,BXX FP Equity_DX_SI_QTY,BXX FP Equity_DX_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BXX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BXX FP Equity_DX_SI_MV,BXX FP Equity_DX_DSS,BXX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY,BXX FP Equity_DX_BROKER_SI_QTY,BXX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BXX FP Equity_DX_BROKER_SI_MV_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_x,BXX FP Equity_DX_BROKER_SI_MV_INC_x,BXX FP Equity_DX_SUPPLY_SI_MV_NEW,BXX FP Equity_DX_BROKER_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_NEW,BXX FP Equity_DX_SUPPLY_SI_MV_DEC,BXX FP Equity_DX_BROKER_SI_QTY_INC,BXX FP Equity_DX_SUPPLY_SI_QTY_DEC,BXX FP Equity_DX_BROKER_SI_MV_NEW_y,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BXX FP Equity_DX_BROKER_SI_MV_INC_y,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_y,BXX FP Equity_DX_BROKER_SI_MV_ADD,BXX FP Equity_DX_SUPPLY_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_DEC,BXX FP Equity_DX_SUPPLY_SI_MV,BXX FP Equity_DX_BROKER_SI_MV_DEC,BXX FP Equity_DX_SUPPLY_SI_MV_RMV,BXX FP Equity_DX_BROKER_SI_MV_RMV,BXX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BXX FP Equity_DX_UTILIZATION_QUANTITY,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BXX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BXX FP Equity_DX_ACTIVE_UTILIZATION_MV,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BXX FP Equity_DX_BROKER_SI_CON_RATIO,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BXX FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-12-07,85000.0,439025.0,0.32,0.65,0.44,,309900.0,25000.0,60000.0,129125.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,60.65,0.0,0.0,,0.0,100.0,41.62,0.3745,41.62,2.0622
2018-12-10,85000.0,451945.0,0.32,0.65,0.44,,319020.0,25000.0,60000.0,132925.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,60.65,0.0,0.0,,0.0,100.0,41.52,0.3756,41.92,2.0622
2018-12-11,85000.0,439875.0,0.32,0.46,0.45,,310500.0,25000.0,60000.0,129375.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,60.65,0.0,0.0,,0.0,100.0,40.98,0.3739,42.13,2.0622
2018-12-12,85000.0,424915.0,0.35,0.46,0.44,,299940.0,25000.0,60000.0,124975.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,60.65,0.0,0.0,,0.0,100.0,41.22,0.376,42.3,2.0622
2018-12-13,85000.0,423682.5,0.35,0.46,0.43,,299070.0,25000.0,60000.0,124612.5,,,,,,,,,,,,,,,,,,0.13,,,,100.0,60.65,0.0,0.0,,0.0,100.0,41.09,0.3766,42.54,2.0622
2018-12-14,85000.0,428740.0,0.36,0.44,0.42,,302640.0,25000.0,60000.0,126100.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,60.65,0.0,0.0,,0.0,100.0,41.65,0.3749,41.66,2.0622
2018-12-17,85000.0,436900.0,0.36,0.44,0.43,,308400.0,25000.0,60000.0,128500.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,60.65,0.0,0.0,,0.0,100.0,41.35,0.3744,41.86,2.0622
2018-12-18,35000.0,182140.0,0.15,0.18,0.18,,182140.0,0.0,35000.0,0.0,,,,,,,,0.13,,25000.0,,,,,,,25000.0,0.0,0.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.56,0.5919,71.44,0.8491
2018-12-19,10000.0,51640.0,0.04,0.05,0.05,,51640.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,25000.0,0.0,0.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-20,10000.0,53380.0,0.04,0.05,0.05,,53380.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-21,10000.0,53400.0,0.04,0.05,0.05,,53400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-24,10000.0,54440.0,0.04,0.05,0.05,,54440.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-25,10000.0,54440.0,0.04,0.05,0.05,,54440.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-26,10000.0,54440.0,0.04,0.05,0.05,,54440.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-27,10000.0,55640.0,0.04,0.05,0.05,,55640.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-28,10000.0,53700.0,0.04,0.05,0.06,,53700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2018-12-31,10000.0,52630.0,0.04,0.07,0.05,,52630.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-01,10000.0,52630.0,0.04,0.07,0.05,,52630.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-02,10000.0,53500.0,0.04,0.07,0.05,,53500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-03,10000.0,54870.0,0.04,0.07,0.05,,54870.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-04,10000.0,51660.0,0.04,0.07,0.05,,51660.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-07,10000.0,51910.0,0.05,0.07,0.05,,51910.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-08,10000.0,51170.0,0.04,0.07,0.05,,51170.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-09,10000.0,50610.0,0.04,0.07,0.05,,50610.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-10,10000.0,50440.0,0.04,0.07,0.05,,50440.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-11,10000.0,50630.0,0.04,0.07,0.05,,50630.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2474
2019-01-14,10000.0,51080.0,0.04,0.07,0.05,,51080.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-15,10000.0,50740.0,0.04,0.07,0.05,,50740.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-16,10000.0,50360.0,0.04,0.08,0.05,,50360.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-17,10000.0,50590.0,0.03,0.08,0.05,,50590.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-18,10000.0,48445.0,0.03,0.08,0.05,,48445.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-21,10000.0,48720.0,0.03,0.08,0.05,,48720.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-22,10000.0,49080.0,0.03,0.08,0.05,,49080.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-23,10000.0,49080.0,0.03,0.08,0.05,,49080.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-24,10000.0,48650.0,0.03,0.08,0.05,,48650.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-25,10000.0,47500.0,0.03,0.08,0.05,,47500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-28,10000.0,48245.0,0.03,0.08,0.05,,48245.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-29,10000.0,47770.0,0.03,0.07,0.05,,47770.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-30,10000.0,47485.0,0.03,0.07,0.05,,47485.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-01-31,10000.0,47410.0,0.03,0.07,0.05,,47410.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-01,10000.0,47020.0,0.03,0.07,0.05,,47020.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-04,10000.0,47205.0,0.03,0.07,0.05,,47205.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-05,10000.0,45755.0,0.03,0.07,0.05,,45755.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-06,10000.0,45780.0,0.03,0.07,0.05,,45780.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-07,10000.0,47515.0,0.03,0.07,0.05,,47515.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2252
2019-02-08,10000.0,47975.0,0.03,0.07,0.05,,47975.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2252
2019-02-11,10000.0,47070.0,0.03,0.06,0.05,,47070.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-12,10000.0,46290.0,0.03,0.06,0.05,,46290.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-13,10000.0,45985.0,0.03,0.06,0.05,,45985.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-14,10000.0,46485.0,0.03,0.06,0.05,,46485.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2369
2019-02-15,10000.0,44815.0,0.03,0.06,0.05,,44815.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1533
2019-02-18,10000.0,44640.0,0.03,0.06,0.04,,44640.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1533
2019-02-19,10000.0,44780.0,0.03,0.06,0.04,,44780.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-02-20,10000.0,44225.0,0.03,0.06,0.04,,44225.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-02-21,10000.0,44120.0,0.03,0.06,0.04,,44120.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-02-22,10000.0,43945.0,0.03,0.06,0.04,,43945.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-02-25,10000.0,43705.0,0.03,0.06,0.04,,43705.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-02-26,25000.0,108550.0,0.07,0.15,0.11,,108550.0,0.0,25000.0,0.0,,,,0.07,,,,,15000.0,,,,0.07,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3815
2019-02-27,10000.0,43650.0,0.03,0.06,0.04,,43650.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,15000.0,0.0,0.07,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-02-28,10000.0,43200.0,0.03,0.06,0.04,,43200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-03-01,10000.0,42825.0,0.03,0.06,0.04,,42825.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-03-04,91900.0,392596.8,0.29,0.53,0.4,,275971.2,27300.0,64600.0,116625.6,,,,0.12,,27300.0,,,27300.0,,,,0.12,,0.12,27300.0,,0.12,,,,100.0,41.66,0.0,0.0,,0.0,100.0,42.26,0.512,57.74,1.4022
2019-03-05,91900.0,389793.85,0.29,0.53,0.39,,274000.9,27300.0,64600.0,115792.95,,,,,,,,,,,,,,,,,,0.12,,,,100.0,41.66,0.0,0.0,,0.0,100.0,42.26,0.512,57.74,1.4022
2019-03-06,91900.0,390391.2,0.29,0.52,0.39,,274420.8,27300.0,64600.0,115970.4,,,,,,,,,,,,,,,,,,0.12,,,,100.0,41.66,0.0,0.0,,0.0,100.0,42.26,0.512,57.74,1.4022
2019-03-07,91900.0,393699.6,0.29,0.52,0.39,,276746.4,27300.0,64600.0,116953.2,,,,,,,,,,,,,,,,,,0.12,,,,100.0,41.66,0.0,0.0,,0.0,100.0,42.27,0.512,57.73,1.4022
2019-03-08,91900.0,399673.1,0.28,0.51,0.39,,280945.4,27300.0,64600.0,118727.7,,,,,,,,,,,,,,,,,,0.12,,,,100.0,41.66,0.0,0.0,,0.0,100.0,42.24,0.512,57.76,1.4022
2019-03-11,91900.0,395032.15,0.24,0.51,0.4,,277683.1,27300.0,64600.0,117349.05,,,,,,,,,,,,,,,,,,0.12,,,,100.0,41.66,0.0,0.0,,0.0,100.0,42.27,0.5119,57.73,1.4022
2019-03-12,91900.0,394940.25,0.23,0.42,0.4,,277618.5,27300.0,64600.0,117321.75,,,,,,,,,,,,,,,,,,0.12,,,,100.0,41.66,0.0,0.0,,0.0,100.0,42.26,0.512,57.74,1.4022
2019-03-13,10000.0,42485.0,0.02,0.05,0.04,,42485.0,0.0,10000.0,0.0,,,,,,,,0.12,,27300.0,,,,,,,54600.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-03-14,10000.0,41970.0,0.02,0.04,0.04,,41970.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-03-15,10000.0,40855.0,0.02,0.04,0.04,,40855.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1526
2019-03-18,30000.0,122430.0,0.07,0.13,0.12,,89782.0,12000.0,22000.0,48972.0,,,,,,12000.0,,,,,,,,,0.05,12000.0,,0.05,,,,100.0,18.31,0.0,0.0,,0.0,100.0,36.31,0.3719,45.48,0.4578
2019-03-19,30000.0,120750.0,0.07,0.13,0.12,,88550.0,12000.0,22000.0,48300.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.27,0.0,0.0,,0.0,100.0,36.34,0.3719,45.47,0.4566
2019-03-20,30000.0,123270.0,0.07,0.13,0.12,,90398.0,12000.0,22000.0,49308.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.27,0.0,0.0,,0.0,100.0,36.26,0.3718,45.51,0.4566
2019-03-21,30000.0,123615.0,0.07,0.13,0.12,,90651.0,12000.0,22000.0,49446.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.27,0.0,0.0,,0.0,100.0,36.49,0.3717,45.33,0.4566
2019-03-22,30000.0,128265.0,0.07,0.13,0.12,,94061.0,12000.0,22000.0,51306.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.31,0.0,0.0,,0.0,100.0,36.51,0.3718,45.33,0.4578
2019-03-25,30000.0,128655.0,0.07,0.13,0.13,,94347.0,12000.0,22000.0,51462.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.31,0.0,0.0,,0.0,100.0,36.32,0.3719,45.49,0.4578
2019-03-26,30000.0,127095.0,0.07,0.14,0.13,,93203.0,12000.0,22000.0,50838.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.31,0.0,0.0,,0.0,100.0,36.48,0.3717,45.34,0.4578
2019-03-27,30000.0,126630.0,0.06,0.13,0.13,,92862.0,12000.0,22000.0,50652.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.31,0.0,0.0,,0.0,100.0,36.74,0.3718,45.17,0.4578
2019-03-28,30000.0,126780.0,0.06,0.13,0.13,,92972.0,12000.0,22000.0,50712.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.31,0.0,0.0,,0.0,100.0,36.38,0.372,45.46,0.4578
2019-03-29,30000.0,124245.0,0.07,0.13,0.13,,91113.0,12000.0,22000.0,49698.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.31,0.0,0.0,,0.0,100.0,36.37,0.3719,45.46,0.4578
2019-04-01,30000.0,121800.0,0.07,0.13,0.13,,89320.0,12000.0,22000.0,48720.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,28.21,0.0,0.0,,0.0,100.0,35.95,0.374,46.1,0.7053
2019-04-02,30000.0,120990.0,0.07,0.12,0.12,,88726.0,12000.0,22000.0,48396.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,28.21,0.0,0.0,,0.0,100.0,36.38,0.3718,45.41,0.7053
2019-04-03,30000.0,118125.0,0.07,0.12,0.12,,86625.0,12000.0,22000.0,47250.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,28.21,0.0,0.0,,0.0,100.0,36.31,0.3718,45.48,0.7053
2019-04-04,30000.0,117600.0,0.07,0.12,0.12,,86240.0,12000.0,22000.0,47040.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,28.21,0.0,0.0,,0.0,100.0,36.38,0.3719,45.45,0.7053
2019-04-05,30000.0,117540.0,0.07,0.13,0.12,,86196.0,12000.0,22000.0,47016.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,28.21,0.0,0.0,,0.0,100.0,36.36,0.3717,45.42,0.7053
2019-04-08,22000.0,86361.0,0.05,0.09,0.09,,54957.0,12000.0,14000.0,47106.0,,,,,,,,,,,,,,,,,8000.0,0.05,0.03,,,100.0,28.21,0.0,0.0,,0.0,100.0,28.66,0.5911,71.34,0.5172
2019-04-09,40000.0,158860.0,0.08,0.16,0.16,,158860.0,0.0,40000.0,0.0,,,,,,30000.0,,0.05,,12000.0,,,,,0.12,,4000.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.82,0.6268,75.18,0.8199
2019-04-10,45000.0,178110.0,0.09,0.18,0.18,,178110.0,0.0,45000.0,0.0,,,,0.14,,,,,35000.0,,,,0.14,,,,30000.0,0.0,0.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.1,1.0,100.0,0.9224
2019-04-11,45000.0,176827.5,0.09,0.18,0.18,,176827.5,0.0,45000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9224
2019-04-12,105000.0,409500.0,0.21,0.4,0.41,,292500.0,30000.0,75000.0,117000.0,,,,,,30000.0,,,,,,,,,0.12,30000.0,,0.12,,,,100.0,61.49,0.0,0.0,,0.0,100.0,40.27,0.5189,59.73,2.1522
2019-04-15,105000.0,408502.5,0.22,0.4,0.41,,291787.5,30000.0,75000.0,116715.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,61.49,0.0,0.0,,0.0,100.0,40.49,0.5181,59.51,2.1522
2019-04-16,105000.0,405142.5,0.22,0.41,0.41,,289387.5,30000.0,75000.0,115755.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,61.49,0.0,0.0,,0.0,100.0,40.54,0.5179,59.46,2.1522
2019-04-17,75000.0,287175.0,0.15,0.29,0.29,,172305.0,30000.0,45000.0,114870.0,,,,,,,,,,,,,,,,,30000.0,0.12,0.12,,,100.0,61.49,0.0,0.0,,0.0,100.0,40.65,1.0,100.0,1.5373
2019-04-18,40000.0,151240.0,0.08,0.15,0.15,,37810.0,30000.0,10000.0,113430.0,,,,,,,,,,,,,,,,,35000.0,0.12,0.14,,,100.0,61.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8226
2019-04-19,40000.0,151240.0,0.08,0.15,0.15,,37810.0,30000.0,10000.0,113430.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,61.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8226
2019-04-22,10000.0,37810.0,0.02,0.04,0.04,,37810.0,0.0,10000.0,0.0,,,,,,,,0.12,,30000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2056
2019-04-23,563000.0,2119976.5,1.18,2.08,2.13,,2119976.5,0.0,563000.0,0.0,,,,,,553000.0,,,,,,,,,2.09,,,0.0,,,,0.0,0.0,48628.0,183108.73,,0.16,0.0,1.78,0.965,98.22,11.5777
2019-04-24,2286000.0,8617077.0,5.44,9.28,8.66,,8617077.0,0.0,2286000.0,0.0,,,,6.52,,,,,1723000.0,,,,6.52,,,,,0.0,,,,0.0,0.0,48628.0,183303.25,,0.16,0.0,0.43,0.9914,99.57,47.01
2019-04-25,2286000.0,8639937.0,5.59,9.01,8.63,,8639937.0,0.0,2286000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,187569.03,,0.16,0.0,0.44,0.9913,99.56,46.0627
2019-04-26,2286000.0,8590788.0,5.64,8.88,8.57,,8590788.0,0.0,2286000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,186502.02,,0.16,0.0,0.44,0.9912,99.56,46.0627
2019-04-29,2286000.0,8558784.0,5.59,8.88,8.54,,8558784.0,0.0,2286000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,185807.23,,0.16,0.0,0.44,0.9912,99.56,46.0627
2019-04-30,2286000.0,8493633.0,5.68,8.88,8.5,,8493633.0,0.0,2286000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,184392.83,,0.16,0.0,0.44,0.9912,99.56,46.0627
2019-05-01,2286000.0,8493633.0,6.17,8.87,8.49,,8493633.0,0.0,2286000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,184392.83,,0.16,0.0,0.44,0.9913,99.56,46.0627
2019-05-02,2286000.0,8566785.0,6.17,8.87,8.59,,8566785.0,0.0,2286000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,185980.93,,0.16,0.0,0.43,0.9914,99.57,46.0627
2019-05-03,2286000.0,8503920.0,6.27,8.87,8.47,,8503920.0,0.0,2286000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,184616.16,,0.16,0.0,0.44,0.9912,99.56,46.0627
2019-05-06,2289000.0,8683321.5,6.34,8.88,8.68,,8683321.5,0.0,2289000.0,0.0,,,,0.01,,,,,3000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,49628.0,188263.82,,0.16,0.0,0.56,0.9889,99.44,46.1232
2019-05-07,2289000.0,8992336.5,6.22,8.88,9.0,,8992336.5,0.0,2289000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,194963.6,,0.16,0.0,0.55,0.9891,99.45,46.1232
2019-05-08,2289000.0,8912221.5,5.85,8.88,8.92,,8912221.5,0.0,2289000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,193226.62,,0.17,0.0,0.55,0.9891,99.45,46.1232
2019-05-09,2289000.0,9193768.5,5.78,8.86,9.17,,9193768.5,0.0,2289000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49628.0,199330.86,,0.16,0.0,0.55,0.989,99.45,46.1232
