,ALGBE FP Equity_DX_SI_QTY,ALGBE FP Equity_DX_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGBE FP Equity_DX_SI_MV,ALGBE FP Equity_DX_DSS,ALGBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SUPPLY_SI_QTY,ALGBE FP Equity_DX_BROKER_SI_QTY,ALGBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_x,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGBE FP Equity_DX_BROKER_SI_MV_INC_x,ALGBE FP Equity_DX_BROKER_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_NEW,ALGBE FP Equity_DX_SUPPLY_SI_MV_DEC,ALGBE FP Equity_DX_BROKER_SI_QTY_INC,ALGBE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_y,ALGBE FP Equity_DX_BROKER_SI_MV_INC_y,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGBE FP Equity_DX_BROKER_SI_MV_ADD,ALGBE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_DEC,ALGBE FP Equity_DX_SUPPLY_SI_MV,ALGBE FP Equity_DX_BROKER_SI_MV_DEC,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGBE FP Equity_DX_BROKER_SI_CON_RATIO,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGBE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-18,117503.0,645091.47,1.28,1.96,1.06,0.61,1.0,315751.86,60514.0,57514.0,332221.86,,,,,,,,,,,,,,,0.34,,27.34,18.88,160836.0,882989.64,0.91,27.34,32.58,0.3243,41.58,0.3667
2022-01-19,123420.0,667702.2,1.34,2.07,1.12,0.63,1.0,343161.71,60514.0,63431.0,327380.74,,,,5917.0,,,,,,,,0.03,,,0.33,,27.34,18.88,160836.0,870122.76,0.88,27.34,31.37,0.2934,38.98,0.3852
2022-01-20,125195.0,661029.6,1.36,2.09,1.13,0.63,1.0,344287.68,60514.0,65206.0,319513.92,,,0.01,,,,1775.0,,,0.01,,,,,0.33,,27.34,18.88,160836.0,849214.08,0.87,27.34,31.28,0.2874,38.3,0.3907
2022-01-21,125195.0,662281.55,1.36,2.09,1.13,0.62,1.0,344939.74,60514.0,65206.0,320119.06,,,,,,,,,,,,,,,0.32,,27.34,18.88,160836.0,850822.44,0.85,27.34,31.74,0.2876,37.93,0.3907
2022-01-24,125195.0,624097.07,1.36,2.08,1.13,0.63,1.0,325051.91,60514.0,65206.0,301662.29,,,,,,,,,,,,,,,0.32,,27.34,18.88,160836.0,801767.46,0.85,27.34,31.71,0.2875,37.96,0.3907
2022-01-25,119278.0,598775.56,1.3,1.96,1.08,0.57,1.0,297630.78,60514.0,59289.0,303780.28,,,,,,,,,,,,,,5917.0,0.3,0.03,27.34,18.88,160836.0,807396.72,0.8,27.34,34.68,0.315,39.12,0.3722
2022-01-26,123820.0,632720.2,1.35,2.41,1.12,0.6,1.0,314571.6,62785.0,61560.0,320831.35,,2271.0,0.01,,,,2271.0,,,0.01,2271.0,,,,0.32,,28.27,20.59,159342.0,814237.62,0.8,28.27,33.16,0.3067,39.58,0.406
2022-01-27,123820.0,622814.6,1.35,2.56,1.12,0.6,1.0,309646.8,62785.0,61560.0,315808.55,,,,,,,,,,,,,,,0.32,,28.27,20.59,159342.0,801490.26,0.81,28.27,32.87,0.3071,39.94,0.406
2022-01-28,123820.0,631482.0,1.35,2.68,1.12,0.6,1.0,313956.0,62785.0,61560.0,320203.5,,,,,,,,,,,,,,,0.32,,28.27,20.59,159342.0,812644.2,0.8,28.27,33.14,0.3068,39.63,0.406
2022-01-31,123912.0,653016.24,0.95,2.74,0.83,0.61,1.0,324906.04,62785.0,61652.0,330876.95,,,0.0,,,,92.0,,,0.0,,,,,0.32,,28.27,20.59,159342.0,839732.34,0.81,28.27,32.75,0.3059,39.71,0.4063
2022-02-01,126514.0,736311.48,0.97,2.83,0.85,0.64,1.0,368138.28,64387.0,63254.0,374732.34,,1602.0,0.0,1000.0,,,602.0,,,0.0,1602.0,0.01,,,0.34,,28.91,21.07,158342.0,921550.44,0.83,28.91,31.13,0.2981,39.83,0.4141
2022-02-02,128914.0,741255.5,0.99,2.74,0.87,0.69,1.0,371760.5,65787.0,64654.0,378275.25,,1400.0,0.01,,,,1400.0,,,0.01,1400.0,,,,0.38,,29.48,21.5,157342.0,904716.5,0.92,29.48,28.78,0.2961,41.51,0.4214
2022-02-03,130364.0,730038.4,1.0,2.78,0.88,0.69,1.0,364582.4,66787.0,65104.0,374007.2,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,550.0,0.38,0.0,29.89,21.83,156687.0,877447.2,0.9,29.89,28.72,0.297,41.76,0.4261
2022-02-04,131364.0,718561.08,1.01,2.81,0.88,0.69,1.0,358853.88,67287.0,65604.0,368059.89,,500.0,0.0,,,,500.0,,,0.0,500.0,,,,0.38,,30.11,21.99,156187.0,854342.89,0.87,30.21,28.94,0.295,41.39,0.4294
2022-02-07,133565.0,737278.8,1.03,2.83,0.9,0.69,1.0,368769.12,68286.0,66806.0,376938.72,,1294.0,0.01,,,0.01,1202.0,295.0,,0.01,1294.0,,,,0.37,,30.54,22.34,155340.0,857476.8,0.85,30.54,28.89,0.2944,41.39,0.437
2022-02-08,135565.0,732051.0,1.04,2.9,0.91,0.69,1.0,360752.4,70286.0,66806.0,379544.4,,2000.0,,,,,,,,,2000.0,,,,0.38,,31.33,23.0,154031.0,831767.4,0.85,31.03,28.55,0.3034,42.87,0.4435
2022-02-09,134565.0,706466.25,1.04,3.11,0.91,0.68,1.0,350731.5,69286.0,66806.0,363751.5,,,,,,0.0,,1000.0,,,,,,,0.37,,31.03,22.74,154031.0,808662.75,0.83,31.03,29.02,0.3034,42.63,0.4417
2022-02-10,136565.0,716966.25,1.05,3.29,0.92,0.68,1.0,355981.5,70286.0,67806.0,369001.5,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,,0.37,,31.43,23.07,153376.0,805224.0,0.81,31.43,29.07,0.3008,42.28,0.4483
2022-02-11,138565.0,719152.35,1.07,3.43,0.93,0.69,1.0,357103.14,71286.0,68806.0,369974.34,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.37,,31.87,23.4,152376.0,790831.44,0.8,31.9,28.64,0.2994,42.42,0.4548
2022-02-14,137463.0,701061.3,1.06,3.37,0.92,0.68,1.0,345290.4,70684.0,67704.0,360488.4,,,,,,0.0,,602.0,,,,,,1102.0,0.37,0.01,31.69,23.25,152376.0,777117.6,0.79,31.69,29.16,0.3034,42.69,0.4521
2022-02-15,139669.0,741642.39,1.07,3.51,0.94,0.69,1.0,362195.1,71984.0,68210.0,382235.04,,1700.0,0.0,,,0.0,506.0,400.0,,0.0,1700.0,,,,0.37,,32.26,23.71,151126.0,802479.06,0.77,32.26,28.88,0.3034,42.82,0.46
2022-02-16,145001.0,759805.24,1.12,3.79,0.98,0.73,1.0,374780.52,74003.0,71523.0,387775.72,,2019.0,0.02,,,,3313.0,,,0.02,2019.0,,,,0.39,,33.07,24.37,149774.0,784815.76,0.8,33.07,27.12,0.2988,43.33,0.4775
2022-02-17,145001.0,745305.14,1.12,3.83,0.98,0.72,1.0,367628.22,74003.0,71523.0,380375.42,,,,,,,,,,,,,,,0.39,,33.42,24.56,147459.0,757939.26,0.77,33.42,27.38,0.2985,43.17,0.4812
2022-02-18,143001.0,717865.02,1.1,3.8,0.96,0.71,1.0,354025.46,73003.0,70523.0,366475.06,,,,,,0.01,,1000.0,,,,,,1000.0,0.38,0.01,34.63,25.11,137828.0,691896.56,0.71,34.72,28.12,0.2988,42.76,0.4919
2022-02-21,146309.0,687652.3,1.13,3.9,0.98,0.71,1.0,339231.9,74657.0,72177.0,350887.9,,1654.0,0.01,,,,1654.0,,,0.01,1654.0,,,,0.37,,38.23,27.19,120610.0,566867.0,0.61,38.23,28.08,0.2984,42.88,0.5329
2022-02-22,157685.0,708794.08,1.21,4.25,1.06,0.73,1.0,350003.18,80345.0,77865.0,361150.78,,5688.0,0.02,,,,5688.0,,,0.02,5688.0,,,,0.38,,100.0,32.59,0.0,0.0,0.0,100.0,27.23,0.2935,42.6,0.6395
2022-02-23,168777.0,782281.4,1.3,4.5,1.14,0.76,2.0,380816.24,87141.0,82161.0,403898.54,,6796.0,0.02,,,,4296.0,,,0.02,6796.0,,,,0.39,,100.0,35.34,0.0,0.0,0.0,100.0,26.1,0.2938,43.07,0.6845
2022-02-24,165166.0,703607.16,1.27,4.54,1.11,0.75,2.0,334273.68,87223.0,78468.0,371569.98,,82.0,,,,,,,,,82.0,,,3693.0,0.4,0.01,100.0,35.37,0.0,0.0,0.0,100.0,26.32,0.3048,44.82,0.6699
2022-02-25,162175.0,718435.25,1.25,4.16,1.09,0.71,2.0,338753.24,86232.0,76468.0,382007.76,,,,,,0.03,,991.0,,,,,,2000.0,0.37,0.02,100.0,34.97,0.0,0.0,0.0,100.0,28.06,0.3009,43.33,0.6577
2022-02-28,163184.0,773492.16,1.26,4.22,1.1,0.73,2.0,367240.98,86232.0,77477.0,408739.68,,,0.01,,,,1009.0,,,0.01,,,,,0.38,,100.0,34.97,0.0,0.0,0.0,100.0,27.24,0.301,43.75,0.6618
2022-03-01,158394.0,734948.16,1.22,3.99,1.07,0.74,1.0,348380.48,83837.0,75082.0,389003.68,,,,,,0.0,,2395.0,,,,,,2395.0,0.4,0.01,100.0,34.0,0.0,0.0,0.0,100.0,26.9,0.3057,44.67,0.6424
2022-03-02,161394.0,778726.05,1.24,4.0,1.09,0.74,2.0,362270.65,86837.0,75082.0,418988.53,,3000.0,,,,,,,,,3000.0,,,,0.4,,100.0,35.22,0.0,0.0,0.0,100.0,26.69,0.3092,45.26,0.6546
2022-03-03,168714.0,793799.37,1.3,4.11,1.13,0.8,2.0,370481.11,90497.0,78742.0,425788.39,,3660.0,0.02,,,,3660.0,,,0.02,3660.0,,,,0.44,,100.0,36.7,0.0,0.0,0.0,100.0,24.9,0.3098,46.13,0.6843
2022-03-04,170214.0,744686.25,1.31,4.12,1.15,0.79,2.0,344496.25,91997.0,78742.0,402486.88,,1500.0,,,,,,,,,1500.0,,,,0.43,,100.0,37.31,0.0,0.0,0.0,100.0,25.16,0.3119,46.35,0.6903
2022-03-07,170214.0,765963.0,1.31,3.96,1.15,0.75,2.0,354339.0,91997.0,78742.0,413986.5,,,,,,,,,,,,,,,0.4,,100.0,37.31,0.0,0.0,0.0,100.0,26.44,0.3085,45.29,0.6903
2022-03-08,177284.0,817279.24,1.36,3.89,1.19,0.8,2.0,389899.97,97832.0,84577.0,451005.52,,5835.0,0.03,,,,5835.0,,,0.03,5835.0,,,,0.44,,100.0,38.95,0.0,0.0,0.0,100.0,24.88,0.3002,44.53,0.7058
2022-03-09,172350.0,834174.0,1.33,3.74,1.16,0.79,2.0,385472.12,97832.0,79643.0,473506.88,,,,,,,,,,,,,,4934.0,0.45,0.02,100.0,38.95,0.0,0.0,0.0,100.0,25.08,0.3096,46.0,0.6862
2022-03-10,168416.0,816817.6,1.3,3.61,1.13,0.8,2.0,386268.55,93898.0,79643.0,455405.3,,1000.0,,,,0.01,,4934.0,,,1000.0,,,,0.45,,100.0,37.24,0.0,0.0,0.0,100.0,24.84,0.2998,44.83,0.6679
2022-03-11,176992.0,895579.52,1.36,3.76,1.19,0.84,2.0,446388.14,93898.0,88219.0,475123.88,,,0.04,,,,8576.0,,,0.04,,,,,0.46,,100.0,37.24,0.0,0.0,0.0,100.0,23.51,0.2849,42.51,0.7019
2022-03-14,163346.0,821630.38,1.26,3.36,1.1,0.8,2.0,408918.88,95751.0,81296.0,481627.53,,8776.0,,,,0.02,,6923.0,,,8776.0,,,6923.0,0.48,0.03,100.0,36.69,0.0,0.0,0.0,100.0,24.8,0.2848,42.42,0.626
2022-03-15,161846.0,804374.62,1.25,3.34,1.09,0.79,2.0,404041.12,94251.0,81296.0,468427.47,,,,,,0.01,,1500.0,,,,,,,0.47,,100.0,36.12,0.0,0.0,0.0,100.0,25.16,0.2822,41.82,0.6202
2022-03-16,146854.0,729864.38,1.13,3.21,0.99,0.71,1.0,371756.0,85755.0,74800.0,426202.35,,,,,,0.05,,8496.0,,,,,,6496.0,0.43,0.03,100.0,32.86,0.0,0.0,0.0,100.0,28.04,0.28,40.08,0.5628
2022-03-17,144854.0,728615.62,1.11,3.24,0.97,0.7,1.0,376244.0,83755.0,74800.0,421287.65,,,,,,0.01,,2000.0,,,,,,,0.42,,100.0,32.1,0.0,0.0,0.0,100.0,28.41,0.2765,39.19,0.5551
2022-03-18,144854.0,712681.68,1.11,3.22,0.97,0.7,1.0,368016.0,83755.0,74800.0,412074.6,,,,,,,,,,,,,,,0.42,,100.0,32.1,0.0,0.0,0.0,100.0,28.24,0.277,39.43,0.5551
2022-03-21,142421.0,676499.75,1.1,3.27,0.96,0.68,1.0,343743.25,81322.0,72367.0,386279.5,,,,,,0.02,,2433.0,,,,,,2433.0,0.4,0.01,100.0,31.46,0.0,0.0,0.0,100.0,29.23,0.2832,39.91,0.5509
2022-03-22,142885.0,681561.45,1.1,3.28,0.96,0.67,1.0,349846.11,81798.0,73343.0,390176.46,,988.0,0.01,,,0.01,1976.0,512.0,,0.01,988.0,,,1000.0,0.39,0.0,100.0,31.52,0.0,0.0,0.0,100.0,29.76,0.281,38.87,0.5506
2022-03-23,141885.0,678919.73,1.09,3.28,0.95,0.66,1.0,350946.26,80798.0,73343.0,386618.43,,,,,,0.0,,1000.0,,,,,,,0.38,,100.0,31.31,0.0,0.0,0.0,100.0,29.92,0.2797,38.52,0.5498
2022-03-24,141821.0,727541.73,1.09,3.33,0.95,0.67,1.0,375921.27,80798.0,73279.0,414493.74,,,,,,,,,,,,,,64.0,0.39,0.0,100.0,32.38,0.0,0.0,0.0,100.0,29.71,0.2787,38.37,0.5684
2022-03-25,140821.0,715370.68,1.08,3.16,0.95,0.69,1.0,372257.32,79798.0,73279.0,405373.84,,,,,,0.0,,1000.0,,,,,,,0.4,,100.0,31.98,0.0,0.0,0.0,100.0,28.89,0.2801,39.26,0.5644
2022-03-28,143825.0,753643.0,1.11,3.2,0.97,0.71,1.0,399722.92,82738.0,76283.0,433547.12,,2940.0,0.01,,,,3004.0,,,0.01,2940.0,,,,0.42,,100.0,32.78,0.0,0.0,0.0,100.0,28.13,0.2707,37.85,0.5697
2022-03-29,145752.0,762282.96,1.12,3.25,0.98,0.73,1.0,409038.3,84665.0,78210.0,442797.95,,1927.0,0.01,,,,1927.0,,,0.01,1927.0,,,,0.44,,100.0,33.28,0.0,0.0,0.0,100.0,27.2,0.2678,37.75,0.573
2022-03-30,143776.0,726068.8,1.11,3.21,0.97,0.72,1.0,389971.1,83677.0,77222.0,422568.85,,,,,,0.01,,988.0,,,,,,988.0,0.44,0.01,100.0,32.9,0.0,0.0,0.0,100.0,27.7,0.2684,37.66,0.5652
2022-03-31,143776.0,730382.08,1.11,3.15,0.97,0.7,1.0,392287.76,83677.0,77222.0,425079.16,,,,,,,,,,,,,,,0.42,,100.0,32.9,0.0,0.0,0.0,100.0,28.32,0.268,37.16,0.5652
2022-04-01,143776.0,750510.72,1.11,3.15,0.97,0.7,1.0,403098.84,83677.0,77222.0,436793.94,,,,,,,,,,,,,,,0.42,,100.0,32.9,0.0,0.0,0.0,100.0,28.22,0.2673,37.04,0.5652
2022-04-04,147037.0,777825.73,1.13,3.18,0.99,0.73,1.0,419951.94,84764.0,79386.0,448401.56,,1087.0,0.01,,,,2174.0,,,0.01,1087.0,,,10.0,0.44,0.0,100.0,33.32,0.0,0.0,0.0,100.0,27.07,0.2665,37.49,0.5781
2022-04-05,148933.0,781898.25,1.15,3.36,1.0,0.75,1.0,421779.75,86794.0,80339.0,455668.5,,2040.0,0.01,,,0.0,953.0,10.0,,0.01,2040.0,,,,0.46,,100.0,33.98,0.0,0.0,0.0,100.0,26.42,0.2662,37.76,0.583
2022-04-06,150043.0,765219.3,1.15,3.53,1.01,0.75,1.0,415389.9,86904.0,81449.0,443210.4,,110.0,0.0,,,,1110.0,,,0.0,110.0,,,,0.46,,100.0,33.73,0.0,0.0,0.0,100.0,26.4,0.265,37.45,0.5824
2022-04-07,141978.0,722668.02,1.09,3.34,0.96,0.7,1.0,394617.52,80499.0,77528.0,409739.91,,,0.01,,,0.05,2000.0,6405.0,,0.01,,,,5921.0,0.41,0.03,100.0,31.52,0.0,0.0,0.0,100.0,30.0,0.2688,36.23,0.5559
2022-04-08,148638.0,735758.1,1.14,3.79,1.0,0.73,1.0,399974.85,83884.0,80803.0,415225.8,,3385.0,0.03,,,,4997.0,,,0.03,3385.0,,,1722.0,0.43,0.01,100.0,32.85,0.0,0.0,0.0,100.0,27.64,0.2653,36.9,0.582
2022-04-11,149248.0,731315.2,1.15,3.8,1.0,0.72,1.0,398923.7,83774.0,81413.0,410492.6,,,0.0,,,0.0,610.0,110.0,,0.0,,,,,0.41,,100.0,32.71,0.0,0.0,0.0,100.0,28.04,0.2643,36.4,0.5828
2022-04-12,149248.0,725345.28,1.15,4.0,1.0,0.71,1.0,395667.18,83774.0,81413.0,407141.64,,,,,,,,,,,,,,,0.41,,100.0,32.71,0.0,0.0,0.0,100.0,28.24,0.2644,36.29,0.5828
2022-04-13,149591.0,728508.17,1.15,4.12,1.01,0.71,1.0,398151.72,84727.0,81756.0,412620.49,,953.0,0.0,,,,343.0,,,0.0,953.0,,,,0.41,,100.0,32.96,0.0,0.0,0.0,100.0,28.32,0.2639,36.09,0.582
2022-04-14,156048.0,770877.12,1.2,4.45,1.05,0.74,1.0,420952.22,87727.0,85213.0,433371.38,,3000.0,0.02,,,,3457.0,,,0.02,3000.0,,,,0.43,,100.0,34.13,0.0,0.0,0.0,100.0,27.05,0.263,36.51,0.6071
2022-04-15,156048.0,770877.12,1.2,4.52,1.05,0.75,1.0,420952.22,87727.0,85213.0,433371.38,,,,,,,,,,,,,,,0.43,,100.0,34.13,0.0,0.0,0.0,100.0,26.99,0.2627,36.45,0.6071
2022-04-18,156048.0,770877.12,1.2,4.52,1.05,0.75,1.0,420952.22,88184.0,85213.0,435628.96,,457.0,,,,,,,,,457.0,,,,0.43,,100.0,34.25,0.0,0.0,0.0,100.0,27.0,0.2626,36.44,0.606
2022-04-19,156048.0,759953.76,1.2,4.52,1.05,0.75,1.0,414987.31,88184.0,85213.0,429456.08,,,,,,,,,,,,,,,0.44,,100.0,34.25,0.0,0.0,0.0,100.0,26.84,0.2635,36.75,0.606
2022-04-20,155048.0,748106.6,1.19,4.74,1.04,0.74,1.0,406327.73,88184.0,84213.0,425487.8,,,,,,,,,,,,,,1000.0,0.43,0.01,100.0,34.25,0.0,0.0,0.0,100.0,27.29,0.2648,36.83,0.6022
2022-04-21,158035.0,758568.0,1.22,5.49,1.06,0.75,1.0,416980.8,89842.0,86871.0,431241.6,,2051.0,0.01,,,0.0,2658.0,393.0,,0.01,2051.0,,,,0.43,,100.0,34.71,0.0,0.0,0.0,100.0,26.93,0.2618,36.22,0.6106
2022-04-22,161035.0,773773.18,1.24,5.78,1.08,0.76,2.0,417415.16,92842.0,86871.0,446105.81,,3000.0,,,,,,,,,3000.0,,,,0.44,,100.0,35.87,0.0,0.0,0.0,100.0,26.52,0.2658,37.38,0.6222
2022-04-25,161035.0,768136.95,1.24,5.97,1.08,0.76,2.0,414374.67,92842.0,86871.0,442856.34,,,,,,,,,,,,,,,0.45,,100.0,35.87,0.0,0.0,0.0,100.0,26.51,0.2658,37.4,0.6222
2022-04-26,164578.0,776808.16,1.27,6.28,1.11,0.77,2.0,417314.08,94385.0,88414.0,445497.2,,,0.01,,,0.0,2000.0,457.0,,0.01,,,2000.0,457.0,0.45,0.0,100.0,36.53,0.0,0.0,0.0,100.0,26.4,0.2601,36.98,0.637
2022-04-27,168082.0,791666.22,1.29,6.93,1.13,0.78,2.0,424681.86,96137.0,90166.0,452805.27,,1752.0,0.01,,,,1752.0,,,0.01,1752.0,,,,0.45,,100.0,37.21,0.0,0.0,0.0,100.0,26.16,0.2592,36.79,0.6506
2022-04-28,168927.0,782132.01,1.3,7.25,1.14,0.79,2.0,419459.48,96567.0,90596.0,447105.21,,430.0,0.0,,,,430.0,,,0.0,430.0,,,,0.45,,100.0,37.31,0.0,0.0,0.0,100.0,26.1,0.2591,36.82,0.6528
2022-04-29,169164.0,807758.1,1.3,7.44,1.14,0.78,2.0,434797.18,96343.0,91057.0,460037.83,,,0.0,,,0.0,576.0,224.0,,0.0,,,,115.0,0.45,0.0,100.0,37.29,0.0,0.0,0.0,100.0,26.21,0.2578,36.34,0.6547
2022-05-02,168849.0,781770.87,1.3,7.65,1.14,0.79,2.0,420487.34,96267.0,90818.0,445716.21,,,,,,0.0,,76.0,,,,,,239.0,0.46,0.0,100.0,37.26,0.0,0.0,0.0,100.0,25.91,0.2601,37.05,0.6535
2022-05-03,168585.0,799935.83,1.3,7.95,1.13,0.78,2.0,429678.73,96425.0,90554.0,457536.63,,158.0,,,,,,,,,158.0,,,264.0,0.45,0.0,100.0,37.3,0.0,0.0,0.0,100.0,26.36,0.2595,36.55,0.6521
2022-05-04,170996.0,790001.52,1.32,8.15,1.15,0.8,2.0,423427.62,97739.0,91651.0,451554.18,,1573.0,0.01,,,0.0,1497.0,259.0,,0.01,1573.0,,,400.0,0.46,0.0,100.0,37.8,0.0,0.0,0.0,100.0,25.59,0.2622,37.32,0.6614
2022-05-05,169561.0,773198.16,1.3,8.24,1.14,0.78,2.0,412752.96,97439.0,90516.0,444321.84,,,,,,0.01,,300.0,,,,,,1135.0,0.45,0.01,100.0,37.69,0.0,0.0,0.0,100.0,26.26,0.2623,37.1,0.6559
2022-05-06,169618.0,763281.0,1.31,8.28,1.14,0.77,2.0,407578.5,97439.0,90573.0,438475.5,,,0.0,,,,57.0,,,0.0,,,,,0.45,,100.0,37.69,0.0,0.0,0.0,100.0,26.48,0.262,36.93,0.6561
2022-05-09,172357.0,751476.52,1.33,8.45,1.16,0.77,2.0,404115.32,98490.0,92687.0,429416.4,,1483.0,0.01,,,0.0,2114.0,432.0,,0.01,1483.0,,,,0.44,,100.0,38.03,0.0,0.0,0.0,100.0,26.33,0.2622,36.86,0.6656
2022-05-10,168525.0,736454.25,1.3,9.28,1.13,0.74,2.0,388296.35,95090.0,88855.0,415543.3,,,,,,0.02,,3400.0,,,,,,3832.0,0.41,0.02,100.0,37.21,0.0,0.0,0.0,100.0,27.49,0.2657,37.28,0.6594
2022-05-11,166874.0,725901.9,1.28,9.48,1.12,0.74,2.0,388037.4,93439.0,89204.0,406459.65,,349.0,0.0,,,0.01,349.0,2000.0,,0.0,349.0,,,,0.41,,100.0,36.51,0.0,0.0,0.0,100.0,27.41,0.2654,37.25,0.6521
2022-05-12,164817.0,710361.27,1.27,9.67,1.11,0.72,2.0,375603.57,93439.0,87147.0,402722.09,,,,,,,,,,,,,,2057.0,0.41,0.01,100.0,36.51,0.0,0.0,0.0,100.0,27.81,0.2715,37.63,0.644
2022-05-13,164817.0,711185.36,1.27,9.87,1.11,0.72,2.0,376039.31,93439.0,87147.0,403189.29,,,,,,,,,,,,,,,0.41,,100.0,36.51,0.0,0.0,0.0,100.0,27.95,0.2711,37.47,0.644
2022-05-16,164817.0,733435.65,1.27,10.55,1.11,0.72,2.0,387804.15,93439.0,87147.0,415803.55,,,,,,,,,,,,,,,0.41,,100.0,36.51,0.0,0.0,0.0,100.0,27.85,0.2705,37.38,0.644
2022-05-17,164168.0,746143.56,1.26,10.69,1.1,0.73,2.0,394496.91,92733.0,86798.0,421471.49,,,,,,0.0,,706.0,,,,,,349.0,0.41,0.0,100.0,36.34,0.0,0.0,0.0,100.0,27.72,0.2704,37.31,0.6433
2022-05-18,164168.0,754351.96,1.26,11.66,1.1,0.75,2.0,398836.81,92733.0,86798.0,426108.14,,,,,,,,,,,,,,,0.42,,100.0,36.34,0.0,0.0,0.0,100.0,27.03,0.2728,38.22,0.6433
2022-05-19,162391.0,725887.77,1.25,11.79,1.09,0.74,2.0,380043.87,90956.0,85021.0,406573.32,,,0.0,,,0.01,120.0,1897.0,,0.0,,,120.0,1897.0,0.42,0.01,100.0,35.89,0.0,0.0,0.0,100.0,27.21,0.2761,38.9,0.6408
2022-05-20,161739.0,713268.99,1.24,13.52,1.09,0.73,2.0,375930.45,90080.0,85245.0,397252.8,,,0.0,,,0.01,224.0,876.0,,0.0,,,,,0.41,,100.0,35.54,0.0,0.0,0.0,100.0,27.76,0.2734,38.05,0.6382
2022-05-23,157639.0,725139.4,1.21,13.49,1.06,0.7,1.0,373267.0,90080.0,81145.0,414368.0,,,,,,,,,,,,,,4100.0,0.4,0.02,100.0,35.54,0.0,0.0,0.0,100.0,28.71,0.2795,38.83,0.622
2022-05-24,155999.0,707455.47,1.2,13.65,1.05,0.71,1.0,374160.18,88440.0,82505.0,401075.4,,1360.0,0.01,,,0.01,1360.0,3000.0,,0.01,1360.0,,,,0.41,,100.0,34.71,0.0,0.0,0.0,100.0,28.27,0.2743,37.94,0.6123
2022-05-25,158953.0,702572.26,1.22,15.16,1.07,0.72,2.0,374113.22,90576.0,84641.0,400345.92,,1318.0,0.01,,,,2136.0,,,0.01,1318.0,,818.0,,0.41,,100.0,35.37,0.0,0.0,0.0,100.0,28.19,0.2718,37.31,0.6207
2022-05-26,154953.0,681793.2,1.19,14.82,1.04,0.69,1.0,363620.4,88576.0,82641.0,389734.4,,,,,,0.02,,2000.0,,,,,,2000.0,0.39,0.01,100.0,34.59,0.0,0.0,0.0,100.0,27.95,0.2687,36.73,0.605
2022-05-27,148596.0,650850.48,1.14,14.52,1.0,0.66,1.0,343825.62,86361.0,78499.0,378261.18,,,,,,0.01,,2215.0,,,,,,4142.0,0.38,0.02,100.0,33.72,0.0,0.0,0.0,100.0,27.75,0.2676,36.73,0.5802
2022-05-30,147975.0,654049.5,1.14,14.11,1.0,0.65,1.0,344755.58,83813.0,77999.0,370453.46,,,,,,0.01,,2548.0,,,,,,500.0,0.37,0.0,100.0,33.04,0.0,0.0,0.0,100.0,27.93,0.2682,36.79,0.5833
2022-05-31,145377.0,657104.04,1.12,13.71,0.98,0.65,1.0,348492.0,83035.0,77100.0,375318.2,,1860.0,0.01,,,0.01,1739.0,2638.0,,0.01,1860.0,,,2638.0,0.37,0.01,100.0,32.61,0.0,0.0,0.0,100.0,26.61,0.2621,35.9,0.571
2022-06-01,141383.0,637637.33,1.09,12.94,0.95,0.64,1.0,338714.53,81038.0,75103.0,365481.38,,,,,,0.01,,1997.0,,,,,,1997.0,0.36,0.01,100.0,31.83,0.0,0.0,0.0,100.0,25.67,0.2604,35.86,0.5553
2022-06-02,139293.0,629604.36,1.07,13.04,0.94,0.63,1.0,330018.76,81038.0,73013.0,366291.76,,,,,,,,,,,,,,2090.0,0.36,0.01,100.0,31.83,0.0,0.0,0.0,100.0,25.57,0.2617,36.35,0.5471
