,TTE FP Equity_DX_SI_QTY,TTE FP Equity_DX_SHORT_INTEREST_VALUE,TTE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TTE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TTE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TTE FP Equity_DX_SI_MV,TTE FP Equity_DX_DSS,TTE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TTE FP Equity_DX_SUPPLY_SI_QTY,TTE FP Equity_DX_BROKER_SI_QTY,TTE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TTE FP Equity_DX_BROKER_SI_MV_NEW_x,TTE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TTE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TTE FP Equity_DX_BROKER_SI_MV_INC_x,TTE FP Equity_DX_SUPPLY_SI_MV_NEW,TTE FP Equity_DX_BROKER_SI_QTY_ADD,TTE FP Equity_DX_BROKER_SI_QTY_NEW,TTE FP Equity_DX_SUPPLY_SI_MV_DEC,TTE FP Equity_DX_BROKER_SI_QTY_INC,TTE FP Equity_DX_SUPPLY_SI_QTY_DEC,TTE FP Equity_DX_BROKER_SI_MV_NEW_y,TTE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TTE FP Equity_DX_BROKER_SI_MV_INC_y,TTE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TTE FP Equity_DX_BROKER_SI_MV_ADD,TTE FP Equity_DX_SUPPLY_SI_QTY_ADD,TTE FP Equity_DX_BROKER_SI_QTY_DEC,TTE FP Equity_DX_SUPPLY_SI_MV,TTE FP Equity_DX_BROKER_SI_MV_DEC,TTE FP Equity_DX_SUPPLY_SI_MV_RMV,TTE FP Equity_DX_BROKER_SI_MV_RMV,TTE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TTE FP Equity_DX_UTILIZATION_QUANTITY,TTE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TTE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TTE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TTE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TTE FP Equity_DX_ACTIVE_UTILIZATION_MV,TTE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TTE FP Equity_DX_BROKER_SI_CON_RATIO,TTE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TTE FP Equity_DX_DEMAND_SUPPLY_RATIO,TTE FP Equity_PX_LAST
2012-04-30,92459616.0,2385044377.31,4.35,11.36,3.91,3395.94,1.0,1677958998.83,47920976.0,65048452.0,1236146755.84,,,2244432.0,91.37,,,,110.56,2400000.0,3020584.0,,,91.37,2244432.0,,918721.0,455536.0,1745.15,16.61,,,10.94,10.94,390218048.0,10065879586.92,,14216.64,10.93,18.8,0.1411,24.38,0.211,36.07
2012-05-01,89989712.0,2321331905.83,4.23,11.08,3.81,3286.15,1.0,1677958998.83,46572436.0,65048452.0,1201360457.95,,,1141041.0,,,,,92.3,,2489683.0,,,,1141041.0,,100.0,,1682.48,,,,10.64,10.64,390980032.0,10085535364.59,,14111.69,10.65,19.53,0.1464,24.97,0.2057,
2012-05-02,90300792.0,2334199785.94,4.25,11.11,3.82,3299.79,1.0,1673473909.81,44686048.0,64739968.0,1155096886.37,,,170994.0,12.62,,,,101.32,350000.0,2816473.0,,,12.62,170994.0,,759093.0,658486.0,1620.9,25.01,,,10.2,10.2,393225088.0,10164538935.99,,14234.75,10.22,19.35,0.1465,24.89,0.2062,36.145
2012-05-03,88983472.0,2301102718.43,4.19,11.0,3.76,3248.09,1.0,1636217454.52,45509744.0,63272408.0,1176876933.21,,,453559.0,42.89,,2800.0,,24.54,1154500.0,683088.0,,,42.89,453559.0,0.1,1053224.0,2624860.0,1646.83,96.55,,,10.69,10.69,380211712.0,9832232710.15,,13763.81,10.69,17.42,0.1425,25.29,0.209,36.16
2012-05-04,89166216.0,2264698497.95,4.19,11.1,3.77,3244.57,1.0,1621831075.55,44450152.0,63855096.0,1128972350.56,,,273900.0,36.3,,,,59.05,1246434.0,1636226.0,,,36.3,273900.0,,302734.0,663743.0,1602.28,24.23,,,10.15,10.15,393342688.0,9990359966.54,,14203.28,10.14,18.23,0.1447,25.3,0.2037,35.515
2012-05-07,89359384.0,2297403600.94,4.2,11.14,3.78,3249.21,1.0,1637206085.75,44605344.0,63680464.0,1146790335.16,,,380612.0,0.13,,97000.0,,8.69,3900.0,227611.0,,,0.13,380612.0,3.62,2191.0,275536.0,1596.36,12.14,,,10.18,10.18,393419328.0,10114695741.73,,14068.72,10.19,18.39,0.1453,25.43,0.204,35.95
2012-05-08,89065440.0,2223284788.04,4.19,11.1,3.77,3222.0,1.0,1601541357.24,44589192.0,64158216.0,1113052069.18,,,79637.0,24.38,,,,37.35,598035.0,946255.0,,,24.38,79637.0,,850463.0,120281.0,1588.45,17.93,,,10.23,10.23,391225504.0,9765917192.3,,13963.71,10.21,17.99,0.1458,25.75,0.2044,34.905
2012-05-09,88966656.0,2194096545.95,4.18,10.92,3.76,3188.05,1.0,1590243584.97,44551172.0,64481508.0,1098721442.37,,,696541.0,21.59,,,,32.0,500000.0,786809.0,,,21.59,696541.0,,52251.0,176705.0,1556.71,11.9,,,10.23,10.23,391134336.0,9646158844.26,,13683.96,10.21,17.78,0.1479,26.01,0.2042,34.485
2012-05-10,90096608.0,2264811213.0,4.24,10.92,3.81,3215.35,1.0,1646167383.78,44513768.0,65486296.0,1118968661.94,,,593551.0,19.06,,235000.0,,21.63,947585.0,634263.0,,,19.06,593551.0,8.1,3306.0,177800.0,1547.09,4.88,,,10.28,10.28,388510464.0,9766215119.16,,13489.52,10.29,17.9,0.1468,25.78,0.2081,35.15
2012-05-11,92671400.0,2328541156.01,4.36,11.11,3.92,3318.4,1.0,1705719301.87,44970392.0,67884304.0,1129964677.06,,,1405192.0,84.49,,,,42.67,2507300.0,1305567.0,,,84.49,1405192.0,,357000.0,109291.0,1580.37,3.51,,,10.37,10.37,388674752.0,9766175501.12,,13687.43,10.35,20.32,0.1484,24.86,0.2137,35.135
2012-05-14,90103968.0,2221178375.46,4.24,11.93,3.81,3230.3,1.0,1634204319.77,44788488.0,66292872.0,1104093673.38,,,130800.0,43.48,,,,47.69,1016600.0,1312705.0,,,43.48,130800.0,,1000000.0,2608035.0,1566.48,99.94,,,10.29,10.29,390270944.0,9620679317.74,,13746.21,10.23,17.81,0.1486,25.86,0.2071,34.47
2012-05-15,90559248.0,2225601432.41,4.26,12.91,3.83,3227.31,1.0,1627716954.37,45106940.0,66231456.0,1108556801.13,,,1107235.0,0.73,,,,44.53,20800.0,1256134.0,,,0.73,1107235.0,,467350.0,82210.0,1559.17,2.86,,,10.17,10.17,398565568.0,9795223774.96,,13825.35,10.13,17.7,0.148,25.85,0.2041,34.365
2012-05-16,96239000.0,2403386255.2,4.53,14.34,4.07,3421.73,1.0,1784375606.37,45351288.0,71451904.0,1132562290.08,,,158058.0,193.68,,,,31.34,5587421.0,889708.0,,,193.68,158058.0,,976000.0,366978.0,1567.67,19.64,,,10.2,10.2,399239616.0,9970251204.06,,13815.91,10.19,16.81,0.137,24.1,0.2165,34.92
2012-05-17,79713192.0,1971873264.14,3.75,11.8,3.37,2824.8,1.0,1373602523.8,43588688.0,55528032.0,1078257768.0,,,1301.0,188.33,,11500.0,,62.09,5055550.0,1768900.0,,,188.33,1301.0,0.41,5000.0,850398.0,1518.4,34.35,,738.27,9.76,9.76,403040000.0,9970041099.09,,14072.03,9.74,19.64,0.1355,20.78,0.1785,34.59
2012-05-18,77154312.0,1911884614.4,3.63,11.59,3.26,2720.77,1.0,1309494468.39,43199024.0,52844792.0,1070472241.95,,,206160.0,0.0,,55800.0,,21.88,8134.0,595825.0,,,0.0,206160.0,1.93,,2751556.0,1494.54,103.17,,,9.62,9.62,405778752.0,10055201487.64,,14031.94,9.63,20.54,0.139,21.68,0.1718,34.65
2012-05-21,77677064.0,1921227606.14,3.65,11.54,3.29,2737.36,1.0,1294489975.47,43919840.0,52337464.0,1086292461.64,,,501192.0,0.34,,1000.0,,11.47,9300.0,333875.0,,,0.34,501192.0,0.03,553500.0,517626.0,1520.53,21.75,,,9.52,9.52,417480832.0,10325772604.81,,14434.31,9.53,19.62,0.1369,21.69,0.1684,34.585
2012-05-22,75782888.0,1904998848.52,3.56,11.37,3.2,2686.05,1.0,1294150687.41,43676956.0,51482696.0,1097933228.5,,,147600.0,27.94,,,,11.98,631811.0,402997.0,,,27.94,147600.0,,12512.0,1486582.0,1524.69,53.18,,,9.33,9.33,424571360.0,10672698986.03,,14799.21,9.34,19.6,0.1384,22.44,0.1618,35.15
2012-05-23,79317552.0,1956697489.03,3.73,11.9,3.35,2821.85,1.0,1359194217.9,45777152.0,55096896.0,1129283949.32,,,451263.0,131.31,,,,6.66,3614200.0,232124.0,,,131.31,451263.0,,1881056.0,,1603.39,,,,9.81,9.81,421061184.0,10387226290.84,,14782.42,9.79,18.67,0.1419,23.81,0.1699,34.495
2012-05-24,77423648.0,1937938144.59,3.64,11.63,3.27,2748.24,1.0,1320731274.75,45284384.0,52765272.0,1133482306.44,,,1142586.0,52.74,,,,56.66,1333231.0,1635375.0,,,52.74,1142586.0,,21.0,3664852.0,1573.71,134.36,,,9.78,9.78,417752896.0,10456485751.9,,14520.81,9.78,21.58,0.1528,24.9,0.1672,35.0
2012-05-25,80450464.0,2024056469.48,3.78,12.12,3.4,2867.34,1.0,1327093488.06,48324796.0,52748176.0,1215805492.19,,,1778361.0,0.0,,,,35.95,1200.0,1102648.0,,,0.0,1778361.0,,2364702.0,32283.0,1697.19,0.97,,,10.39,10.39,416996544.0,10491232873.86,,14651.93,10.38,20.24,0.1411,23.89,0.1729,35.18
2012-05-28,79005392.0,1981202247.17,3.72,12.06,3.34,2822.76,1.0,1318233299.65,44541696.0,52567848.0,1116963108.14,,,571805.0,0.62,,,,166.19,17600.0,4759580.0,,,0.62,571805.0,,404673.0,197924.0,1566.83,6.9,,,9.99,9.99,401182496.0,10060372368.02,,14101.51,10.0,20.8,0.1469,24.33,0.1773,35.065
2012-05-29,80426448.0,2024602592.35,3.78,12.58,3.4,2873.45,1.0,1312313074.15,48992608.0,52131060.0,1233307744.27,,,2216734.0,27.08,,,,105.74,695209.0,3009088.0,,,27.08,2216734.0,,5243266.0,1132000.0,1723.06,42.17,,,10.59,10.59,413826688.0,10417401316.89,,14554.09,10.59,20.55,0.1391,23.86,0.1738,35.2
2012-05-30,80218808.0,1981225463.72,3.77,12.71,3.39,2857.52,1.0,1296691768.49,48757900.0,52502388.0,1204211274.71,,,119209.0,18.22,,,,98.61,528570.0,2816146.0,,,18.22,119209.0,,2462228.0,157242.0,1709.15,4.34,,,10.45,10.45,418011008.0,10323938659.92,,14718.15,10.4,20.84,0.139,23.71,0.1719,34.535
2012-05-31,75045464.0,1865799263.46,3.53,11.75,3.17,2662.71,1.0,1295658390.99,43852960.0,52113476.0,1090283357.68,,,1000752.0,22.58,,,,234.07,611089.0,6665689.0,,,22.58,1000752.0,,760000.0,1000000.0,1521.76,40.22,,,9.54,9.54,415887712.0,10339905243.72,,14414.75,9.55,23.69,0.161,26.03,0.1632,34.765
2012-06-01,75964392.0,1847086438.42,3.57,11.75,3.21,2671.62,1.0,1280811426.86,44872208.0,52675424.0,1091074971.79,,,362750.0,8.84,,1200000.0,,4.23,250000.0,92604.0,,,8.84,362750.0,43.02,749100.0,888054.0,1542.46,39.8,,,9.72,9.72,416891520.0,10136784519.82,,14378.43,9.69,23.11,0.1534,25.59,0.1645,34.0
2012-06-04,74690944.0,1813985730.47,3.51,11.39,3.16,2605.11,1.0,1234808706.47,45512464.0,50843304.0,1105340966.83,,,753228.0,0.3,,,,56.21,11100.0,1557004.0,,,0.3,753228.0,,1444034.0,1843222.0,1547.23,68.64,,,9.79,9.79,419190336.0,10180689212.54,,14209.92,9.82,21.65,0.1394,23.74,0.1607,33.96
2012-06-05,85218856.0,2091612436.44,4.01,13.28,3.6,2974.46,1.0,1525507206.73,54754024.0,62153952.0,1343883301.41,,,7857507.0,378.13,,310000.0,,62.75,11000654.0,1839092.0,,,378.13,7857507.0,10.64,3223143.0,,1870.29,,,,11.88,11.88,406304576.0,9972343493.36,,13873.07,11.88,18.49,0.1164,20.8,0.1848,34.32
2012-06-06,83924624.0,2088655839.62,3.95,13.3,3.55,2940.35,1.0,1515521629.78,53514712.0,60895424.0,1331835764.01,,,432733.0,0.0,,,,56.11,7900.0,1674154.0,,,0.0,432733.0,,2111.0,1266430.0,1841.61,47.37,,,11.57,11.57,409012096.0,10179199644.48,,14059.75,11.58,18.96,0.1183,20.88,0.1814,34.8
2012-06-07,89773824.0,2232300475.99,4.22,14.11,3.8,3159.57,1.0,1612528065.37,57688392.0,64849160.0,1434469639.18,,,65166.0,141.45,,,,17.4,4024569.0,527079.0,,,141.45,65166.0,,4635592.0,70833.0,2011.66,1.81,,,12.43,12.43,406485632.0,10107601852.83,,14131.32,12.46,19.36,0.1218,22.46,0.1934,34.77
2012-06-08,105629728.0,2613350933.54,4.97,16.6,4.47,3737.38,1.0,2021577107.96,58587692.0,81710664.0,1449499137.04,,,10500.0,318.71,,8470000.0,,15.16,8712600.0,435500.0,,,318.71,10500.0,309.29,1324300.0,321100.0,2045.85,11.22,,,12.77,12.77,400028448.0,9896974439.09,,13914.16,12.82,16.72,0.1048,18.51,0.2303,34.595
2012-06-11,115752400.0,2872070740.95,5.44,18.11,4.9,4108.13,2.0,2151321034.91,62502928.0,86704192.0,1550834632.65,,,2951237.0,267.5,,2939929.0,,312.25,7608841.0,8935461.0,,,267.5,2951237.0,103.63,9899457.0,5555239.0,2181.82,174.8,,,13.73,13.73,392718912.0,9744216936.95,,13616.68,13.81,17.7,0.1107,18.45,0.2543,34.695
2012-06-12,166113760.0,4137090012.69,7.81,26.1,7.03,5891.15,2.0,2643896674.35,93021080.0,106158584.0,2316705016.11,,,6315006.0,295.64,,11546568.0,,85.07,8307823.0,2455304.0,,,295.64,6315006.0,421.92,26694862.0,400000.0,3244.01,13.21,,,20.65,20.65,357479168.0,8903076395.81,,12415.04,20.72,12.88,0.0828,12.99,0.3687,34.825
2012-06-13,189913600.0,4728470699.96,8.93,29.77,8.03,6747.48,2.0,2869220372.83,126314560.0,115238944.0,3144981170.06,,80675.0,13505517.0,508.4,2.81,3563000.0,,95.29,13508179.0,2757444.0,,80675.0,508.4,13505517.0,123.69,25775408.0,7990815.0,4399.94,287.25,113.13,,28.39,28.39,318643616.0,7933591917.51,3264632.0,11064.95,28.45,11.17,0.0683,11.31,0.4268,34.815
2012-06-14,274276480.0,6840707483.62,12.9,43.21,11.6,9700.74,3.0,4247892238.56,155707664.0,170318192.0,3883492242.5,,,21782530.0,2074.98,,7687896.0,,431.83,59122756.0,12436009.0,,,2074.98,21782530.0,280.0,20247400.0,11731404.0,5426.8,423.05,,,35.11,35.11,287720384.0,7176010804.93,,10002.69,35.17,8.85,0.0624,13.01,0.6185,34.875
2012-06-15,370955744.0,9399212946.25,17.45,58.31,15.69,13165.33,4.0,6073466901.6,197648336.0,239699584.0,5007979600.22,,,29253946.0,2815.45,,,,152.56,77763856.0,4395618.0,,,2815.45,29253946.0,,17985808.0,8382460.0,6915.79,324.3,0.75,,44.21,44.21,249393104.0,6319079646.93,21615.0,8744.71,44.16,15.67,0.0795,15.79,0.8298,35.43
2012-06-18,370822272.0,9378311949.25,17.44,55.48,15.68,13287.85,4.0,6075042364.67,200673200.0,240209648.0,5075142491.59,,368309.0,6183316.0,411.54,13.44,25000.0,,284.57,10843434.0,8272271.0,,368309.0,411.54,6183316.0,0.87,4745516.0,10358377.0,7119.26,356.84,,,45.47,45.47,240649872.0,6086175886.88,,8495.32,45.59,13.17,0.0753,15.94,0.8403,34.795
2012-06-19,407871872.0,10465030171.22,19.19,58.55,17.25,14402.42,4.0,6133424658.98,235470176.0,239048656.0,6041609302.89,,,20199100.0,220.8,,,,66.66,5848665.0,1823437.0,,,220.8,20199100.0,,16888296.0,7009652.0,8194.16,294.05,16.25,,53.36,53.36,205852736.0,5281695652.38,448984.0,7185.09,53.28,11.81,0.0696,14.32,0.9242,35.3
2012-06-20,398666208.0,10201306521.78,18.75,57.08,16.86,14222.87,4.0,6109269947.86,241456032.0,238749760.0,6178519635.06,,437752.0,4709930.0,144.85,15.7,,,38.82,2830263.0,1192209.0,,437752.0,144.85,4709930.0,,2030376.0,3129161.0,8524.09,108.06,,,54.53,54.53,201307968.0,5151187247.97,,7098.89,54.56,12.23,0.068,13.56,0.9004,35.205
2012-06-21,348608640.0,8826651598.33,16.4,51.05,14.74,12488.24,4.0,5370621562.95,212103920.0,212112720.0,5370398749.96,,,698863.0,142.76,,550000.0,,1075.28,3648690.0,30599320.0,,,142.76,698863.0,19.37,902433.0,30835736.0,7513.1,1095.15,12.76,,47.82,47.82,231427888.0,5859675014.12,354096.0,8166.47,47.92,11.46,0.0658,12.61,0.786,34.835
2012-06-22,266196640.0,6657777317.57,12.52,39.06,11.26,9428.16,3.0,3692681406.24,185779696.0,147643776.0,4646489324.93,,6350.0,4305797.0,217.56,0.22,,,1204.51,6385196.0,33429824.0,,6350.0,217.56,4305797.0,,1775456.0,70854144.0,6485.75,2573.32,,,41.41,41.41,262903376.0,6575410318.64,,9135.9,41.52,8.46,0.0564,9.84,0.5933,34.41
2012-06-25,246404416.0,6059777676.78,11.59,35.76,10.42,8661.9,3.0,3636127250.53,161292656.0,147853248.0,3966640095.67,,,4292294.0,164.57,,,,1151.61,4897838.0,32512598.0,,,164.57,4292294.0,,3747626.0,4688359.0,5558.86,191.67,0.5,,36.79,36.79,277096704.0,6814587370.09,14371.0,9507.25,36.9,8.91,0.0605,10.76,0.5621,33.835
2012-06-26,233462400.0,5706710432.17,10.98,33.82,9.87,8062.28,3.0,3329262889.71,156440752.0,136200656.0,3824007940.7,,,18946016.0,55.78,,,,1295.24,2785188.0,37241064.0,,,55.78,18946016.0,,12995023.0,14437789.0,5306.87,547.31,1.73,,35.59,35.59,283113472.0,6920371777.85,50172.0,9567.86,35.68,9.83,0.0633,10.86,0.5311,33.63
2012-06-27,203495408.0,5058511513.51,9.57,29.63,8.61,6995.48,2.0,3130379776.17,136476560.0,125929912.0,3392549526.64,,135000.0,21042424.0,145.06,4.61,615000.0,,1474.45,4164473.0,43584696.0,,135000.0,145.06,21042424.0,20.68,2940062.0,15050209.0,4615.92,558.22,19.01,,30.64,30.64,308879168.0,7678152755.22,562025.0,10451.12,30.64,11.31,0.0722,13.74,0.4569,34.2
2012-06-28,139018992.0,3439582334.91,6.54,20.83,5.88,4810.83,2.0,2122269654.89,106249568.0,85776632.0,2628807272.49,,170297.0,1350555.0,3.67,5.83,,,1125.43,96926.0,33797864.0,,170297.0,3.67,1350555.0,,2050016.0,40250204.0,3643.91,1383.39,,,23.83,23.83,339551744.0,8401126807.54,,11606.99,23.89,9.82,0.0689,13.07,0.3118,34.04
2012-06-29,112435360.0,2901170755.63,5.29,16.94,4.76,3922.31,1.0,1964402373.92,78783488.0,76130744.0,2032851154.76,,,3744839.0,57.52,,,,1078.5,1678470.0,31154076.0,,,57.52,3744839.0,,78155.0,11324357.0,2704.59,364.12,4.59,,17.31,17.31,376367200.0,9711406749.78,135000.0,12911.47,17.32,12.28,0.084,16.13,0.247,35.5
2012-07-02,109860168.0,2873450956.31,5.17,16.24,4.65,3918.25,1.0,1997395530.95,71805408.0,76366088.0,1878108526.88,436.97,113857.0,4442.0,98.78,3.92,,12028392.0,246.93,2981447.0,7733305.0,436.97,113857.0,98.78,4442.0,,644176.0,14774496.0,2540.33,494.39,0.24,,15.65,15.65,387011360.0,10122487364.97,7250.0,13846.15,15.5,14.69,0.0874,15.4,0.2394,35.985
2012-07-03,107775512.0,2902745333.21,5.07,15.76,4.56,3921.57,1.0,2050191249.51,64838712.0,76121184.0,1746317555.6,,,676182.0,185.43,,,,441.58,5048923.0,12827820.0,,,185.43,676182.0,,5346138.0,5293831.0,2337.96,141.73,1.35,,14.31,14.31,388187936.0,10455164616.91,39343.0,14085.94,14.24,15.0,0.0983,15.7,0.2379,37.055
2012-07-04,89907816.0,2412034506.48,4.23,13.09,3.8,3301.29,1.0,1865036929.78,52182344.0,69518656.0,1399940738.82,,3850.0,19339.0,8.51,0.14,,,452.57,221000.0,12733474.0,,3850.0,8.51,19339.0,,53917.0,6823522.0,1921.07,243.67,,,11.66,11.66,395367968.0,10606877399.55,,14689.63,11.57,17.66,0.1172,17.97,0.2009,36.91
2012-07-05,86872408.0,2305659589.98,4.09,12.74,3.67,3209.84,1.0,1793260099.29,45787244.0,67566272.0,1215228179.55,,,248534.0,,,,,271.58,,7342784.0,,,,248534.0,,703000.0,1952391.0,1681.72,55.09,0.14,,10.31,10.31,398459072.0,10575405951.35,3850.0,14741.8,10.24,17.96,0.1234,18.33,0.1956,36.515
2012-07-06,66149416.0,1733779086.29,3.11,9.7,2.8,2423.41,1.0,1355405652.95,35222144.0,51713216.0,923173934.62,,,4442.0,4.31,,,,400.14,121000.0,10775529.0,,,4.31,4442.0,,171490.0,15974050.0,1279.9,600.64,3.25,,7.92,7.92,409317952.0,10728241422.71,87358.0,14991.59,7.87,16.35,0.1361,24.28,0.1488,36.06
2012-07-09,67200768.0,1755473720.21,3.16,9.88,2.84,2441.68,1.0,1319012769.46,33530816.0,50492736.0,875919547.6,,,1128936.0,17.9,,,,100.15,650234.0,2835467.0,,,17.9,1128936.0,,15206.0,1870714.0,1206.04,71.68,,,7.61,7.61,407005760.0,10632139139.43,,14671.64,7.6,15.97,0.1337,22.87,0.1525,35.94
2012-07-10,66725336.0,1744024074.58,3.14,9.73,2.82,2419.1,1.0,1311308906.28,34528804.0,50169908.0,902491752.79,,,1263010.0,19.03,,,,29.71,530000.0,825044.0,,,19.03,1263010.0,,560021.0,852831.0,1241.86,32.46,,,7.84,7.84,405662496.0,10602946370.74,,14620.43,7.83,15.57,0.1341,23.09,0.1516,35.96
2012-07-11,67333600.0,1763837778.42,3.17,9.81,2.85,2438.92,1.0,1261766521.59,34420000.0,48167288.0,901649344.95,,,2763143.0,,,,,113.27,,3149095.0,,,,2763143.0,,277150.0,2002619.0,1237.52,74.88,,,7.82,7.82,405628256.0,10625637748.86,,14612.24,7.81,15.4,0.1254,22.94,0.153,36.04
2012-07-12,61762232.0,1599487417.29,2.9,9.16,2.61,2234.6,1.0,1214493521.46,27652964.0,46896168.0,716142641.49,,,215494.0,11.94,,,,246.77,346362.0,7005966.0,,,11.94,215494.0,,23435.0,1617483.0,998.12,66.09,,,6.29,6.29,411988576.0,10669474240.81,,14825.41,6.31,17.4,0.1384,24.82,0.1405,35.63
2012-07-13,56090812.0,1469123401.89,2.64,8.46,2.37,2036.51,1.0,1134030765.14,27740976.0,43297048.0,726588109.17,,,77132.0,2.39,,700000.0,,27.43,70394.0,765169.0,,,2.39,77132.0,25.22,776047.0,4369512.0,996.07,151.9,,,6.35,6.35,409141824.0,10716190529.21,,14605.61,6.38,17.0,0.1546,27.52,0.1284,36.035
2012-07-16,59864064.0,1566864139.63,2.82,9.39,2.53,2175.09,1.0,1124148647.42,32769132.0,42949548.0,857689478.24,,,495467.0,,,,,10.89,,302124.0,,,,495467.0,,4834815.0,347500.0,1182.49,12.45,,,7.47,7.47,405631520.0,10616878309.33,,14613.76,7.49,16.74,0.1501,26.74,0.1366,36.01
2012-07-17,65413024.0,1705206914.91,3.08,10.29,2.77,2372.35,1.0,1215003210.7,36047400.0,46608440.0,939694757.8,,,2010752.0,146.93,,,,17.03,4108892.0,472923.0,,,146.93,2010752.0,,1740437.0,450000.0,1299.46,16.23,,,8.16,8.16,405951264.0,10582462943.32,,14582.36,8.18,16.0,0.1349,24.71,0.148,35.865
2012-07-18,61133996.0,1623653490.23,2.87,9.58,2.58,2223.41,1.0,1111369135.02,31279480.0,41845404.0,830749504.33,,,528991.0,0.28,,,,224.32,9000.0,6246054.0,,,0.28,528991.0,,1005410.0,4772037.0,1129.65,177.36,2.02,,7.08,7.08,410304288.0,10897242661.29,56266.0,14775.47,7.1,16.2,0.143,27.26,0.1384,36.54
2012-07-19,65712860.0,1751233602.36,3.09,10.38,2.78,2408.38,1.0,1218234167.85,34671924.0,45712720.0,923999326.27,,,75645.0,,,4561660.0,,,,,,,,75645.0,167.61,3316799.0,694343.0,1272.34,25.69,,,7.89,7.89,404869312.0,10789680189.51,,14809.58,7.91,14.7,0.1254,25.09,0.1495,36.665
2012-07-20,68968480.0,1807416229.91,3.24,10.99,2.92,2522.42,1.0,1272506827.74,32469968.0,48557084.0,850921278.07,,,297931.0,149.09,,2800.0,,124.12,4143094.0,3393673.0,,,149.09,297931.0,0.1,893785.0,1301532.0,1192.9,38.96,,,7.35,7.35,409380672.0,10728397534.44,,14986.32,7.37,14.24,0.1227,23.64,0.1561,36.055
2012-07-23,65731740.0,1690821317.15,3.09,10.36,2.78,2372.28,1.0,1207643523.74,30674238.0,46947900.0,789035182.97,,,20159.0,24.08,,,,67.6,937408.0,1835888.0,,,24.08,20159.0,,20000.0,2546590.0,1106.22,98.2,,,7.0,7.0,407809056.0,10490095731.69,,14652.23,7.02,12.94,0.1258,25.11,0.1499,35.39
2012-07-24,66857908.0,1692576399.42,3.14,10.52,2.83,2378.79,1.0,1216739552.65,30337040.0,48062032.0,768013230.87,,56266.0,202448.0,62.23,2.0,,,45.7,1814129.0,1221668.0,,56266.0,62.23,202448.0,,643157.0,700000.0,1076.48,25.97,0.65,,6.92,6.92,408061888.0,10330504525.06,18101.0,14409.74,6.95,12.65,0.1213,24.69,0.1525,34.83
2012-07-25,83234144.0,2107157582.02,3.91,13.13,3.52,2921.49,1.0,1205333772.49,48430596.0,47611496.0,1226070127.7,,,2391484.0,,,1500000.0,,96.19,,2665757.0,,,,2391484.0,52.24,18367826.0,1950534.0,1685.85,78.89,,,11.1,11.1,387940096.0,9821100757.1,,13493.46,11.11,19.75,0.1196,21.03,0.1907,34.83
2012-07-26,93128432.0,2444961673.66,4.38,14.74,3.94,3303.16,1.0,1472067713.81,54185004.0,56070964.0,1422554371.65,,,2948866.0,387.69,,,,49.79,10978109.0,1455662.0,,,387.69,2948866.0,,4261205.0,2518642.0,1899.22,75.78,2.83,,12.44,12.44,381548832.0,10017051193.0,81964.0,13377.5,12.43,17.21,0.1083,19.9,0.2137,36.12
2012-07-27,72397504.0,1965423855.07,3.4,11.2,3.06,2648.98,1.0,1405241044.32,37989136.0,51762852.0,1031316689.15,,81964.0,758435.0,16.39,2.95,,,597.52,435000.0,17171700.0,,81964.0,16.39,758435.0,,200000.0,4743112.0,1383.75,130.46,,,8.67,8.67,400028352.0,10859839390.65,,14604.2,8.65,13.23,0.1106,22.63,0.1653,37.35
2012-07-30,77869512.0,2119636055.1,3.66,12.39,3.29,2898.82,1.0,1590994911.2,36233188.0,58448712.0,986280377.31,,,1007804.0,194.67,,2000000.0,,98.5,4855333.0,2865800.0,,,194.67,1007804.0,72.24,102046.0,169471.0,1361.86,6.21,,,8.31,8.31,399554048.0,10876004540.8,,14985.05,8.33,18.48,0.1131,20.81,0.1787,37.45
2012-07-31,74928512.0,2048022503.33,3.52,12.27,3.17,2794.95,1.0,1511853613.32,32075286.0,55312352.0,876714427.86,,,304281.0,63.45,,125299.0,,172.1,1610000.0,4587482.0,,,63.45,304281.0,4.94,125299.0,4871658.0,1203.53,180.68,,,7.37,7.37,403336512.0,11024404875.27,,15105.83,7.38,18.38,0.1274,24.08,0.1721,37.605
