,ALUPG FP Equity_DX_SI_QTY,ALUPG FP Equity_DX_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUPG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUPG FP Equity_DX_SI_MV,ALUPG FP Equity_DX_DSS,ALUPG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SUPPLY_SI_QTY,ALUPG FP Equity_DX_BROKER_SI_QTY,ALUPG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUPG FP Equity_DX_BROKER_SI_QTY_ADD,ALUPG FP Equity_DX_SUPPLY_SI_MV_DEC,ALUPG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUPG FP Equity_DX_BROKER_SI_MV_ADD,ALUPG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUPG FP Equity_DX_BROKER_SI_QTY_DEC,ALUPG FP Equity_DX_SUPPLY_SI_MV,ALUPG FP Equity_DX_BROKER_SI_MV_DEC,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUPG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUPG FP Equity_DX_BROKER_SI_CON_RATIO,ALUPG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUPG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALUPG FP Equity_PX_LAST
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68
2017-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2017-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2017-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.84
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2018-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
