,MTD FP Equity_DX_SI_QTY,MTD FP Equity_DX_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTD FP Equity_DX_SI_MV,MTD FP Equity_DX_DSS,MTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY,MTD FP Equity_DX_BROKER_SI_QTY,MTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTD FP Equity_DX_BROKER_SI_MV_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTD FP Equity_DX_BROKER_SI_MV_INC_x,MTD FP Equity_DX_SUPPLY_SI_MV_NEW,MTD FP Equity_DX_BROKER_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_NEW,MTD FP Equity_DX_SUPPLY_SI_MV_DEC,MTD FP Equity_DX_BROKER_SI_QTY_INC,MTD FP Equity_DX_SUPPLY_SI_QTY_DEC,MTD FP Equity_DX_BROKER_SI_MV_NEW_y,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTD FP Equity_DX_BROKER_SI_MV_INC_y,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTD FP Equity_DX_BROKER_SI_MV_ADD,MTD FP Equity_DX_SUPPLY_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_DEC,MTD FP Equity_DX_SUPPLY_SI_MV,MTD FP Equity_DX_BROKER_SI_MV_DEC,MTD FP Equity_DX_SUPPLY_SI_MV_RMV,MTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTD FP Equity_DX_UTILIZATION_QUANTITY,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTD FP Equity_DX_ACTIVE_UTILIZATION_MV,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTD FP Equity_DX_BROKER_SI_CON_RATIO,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTD FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21411823.5,,14.63,0.0,,0.0,,0.0
2015-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21411823.5,,14.62,0.0,,0.0,,0.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21411823.5,,14.58,0.0,,0.0,,0.0
2015-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21488526.45,,14.59,0.0,,0.0,,0.0
2015-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21426124.05,,14.55,0.0,,0.0,,0.0
2015-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21441724.65,,14.58,0.0,,0.0,,0.0
2015-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21441724.65,,14.49,0.0,,0.0,,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21441724.65,,14.5,0.0,,0.0,,0.0
2016-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21511927.35,,14.58,0.0,,0.0,,0.0
2016-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21586030.2,,14.55,0.0,,0.0,,0.0
2016-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21595130.55,,14.59,0.0,,0.0,,0.0
2016-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21521027.7,,14.56,0.0,,0.0,,0.0
2016-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21599030.7,,14.63,0.0,,0.0,,0.0
2016-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21513227.4,,14.48,0.0,,0.0,,0.0
2016-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21508027.2,,14.48,0.0,,0.0,,0.0
2016-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21554829.0,,14.47,0.0,,0.0,,0.0
2016-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21544428.6,,14.32,0.0,,0.0,,0.0
2016-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21574329.75,,14.13,0.0,,0.0,,0.0
2016-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21586030.2,,14.1,0.0,,0.0,,0.0
2016-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130005.0,21614631.3,,14.18,0.0,,0.0,,0.0
2016-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,125235.0,20791514.7,,13.48,0.0,,0.0,,0.0
2016-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,125235.0,20912992.65,,13.61,0.0,,0.0,,0.0
2016-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,125235.0,20869160.4,,13.77,0.0,,0.0,,0.0
2016-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,125235.0,20892955.05,,13.81,0.0,,0.0,,0.0
2016-01-26,16000.0,2678240.0,0.67,0.85,2.68,,2678240.0,0.0,16000.0,0.0,,,,,,16000.0,,,,,,,,,2.68,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1278
2016-01-27,16000.0,2679840.0,0.66,0.85,2.68,,2679840.0,8000.0,16000.0,1339920.0,,,,,,,,,,,,,,,,8000.0,,0.89,,,6.64,6.64,112445.0,18833413.05,,12.46,6.64,,1.0,100.0,0.1328
2016-01-28,16000.0,2682240.0,0.67,0.85,2.68,,2682240.0,8000.0,16000.0,1341120.0,,,,,,,,,,,,,,,,,,0.89,,,6.64,6.64,112445.0,18850279.8,,12.49,6.64,,1.0,100.0,0.1328
2016-01-29,8000.0,1350080.0,0.37,0.42,1.35,,1350080.0,8000.0,8000.0,1350080.0,,,,,,,,,,,,,,,,,8000.0,0.89,1.35,,6.64,6.64,112445.0,18976218.2,,12.52,6.64,,1.0,100.0,0.0664
2016-02-01,8000.0,1346000.0,0.37,0.42,1.35,,1346000.0,8000.0,8000.0,1346000.0,,,,,,,,,,,,,,,,,,0.89,,,6.64,6.64,112445.0,18918871.25,,12.54,6.64,,1.0,100.0,0.0664
2016-02-02,12000.0,2020800.0,0.54,0.64,2.02,,2020800.0,8000.0,12000.0,1347200.0,,,,0.67,,,,,4000.0,,,,0.67,,,,,0.89,,,6.64,6.64,112445.0,18935738.0,,12.48,6.64,,1.0,100.0,0.0996
2016-02-03,20700.0,3496023.0,0.94,1.1,3.5,,3496023.0,8000.0,20700.0,1351120.0,,,,,,8700.0,,,,,,,,,1.47,,,0.89,,,6.64,6.64,112445.0,18990836.05,,12.47,6.64,42.05,0.5127,57.95,0.1719
2016-02-04,20700.0,3484017.0,0.94,1.1,3.48,,3484017.0,8000.0,20700.0,1346480.0,,,,,,,,,,,,,,,,,,0.89,,,6.64,6.64,112445.0,18925617.95,,12.49,6.64,42.1,0.5125,57.9,0.1719
2016-02-05,17636.0,2966198.84,0.78,0.94,2.97,,2966198.84,8000.0,17636.0,1345520.0,,,,,,,,,,,,,,,,,3064.0,0.89,0.52,,6.64,6.64,112445.0,18912124.55,,12.46,6.64,32.02,0.5646,67.98,0.1464
2016-02-08,17636.0,2957028.12,0.79,0.94,2.97,,2957028.12,8000.0,17636.0,1341360.0,,,,,,,,,,,,,,,,,,0.88,,,6.64,6.64,112445.0,18853653.15,,12.36,6.64,32.05,0.5644,67.95,0.1464
2016-02-09,6636.0,1112591.76,0.29,0.35,1.05,,944931.76,1000.0,5636.0,167660.0,,,,,,,,0.76,,7000.0,,,,,,,12000.0,0.11,1.99,,0.83,0.83,119445.0,20026148.7,,12.95,0.83,10.28,0.8155,89.72,0.0551
2016-02-10,2000.0,336040.0,0.09,0.11,0.34,,336040.0,1000.0,2000.0,168020.0,,,,,,2000.0,,,,,,,,,0.34,,5636.0,0.11,0.95,,0.83,0.83,119445.0,20069148.9,,13.17,0.83,,1.0,100.0,0.0166
2016-02-11,2000.0,335660.0,0.09,0.11,0.33,,335660.0,1000.0,2000.0,167830.0,,,,,,,,,,,,,,,,,,0.11,,,0.83,0.83,119445.0,20046454.35,,12.91,0.83,,1.0,100.0,0.0166
2016-02-12,2000.0,335140.0,0.09,0.11,0.33,,335140.0,1000.0,2000.0,167570.0,,,,,,,,,,,,,,,,,,0.11,,,0.83,0.83,119445.0,20015398.65,,12.91,0.83,,1.0,100.0,0.0166
2016-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.11,,1000.0,,,,,,,2000.0,0.0,0.34,,0.0,0.0,120445.0,20257644.55,,13.19,0.0,,0.0,100.0,0.0
2016-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20198626.5,,13.18,0.0,,0.0,,0.0
2016-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20213079.9,,13.25,0.0,,0.0,,0.0
2016-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20299800.3,,13.35,0.0,,0.0,,0.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20286551.35,,13.33,0.0,,0.0,,0.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20364840.6,,13.36,0.0,,0.0,,0.0
2016-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20339547.15,,13.31,0.0,,0.0,,0.0
2016-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20364840.6,,13.27,0.0,,0.0,,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20399769.65,,13.23,0.0,,0.0,,0.0
2016-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20428676.45,,13.35,0.0,,0.0,,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20499739.0,,13.31,0.0,,0.0,,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20475650.0,,13.32,0.0,,0.0,,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20393747.4,,13.34,0.0,,0.0,,0.0
2016-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20433494.25,,20.42,0.0,,0.0,,0.0
2016-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20350387.2,,20.39,0.0,,0.0,,0.0
2016-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20374476.2,,20.34,0.0,,0.0,,0.0
2016-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20439516.5,,20.36,0.0,,0.0,,0.0
2016-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20410609.7,,20.39,0.0,,0.0,,0.0
2016-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20349182.75,,20.38,0.0,,0.0,,0.0
2016-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20444334.3,,20.36,0.0,,0.0,,0.0
2016-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20447947.65,,20.48,0.0,,0.0,,0.0
2016-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20386520.7,,20.45,0.0,,0.0,,0.0
2016-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20410609.7,,20.65,0.0,,0.0,,0.0
2016-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20504556.8,,20.41,0.0,,0.0,,0.0
2016-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20522623.55,,20.4,0.0,,0.0,,0.0
2016-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20519010.2,,20.51,0.0,,0.0,,0.0
2016-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20522623.55,,20.51,0.0,,0.0,,0.0
2016-03-23,12000.0,2043360.0,1.05,0.64,2.04,,2043360.0,0.0,12000.0,0.0,,,,,,12000.0,,,,,,,,,2.04,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0996
2016-03-24,12000.0,2044440.0,1.05,0.64,2.04,,2044440.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0996
2016-03-25,12000.0,2044440.0,0.94,0.64,2.05,,2044440.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0996
2016-03-28,12000.0,2044440.0,0.94,0.64,2.05,,2044440.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0996
2016-03-29,12000.0,2051880.0,0.94,0.62,2.05,,2051880.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0996
2016-03-30,3342.0,572083.56,0.25,0.17,0.57,,572083.56,0.0,3342.0,0.0,,,,,,,,,,,,,,,,,8658.0,0.0,1.47,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0277
2016-03-31,3342.0,571515.42,0.28,0.17,0.57,,571515.42,0.0,3342.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0277
2016-04-01,3342.0,572350.92,0.28,0.17,0.57,,572350.92,0.0,3342.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0277
2016-04-04,3342.0,571949.88,0.26,0.17,0.57,,571949.88,0.0,3342.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0277
2016-04-05,3342.0,571582.26,0.26,0.17,0.57,,571582.26,0.0,3342.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0277
2016-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3342.0,0.0,0.57,,0.0,0.0,120445.0,20614161.75,,13.73,0.0,,0.0,,0.0
2016-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20553939.25,,13.75,0.0,,0.0,,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20614161.75,,13.76,0.0,,0.0,,0.0
2016-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20588868.3,,13.75,0.0,,0.0,,0.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20533463.6,,13.77,0.0,,0.0,,0.0
2016-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20602117.25,,13.75,0.0,,0.0,,0.0
2016-04-14,500.0,85330.0,0.03,0.03,0.09,,85330.0,0.0,500.0,0.0,,,,,,500.0,,,,,,,,,0.09,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-15,500.0,85455.0,0.03,0.03,0.09,,85455.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-18,500.0,85355.0,0.03,0.03,0.09,,85355.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-19,500.0,85190.0,0.03,0.03,0.09,,85190.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-20,500.0,85285.0,0.03,0.03,0.09,,85285.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-21,500.0,84935.0,0.03,0.03,0.08,,84935.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-22,500.0,84880.0,0.03,0.03,0.08,,84880.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-25,500.0,84590.0,0.03,0.03,0.08,,84590.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2016-04-26,6500.0,1098305.0,0.49,0.33,1.1,,1098305.0,0.0,6500.0,0.0,,,,1.02,,,,,6000.0,,,,1.02,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.054
2016-04-27,6500.0,1098955.0,0.6,0.38,1.1,,1098955.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.054
2016-04-28,6500.0,1102855.0,0.32,0.38,1.1,,1102855.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.054
2016-04-29,6500.0,1100710.0,0.32,0.37,1.1,,1100710.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.054
2016-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6500.0,0.0,1.09,,0.0,0.0,120445.0,20386520.7,,13.98,0.0,,0.0,,0.0
2016-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20459992.15,,13.98,0.0,,0.0,,0.0
2016-05-04,2500.0,424325.0,0.11,0.14,0.42,,424325.0,0.0,2500.0,0.0,,,,,,2500.0,,,,,,,,,0.42,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-05,2500.0,425150.0,0.12,0.14,0.42,,425150.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-06,2500.0,425225.0,0.12,0.14,0.42,,425225.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-09,2500.0,425950.0,0.12,0.14,0.42,,425950.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-10,2500.0,426025.0,0.13,0.14,0.42,,426025.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-11,2500.0,426200.0,0.14,0.14,0.42,,426200.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-12,2500.0,425725.0,0.14,0.15,0.42,,425725.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-13,2500.0,426475.0,0.13,0.14,0.42,,426475.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-16,2500.0,426050.0,0.12,0.14,0.42,,426050.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-17,2500.0,426750.0,0.12,0.14,0.42,,426750.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-18,2500.0,425775.0,0.14,0.14,0.42,,425775.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0208
2016-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2500.0,0.0,0.42,,0.0,0.0,120445.0,20494921.2,,13.91,0.0,,0.0,100.0,0.0
2016-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20506965.7,,13.93,0.0,,0.0,,0.0
2016-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20510579.05,,13.91,0.0,,0.0,,0.0
2016-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20552734.8,,13.9,0.0,,0.0,,0.0
2016-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20610548.4,,13.91,0.0,,0.0,,0.0
2016-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20618979.55,,14.0,0.0,,0.0,,0.0
2016-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20599708.35,,13.99,0.0,,0.0,,0.0
2016-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20600912.8,,14.03,0.0,,0.0,,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20590072.75,,14.0,0.0,,0.0,,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20614161.75,,14.03,0.0,,0.0,,0.0
2016-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,120445.0,20620184.0,,14.01,0.0,,0.0,,0.0
