,REUSE FP Equity_DX_SI_QTY,REUSE FP Equity_DX_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,REUSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,REUSE FP Equity_DX_SI_MV,REUSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY,REUSE FP Equity_DX_BROKER_SI_QTY,REUSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,REUSE FP Equity_DX_BROKER_SI_MV_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,REUSE FP Equity_DX_BROKER_SI_MV_INC_x,REUSE FP Equity_DX_SUPPLY_SI_MV_NEW,REUSE FP Equity_DX_BROKER_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_NEW,REUSE FP Equity_DX_SUPPLY_SI_MV_DEC,REUSE FP Equity_DX_BROKER_SI_QTY_INC,REUSE FP Equity_DX_SUPPLY_SI_QTY_DEC,REUSE FP Equity_DX_BROKER_SI_MV_NEW_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,REUSE FP Equity_DX_BROKER_SI_MV_INC_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,REUSE FP Equity_DX_BROKER_SI_MV_ADD,REUSE FP Equity_DX_SUPPLY_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV,REUSE FP Equity_DX_BROKER_SI_MV_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV_RMV,REUSE FP Equity_DX_BROKER_SI_MV_RMV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,REUSE FP Equity_DX_UTILIZATION_QUANTITY,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,REUSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_MV,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,REUSE FP Equity_DX_BROKER_SI_CON_RATIO,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,REUSE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-08-14,6523.0,119025.18,0.62,0.02,0.12,35125.48,6523.0,1925.0,119025.18,,,,,,,,,,,,,,,,,,0.12,,,,100.0,52.56,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.5256
2024-08-15,17723.0,328591.51,1.68,0.05,0.32,139516.51,12123.0,7525.0,224765.27,,,5600.0,,,5600.0,,,,,,,,5600.0,0.1,,,0.22,,,,100.0,67.31,0.0,0.0,,0.0,100.0,25.94,0.4785,63.19,0.9841
2024-08-16,17723.0,329475.89,1.68,0.05,0.33,139892.01,12123.0,7525.0,225370.21,,,,,,,,,,,,,,,,,,0.22,,,,100.0,67.32,0.0,0.0,,0.0,100.0,25.94,0.4785,63.19,0.9842
2024-08-19,12123.0,226163.05,1.19,0.04,0.22,140384.14,6523.0,7525.0,121691.13,,,,,,,,0.1,,5600.0,,,,,,,,0.12,,,,100.0,36.22,0.0,0.0,,0.0,100.0,37.93,0.3824,46.19,0.6732
2024-08-20,6523.0,121432.82,0.65,0.02,0.12,35835.99,6523.0,1925.0,121432.82,,,,,,,,,,,,,,,,,5600.0,0.12,0.1,,,100.0,52.57,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.5257
2024-08-21,6523.0,122407.36,0.61,0.02,0.12,36123.59,6523.0,1925.0,122407.36,,,,,,,,,,,,,,,,,,0.12,,,,100.0,52.57,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.5257
2024-08-22,6051.0,113816.89,0.53,0.02,0.11,27330.35,6051.0,1453.0,113816.89,,,,,,,,0.01,,472.0,,,,,,,472.0,0.11,0.01,,,100.0,50.7,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.507
2024-08-23,6051.0,113859.85,0.49,0.02,0.11,27340.67,6051.0,1453.0,113859.85,,,,,,,,,,,,,,,,,,0.11,,,,100.0,50.7,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.507
2024-08-26,6051.0,114244.7,0.5,0.02,0.11,27433.08,6051.0,1453.0,114244.7,,,,,,,,,,,,,,,,,,0.11,,,,100.0,50.7,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.507
2024-08-27,6051.0,114117.02,0.48,0.02,0.11,27402.42,6051.0,1453.0,114117.02,,,,,,,,,,,,,,,,,,0.11,,,,100.0,50.7,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.507
2024-08-28,4953.0,93585.45,0.4,0.01,0.09,27454.0,4953.0,1453.0,93585.45,,,,,,,,0.02,,1098.0,,,,,,,,0.09,,,,100.0,41.5,0.0,0.0,,0.0,100.0,29.34,0.5854,70.66,0.415
2024-08-29,6478.0,123521.86,0.52,0.02,0.12,27705.66,5025.0,1453.0,95816.2,,,72.0,,,,,,,,,,,72.0,,,,0.1,,,,100.0,42.1,0.0,0.0,,0.0,100.0,45.97,0.5032,54.03,0.5427
2024-08-30,6478.0,123424.04,0.52,0.02,0.12,27683.72,5025.0,1453.0,95740.32,,,,,,,,,,,,,,,,,,0.1,,,,100.0,42.1,0.0,0.0,,0.0,100.0,45.97,0.5032,54.03,0.5427
2024-09-02,3572.0,68321.64,0.29,0.01,0.07,0.0,3572.0,0.0,68321.64,,,,,,,,0.03,,1453.0,,,,,,,1453.0,0.07,0.03,,,100.0,29.93,0.0,0.0,,0.0,100.0,2.02,0.9605,97.98,0.2993
2024-09-03,3572.0,67685.47,0.18,0.01,0.07,0.0,3572.0,0.0,67685.47,,,,,,,,,,,,,,,,,,0.07,,,,100.0,29.93,0.0,0.0,,0.0,100.0,2.02,0.9605,97.98,0.2993
2024-09-04,21900.0,409994.28,1.11,0.06,0.41,172235.04,12700.0,9200.0,237759.24,,,9128.0,,,9200.0,,,,,,,,9128.0,0.17,,,0.24,,,,100.0,68.33,0.0,0.0,,0.0,100.0,15.98,0.7314,84.02,1.1784
2024-09-05,21900.0,406888.86,1.09,0.06,0.41,170930.48,12700.0,9200.0,235958.38,,,,,,,,,,,,,,,,,,0.24,,,,100.0,68.33,0.0,0.0,,0.0,100.0,15.98,0.7314,84.02,1.1784
2024-09-06,3500.0,64213.45,0.17,0.01,0.07,0.0,3500.0,0.0,64213.45,,,,,,,,0.17,,9200.0,,,,,,,9200.0,0.07,0.17,,,100.0,37.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3729
2024-09-09,4500.0,83323.8,0.23,0.01,0.08,0.0,4500.0,0.0,83323.8,,,1000.0,,,,,,,,,,,1000.0,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-10,4500.0,83212.2,0.23,0.01,0.08,0.0,4500.0,0.0,83212.2,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-11,4500.0,82940.4,0.23,0.01,0.08,0.0,4500.0,0.0,82940.4,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-12,4500.0,84104.55,0.24,0.01,0.08,0.0,4500.0,0.0,84104.55,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-13,4500.0,84628.8,0.24,0.01,0.08,0.0,4500.0,0.0,84628.8,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-16,4500.0,84635.1,0.22,0.01,0.08,0.0,4500.0,0.0,84635.1,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-17,4500.0,85007.25,0.23,0.01,0.08,0.0,4500.0,0.0,85007.25,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-18,4500.0,84405.6,0.23,0.01,0.08,0.0,4500.0,0.0,84405.6,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-19,4500.0,85564.35,0.27,0.01,0.08,0.0,4500.0,0.0,85564.35,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-20,4500.0,85087.35,0.26,0.01,0.09,0.0,4500.0,0.0,85087.35,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-23,4500.0,85804.2,0.26,0.01,0.08,0.0,4500.0,0.0,85804.2,,,,,,,,,,,,,,,,,,0.08,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-24,4500.0,86433.3,0.26,0.01,0.09,0.0,4500.0,0.0,86433.3,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-25,4500.0,86410.8,0.26,0.01,0.09,0.0,4500.0,0.0,86410.8,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-26,4500.0,87619.95,0.26,0.01,0.09,0.0,4500.0,0.0,87619.95,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-27,4500.0,88239.6,0.26,0.01,0.09,0.0,4500.0,0.0,88239.6,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-09-30,4500.0,87610.95,0.26,0.01,0.09,0.0,4500.0,0.0,87610.95,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-01,4500.0,87691.95,0.26,0.01,0.09,0.0,4500.0,0.0,87691.95,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-02,4500.0,87663.6,0.26,0.01,0.09,0.0,4500.0,0.0,87663.6,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-03,4500.0,87046.2,0.27,0.01,0.09,0.0,4500.0,0.0,87046.2,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-04,4500.0,87356.7,0.29,0.01,0.09,0.0,4500.0,0.0,87356.7,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-07,4500.0,87578.55,0.28,0.01,0.09,0.0,4500.0,0.0,87578.55,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-08,4500.0,87355.8,0.29,0.01,0.09,0.0,4500.0,0.0,87355.8,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-09,4500.0,88096.5,0.29,0.01,0.09,0.0,4500.0,0.0,88096.5,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-10,4500.0,88119.45,0.29,0.01,0.09,0.0,4500.0,0.0,88119.45,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-11,4500.0,88603.2,0.29,0.01,0.09,0.0,4500.0,0.0,88603.2,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-14,4500.0,88986.15,0.17,0.01,0.09,0.0,4500.0,0.0,88986.15,,,,,,,,,,,,,,,,,,0.09,,,,100.0,43.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4333
2024-10-15,27100.0,533767.02,1.39,0.08,0.54,222567.06,15800.0,11300.0,311199.96,,,8400.0,,,11300.0,,,,,,,,8400.0,0.22,2900.0,,0.31,,,,100.0,84.11,0.0,0.0,,0.0,100.0,18.63,0.6968,81.37,1.4426
2024-10-16,66200.0,1296248.96,3.41,0.19,1.3,986872.32,15800.0,50400.0,309376.64,,,,0.77,,,,,39100.0,,,,0.77,,,,,0.31,,,,100.0,84.11,0.0,0.0,,0.0,100.0,7.14,0.8673,92.86,3.5241
2024-10-17,66200.0,1306701.94,3.46,0.19,1.3,994830.48,15800.0,50400.0,311871.46,,,,,,,,,,,,,,,,,,0.31,,,,100.0,84.11,0.0,0.0,,0.0,100.0,7.06,0.8687,92.94,3.5241
2024-10-18,49400.0,974968.28,2.55,0.14,0.98,828920.4,7400.0,42000.0,146047.88,,,,,,,,0.16,,8400.0,,,,,,,8400.0,0.15,0.16,,,100.0,42.67,0.0,0.0,,0.0,100.0,9.68,0.8252,90.32,2.8486
2024-10-21,43600.0,852972.96,2.2,0.12,0.85,764936.76,4500.0,39100.0,88036.2,,,,,,,,0.06,,2900.0,,,,,,,2900.0,0.09,0.07,,,100.0,50.32,0.0,0.0,,0.0,100.0,10.41,0.8134,89.59,4.8759
2024-10-22,39833.0,777687.54,2.02,0.11,0.78,763376.67,733.0,39100.0,14310.87,,,,,,,,0.07,,3767.0,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,1.84,0.9638,98.16,7.6972
2024-10-23,733.0,14268.58,0.04,0.0,0.01,0.0,733.0,0.0,14268.58,,,,,,,,,,,,,,,,,39100.0,0.01,0.76,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-10-24,733.0,14225.04,0.04,0.0,0.01,0.0,733.0,0.0,14225.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-10-25,733.0,14248.49,0.04,0.0,0.01,0.0,733.0,0.0,14248.49,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-10-28,733.0,14256.85,0.04,0.0,0.01,0.0,733.0,0.0,14256.85,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-10-29,733.0,14193.08,0.04,0.0,0.01,0.0,733.0,0.0,14193.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-10-30,733.0,14023.54,0.04,0.0,0.01,0.0,733.0,0.0,14023.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-10-31,733.0,13835.23,0.04,0.0,0.01,0.0,733.0,0.0,13835.23,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-01,733.0,13935.94,0.04,0.0,0.01,0.0,733.0,0.0,13935.94,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-04,733.0,13857.58,0.04,0.0,0.01,0.0,733.0,0.0,13857.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-05,733.0,13920.04,0.04,0.0,0.01,0.0,733.0,0.0,13920.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-06,733.0,14126.23,0.04,0.0,0.01,0.0,733.0,0.0,14126.23,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-07,733.0,14268.28,0.04,0.0,0.01,0.0,733.0,0.0,14268.28,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-08,733.0,14334.91,0.04,0.0,0.01,0.0,733.0,0.0,14334.91,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-11,733.0,14521.46,0.03,0.0,0.01,0.0,733.0,0.0,14521.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-12,733.0,14347.52,0.03,0.0,0.01,0.0,733.0,0.0,14347.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-13,733.0,14392.6,0.03,0.0,0.01,0.0,733.0,0.0,14392.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-14,733.0,14440.47,0.03,0.0,0.01,0.0,733.0,0.0,14440.47,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-15,733.0,14284.78,0.03,0.0,0.01,0.0,733.0,0.0,14284.78,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-18,733.0,14319.81,0.03,0.0,0.01,0.0,733.0,0.0,14319.81,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-19,733.0,14257.07,0.03,0.0,0.01,0.0,733.0,0.0,14257.07,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-20,733.0,14187.36,0.03,0.0,0.01,0.0,733.0,0.0,14187.36,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-21,733.0,14414.59,0.03,0.0,0.01,0.0,733.0,0.0,14414.59,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-22,733.0,14596.38,0.03,0.0,0.01,0.0,733.0,0.0,14596.38,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-25,733.0,14649.59,0.06,0.0,0.01,0.0,733.0,0.0,14649.59,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-26,733.0,14610.08,0.06,0.0,0.01,0.0,733.0,0.0,14610.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-27,733.0,14509.88,0.06,0.0,0.01,0.0,733.0,0.0,14509.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-28,733.0,14548.29,0.06,0.0,0.01,0.0,733.0,0.0,14548.29,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-11-29,733.0,14619.76,0.06,0.0,0.01,0.0,733.0,0.0,14619.76,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-12-02,733.0,14739.09,0.06,0.0,0.01,0.0,733.0,0.0,14739.09,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-12-03,733.0,14660.0,0.06,0.0,0.01,0.0,733.0,0.0,14660.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-12-04,733.0,14694.45,0.05,0.0,0.01,0.0,733.0,0.0,14694.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-12-05,733.0,14654.94,0.05,0.0,0.01,0.0,733.0,0.0,14654.94,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1416
2024-12-06,4733.0,95044.32,0.28,0.01,0.09,0.0,4733.0,0.0,95044.32,,,4000.0,,,,,,,,,,,4000.0,,,,0.09,,,,100.0,51.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5159
2024-12-09,25133.0,503514.52,1.49,0.08,0.51,244414.8,12933.0,12200.0,259099.72,,,8200.0,,,12200.0,,,,,,,,8200.0,0.25,,,0.26,,,,100.0,74.43,0.0,0.0,,0.0,100.0,18.85,0.694,81.15,1.4465
2024-12-10,30933.0,617589.72,1.86,0.09,0.62,301477.54,15833.0,15100.0,316112.18,,,,0.06,,,,,2900.0,,,,0.06,,,2900.0,,0.32,,,,100.0,91.13,0.0,0.0,,0.0,100.0,16.92,0.7188,83.08,1.7803
2024-12-11,30933.0,617066.95,1.81,0.09,0.62,301222.35,15833.0,15100.0,315844.6,,,,,,,,,,,,,,,,,,0.32,,,,100.0,91.13,0.0,0.0,,0.0,100.0,16.88,0.7194,83.12,1.7803
2024-12-12,25133.0,500395.52,1.19,0.08,0.5,242900.78,12933.0,12200.0,257494.74,,,,,,,,0.06,,2900.0,,,,,,,2900.0,0.26,0.06,,,100.0,74.43,0.0,0.0,,0.0,100.0,18.85,0.6941,81.15,1.4465
2024-12-13,5389.0,106471.01,0.25,0.02,0.11,12960.66,5389.0,656.0,106471.01,,,,,,656.0,,0.15,,7544.0,,,,,0.01,,12200.0,0.11,0.24,,,100.0,31.02,0.0,0.0,,0.0,100.0,12.17,0.7862,87.83,0.3102
2024-12-16,1135.0,22265.64,0.05,0.0,0.02,12868.95,1135.0,656.0,22265.64,,,,,,,,0.08,,4254.0,,,,,,,,0.02,,,,100.0,20.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.2035
2024-12-17,1135.0,22228.41,0.05,0.0,0.02,12847.43,1135.0,656.0,22228.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.2035
2024-12-18,1135.0,22218.87,0.05,0.0,0.02,12841.92,1135.0,656.0,22218.87,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.2035
2024-12-19,1135.0,21895.17,0.05,0.0,0.02,12654.83,1135.0,656.0,21895.17,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.2035
2024-12-20,1135.0,21905.84,0.05,0.0,0.02,12661.0,1135.0,656.0,21905.84,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.2035
2024-12-23,4035.0,77324.32,0.18,0.01,0.08,12571.19,4035.0,656.0,77324.32,,,,,,,,,,,,,,,,2900.0,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.7235
2024-12-24,4035.0,78036.09,0.18,0.01,0.08,12686.91,4035.0,656.0,78036.09,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.7235
2024-12-25,4035.0,78036.09,0.18,0.01,0.08,12686.91,4035.0,656.0,78036.09,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,41.98,0.5129,58.02,0.7235
2024-12-26,4035.0,78036.09,0.18,0.01,0.08,12686.91,4035.0,656.0,78036.09,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,41.98,0.5129,58.02,0.7235
2024-12-27,4035.0,78257.61,0.18,0.01,0.08,12722.92,4035.0,656.0,78257.61,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.7235
2024-12-30,4035.0,77662.45,0.18,0.01,0.08,12626.16,4035.0,656.0,77662.45,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.7235
2024-12-31,4035.0,77901.32,0.18,0.01,0.08,12665.0,4035.0,656.0,77901.32,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.7235
2025-01-01,4035.0,77901.32,0.18,0.01,0.08,12665.0,4035.0,656.0,77901.32,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,42.13,0.5124,57.87,0.7235
2025-01-02,4035.0,78791.45,0.18,0.01,0.08,12809.71,4035.0,656.0,78791.45,,,,,,,,,,,,,,,,,,0.08,,,,100.0,72.35,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.7235
2025-01-03,5035.0,97595.42,0.21,0.02,0.1,12715.51,5035.0,656.0,97595.42,,,1000.0,,,,,,,,,,,1000.0,,,,0.1,,,,100.0,90.28,0.0,0.0,,0.0,100.0,42.2,0.5122,57.8,0.9028
2025-01-06,5020.0,97758.98,0.22,0.02,0.1,12482.77,5020.0,641.0,97758.98,,,,,,,,0.0,,15.0,,,,,,,15.0,0.1,0.0,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
2025-01-07,5020.0,97336.8,0.22,0.02,0.1,12428.86,5020.0,641.0,97336.8,,,,,,,,,,,,,,,,,,0.1,,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
2025-01-08,5020.0,97165.11,0.22,0.02,0.1,12406.94,5020.0,641.0,97165.11,,,,,,,,,,,,,,,,,,0.1,,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
2025-01-09,5020.0,97459.79,0.22,0.02,0.1,12444.57,5020.0,641.0,97459.79,,,,,,,,,,,,,,,,,,0.1,,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
2025-01-10,5020.0,96500.46,0.22,0.02,0.1,12322.07,5020.0,641.0,96500.46,,,,,,,,,,,,,,,,,,0.1,,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
2025-01-13,5020.0,96538.62,0.22,0.02,0.1,12326.94,5020.0,641.0,96538.62,,,,,,,,,,,,,,,,,,0.1,,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
2025-01-14,5020.0,96548.15,0.22,0.02,0.1,12328.16,5020.0,641.0,96548.15,,,,,,,,,,,,,,,,,,0.1,,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
2025-01-15,5020.0,97771.03,0.22,0.02,0.1,12484.31,5020.0,641.0,97771.03,,,,,,,,,,,,,,,,,,0.1,,,,100.0,90.26,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.9026
