,ALREW FP Equity_DX_SI_QTY,ALREW FP Equity_DX_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALREW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALREW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALREW FP Equity_DX_SI_MV,ALREW FP Equity_DX_DSS,ALREW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY,ALREW FP Equity_DX_BROKER_SI_QTY,ALREW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALREW FP Equity_DX_BROKER_SI_MV_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALREW FP Equity_DX_BROKER_SI_MV_INC_x,ALREW FP Equity_DX_SUPPLY_SI_MV_NEW,ALREW FP Equity_DX_BROKER_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_NEW,ALREW FP Equity_DX_SUPPLY_SI_MV_DEC,ALREW FP Equity_DX_BROKER_SI_QTY_INC,ALREW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALREW FP Equity_DX_BROKER_SI_MV_NEW_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALREW FP Equity_DX_BROKER_SI_MV_INC_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALREW FP Equity_DX_BROKER_SI_MV_ADD,ALREW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV,ALREW FP Equity_DX_BROKER_SI_MV_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV_RMV,ALREW FP Equity_DX_BROKER_SI_MV_RMV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALREW FP Equity_DX_UTILIZATION_QUANTITY,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALREW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALREW FP Equity_DX_BROKER_SI_CON_RATIO,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALREW FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-04-04,375304.0,2116714.56,0.96,6.77,0.66,2.15,0.0,1095880.2,193902.0,194305.0,1093607.28,,,22228.0,0.39,,,,0.06,69072.0,11100.0,,,0.39,22228.0,,,40508.0,1.11,0.23,,,11.97,10.62,1426406.0,8044929.84,,8.27,11.87,23.83,0.2514,38.43,0.2055
2023-04-05,397966.0,2228609.6,1.02,7.43,0.7,2.25,0.0,1101335.2,214202.0,196667.0,1199531.2,,,20300.0,0.11,,,,,20300.0,,,,0.11,20300.0,,,17938.0,1.21,0.1,,,13.22,11.69,1406106.0,7874193.6,,7.93,13.26,23.43,0.2285,31.33,0.2172
2023-04-06,381777.0,2134133.43,0.98,7.49,0.68,2.15,0.0,1075331.53,191964.0,192367.0,1073078.76,,,700.0,,,700.0,,0.13,,22938.0,,,,700.0,0.0,,5000.0,1.08,0.03,,,37.87,10.48,314996.0,1760827.64,,1.77,37.97,25.0,0.239,33.55,0.2084
2023-04-07,381777.0,2134133.43,0.98,7.42,0.68,2.14,0.0,1075331.53,191964.0,192367.0,1073078.76,,,,,,,,,,,,,,,,,,1.08,,,,37.87,10.48,314996.0,1760827.64,,1.77,37.98,24.98,0.2392,33.6,0.2084
2023-04-10,400688.0,2239845.92,1.03,7.78,0.71,2.25,0.0,1075331.53,210875.0,192367.0,1178791.25,,,18911.0,,,,,,,,,,,18911.0,,,,1.18,,,,41.6,11.51,296085.0,1655115.15,,1.65,41.73,24.96,0.239,33.6,0.2186
2023-04-11,459172.0,2594321.8,1.18,8.92,0.81,2.58,0.0,1172295.9,254240.0,207486.0,1436456.0,,,43365.0,0.11,,,,,18911.0,,,,0.11,43365.0,,,3792.0,1.43,0.02,,,50.15,13.87,252720.0,1427868.0,,1.43,49.89,23.62,0.2089,30.15,0.2504
2023-04-12,404115.0,2246879.4,1.04,7.9,0.71,2.27,0.0,1085428.76,211248.0,195221.0,1174538.88,,,,0.24,,,,0.25,42962.0,43492.0,,,0.24,,,500.0,55227.0,1.19,0.31,,,29.88,11.5,495732.0,2756269.92,,2.79,29.85,26.41,0.246,31.94,0.22
2023-04-13,359870.0,2008074.6,0.92,7.08,0.64,2.0,0.0,1011162.96,181012.0,181212.0,1010046.96,,,,,,,,0.18,,30236.0,,,,,,,14009.0,1.0,0.08,,,25.6,9.86,525968.0,2934901.44,,2.93,25.48,27.9,0.2741,34.23,0.1959
2023-04-14,359570.0,2042357.6,0.92,7.04,0.64,2.02,0.0,1027580.16,181012.0,180912.0,1028148.16,,,,,,,,,,,,,,,,,300.0,1.01,0.0,,,25.6,9.86,525968.0,2987498.24,,2.95,25.56,27.85,0.2754,34.51,0.1958
2023-04-17,321760.0,1827596.8,0.83,6.25,0.57,1.83,0.0,898223.84,165676.0,158138.0,941039.68,,,,,,,,0.07,,15336.0,,,,,,,22774.0,0.95,0.13,,,23.43,9.02,541304.0,3074606.72,,3.07,23.55,29.79,0.2674,31.17,0.1752
2023-04-18,311803.0,1718034.53,0.8,6.06,0.55,1.76,0.0,859113.69,157938.0,155919.0,870238.38,,,,,,,,0.04,,7738.0,,,,,,,2219.0,0.89,0.02,,,22.59,8.64,541304.0,2982585.04,,3.04,22.72,31.5,0.2698,32.95,0.1705
2023-04-19,309584.0,1622220.16,0.8,6.01,0.55,1.7,0.0,817015.56,155719.0,155919.0,815967.56,,,,,,,,0.01,,2219.0,,,,,,,,0.86,,,,22.34,8.53,541304.0,2836432.96,,2.93,22.69,31.94,0.2709,33.41,0.1695
2023-04-20,271762.0,1429468.12,0.7,5.15,0.48,1.43,0.0,720662.08,136808.0,137008.0,719610.08,,,,,,,,0.13,,18911.0,,,,,,,18911.0,0.72,0.12,,,19.63,7.49,560215.0,2946730.9,,2.94,19.59,25.62,0.2631,35.17,0.1488
2023-04-21,271409.0,1408612.71,0.7,5.23,0.48,1.43,0.0,709239.45,136455.0,136655.0,708201.45,,,,,,,,0.0,,353.0,,,,,,,353.0,0.72,0.0,,,19.39,7.45,567167.0,2943596.73,,2.97,19.44,25.75,0.2634,35.35,0.1481
2023-04-24,266033.0,1348787.31,0.68,5.08,0.47,1.38,0.0,665584.53,136455.0,131279.0,691826.85,,,,,,,,,,,,,,,,,5376.0,0.71,0.03,,,19.32,7.44,569864.0,2889210.48,,2.94,19.38,26.62,0.2656,36.54,0.1451
2023-04-25,258738.0,1306626.9,0.66,4.96,0.46,1.32,0.0,653268.0,131079.0,129360.0,661948.95,,,,,,,,0.03,,5376.0,,,,,,,1919.0,0.67,0.01,,,18.7,7.17,569864.0,2877813.2,,2.88,18.82,27.76,0.2713,38.11,0.1415
2023-04-26,256352.0,1292014.08,0.66,4.91,0.45,1.29,0.0,651974.4,128693.0,129360.0,648612.72,,,,,,,,0.01,,2386.0,,,,,,,,0.65,,,,18.39,7.04,570992.0,2877799.68,,2.88,18.31,28.18,0.2756,38.69,0.1403
2023-04-27,255885.0,1302454.65,0.66,4.91,0.45,1.29,0.0,656065.37,128693.0,128893.0,655047.37,,,,,,,,,,,,,,,,,467.0,0.65,0.0,,,18.28,7.03,575244.0,2927991.96,,2.91,18.25,28.22,0.2758,38.74,0.1397
2023-04-28,255885.0,1310131.2,0.66,4.73,0.45,1.31,0.0,659932.16,128693.0,128893.0,658908.16,,,,,,,,,,,,,,,,,,0.66,,,,18.28,7.03,575244.0,2945249.28,,2.93,18.25,28.25,0.2761,38.77,0.1397
2023-05-01,255885.0,1310131.2,0.66,4.85,0.45,1.31,0.0,659932.16,128693.0,128893.0,658908.16,,,,,,,,,,,,,,,,,,0.66,,,,18.24,7.02,576951.0,2953989.12,,2.95,18.28,28.31,0.2767,38.86,0.1396
2023-05-02,282929.0,1437279.32,0.73,5.36,0.5,1.45,0.0,723468.2,142215.0,142415.0,722452.2,,,13522.0,0.07,,,,,13522.0,,,,0.07,13522.0,,,,0.73,,,,19.77,7.7,576951.0,2930911.08,,2.95,19.79,29.98,0.2676,33.13,0.1532
2023-05-03,282929.0,1428791.45,0.73,5.35,0.5,1.44,0.0,719195.75,142215.0,142415.0,718185.75,,,,,,,,,,,,,,,,,,0.72,,,,19.74,7.7,578406.0,2920950.3,,2.94,19.69,30.04,0.2674,33.02,0.1531
2023-05-04,284295.0,1418632.05,0.73,5.46,0.5,1.44,0.0,714059.02,142898.0,143098.0,713061.02,,,1000.0,0.01,,,,0.0,1000.0,317.0,,,0.01,1000.0,,,317.0,0.72,0.0,,,19.81,7.73,578406.0,2886245.94,,2.91,19.95,29.55,0.262,32.8,0.1538
2023-05-05,284295.0,1449904.5,0.73,5.72,0.5,1.42,0.0,729799.8,142898.0,143098.0,728779.8,,,,,,,,,,,,,,,,,,0.71,,,,19.73,7.72,581444.0,2965364.4,,2.92,19.58,29.99,0.2623,32.59,0.1536
2023-05-08,284295.0,1441375.65,0.73,5.89,0.5,1.45,0.0,725506.86,142898.0,143098.0,724492.86,,,,,,,,,,,,,,,,,,0.73,,,,19.73,7.72,581444.0,2947921.08,,2.96,19.78,29.64,0.2622,32.78,0.1536
2023-05-09,284295.0,1466962.2,0.73,6.01,0.5,1.45,0.0,738385.68,142898.0,143098.0,737353.68,,,,,,,,,,,,,,,,,,0.73,,,,19.73,7.72,581444.0,3000251.04,,2.97,19.67,29.94,0.2624,32.63,0.1537
2023-05-10,284295.0,1472648.1,0.73,6.79,0.5,1.47,0.0,741247.64,142898.0,143098.0,740211.64,,,,,,,,,,,,,,,,,,0.74,,,,19.73,7.72,581444.0,3011879.92,,3.01,19.68,29.78,0.2625,32.73,0.1537
2023-05-11,282295.0,1462288.1,0.73,6.99,0.5,1.47,0.0,736067.64,141898.0,142098.0,735031.64,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.74,0.01,,,100.0,7.68,0.0,0.0,,0.0,100.0,30.06,0.2682,33.12,0.1527
2023-05-12,282295.0,1450996.3,0.73,7.66,0.5,1.47,0.0,730383.72,141898.0,142098.0,729355.72,,,,,,,,,,,,,,,,,,0.74,,,,100.0,7.67,0.0,0.0,,0.0,100.0,29.96,0.2681,33.17,0.1526
2023-05-15,288897.0,1458929.85,0.74,7.99,0.51,1.48,0.0,734264.95,145199.0,145399.0,733254.95,,,3301.0,0.01,,,,,3301.0,,,,0.01,3301.0,,,,0.75,,,,29.17,7.84,352602.0,1780640.1,,1.81,29.12,29.28,0.2704,34.43,0.156
2023-05-16,288897.0,1440151.55,0.74,8.23,0.51,1.46,0.0,724814.02,145199.0,145399.0,723817.02,,,,,,,,,,,,,,,,,,0.73,,,,29.17,7.88,352602.0,1757720.97,,1.78,29.19,29.33,0.2702,34.38,0.1568
2023-05-17,289097.0,1419466.27,0.74,8.14,0.51,1.44,0.0,714400.09,145299.0,145499.0,713418.09,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.73,,,,29.18,7.89,352602.0,1731275.82,,1.76,29.23,29.26,0.2694,34.35,0.1569
2023-05-18,289097.0,1436812.09,0.74,9.03,0.51,1.43,0.0,723130.03,145299.0,145499.0,722136.03,,,,,,,,,,,,,,,,,,0.72,,,,29.18,7.89,352602.0,1752431.94,,1.73,29.33,29.6,0.2694,34.16,0.1569
2023-05-19,289097.0,1432475.64,0.74,9.44,0.51,1.44,0.0,720947.55,145299.0,145499.0,719956.55,,,,,,,,,,,,,,,,,,0.72,,,,29.18,7.91,352602.0,1747142.91,,1.75,29.11,29.41,0.2695,34.27,0.1574
2023-05-22,289097.0,1429584.67,0.74,9.52,0.51,1.43,0.0,719492.56,145299.0,145499.0,718503.56,,,,,,,,,,,,,,,,,,0.72,,,,29.18,7.91,352602.0,1743616.89,,1.75,29.17,29.42,0.2694,34.25,0.1574
2023-05-23,289097.0,1402120.45,0.74,9.68,0.51,1.43,0.0,705670.15,145299.0,145499.0,704700.15,,,,,,,,,,,,,,,,,,0.72,,,,29.18,7.91,352602.0,1710119.7,,1.74,29.26,29.2,0.2693,34.36,0.1574
2023-05-24,289097.0,1332737.17,0.74,9.73,0.51,1.4,0.0,670750.39,145299.0,145499.0,669828.39,,,,,,,,,,,,,,,,,,0.71,,,,29.18,7.91,352602.0,1625495.22,,1.71,29.22,28.78,0.2687,34.54,0.1574
2023-05-25,289097.0,1321173.29,0.74,9.33,0.51,1.34,0.0,664930.43,145299.0,145499.0,664016.43,,,,,,,,,,,,,,,,,,0.67,,,,29.18,7.91,352602.0,1611391.14,,1.62,29.24,29.27,0.2683,34.22,0.1574
2023-05-26,289097.0,1324064.26,0.74,8.78,0.51,1.33,0.0,666385.42,145299.0,145499.0,665469.42,,,,,,,,,,,,,,,,,,0.66,,,,29.18,7.91,352602.0,1614917.16,,1.61,29.18,29.4,0.2683,34.14,0.1574
2023-05-29,289097.0,1309609.41,0.74,8.65,0.51,1.33,0.0,659110.47,145299.0,145499.0,658204.47,,,,,,,,,,,,,,,,,,0.67,,,,29.18,7.91,352602.0,1597287.06,,1.61,29.21,29.23,0.2682,34.23,0.1574
2023-05-30,279414.0,1200083.13,0.72,8.53,0.49,1.26,0.0,583329.72,147699.0,135816.0,634367.2,,,2400.0,0.01,,,,,2400.0,,,,0.01,2400.0,,,12083.0,0.67,0.06,,,29.52,8.03,352602.0,1514425.59,,1.6,29.48,25.04,0.2711,37.67,0.1519
2023-05-31,268868.0,1153443.72,0.69,7.84,0.48,1.16,0.0,589244.37,137153.0,137353.0,588386.37,,106193.0,1537.0,0.0,0.46,,,0.06,1537.0,12083.0,,106193.0,0.0,1537.0,,,,0.59,,0.48,,28.0,7.45,352602.0,1512662.58,106193.0,1.51,28.01,26.43,0.3032,40.69,0.1461
2023-06-01,268868.0,1113113.52,0.69,7.59,0.48,1.16,0.0,568641.42,137153.0,137353.0,567813.42,,,,,,,,,,,,,,,,,,0.59,,,,28.0,7.45,352602.0,1459772.28,,1.51,28.0,26.55,0.3036,40.88,0.146
2023-06-02,270032.0,1174639.2,0.69,7.64,0.48,1.13,0.0,600887.25,137935.0,138135.0,600017.25,,,782.0,0.0,,,,,782.0,,,,0.0,782.0,,,,0.57,,,,28.12,7.49,352602.0,1533818.7,,1.46,28.12,26.03,0.3033,40.78,0.1466
2023-06-05,291294.0,1258390.08,0.75,7.87,0.52,1.27,0.0,642237.12,148666.0,148666.0,642237.12,,,10731.0,0.06,,,,,10731.0,,,,0.06,10731.0,,,200.0,0.65,0.0,,,30.31,8.07,341871.0,1476882.72,,1.49,30.31,24.7,0.32,44.81,0.1581
2023-06-06,285993.0,1249789.41,0.73,7.85,0.51,1.24,0.0,629048.39,143747.0,143947.0,628174.39,,,,,,,,0.02,,4919.0,,,,,,,4719.0,0.62,0.02,,,29.6,7.82,341871.0,1493976.27,,1.48,29.6,25.41,0.3125,43.09,0.1556
2023-06-07,281757.0,1260862.58,0.72,7.62,0.5,1.23,0.0,645872.28,144129.0,144329.0,644977.28,,,5382.0,0.01,,,,0.02,382.0,5000.0,,,0.01,5382.0,,,,0.63,,,,20.32,7.84,565209.0,2529310.28,,2.49,20.18,26.23,0.3365,44.95,0.1533
2023-06-08,302391.0,1336568.22,0.78,8.01,0.53,1.35,0.0,683535.32,154446.0,154646.0,682651.32,,,10699.0,0.05,,,,0.0,10317.0,382.0,,,0.05,10699.0,,,,0.69,,,,21.78,8.4,554510.0,2450934.2,,2.47,21.85,24.87,0.3522,48.32,0.1645
2023-06-09,302391.0,1330520.4,0.78,8.29,0.53,1.34,0.0,680442.4,154446.0,154646.0,679562.4,,,,,,,,,,,,,,,,,,0.68,,,,21.78,8.4,554510.0,2439844.0,,2.45,21.81,24.84,0.3517,48.26,0.1644
2023-06-12,302291.0,1337637.68,0.78,8.79,0.53,1.33,0.0,683866.05,154446.0,154546.0,683423.55,,,,,,,,,,,,,,,,,100.0,0.68,0.0,,,21.78,8.4,554510.0,2453706.75,,2.45,21.75,24.82,0.3515,48.22,0.1643
2023-06-13,302191.0,1393100.51,0.77,8.63,0.53,1.34,0.0,712457.06,154346.0,154546.0,711535.06,,,,,,,,0.0,,100.0,,,,,,,,0.68,,,,21.77,21.22,554510.0,2556291.1,,2.49,21.52,24.73,0.3507,48.04,0.4156
2023-06-14,297874.0,1318092.45,0.76,7.98,0.53,1.37,0.0,664763.32,150029.0,150229.0,663878.32,,,,,,,,0.02,,4317.0,,,,,,,4317.0,0.69,0.02,,,21.16,20.62,558827.0,2472809.48,,2.53,21.44,25.6,0.3702,49.75,0.4095
2023-06-15,298874.0,1365854.18,0.77,7.36,0.53,1.33,0.0,691116.53,151029.0,151229.0,690202.53,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.67,,,,21.31,20.74,557827.0,2549269.39,,2.5,21.09,25.22,0.3636,49.0,0.4105
2023-06-16,309638.0,1396467.38,0.79,7.16,0.55,1.41,0.0,728865.61,161411.0,161611.0,727963.61,,,10382.0,0.06,,,,,10382.0,,,,0.06,10382.0,,,,0.74,,,,22.44,8.71,557827.0,2515799.77,,2.54,22.53,23.87,0.3817,52.3,0.1672
2023-06-19,303857.0,1352163.65,0.78,6.91,0.54,1.37,0.0,695143.4,156012.0,156212.0,694253.4,,,,,,,,0.03,,5399.0,,,,,,,5399.0,0.7,0.03,,,21.83,8.44,558510.0,2485369.5,,2.51,21.93,24.65,0.3765,51.11,0.1645
2023-06-20,303857.0,1306585.1,0.78,6.79,0.54,1.35,0.0,671711.6,156012.0,156212.0,670851.6,,,,,,,,,,,,,,,,,,0.69,,,,21.83,8.44,558510.0,2401593.0,,2.45,22.06,24.71,0.3771,51.23,0.1645
2023-06-21,305161.0,1345760.01,0.78,6.34,0.54,1.31,0.0,690235.56,156316.0,156516.0,689353.56,,,304.0,0.0,,,,,304.0,,,,0.0,304.0,,,,0.67,,,,21.87,8.46,558510.0,2463029.1,,2.43,21.7,24.34,0.3712,50.65,0.1651
2023-06-22,297495.0,1300053.15,0.76,5.95,0.53,1.31,0.0,654844.5,149650.0,149850.0,653970.5,,,,,,,,0.03,,6666.0,,,,,,,6666.0,0.66,0.02,,,31.12,8.1,331172.0,1447221.64,,1.46,31.12,25.56,0.3725,49.83,0.1609
2023-06-23,308277.0,1214611.38,0.79,6.11,0.54,1.34,0.0,631385.0,160050.0,160250.0,630597.0,,,10400.0,0.04,,,,,10400.0,,,,0.04,10400.0,,,,0.7,,,,32.58,8.64,331172.0,1304817.68,,1.45,32.59,24.27,0.3926,53.42,0.1664
2023-06-26,307513.0,1226976.87,0.79,5.34,0.54,1.21,0.0,637873.32,159668.0,159868.0,637075.32,,,,,,,,0.0,,382.0,,,,,,,382.0,0.63,0.04,,,32.53,8.62,331172.0,1321376.28,,1.3,32.53,24.07,0.3869,52.49,0.166
2023-06-27,322725.0,1303809.0,0.82,4.94,0.57,1.29,0.0,665379.92,164498.0,164698.0,664571.92,,,10382.0,,,10000.0,,0.02,,5552.0,,,,10382.0,0.04,,5170.0,0.66,0.02,,,33.87,8.9,321172.0,1297534.88,,1.28,33.86,23.41,0.343,48.47,0.1745
2023-06-28,366018.0,1504333.98,0.93,5.22,0.65,1.48,0.0,789083.01,191791.0,191991.0,788261.01,,,27293.0,0.05,,16000.0,,,11293.0,,,,0.05,27293.0,0.06,,,0.78,,,,38.59,10.3,305172.0,1254256.92,,1.23,38.6,20.4,0.314,47.55,0.1965
2023-06-29,360484.0,1463565.04,0.92,4.95,0.64,1.48,0.0,758566.34,186639.0,186839.0,757754.34,,,,,,,,0.02,,5152.0,,,,,,,5152.0,0.77,0.01,,,37.95,10.01,305172.0,1238998.32,,1.25,37.97,21.02,0.3067,46.32,0.1934
2023-06-30,355191.0,1442075.46,0.91,4.82,0.63,1.44,0.0,737076.76,175346.0,181546.0,711904.76,,,,0.02,,,,0.05,6000.0,11293.0,,,0.02,,,,11293.0,0.71,0.05,,,36.49,9.41,305172.0,1238998.32,,1.24,36.52,21.56,0.2783,41.88,0.1905
2023-07-03,312461.0,1248281.7,0.8,4.26,0.55,1.27,0.0,639923.1,153981.0,160181.0,615154.1,,,,,,,,0.09,,21365.0,,,,,,,21365.0,0.63,0.09,,,32.04,8.41,326537.0,1304515.32,,1.33,32.05,22.85,0.3055,46.95,0.1707
2023-07-04,292536.0,1181845.44,0.75,3.52,0.52,1.17,0.0,607034.24,144056.0,150256.0,581986.24,,,75.0,0.0,,,,0.05,75.0,10000.0,,,0.0,75.0,,,10000.0,0.58,0.04,,,29.97,7.87,336537.0,1359609.48,,1.34,29.98,24.27,0.3363,49.35,0.1598
2023-07-05,271074.0,1038213.42,0.69,3.2,0.48,1.09,0.0,534380.75,133325.0,139525.0,510634.75,,,,,,,,0.04,,10731.0,,,,,,,10731.0,0.54,0.04,,,27.74,7.28,347268.0,1330036.44,,1.4,27.77,25.38,0.3184,46.39,0.1481
2023-07-06,271074.0,1035502.68,0.69,3.15,0.48,1.04,0.0,532985.5,133325.0,139525.0,509301.5,,,,,,,,,,,,,,,,,,0.51,,,,27.74,7.28,347268.0,1326563.76,,1.33,27.75,25.9,0.3179,46.12,0.1481
2023-07-07,271074.0,1054477.86,0.69,3.09,0.48,1.04,0.0,542752.25,133325.0,139525.0,518634.25,,,,,,,,,,,,,,,,,,0.51,,,,27.74,7.28,347268.0,1350872.52,,1.33,27.71,26.12,0.3177,46.01,0.1481
2023-07-10,258733.0,967661.42,0.66,2.89,0.46,1.0,0.0,522496.7,133505.0,139705.0,499308.7,,,12701.0,0.05,,4000.0,,0.04,12701.0,12521.0,,,0.05,12701.0,0.02,,16521.0,0.52,0.06,,,27.06,7.24,359789.0,1345610.86,,1.4,27.06,25.52,0.2617,35.9,0.1403
2023-07-11,302173.0,1102931.45,0.77,3.28,0.53,1.13,0.0,589201.25,155225.0,161425.0,566571.25,,,21720.0,0.07,,,,,21720.0,,,,0.07,21720.0,,,,0.58,,,,31.47,8.42,338069.0,1233951.85,,1.26,31.48,24.83,0.2714,37.93,0.1639
2023-07-12,302173.0,1155811.73,0.77,3.09,0.53,1.11,0.0,617450.63,155225.0,161425.0,593735.63,,,,,,,,,,,,,,,,,,0.57,,,,31.47,8.42,338069.0,1293113.93,,1.23,31.43,24.54,0.2708,37.67,0.1639
2023-07-13,280700.0,1065256.5,0.72,2.73,0.5,1.07,0.0,571720.55,144451.0,150651.0,548191.55,,,,,,,,0.01,,10774.0,,,,,,,10774.0,0.55,0.02,,,29.29,7.84,348768.0,1323574.56,,1.33,29.26,26.24,0.2603,34.07,0.1523
2023-07-14,280700.0,1054028.5,0.72,2.7,0.5,1.06,0.0,565694.51,144451.0,150651.0,542413.51,,,,,,,,,,,,,,,,,,0.55,,,,29.29,7.84,348768.0,1309623.84,,1.32,29.29,26.22,0.26,34.04,0.1523
2023-07-17,280700.0,1042800.5,0.72,2.71,0.5,1.05,0.0,559668.47,144451.0,150651.0,536635.47,,,,,,,,,,,,,,,,,,0.54,,,,29.29,7.84,348768.0,1295673.12,,1.31,29.28,26.21,0.2598,34.03,0.1523
2023-07-18,280699.0,1114375.03,0.72,2.64,0.5,1.05,0.0,598080.5,144450.0,150650.0,573466.5,,,,,,,,0.0,,1.0,,,,,,,1.0,0.54,0.0,,,29.29,7.84,348768.0,1384608.96,,1.3,29.29,25.94,0.2594,33.68,0.1523
2023-07-19,280599.0,1157470.88,0.72,2.41,0.5,1.12,0.0,621018.75,144450.0,150550.0,595856.25,,,,,,,,,,,,,,,,,100.0,0.57,0.0,,,29.29,7.84,348768.0,1438668.0,,1.46,28.27,26.09,0.2602,33.87,0.1522
2023-07-20,280499.0,1168278.34,0.72,2.25,0.5,1.16,0.0,627040.75,144350.0,150550.0,601217.75,,,,,,,,0.0,,100.0,,,,,,,,0.6,,,,29.27,7.83,348768.0,1452618.72,,1.44,29.29,26.21,0.2606,34.02,0.1521
2023-07-21,260499.0,1062835.92,0.67,1.96,0.46,1.08,0.0,573444.0,134350.0,140550.0,548148.0,,,,,,,,0.04,,10000.0,,,,,,,10000.0,0.56,0.04,,,27.25,7.29,358768.0,1463773.44,,1.49,27.25,25.48,0.2636,36.32,0.1413
2023-07-24,303481.0,1227580.65,0.77,2.21,0.54,1.24,0.0,664152.6,157991.0,164191.0,639073.6,,,5120.0,0.09,,,,,23641.0,,,,0.09,5120.0,,18521.0,,0.65,,,,9.81,8.55,1452261.0,5874395.75,,5.92,9.82,20.16,0.2553,40.61,0.1642
2023-07-25,321841.0,1303456.05,0.82,2.31,0.57,1.3,0.0,702152.55,167171.0,173371.0,677042.55,,,10000.0,0.04,,,,0.0,10000.0,820.0,,,0.04,10000.0,,,820.0,0.68,0.01,,,10.39,9.05,1442261.0,5841157.05,,5.83,10.39,19.45,0.2415,38.19,0.1742
2023-07-26,339873.0,1383283.11,0.87,2.45,0.6,1.38,0.0,733564.59,174037.0,180237.0,708330.59,,,11166.0,0.03,,,,0.02,6866.0,4300.0,,,0.03,11166.0,,,,0.7,,,,10.84,9.42,1431095.0,5824556.65,,5.8,10.84,18.88,0.2509,40.15,0.1839
2023-07-27,339873.0,1420669.14,0.87,2.48,0.6,1.39,0.0,753390.66,174037.0,180237.0,727474.66,,,,,,,,,,,,,,,,,,0.71,,,,10.84,9.44,1431095.0,5981977.1,,5.82,10.86,19.02,0.2502,39.99,0.1844
2023-07-28,363641.0,1401836.06,0.93,2.53,0.64,1.51,0.0,740626.46,185921.0,192121.0,716725.46,,,11884.0,0.06,,,,,11884.0,,,,0.06,11884.0,,,,0.78,,,,11.58,10.08,1420031.0,5474219.51,,5.94,11.57,17.22,0.2705,43.79,0.1972
2023-07-31,355301.0,1408768.47,0.91,2.35,0.63,1.37,0.0,720047.97,175401.0,181601.0,695464.97,,,3000.0,0.0,,,,0.06,3000.0,13520.0,,,0.0,3000.0,,,13520.0,0.68,0.1,,,11.01,9.58,1417031.0,5618527.92,,5.46,11.02,18.92,0.2786,44.76,0.1941
2023-08-01,378833.0,1462295.38,0.97,2.33,0.67,1.5,0.0,746396.62,187167.0,193367.0,722464.62,,,11766.0,0.06,,,,,11766.0,,,,0.06,11766.0,,,,0.74,,,,11.75,9.94,1405265.0,5424322.9,,5.57,11.75,17.55,0.2982,47.82,0.2012
2023-08-02,378833.0,1450930.39,0.97,2.32,0.67,1.46,0.0,740595.61,187167.0,193367.0,716849.61,,,,,,,,,,,,,,,,,,0.72,,,,11.75,9.92,1405265.0,5382164.95,,5.42,11.76,17.68,0.2974,47.69,0.2007
2023-08-03,387339.0,1464141.42,0.99,2.36,0.68,1.48,0.0,763079.94,195673.0,201873.0,739643.94,,,8506.0,0.03,,,,,8506.0,,,,0.03,8506.0,,,,0.75,,,,12.22,10.32,1405265.0,5311901.7,,5.38,12.22,17.03,0.2848,46.06,0.2043
2023-08-04,373899.0,1448858.63,0.95,2.25,0.66,1.42,0.0,736842.88,193953.0,190153.0,751567.88,,,10000.0,,,,,0.05,,11720.0,,,,10000.0,,,11720.0,0.73,0.05,,,10.29,10.23,1691723.0,6555426.63,,6.42,10.25,17.42,0.2465,41.31,0.1972
2023-08-07,351567.0,1367595.63,0.9,2.18,0.62,1.36,0.0,696259.43,182787.0,178987.0,711041.43,,,,,,,,0.03,,11166.0,,,,,,,11166.0,0.71,0.03,,,9.69,9.64,1702889.0,6624238.21,,6.6,9.69,18.11,0.2318,38.53,0.1855
