,IPH FP Equity_DX_SI_QTY,IPH FP Equity_DX_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPH FP Equity_DX_SI_MV,IPH FP Equity_DX_DSS,IPH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY,IPH FP Equity_DX_BROKER_SI_QTY,IPH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPH FP Equity_DX_BROKER_SI_MV_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPH FP Equity_DX_BROKER_SI_MV_INC_x,IPH FP Equity_DX_SUPPLY_SI_MV_NEW,IPH FP Equity_DX_BROKER_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_NEW,IPH FP Equity_DX_SUPPLY_SI_MV_DEC,IPH FP Equity_DX_BROKER_SI_QTY_INC,IPH FP Equity_DX_SUPPLY_SI_QTY_DEC,IPH FP Equity_DX_BROKER_SI_MV_NEW_y,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPH FP Equity_DX_BROKER_SI_MV_INC_y,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPH FP Equity_DX_BROKER_SI_MV_ADD,IPH FP Equity_DX_SUPPLY_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_DEC,IPH FP Equity_DX_SUPPLY_SI_MV,IPH FP Equity_DX_BROKER_SI_MV_DEC,IPH FP Equity_DX_SUPPLY_SI_MV_RMV,IPH FP Equity_DX_BROKER_SI_MV_RMV,IPH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPH FP Equity_DX_UTILIZATION_QUANTITY,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPH FP Equity_DX_ACTIVE_UTILIZATION_MV,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPH FP Equity_DX_BROKER_SI_CON_RATIO,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPH FP Equity_DX_DEMAND_SUPPLY_RATIO,IPH FP Equity_PX_LAST
2015-09-25,1741059.0,23765455.35,4.92,3.05,3.25,23.8,1.0,23724505.35,992069.0,1738059.0,13541741.85,,,,,,,,0.9,,49354.0,,,,,,,120182.0,13.19,1.81,,,65.72,57.48,517506.0,7063956.9,,7.1,65.02,13.48,0.5756,74.17,1.0087,13.65
2015-09-28,1714204.0,22678918.92,4.84,2.97,3.2,23.97,1.0,22639228.92,920308.0,1711204.0,12175674.84,,,,0.16,,,,0.99,8263.0,71761.0,,,0.16,,,,35118.0,12.41,0.45,,,61.13,53.85,585148.0,7741508.04,,7.67,61.81,11.68,0.589,75.3,1.003,13.23
2015-09-29,1680867.0,22305105.09,4.75,2.86,3.14,22.83,1.0,22265295.09,926371.0,1677867.0,12292943.17,,,8263.0,,,,,0.03,,2200.0,,,,8263.0,,,33337.0,12.25,0.53,,,61.29,53.69,585148.0,7764913.96,,7.77,61.2,11.94,0.6094,76.74,0.9742,13.27
2015-09-30,1695867.0,22724617.8,4.79,2.78,3.17,23.18,1.0,22684417.8,926371.0,1692867.0,12413371.4,,,,0.21,,,,,15000.0,,,,0.21,,,,,12.35,,,,61.29,53.64,585148.0,7840983.2,,7.84,61.16,11.85,0.6001,76.06,0.982,13.4
2015-10-01,1676542.0,22448897.38,4.73,2.73,3.13,23.05,1.0,22408727.38,942170.0,1673542.0,12615656.3,,35124.0,,,0.47,,,0.25,,19325.0,,35124.0,,,,,19325.0,12.61,0.16,,,60.92,54.02,604473.0,8093893.47,,8.1,60.89,11.96,0.5968,75.82,0.9612,13.39
2015-10-02,1702388.0,23118429.04,4.81,2.77,3.18,23.39,1.0,22765349.04,965170.0,1676388.0,13107008.6,,,23000.0,,,2846.0,,,,,,,,23000.0,0.04,,,12.97,,,,62.4,55.29,581473.0,7896403.34,,7.96,61.98,11.77,0.5795,74.7,0.9751,13.58
2015-10-05,1707539.0,23598188.98,4.82,2.81,3.19,23.89,1.0,23238868.98,950921.0,1681539.0,13141728.22,,,,0.28,,,,0.15,19400.0,14249.0,,,0.28,,,,14249.0,13.0,0.0,,,61.48,54.41,595722.0,8232878.04,,8.28,61.09,12.86,0.5666,73.65,0.977,13.82
2015-10-06,1705668.0,23094744.72,4.82,3.0,3.19,24.08,1.0,21303199.62,950921.0,1573353.0,12875470.34,,,,0.7,,,,,50000.0,,,,0.7,,,,158186.0,13.03,2.18,,,61.48,54.41,595722.0,8066075.88,,8.03,61.87,15.73,0.5743,73.84,0.976,13.54
2015-10-07,1679393.0,22218369.39,4.74,2.99,3.14,23.35,1.0,20577161.43,904646.0,1555341.0,11968466.58,,,,,,,,0.73,,46275.0,,,,,,,18012.0,12.2,0.54,,,58.81,51.77,633734.0,8384300.82,,8.32,59.46,16.02,0.5752,73.87,0.961,13.23
2015-10-08,1609935.0,21170645.25,4.55,2.91,3.01,21.81,1.0,19539361.45,888034.0,1485883.0,11677647.1,,,,,,,,0.24,,16612.0,,,,,,,69458.0,11.72,1.42,,,57.73,50.83,650346.0,8552049.9,,8.54,57.84,13.66,0.5999,75.96,0.9216,13.15
2015-10-09,1598133.0,21303112.89,4.51,2.97,2.99,21.49,1.0,19649499.73,876232.0,1474081.0,11680172.56,,,,,,,,0.12,,11802.0,,,,,,,11802.0,11.57,0.28,,,56.96,49.78,662148.0,8826432.84,,8.88,56.58,13.74,0.5973,75.77,0.9079,13.33
2015-10-12,1624283.0,21115679.0,4.43,3.04,3.03,21.99,1.0,19503003.0,876232.0,1500231.0,11391016.0,,,,0.35,,650.0,,,25500.0,,,,0.35,,0.01,,,11.62,,,,56.96,49.76,662148.0,8607924.0,,8.55,57.62,15.02,0.5825,74.55,0.9223,13.0
2015-10-13,1603085.0,20439333.75,4.37,3.03,3.0,21.38,1.0,19150920.75,876232.0,1502033.0,11171958.0,,,,,,23000.0,,,,,,,,,0.31,,21198.0,11.34,0.53,,,56.96,49.74,662148.0,8442387.0,,8.4,57.45,15.26,0.5783,74.21,0.9101,12.75
2015-10-14,1577875.0,19849667.5,4.3,3.07,2.95,20.55,1.0,18578433.34,853232.0,1476823.0,10733658.56,,,,,,,,0.35,,23000.0,,,,,,,25210.0,10.8,0.71,,,55.46,48.35,685148.0,8619161.84,,8.6,55.68,15.48,0.595,75.29,0.8942,12.58
2015-10-15,1453225.0,18572215.5,3.96,2.82,2.72,18.78,1.0,17280770.94,739228.0,1352173.0,9447333.84,,,,,,,,1.44,,114004.0,,,,,,,124650.0,9.37,1.76,,,51.9,41.78,685148.0,8756191.44,,8.77,51.63,16.21,0.5753,73.76,0.8213,12.78
2015-10-16,1477357.0,19146546.72,4.03,2.88,2.76,19.36,1.0,17836912.8,732927.0,1376305.0,9498733.92,,,,0.47,,,,0.08,36000.0,6301.0,,,0.47,,,,11868.0,9.42,0.0,,,51.68,41.48,685148.0,8879518.08,,8.91,51.38,15.43,0.5528,72.35,0.836,12.96
2015-10-19,1473702.0,20307613.56,4.02,2.92,2.75,19.62,1.0,18915117.0,732927.0,1372650.0,10099734.06,,,,,,,,,,,,,,,,,3655.0,9.66,0.03,,,74.13,41.1,255837.0,3525433.86,,3.52,73.3,15.21,0.5533,72.43,0.8264,13.78
2015-10-20,1447012.0,19607012.6,3.94,2.72,2.7,20.37,1.0,18237758.0,722248.0,1345960.0,9786460.4,,,,,,,,0.18,,10679.0,,,,,,,26690.0,9.9,0.0,,,73.41,40.5,261668.0,3545601.4,,3.54,73.64,14.67,0.5629,73.19,0.8115,13.55
2015-10-21,1402832.0,18840033.76,3.82,2.66,2.62,19.47,1.0,17523195.4,719248.0,1304780.0,9659500.64,,,,,,,,0.08,,3000.0,,,,,,,41180.0,9.73,0.79,,,73.32,40.33,261668.0,3514201.24,,3.52,73.44,15.12,0.5614,72.98,0.7866,13.43
2015-10-22,1383370.0,18495656.9,3.77,2.85,2.58,19.23,1.0,17184701.66,719248.0,1285318.0,9616345.76,,,,,,,,,,,,,,,,,19462.0,9.73,0.26,,,83.75,40.23,139550.0,1865783.5,,1.87,83.85,14.27,0.5719,73.86,0.7738,13.37
2015-10-23,1355353.0,18161730.2,3.69,2.86,2.53,18.68,1.0,16847833.4,706615.0,1257301.0,9468641.0,,,,,,,,0.17,,12633.0,,,,,,,28017.0,9.49,0.54,,,100.0,39.46,0.0,0.0,,0.0,100.0,13.33,0.5794,74.52,0.7569,13.4
2015-10-26,1319353.0,17600169.02,3.59,2.83,2.46,18.1,1.0,16292155.34,706615.0,1221301.0,9426244.1,,,,,,,,,,,,,,,,,36000.0,9.44,0.48,,,100.0,37.8,0.0,0.0,,0.0,100.0,13.64,0.61,76.52,0.7058,13.34
2015-10-27,1200331.0,15664319.55,3.27,2.6,2.24,16.47,1.0,14384740.95,700861.0,1102279.0,9146236.05,,,,,,,,0.08,,5754.0,,,,,,,119022.0,9.3,1.62,,,100.0,37.49,0.0,0.0,,0.0,100.0,14.98,0.5805,74.23,0.6421,13.05
2015-10-28,1161165.0,14897746.95,3.16,2.52,2.17,15.72,1.0,13703889.79,690488.0,1068113.0,8858961.04,,,,0.02,,,,0.19,2265.0,12638.0,,,0.02,,,2265.0,36431.0,9.03,0.67,,,100.0,36.76,0.0,0.0,,0.0,100.0,14.76,0.5846,74.56,0.6182,12.83
2015-10-29,1140665.0,14908491.55,3.11,2.46,2.13,15.12,1.0,13960236.91,689588.0,1068113.0,9012915.16,,,22750.0,,,,,0.45,,30000.0,,,,22750.0,,6350.0,,8.88,,,,100.0,36.76,0.0,0.0,,0.0,100.0,14.64,0.6063,76.23,0.608,13.07
2015-10-30,1046933.0,13725291.63,2.85,2.31,1.96,14.09,1.0,12774134.91,648059.0,974381.0,8496053.49,,,,,,,,0.53,,41529.0,,,,,,,93732.0,8.47,1.1,,,77.55,34.54,187606.0,2459514.66,,2.47,77.44,16.05,0.5773,73.96,0.558,13.11
2015-11-02,1029973.0,14110630.1,2.81,2.37,1.92,13.94,1.0,13116667.7,631099.0,957421.0,8646056.3,,,,,,,,0.16,,16960.0,,,,,,,16960.0,8.34,0.16,,,75.52,26.69,204566.0,2802554.2,,2.81,74.82,16.27,0.5729,73.6,0.4356,13.7
2015-11-03,850366.0,11488444.66,2.32,1.98,1.59,12.11,1.0,10292107.14,506820.0,761814.0,6847138.2,,,1356.0,0.05,,,,1.94,2432.0,142711.0,,,0.05,1356.0,,17076.0,198039.0,6.96,2.27,,,100.0,21.3,0.0,0.0,,0.0,100.0,19.94,0.4835,66.05,0.3573,13.51
2015-11-04,829751.0,11716084.12,2.26,1.99,1.55,11.66,1.0,10465729.88,489202.0,741199.0,6907532.24,,,,,,,,0.26,,17618.0,,,,,,,20615.0,6.63,0.42,,,100.0,19.96,0.0,0.0,,0.0,100.0,18.37,0.4941,67.26,0.3385,14.12
2015-11-05,809292.0,11734734.0,2.19,1.92,1.5,12.06,1.0,10450730.0,485101.0,720740.0,7033964.5,,,,,,,,0.0,,4101.0,,,,,,,20459.0,6.84,0.0,,,100.0,19.77,0.0,0.0,,0.0,100.0,18.36,0.4928,67.16,0.3299,14.5
2015-11-06,751663.0,10869046.98,2.03,1.64,1.4,11.35,1.0,9577855.74,466653.0,662369.0,6747802.38,,,742.0,,,,,0.22,,19190.0,,,,742.0,,,58371.0,6.79,0.78,,,100.0,19.02,0.0,0.0,,0.0,100.0,17.67,0.4814,66.38,0.3064,14.46
2015-11-09,737966.0,10545534.14,2.0,1.6,1.37,11.05,1.0,9280126.06,452956.0,649414.0,6472741.24,,,,,,742.0,,0.22,,13697.0,,,,,0.01,,13697.0,6.55,0.23,,,100.0,18.09,0.0,0.0,,0.0,100.0,16.05,0.4935,67.65,0.2947,14.29
2015-11-10,737224.0,10439091.84,1.99,1.63,1.37,10.92,1.0,9185195.52,452214.0,648672.0,6403350.24,,,,,,,,0.01,,742.0,,,,,,,742.0,6.47,0.01,,,100.0,18.0,0.0,0.0,,0.0,100.0,16.07,0.4946,67.73,0.2935,14.16
2015-11-11,705585.0,10103977.2,1.91,1.63,1.31,10.58,1.0,8835912.56,432614.0,617033.0,6195032.48,,,,,,,,0.28,,19600.0,,,,,,,31639.0,6.12,0.32,,,100.0,17.22,0.0,0.0,,0.0,100.0,16.53,0.4857,66.93,0.2808,14.32
2015-11-12,483364.0,7023278.92,1.31,1.13,0.9,7.13,0.0,5736618.36,415215.0,394812.0,6033073.95,,,,,,2000.0,,0.24,,17399.0,,,,,0.03,,224221.0,5.93,3.5,,,100.0,15.93,0.0,0.0,,0.0,100.0,20.87,0.3579,53.92,0.1855,14.53
2015-11-13,462067.0,6487420.68,1.25,1.09,0.86,6.94,0.0,5244150.6,415215.0,373515.0,5829618.6,,,,,,2000.0,,,,,,,,,0.03,,23297.0,5.98,0.27,,,100.0,19.64,0.0,0.0,,0.0,100.0,21.9,0.3388,51.52,0.2186,14.04
2015-11-16,422305.0,5941831.35,1.14,0.98,0.79,6.13,0.0,4829569.71,386080.0,343253.0,5432145.6,,,,0.0,,,,2.58,3980.0,179135.0,,,0.0,,,150000.0,34242.0,5.44,0.55,,,69.92,14.53,166077.0,2336703.39,,2.34,69.89,22.94,0.4016,57.15,0.1589,14.07
2015-11-17,372706.0,5188067.52,1.01,0.86,0.69,5.43,0.0,4087663.68,334928.0,293654.0,4662197.76,,,,,,,,0.72,,51152.0,,,,,,,49599.0,4.7,0.72,,,66.85,12.5,166077.0,2311791.84,,2.31,67.0,16.36,0.4648,64.83,0.1391,13.92
2015-11-18,331415.0,4636495.85,0.9,0.79,0.62,4.76,0.0,3530558.37,106915.0,252363.0,1495740.85,,,,,,,,3.19,,228013.0,,,,,,,41291.0,1.49,0.65,,,100.0,3.99,0.0,0.0,,0.0,100.0,18.44,0.4798,66.04,0.1237,13.99
2015-11-19,314415.0,4401810.0,0.85,0.76,0.58,4.42,0.0,3295082.0,106915.0,235363.0,1496810.0,,,,,,,,,,,,,,,,,17000.0,1.49,0.34,,,100.0,3.92,0.0,0.0,,0.0,100.0,19.94,0.4526,63.37,0.1154,14.0
2015-11-20,296740.0,4136555.6,0.8,0.72,0.55,4.17,0.0,3034570.72,89240.0,217688.0,1244005.6,,,,,,,,0.24,,17675.0,,,,,,,17675.0,1.25,0.26,,,100.0,3.22,0.0,0.0,,0.0,100.0,21.23,0.5004,67.14,0.1072,13.94
2015-11-23,274303.0,3832012.91,0.74,0.68,0.51,3.83,0.0,2951176.47,66803.0,211251.0,933237.91,,,,,,,,0.32,,22437.0,,,,,,,6437.0,0.93,0.1,,,100.0,2.38,0.0,0.0,,0.0,100.0,22.96,0.5832,72.8,0.0976,13.97
2015-11-24,274303.0,3736006.86,0.74,0.69,0.51,3.84,0.0,2877238.62,66803.0,211251.0,909856.86,,,,,,,,,,,,,,,,,,0.93,,,,100.0,2.36,0.0,0.0,,0.0,100.0,22.95,0.5834,72.82,0.0969,13.62
2015-11-25,240176.0,3290411.2,0.66,0.6,0.45,3.28,0.0,2426598.8,64719.0,177124.0,886650.3,,,,,,,,0.03,,2084.0,,,,,,,34127.0,0.88,0.54,,,100.0,2.29,0.0,0.0,,0.0,100.0,26.23,0.5686,70.67,0.0848,13.7
2015-11-26,240176.0,3398490.4,0.65,0.61,0.45,3.29,0.0,2506304.6,64719.0,177124.0,915773.85,,,,,,,,,,,,,,,,,,0.89,,,,100.0,2.27,0.0,0.0,,0.0,100.0,26.22,0.5688,70.68,0.0843,14.15
2015-11-27,203255.0,2819146.85,0.55,0.53,0.38,2.89,0.0,1944615.61,64719.0,140203.0,897652.53,,,,0.15,,,,,10000.0,,,,0.15,,,,46921.0,0.92,0.59,,,2.27,2.27,2785371.0,38633095.77,,39.06,2.29,30.92,0.4645,60.32,0.0713,13.87
2015-11-30,203255.0,2819146.85,0.55,0.53,0.38,2.83,0.0,1944615.61,64719.0,140203.0,897652.53,,,,,,,,,,,,,,,,,,0.9,,,,2.2,2.2,2880176.0,39948041.12,,39.96,2.2,30.93,0.4645,60.32,0.069,13.87
2015-12-01,173007.0,2439398.7,0.47,0.49,0.32,2.41,0.0,1550365.5,64719.0,109955.0,912537.9,,,,,,,,,,,,,,,,,30248.0,0.9,0.42,,,2.2,2.2,2880176.0,40610481.6,,40.19,2.18,36.27,0.4242,53.46,0.0587,14.1
2015-12-02,173007.0,2434208.49,0.47,0.5,0.32,2.45,0.0,1547066.85,64719.0,109955.0,910596.33,,,,,,,,,,,,,,,,,,0.91,,,,2.24,2.24,2823371.0,39724829.97,,39.73,2.25,36.31,0.4241,53.42,0.0599,14.07
2015-12-03,173007.0,2467079.82,0.47,0.5,0.32,2.44,0.0,1567958.3,64719.0,109955.0,922892.94,,,,,,,,,,,,,,,,,,0.9,,,,2.23,2.23,2835227.0,40430337.02,,39.82,2.22,36.14,0.4247,53.59,0.0597,14.26
2015-12-04,133659.0,1896621.21,0.36,0.37,0.25,1.91,0.0,1001913.33,64719.0,70607.0,918362.61,,,,,,,,,,,,,,,,,39348.0,0.91,0.54,,,2.2,2.2,2883639.0,40918837.41,,41.08,2.17,41.47,0.4013,46.69,0.0453,14.19
2015-12-07,133659.0,1896621.21,0.36,0.38,0.25,1.91,0.0,1001913.33,64719.0,70607.0,918362.61,,,,,,,,,,,,,,,,,,0.92,,,,2.18,2.18,2901487.0,41172100.53,,41.2,2.18,41.21,0.4017,46.95,0.0451,14.19
2015-12-08,130659.0,1787415.12,0.35,0.36,0.24,1.86,0.0,924863.76,64719.0,67607.0,885355.92,,,,,,,,,,,,,,,,,3000.0,0.92,0.05,,,2.18,2.18,2902419.0,39705091.92,,40.45,2.22,42.3,0.4167,48.02,0.044,13.68
2015-12-09,116405.0,1548186.5,0.31,0.32,0.22,1.6,0.0,709594.9,64719.0,53353.0,860762.7,,,,,,,,,,,,,,,,,14254.0,0.88,0.22,,,2.18,2.18,2898390.0,38548587.0,,38.99,2.21,35.29,0.4237,53.85,0.0393,13.3
2015-12-10,101647.0,1311246.3,0.27,0.28,0.19,1.38,0.0,497875.5,81578.0,38595.0,1052356.2,,,,0.22,,,,,16859.0,,,,0.22,,,16859.0,31617.0,1.1,0.44,,,2.75,2.75,2882661.0,37186326.9,,37.93,2.82,26.95,0.4682,62.19,0.0343,12.9
2015-12-11,641807.0,8260056.09,1.73,1.79,1.19,8.62,1.0,7448576.85,479738.0,578755.0,6174228.06,,,7648.0,7.29,,,,,540160.0,,,,7.29,7648.0,,390512.0,,6.17,,,,16.18,16.18,2485462.0,31987895.94,,32.01,16.17,11.69,0.6409,78.64,0.2164,12.87
2015-12-14,704814.0,8951137.8,1.9,1.95,1.31,9.34,1.0,8150377.4,462314.0,641762.0,5871387.8,,,,0.72,,,,0.22,63007.0,17424.0,,,0.72,,,,,5.93,,,,15.59,15.59,2503465.0,31794005.5,,32.03,15.62,10.77,0.6642,80.31,0.2376,12.7
2015-12-15,724814.0,9495063.4,1.96,2.05,1.35,9.48,1.0,8669082.2,462314.0,661762.0,6056313.4,,,,0.25,,,,,20000.0,,,,0.25,,,,,5.95,,,,15.51,15.51,2519097.0,33000170.7,,32.51,15.47,13.28,0.6338,78.04,0.2431,13.1
2015-12-16,724814.0,9473318.98,1.96,2.05,1.35,9.74,1.0,8649229.34,462314.0,661762.0,6042443.98,,,,,,,,,,,,,,,,,,6.06,,,,15.58,15.58,2505815.0,32751002.05,,32.81,15.59,13.33,0.6328,77.96,0.2442,13.07
2015-12-17,745814.0,10098321.56,2.02,2.25,1.39,10.06,1.0,9244597.48,462314.0,682762.0,6259731.56,,,,0.29,,,,,21000.0,,,,0.29,,,,,6.14,,,,60.06,15.57,307502.0,4163577.08,,4.07,60.13,15.75,0.6062,75.81,0.2511,13.54
2015-12-18,761070.0,10068956.1,2.06,2.62,1.41,10.6,1.0,9234778.14,462314.0,698018.0,6116414.22,,,,0.85,,,,,56184.0,,,,0.85,,,,40928.0,6.2,0.34,,,15.56,15.56,2507930.0,33179913.9,,33.56,15.6,22.99,0.532,68.75,0.2562,13.23
2015-12-21,771189.0,10164271.02,2.08,2.75,1.43,10.47,1.0,9239417.24,469433.0,701018.0,6187126.94,,,,0.0,,,,,3000.0,,,,0.0,,,7119.0,,6.19,,,,15.78,15.78,2505094.0,33017138.92,,33.07,15.76,23.13,0.5196,67.8,0.2593,13.18
2015-12-22,828168.0,10749620.64,2.24,3.03,1.54,11.23,1.0,9728263.38,477949.0,749481.0,6203778.02,,,,0.75,,,,,55000.0,,,,0.75,,,8516.0,6537.0,6.26,0.1,,,53.09,16.05,422373.0,5482401.54,,5.54,53.04,28.26,0.4738,62.32,0.278,12.98
2015-12-23,842421.0,10909351.95,2.28,3.17,1.56,11.29,1.0,9854911.15,489202.0,760997.0,6335165.9,,,10664.0,0.0,,8516.0,,,3000.0,,,,0.0,10664.0,0.12,589.0,,6.35,,,,54.3,16.42,411709.0,5331631.55,,5.32,54.42,28.05,0.4609,61.35,0.2828,12.95
2015-12-24,842421.0,11094684.57,2.28,3.16,1.56,11.2,1.0,10022330.49,489202.0,760997.0,6442790.34,,,,,,,,,,,,,,,,,,6.35,,,,54.3,16.42,411709.0,5422207.53,,5.39,54.1,28.21,0.4594,61.15,0.2828,13.17
2015-12-25,842421.0,11094684.57,2.28,3.31,1.56,11.26,1.0,10022330.49,489202.0,760997.0,6442790.34,,,,,,,,,,,,,,,,,,6.43,,,,54.3,16.42,411709.0,5422207.53,,5.35,54.6,28.09,0.4593,61.19,0.2828,
2015-12-28,692490.0,9036994.5,1.87,2.72,1.29,9.42,1.0,7974411.3,489202.0,611066.0,6384086.1,,,,,,,,,,,,,,,,,149931.0,6.42,1.85,,,16.42,16.42,2489921.0,32493469.05,,32.64,16.43,25.68,0.4523,61.46,0.2324,13.05
2015-12-29,682273.0,8958244.49,1.84,2.8,1.27,9.22,1.0,7889147.37,489202.0,600849.0,6423222.26,,,,,,,,,,,,,,,,,10217.0,6.41,0.16,,,16.42,16.42,2490081.0,32694763.53,,32.62,16.42,25.97,0.4481,60.98,0.229,13.13
2015-12-30,682273.0,9381253.75,1.84,2.88,1.27,9.25,1.0,8261673.75,489202.0,600849.0,6726527.5,,,,,,,,,,,,,,,,,,6.52,,,,16.42,16.42,2490081.0,34238613.75,,33.44,16.31,26.05,0.4474,60.89,0.229,13.75
2015-12-31,682273.0,9237976.42,1.84,2.86,1.27,9.6,1.0,8135495.46,489202.0,600849.0,6623795.08,,,,,,,,,,,,,,,,,,6.71,,,,16.42,16.42,2490281.0,33718404.74,,34.02,16.47,25.08,0.4529,61.72,0.229,13.54
2016-01-01,682273.0,9237976.42,1.84,2.92,1.27,9.57,1.0,8135495.46,489202.0,600849.0,6623795.08,,,,,,,,,,,,,,,,,,6.62,,,,16.4,16.4,2492843.0,33753094.22,,34.03,16.29,25.17,0.4537,61.77,0.2288,
2016-01-04,573072.0,8023008.0,1.55,2.45,1.06,8.07,1.0,6883072.0,444888.0,491648.0,6228432.0,,,,0.29,,,,0.55,15000.0,44314.0,,,0.29,,,,124201.0,6.09,1.8,,,14.92,14.92,2537157.0,35520198.0,,34.98,14.82,33.46,0.3841,50.94,0.1922,14.0
2016-01-05,572364.0,7824215.88,1.55,2.35,1.06,8.33,1.0,6711149.8,441180.0,490940.0,6030930.6,,,,0.14,,,,0.09,3000.0,3708.0,,,0.14,,,,3708.0,6.15,0.0,,,14.79,14.79,2540865.0,34733624.55,,35.17,14.89,34.01,0.3831,50.49,0.1919,13.67
2016-01-06,470386.0,6242022.22,1.27,1.91,0.87,6.63,0.0,5161525.74,339202.0,388962.0,4501210.54,,,,,,,,1.39,,101978.0,,,,,,,101978.0,4.62,1.6,,,11.31,11.31,2660162.0,35300349.74,,35.76,11.44,39.3,0.3473,41.74,0.1568,13.27
2016-01-07,470202.0,6018585.6,1.27,1.86,0.87,6.4,0.0,4976358.4,338018.0,388778.0,4326630.4,,,,0.0,,,,0.12,1000.0,1184.0,,,0.0,,,,1184.0,4.44,0.12,,,57.8,11.27,246816.0,3159244.8,,3.32,57.25,38.82,0.3473,42.18,0.1568,12.8
2016-01-08,485202.0,6191177.52,1.31,1.89,0.9,6.4,0.0,5152207.28,338018.0,403778.0,4313109.68,,,3745.0,0.11,,,,0.05,15000.0,3745.0,,,0.11,3745.0,,,,4.31,,,,57.8,11.25,246816.0,3149372.16,,3.18,57.57,37.78,0.3523,43.82,0.1615,12.76
2016-01-11,535202.0,7412547.7,1.45,2.06,0.99,7.09,1.0,6284825.3,338018.0,453778.0,4681549.3,,,,0.67,,,,,50000.0,,,,0.67,,,,,4.32,,,,76.44,11.25,104207.0,1443266.95,,1.33,76.48,34.43,0.3728,48.98,0.1781,13.85
2016-01-12,408765.0,5583729.9,1.1,1.3,0.76,5.79,0.0,4471478.06,167464.0,327341.0,2287558.24,,,,,,,,2.16,,170554.0,,,,,,,126437.0,2.32,1.7,,,61.64,5.6,104207.0,1423467.62,,1.44,61.65,15.1,0.4663,65.17,0.1367,13.66
2016-01-13,435371.0,5951521.57,1.18,1.33,0.81,6.1,0.0,5700376.33,146626.0,416999.0,2004377.42,,,,,,110496.0,,0.29,,20838.0,,,,,1.52,,20838.0,2.0,0.27,,,58.46,4.94,104207.0,1424509.69,,1.42,58.45,24.87,0.4418,60.99,0.1466,13.67
2016-01-14,447371.0,5869507.52,1.21,1.35,0.83,6.27,0.0,5628466.88,146626.0,428999.0,1923733.12,,,,0.17,,,,,12000.0,,,,0.17,,,,,2.0,,,,58.46,4.98,104207.0,1367195.84,,1.42,58.46,26.84,0.4323,59.39,0.1518,13.12
2016-01-15,447371.0,5484768.46,1.21,1.28,0.83,6.1,0.0,5259527.74,146626.0,428999.0,1797634.76,,,,,,,,,,,,,,,,,,1.92,,,,58.46,4.97,104207.0,1277577.82,,1.37,58.43,26.35,0.4377,60.08,0.1518,12.26
2016-01-18,447371.0,5126871.66,1.21,1.23,0.83,5.97,0.0,4916328.54,173860.0,428999.0,1992435.6,,,,,,,,0.07,,5130.0,,,,,,32364.0,,2.11,,,,46.5,5.9,200067.0,2292767.82,,2.37,47.0,25.49,0.4491,61.43,0.1518,11.46
2016-01-19,468425.0,5410308.75,1.27,1.29,0.87,5.5,0.0,5198112.15,179860.0,450053.0,2077383.0,,,,0.0,,,,,43234.0,,,,0.0,,,6000.0,22180.0,2.06,0.28,,,19.67,6.19,734512.0,8483613.6,,8.41,19.71,25.57,0.5022,65.9,0.1611,11.55
2016-01-20,501680.0,5513463.2,1.36,1.35,0.93,5.94,0.0,5311554.92,179860.0,483308.0,1976661.4,,,,0.3,,10000.0,,,23255.0,,,,0.3,,0.12,,,2.06,,,,19.67,6.18,734512.0,8072286.88,,8.43,19.63,23.98,0.4637,63.41,0.1723,10.99
2016-01-21,513284.0,5856570.44,1.39,1.36,0.95,5.8,0.0,5646945.92,211831.0,494912.0,2416991.71,,,8430.0,0.09,,,,,23541.0,,,,0.09,8430.0,,23541.0,11937.0,2.35,0.14,,,16.84,7.27,1046113.0,11936149.33,,11.66,16.77,23.38,0.5003,66.49,0.1761,11.41
2016-01-22,639499.0,7872232.69,1.73,1.69,1.19,7.44,1.0,6228589.18,326980.0,505978.0,4025123.8,,,,0.12,,50000.0,,,8430.0,,,,0.12,,0.55,115149.0,47364.0,3.79,0.35,,,25.56,11.19,952268.0,11722419.08,,11.28,25.13,17.66,0.302,48.21,0.2188,12.31
