,RIO FP Equity_DX_SI_QTY,RIO FP Equity_DX_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RIO FP Equity_DX_SI_MV,RIO FP Equity_DX_DSS,RIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY,RIO FP Equity_DX_BROKER_SI_QTY,RIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RIO FP Equity_DX_BROKER_SI_MV_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RIO FP Equity_DX_BROKER_SI_MV_INC_x,RIO FP Equity_DX_SUPPLY_SI_MV_NEW,RIO FP Equity_DX_BROKER_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_NEW,RIO FP Equity_DX_SUPPLY_SI_MV_DEC,RIO FP Equity_DX_BROKER_SI_QTY_INC,RIO FP Equity_DX_SUPPLY_SI_QTY_DEC,RIO FP Equity_DX_BROKER_SI_MV_NEW_y,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RIO FP Equity_DX_BROKER_SI_MV_INC_y,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RIO FP Equity_DX_BROKER_SI_MV_ADD,RIO FP Equity_DX_SUPPLY_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_DEC,RIO FP Equity_DX_SUPPLY_SI_MV,RIO FP Equity_DX_BROKER_SI_MV_DEC,RIO FP Equity_DX_SUPPLY_SI_MV_RMV,RIO FP Equity_DX_BROKER_SI_MV_RMV,RIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RIO FP Equity_DX_UTILIZATION_QUANTITY,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RIO FP Equity_DX_ACTIVE_UTILIZATION_MV,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RIO FP Equity_DX_BROKER_SI_CON_RATIO,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RIO FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-02-22,44312.0,1224340.56,0.29,0.22,1.22,,627532.56,21600.0,22712.0,596808.0,,,,,,,,,,,,,,,,,,0.59,,,,100.0,5.02,0.0,0.0,,0.0,100.0,4.9,0.9069,95.1,0.103
2012-02-23,1112.0,30580.0,0.01,0.01,0.03,,30580.0,0.0,1112.0,0.0,,,,,,,,0.59,,21600.0,,,,,,,21600.0,0.0,0.59,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023
2012-02-24,1112.0,30424.32,0.01,0.01,0.03,,30424.32,0.0,1112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023
2012-02-27,1112.0,30090.72,0.01,0.01,0.03,,30090.72,0.0,1112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023
2012-02-28,1112.0,30257.52,0.01,0.01,0.03,,30257.52,0.0,1112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023
2012-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1112.0,0.0,0.03,,,0.0,0.0,485374.0,13192465.32,,13.17,0.0,,0.0,,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,485374.0,13430298.58,,13.38,0.0,,0.0,,0.0
2012-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,485374.0,13634155.66,,13.57,0.0,,0.0,,0.0
2012-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,595374.0,16402553.7,,16.43,0.0,,0.0,,0.0
2012-03-06,23250.0,621705.0,0.15,0.11,0.63,,327565.0,11000.0,12250.0,294140.0,,,,,,12250.0,,,,,,,,,0.33,11000.0,,0.3,,,,30.63,1.84,24908.0,666039.92,,0.69,30.63,10.31,0.815,89.69,0.0389
2012-03-07,23250.0,624262.5,0.15,0.11,0.62,,328912.5,11000.0,12250.0,295350.0,,,,,,,,,,,,,,,,,,0.29,,,,30.63,1.84,24908.0,668779.8,,0.67,30.63,10.16,0.8175,89.84,0.0389
2012-03-08,23250.0,629377.5,0.16,0.11,0.63,,331607.5,11000.0,12250.0,297770.0,,,,,,,,,,,,,,,,,,0.3,,,,30.63,1.84,24908.0,674259.56,,0.67,30.63,10.13,0.8179,89.87,0.0389
2012-03-09,270950.0,7364421.0,1.79,1.29,7.34,,7065441.0,11000.0,259950.0,298980.0,,,,1.16,,205000.0,,,42700.0,,,,1.16,,5.55,,,0.3,,,,30.63,1.84,24908.0,676999.44,,0.68,30.63,20.72,0.4511,61.5,0.4531
2012-03-12,271828.0,7132766.72,1.82,1.29,7.32,,6844126.72,11000.0,260828.0,288640.0,,,,,,878.0,,,,,,,,,0.02,,,0.3,,,,30.63,1.84,24908.0,653585.92,,0.68,30.63,20.07,0.4512,61.69,0.4545
2012-03-13,275828.0,7469422.24,1.88,1.3,7.4,,6846582.24,23000.0,252828.0,622840.0,,,12000.0,,,12000.0,,,,,,,,12000.0,0.32,,20000.0,0.6,0.56,,,100.0,3.85,0.0,0.0,,0.0,100.0,21.36,0.3879,55.67,0.4612
2012-03-14,255628.0,6988869.52,1.74,1.21,6.94,,6360049.52,23000.0,232628.0,628820.0,,,,,,,,,,,,,,,,,20200.0,0.62,0.56,,,100.0,3.85,0.0,0.0,,0.0,100.0,23.26,0.358,51.37,0.4275
2012-03-15,255628.0,6991425.8,1.75,1.21,6.94,,6362375.8,23000.0,232628.0,629050.0,,,,,,,,,,,,,,,,,,0.63,,,,100.0,2.23,0.0,0.0,,0.0,100.0,23.22,0.3574,51.27,0.2475
2012-03-16,144828.0,3939321.6,1.02,0.69,3.95,,3640121.6,11000.0,133828.0,299200.0,,,,,,,,0.33,,12000.0,,,,,,,98800.0,0.3,2.65,,,30.63,1.06,24908.0,677497.6,,0.68,30.63,33.72,0.3067,40.02,0.14
2012-03-19,121968.0,3289476.96,0.89,0.58,3.31,,2992806.96,11000.0,110968.0,296670.0,,,,,,,,,,,,,,,,,22860.0,0.3,0.62,,,30.63,1.06,24908.0,671768.76,,0.68,30.63,40.7,0.4062,48.15,0.1179
2012-03-20,146828.0,3855703.28,1.12,0.7,3.9,,3566843.28,11000.0,135828.0,288860.0,,,,0.88,,,,,35000.0,,,,0.88,,,,10140.0,0.3,0.28,,,30.72,1.06,24805.0,651379.3,,0.67,30.72,33.7,0.5321,64.69,0.142
2012-03-21,146828.0,3877727.48,1.19,0.7,3.87,,3587217.48,11000.0,135828.0,290510.0,,,,,,,,,,,,,,,,,,0.29,,,,30.72,1.06,24805.0,655100.05,,0.65,30.72,33.01,0.5372,65.43,0.142
2012-03-22,146828.0,3807250.04,1.21,0.7,3.84,,3522020.04,11000.0,135828.0,285230.0,,,,,,,,,,,,,,,,,,0.29,,,,30.72,1.06,24805.0,643193.65,,0.66,30.72,33.53,0.5336,64.89,0.142
2012-03-23,146828.0,3807250.04,1.18,0.7,3.81,,3522020.04,11000.0,135828.0,285230.0,,,,,,,,,,,,,,,,,,0.29,,,,30.72,1.06,24805.0,643193.65,,0.64,30.72,33.13,0.5364,65.3,0.142
2012-03-26,146828.0,3808718.32,1.44,0.7,3.82,,3523378.32,11000.0,135828.0,285340.0,,,,,,,,,,,,,,,,,,0.29,,,,30.72,1.06,24805.0,643441.7,,0.64,30.72,33.12,0.5364,65.31,0.142
2012-03-27,81690.0,2128024.5,1.19,0.39,2.12,,2128024.5,0.0,81690.0,0.0,,,,,,440.0,,0.29,,11000.0,,,,,0.01,,54578.0,0.0,1.42,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.95,0.4871,54.99,0.079
2012-03-28,36690.0,931926.0,0.53,0.18,0.93,,931926.0,0.0,36690.0,0.0,,,,,,,,,,,,,,,,,45000.0,0.0,1.17,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.5,0.909,95.27,0.0355
2012-03-29,1690.0,42317.6,0.02,0.01,0.04,,42317.6,0.0,1690.0,0.0,,,,,,,,,,,,,,,,,35000.0,0.0,0.89,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.04,0.6149,73.96,0.0016
2012-03-30,1690.0,42419.0,0.02,0.01,0.04,,42419.0,0.0,1690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.04,0.6148,73.96,0.0016
2012-04-02,1690.0,42790.8,0.03,0.01,0.04,,42790.8,0.0,1690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.01,0.6151,73.99,0.0016
2012-04-03,1690.0,42452.8,0.03,0.01,0.04,,42452.8,0.0,1690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.04,0.6148,73.96,0.0016
2012-04-04,1690.0,42317.6,0.02,0.01,0.04,,42317.6,0.0,1690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.02,0.615,73.98,0.0016
2012-04-05,27690.0,701387.7,0.37,0.13,0.69,,701387.7,0.0,27690.0,0.0,,,,,,26000.0,,,,,,,,,0.65,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.52,0.8839,93.89,0.0265
2012-04-06,27690.0,701387.7,0.38,0.13,0.69,,701387.7,0.0,27690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.56,0.8828,93.83,0.0265
2012-04-09,27690.0,701387.7,0.38,0.13,0.69,,701387.7,0.0,27690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.56,0.8828,93.83,0.0265
2012-04-10,102690.0,2495367.0,1.41,0.5,2.6,,2495367.0,0.0,102690.0,0.0,,,,1.88,,1000.0,,,74000.0,,,,1.88,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.22,0.9486,97.38,0.0984
2012-04-11,102690.0,2506662.9,1.36,0.5,2.49,,2506662.9,0.0,102690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.22,0.9485,97.38,0.0984
2012-04-12,28690.0,703478.8,0.39,0.14,0.7,,703478.8,0.0,28690.0,0.0,,,,,,,,,,,,,,,,,74000.0,0.0,1.79,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.38,0.8239,90.58,0.0351
2012-04-13,28690.0,699462.2,0.36,0.13,0.7,,699462.2,0.0,28690.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.39,0.8234,90.55,0.0351
2012-04-16,2250.0,54517.5,0.02,0.01,0.06,,54517.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,,,26440.0,0.0,0.64,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.39,0.5063,55.61,0.0028
2012-04-17,2250.0,55012.5,0.02,0.01,0.05,,55012.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.42,0.5062,55.58,0.0028
2012-04-18,2250.0,54495.0,0.02,0.01,0.06,,54495.0,0.0,2250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.43,0.5062,55.57,0.0028
2012-04-19,2250.0,53910.0,0.02,0.01,0.05,,53910.0,0.0,2250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.66,0.5057,55.34,0.0028
2012-04-20,2250.0,53977.5,0.02,0.01,0.05,,53977.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.93,0.5051,55.07,0.0028
2012-04-23,1750.0,40722.5,0.02,0.01,0.04,,40722.5,0.0,1750.0,0.0,,,,,,,,,,,,,,,,,500.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.56,0.5919,71.44,0.0022
2012-04-24,81750.0,1919490.0,0.75,0.39,1.9,,1684690.0,10000.0,71750.0,234800.0,,,,,,70000.0,,,,,,,,,1.63,10000.0,,0.23,,,,100.0,1.24,0.0,0.0,,0.0,100.0,1.74,0.9522,97.56,0.1013
2012-04-25,101750.0,2390107.5,0.91,0.48,2.39,,2155207.5,10000.0,91750.0,234900.0,,,,,,20000.0,,,,,,,,,0.47,,,0.24,,,,100.0,1.24,0.0,0.0,,0.0,100.0,21.8,0.6299,76.3,0.1261
2012-04-26,101750.0,2363652.5,0.92,0.48,2.39,,2131352.5,10000.0,91750.0,232300.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.24,0.0,0.0,,0.0,100.0,21.8,0.6299,76.3,0.1262
2012-04-27,101250.0,2358112.5,0.91,0.48,2.38,,2125212.5,10000.0,91250.0,232900.0,,,,,,,,,,,,,,,,,500.0,0.23,0.01,,,100.0,1.24,0.0,0.0,,0.0,100.0,21.88,0.6373,76.76,0.1256
2012-04-30,101250.0,2337862.5,0.91,0.48,2.36,,2106962.5,10000.0,91250.0,230900.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.24,0.0,0.0,,0.0,100.0,22.06,0.6351,76.57,0.1258
2012-05-01,101250.0,2337862.5,0.9,0.48,2.36,,2106962.5,10000.0,91250.0,230900.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.24,0.0,0.0,,0.0,100.0,22.07,0.6353,76.58,0.1258
2012-05-02,91250.0,2114262.5,0.82,0.43,2.11,,2114262.5,0.0,91250.0,0.0,,,,,,,,0.23,,10000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.21,0.6336,76.42,0.1135
2012-05-03,81250.0,1877687.5,0.72,0.39,1.89,,1877687.5,0.0,81250.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.93,0.603,73.53,0.101
2012-05-04,21250.0,486837.5,0.18,0.1,0.5,,486837.5,0.0,21250.0,0.0,,,,,,,,,,,,,,,,,60000.0,0.0,1.39,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.79,0.8909,94.21,0.0264
2012-05-07,21250.0,485350.0,0.17,0.1,0.5,,485350.0,0.0,21250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.75,0.8917,94.25,0.0264
2012-05-08,36250.0,814900.0,0.27,0.17,0.83,,50580.0,34000.0,2250.0,764320.0,,,,,,,,,,,,,,,,34000.0,19000.0,0.78,0.45,,,100.0,4.23,0.0,0.0,,0.0,100.0,44.43,0.5062,55.57,0.0451
2012-05-09,36250.0,808737.5,0.28,0.17,0.81,,50197.5,34000.0,2250.0,758540.0,,,,,,,,,,,,,,,,,,0.76,,,,100.0,4.23,0.0,0.0,,0.0,100.0,44.42,0.5062,55.58,0.0451
2012-05-10,36250.0,814175.0,0.26,0.17,0.81,,50535.0,34000.0,2250.0,763640.0,,,,,,,,,,,,,,,,,,0.76,,,,100.0,6.02,0.0,0.0,,0.0,100.0,44.64,0.5057,55.36,0.0642
2012-05-11,35250.0,797002.5,0.25,0.17,0.8,,28262.5,34000.0,1250.0,768740.0,,,,,,,,,,,,,,,,,1000.0,0.77,0.02,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0624
2012-05-14,1250.0,26912.5,0.01,0.01,0.03,,26912.5,0.0,1250.0,0.0,,,,,,,,0.77,,34000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0022
2012-05-15,201250.0,4292662.5,1.42,0.99,4.41,,4292662.5,0.0,201250.0,0.0,,,,,,200000.0,,,,,,,,,4.39,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.65,0.4942,50.75,0.3559
2012-05-16,201250.0,4190025.0,1.41,0.99,4.28,,4190025.0,0.0,201250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.69,0.4938,49.69,0.3559
2012-05-17,201250.0,4165875.0,1.4,0.99,4.23,,4165875.0,0.0,201250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.09,0.494,50.29,0.3559
2012-05-18,201250.0,4016950.0,1.4,0.99,4.25,,4016950.0,0.0,201250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.95,0.494,50.44,0.3596
2012-05-21,201250.0,4053175.0,1.48,0.99,4.16,,4053175.0,0.0,201250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.05,0.4946,51.35,0.3596
2012-05-22,3250.0,66137.5,0.02,0.02,0.07,,66137.5,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,198000.0,0.0,4.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.85,0.3375,38.58,0.0058
2012-05-23,2250.0,44055.0,0.01,0.01,0.05,,44055.0,0.0,2250.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.46,0.5061,55.54,0.004
2012-05-24,2250.0,44932.5,0.01,0.01,0.04,,44932.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.5,0.504,54.5,0.004
2012-05-25,21250.0,439450.0,0.14,0.11,0.43,,336050.0,5000.0,16250.0,103400.0,,,,0.28,,,,,14000.0,,,,0.28,,,5000.0,,0.1,,,,100.0,0.89,0.0,0.0,,0.0,100.0,7.68,0.8582,92.32,0.0379
2012-05-28,26250.0,553350.0,0.17,0.13,0.54,,447950.0,5000.0,21250.0,105400.0,,,,0.11,,,,,5000.0,,,,0.11,,,,,0.1,,,,14.11,0.89,30440.0,641675.2,,0.63,14.11,5.88,0.8893,94.12,0.0468
2012-05-29,81250.0,1688375.0,0.71,0.41,1.72,,1584475.0,5000.0,76250.0,103900.0,,,,1.17,,,,,55000.0,,,,1.17,,,,,0.11,,,,14.11,0.89,30440.0,632543.2,,0.64,14.11,1.64,0.9677,98.36,0.1447
2012-05-30,165350.0,3369833.0,1.46,0.83,3.43,,2980575.0,19100.0,146250.0,389258.0,,,14100.0,1.41,,,,,70000.0,,,,1.41,14100.0,,,,0.4,,,,100.0,3.4,0.0,0.0,,0.0,100.0,0.86,0.983,99.14,0.2945
2012-05-31,165350.0,3336763.0,1.37,0.83,3.37,,2951325.0,19100.0,146250.0,385438.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,3.4,0.0,0.0,,0.0,100.0,0.86,0.983,99.14,0.2945
2012-06-01,194350.0,3916152.5,1.61,0.96,3.94,,3571587.5,17100.0,177250.0,344565.0,,,,0.62,,,,0.04,31000.0,2000.0,,,0.62,,,,,0.35,,,,100.0,3.05,0.0,0.0,,0.0,100.0,0.7,0.986,99.3,0.3462
2012-06-04,189350.0,3768065.0,1.55,0.93,3.82,,3427775.0,17100.0,172250.0,340290.0,,,,,,,,,,,,,,,,,5000.0,0.35,0.09,,,100.0,3.05,0.0,0.0,,0.0,100.0,0.73,0.9856,99.27,0.3373
2012-06-05,175250.0,3506752.5,1.43,0.86,3.49,,3446722.5,3000.0,172250.0,60030.0,,,,,,,,0.29,,14100.0,,,,,,,,0.06,,,,8.47,0.53,32440.0,649124.4,,0.65,8.47,0.73,0.9856,99.27,0.3122
2012-06-06,63750.0,1283925.0,0.52,0.31,1.28,,1223505.0,3000.0,60750.0,60420.0,,,,,,,,,,,,,,,,,111500.0,0.06,2.18,,,8.47,0.53,32440.0,653341.6,,0.65,8.47,2.06,0.9597,97.94,0.1136
2012-06-07,60750.0,1247197.5,0.5,0.3,1.22,,1247197.5,0.0,60750.0,0.0,,,,,,,,0.06,,3000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.06,0.9597,97.94,0.1082
2012-06-08,15850.0,319060.5,0.13,0.08,0.33,,319060.5,0.0,15850.0,0.0,,,,,,,,,,,,,,,,,44900.0,0.0,0.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.88,0.8548,92.12,0.0282
2012-06-11,15850.0,320170.0,0.13,0.08,0.32,,320170.0,0.0,15850.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.89,0.8547,92.11,0.0213
2012-06-12,15850.0,319060.5,0.12,0.08,0.32,,319060.5,0.0,15850.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.89,0.8547,92.11,0.0213
2012-06-13,15850.0,318268.0,0.12,0.08,0.32,,318268.0,0.0,15850.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.89,0.8547,92.11,0.0213
2012-06-14,15850.0,318902.0,0.12,0.08,0.32,,318902.0,0.0,15850.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.88,0.8548,92.12,0.0213
2012-06-15,15850.0,321755.0,0.12,0.08,0.32,,321755.0,0.0,15850.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.9,0.8545,92.1,0.0213
2012-06-18,15850.0,323657.0,0.13,0.08,0.32,,323657.0,0.0,15850.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.96,0.8534,92.04,0.0213
2012-06-19,126850.0,2635943.0,1.12,0.63,2.58,,1181343.0,70000.0,56850.0,1454600.0,,,,0.84,,,,,41000.0,,,,0.84,,,70000.0,,1.42,,,,38.13,9.4,113585.0,2360296.3,,2.33,37.91,43.89,0.4965,55.12,0.1704
2012-06-20,126850.0,2641017.0,1.14,0.63,2.63,,2641017.0,70000.0,126850.0,1457400.0,,,,,,70000.0,,,,,,,,,1.46,,,1.42,,,,38.13,9.4,113585.0,2364839.7,,2.33,37.91,43.66,0.4971,55.36,0.1704
2012-06-21,126850.0,2628332.0,1.28,0.63,2.63,,2628332.0,70000.0,126850.0,1450400.0,,,,,,,,,,,,,,,,,,1.45,,,,38.13,9.4,113585.0,2353481.2,,2.36,38.13,43.64,0.4971,55.37,0.1704
2012-06-22,126850.0,2563638.5,1.28,0.63,2.63,,2563638.5,0.0,126850.0,0.0,,,,,,,,1.46,,70000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.83,0.4966,55.18,0.1704
2012-06-25,126850.0,2504019.0,1.32,0.63,2.57,,2504019.0,0.0,126850.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.94,0.4965,55.07,0.1704
2012-06-26,140020.0,2742991.8,1.48,0.69,2.77,,2742991.8,42700.0,140020.0,836493.0,,,,0.26,,,,,13170.0,,,,0.26,,,42700.0,,0.84,,,,23.26,5.73,140885.0,2759937.15,,2.78,23.26,39.93,0.4181,49.82,0.188
2012-06-27,112720.0,2199167.2,1.19,0.56,2.22,,2199167.2,29905.0,112720.0,583446.55,,,,,,,,0.26,,12795.0,,,,,,,27300.0,0.59,0.55,,,16.29,4.01,153680.0,2998296.8,,3.01,16.29,37.69,0.4042,49.59,0.1511
2012-06-28,102925.0,1988511.0,1.1,0.51,2.02,,1930551.0,32905.0,99925.0,635724.6,,,,,,,,,,,,,,,,3000.0,12795.0,0.64,0.26,,,15.02,4.41,186120.0,3595838.4,,3.63,15.05,29.74,0.4217,55.92,0.1379
2012-06-29,105925.0,2107907.5,1.15,0.52,2.05,,2048207.5,25408.0,102925.0,505619.2,,,,0.06,,,,0.14,3000.0,7497.0,,,0.06,,,,,0.49,,,,11.58,3.4,193926.0,3859127.4,,3.77,11.57,29.06,0.4282,56.93,0.1419
2012-07-02,95957.0,1958482.37,1.03,0.47,1.91,,1897252.37,25408.0,92957.0,518577.28,0.35,,,,,,17529.0,,,,0.35,,,,,,27497.0,0.51,0.51,,,11.58,3.4,193926.0,3958029.66,,3.86,11.58,24.08,0.2899,41.48,0.1286
2012-07-03,95957.0,2012218.29,1.11,0.47,1.95,,1949308.29,3000.0,92957.0,62910.0,,,,,,,,0.44,,22408.0,,,,,,,,0.06,,,,8.39,0.4,32749.0,686746.53,,0.67,8.39,24.24,0.2905,41.57,0.1292
2012-07-04,64742.0,1348575.86,0.81,0.32,1.34,,1286085.86,3000.0,61742.0,62490.0,,,,,,,,,,,,,,,,,31215.0,0.06,0.62,,,8.39,0.45,32749.0,682161.67,,0.69,8.39,27.44,0.2548,28.89,0.0979
2012-07-05,50497.0,1069526.46,0.67,0.25,1.04,,1069526.46,948.0,50497.0,20078.64,,,,,,,,0.06,,3000.0,,,,,,948.0,11245.0,0.02,0.24,,,0.96,0.14,97607.0,2067316.26,,2.03,0.96,33.8,0.3233,35.34,0.0764
2012-07-06,47497.0,989837.48,0.61,0.23,0.99,,989837.48,948.0,47497.0,19756.32,,,,,,,,,,,,,,,,,3000.0,0.02,0.06,,,0.96,0.14,97607.0,2034129.88,,2.07,0.96,31.39,0.3216,35.59,0.0718
2012-07-09,47497.0,978438.2,0.62,0.23,0.98,,978438.2,0.0,47497.0,0.0,,,,,,,,0.02,,948.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.21,0.322,35.96,0.0718
2012-07-10,46649.0,960036.42,0.6,0.23,0.95,,960036.42,100.0,46649.0,2058.0,,,,,,,,,,,,,,,,100.0,848.0,0.0,0.02,,,100.0,0.02,0.0,0.0,,0.0,100.0,31.64,0.3339,36.88,0.094
2012-07-11,36849.0,750245.64,0.48,0.18,0.75,,750245.64,100.0,36849.0,2036.0,,,,,,,,,,,,,,,,,9800.0,0.0,0.2,,,100.0,0.02,0.0,0.0,,0.0,100.0,39.69,0.3943,46.84,0.0742
2012-07-12,23679.0,474053.58,0.35,0.12,0.47,,474053.58,100.0,23679.0,2002.0,,,,,,,,,,,,,,,,,13170.0,0.0,0.27,,,100.0,0.02,0.0,0.0,,0.0,100.0,20.23,0.591,73.97,0.0477
2012-07-13,18879.0,386641.92,0.29,0.09,0.38,,386641.92,100.0,18879.0,2048.0,,,,,,,,,,,,,,,,,4800.0,0.0,0.1,,,100.0,0.02,0.0,0.0,,0.0,100.0,6.63,0.8664,92.84,0.038
2012-07-16,18879.0,380600.64,0.29,0.09,0.38,,380600.64,100.0,18879.0,2016.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,6.77,0.8637,92.69,0.038
