,ALCRB FP Equity_DX_SI_QTY,ALCRB FP Equity_DX_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCRB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCRB FP Equity_DX_SI_MV,ALCRB FP Equity_DX_DSS,ALCRB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY,ALCRB FP Equity_DX_BROKER_SI_QTY,ALCRB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCRB FP Equity_DX_BROKER_SI_MV_INC_x,ALCRB FP Equity_DX_SUPPLY_SI_MV_NEW,ALCRB FP Equity_DX_BROKER_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_NEW,ALCRB FP Equity_DX_SUPPLY_SI_MV_DEC,ALCRB FP Equity_DX_BROKER_SI_QTY_INC,ALCRB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCRB FP Equity_DX_BROKER_SI_MV_INC_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCRB FP Equity_DX_BROKER_SI_MV_ADD,ALCRB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV,ALCRB FP Equity_DX_BROKER_SI_MV_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV_RMV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCRB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCRB FP Equity_DX_BROKER_SI_CON_RATIO,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCRB FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-10-05,83772.0,3179985.12,0.86,3.2,0.75,3.13,1.0,1684892.56,40286.0,44386.0,1529256.56,,,3754.0,0.1,,,,,3754.0,,,,0.1,3754.0,,,,1.5,,,100.0,16.11,0.0,0.0,,0.0,100.0,19.78,0.3054,45.95,0.3349
2021-10-06,94842.0,3624861.24,0.98,3.74,0.85,3.61,1.0,2072326.62,45121.0,54221.0,1724524.62,,,4835.0,0.2,,5000.0,,,4835.0,,,,0.2,4835.0,0.19,,,1.71,,,100.0,17.5,0.0,0.0,,0.0,100.0,17.27,0.2831,45.12,0.3679
2021-10-07,95037.0,3742557.06,0.98,3.93,0.85,3.64,1.0,2142902.08,45316.0,54416.0,1784544.08,,,195.0,,,1000.0,,,,,,,,195.0,0.04,,805.0,1.73,0.02,,100.0,17.55,0.0,0.0,,0.0,100.0,17.21,0.2731,44.05,0.368
2021-10-08,97529.0,3768520.56,1.0,4.13,0.87,3.84,1.0,2198925.12,45316.0,56908.0,1751010.24,,,,0.13,,,,,2492.0,,,,0.13,,,,,1.78,,,100.0,17.55,0.0,0.0,,0.0,100.0,16.72,0.2851,45.98,0.3777
2021-10-11,95655.0,3787938.0,0.99,4.08,0.86,3.71,1.0,2179346.4,43373.0,55034.0,1717570.8,,,,,,,,0.09,,1943.0,,,,,,,1874.0,1.67,0.09,,100.0,17.65,0.0,0.0,,0.0,100.0,17.08,0.276,44.53,0.3892
2021-10-12,100955.0,3941283.2,1.04,4.26,0.9,3.99,1.0,2355439.36,43373.0,60334.0,1693281.92,,,,0.24,,,,,5300.0,,,,0.24,,,,,1.7,,,100.0,16.99,0.0,0.0,,0.0,100.0,17.59,0.2779,44.58,0.3954
2021-10-13,97035.0,4017249.0,1.0,4.06,0.87,3.79,1.0,2416683.6,40561.0,58374.0,1679225.4,,,,,,,,0.12,,2812.0,,,,,,,1960.0,1.58,0.09,,100.0,15.94,0.0,0.0,,0.0,100.0,16.81,0.2912,46.93,0.3813
2021-10-14,95263.0,3949603.98,0.98,3.89,0.85,3.94,1.0,2325159.72,41081.0,56082.0,1703218.26,,,520.0,,,,,,,,,,,520.0,,,2292.0,1.69,0.01,,100.0,16.2,0.0,0.0,,0.0,100.0,17.24,0.2854,46.81,0.3756
2021-10-15,89017.0,3631893.6,0.92,3.55,0.8,3.69,1.0,2157789.6,39990.0,52887.0,1631592.0,,,,,,1960.0,,0.04,,1091.0,,,,,0.09,,5155.0,1.65,0.21,,100.0,12.53,0.0,0.0,,0.0,100.0,18.47,0.2826,45.79,0.279
2021-10-18,87691.0,3476071.24,0.9,3.51,0.79,3.58,1.0,2105756.08,40225.0,53122.0,1594519.0,,,2288.0,0.07,,,,0.1,2195.0,2053.0,,,0.07,2288.0,,,1960.0,1.63,0.09,,100.0,12.43,0.0,0.0,,0.0,100.0,18.42,0.2908,46.73,0.271
2021-10-19,86968.0,3466544.48,0.9,3.46,0.78,3.45,1.0,2095519.92,40052.0,52572.0,1596472.72,,,2000.0,,,,,0.1,,2173.0,,,,2000.0,,,550.0,1.58,0.05,,100.0,12.38,0.0,0.0,,0.0,100.0,18.6,0.2866,46.11,0.2687
2021-10-20,88581.0,3605246.7,0.91,3.52,0.79,3.53,1.0,2122423.6,40721.0,52148.0,1657344.7,,,2003.0,0.03,,,,0.05,576.0,1334.0,,,0.03,2003.0,,,1000.0,1.61,0.04,,100.0,15.89,0.0,0.0,,0.0,100.0,18.1,0.3094,48.94,0.3457
2021-10-21,82892.0,3342205.44,0.85,3.32,0.74,3.37,1.0,2012693.76,39633.0,49918.0,1598002.56,,,2529.0,,,,,0.14,,3617.0,,,,2529.0,,,2230.0,1.6,0.06,,73.54,15.19,14259.0,574922.88,,0.64,71.52,18.65,0.3112,48.77,0.3177
2021-10-22,80458.0,3174872.68,0.83,3.28,0.72,3.24,1.0,1921741.46,38416.0,48701.0,1515895.36,,,,,,,,0.05,,1217.0,,,,,,,1217.0,1.54,0.06,,72.93,14.58,14259.0,562660.14,,0.63,70.88,19.02,0.3151,49.16,0.3054
2021-10-25,80162.0,3126318.0,0.83,3.29,0.72,3.17,1.0,1893567.0,38268.0,48553.0,1492452.0,,,,,,,,0.01,,148.0,,,,,,,148.0,1.5,0.03,,72.85,14.53,14259.0,556101.0,,0.62,70.85,19.1,0.3131,48.89,0.3043
2021-10-26,75661.0,3000715.26,0.78,3.1,0.68,2.95,1.0,1753725.54,37150.0,44219.0,1473369.0,,,1774.0,,,,,0.13,,2892.0,,,,1774.0,,,4334.0,1.44,0.18,,100.0,14.2,0.0,0.0,,0.0,100.0,20.42,0.3278,49.48,0.2893
2021-10-27,79941.0,3189645.9,0.82,3.31,0.72,3.17,1.0,1875659.1,39940.0,47009.0,1593606.0,,,2800.0,0.13,,,,0.0,2790.0,10.0,,,0.13,2800.0,,,,1.58,,,73.22,12.12,14608.0,582859.2,,0.64,71.21,19.59,0.3249,49.36,0.2426
2021-10-28,77268.0,3025814.88,0.8,3.23,0.69,3.08,1.0,1736197.76,38450.0,44336.0,1505702.0,,,69.0,,,,,0.06,,1559.0,,,,69.0,,,2673.0,1.53,0.1,,100.0,11.78,0.0,0.0,,0.0,100.0,20.34,0.3231,48.87,0.2367
2021-10-29,78352.0,3170121.92,0.81,3.24,0.7,3.08,1.0,1815763.88,38992.0,44878.0,1577616.32,,,542.0,0.0,,,,,542.0,,,,0.0,542.0,,,,1.53,,,100.0,11.94,0.0,0.0,,0.0,100.0,20.01,0.3283,49.69,0.24
2021-11-01,77855.0,3036345.0,0.8,3.19,0.7,3.15,1.0,1715766.0,38495.0,43994.0,1501305.0,,,387.0,,,,,0.02,,884.0,,,,387.0,,,884.0,1.56,0.01,,100.0,11.85,0.0,0.0,,0.0,100.0,20.29,0.3246,49.08,0.2397
2021-11-02,75939.0,2957064.66,0.78,3.26,0.68,2.97,1.0,1726755.36,38845.0,44344.0,1512624.3,,,2616.0,0.0,,,,0.12,350.0,2266.0,,,0.0,2616.0,,,,1.52,,,72.44,14.69,14781.0,575572.14,,0.63,70.5,20.2,0.325,49.21,0.2871
2021-11-03,77521.0,3020218.16,0.8,3.37,0.69,3.02,1.0,1758615.44,39253.0,45139.0,1529296.88,,,,0.05,,,,0.03,1387.0,592.0,,,0.05,,,1000.0,592.0,1.53,0.02,,73.16,11.93,14402.0,561101.92,,0.62,71.23,20.03,0.3117,47.58,0.2355
2021-11-04,79843.0,3053196.32,0.82,3.45,0.72,3.12,1.0,1803054.24,41265.0,47151.0,1577973.6,,,2012.0,0.08,,,,,2012.0,,,,0.08,2012.0,,,,1.61,,,71.93,12.41,16104.0,615816.96,,0.69,69.98,19.36,0.3233,49.36,0.2401
2021-11-05,90387.0,3385897.02,0.93,3.86,0.81,3.47,1.0,2006320.14,46701.0,53559.0,1749419.46,,,3888.0,0.23,,,,0.04,6408.0,972.0,,,0.23,3888.0,,2520.0,,1.79,,,72.85,13.94,17404.0,651953.84,,0.73,70.92,17.66,0.3001,47.49,0.2697
2021-11-08,93463.0,3613279.58,0.96,3.96,0.84,3.51,1.0,2111261.26,48725.0,54611.0,1883708.5,,,1924.0,0.06,,,,,2024.0,,,,0.06,1924.0,,100.0,972.0,1.82,0.04,,73.68,14.49,17404.0,672838.64,,0.72,71.78,17.41,0.314,49.47,0.278
2021-11-09,96863.0,3698229.34,1.0,4.06,0.87,3.75,1.0,2188668.5,49411.0,57325.0,1886511.98,,,686.0,0.15,,,,,2714.0,,,,0.15,686.0,,,,1.91,,,73.95,14.56,17404.0,664484.72,,0.74,72.07,16.83,0.3088,48.74,0.2855
2021-11-10,85827.0,3235677.9,0.88,3.66,0.77,3.29,1.0,1956366.1,43807.0,51893.0,1651523.9,,,,0.01,,,,0.22,200.0,5604.0,,,0.01,,,,5632.0,1.68,0.23,,71.57,12.99,17404.0,656130.8,,0.73,69.64,18.59,0.3269,50.85,0.2544
2021-11-11,89007.0,3382266.0,0.92,3.73,0.8,3.37,1.0,2048960.0,45834.0,53920.0,1741692.0,,,1680.0,0.06,,,,0.02,2027.0,279.0,,,0.06,1680.0,,626.0,,1.73,,,72.8,13.56,17125.0,650750.0,,0.71,70.9,18.05,0.3371,52.2,0.2634
2021-11-12,87235.0,3330632.3,0.9,3.85,0.78,3.33,1.0,1991010.64,45834.0,52148.0,1749942.12,,,,,,,,,,,,,,,,,1772.0,1.74,0.07,,72.8,13.56,17125.0,653832.5,,0.72,70.88,18.5,0.3508,53.51,0.2582
2021-11-15,90228.0,3383550.0,0.93,4.14,0.81,3.46,1.0,1992787.5,46827.0,53141.0,1756012.5,,,,0.08,,,,0.04,2000.0,1007.0,,,0.08,,,2000.0,1007.0,1.79,0.03,,74.39,13.94,16118.0,604425.0,,0.68,72.55,17.79,0.3135,50.04,0.2686
2021-11-16,84587.0,3346261.72,0.87,4.19,0.76,3.19,1.0,1953472.8,45050.0,49380.0,1782178.0,,,103.0,0.0,,,,0.08,11.0,1880.0,,,0.0,103.0,,,3772.0,1.7,0.15,,73.53,13.4,16221.0,641702.76,,0.67,71.72,18.7,0.3408,52.57,0.2517
2021-11-17,85727.0,3317634.9,0.88,4.04,0.77,3.39,1.0,1804194.0,47065.0,46620.0,1821415.5,,,4745.0,,,,,0.07,,2730.0,,,,4745.0,,,2760.0,1.86,0.05,,100.0,14.79,0.0,0.0,,0.0,100.0,19.56,0.3294,50.91,0.2694
2021-11-18,90273.0,3428568.54,0.93,4.28,0.81,3.5,1.0,1948449.96,47002.0,51302.0,1785135.96,,,,0.19,,,,0.01,4818.0,63.0,,,0.19,,,,136.0,1.82,0.03,,100.0,14.18,0.0,0.0,,0.0,100.0,18.29,0.2921,47.21,0.2723
2021-11-19,92665.0,3556482.7,0.95,4.37,0.83,3.53,1.0,2062234.16,49432.0,53732.0,1897200.16,,,2468.0,0.07,,,,0.0,2430.0,38.0,,,0.07,2468.0,,,,1.88,,,75.59,14.69,15959.0,612506.42,,0.67,73.8,17.72,0.3039,48.9,0.2754
2021-11-22,94201.0,3572101.92,0.97,4.43,0.84,3.63,1.0,2091970.56,50868.0,55168.0,1928914.56,,,1492.0,0.07,,,,0.0,1436.0,56.0,,,0.07,1492.0,,,,1.95,,,74.57,15.0,17351.0,657949.92,,0.73,72.73,17.36,0.3119,49.97,0.2777
2021-11-23,94783.0,3569527.78,0.98,4.49,0.85,3.6,1.0,2098415.2,51420.0,55720.0,1936477.2,,,552.0,0.01,,,,,552.0,,,,0.01,552.0,,,,1.95,,,74.21,15.11,17873.0,673097.18,,0.75,72.33,17.2,0.3142,50.29,0.2786
2021-11-24,96193.0,3587998.9,0.99,4.57,0.86,3.64,1.0,2104652.5,52125.0,56425.0,1944262.5,,,705.0,0.02,,,,,705.0,,,,0.02,705.0,,,,1.97,,,74.47,15.32,17873.0,666662.9,,0.74,72.63,17.1,0.3173,50.71,0.2828
2021-11-25,98403.0,3739314.0,1.01,4.83,0.88,3.69,1.0,2225736.0,54272.0,58572.0,2062336.0,,,2147.0,0.07,,,,,2147.0,,,,0.07,2147.0,,,,2.03,,,75.23,15.95,17873.0,679174.0,,0.73,73.46,16.68,0.3262,51.87,0.2892
2021-11-26,98896.0,3736290.88,1.02,4.93,0.89,3.73,1.0,2231475.7,54765.0,59065.0,2069021.7,,,493.0,0.04,,,,,493.0,,,,0.04,493.0,,,,2.06,,,75.39,16.09,17873.0,675241.94,,0.75,73.35,16.43,0.3317,52.53,0.2906
2021-11-29,100161.0,3679915.14,1.03,4.8,0.9,3.79,1.0,2216524.2,54765.0,60330.0,2012066.1,,,,0.04,,,,,1265.0,,,,0.04,,,,,2.07,,,75.39,16.09,17873.0,656654.02,,0.74,73.56,16.23,0.337,53.16,0.2944
2021-11-30,95269.0,3439210.9,0.98,4.4,0.85,3.51,1.0,2115929.3,51590.0,58613.0,1862399.0,,,,,,,,0.13,,3175.0,,,,,,,1717.0,1.89,0.1,,74.27,15.16,17873.0,645215.3,,0.72,72.32,16.55,0.328,52.08,0.28
2021-12-01,102390.0,3933823.8,1.05,4.47,0.92,3.71,1.0,2407589.3,58365.0,62665.0,2242383.3,,,6775.0,0.22,,,,,6707.0,,,,0.22,6775.0,,,2655.0,2.12,0.1,,76.56,17.15,17873.0,686680.66,,0.71,74.91,15.73,0.377,57.4,0.3009
2021-12-02,99390.0,3683393.4,1.02,4.22,0.89,3.82,1.0,2266774.9,56397.0,61165.0,2090072.82,,,,0.11,,,,0.05,500.0,1968.0,,,0.11,,,,2000.0,2.16,0.07,,75.94,16.57,17873.0,662373.38,,0.76,74.07,16.08,0.401,59.36,0.2921
2021-12-03,101053.0,3795550.68,1.04,4.24,0.91,3.76,1.0,2303479.68,57003.0,61328.0,2141032.68,,,1500.0,0.0,,,,0.05,163.0,894.0,,,0.0,1500.0,,,,2.12,,,77.02,16.84,17004.0,638670.24,,0.69,75.32,16.0,0.3998,59.28,0.2985
2021-12-06,102197.0,3785376.88,1.05,4.26,0.92,3.85,1.0,2313962.88,58172.0,62472.0,2154690.88,,,1169.0,0.06,,,,,1144.0,,,,0.06,1169.0,,,,2.18,,,76.2,17.07,18173.0,673127.92,,0.75,74.37,15.82,0.406,59.9,0.2998
2021-12-07,102197.0,3910057.22,1.05,4.25,0.92,3.8,1.0,2390178.72,58172.0,62472.0,2225660.72,,,,,,,,,,,,,,,,,,2.16,,,76.2,17.07,18173.0,695298.98,,0.74,74.5,15.79,0.4047,59.8,0.2998
2021-12-08,102993.0,4191815.1,1.06,4.23,0.92,3.95,1.0,2558768.3,58369.0,62869.0,2375618.3,,,2000.0,0.06,,200.0,,0.04,197.0,1803.0,,,0.06,2000.0,0.01,,,2.25,,,77.99,17.3,16471.0,670369.7,,0.69,76.47,15.71,0.4033,59.71,0.3052
2021-12-09,102993.0,4187695.38,1.06,3.94,0.92,4.19,1.0,2556253.54,52637.0,62869.0,2140220.42,,,,,,,,0.24,,5732.0,,,,,,,,2.14,,,76.17,15.6,16471.0,669710.86,,0.74,74.38,15.81,0.4069,60.0,0.3052
2021-12-10,92396.0,3655185.76,0.95,3.44,0.83,3.75,1.0,2066060.56,47726.0,52226.0,1888040.56,,,,,,,,0.2,,4911.0,,,,,,,10643.0,1.93,0.43,,100.0,14.96,0.0,0.0,,0.0,100.0,18.0,0.357,54.41,0.2897
2021-12-13,92006.0,3580873.52,0.95,3.48,0.82,3.64,1.0,2038473.92,47876.0,52376.0,1863333.92,,,286.0,0.0,,,,0.01,150.0,136.0,,,0.0,286.0,,,,1.89,,,100.0,14.5,0.0,0.0,,0.0,100.0,18.08,0.354,54.09,0.2786
2021-12-14,91766.0,3516473.12,0.95,3.46,0.82,3.58,1.0,1996127.12,47399.0,52091.0,1816329.68,,,237.0,,,,,0.04,,714.0,,,,237.0,,,285.0,1.84,0.03,,100.0,12.47,0.0,0.0,,0.0,100.0,18.08,0.3535,54.03,0.2415
2021-12-15,90791.0,3453689.64,0.94,3.39,0.81,3.49,1.0,1967010.36,46806.0,51709.0,1780500.24,,,,,,,,0.03,,593.0,,,,,,,382.0,1.79,0.03,,100.0,12.25,0.0,0.0,,0.0,100.0,18.19,0.3499,53.61,0.2376
2021-12-16,92963.0,3532594.0,0.96,3.46,0.83,3.54,1.0,2056218.0,49611.0,54111.0,1885218.0,,,3035.0,0.08,,,,0.01,2402.0,230.0,,,0.08,3035.0,,,,1.88,,,76.64,12.68,15124.0,574712.0,,0.63,74.86,17.66,0.3604,54.91,0.2376
2021-12-17,110659.0,4154138.86,1.14,4.11,0.99,4.22,1.0,2406351.54,57991.0,64101.0,2176982.14,,,990.0,0.38,,,,0.01,9990.0,110.0,,,0.38,990.0,,7500.0,,2.2,,,43.66,14.44,74827.0,2809005.58,,2.91,43.09,14.26,0.3297,52.87,0.2756
2021-12-20,111080.0,4065528.0,1.14,4.15,0.99,4.18,1.0,2294820.0,58200.0,62700.0,2130120.0,,,509.0,,,200.0,,0.02,,300.0,,,,509.0,0.01,,1601.0,2.18,0.08,,37.72,13.75,96111.0,3517662.6,,3.66,37.3,14.11,0.3103,50.86,0.2624
2021-12-21,106656.0,3976135.68,1.1,3.95,0.96,3.93,1.0,2254992.64,55988.0,60488.0,2087232.64,,,300.0,,,,,0.11,,2512.0,,,,300.0,,,2212.0,2.05,0.12,,34.91,13.03,104405.0,3892218.4,,3.88,34.63,14.83,0.2882,48.01,0.2481
2021-12-22,114046.0,4228825.68,1.17,4.18,1.02,4.26,1.0,2367113.04,59338.0,63838.0,2200253.04,,,5000.0,0.18,,,,0.05,5000.0,1650.0,,,0.18,5000.0,,,1650.0,2.21,0.04,,36.07,13.7,105184.0,3900222.72,,3.96,35.82,13.78,0.2468,42.02,0.2633
2021-12-23,118432.0,4334611.2,1.22,4.4,1.06,4.41,1.0,2416734.6,59357.0,66031.0,2172466.2,,,2512.0,0.08,,,,0.1,2193.0,2493.0,,,0.08,2512.0,,,,2.2,,,36.07,13.57,105184.0,3849734.4,,3.96,35.73,13.22,0.2625,44.5,0.2707
2021-12-24,119336.0,4391564.8,1.23,4.47,1.07,4.4,1.0,2406572.8,60896.0,65396.0,2240972.8,,,1539.0,,,,,,,,,,,1539.0,,,635.0,2.23,0.04,,35.43,13.69,110981.0,4084100.8,,4.11,35.15,13.22,0.2646,44.81,0.2684
2021-12-27,123062.0,4710813.36,1.27,4.69,1.1,4.55,1.0,2574674.52,62759.0,67259.0,2402414.52,,,2300.0,0.08,,,,0.01,2300.0,437.0,,,0.08,2300.0,,,437.0,2.32,0.01,,35.8,14.06,112538.0,4307954.64,,4.2,35.59,14.88,0.2508,42.43,0.2758
2021-12-28,128284.0,4877357.68,1.32,4.96,1.15,4.88,1.0,2664745.76,65588.0,70088.0,2493655.76,,,3083.0,0.14,,,,0.0,2829.0,254.0,,,0.14,3083.0,,,,2.51,,,36.87,14.69,112284.0,4269037.68,,4.36,36.53,13.81,0.2687,45.29,0.2874
2021-12-29,135773.0,5075194.74,1.4,5.52,1.22,5.17,1.0,3065047.86,61295.0,81997.0,2291207.1,,,127.0,0.23,,6000.0,,0.18,6000.0,4420.0,,,0.23,127.0,0.24,,91.0,2.32,0.0,,35.29,13.73,112411.0,4201923.18,,4.31,34.99,18.04,0.2446,42.2,0.3041
2021-12-30,128663.0,4832582.28,1.33,5.19,1.15,4.84,1.0,2858729.16,59611.0,76111.0,2238989.16,,,358.0,,,,,0.08,,2042.0,,,,358.0,,,5886.0,2.23,0.24,,34.64,13.34,112497.0,4225387.32,,4.27,34.3,15.72,0.2399,41.88,0.288
2021-12-31,123139.0,4602935.82,1.27,4.99,1.1,4.64,1.0,2724964.62,57299.0,72899.0,2141836.62,,,2000.0,0.07,,,,0.16,2000.0,4312.0,,,0.07,2000.0,,,5212.0,2.15,0.19,,33.47,12.74,113897.0,4257469.86,,4.32,33.21,18.18,0.2122,36.66,0.2738
2022-01-03,120445.0,4757577.5,1.24,4.95,1.08,4.54,1.0,2826422.5,55949.0,71555.0,2209985.5,,,128.0,,,,,0.06,,1478.0,,,,128.0,,,1344.0,2.1,0.05,,31.98,12.33,118997.0,4700381.5,,4.53,31.71,17.77,0.2111,36.62,0.2654
2022-01-04,126197.0,5004973.02,1.3,5.01,1.13,4.98,1.0,2930001.48,58533.0,73878.0,2321418.78,,,1273.0,0.2,,,,0.04,3429.0,1189.0,,,0.2,1273.0,,2500.0,1106.0,2.31,0.03,,32.58,12.86,121110.0,4803222.6,,4.84,32.27,15.53,0.2024,36.06,0.2773
2022-01-05,116854.0,4697530.8,1.2,4.65,1.05,4.63,1.0,2805316.8,53284.0,69784.0,2142016.8,,,,,,,,0.21,,5249.0,,,,,,,4094.0,2.11,0.16,,30.21,11.71,123110.0,4949022.0,,4.94,29.94,16.95,0.1886,32.88,0.2568
2022-01-06,113958.0,4535528.4,1.17,4.38,1.02,4.56,1.0,2697683.8,54015.0,67781.0,2149797.0,,,2194.0,,,,,0.06,,1463.0,,,,2194.0,,,2003.0,2.17,0.07,,30.5,11.88,123110.0,4899778.0,,5.03,30.11,16.72,0.1824,31.53,0.2506
2022-01-07,113654.0,4648448.6,1.17,4.3,1.02,4.51,1.0,2821936.4,52496.0,68996.0,2147086.4,,,4000.0,0.25,,,,0.23,6194.0,5519.0,,,0.25,4000.0,,,4979.0,2.08,0.21,,29.56,11.52,125102.0,5116671.8,,5.02,29.34,20.23,0.1599,24.41,0.2495
2022-01-10,109064.0,4286215.2,1.12,4.21,0.98,4.43,1.0,2623432.2,47954.0,66754.0,1884592.2,,,1000.0,,,1000.0,,0.21,,5542.0,,,,1000.0,0.04,,3242.0,1.95,0.11,,27.71,10.5,125102.0,4916508.6,,5.18,27.29,20.92,0.1618,23.95,0.2389
2022-01-11,114326.0,4481579.2,1.18,4.38,1.02,4.5,1.0,2834748.0,47655.0,72315.0,1868076.0,,,626.0,,,6000.0,,0.05,,1065.0,,,,626.0,0.26,140.0,439.0,1.87,0.05,,27.08,10.37,128319.0,5030104.8,,5.08,26.9,20.23,0.1451,21.6,0.2487
2022-01-12,114947.0,4620869.4,1.18,4.63,1.03,4.53,1.0,2840692.8,48364.0,70664.0,1944232.8,,,,0.03,,,,0.07,909.0,1763.0,,,0.03,,,2472.0,2560.0,1.9,0.1,,29.73,10.57,114317.0,4595543.4,,4.44,29.96,20.48,0.1512,22.75,0.2511
2022-01-13,116492.0,4869365.6,1.2,4.83,1.04,4.7,1.0,2962157.0,54565.0,70865.0,2280817.0,,,7344.0,0.03,,,,0.03,201.0,1143.0,,,0.03,7344.0,,,,2.2,,,30.5,11.72,124321.0,5196617.8,,4.99,30.65,20.29,0.1502,22.42,0.2503
2022-01-14,124543.0,4936884.52,1.28,5.1,1.12,5.13,1.0,2957897.16,58862.0,74619.0,2333289.68,,,4297.0,0.11,,2000.0,,,1754.0,,,,0.11,4297.0,0.08,,,2.42,,,32.13,12.65,124321.0,4928084.44,,5.22,31.7,18.62,0.1478,25.07,0.2676
2022-01-17,120487.0,4831528.7,1.24,4.87,1.08,4.81,1.0,2876814.1,55441.0,71741.0,2223184.1,,,,,,,,0.2,,3421.0,,,,,,,2878.0,2.2,0.16,,100.0,12.03,0.0,0.0,,0.0,100.0,19.68,0.1425,22.33,0.2614
2022-01-18,110519.0,4380973.16,1.14,4.52,0.99,4.43,1.0,2547147.48,47957.0,64257.0,1901015.48,,,1153.0,0.05,,,,0.34,924.0,8637.0,,,0.05,1153.0,,,8408.0,1.92,0.34,,100.0,10.43,0.0,0.0,,0.0,100.0,21.54,0.1738,26.0,0.2403
2022-01-19,108423.0,4401973.8,1.12,4.5,0.97,4.3,1.0,2566285.4,46909.0,63209.0,1904505.4,,,,,,,,0.05,,1048.0,,,,,,,1048.0,1.87,0.05,,100.0,10.14,0.0,0.0,,0.0,100.0,21.95,0.1701,24.2,0.2344
2022-01-20,107549.0,4387999.2,1.11,4.75,0.96,4.35,1.0,2561097.6,46472.0,62772.0,1896057.6,,,,,,,,0.01,,437.0,,,,,,,437.0,1.89,0.0,,100.0,10.05,0.0,0.0,,0.0,100.0,21.88,0.1683,23.59,0.2325
2022-01-21,105457.0,4159224.08,1.09,4.83,0.94,4.27,1.0,2434473.44,45426.0,61726.0,1791601.44,,,,,,,,0.04,,1046.0,,,,,,,1046.0,1.84,0.04,,100.0,9.79,0.0,0.0,,0.0,100.0,21.95,0.1662,22.8,0.2272
2022-01-24,102579.0,3793371.42,1.06,4.66,0.92,4.02,1.0,2229413.26,43987.0,60287.0,1626639.26,,,,,,,,0.07,,1439.0,,,,,,,1439.0,1.7,0.08,,100.0,9.48,0.0,0.0,,0.0,100.0,22.22,0.1655,22.56,0.221
2022-01-25,100500.0,3772770.0,1.04,4.33,0.9,3.76,1.0,2235169.14,42527.0,59541.0,1596463.58,,,,,,,,0.06,,1460.0,,,,,,,746.0,1.58,0.07,,100.0,9.16,0.0,0.0,,0.0,100.0,20.76,0.1645,23.2,0.2165
2022-01-26,101574.0,3892315.68,1.05,4.23,0.91,3.85,1.0,2314987.84,44112.0,60412.0,1690371.84,,,3892.0,0.04,,,,0.07,871.0,2307.0,,,0.04,3892.0,,,,1.66,,,100.0,9.56,0.0,0.0,,0.0,100.0,22.2,0.1678,23.4,0.2202
2022-01-27,112964.0,4283594.88,1.16,4.69,1.01,4.36,1.0,2506436.16,49798.0,66098.0,1888340.16,,,5811.0,0.24,,,,0.0,5686.0,125.0,,,0.24,5811.0,,,,1.91,,,25.45,10.49,145835.0,5530063.2,,5.66,25.28,22.84,0.1731,23.92,0.238
2022-01-28,113433.0,4226513.58,1.17,4.7,1.02,4.32,1.0,2443026.42,50598.0,65567.0,1885281.48,,,,,,1000.0,,0.01,,200.0,,,,,0.04,1000.0,1531.0,1.91,0.07,,25.39,10.6,148668.0,5539369.68,,5.63,25.36,22.76,0.1679,22.81,0.2377
2022-01-31,113183.0,4402818.7,1.17,4.68,1.01,4.25,1.0,2545693.8,50473.0,65442.0,1963399.7,,,,,,,,0.01,,125.0,,,,,,,125.0,1.89,0.02,,25.2,10.55,149811.0,5827647.9,,5.55,25.37,22.49,0.168,22.97,0.2366
