,HCO FP Equity_DX_SI_QTY,HCO FP Equity_DX_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HCO FP Equity_DX_SI_MV,HCO FP Equity_DX_DSS,HCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY,HCO FP Equity_DX_BROKER_SI_QTY,HCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HCO FP Equity_DX_BROKER_SI_MV_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HCO FP Equity_DX_BROKER_SI_MV_INC_x,HCO FP Equity_DX_SUPPLY_SI_MV_NEW,HCO FP Equity_DX_BROKER_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_NEW,HCO FP Equity_DX_SUPPLY_SI_MV_DEC,HCO FP Equity_DX_BROKER_SI_QTY_INC,HCO FP Equity_DX_SUPPLY_SI_QTY_DEC,HCO FP Equity_DX_BROKER_SI_MV_NEW_y,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HCO FP Equity_DX_BROKER_SI_MV_INC_y,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HCO FP Equity_DX_BROKER_SI_MV_ADD,HCO FP Equity_DX_SUPPLY_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_DEC,HCO FP Equity_DX_SUPPLY_SI_MV,HCO FP Equity_DX_BROKER_SI_MV_DEC,HCO FP Equity_DX_SUPPLY_SI_MV_RMV,HCO FP Equity_DX_BROKER_SI_MV_RMV,HCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HCO FP Equity_DX_UTILIZATION_QUANTITY,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HCO FP Equity_DX_ACTIVE_UTILIZATION_MV,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HCO FP Equity_DX_BROKER_SI_CON_RATIO,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HCO FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-11-08,5600.0,27832.0,0.04,0.15,0.02,0.03,0.0,17892.0,2000.0,3600.0,9940.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,54.29,0.0,0.0,,0.0,100.0,47.37,0.5014,52.63,1.5201
2017-11-09,5600.0,27552.0,0.04,0.15,0.02,0.03,0.0,17712.0,2000.0,3600.0,9840.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.38,0.5014,52.62,0.1312
2017-11-10,5600.0,27328.0,0.04,0.15,0.02,0.03,0.0,17568.0,2000.0,3600.0,9760.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.41,0.5013,52.59,0.1312
2017-11-13,5600.0,27328.0,0.04,0.15,0.02,0.03,0.0,17568.0,2000.0,3600.0,9760.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.36,0.5014,52.64,0.1312
2017-11-14,5600.0,26992.0,0.04,0.15,0.02,0.03,0.0,17352.0,2000.0,3600.0,9640.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.36,0.5014,52.64,0.1312
2017-11-15,5600.0,27160.0,0.04,0.15,0.02,0.03,0.0,17460.0,2000.0,3600.0,9700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.39,0.5014,52.61,0.1312
2017-11-16,5600.0,26880.0,0.04,0.15,0.02,0.03,0.0,17280.0,2000.0,3600.0,9600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.48,0.5013,52.52,0.1312
2017-11-17,5600.0,27496.0,0.04,0.16,0.02,0.03,0.0,17676.0,2000.0,3600.0,9820.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.36,0.5014,52.64,0.1312
2017-11-20,5600.0,27440.0,0.04,0.16,0.02,0.03,0.0,17640.0,2000.0,3600.0,9800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.39,0.5014,52.61,0.1312
2017-11-21,5600.0,27664.0,0.04,0.16,0.02,0.03,0.0,17784.0,2000.0,3600.0,9880.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,47.47,0.5013,52.53,0.1312
2017-11-22,5600.0,27720.0,0.04,0.16,0.02,0.03,0.0,17820.0,2000.0,3600.0,9900.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.81,0.0,0.0,,0.0,100.0,47.36,0.5014,52.64,0.1346
2017-11-23,34850.0,173204.5,0.22,1.02,0.16,0.17,0.0,17892.0,31250.0,3600.0,155312.5,,,,,,,,,,,,,,,,29250.0,,0.16,,,,100.0,75.1,0.0,0.0,,0.0,100.0,10.77,0.8077,89.23,0.8375
2017-11-24,34850.0,174947.0,0.22,1.02,0.16,0.17,0.0,164907.0,31250.0,32850.0,156875.0,,,,0.15,,,,,29250.0,,,,0.15,,,,,0.16,,,,100.0,75.1,0.0,0.0,,0.0,100.0,10.79,0.8076,89.21,0.8375
2017-11-27,34850.0,173901.5,0.22,1.02,0.16,0.18,0.0,163921.5,31250.0,32850.0,155937.5,,,,,,,,,,,,,,,,,,0.16,,,,100.0,75.1,0.0,0.0,,0.0,100.0,10.89,0.806,89.11,0.8375
2017-11-28,34850.0,173901.5,0.22,1.03,0.16,0.17,0.0,163921.5,11250.0,32850.0,56137.5,,,,,,,,0.1,,20000.0,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,10.91,0.8056,89.09,0.8375
2017-11-29,14850.0,74250.0,0.09,0.46,0.07,0.07,0.0,64250.0,11250.0,12850.0,56250.0,,,,,,,,,,,,,,,,,20000.0,0.06,0.1,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.75,0.6378,76.25,0.3569
2017-11-30,14850.0,73210.5,0.09,0.46,0.07,0.07,0.0,63350.5,11250.0,12850.0,55462.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.68,0.6385,76.32,0.3569
2017-12-01,14850.0,73507.5,0.09,0.71,0.07,0.07,0.0,63607.5,11250.0,12850.0,55687.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.81,0.6372,76.19,0.3569
2017-12-04,14850.0,74101.5,0.09,0.72,0.07,0.07,0.0,64121.5,11250.0,12850.0,56137.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.72,0.6381,76.28,0.3569
2017-12-05,14850.0,73359.0,0.09,0.75,0.07,0.07,0.0,63479.0,11250.0,12850.0,55575.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.75,0.6378,76.25,0.3569
2017-12-06,14850.0,71131.5,0.09,0.74,0.07,0.07,0.0,61551.5,11250.0,12850.0,53887.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.76,0.6377,76.24,0.3569
2017-12-07,14850.0,71131.5,0.09,0.73,0.07,0.07,0.0,61551.5,11250.0,12850.0,53887.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.74,0.6379,76.26,0.3569
2017-12-08,14850.0,70389.0,0.09,0.75,0.07,0.07,0.0,60909.0,11250.0,12850.0,53325.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.76,0.6377,76.24,0.3569
2017-12-11,14850.0,72319.5,0.09,0.78,0.07,0.07,0.0,62579.5,11250.0,12850.0,54787.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.72,0.6381,76.28,0.3569
2017-12-12,14850.0,73062.0,0.09,0.77,0.07,0.07,0.0,63222.0,11250.0,12850.0,55350.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,23.8,0.6373,76.2,0.3569
2017-12-13,20500.0,101680.0,0.13,1.06,0.09,0.1,0.0,45880.0,11250.0,9250.0,55800.0,,,,,,,,,,,,,,,,,3600.0,0.06,0.02,,,100.0,27.04,0.0,0.0,,0.0,100.0,17.6,0.71,82.4,0.4927
2017-12-14,11250.0,55012.5,0.07,0.58,0.05,0.06,0.0,45232.5,11250.0,9250.0,55012.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.14,0.5789,69.86,0.2704
2017-12-15,11250.0,54900.0,0.07,0.56,0.05,0.06,0.0,45140.0,11250.0,9250.0,54900.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.24,0.5781,69.76,0.2704
2017-12-18,11250.0,54562.5,0.07,0.64,0.05,0.05,0.0,44862.5,11250.0,9250.0,54562.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.15,0.5788,69.85,0.2704
2017-12-19,11250.0,54225.0,0.07,0.66,0.05,0.05,0.0,44585.0,11250.0,9250.0,54225.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.14,0.5789,69.86,0.2704
2017-12-20,20500.0,100450.0,0.13,1.24,0.09,0.1,0.0,45325.0,11250.0,9250.0,55125.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,17.58,0.7102,82.42,0.4927
2017-12-21,11250.0,55125.0,0.07,0.68,0.05,0.06,0.0,45325.0,11250.0,9250.0,55125.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.21,0.5783,69.79,0.2704
2017-12-22,11250.0,55125.0,0.07,0.7,0.05,0.06,0.0,45325.0,11250.0,9250.0,55125.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.21,1.0,100.0,0.2704
2017-12-25,11250.0,55125.0,0.07,0.73,0.05,0.06,0.0,45325.0,11250.0,9250.0,55125.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.14,0.5789,69.86,0.2704
2017-12-26,11250.0,55125.0,0.07,0.73,0.05,0.06,0.0,45325.0,11250.0,9250.0,55125.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.16,0.5788,69.84,0.2704
2017-12-27,11250.0,54900.0,0.07,0.73,0.05,0.06,0.0,45140.0,11250.0,9250.0,54900.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.14,0.5788,69.86,0.2704
2017-12-28,11250.0,54450.0,0.07,0.8,0.05,0.05,0.0,44770.0,11250.0,9250.0,54450.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.1,0.5792,69.9,0.2704
2017-12-29,11250.0,55125.0,0.07,0.81,0.05,0.05,0.0,45325.0,11250.0,9250.0,55125.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.06,0.5795,69.94,0.2704
2018-01-01,11250.0,55125.0,0.07,0.83,0.05,0.06,0.0,45325.0,11250.0,9250.0,55125.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.22,0.5783,69.78,0.2704
2018-01-02,20500.0,102090.0,0.13,1.52,0.09,0.1,0.0,46065.0,11250.0,9250.0,56025.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,17.6,0.7099,82.4,0.4927
2018-01-03,20500.0,103320.0,0.13,1.48,0.09,0.1,0.0,46620.0,11250.0,9250.0,56700.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,17.72,0.7084,82.28,0.4927
2018-01-04,20500.0,103730.0,0.13,1.52,0.09,0.1,0.0,46805.0,11250.0,9250.0,56925.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,17.7,0.7087,82.3,0.4927
2018-01-05,11250.0,56250.0,0.1,0.85,0.05,0.06,0.0,46250.0,11250.0,9250.0,56250.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,30.24,0.5781,69.76,0.2704
2018-01-08,20500.0,102910.0,0.19,1.53,0.09,0.1,0.0,46435.0,11250.0,9250.0,56475.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,17.82,0.7071,82.18,0.4927
2018-01-09,20500.0,103935.0,0.19,1.49,0.09,0.1,0.0,46897.5,11250.0,9250.0,57037.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,27.04,0.0,0.0,,0.0,100.0,17.75,0.708,82.25,0.4927
2018-01-10,9250.0,46897.5,0.09,0.59,0.04,0.05,0.0,46897.5,9250.0,9250.0,46897.5,,,,,,,,0.01,,2000.0,,,,,,,,0.05,,,,100.0,22.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2223
2018-01-11,9250.0,46897.5,0.09,0.61,0.04,0.05,0.0,46897.5,9250.0,9250.0,46897.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,22.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2223
2018-01-12,18500.0,93980.0,0.17,1.23,0.08,0.09,0.0,46990.0,9250.0,9250.0,46990.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,22.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4446
2018-01-15,9250.0,46805.0,0.09,0.62,0.04,0.05,0.0,46805.0,9250.0,9250.0,46805.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,22.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2223
2018-01-16,9250.0,46620.0,0.09,0.62,0.04,0.05,0.0,46620.0,9250.0,9250.0,46620.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,22.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2223
2018-01-17,9250.0,46527.5,0.09,0.63,0.04,0.05,0.0,46527.5,9250.0,9250.0,46527.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,22.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2223
2018-01-18,18500.0,96015.0,0.17,1.27,0.08,0.09,0.0,48007.5,9250.0,9250.0,48007.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,22.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4446
2018-01-19,18500.0,96755.0,0.17,1.22,0.08,0.1,0.0,48377.5,9250.0,9250.0,48377.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-01-22,18500.0,99715.0,0.17,0.47,0.08,0.1,0.0,49857.5,9250.0,9250.0,49857.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-01-23,18500.0,100085.0,0.17,0.47,0.08,0.1,0.0,50042.5,9250.0,9250.0,50042.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-01-24,18500.0,100455.0,0.17,0.46,0.08,0.1,0.0,50227.5,9250.0,9250.0,50227.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-01-25,9250.0,47730.0,0.09,0.23,0.04,0.05,0.0,47730.0,9250.0,9250.0,47730.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-01-26,18500.0,96200.0,0.17,0.44,0.08,0.1,0.0,48100.0,9250.0,9250.0,48100.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-01-29,9250.0,46897.5,0.09,0.22,0.04,0.05,0.0,46897.5,9250.0,9250.0,46897.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-01-30,9250.0,46897.5,0.09,0.22,0.04,0.05,0.0,46897.5,9250.0,9250.0,46897.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-01-31,9250.0,46342.5,0.09,0.24,0.04,0.05,0.0,46342.5,9250.0,9250.0,46342.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-01,18500.0,94905.0,0.17,0.48,0.08,0.09,0.0,47452.5,9250.0,9250.0,47452.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-02,18500.0,95090.0,0.17,0.48,0.08,0.1,0.0,47545.0,9250.0,9250.0,47545.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-05,9250.0,46250.0,0.09,0.24,0.04,0.05,0.0,46250.0,9250.0,9250.0,46250.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-06,9250.0,43891.25,0.09,0.24,0.04,0.05,0.0,43891.25,9250.0,9250.0,43891.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-07,18500.0,88800.0,0.17,0.46,0.08,0.09,0.0,44400.0,9250.0,9250.0,44400.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-08,18500.0,89540.0,0.17,0.46,0.08,0.09,0.0,44770.0,9250.0,9250.0,44770.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-09,9250.0,44122.5,0.09,0.23,0.04,0.04,0.0,44122.5,9250.0,9250.0,44122.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-12,18500.0,89170.0,0.17,0.46,0.08,0.09,0.0,44585.0,9250.0,9250.0,44585.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-13,9250.0,44585.0,0.09,0.23,0.04,0.04,0.0,44585.0,9250.0,9250.0,44585.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-14,18500.0,89355.0,0.17,0.46,0.08,0.09,0.0,44677.5,9250.0,9250.0,44677.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-15,9250.0,44677.5,0.09,0.23,0.04,0.04,0.0,44677.5,9250.0,9250.0,44677.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-16,18500.0,89817.5,0.17,0.47,0.08,0.09,0.0,44908.75,9250.0,9250.0,44908.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-19,18500.0,89910.0,0.17,0.47,0.08,0.09,0.0,44955.0,9250.0,9250.0,44955.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-20,9250.0,44955.0,0.09,0.24,0.04,0.05,0.0,44955.0,9250.0,9250.0,44955.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-21,18500.0,90280.0,0.17,0.5,0.08,0.09,0.0,45140.0,9250.0,9250.0,45140.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4744
2018-02-22,9250.0,45140.0,0.09,0.25,0.04,0.05,0.0,45140.0,9250.0,9250.0,45140.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-23,9250.0,44631.25,0.09,0.25,0.04,0.05,0.0,44631.25,9250.0,9250.0,44631.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,23.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2372
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.04,,9250.0,,,,,,,9250.0,0.0,0.05,,,0.0,0.0,39000.0,187980.0,,0.19,0.0,,0.0,100.0,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,184080.0,,0.18,0.0,,0.0,,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,180180.0,,0.18,0.0,,0.0,,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,179400.0,,0.18,0.0,,0.0,,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,179010.0,,0.18,0.0,,0.0,,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,179010.0,,0.18,0.0,,0.0,,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,180570.0,,0.18,0.0,,0.0,,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,181155.0,,0.18,0.0,,0.0,,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,177060.0,,0.18,0.0,,0.0,,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,180180.0,,0.18,0.0,,0.0,,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,175500.0,,0.18,0.0,,0.0,,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,176670.0,,0.18,0.0,,0.0,,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,175500.0,,0.18,0.0,,0.0,,0.0
2018-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,176670.0,,0.18,0.0,,0.0,,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,176475.0,,0.18,0.0,,0.0,,0.0
2018-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,177840.0,,0.18,0.0,,0.0,,0.0
2018-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,177840.0,,0.18,0.0,,0.0,,0.0
2018-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,187590.0,,0.19,0.0,,0.0,,0.0
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,192855.0,,0.19,0.0,,0.0,,0.0
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,191880.0,,0.19,0.0,,0.0,,0.0
2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,190905.0,,0.19,0.0,,0.0,,0.0
2018-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,188175.0,,0.19,0.0,,0.0,,0.0
2018-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,184470.0,,0.18,0.0,,0.0,,0.0
2018-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,183300.0,,0.18,0.0,,0.0,,0.0
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,183300.0,,0.18,0.0,,0.0,,0.0
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,183300.0,,0.18,0.0,,0.0,,0.0
2018-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,184080.0,,0.18,0.0,,0.0,,0.0
2018-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39000.0,184080.0,,0.18,0.0,,0.0,,0.0
