,GLE FP Equity_DX_SI_QTY,GLE FP Equity_DX_SHORT_INTEREST_VALUE,GLE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GLE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GLE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GLE FP Equity_DX_SI_MV,GLE FP Equity_DX_DSS,GLE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GLE FP Equity_DX_SUPPLY_SI_QTY,GLE FP Equity_DX_BROKER_SI_QTY,GLE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GLE FP Equity_DX_BROKER_SI_MV_NEW_x,GLE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GLE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GLE FP Equity_DX_BROKER_SI_MV_INC_x,GLE FP Equity_DX_SUPPLY_SI_MV_NEW,GLE FP Equity_DX_BROKER_SI_QTY_ADD,GLE FP Equity_DX_BROKER_SI_QTY_NEW,GLE FP Equity_DX_SUPPLY_SI_MV_DEC,GLE FP Equity_DX_BROKER_SI_QTY_INC,GLE FP Equity_DX_SUPPLY_SI_QTY_DEC,GLE FP Equity_DX_BROKER_SI_MV_NEW_y,GLE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GLE FP Equity_DX_BROKER_SI_MV_INC_y,GLE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GLE FP Equity_DX_BROKER_SI_MV_ADD,GLE FP Equity_DX_SUPPLY_SI_QTY_ADD,GLE FP Equity_DX_BROKER_SI_QTY_DEC,GLE FP Equity_DX_SUPPLY_SI_MV,GLE FP Equity_DX_BROKER_SI_MV_DEC,GLE FP Equity_DX_SUPPLY_SI_MV_RMV,GLE FP Equity_DX_BROKER_SI_MV_RMV,GLE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GLE FP Equity_DX_UTILIZATION_QUANTITY,GLE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GLE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GLE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GLE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GLE FP Equity_DX_ACTIVE_UTILIZATION_MV,GLE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GLE FP Equity_DX_BROKER_SI_CON_RATIO,GLE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GLE FP Equity_DX_DEMAND_SUPPLY_RATIO,GLE FP Equity_PX_LAST
2015-07-20,3352338.0,137178277.28,0.43,0.66,0.42,151.26,0.0,31018642.86,2682379.0,758028.0,109763433.82,,,432287.0,,,,,1.03,,22836.0,,,,432287.0,,15.0,2549.0,121.33,0.12,,,1.89,1.89,139452544.0,5706423322.37,,6273.24,1.9,29.94,0.2888,40.21,0.0236,45.315
2015-07-21,3410050.0,138954789.95,0.44,0.67,0.42,153.95,0.0,32018422.3,2710091.0,785755.0,110432435.2,,,30000.0,,,30000.0,,0.1,,2288.0,,,,30000.0,1.36,,2273.0,122.33,0.1,,,1.9,1.9,139573856.0,5687440314.24,,6299.16,1.9,29.84,0.2814,39.49,0.024,45.125
2015-07-22,3966049.0,162345163.49,0.51,0.79,0.49,179.46,0.0,44689600.15,2911547.0,1091755.0,119180467.45,,,250213.0,,,556000.0,,2.16,,48757.0,,,,250213.0,25.22,,250000.0,131.88,11.41,,,2.05,2.05,139422144.0,5707067855.78,,6296.84,2.05,20.03,0.1967,31.58,0.0279,45.33
2015-07-23,4044549.0,166727194.89,0.52,0.82,0.5,184.14,0.0,48034947.16,2916547.0,1165255.0,120227916.65,,,5000.0,3.41,,,,,75000.0,,,,3.41,5000.0,,,1500.0,132.97,0.07,,,2.05,2.05,139577904.0,5753776849.4,,6322.89,2.06,19.53,0.188,30.78,0.0284,45.65
2015-07-24,3939549.0,161029183.77,0.51,0.81,0.49,178.48,0.0,43337954.99,2916547.0,1060255.0,119213946.27,,,,,,,,,,,,,,,,,105000.0,132.18,4.76,,,2.05,2.05,139493184.0,5701788088.01,,6341.33,2.04,20.22,0.2008,31.87,0.0277,45.265
2015-07-27,3950549.0,156555783.43,0.51,0.82,0.49,174.48,0.0,42452622.61,2916547.0,1071255.0,115579455.03,,,,,,11000.0,,,,,,,,,0.5,,,128.59,,,,2.05,2.05,139447520.0,5526147313.1,,6247.08,2.02,20.04,0.1983,31.59,0.0278,43.885
2015-07-28,4010272.0,161059129.33,0.52,0.82,0.5,177.7,0.0,46236297.17,2896270.0,1151255.0,116318974.0,,,,3.5,,,,0.71,80000.0,20000.0,,,3.5,,,,,128.56,,0.01,,2.04,2.04,139181312.0,5589750752.58,277.0,6133.69,2.05,19.78,0.1908,31.18,0.0282,44.475
2015-07-29,3661830.0,145891249.01,0.47,0.76,0.45,161.94,0.0,33817623.63,2850270.0,848813.0,113557825.0,,,,4.72,,,,2.79,100000.0,46000.0,,,4.72,,,,402442.0,125.92,17.66,,,2.01,2.01,139218736.0,5546624305.39,,6186.09,1.99,22.06,0.2169,34.77,0.0258,44.12
2015-07-30,3469494.0,139669560.06,0.45,0.72,0.43,154.36,0.0,25756608.96,2832270.0,639813.0,114017175.09,,,,,,,,0.8,,18000.0,,,,,,,209000.0,126.07,9.52,,,1.99,1.99,139396688.0,5611617742.17,,6179.09,2.0,23.99,0.2491,37.82,0.0244,44.58
2015-07-31,3483425.0,140922402.51,0.45,0.74,0.43,155.82,0.0,27582831.85,2804201.0,681813.0,113444308.99,,,,,,42000.0,,1.23,,28069.0,,,,,1.87,,,125.54,,,,1.97,1.97,139859600.0,5658037950.19,,6234.3,1.97,23.61,0.2415,37.21,0.0244,44.8
2015-08-03,3352425.0,136228239.65,0.43,0.72,0.42,150.59,0.0,27665333.76,2674201.0,680813.0,108668111.8,,,,,,,,12.99,,290000.0,,,,,,160000.0,1000.0,120.22,0.04,,,1.88,1.88,139727264.0,5677919478.11,,6279.24,1.88,30.63,0.338,48.28,0.0235,45.0
2015-08-04,3406191.0,137321135.1,0.44,0.76,0.42,152.2,0.0,27426927.43,2728467.0,680313.0,109998583.61,,,11400.0,,,,,2.31,,35000.0,,,,11400.0,,77866.0,500.0,122.05,0.01,,,1.91,1.91,139789136.0,5635621381.81,,6290.19,1.9,29.28,0.3178,46.16,0.0239,44.645
2015-08-05,3410591.0,148354883.98,0.44,0.78,0.42,161.47,0.0,29783846.16,2728467.0,684713.0,118683654.89,,,,,,4400.0,,,,,,,,,0.2,,,129.19,,,,1.92,1.92,139607408.0,6072683830.04,,6295.7,2.01,29.74,0.3248,46.87,0.024,48.17
2015-08-06,3075255.0,133560065.27,0.4,0.66,0.38,147.52,0.0,29746332.98,2392927.0,684917.0,103926174.02,,,6649.0,,,204.0,,18.26,,388000.0,,,,6649.0,0.01,35351.0,,115.08,,,,1.69,1.69,139310880.0,6050350369.42,,6689.39,1.69,32.08,0.3639,50.57,0.0217,48.095
2015-08-07,3032374.0,131095296.91,0.39,0.66,0.38,144.89,0.0,27859372.87,2390546.0,644417.0,103347851.44,,,6649.0,,,,,3.9,,81515.0,,,,6649.0,,72485.0,40500.0,114.52,1.95,,,1.67,1.67,140504576.0,6074280121.32,,6738.81,1.67,32.92,0.3824,51.89,0.0212,47.875
2015-08-10,3086839.0,134718219.39,0.4,0.68,0.38,148.54,0.0,30306284.76,2445011.0,694417.0,106707064.51,,,,,,50000.0,,0.03,,535.0,,,,,2.42,55000.0,,117.91,,,,1.71,1.71,140763152.0,6143294546.22,,6739.56,1.72,34.91,0.3809,50.45,0.0216,48.33
2015-08-11,3123754.0,135144556.18,0.4,0.71,0.39,149.46,0.0,34109685.19,2487926.0,788417.0,107636406.41,,,10030.0,4.77,,,,5.99,100000.0,109015.0,,,4.77,10030.0,,141900.0,6000.0,119.4,0.29,,,1.73,1.73,141078544.0,6103552717.46,,6791.96,1.73,38.43,0.3784,47.6,0.0218,47.91
2015-08-12,3091570.0,129062043.74,0.4,0.73,0.38,143.52,0.0,32905087.28,2455946.0,788213.0,102527004.11,,,57000.0,,,,,4.27,,88980.0,,,,57000.0,,,204.0,114.57,0.01,,,1.71,1.71,141000096.0,5886252149.49,,6678.48,1.69,38.34,0.3768,47.49,0.0216,46.23
2015-08-13,3091759.0,131177824.8,0.4,0.74,0.38,144.56,0.0,33442472.98,2456135.0,788213.0,104209431.17,,,,,,,,,,,,,,,,189.0,,114.93,,,,1.71,1.71,141122688.0,5987584168.74,,6555.99,1.72,38.43,0.3787,47.63,0.0215,46.985
2015-08-14,3111570.0,131217577.73,0.4,0.74,0.39,145.25,0.0,33239618.78,2475946.0,788213.0,104412768.06,,,20000.0,,,,,0.01,,189.0,,,,20000.0,,,,115.87,,,,1.73,1.73,141047520.0,5948094987.17,,6616.66,1.72,38.42,0.3779,47.55,0.0217,46.7
2015-08-17,3047911.0,130184410.93,0.39,0.73,0.38,143.56,0.0,33666680.26,2412287.0,788213.0,103035213.99,,,,,,,,3.19,,89300.0,,,,,,25641.0,,113.74,,,,1.68,1.68,141044368.0,6024381277.44,,6611.38,1.69,39.43,0.3968,48.82,0.0212,47.3
2015-08-18,3000611.0,127933785.69,0.39,0.74,0.37,141.45,0.0,33508117.29,2367287.0,785913.0,100931439.54,,,,,,,,1.87,,45000.0,,,,,,,2300.0,111.89,0.11,,,1.65,1.65,140784912.0,6002493079.18,,6662.09,1.65,39.44,0.397,48.83,0.021,47.215
2015-08-19,2855211.0,120651637.33,0.37,0.73,0.35,133.53,0.0,26871549.83,2221887.0,635913.0,93889489.96,,,6649.0,,,,,7.34,,154595.0,,,,6649.0,,2546.0,150000.0,104.18,7.1,,,1.55,1.55,141184288.0,5965974323.07,,6634.8,1.55,33.91,0.4043,53.45,0.0199,46.795
2015-08-20,2863774.0,117599915.54,0.37,0.74,0.36,130.68,0.0,26465190.05,2221887.0,644476.0,91241041.91,,,,,,8563.0,,,,,,,,,0.4,,,101.66,,,,1.55,1.55,141295696.0,5802260204.85,,6535.79,1.53,33.64,0.3982,53.03,0.02,45.475
2015-08-21,2838133.0,111587803.34,0.37,0.73,0.35,124.46,0.0,25339073.66,2196246.0,644476.0,86350522.24,,,,,,,,1.19,,25641.0,,,,,,,,96.53,,,,1.52,1.52,142109152.0,5587352004.51,,6419.79,1.48,34.1,0.409,53.75,0.0197,43.54
2015-08-24,3140979.0,115255287.17,0.4,0.81,0.39,130.07,0.0,23648444.15,2499092.0,644476.0,91701843.95,,,334946.0,,,,,1.58,,32100.0,,,,334946.0,,,,103.78,,,,1.73,1.73,141545312.0,5193872859.98,,6021.8,1.69,27.79,0.3048,43.81,0.0218,40.635
2015-08-25,3136803.0,121772788.18,0.4,0.76,0.39,132.94,0.0,24836958.79,2497016.0,639787.0,96935829.4,,,,,,,,0.09,,2076.0,,,,,,,4689.0,105.49,0.2,,,1.74,1.74,141027104.0,5474766398.66,,5818.74,1.78,28.68,0.3164,45.21,0.0219,42.99
2015-08-26,4217837.0,161339721.87,0.54,0.99,0.52,179.86,0.0,62397201.8,2586613.0,1631224.0,98942520.07,,,143500.0,,,1000000.0,,8.39,,230483.0,,,,143500.0,42.99,176580.0,8563.0,110.09,0.36,,,1.8,1.8,140917200.0,5390332024.39,,6050.64,1.79,30.47,0.2624,35.66,0.0294,42.36
2015-08-27,5017189.0,198349805.49,0.65,1.16,0.62,217.63,0.0,104174161.39,2382140.0,2635049.0,94175644.1,,,3336.0,43.38,,3825.0,,9.25,1000000.0,207809.0,,,43.38,3336.0,0.16,,,103.56,,,,1.67,1.67,140484208.0,5553909834.92,,6021.3,1.69,23.87,0.3759,54.32,0.0351,43.78
2015-08-28,4993579.0,196942931.84,0.64,1.16,0.62,218.55,0.0,103773459.65,2362355.0,2631224.0,93169472.18,,,2.0,,,,,0.82,,22085.0,,,,2.0,,2298.0,3825.0,103.25,0.16,,,1.65,1.65,140813440.0,5553574243.16,,6161.35,1.65,23.76,0.3833,55.08,0.0349,43.675
2015-08-31,5040175.0,197779343.22,0.65,1.18,0.63,219.84,0.0,104989088.57,2364651.0,2675524.0,92790254.65,,,11370.0,,,44300.0,,0.44,,9074.0,,,,11370.0,1.93,,,102.84,,,,1.65,1.65,140883504.0,5528349093.45,,6146.22,1.65,23.35,0.3726,54.33,0.0352,43.455
2015-09-01,5031425.0,190711669.68,0.65,1.19,0.62,215.56,0.0,101460727.11,2354651.0,2676774.0,89250942.57,,,,,,1250.0,,0.45,,10000.0,,,,,0.05,,,99.55,,,,1.64,1.64,141134384.0,5349572739.71,,6064.56,1.61,22.95,0.379,55.15,0.0351,41.975
2015-09-02,5006425.0,190306572.98,0.64,1.16,0.62,212.57,0.0,100800475.84,2354651.0,2651774.0,89506097.14,,,,,,,,,,,,,,,,,25000.0,99.1,1.11,,,1.64,1.64,141292384.0,5370872306.62,,5946.95,1.64,23.39,0.3812,55.1,0.0349,42.095
2015-09-03,4966109.0,194043322.86,0.64,1.15,0.62,213.86,0.0,102949875.23,2331335.0,2634774.0,91093447.63,,,,,,,,1.02,,23316.0,,,,,,,17000.0,100.34,0.71,,,1.62,1.62,141374896.0,5524013787.98,,6006.66,1.64,24.03,0.3858,55.14,0.0346,43.27
2015-09-04,4856109.0,182509746.75,0.63,1.11,0.6,206.97,0.0,99024123.11,2221335.0,2634774.0,83485623.63,,,,,,,,7.53,,110000.0,,,,,,,,93.21,,,,1.55,1.55,141323264.0,5311427960.55,,6052.63,1.52,23.28,0.3935,56.28,0.0338,41.62
2015-09-07,6246109.0,235822525.79,0.8,1.41,0.77,262.83,0.0,151955780.85,2221335.0,4024774.0,83866744.93,,,,57.84,,,,,1390000.0,,,,57.84,,,,,92.78,,,,1.55,1.55,141253792.0,5333052306.06,,5881.23,1.55,27.55,0.2816,40.5,0.0435,41.81
2015-09-08,6272559.0,241692379.89,0.81,1.45,0.78,266.46,0.0,155033231.43,2249035.0,4023524.0,86659148.46,,,30000.0,,,,,0.08,,2300.0,,,,30000.0,,,1250.0,95.53,0.05,,,1.57,1.57,141458592.0,5450640441.27,,5936.23,1.58,27.46,0.2803,40.28,0.0436,42.67
2015-09-09,6550371.0,255531947.77,0.84,1.5,0.81,282.0,0.0,156869160.71,2529147.0,4021224.0,98662787.05,,,,,,,,0.0,,3523.0,,,,,,283635.0,2300.0,108.81,0.1,,,1.76,1.76,141001632.0,5500516178.91,,6029.06,1.77,26.12,0.2527,37.91,0.0456,43.2
2015-09-10,6740136.0,260013240.55,0.87,1.54,0.84,290.42,0.0,166757091.44,2722412.0,4322724.0,105022089.5,,,8523.0,,,305000.0,,5.93,,120258.0,,,,8523.0,12.96,305000.0,3500.0,116.74,0.0,,,1.89,1.89,141013664.0,5439863489.19,,6055.63,1.89,25.3,0.2456,36.37,0.0469,42.72
2015-09-11,6780136.0,259352188.45,0.87,1.55,0.84,289.67,0.0,165352485.33,2762412.0,4322741.0,105667142.61,,,2.0,,,17.0,,,,,,,,2.0,0.0,39998.0,,117.32,,,,1.92,1.92,141161968.0,5399694833.11,,6002.36,1.92,25.23,0.2459,36.47,0.0471,42.36
2015-09-14,7052371.0,265180406.49,0.91,1.64,0.87,298.34,0.0,166114113.14,3034647.0,4417741.0,114107571.06,,,272235.0,3.8,,,,,95000.0,,,,3.8,272235.0,,,,127.37,,,,2.13,2.13,139609504.0,5249540193.11,,5887.33,2.12,24.06,0.2322,34.93,0.0494,41.64
2015-09-15,6305211.0,239306543.98,0.81,1.46,0.78,264.84,0.0,167669936.96,2287487.0,4417741.0,86818761.24,,,6700.0,,,,,35.59,,862500.0,,,,6700.0,,108640.0,,95.53,,,,1.6,1.6,140633936.0,5337588415.4,,5872.73,1.6,27.18,0.2749,39.51,0.0441,42.03
2015-09-16,5716183.0,217802407.26,0.74,1.34,0.71,241.62,0.0,168328170.12,1698459.0,4417741.0,64715992.97,,,51698.0,,,,,33.71,,802698.0,,,,51698.0,,161972.0,,71.58,,,,1.2,1.2,139685184.0,5322392466.07,,5873.99,1.2,26.43,0.2649,38.24,0.0404,42.195
2015-09-17,5911102.0,225202672.02,0.76,1.51,0.73,249.96,0.0,168308223.66,1893378.0,4417741.0,72134398.08,,,,,,,,,,,,,,,,194919.0,,79.52,,,,1.34,1.34,139479776.0,5313936089.74,,5863.96,1.34,25.58,0.2568,36.93,0.0418,42.19
2015-09-18,7214602.0,263430093.22,0.93,1.85,0.89,303.7,0.0,204702644.85,1958378.0,5606224.0,71507159.94,,,,49.47,,,,4.22,1188500.0,103834.0,,,49.47,,,168834.0,17.0,82.65,0.0,,,1.39,1.39,138744496.0,5066041829.41,,5800.32,1.4,30.53,0.2767,38.0,0.0513,40.435
2015-09-21,8470017.0,313782292.74,1.09,2.06,1.05,347.3,1.0,259739495.4,1713793.0,7011224.0,63489588.84,,,,61.86,,,,11.46,1500000.0,244585.0,,,61.86,,,,95000.0,69.73,3.62,,,1.22,1.22,139064336.0,5151810933.63,,5666.27,1.22,30.53,0.2659,31.32,0.0602,41.025
2015-09-22,9244243.0,328732486.84,1.19,2.24,1.15,376.99,1.0,265682549.15,2028019.0,7471224.0,72117936.45,,,293266.0,,,460000.0,,0.82,,20000.0,,,,293266.0,18.43,40960.0,,83.1,,,,1.43,1.43,139548592.0,4962456707.7,,5682.4,1.44,27.82,0.2395,30.17,0.0653,39.38
2015-09-23,9909242.0,345848178.93,1.28,2.34,1.23,391.92,1.0,284967367.68,1783018.0,8164885.0,62230141.15,,,40000.0,14.35,,538661.0,,12.74,410000.0,285001.0,,,14.35,40000.0,21.28,,255000.0,69.79,10.1,,,1.26,1.26,140114112.0,4890203557.26,,5488.68,1.26,27.67,0.2186,27.76,0.0698,38.65
2015-09-24,10809242.0,377259598.8,1.39,2.54,1.34,425.26,1.0,316378787.55,1783018.0,9064885.0,62230141.15,,,,37.56,,,,,900000.0,,,,37.56,,,,,68.8,,,,1.25,1.25,140363872.0,4898920575.29,,5416.57,1.25,24.81,0.1967,25.36,0.076,38.65
2015-09-25,10683475.0,383048087.83,1.38,2.46,1.33,423.26,1.0,320283126.57,1789219.0,8932917.0,64151122.8,,,8500.0,,,,,0.09,,2299.0,,,,8500.0,,,131968.0,69.21,2.64,,,1.26,1.26,140648288.0,5042840253.27,,5465.12,1.25,24.9,0.1965,24.99,0.075,39.705
2015-09-28,10435546.0,358986994.39,1.34,2.37,1.29,415.33,1.0,303339903.88,1656290.0,8817917.0,56977044.51,,,,,,,,4.96,,132929.0,,,,,,,115000.0,65.46,4.57,,,1.17,1.17,140244016.0,4824450755.57,,5506.94,1.17,23.02,0.1952,25.96,0.0735,38.095
2015-09-29,9770199.0,341745283.99,1.26,2.18,1.21,382.18,1.0,308436046.12,990943.0,8817917.0,34661535.24,,,3265.0,,,,,27.19,,671061.0,,,,3265.0,,2449.0,,37.75,,,,0.69,0.69,141730880.0,4957510060.45,,5416.37,0.69,24.6,0.205,26.18,0.0685,38.735
2015-09-30,9566429.0,344249833.28,1.23,2.07,1.19,380.76,1.0,316774523.54,802178.0,8802912.0,28866533.45,,,2433.0,,,,,7.21,,191198.0,,,,2433.0,,,15005.0,31.2,0.0,,,0.56,0.56,142008688.0,5110210630.19,,5541.49,0.56,25.32,0.2124,26.75,0.067,39.85
2015-10-01,9518041.0,340660668.26,1.23,2.02,1.18,383.5,1.0,315184957.76,711790.0,8806251.0,25475710.5,,,,,,42000.0,,3.31,,93388.0,,,,,1.67,3000.0,38661.0,28.11,1.58,,,0.49,0.49,144030912.0,5155017375.18,,5722.6,0.49,25.0,0.2143,27.32,0.0658,39.635
2015-10-02,9372172.0,335355231.56,1.21,2.01,1.16,376.74,1.0,314946849.98,570353.0,8801819.0,20408381.58,,,,,,,,5.96,,148437.0,,,,,,7000.0,4432.0,22.44,0.28,,,0.39,0.39,144361120.0,5165532261.4,,5718.88,0.39,25.44,0.2204,27.65,0.0647,39.625
2015-10-05,9378772.0,348041092.5,1.21,2.03,1.16,380.9,1.0,326630682.65,576953.0,8801819.0,21410409.85,,,9600.0,,,,,0.12,,3000.0,,,,9600.0,,,,22.99,,,,0.4,0.4,144533200.0,5363547896.32,,5786.8,0.4,26.15,0.2216,27.4,0.0646,41.095
2015-10-06,8471772.0,316027600.99,1.09,1.94,1.05,350.61,1.0,294766301.78,569953.0,7901819.0,21261299.2,,,,,,,,0.28,,7000.0,,,,,,,900000.0,23.44,37.2,,,0.39,0.39,144704512.0,5397999353.52,,5933.83,0.39,28.7,0.2491,31.03,0.0583,41.31
2015-10-07,8473772.0,320387302.27,1.09,2.01,1.05,352.94,1.0,298762165.47,571953.0,7901819.0,21625136.8,,,,,,,,,,,,,,,,2000.0,,23.66,,,,0.39,0.39,144717616.0,5471670299.99,,5998.95,0.39,28.89,0.249,30.98,0.0583,41.87
2015-10-08,8582712.0,320282317.39,1.11,2.05,1.06,358.22,1.0,298546833.71,582453.0,8000259.0,21735483.68,,,40000.0,,,,,1.69,,41000.0,,,,40000.0,,11500.0,10500.0,24.35,0.42,,,0.4,0.4,144716432.0,5400404231.76,,6035.35,0.4,28.51,0.2496,31.39,0.0591,41.325
2015-10-09,8964412.0,339140427.52,1.15,2.15,1.11,373.4,1.0,317010564.4,584953.0,8379459.0,22129863.12,,,3500.0,15.53,,,,0.04,382200.0,1000.0,,,15.53,3500.0,,,3000.0,24.22,0.14,,,0.41,0.41,143317568.0,5421970931.53,,5951.82,0.41,27.65,0.2352,29.64,0.0623,41.895
2015-10-12,7866363.0,294793321.48,1.01,1.89,0.98,329.66,0.0,272463963.96,595844.0,7270519.0,22329357.52,,,4368.0,,,,,,,,,,,4368.0,,6523.0,1108940.0,24.93,45.66,,,0.41,0.41,143390608.0,5373587972.21,,5989.13,0.41,30.9,0.2473,33.9,0.0546,41.5
2015-10-13,6866363.0,254434944.23,0.88,1.64,0.85,283.89,0.0,232355783.12,595844.0,6270519.0,22079161.11,,,,,,,,,,,,,,,,,1000000.0,24.72,42.88,,,0.41,0.41,143160816.0,5304862885.19,,5923.56,0.42,35.81,0.3071,39.35,0.0478,41.035
2015-10-14,7286286.0,268843868.9,0.94,1.77,0.9,298.64,0.0,243722602.03,680844.0,6605442.0,25121266.87,,,100000.0,0.16,,321032.0,,0.62,13891.0,15000.0,,,0.16,100000.0,13.15,,,27.92,,,,0.47,0.47,143116192.0,5280592987.81,,5853.02,0.47,35.8,0.3051,39.07,0.0507,40.86
2015-10-15,7286286.0,271442824.55,0.94,1.78,0.9,298.98,0.0,246078706.48,686082.0,6605442.0,25559254.19,,,,,,,,0.12,,2524.0,,,,,,7762.0,,28.1,,,,0.48,0.48,143143392.0,5332654611.78,,5870.19,0.48,36.11,0.3054,38.86,0.0507,41.255
2015-10-16,8152035.0,309584517.46,1.05,2.02,1.01,338.61,1.0,283196955.91,1206593.0,7457193.0,45821995.57,,,15751.0,41.61,,11751.0,,,1000000.0,,,,41.61,15751.0,0.49,504760.0,160000.0,50.28,6.42,,,0.84,0.84,142719088.0,5419949741.42,,5915.92,0.84,32.08,0.2873,34.2,0.0566,42.055
2015-10-19,8152426.0,308053393.87,1.05,2.05,1.01,342.37,1.0,282125132.82,1206984.0,7466252.0,45607959.83,,,,0.41,,,,0.03,9059.0,939.0,,,0.41,,,1330.0,,50.61,,,,0.84,0.84,142848416.0,5397772314.29,,6005.83,0.84,31.56,0.2871,34.47,0.0566,41.845
2015-10-20,7969889.0,298205175.29,1.03,1.99,0.99,332.47,1.0,276656913.44,1087654.0,7393986.0,40696181.81,,,620.0,,,,,5.06,,119950.0,,,,620.0,,,72266.0,45.26,3.18,,,0.76,0.76,142963104.0,5349175815.17,,5964.1,0.75,31.56,0.2888,34.63,0.0553,41.435
2015-10-21,7914203.0,295728535.34,1.02,2.01,0.98,327.87,0.0,274580601.28,1077706.0,7348248.0,40270437.45,,,,,,34262.0,,0.41,,9948.0,,,,,1.42,,80000.0,44.64,3.45,,,0.75,0.75,142905248.0,5339913530.65,,5920.01,0.75,31.92,0.2915,34.73,0.055,41.38
2015-10-22,6943937.0,265962743.12,0.89,1.79,0.86,290.22,0.0,241652325.18,1141226.0,6309224.0,43710592.06,,,68758.0,,,,,0.22,,5238.0,,,,68758.0,,,1039024.0,47.94,42.84,,,0.79,0.79,142997024.0,5476991044.18,,5984.52,0.79,37.42,0.3189,39.67,0.0482,42.415
2015-10-23,7039823.0,275261325.32,0.91,1.8,0.87,301.19,0.0,236604044.81,1495175.0,6051161.0,58462244.3,,,5210.0,,,,,0.05,,1261.0,,,,5210.0,,350000.0,258063.0,64.4,10.02,,,1.04,1.04,142772512.0,5582491331.35,,6140.75,1.04,33.55,0.2678,35.72,0.0488,43.3
2015-10-26,6970855.0,272722004.8,0.9,1.75,0.86,301.78,0.0,236740652.23,1426207.0,6051161.0,55797751.11,,,,,,,,2.72,,70172.0,,,,,,1204.0,,61.66,,,,1.0,1.0,141283936.0,5527476654.14,,6112.57,1.0,33.56,0.2735,36.45,0.0488,43.325
2015-10-27,7047406.0,273966844.67,0.91,1.79,0.87,304.58,0.0,239963247.43,1381207.0,6172712.0,53694213.68,,,5340.0,,,121551.0,,2.14,,50340.0,,,,5340.0,5.23,,,59.67,,,,0.97,0.97,141402224.0,5496990117.95,,6116.31,0.97,33.88,0.2783,37.05,0.0494,43.05
2015-10-28,7059655.0,277789888.83,0.91,1.8,0.88,305.47,0.0,242427239.19,1393456.0,6160961.0,54831006.24,,,24000.0,,,,,0.51,,11751.0,,,,24000.0,,,11751.0,60.81,0.51,,,0.96,0.96,143498512.0,5646513278.04,,6215.26,0.97,34.31,0.2795,36.84,0.0487,43.575
2015-10-29,7023100.0,266267750.98,0.9,1.8,0.87,301.98,0.0,233581357.14,1356901.0,6160961.0,51444373.22,,,,,,,,1.49,,36555.0,,,,,,,,58.19,,,,0.94,0.94,142975920.0,5420665612.39,,6187.69,0.93,33.61,0.2824,37.91,0.0487,41.985
2015-10-30,6860195.0,262104843.36,0.88,1.72,0.85,289.2,0.0,229656536.59,1344047.0,6010910.0,51351489.05,,,1000.0,,,,,1.13,,13854.0,,,,1000.0,,,150051.0,57.02,6.35,,,0.94,0.94,142197440.0,5432883137.83,,5982.05,0.94,34.89,0.2878,37.62,0.0478,42.31
2015-11-02,6895287.0,266029610.76,0.89,1.83,0.86,293.09,0.0,233529553.05,1337139.0,6052910.0,51588652.9,,,,,,42000.0,,0.43,,13908.0,,,,,1.78,7000.0,,57.16,,,,0.93,0.93,142281904.0,5489430612.5,,6036.12,0.94,34.81,0.2855,37.46,0.048,42.725
2015-11-03,6650897.0,255309448.42,0.86,1.78,0.82,283.88,0.0,224101137.34,1296831.0,5837910.0,49781737.31,,,290.0,,,,,1.65,,41598.0,,,,290.0,,1000.0,215000.0,55.49,9.1,,,0.89,0.89,144285072.0,5538702846.83,,6165.96,0.89,35.91,0.307,39.22,0.0457,42.51
2015-11-04,6638979.0,254552194.24,0.86,1.82,0.82,282.46,0.0,223418932.25,1295831.0,5826992.0,49684842.26,,,31874.0,,,,,1.42,,33164.0,,,,31874.0,,290.0,10918.0,55.39,0.65,,,0.89,0.89,144258720.0,5531177868.47,,6143.02,0.89,36.06,0.3077,39.23,0.0456,42.46
2015-11-05,6511479.0,259571331.98,0.84,1.84,0.81,280.5,0.0,232883135.28,1153331.0,5841992.0,45975985.47,,,,,,15000.0,,6.3,,142500.0,,,,,0.64,,,49.83,,,,0.79,0.79,144061712.0,5742825934.12,,6168.98,0.8,36.91,0.308,38.58,0.0448,44.145
2015-11-06,6234314.0,255615928.25,0.8,1.73,0.77,278.14,0.0,239530156.47,876166.0,5841992.0,35924078.48,,,,,,,,11.44,,277165.0,,,,,,,,39.38,,,,0.6,0.6,144091568.0,5907963555.81,,6414.12,0.61,39.69,0.355,41.94,0.043,45.405
