,AB FP Equity_DX_SI_QTY,AB FP Equity_DX_SHORT_INTEREST_VALUE,AB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AB FP Equity_DX_SI_MV,AB FP Equity_DX_DSS,AB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY,AB FP Equity_DX_BROKER_SI_QTY,AB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AB FP Equity_DX_BROKER_SI_MV_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AB FP Equity_DX_BROKER_SI_MV_INC_x,AB FP Equity_DX_SUPPLY_SI_MV_NEW,AB FP Equity_DX_BROKER_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_NEW,AB FP Equity_DX_SUPPLY_SI_MV_DEC,AB FP Equity_DX_BROKER_SI_QTY_INC,AB FP Equity_DX_SUPPLY_SI_QTY_DEC,AB FP Equity_DX_BROKER_SI_MV_NEW_y,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AB FP Equity_DX_BROKER_SI_MV_INC_y,AB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AB FP Equity_DX_BROKER_SI_MV_ADD,AB FP Equity_DX_SUPPLY_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_DEC,AB FP Equity_DX_SUPPLY_SI_MV,AB FP Equity_DX_BROKER_SI_MV_DEC,AB FP Equity_DX_SUPPLY_SI_MV_RMV,AB FP Equity_DX_BROKER_SI_MV_RMV,AB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AB FP Equity_DX_UTILIZATION_QUANTITY,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AB FP Equity_DX_ACTIVE_UTILIZATION_MV,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AB FP Equity_DX_BROKER_SI_CON_RATIO,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AB FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-08-17,313811.0,4591054.93,1.68,5.24,0.93,4.64,0.0,2751888.37,175283.0,188099.0,2564390.29,,,25000.0,0.01,,,,,2028.0,,,,0.01,25000.0,,5528.0,,2.59,,,,100.0,63.08,0.0,0.0,,0.0,100.0,34.97,0.3052,39.74,1.1294
2015-08-18,371379.0,5403564.45,1.99,6.45,1.1,5.49,1.0,3760011.0,193885.0,258420.0,2821026.75,,,18700.0,0.37,,45453.0,,0.0,24902.0,98.0,,,0.37,18700.0,0.69,,34.0,2.84,0.0,,,100.0,69.78,0.0,0.0,,0.0,100.0,31.58,0.2734,36.63,1.3366
2015-08-19,334542.0,4790641.44,1.79,5.85,0.99,4.88,1.0,2722661.6,193885.0,190130.0,2776433.2,,,,,,,,,,,,,,,,,68290.0,2.81,1.04,,,100.0,69.78,0.0,0.0,,0.0,100.0,33.92,0.2801,36.34,1.204
2015-08-20,334643.0,4628112.69,1.79,5.94,0.99,4.81,1.0,2630894.73,193885.0,190231.0,2681429.55,,,,0.0,,,,,101.0,,,,0.0,,,,,2.77,,,,100.0,69.78,0.0,0.0,,0.0,100.0,33.95,0.2803,36.34,1.2044
2015-08-21,333466.0,4405085.86,1.79,5.83,0.98,4.64,1.0,2497403.34,193885.0,189054.0,2561220.85,,,,,,,,,,,,,,,,,1177.0,2.7,0.02,,,100.0,69.78,0.0,0.0,,0.0,100.0,33.95,0.2811,36.31,1.2001
2015-08-24,334718.0,4133767.3,1.79,5.76,0.99,4.43,1.0,2365210.25,192676.0,191515.0,2379548.6,,,,0.0,,200.0,,0.02,2578.0,1209.0,,,0.0,,0.0,,317.0,2.52,0.01,,,100.0,69.26,0.0,0.0,,0.0,100.0,34.89,0.2844,36.13,1.2033
2015-08-25,337927.0,4474153.48,1.81,5.4,1.0,4.21,1.0,2562138.6,194085.0,193515.0,2569685.4,,,1209.0,0.03,,,,,2000.0,,,,0.03,1209.0,,200.0,,2.4,,,,100.0,69.72,0.0,0.0,,0.0,100.0,34.29,0.2774,35.71,1.2139
2015-08-26,342112.0,4430350.4,1.83,5.36,1.01,4.56,1.0,2560215.0,193470.0,197700.0,2505436.5,,,,,,5000.0,,0.0,,615.0,,,,,0.06,,815.0,2.57,0.0,,,100.0,69.43,0.0,0.0,,0.0,100.0,33.62,0.2691,35.31,1.2277
2015-08-27,342874.0,4594511.6,1.84,5.43,1.01,4.47,1.0,2659390.8,193444.0,198462.0,2592149.6,,,,0.02,,,,0.0,1673.0,26.0,,,0.02,,,,911.0,2.51,0.04,,,100.0,69.42,0.0,0.0,,0.0,100.0,33.15,0.265,35.14,1.2304
2015-08-28,347031.0,4806379.35,1.86,5.64,1.02,4.67,1.0,2806273.15,193444.0,202619.0,2679199.4,,,,0.09,,,,,4157.0,,,,0.09,,,,,2.6,,,,100.0,69.42,0.0,0.0,,0.0,100.0,34.22,0.2669,34.51,1.2453
2015-08-31,356732.0,5012084.6,1.91,5.74,1.05,4.94,1.0,2892375.15,199901.0,205863.0,2808609.05,,,6457.0,0.08,,,,,3244.0,,,,0.08,6457.0,,,,2.77,,,,100.0,71.73,0.0,0.0,,0.0,100.0,33.02,0.2574,34.51,1.2801
2015-09-01,356732.0,4894363.04,1.91,5.66,1.05,5.03,1.0,2824440.36,199901.0,205863.0,2742641.72,,,,,,,,,,,,,,,,,,2.8,,,,100.0,71.73,0.0,0.0,,0.0,100.0,33.67,0.2597,34.3,1.2801
2015-09-02,360146.0,4955608.96,1.93,5.59,1.06,4.98,1.0,2879651.52,199901.0,209277.0,2750637.76,,,,0.05,,,,,3414.0,,,,0.05,,,,,2.75,,,,100.0,71.73,0.0,0.0,,0.0,100.0,33.16,0.2531,33.83,1.2924
2015-09-03,369713.0,5127919.31,1.98,5.89,1.09,5.13,1.0,2902671.99,209468.0,209277.0,2905321.16,,,3100.0,,,,,,,,,,,3100.0,,6467.0,,2.89,,,,100.0,73.88,0.0,0.0,,0.0,100.0,32.4,0.2433,33.07,1.3041
2015-09-04,373271.0,5087683.73,2.0,5.84,1.1,5.21,1.0,2950581.51,209926.0,216477.0,2861291.38,,,8100.0,0.11,,,,0.1,7200.0,7642.0,,,0.11,8100.0,,,,2.91,,,,100.0,74.08,0.0,0.0,,0.0,100.0,32.66,0.2447,33.15,1.3172
2015-09-07,373271.0,5095149.15,2.0,6.16,1.1,5.13,1.0,2954911.05,209926.0,216477.0,2865489.9,,,,,,,,,,,,,,,,,,2.86,,,,100.0,74.08,0.0,0.0,,0.0,100.0,32.66,0.2442,33.07,1.3172
2015-09-08,373271.0,4748007.12,2.0,6.74,1.1,5.12,1.0,2753587.44,209926.0,216477.0,2670258.72,,,,,,,,,,,,,,,,,,2.86,,,,100.0,74.14,0.0,0.0,,0.0,100.0,32.72,0.2455,33.24,1.3183
2015-09-09,383271.0,4572423.03,2.05,6.35,1.13,4.89,1.0,2583763.61,219826.0,216577.0,2622524.18,,,9900.0,0.0,,,,,100.0,,,,0.0,9900.0,,,,2.79,,,,100.0,77.63,0.0,0.0,,0.0,100.0,31.71,0.2309,31.74,1.3536
2015-09-10,383271.0,4495768.83,2.04,5.9,1.13,4.62,1.0,2540448.21,219826.0,216577.0,2578558.98,,,,,,,,,,,,,,,,,,2.62,,,,100.0,78.36,0.0,0.0,,0.0,100.0,31.49,0.2305,31.91,1.3663
2015-09-11,386041.0,4539842.16,2.06,5.83,1.13,4.56,1.0,2579520.72,219826.0,219347.0,2585153.76,,,,0.01,,,,,2770.0,,,,0.01,,,,,2.58,,,,100.0,78.35,0.0,0.0,,0.0,100.0,31.26,0.2308,32.21,1.376
2015-09-14,393139.0,4642971.59,2.09,5.94,1.16,4.66,1.0,2629437.45,223626.0,222645.0,2641023.06,,,3800.0,0.04,,,,,3533.0,,,,0.04,3800.0,,,235.0,2.63,0.0,,,100.0,79.71,0.0,0.0,,0.0,100.0,30.54,0.2289,32.55,1.4013
2015-09-15,409639.0,4915668.0,2.18,6.17,1.2,4.9,1.0,3247176.0,223391.0,270598.0,2680692.0,,,,0.01,,47453.0,,0.0,500.0,235.0,,,0.01,,0.58,,,2.64,,,,100.0,80.04,0.0,0.0,,0.0,100.0,28.89,0.2175,30.77,1.4678
2015-09-16,412839.0,5593968.45,2.21,6.23,1.22,5.01,1.0,3682862.9,226591.0,271798.0,3070308.05,,,2000.0,0.02,,,,,1200.0,,,,0.02,2000.0,,1200.0,,2.73,,,,100.0,79.65,0.0,0.0,,0.0,100.0,28.76,0.2171,30.68,1.4512
2015-09-17,413538.0,5739907.44,2.2,5.3,1.22,5.63,1.0,3782258.36,227290.0,272497.0,3154785.2,,,333.0,0.09,,,,0.0,954.0,255.0,,,0.09,333.0,,621.0,255.0,3.07,0.0,,,100.0,79.89,0.0,0.0,,0.0,100.0,28.84,0.2182,30.75,1.4536
2015-09-18,413437.0,5705430.6,2.2,4.96,1.22,5.79,1.0,3759064.8,227290.0,272396.0,3136602.0,,,,,,,,,,,,,,,,,101.0,3.16,0.0,,,100.0,79.48,0.0,0.0,,0.0,100.0,28.88,0.2182,30.63,1.4458
2015-09-21,414908.0,5530723.64,2.21,4.93,1.22,5.77,1.0,3565268.46,233695.0,267462.0,3115154.35,,,2305.0,0.0,,,,,66.0,,,,0.0,2305.0,,4100.0,5000.0,3.23,0.07,,,100.0,82.61,0.0,0.0,,0.0,100.0,28.93,0.2205,30.63,1.4667
2015-09-22,419305.0,5329366.55,2.23,4.89,1.23,5.64,1.0,3475663.89,232095.0,273459.0,2949927.45,,,,0.03,,,,0.02,5997.0,1600.0,,,0.03,,,,,3.09,,,,100.0,82.05,0.0,0.0,,0.0,100.0,28.4,0.2151,30.46,1.4823
2015-09-23,429332.0,5452516.4,2.29,4.81,1.26,5.52,1.0,3600272.2,231547.0,283486.0,2940646.9,,,,0.0,,11000.0,,0.02,1027.0,548.0,,,0.0,,0.14,,2000.0,2.94,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,27.75,0.2039,29.49,1.5171
2015-09-24,428517.0,5275044.27,2.28,4.79,1.26,5.48,1.0,3490943.66,230632.0,283586.0,2839079.92,,,,0.0,,,,0.01,100.0,915.0,,,0.0,,,,,2.92,,,,100.0,81.5,0.0,0.0,,0.0,100.0,27.58,0.2042,29.68,1.5142
2015-09-25,443861.0,5543823.89,2.36,5.0,1.3,5.53,1.0,3734697.35,226336.0,299015.0,2826936.64,,,,0.16,,,,0.07,15429.0,4296.0,,,0.16,,,,,2.79,,,,100.0,79.89,0.0,0.0,,0.0,100.0,26.44,0.2119,32.46,1.5667
2015-09-28,430207.0,5541066.16,2.29,4.85,1.26,5.42,1.0,3675449.68,226336.0,285361.0,2915207.68,,,,,,,,,,,,,,,,,13654.0,2.83,0.16,,,100.0,79.89,0.0,0.0,,0.0,100.0,27.39,0.2036,29.78,1.5185
2015-09-29,430207.0,5321660.59,2.29,4.8,1.26,5.58,1.0,3529915.57,226336.0,285361.0,2799776.32,,,,,,,,,,,,,,,,,,2.91,,,,100.0,79.9,0.0,0.0,,0.0,100.0,27.49,0.2046,29.86,1.5188
2015-09-30,434007.0,5329605.96,2.31,4.8,1.28,5.42,1.0,3504233.08,230136.0,285361.0,2826070.08,,,3800.0,,,,,,,,,,,3800.0,,,,2.85,,,,100.0,81.07,0.0,0.0,,0.0,100.0,27.12,0.201,29.43,1.5289
2015-10-01,434007.0,5186383.65,2.31,4.84,1.28,5.38,1.0,3410063.95,235520.0,285361.0,2814464.0,,5384.0,,,0.07,,,,,,,5384.0,,,,,,2.9,,,,100.0,81.25,0.0,0.0,,0.0,100.0,27.11,0.2011,29.48,1.4973
2015-10-02,433534.0,5237090.72,2.31,4.89,1.27,5.27,1.0,3441447.04,235047.0,284888.0,2839367.76,,,,,,,,0.01,,473.0,,,,,,,473.0,2.86,0.01,,,100.0,81.06,0.0,0.0,,0.0,100.0,27.09,0.201,29.47,1.495
2015-10-05,430534.0,5261125.48,2.29,4.96,1.27,5.25,1.0,3444671.36,235047.0,281888.0,2872274.34,,,,,,,,,,,,,,,,,3000.0,2.83,0.03,,,100.0,81.06,0.0,0.0,,0.0,100.0,27.35,0.2041,29.71,1.4847
2015-10-06,430534.0,5205156.06,2.29,5.37,1.27,5.31,1.0,3408025.92,235047.0,281888.0,2841718.23,,,,,,,,,,,,,,,,,,2.86,,,,100.0,80.78,0.0,0.0,,0.0,100.0,27.37,0.2046,29.79,1.4796
2015-10-07,430534.0,5226682.76,2.29,5.57,1.27,5.26,1.0,3422120.32,235047.0,281888.0,2853470.58,,,,,,,,,,,,,,,,,,2.84,,,,100.0,80.79,0.0,0.0,,0.0,100.0,27.35,0.2042,29.73,1.4798
2015-10-08,429714.0,5182350.84,2.29,5.42,1.26,5.27,1.0,3377620.08,236027.0,280068.0,2846485.62,,,1000.0,,,,,0.0,,20.0,,,,1000.0,,,1820.0,2.86,0.02,,,100.0,81.13,0.0,0.0,,0.0,100.0,27.43,0.2028,29.32,1.477
2015-10-09,428619.0,5126283.24,2.28,5.43,1.26,5.21,1.0,3336517.08,261027.0,278973.0,3121882.92,,,,,,,,,,,,,,,,25000.0,1095.0,3.13,0.02,,,100.0,89.72,0.0,0.0,,0.0,100.0,27.55,0.2025,29.14,1.4732
2015-10-12,451078.0,5349785.08,2.4,5.74,1.33,5.47,1.0,3574983.52,259263.0,301432.0,3074859.18,,,,0.32,,,,0.02,25000.0,1764.0,,,0.32,,,,2541.0,3.1,0.04,,,100.0,89.03,0.0,0.0,,0.0,100.0,26.53,0.2149,32.83,1.549
2015-10-13,451578.0,5423451.78,2.4,5.83,1.33,5.43,1.0,3620198.32,259763.0,301432.0,3119753.63,,,,,,,,,,,,,,,,500.0,,3.08,,,,100.0,89.15,0.0,0.0,,0.0,100.0,26.52,0.2146,32.8,1.5498
2015-10-14,452578.0,5340420.4,2.41,6.01,1.33,5.49,1.0,3568697.6,259763.0,302432.0,3065203.4,,,,,,1000.0,,,,,,,,,0.01,,,3.11,,,,100.0,89.01,0.0,0.0,,0.0,100.0,26.55,0.2141,32.73,1.5507
2015-10-15,452578.0,5394729.76,2.41,6.03,1.33,5.42,1.0,3604989.44,259763.0,302432.0,3096374.96,,,,,,,,,,,,,,,,,,3.08,,,,100.0,89.45,0.0,0.0,,0.0,100.0,26.39,0.2135,32.73,1.5585
2015-10-16,457241.0,5532616.1,2.44,6.2,1.34,5.52,1.0,3715849.5,262703.0,307095.0,3178706.3,,,3960.0,0.08,,,,0.01,5083.0,1020.0,,,0.08,3960.0,,,420.0,3.14,0.0,,,100.0,90.79,0.0,0.0,,0.0,100.0,26.4,0.2127,32.3,1.5801
2015-10-19,459741.0,5576658.33,2.45,6.23,1.35,5.64,1.0,3755387.35,262703.0,309595.0,3186587.39,,,,0.03,,,,,2500.0,,,,0.03,,,,,3.18,,,,100.0,90.79,0.0,0.0,,0.0,100.0,26.24,0.2104,32.15,1.5888
2015-10-20,455648.0,5435880.64,2.43,6.15,1.34,5.59,1.0,3644638.86,262703.0,305502.0,3134046.79,,,,0.01,,,,,477.0,,,,0.01,,,,4570.0,3.18,0.05,,,100.0,90.42,0.0,0.0,,0.0,100.0,26.71,0.2081,31.27,1.5684
2015-10-21,441407.0,5327782.49,2.35,6.52,1.3,5.32,1.0,3062086.58,262703.0,253694.0,3170825.21,,,,0.0,,,,,1759.0,,,,0.0,,,,53567.0,3.14,0.67,,,100.0,90.8,0.0,0.0,,0.0,100.0,28.3,0.2164,32.59,1.5257
2015-10-22,441407.0,5398407.61,2.35,7.18,1.3,5.4,1.0,3102677.62,262703.0,253694.0,3212857.69,,,,,,,,,,,,,,,,,,3.2,,,,100.0,90.31,0.0,0.0,,0.0,100.0,28.2,0.2165,32.7,1.5174
2015-10-23,416427.0,5022109.62,2.22,7.11,1.22,5.12,1.0,2758290.84,263723.0,228714.0,3180499.38,,,88.0,,,1020.0,,0.0,,88.0,,,,88.0,0.01,1020.0,26000.0,3.22,0.34,,,100.0,90.45,0.0,0.0,,0.0,100.0,27.42,0.2034,30.62,1.4282
2015-10-26,415027.0,5030127.24,2.21,7.13,1.22,5.04,1.0,2755045.68,263446.0,227314.0,3192965.52,,,,,,,,0.0,,277.0,,,,,,,1400.0,3.17,0.03,,,100.0,85.94,0.0,0.0,,0.0,100.0,27.38,0.2016,30.24,1.3538
2015-10-27,431027.0,5189565.08,2.29,7.52,1.27,5.28,1.0,3381807.24,248646.0,280881.0,2993697.84,,,,,,53567.0,,0.18,,14800.0,,,,,0.67,,,3.01,,,,100.0,81.12,0.0,0.0,,0.0,100.0,26.04,0.1953,28.72,1.4062
2015-10-28,430564.0,5227046.96,2.29,7.57,1.27,5.26,1.0,3404274.52,248183.0,280418.0,3012941.62,,,,,,,,0.01,,463.0,,,,,,,463.0,3.0,0.01,,,100.0,80.72,0.0,0.0,,0.0,100.0,26.04,0.1946,28.53,1.4003
2015-10-29,430086.0,5186837.16,2.29,9.58,1.26,5.28,1.0,3376076.4,248182.0,279940.0,2993074.92,,,,,,,,0.0,,1.0,,,,,,,478.0,3.01,0.0,,,100.0,80.72,0.0,0.0,,0.0,100.0,26.1,0.1948,28.56,1.3988
2015-10-30,445327.0,5410723.05,2.37,11.66,1.31,5.43,1.0,3586449.15,248182.0,295181.0,3015411.3,,,,0.24,,,,,19384.0,,,,0.24,,,,4143.0,2.99,0.06,,,100.0,80.72,0.0,0.0,,0.0,100.0,25.67,0.1842,27.34,1.4484
2015-11-02,438222.0,5587330.5,2.33,11.82,1.29,5.4,1.0,3494469.0,254366.0,274076.0,3243166.5,,,,,,10000.0,,0.09,,7816.0,,,,,0.12,14000.0,31105.0,3.1,0.37,,,100.0,84.1,0.0,0.0,,0.0,100.0,17.65,0.1577,27.78,1.4488
2015-11-03,425186.0,5467891.96,2.26,10.93,1.25,5.48,1.0,3356974.4,254314.0,261040.0,3270478.04,,,,,,,,0.0,,52.0,,,,,,,13036.0,3.25,0.15,,,100.0,84.08,0.0,0.0,,0.0,100.0,17.71,0.166,28.97,1.4057
2015-11-04,410388.0,5269381.92,2.18,11.35,1.21,5.33,1.0,3432671.28,244830.0,267342.0,3143617.2,,,,0.01,,14000.0,,0.12,1000.0,9484.0,,,0.01,,0.18,,8698.0,3.16,0.1,,,100.0,80.83,0.0,0.0,,0.0,100.0,18.54,0.1624,27.63,1.3549
2015-11-05,411510.0,5254982.7,2.19,11.98,1.21,5.33,1.0,3434670.28,243733.0,268964.0,3112470.41,,,,0.03,,219.0,,0.01,2000.0,1097.0,,,0.03,,0.0,,597.0,3.13,0.01,,,100.0,78.02,0.0,0.0,,0.0,100.0,18.42,0.16,27.38,1.3172
2015-11-06,410705.0,5199525.3,2.19,11.86,1.21,5.3,1.0,3405084.24,242928.0,268964.0,3075468.48,,,,,,,,0.01,,805.0,,,,,,,,3.11,,,,100.0,76.58,0.0,0.0,,0.0,100.0,18.5,0.1603,27.37,1.2946
2015-11-09,409960.0,5087603.6,2.18,11.81,1.2,5.24,1.0,3331017.74,242183.0,268414.0,3005491.03,,,,,,,,0.01,,745.0,,,,,,,550.0,3.06,0.02,,,100.0,76.3,0.0,0.0,,0.0,100.0,18.5,0.16,27.33,1.2916
2015-11-10,392468.0,4831281.08,2.09,11.28,1.15,4.93,1.0,3088849.82,241450.0,250922.0,2972249.5,,,,,,,,0.01,,733.0,,,,,,,17492.0,3.0,0.24,,,100.0,76.07,0.0,0.0,,0.0,100.0,19.52,0.1703,27.99,1.2365
2015-11-11,392968.0,4978904.56,2.09,11.74,1.15,4.91,1.0,3185516.74,242269.0,251422.0,3069548.23,,,819.0,0.0,,,,,819.0,,,,0.0,819.0,,,319.0,2.98,0.0,,,100.0,76.32,0.0,0.0,,0.0,100.0,19.47,0.1707,28.13,1.2379
2015-11-12,392772.0,4960710.36,2.09,11.75,1.15,5.02,1.0,3172984.38,242073.0,251226.0,3057381.99,,,,,,,,0.0,,196.0,,,,,,,196.0,3.06,0.0,,,100.0,76.18,0.0,0.0,,0.0,100.0,19.5,0.1714,28.27,1.2361
2015-11-13,390562.0,4901553.1,2.08,11.53,1.15,4.99,1.0,3160918.3,238203.0,251866.0,2989447.65,,,,0.02,,,,0.05,1660.0,3870.0,,,0.02,,,,1020.0,3.01,0.01,,,100.0,75.62,0.0,0.0,,0.0,100.0,19.47,0.1736,28.66,1.2399
2015-11-16,390562.0,4796101.36,2.08,11.85,1.15,4.96,1.0,3092914.48,238203.0,251866.0,2925132.84,,,,,,,,,,,,,,,,,,2.99,,,,100.0,75.24,0.0,0.0,,0.0,100.0,19.47,0.1737,28.67,1.2337
2015-11-17,390375.0,4961666.25,2.08,11.79,1.15,4.86,1.0,3198840.09,238016.0,251679.0,3025183.36,,,,,,,,0.01,,187.0,,,,,,,187.0,2.93,0.03,,,100.0,75.18,0.0,0.0,,0.0,100.0,19.41,0.1725,28.51,1.2331
2015-11-18,392968.0,4971045.2,2.09,11.71,1.15,5.04,1.0,3216540.8,238016.0,254272.0,3010902.4,,,,0.07,,,,,2593.0,,,,0.07,,,,,3.02,,,,100.0,75.18,0.0,0.0,,0.0,100.0,19.33,0.1753,29.21,1.2413
2015-11-19,393026.0,4967848.64,2.09,12.66,1.15,5.02,1.0,3214731.2,238016.0,254330.0,3008522.24,,,,0.0,,,,,58.0,,,,0.0,,,,,3.0,,,,100.0,75.18,0.0,0.0,,0.0,100.0,19.28,0.1753,29.28,1.2414
2015-11-20,393233.0,4997991.43,2.09,13.01,1.16,5.03,1.0,3235165.27,238016.0,254537.0,3025183.36,,,,0.0,,,,,207.0,,,,0.0,,,,,3.02,,,,100.0,75.17,0.0,0.0,,0.0,100.0,19.29,0.1752,29.21,1.2418
2015-11-23,400351.0,5248601.61,2.13,13.77,1.18,5.15,1.0,3342525.6,244711.0,254960.0,3208161.21,,,7000.0,0.01,,,,0.0,423.0,305.0,,,0.01,7000.0,,,,3.12,,,,100.0,77.28,0.0,0.0,,0.0,100.0,18.84,0.1725,28.7,1.2643
2015-11-24,412608.0,5429921.28,2.2,14.02,1.21,5.46,1.0,3527669.6,243868.0,268060.0,3209302.88,,,,0.22,,,,0.0,15000.0,843.0,,,0.22,,,,1900.0,3.2,0.03,,,100.0,77.01,0.0,0.0,,0.0,100.0,20.92,0.177,27.75,1.303
2015-11-25,413472.0,5313115.2,2.2,13.23,1.21,5.49,1.0,3455673.4,243489.0,268924.0,3128833.65,,,,0.02,,,,0.0,1243.0,379.0,,,0.02,,,,379.0,3.2,0.0,,,100.0,76.88,0.0,0.0,,0.0,100.0,20.93,0.1762,27.6,1.3055
2015-11-26,418472.0,5352256.88,2.23,13.11,1.23,5.45,1.0,3503487.96,248489.0,273924.0,3178174.31,,,,0.07,,,,,5000.0,,,,0.07,,,5000.0,,3.19,,,,100.0,78.42,0.0,0.0,,0.0,100.0,20.71,0.1719,27.0,1.3206
2015-11-27,418472.0,5302040.24,2.23,13.03,1.23,5.41,1.0,3470617.08,248489.0,273924.0,3148355.63,,,,,,,,,,,,,,,,,,3.18,,,,100.0,78.54,0.0,0.0,,0.0,100.0,20.52,0.172,27.09,1.3227
2015-11-30,454042.0,5943409.78,2.42,14.26,1.33,5.8,1.0,4051276.46,243489.0,309494.0,3187271.01,,,,0.54,,,,0.07,42642.0,5000.0,,,0.54,,,,7072.0,3.09,0.1,,,100.0,77.21,0.0,0.0,,0.0,100.0,24.58,0.189,27.51,1.4397
2015-12-01,448549.0,6311084.43,2.39,13.23,1.32,5.92,1.0,4277294.07,243489.0,304001.0,3425890.23,,,648.0,,,,,0.01,,648.0,,,,648.0,,,5493.0,3.19,0.03,,,100.0,77.37,0.0,0.0,,0.0,100.0,24.87,0.193,27.88,1.4252
2015-12-02,429932.0,5890068.4,2.29,8.47,1.26,6.07,1.0,3909760.8,243078.0,285384.0,3330168.6,,,62.0,0.12,,,,0.0,1983.0,473.0,,,0.12,62.0,,,20600.0,3.42,0.21,,,100.0,84.04,0.0,0.0,,0.0,100.0,23.7,0.1878,26.86,1.4864
2015-12-03,428453.0,6024049.18,2.28,7.89,1.26,5.88,1.0,4019824.3,240626.0,285905.0,3383201.56,,,,0.01,,,,0.04,1396.0,2452.0,,,0.01,,,,875.0,3.27,0.05,,,100.0,78.33,0.0,0.0,,0.0,100.0,23.68,0.1868,26.84,1.3946
2015-12-04,427654.0,5940114.06,2.28,7.35,1.26,6.04,1.0,3960122.34,239900.0,285106.0,3332211.0,,,,,,66.0,,0.01,,726.0,,,,,0.0,,865.0,3.35,0.0,,,100.0,72.04,0.0,0.0,,0.0,100.0,23.87,0.1874,26.57,1.2842
2015-12-07,426808.0,5936899.28,2.27,7.3,1.25,5.97,1.0,3954056.6,239427.0,284260.0,3330429.57,,,,0.02,,,,0.0,1060.0,473.0,,,0.02,,,,1906.0,3.33,0.04,,,100.0,66.72,0.0,0.0,,0.0,100.0,23.87,0.185,26.02,1.1894
2015-12-08,426160.0,5906577.6,2.27,6.73,1.25,5.95,1.0,3930862.32,239016.0,283612.0,3312761.76,,,,,,,,0.01,,411.0,,,,,,,648.0,3.32,0.01,,,100.0,65.99,0.0,0.0,,0.0,100.0,23.92,0.1851,26.01,1.1765
2015-12-09,426284.0,5857142.16,2.27,6.62,1.25,5.93,1.0,3898532.64,237215.0,283736.0,3259334.1,,,,0.02,,,,0.03,1518.0,1801.0,,,0.02,,,,1394.0,3.27,0.02,,,100.0,65.35,0.0,0.0,,0.0,100.0,23.89,0.187,26.48,1.1743
2015-12-10,427077.0,5923557.99,2.27,6.46,1.25,5.92,1.0,3946417.23,237192.0,284529.0,3289853.04,,,235.0,0.01,,,,0.0,816.0,258.0,,,0.01,235.0,,,23.0,3.28,0.01,,,100.0,65.34,0.0,0.0,,0.0,100.0,23.78,0.1855,26.21,1.1765
2015-12-11,425014.0,5758939.7,2.26,6.31,1.25,5.92,1.0,3827414.3,237192.0,282466.0,3213951.6,,,,0.01,,,,,530.0,,,,0.01,,,,2593.0,3.28,0.02,,,100.0,62.69,0.0,0.0,,0.0,100.0,24.01,0.1848,25.78,1.1233
2015-12-14,422676.0,5490561.24,2.25,6.21,1.24,5.76,1.0,3669233.34,234854.0,282466.0,3050753.46,,,,,,,,0.03,,2338.0,,,,,,,,3.18,,,,100.0,62.11,0.0,0.0,,0.0,100.0,24.26,0.1862,25.93,1.1178
2015-12-15,426676.0,5469986.32,2.27,6.29,1.25,5.6,1.0,3672494.12,238854.0,286466.0,3062108.28,,,4000.0,0.0,,,,,4000.0,,,,0.0,4000.0,,,,3.11,,,,100.0,63.35,0.0,0.0,,0.0,100.0,24.07,0.1874,26.65,1.1317
2015-12-16,422612.0,5417885.84,2.25,6.21,1.24,5.48,1.0,3630675.28,238052.0,283204.0,3051826.64,,,,,,,,0.03,,802.0,,,,,,,3262.0,3.05,0.06,,,100.0,59.08,0.0,0.0,,0.0,100.0,24.36,0.1858,25.9,1.0488
2015-12-17,422523.0,5480123.31,2.25,6.09,1.24,5.49,1.0,3672001.55,238052.0,283115.0,3087534.44,,,302.0,,,,,0.0,,302.0,,,,302.0,,,89.0,3.06,0.0,,,100.0,59.08,0.0,0.0,,0.0,100.0,24.33,0.1857,25.86,1.0486
2015-12-18,422005.0,5313042.95,2.25,5.99,1.24,5.52,1.0,3557896.23,238052.0,282597.0,2997074.68,,,,,,1000.0,,,,,,,,,0.01,,1518.0,3.08,0.01,,,100.0,58.72,0.0,0.0,,0.0,100.0,24.4,0.1846,25.59,1.0409
