,EN FP Equity_DX_SI_QTY,EN FP Equity_DX_SHORT_INTEREST_VALUE,EN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EN FP Equity_DX_SI_MV,EN FP Equity_DX_DSS,EN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY,EN FP Equity_DX_BROKER_SI_QTY,EN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EN FP Equity_DX_BROKER_SI_MV_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EN FP Equity_DX_BROKER_SI_MV_INC_x,EN FP Equity_DX_SUPPLY_SI_MV_NEW,EN FP Equity_DX_BROKER_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_NEW,EN FP Equity_DX_SUPPLY_SI_MV_DEC,EN FP Equity_DX_BROKER_SI_QTY_INC,EN FP Equity_DX_SUPPLY_SI_QTY_DEC,EN FP Equity_DX_BROKER_SI_MV_NEW_y,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EN FP Equity_DX_BROKER_SI_MV_INC_y,EN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EN FP Equity_DX_BROKER_SI_MV_ADD,EN FP Equity_DX_SUPPLY_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_DEC,EN FP Equity_DX_SUPPLY_SI_MV,EN FP Equity_DX_BROKER_SI_MV_DEC,EN FP Equity_DX_SUPPLY_SI_MV_RMV,EN FP Equity_DX_BROKER_SI_MV_RMV,EN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EN FP Equity_DX_UTILIZATION_QUANTITY,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EN FP Equity_DX_ACTIVE_UTILIZATION_MV,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EN FP Equity_DX_BROKER_SI_CON_RATIO,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EN FP Equity_DX_DEMAND_SUPPLY_RATIO,EN FP Equity_PX_LAST
2013-10-17,29847434.0,723576703.84,12.18,25.44,9.35,853.4,2.0,665134316.36,12578276.0,27436694.0,304928976.07,,,8647.0,6.17,,1204033.0,,1.19,75953.0,45272.0,,,6.17,8647.0,35.63,101412.0,44811.0,368.46,1.34,,,29.64,29.64,29856252.0,723790474.28,,876.78,29.59,17.33,0.1982,35.1,0.7034,29.195
2013-10-18,30021110.0,734268451.37,12.25,25.67,9.41,854.23,2.0,672755906.51,13048472.0,27506124.0,319144806.04,,,433186.0,11.96,,25918.0,,1.39,503511.0,77946.0,,,11.96,433186.0,0.78,114956.0,460000.0,381.34,13.95,,,30.86,30.86,29236184.0,715070413.77,,856.46,30.81,17.67,0.1991,34.99,0.71,29.455
2013-10-21,29334740.0,721256510.72,11.97,25.18,9.19,837.49,2.0,659444808.53,13570839.0,26820752.0,333667725.87,,188628.0,90806.0,19.82,5.56,,,1.66,617618.0,60509.0,,188628.0,19.82,90806.0,,303892.0,1302989.0,399.54,37.63,0.01,,31.9,31.9,28968628.0,712254874.31,450.0,853.59,31.88,18.5,0.2018,34.34,0.6896,29.61
2013-10-22,29101844.0,712630452.18,11.88,25.61,9.12,831.4,2.0,661207064.78,13123194.0,27001856.0,321353783.43,,,28439.0,6.93,,638.0,,14.47,240000.0,491817.0,,,6.93,28439.0,0.02,15733.0,59534.0,386.86,0.89,,,30.82,30.82,29453286.0,721236376.65,,869.25,30.8,18.57,0.2043,34.63,0.6835,29.49
2013-10-23,29447146.0,713261421.1,12.02,26.19,9.23,841.11,2.0,661885247.6,13036864.0,27326070.0,315775666.12,,,122931.0,18.08,,,,9.45,630875.0,317412.0,,,18.08,122931.0,,108151.0,306661.0,383.69,8.45,,,30.53,30.53,29662476.0,718477090.62,,871.68,30.56,18.88,0.2041,34.18,0.6896,29.17
2013-10-24,29341866.0,714487846.82,11.97,26.07,9.19,832.2,2.0,662962620.68,12931637.0,27225880.0,314891270.92,,,77116.0,0.3,,37151.0,,5.42,57379.0,182343.0,,,0.3,77116.0,1.14,,194721.0,377.28,6.95,,,30.53,30.53,29424656.0,716503821.16,,859.78,30.5,19.0,0.2036,34.25,0.6927,29.325
2013-10-25,29333154.0,713666774.94,11.97,28.42,9.19,834.92,2.0,662900962.58,12732919.0,27246576.0,309788072.51,,,8405.0,7.17,,,,8.35,218703.0,286370.0,,,7.17,8405.0,,79247.0,198005.0,372.84,5.07,,,30.12,30.12,29535556.0,718591154.46,,864.52,30.13,19.24,0.2028,34.25,0.694,29.3
2013-10-28,29071756.0,698254476.06,11.86,29.31,9.11,826.57,2.0,646272798.51,12683834.0,26907504.0,304644269.31,,,47985.0,1.3,,,,5.14,48948.0,175373.0,,,1.3,47985.0,,78303.0,388022.0,371.08,11.73,,,30.16,30.16,29377674.0,705602109.72,,857.46,30.2,19.49,0.2063,34.58,0.6912,28.925
2013-10-29,29226508.0,701607327.63,11.93,31.17,9.16,823.5,2.0,650471590.63,12728164.0,27096372.0,305550465.68,,,23279.0,4.71,,3500.0,,1.28,211738.0,40898.0,,,4.71,23279.0,0.1,61949.0,26368.0,368.66,2.79,,,30.06,30.06,29621044.0,711078501.83,,857.43,30.07,19.25,0.2055,34.42,0.6901,28.91
2013-10-30,29003258.0,693598858.09,11.83,30.85,9.09,817.83,2.0,642657688.06,12576669.0,26873122.0,300764943.61,,,77443.0,0.28,,,,6.72,9673.0,228938.0,,,0.28,77443.0,,,232924.0,363.81,6.06,,,29.68,29.68,29790932.0,712435700.04,,861.14,29.7,19.42,0.2073,34.68,0.6846,28.8
2013-10-31,28767882.0,687731076.67,11.74,30.97,9.01,811.18,2.0,636183690.23,12693483.0,26611648.0,303453091.55,,,243912.0,,,,,4.74,,162692.0,,,,243912.0,,35594.0,261473.0,367.79,6.73,,,29.96,29.96,29676968.0,709463879.02,,858.24,30.0,19.37,0.2089,34.84,0.679,28.79
2013-11-01,25464440.0,613410145.13,10.39,27.82,7.98,710.57,2.0,561471266.06,12649627.0,23308306.0,304715498.71,,,56878.0,1.19,,,,3.36,40000.0,100734.0,,,1.19,56878.0,,,3343343.0,365.84,101.2,,,30.02,30.02,29489576.0,710371211.54,,853.23,30.01,21.72,0.1829,26.68,0.6043,29.01
2013-11-04,25275148.0,610949070.71,10.31,28.53,7.92,707.24,2.0,557467663.64,12657036.0,23062606.0,305944969.43,,,57984.0,,,,,1.46,,50575.0,,,,57984.0,,,245700.0,367.07,5.3,,,30.03,30.03,29494100.0,712929276.87,,856.1,30.01,21.72,0.1836,26.81,0.5996,29.11
2013-11-05,25206360.0,591076812.72,10.29,28.7,7.9,708.15,2.0,538671939.63,12641620.0,22971564.0,296439805.56,,,111300.0,1.03,,62429.0,,2.98,9000.0,126716.0,,,1.03,111300.0,1.9,,162472.0,367.07,4.11,,,30.03,30.03,29453340.0,690666416.37,,849.72,30.17,21.45,0.1831,26.82,0.5988,28.24
2013-11-06,26643498.0,631746002.72,10.87,30.34,8.35,732.02,2.0,580613257.28,12593581.0,24487006.0,298607354.66,,,72544.0,35.27,,,,3.84,1554032.0,125800.0,,,35.27,72544.0,,5217.0,38589.0,355.89,5.45,,,29.9,29.9,29524780.0,700064298.85,,836.7,29.84,20.25,0.1746,25.61,0.6326,28.555
2013-11-07,25558856.0,591490094.0,10.43,29.33,8.01,711.32,2.0,542367512.61,12630210.0,23436222.0,292291802.9,,,87471.0,3.56,,,,3.41,72628.0,125331.0,,,3.56,87471.0,,74489.0,1123412.0,360.69,25.97,,,30.02,30.02,29443342.0,681385940.25,,836.1,30.14,21.13,0.1768,26.43,0.6075,27.87
2013-11-08,25112856.0,577623656.28,10.25,29.08,7.87,682.37,2.0,530282488.04,11134121.0,23054644.0,256097183.11,,,60411.0,31.08,,,,47.15,1301884.0,1587450.0,,,31.08,60411.0,,30950.0,1683462.0,310.6,54.35,,,26.57,26.57,30773720.0,707829832.81,,856.57,26.61,18.88,0.1752,27.32,0.5992,27.7
2013-11-11,24013060.0,564689679.99,9.8,27.77,7.52,649.31,2.0,517090172.07,10699090.0,21988922.0,251599159.3,,,1062.0,0.51,,,,12.26,21000.0,436241.0,,,0.51,1062.0,,148.0,1086722.0,296.96,31.79,,,25.47,25.47,31311774.0,736325801.04,,872.26,25.4,19.5,0.1805,28.61,0.5716,28.32
2013-11-12,23949436.0,560309919.27,9.77,27.88,7.5,654.59,2.0,512957539.27,10264163.0,21925444.0,240135606.61,,,,10.69,,,,11.61,385047.0,434927.0,,,10.69,,,,448525.0,289.69,9.45,,,24.45,24.45,31713552.0,741955583.45,,895.09,24.45,19.34,0.1784,28.75,0.5705,28.175
2013-11-13,23960902.0,552818616.6,9.78,28.02,7.51,653.28,2.0,506975297.59,10317031.0,21973908.0,238031389.84,,,120201.0,3.65,,,,1.45,134333.0,49084.0,,,3.65,120201.0,,5414.0,85868.0,289.65,2.44,0.67,,24.63,24.63,31574920.0,728486915.63,23663.0,885.03,24.66,19.36,0.1788,28.72,0.572,27.785
2013-11-14,23943140.0,586803895.57,9.77,27.93,7.5,650.42,2.0,538106245.81,10168958.0,21956148.0,249223124.8,,,,0.0,,,,5.12,63911.0,177150.0,,,0.0,,,29077.0,81672.0,285.01,2.31,,,24.34,24.34,31614498.0,774815274.15,,894.75,24.16,19.45,0.1787,28.61,0.573,29.515
2013-11-15,23733162.0,573085079.65,9.68,25.68,7.44,664.1,2.0,525829511.16,10362830.0,21776168.0,250231438.02,,117341.0,277268.0,,3.46,,,5.54,,246580.0,,117341.0,,277268.0,,45843.0,179979.0,303.94,0.0,,,24.77,24.77,31480910.0,760170086.68,,921.85,24.8,19.61,0.1796,28.92,0.5672,29.08
2013-11-18,23594412.0,572379597.81,9.63,24.98,7.39,658.84,2.0,525549798.63,10125245.0,21664012.0,245629501.63,,,4508.0,0.49,,,,8.73,16333.0,276336.0,,,0.49,4508.0,,35069.0,128489.0,293.91,0.94,0.02,,24.2,24.2,31714984.0,769377502.88,826.0,921.59,24.18,19.52,0.1806,29.04,0.5639,29.215
2013-11-19,23396130.0,553484637.21,9.55,24.49,7.33,653.98,2.0,507585364.2,10178618.0,21455940.0,240796605.72,,,53135.0,2.38,,,,0.08,65037.0,2877.0,,,2.38,53135.0,,3115.0,273109.0,295.73,7.73,,,24.2,24.2,31882902.0,754257069.29,,923.46,24.26,19.79,0.1827,29.23,0.5562,28.49
2013-11-20,23388780.0,554087606.59,9.54,24.58,7.33,647.28,2.0,509340672.98,9997475.0,21499952.0,236843349.45,,,158940.0,0.0,,,,8.79,63405.0,292183.0,,,0.0,158940.0,,100.0,19393.0,285.76,1.59,1.4,,23.86,23.86,31909660.0,755949952.77,48000.0,913.37,23.83,19.8,0.183,29.21,0.5581,28.53
2013-11-21,23394984.0,549475118.56,9.55,24.89,7.33,644.06,2.0,505533519.82,10046046.0,21524084.0,235950249.72,,,65647.0,0.5,,63239.0,,4.04,20000.0,139864.0,,,0.5,65647.0,1.8,139224.0,59108.0,285.72,2.71,0.47,,23.84,23.84,32085574.0,753589939.52,16436.0,912.68,23.84,19.69,0.1822,29.14,0.5553,28.285
2013-11-22,22648374.0,522536371.25,9.24,24.56,7.1,617.86,2.0,479963326.54,9873877.0,20803124.0,227807076.03,,14815.0,5182.0,,0.42,,,6.2,,207924.0,,14815.0,,5182.0,,15758.0,720961.0,277.61,23.51,,,23.49,23.49,32154780.0,741865268.54,,902.6,23.52,20.41,0.1918,30.31,0.5389,27.785
2013-11-25,22746022.0,525167026.16,9.28,25.17,7.13,615.0,2.0,481289786.08,9897946.0,20845612.0,228526766.83,,,53030.0,2.15,,15495.0,,1.4,92179.0,48961.0,,,2.15,53030.0,0.45,20000.0,65184.0,275.12,3.3,,,23.48,23.48,32258418.0,744792098.14,,896.74,23.48,20.87,0.1901,30.03,0.5396,27.805
2013-11-26,23401314.0,539033549.52,9.55,25.94,7.33,629.66,2.0,495382714.21,9895641.0,21506280.0,227939443.62,,,21363.0,17.68,,,,1.85,738474.0,66716.0,,,17.68,21363.0,,43048.0,77806.0,274.52,2.58,,,23.47,23.47,32273444.0,743397104.74,,895.41,23.46,20.38,0.1903,30.71,0.5549,27.74
2013-11-27,22803572.0,525454316.96,9.31,26.51,7.14,615.86,2.0,485757300.15,9524231.0,21080808.0,219463349.63,,,37472.0,0.16,,,,11.4,5698.0,408882.0,,,0.16,37472.0,,,431170.0,264.1,9.29,,,22.53,22.53,32749160.0,754626840.86,,908.19,22.53,20.4,0.1935,31.29,0.5394,27.75
2013-11-28,22268904.0,516370140.2,9.09,26.86,6.98,611.64,2.0,478198746.62,9484941.0,20622730.0,219936298.34,,,18779.0,0.62,,,,3.53,21921.0,127415.0,,,0.62,18779.0,,69346.0,480000.0,263.24,2.65,,,22.46,22.46,32739888.0,759170750.23,,909.83,22.44,20.3,0.1934,31.37,0.5274,27.925
2013-11-29,22187632.0,511445676.58,9.05,27.21,6.95,600.58,2.0,473921012.4,9064170.0,20559730.0,208937599.03,,,974.0,,,,,11.6,,422045.0,,,,974.0,,300.0,63000.0,252.93,1.6,,,21.31,21.31,33477290.0,771682856.21,,933.41,21.32,20.47,0.1989,32.1,0.5216,27.76
2013-12-02,22127892.0,509149902.21,9.03,27.52,6.93,597.76,2.0,471446302.78,9052897.0,20489276.0,208301885.34,,,4260.0,0.0,,,,0.9,12175.0,29433.0,,,0.0,4260.0,,13900.0,82629.0,251.67,1.9,,,21.4,21.4,33257432.0,765234133.04,,924.53,21.4,20.39,0.1996,32.23,0.523,27.71
2013-12-03,22157492.0,489500297.67,9.04,27.44,6.94,594.9,2.0,452637460.1,9113893.0,20488876.0,201342883.77,,,88670.0,,,,,1.31,,37677.0,,,,88670.0,,10003.0,400.0,250.49,0.28,,,21.52,21.52,33230828.0,734130929.53,,909.88,21.59,20.5,0.2007,32.38,0.5233,26.605
2013-12-04,21803932.0,475533721.94,8.9,26.32,6.83,574.33,2.0,444855987.12,8754418.0,20397312.0,190929827.47,,,230609.0,,,,,17.84,,607684.0,,,,230609.0,,17600.0,91563.0,232.42,6.55,,,20.9,20.9,33132738.0,722609766.86,,878.74,20.92,20.96,0.2029,32.88,0.5205,26.265
2013-12-05,21119864.0,454827238.25,8.61,25.23,6.62,546.62,2.0,424198647.46,8355912.0,19697628.0,179948903.93,,,57639.0,,,,,12.54,,464125.0,,,,57639.0,,7980.0,699685.0,218.51,21.58,,,19.98,19.98,33455128.0,720473553.88,,874.76,19.99,22.08,0.2132,33.67,0.5051,25.935
2013-12-06,21600220.0,465799716.57,8.81,25.16,6.77,556.28,2.0,430918401.29,8725682.0,19982692.0,188165685.46,,,365764.0,8.09,,19200.0,,1.17,349349.0,34871.0,,,8.09,365764.0,0.5,38877.0,83486.0,226.01,2.46,,,21.09,21.09,32644254.0,703959693.96,,846.43,21.07,21.95,0.212,33.24,0.5221,25.97
2013-12-09,21834004.0,470115963.01,8.91,24.8,6.84,562.47,2.0,433178557.65,8672427.0,20118488.0,186729212.41,,,12389.0,5.12,,,,2.1,203000.0,82144.0,,,5.12,12389.0,,16500.0,67204.0,224.78,1.57,,,20.96,20.96,32710376.0,704299125.05,,848.14,20.95,22.17,0.2107,33.0,0.5276,25.93
2013-12-10,21780900.0,468339547.79,8.88,24.67,6.82,560.2,2.0,431451957.08,8674766.0,20065382.0,186527461.47,,,2698.0,2.56,,,,0.01,105134.0,359.0,,,2.56,2698.0,,,158239.0,224.62,3.72,,,20.91,20.91,32819718.0,705699575.62,,849.96,20.9,21.86,0.2107,32.97,0.5249,25.895
2013-12-11,22115896.0,477103696.67,9.02,25.26,6.93,568.79,2.0,439182576.15,8716383.0,20358082.0,188037534.22,,,98024.0,7.89,,,,1.47,308800.0,56407.0,,,7.89,98024.0,,,16100.0,225.63,0.12,,,20.98,20.98,32835256.0,708351224.77,,851.02,20.96,22.13,0.2085,32.44,0.5323,25.98
2013-12-12,22128004.0,471301374.71,9.03,25.19,6.93,569.41,2.0,433861888.65,8778903.0,20370188.0,186980671.75,,,58468.0,1.01,,,,0.07,12107.0,1624.0,,,1.01,58468.0,,5676.0,,227.47,,,,21.07,21.07,32893540.0,700595074.96,,854.54,21.02,22.11,0.2086,32.41,0.531,25.65
2013-12-13,22204484.0,475603797.11,9.06,25.52,6.96,567.51,2.0,434847299.34,8866685.0,20301688.0,189917903.69,,,66085.0,0.0,,,,3.93,17799.0,134704.0,,,0.0,66085.0,,156401.0,86300.0,227.5,3.91,,,21.25,21.25,32858080.0,703796026.69,,844.73,21.22,22.16,0.2071,32.28,0.5322,25.795
2013-12-16,22850860.0,499600085.99,9.32,25.62,7.16,586.77,2.0,457893772.37,9287295.0,20943284.0,203052899.57,,,355416.0,17.38,,,,0.29,641596.0,11287.0,,,17.38,355416.0,,76481.0,,239.62,,,,22.33,22.33,32308324.0,706373477.78,,841.03,22.17,21.39,0.1972,31.27,0.5494,26.33
2013-12-17,23178100.0,495591856.45,9.45,25.75,7.26,591.49,2.0,454409757.79,9314165.0,21252074.0,199154560.71,,,45926.0,11.8,,,,0.59,332290.0,28156.0,,,11.8,45926.0,,9100.0,23500.0,244.03,7.24,,,22.1,22.1,32829844.0,701964498.16,,857.71,22.15,22.26,0.1939,29.72,0.55,25.75
2013-12-18,21322352.0,460515822.77,8.7,23.95,6.68,546.64,2.0,418613894.28,9154614.0,19382250.0,197719491.66,,,87133.0,2.52,,,,6.72,80000.0,246684.0,,,2.52,87133.0,,,1949824.0,237.17,45.52,,,21.85,21.85,32748414.0,707293586.45,,848.16,21.85,24.25,0.1886,25.61,0.5089,26.01
2013-12-19,20810266.0,460342368.4,8.49,23.5,6.52,536.67,2.0,416111885.19,8690000.0,18810780.0,192230852.86,,,115000.0,7.43,,,,14.14,285000.0,579614.0,,,7.43,115000.0,,,856469.0,227.72,20.46,,,20.56,20.56,33573192.0,742670118.68,,880.41,20.55,26.29,0.2051,26.4,0.4924,26.64
2013-12-20,20703272.0,450325444.66,8.45,23.36,6.48,537.53,2.0,406892829.82,8654553.0,18706500.0,188248767.06,,,1176.0,4.51,,115000.0,,0.89,172000.0,53623.0,,,4.51,1176.0,3.06,17000.0,104281.0,228.84,0.73,,,20.59,20.59,33381112.0,726086393.72,,882.16,20.6,26.16,0.2054,26.69,0.4925,26.195
2013-12-23,21219060.0,458637334.5,8.66,22.33,6.65,547.49,2.0,416191919.04,8993078.0,19255304.0,194380020.74,,1800.0,258097.0,9.48,0.05,115000.0,,1.01,433803.0,30557.0,,1800.0,9.48,258097.0,3.01,109185.0,,235.18,,,,21.3,21.3,33230814.0,718264237.73,,868.61,21.31,26.0,0.2022,26.55,0.5025,26.03
2013-12-24,21245500.0,466530051.0,8.67,22.15,6.65,547.19,2.0,424026639.17,8964901.0,19309920.0,196860310.22,,,63.0,2.15,,,,0.75,105000.0,28240.0,,,2.15,63.0,,,50384.0,234.32,1.32,,,21.29,21.29,33140004.0,727721529.56,,869.6,21.23,26.42,0.2044,26.61,0.5046,26.445
2013-12-25,21295088.0,467618954.16,8.69,22.57,6.67,548.96,2.0,425124589.44,8963926.0,19359920.0,196838900.19,,,,1.26,,,,0.02,50000.0,975.0,,,1.26,,,,,235.12,,,,21.34,21.34,33034830.0,725412013.12,,868.18,21.31,26.47,0.2042,26.57,0.507,
2013-12-26,21295088.0,467618954.16,8.69,22.57,6.67,550.71,2.0,425124589.44,8963926.0,19359920.0,196838900.19,,,10000.0,,,,,0.26,,10000.0,,,,10000.0,,,,236.8,,,,21.29,21.29,33132110.0,727548185.17,,875.74,21.29,26.4,0.204,26.53,0.5059,
2013-12-27,21086036.0,476247757.24,8.6,22.35,6.6,548.52,2.0,434337484.09,9368263.0,19230444.0,211590943.07,,,679072.0,3.94,,,,9.83,72226.0,373541.0,,,3.94,679072.0,,98806.0,201700.0,248.74,5.26,,,22.5,22.5,32264108.0,728714921.77,,860.68,22.42,26.38,0.2056,26.72,0.5065,27.2
2013-12-30,20833820.0,472973178.85,8.5,21.85,6.53,549.36,2.0,430123627.11,9371385.0,18946356.0,212750890.32,,,50000.0,4.87,,,,2.94,67199.0,114077.0,,,4.87,50000.0,,67199.0,351289.0,254.68,7.45,,,22.61,22.61,32084116.0,728379449.15,,873.6,22.57,26.01,0.2049,26.11,0.5026,27.34
2013-12-31,20831680.0,474308428.21,8.5,23.59,6.53,551.99,2.0,431333675.88,9371378.0,18944224.0,213373264.63,,,,0.82,,,,0.23,16707.0,9368.0,,,0.82,,,9361.0,18839.0,257.02,0.0,,,22.72,22.72,31875362.0,725757732.88,,873.52,22.73,26.0,0.2046,26.03,0.5051,27.42
2014-01-01,20828694.0,474240441.14,8.5,24.69,6.52,552.05,2.0,429876757.97,9371378.0,18880236.0,213373264.63,,,,,,,,,,,,,,,,,63986.0,257.06,1.76,,,22.77,22.77,31781590.0,723622674.65,,871.62,22.78,25.99,0.2047,26.03,0.5061,
2014-01-02,20705684.0,465507993.44,8.45,24.54,6.49,548.93,2.0,422694543.37,9274526.0,18801352.0,208511150.29,,,154934.0,,,,,6.71,,255072.0,,,,154934.0,,3286.0,78885.0,254.39,1.36,,,22.39,22.39,32147338.0,722740809.09,,880.31,22.42,26.14,0.2059,26.19,0.4999,27.075
2014-01-03,20568476.0,466693100.83,8.39,24.55,6.44,543.35,2.0,423572727.22,9254493.0,18668040.0,209981917.71,,,24132.0,,,,,2.08,,74715.0,,,,24132.0,,30550.0,133311.0,251.82,4.58,,,22.26,22.26,32327836.0,733509766.4,,880.01,22.25,26.24,0.2071,26.45,0.4946,27.325
2014-01-06,20465728.0,465041537.85,8.35,24.7,6.41,541.5,2.0,424202231.53,8744078.0,18668456.0,198691171.9,,,13309.0,0.94,,,,2.71,20414.0,103341.0,,,0.94,13309.0,,3283.0,20000.0,238.8,0.46,11.65,,21.08,21.08,32734158.0,743816353.68,423666.0,894.86,21.06,26.33,0.2094,26.58,0.4934,27.365
2014-01-07,20535776.0,477205593.49,8.38,24.78,6.43,545.03,2.0,422978775.2,8685809.0,18202212.0,201838812.36,,,,0.44,,37257.0,,1.58,15000.0,58269.0,,,0.44,,1.02,,518500.0,238.75,14.62,,,20.97,20.97,32733028.0,760642502.8,,902.29,20.92,24.23,0.198,26.24,0.4958,27.985
2014-01-08,20623172.0,488055734.18,8.41,24.48,6.46,554.83,2.0,434305302.62,8616561.0,18351906.0,203914412.63,,,39728.0,3.67,,114574.0,,2.94,35120.0,108976.0,,,3.67,39728.0,3.2,,,242.15,,,,21.25,21.25,31923704.0,755487409.68,,898.0,21.24,23.98,0.1958,25.78,0.5087,28.5
2014-01-09,20585312.0,488099894.8,8.4,24.5,6.45,558.35,2.0,434415505.63,8609474.0,18321206.0,204139891.28,,,46409.0,,,,,1.72,,63496.0,,,,46409.0,,10000.0,30700.0,245.17,0.0,,,20.81,20.81,32759982.0,776774418.95,,933.55,20.8,23.94,0.1944,25.59,0.4976,28.555
2014-01-10,20753686.0,496572839.07,8.47,24.39,6.5,564.11,2.0,455678344.04,9000013.0,19044548.0,215343048.32,,37750.0,67824.0,8.63,1.09,411442.0,,1.51,311900.0,48481.0,,37750.0,8.63,67824.0,11.75,333446.0,,256.73,,,,22.07,22.07,31775456.0,760290408.11,,908.47,22.03,23.89,0.1987,25.64,0.509,28.815
2014-01-13,20593284.0,495385396.52,8.4,24.2,6.45,562.63,2.0,454557715.95,8629647.0,18896068.0,207592004.31,,,7710.0,2.51,,26510.0,,10.4,87455.0,388076.0,,,2.51,7710.0,0.8,10000.0,262444.0,248.72,5.56,,,20.93,20.93,32603976.0,784310728.63,,940.53,20.91,24.03,0.2002,25.49,0.4994,28.97
2014-01-14,20604000.0,502315625.87,8.4,24.22,6.45,566.91,2.0,460494802.58,8649881.0,18888592.0,210879945.07,,,5959.0,0.99,,,,0.27,26797.0,11163.0,,,0.99,5959.0,,25438.0,34275.0,251.02,0.99,,,21.17,21.17,32218168.0,785463464.54,,936.69,21.13,23.98,0.1994,25.37,0.5042,29.36
2014-01-15,19955632.0,512441496.33,8.14,22.84,6.25,559.06,2.0,469162399.8,8756120.0,18270246.0,224848766.25,,,57485.0,1.59,,113394.0,,0.02,50729.0,5620.0,,,1.59,57485.0,3.37,54374.0,782468.0,259.83,18.8,,,21.42,21.42,32126340.0,824973608.52,,960.19,21.3,24.5,0.1971,24.74,0.4881,30.925
2014-01-16,20044244.0,512886123.02,8.18,20.81,6.28,576.65,2.0,468643299.14,8597325.0,18315178.0,219985781.83,,,60000.0,3.51,,,,6.35,97914.0,226009.0,,,3.51,60000.0,,7214.0,52982.0,263.16,0.0,,,21.02,21.02,32302944.0,826558073.75,,985.49,21.08,24.38,0.1946,25.16,0.4901,30.815
2014-01-17,20194748.0,521348653.3,8.24,20.55,6.33,582.68,2.0,475893815.2,8379816.0,18434028.0,216333760.96,,,11211.0,6.49,,,,10.26,179566.0,356696.0,,,6.49,11211.0,,127976.0,60717.0,259.34,1.8,,,20.56,20.56,32382948.0,835999851.53,,1002.55,20.55,24.06,0.1936,24.95,0.4954,31.09
2014-01-20,20830200.0,536456264.47,8.5,21.52,6.52,602.7,2.0,490828302.96,8153755.0,19058500.0,209989964.03,,,24782.0,27.6,,,,8.18,901590.0,270843.0,,,27.6,24782.0,,20000.0,277116.0,253.27,8.24,,,19.95,19.95,32715136.0,842538220.95,,1016.39,19.95,22.72,0.1804,23.29,0.5097,31.015
2014-01-21,21256016.0,516093432.35,8.67,22.04,6.66,612.95,2.0,467904676.89,8321920.0,19271296.0,202055185.53,,,300304.0,15.16,,,,6.03,465852.0,189899.0,,,15.16,300304.0,,57760.0,253058.0,255.53,7.82,,,20.37,20.37,32525756.0,789721321.89,,990.86,20.5,22.17,0.1737,22.93,0.5204,29.24
2014-01-22,21109380.0,514461262.66,8.61,20.77,6.61,589.74,2.0,470394935.61,8137932.0,19301250.0,198331299.74,,,4030.0,0.0,,,,8.77,44955.0,206591.0,,,0.0,4030.0,,18573.0,15000.0,238.88,0.4,,,19.78,19.78,33012004.0,804542684.85,,969.06,19.78,22.9,0.1765,23.07,0.513,29.35
2014-01-23,21486044.0,526584830.55,8.76,21.39,6.73,599.99,2.0,483401531.72,8429754.0,19724052.0,206598319.43,,,73221.0,12.38,,8894.0,,1.95,413908.0,66224.0,,,12.38,73221.0,0.27,284825.0,,246.53,,,,20.43,20.43,32833862.0,804699723.11,,962.72,20.39,22.7,0.178,22.87,0.5207,29.515
2014-01-24,22077180.0,524390296.15,9.01,21.43,6.92,618.17,2.0,484021242.25,8922126.0,20377616.0,211923637.68,,,509730.0,17.26,,158969.0,,2.11,546831.0,76265.0,,,17.26,509730.0,4.72,58907.0,52236.0,261.87,3.24,,,21.68,21.68,32234238.0,765646772.41,,942.68,21.74,22.07,0.1729,23.5,0.5364,28.605
2014-01-27,22002732.0,515039788.06,8.97,20.75,6.89,605.63,2.0,475371433.39,8894046.0,20308082.0,208191763.04,,,27806.0,0.0,,,,2.36,74457.0,68065.0,,,0.0,27806.0,,12179.0,143991.0,254.2,8.19,,,21.4,21.4,32660994.0,764528306.2,,931.8,21.43,22.22,0.1736,23.03,0.5295,28.19
