,ACWI FP Equity_DX_SI_QTY,ACWI FP Equity_DX_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACWI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACWI FP Equity_DX_SI_MV,ACWI FP Equity_DX_DSS,ACWI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY,ACWI FP Equity_DX_BROKER_SI_QTY,ACWI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACWI FP Equity_DX_BROKER_SI_MV_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACWI FP Equity_DX_BROKER_SI_MV_INC_x,ACWI FP Equity_DX_SUPPLY_SI_MV_NEW,ACWI FP Equity_DX_BROKER_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_NEW,ACWI FP Equity_DX_SUPPLY_SI_MV_DEC,ACWI FP Equity_DX_BROKER_SI_QTY_INC,ACWI FP Equity_DX_SUPPLY_SI_QTY_DEC,ACWI FP Equity_DX_BROKER_SI_MV_NEW_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACWI FP Equity_DX_BROKER_SI_MV_INC_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACWI FP Equity_DX_BROKER_SI_MV_ADD,ACWI FP Equity_DX_SUPPLY_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV,ACWI FP Equity_DX_BROKER_SI_MV_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV_RMV,ACWI FP Equity_DX_BROKER_SI_MV_RMV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACWI FP Equity_DX_UTILIZATION_QUANTITY,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACWI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_MV,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACWI FP Equity_DX_BROKER_SI_CON_RATIO,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACWI FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-07-07,1050.0,198051.0,0.08,0.22,0.2,,198051.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1047
2016-07-08,1050.0,200760.0,0.1,0.22,0.2,,200760.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1047
2016-07-11,1050.0,203154.0,0.1,0.22,0.2,,203154.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1047
2016-07-12,1050.0,204456.0,0.1,0.22,0.2,,204456.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1047
2016-07-13,1050.0,203469.0,0.1,0.22,0.2,,203469.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1047
2016-07-14,10850.0,2119981.5,0.99,2.17,2.11,,2119981.5,0.0,10850.0,0.0,,,,0.95,,4900.0,,,4900.0,,,,0.95,,0.96,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.37,0.5043,54.63,0.4336
2016-07-15,19250.0,3763182.5,1.67,3.81,3.76,,3763182.5,0.0,19250.0,0.0,,,,1.64,,,,,8400.0,,,,1.64,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.27,0.5015,52.73,0.7693
2016-07-18,19250.0,3769150.0,1.85,3.78,3.77,,3769150.0,0.0,19250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.3,0.5015,52.7,0.7693
2016-07-19,19250.0,3783587.5,1.85,3.75,3.77,,3783587.5,0.0,19250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.3,0.5015,52.7,0.6412
2016-07-20,27250.0,5385145.0,2.61,5.31,5.37,,5385145.0,0.0,27250.0,0.0,,,,1.6,,,,,8000.0,,,,1.6,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.2,0.5006,51.8,0.4779
2016-07-21,29350.0,5793690.0,2.86,5.37,5.8,,5793690.0,0.0,29350.0,0.0,,,,,,2100.0,,,,,,,,,0.42,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.57,0.4367,48.27,0.5147
2016-07-22,29350.0,5800440.5,2.57,5.37,5.8,,5800440.5,0.0,29350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.65,0.4368,48.2,0.5147
2016-07-25,27281.0,5381995.68,2.39,4.99,5.39,,5381995.68,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,2069.0,0.0,0.41,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.94,0.4997,51.94,0.4784
2016-07-26,27281.0,5381995.68,2.39,5.28,5.38,,5381995.68,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.0,0.4996,51.88,0.4322
2016-07-27,27281.0,5388815.93,2.34,5.28,5.42,,5388815.93,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.04,0.4996,51.85,0.4322
2016-07-28,27281.0,5334253.93,2.34,5.28,5.36,,5334253.93,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.75,0.4998,52.13,0.4322
2016-07-29,27281.0,5341892.61,4.81,5.23,5.34,,5341892.61,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.04,0.4996,51.84,0.4322
2016-08-01,27281.0,5342983.85,4.82,5.23,5.34,,5342983.85,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.01,0.4996,51.87,0.4322
2016-08-02,27281.0,5262232.09,6.82,5.23,5.3,,5262232.09,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.63,0.4999,52.26,0.4322
2016-08-03,27281.0,5287057.8,6.88,5.23,5.26,,5287057.8,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.11,0.4995,51.77,0.4322
2016-08-04,27281.0,5329616.16,6.88,5.23,5.3,,5329616.16,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.21,0.4995,51.68,0.5135
2016-08-05,27281.0,5395636.18,7.2,5.18,5.36,,5395636.18,0.0,27281.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.3,0.4994,51.59,0.5135
2016-08-08,1081.0,214254.2,0.41,0.21,0.21,,214254.2,0.0,1081.0,0.0,,,,,,,,,,,,,,,,,26200.0,0.0,5.15,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.83,0.9451,97.17,0.0203
2016-08-09,1081.0,214837.94,0.41,0.21,0.21,,214837.94,0.0,1081.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.81,0.9454,97.19,0.0203
2016-08-10,1081.0,213238.06,0.41,0.21,0.22,,213238.06,0.0,1081.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9443,97.13,0.0175
2016-08-11,1050.0,208635.0,0.4,0.21,0.21,,208635.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,31.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.017
2016-08-12,1050.0,208320.0,0.4,0.21,0.21,,208320.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.017
2016-08-15,1050.0,208824.0,0.4,0.2,0.21,,208824.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.017
2016-08-16,1050.0,206304.0,0.36,0.2,0.21,,206304.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.017
2016-08-17,1050.0,205285.5,0.36,0.19,0.21,,205285.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.017
2016-08-18,1050.0,205831.5,0.37,0.19,0.21,,205831.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.017
2016-08-19,1050.0,205096.5,0.37,0.19,0.21,,205096.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.017
2016-08-22,1050.0,204750.0,0.37,0.19,0.21,,204750.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-08-23,1050.0,206199.0,0.37,0.19,0.2,,206199.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-08-24,1050.0,206640.0,0.37,0.19,0.21,,206640.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-08-25,1050.0,205674.0,0.37,0.19,0.21,,205674.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-08-26,1050.0,206587.5,0.46,0.19,0.21,,206587.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-08-29,1050.0,207144.0,0.46,0.19,0.21,,207144.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-08-30,1050.0,207459.0,0.46,0.19,0.21,,207459.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-08-31,1050.0,206566.5,0.47,0.19,0.21,,206566.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-01,1050.0,205779.0,0.51,0.19,0.21,,205779.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-02,1050.0,208771.5,1.17,0.19,0.21,,208771.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-05,1050.0,209338.5,1.14,0.19,0.21,,209338.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-06,1050.0,208404.0,1.14,0.19,0.21,,208404.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-07,1050.0,208824.0,1.64,0.19,0.21,,208824.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-08,1050.0,208141.5,1.63,0.19,0.21,,208141.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-09,1050.0,205905.0,1.59,0.19,0.21,,205905.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-12,1050.0,203910.0,1.6,0.19,0.21,,203910.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-13,1050.0,201862.5,1.58,0.19,0.2,,201862.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-14,1050.0,201999.0,1.54,0.19,0.2,,201999.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-15,1050.0,203784.0,1.54,0.19,0.2,,203784.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-09-16,1050.0,203679.0,1.56,0.19,0.2,,203679.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-19,1050.0,205359.0,2.13,0.19,0.2,,205359.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-20,1050.0,205201.5,2.15,0.19,0.21,,205201.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-21,1050.0,206461.5,2.16,0.18,0.21,,206461.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-22,1050.0,208393.5,2.16,0.18,0.21,,208393.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-23,1050.0,207774.0,2.17,0.18,0.21,,207774.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-26,1050.0,204519.0,2.17,0.18,0.21,,204519.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-27,1050.0,206199.0,2.08,0.18,0.2,,206199.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-28,1050.0,206388.0,2.01,0.18,0.21,,206388.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-29,1050.0,206797.5,2.01,0.18,0.21,,206797.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-09-30,1050.0,206776.5,2.01,0.18,0.21,,206776.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-03,1050.0,206535.0,1.99,0.18,0.21,,206535.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-04,1050.0,207826.5,1.99,0.18,0.21,,207826.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-05,1050.0,207007.5,1.69,0.18,0.21,,207007.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-06,1050.0,206745.0,1.69,0.18,0.21,,206745.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-07,1050.0,206440.5,1.66,0.18,0.21,,206440.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-10,1050.0,208141.5,1.66,0.18,0.21,,208141.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-11,1050.0,206902.5,1.73,0.18,0.21,,206902.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-12,1050.0,207406.5,1.73,0.18,0.21,,207406.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-13,1050.0,205579.5,1.73,0.18,0.21,,205579.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-14,1050.0,207795.0,1.73,0.18,0.21,,207795.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-17,1050.0,206839.5,1.81,0.18,0.21,,206839.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-18,1050.0,208792.5,1.76,0.18,0.21,,208792.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-19,1050.0,209895.0,0.67,0.18,0.21,,209895.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-20,1050.0,210031.5,0.67,0.18,0.21,,210031.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-21,1050.0,210640.5,0.68,0.18,0.21,,210640.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-24,1050.0,211470.0,0.68,0.19,0.21,,211470.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0229
2016-10-25,1050.0,211113.0,0.69,0.19,0.21,,211113.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-10-26,1050.0,210399.0,0.69,0.19,0.21,,210399.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-10-27,1050.0,209769.0,0.64,0.19,0.21,,209769.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-10-28,1050.0,209296.5,0.63,0.19,0.21,,209296.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-10-31,1050.0,208288.5,0.62,0.19,0.21,,208288.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-11-01,1050.0,205264.5,0.62,0.19,0.21,,205264.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-11-02,1050.0,203049.0,0.62,0.18,0.21,,203049.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-11-03,1050.0,202618.5,0.62,0.18,0.2,,202618.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2016-11-04,1050.0,201684.0,0.62,0.18,0.2,,201684.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.025
2016-11-07,1050.0,205873.5,0.61,0.18,0.2,,205873.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.025
2016-11-08,3250.0,640185.0,2.37,0.56,0.64,,640185.0,0.0,3250.0,0.0,,,,0.22,,1100.0,,,1100.0,,,,0.22,,0.22,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.82,0.5524,66.18,0.0775
2016-11-09,3250.0,647855.0,2.38,0.56,0.64,,647855.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.81,0.5524,66.19,0.0775
2016-11-10,3250.0,648830.0,2.38,0.56,0.65,,648830.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.8,0.5525,66.2,0.0775
2016-11-11,3250.0,646327.5,2.34,0.56,0.65,,646327.5,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.8,0.5525,66.2,0.0775
2016-11-14,3250.0,652567.5,2.13,0.56,0.65,,652567.5,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.83,0.5523,66.17,0.0678
2016-11-15,3250.0,656012.5,2.13,0.56,0.65,,656012.5,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.84,0.5522,66.16,0.0678
2016-11-16,3250.0,659035.0,2.08,0.56,0.66,,659035.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.82,0.5524,66.18,0.0678
2016-11-17,3250.0,663422.5,2.08,0.56,0.66,,663422.5,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.8,0.5525,66.2,0.0678
2016-11-18,3250.0,664235.0,2.11,0.56,0.66,,664235.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.83,0.5523,66.17,0.0678
2016-11-21,3250.0,666835.0,2.11,0.56,0.67,,666835.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.8,0.5525,66.2,0.0609
2016-11-22,3250.0,668232.5,2.1,0.56,0.67,,668232.5,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.83,0.5523,66.17,0.0609
2016-11-23,3250.0,671385.0,2.1,0.56,0.67,,671385.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.82,0.5523,66.18,0.0609
2016-11-24,3250.0,673075.0,2.1,0.56,0.67,,673075.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.8,0.5525,66.2,0.0609
2016-11-25,3250.0,672685.0,2.11,0.56,0.67,,672685.0,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.81,0.5524,66.19,0.0539
2016-11-28,3250.0,671547.5,2.11,0.56,0.67,,671547.5,0.0,3250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.83,0.5523,66.17,0.0539
2016-11-29,1050.0,217108.5,0.64,0.18,0.22,,217108.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,2200.0,0.0,0.45,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0174
2016-11-30,1050.0,217938.0,1.55,0.18,0.22,,217938.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0177
2016-12-01,1050.0,216027.0,1.55,0.18,0.22,,216027.0,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0177
2016-12-02,1050.0,214966.5,1.35,0.18,0.22,,214966.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0177
2016-12-05,1050.0,215176.5,1.35,0.18,0.21,,215176.5,0.0,1050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0177
2016-12-06,31050.0,6369907.5,39.92,5.37,6.37,,6369907.5,10000.0,31050.0,2051500.0,,,,,,30000.0,,,,,,,,,6.16,10000.0,,2.05,,,,17.21,16.88,48101.0,9867920.15,,9.86,17.21,32.19,0.5199,64.43,0.5242
2016-12-07,31050.0,6403441.5,39.99,5.37,6.4,,6403441.5,10000.0,31050.0,2062300.0,,,,,,,,,,,,,,,,,,2.05,,,,17.21,16.88,48101.0,9919869.23,,9.88,17.21,32.1,0.5206,64.53,0.5242
2016-12-08,33250.0,7008435.0,50.48,5.75,6.95,,7008435.0,10000.0,33250.0,2107800.0,,,,0.44,,,,,2200.0,,,,0.44,,,,,2.06,,,,17.21,16.88,48101.0,10138728.78,,9.92,17.21,32.95,0.4807,60.67,0.5614
