,PVL FP Equity_DX_SI_QTY,PVL FP Equity_DX_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PVL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PVL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PVL FP Equity_DX_SI_MV,PVL FP Equity_DX_DSS,PVL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY,PVL FP Equity_DX_BROKER_SI_QTY,PVL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PVL FP Equity_DX_BROKER_SI_MV_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_x,PVL FP Equity_DX_BROKER_SI_MV_INC_x,PVL FP Equity_DX_SUPPLY_SI_MV_NEW,PVL FP Equity_DX_BROKER_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_NEW,PVL FP Equity_DX_SUPPLY_SI_MV_DEC,PVL FP Equity_DX_BROKER_SI_QTY_INC,PVL FP Equity_DX_SUPPLY_SI_QTY_DEC,PVL FP Equity_DX_BROKER_SI_MV_NEW_y,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PVL FP Equity_DX_BROKER_SI_MV_INC_y,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_y,PVL FP Equity_DX_BROKER_SI_MV_ADD,PVL FP Equity_DX_SUPPLY_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_DEC,PVL FP Equity_DX_SUPPLY_SI_MV,PVL FP Equity_DX_BROKER_SI_MV_DEC,PVL FP Equity_DX_SUPPLY_SI_MV_RMV,PVL FP Equity_DX_BROKER_SI_MV_RMV,PVL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PVL FP Equity_DX_UTILIZATION_QUANTITY,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PVL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PVL FP Equity_DX_ACTIVE_UTILIZATION_MV,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PVL FP Equity_DX_BROKER_SI_CON_RATIO,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PVL FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,436430.62,,0.55,0.0,,0.0,,0.0
2010-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,431115.5,,0.55,0.0,,0.0,,0.0
2010-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,431115.5,,0.54,0.0,,0.0,,0.0
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,448832.58,,0.54,0.0,,0.0,,0.0
2010-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,447356.15,,0.56,0.0,,0.0,,0.0
2010-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,442926.88,,0.56,0.0,,0.0,,0.0
2010-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,442926.88,,0.56,0.0,,0.0,,0.0
2010-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,437021.19,,0.56,0.0,,0.0,,0.0
2010-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,435544.77,,0.55,0.0,,0.0,,0.0
2010-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,435840.05,,0.55,0.0,,0.0,,0.0
2010-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,435544.77,,0.55,0.0,,0.0,,0.0
2010-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,435544.77,,0.55,0.0,,0.0,,0.0
2010-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,444403.31,,0.55,0.0,,0.0,,0.0
2010-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,444403.31,,0.56,0.0,,0.0,,0.0
2010-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,442041.03,,0.56,0.0,,0.0,,0.0
2010-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,447356.15,,0.56,0.0,,0.0,,0.0
2010-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,457691.11,,0.56,0.0,,0.0,,0.0
2010-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,476294.04,,0.58,0.0,,0.0,,0.0
2010-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,466549.65,,0.6,0.0,,0.0,,0.0
2010-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,465368.51,,0.59,0.0,,0.0,,0.0
2010-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,466549.65,,0.59,0.0,,0.0,,0.0
2010-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,466549.65,,0.59,0.0,,0.0,,0.0
2010-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,459167.54,,0.59,0.0,,0.0,,0.0
2010-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,443222.17,,0.58,0.0,,0.0,,0.0
2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,456214.69,,0.56,0.0,,0.0,,0.0
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,442926.88,,0.57,0.0,,0.0,,0.0
2010-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,447356.15,,0.56,0.0,,0.0,,0.0
2010-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,447356.15,,0.56,0.0,,0.0,,0.0
2010-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,447356.15,,0.56,0.0,,0.0,,0.0
2010-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,448832.58,,0.56,0.0,,0.0,,0.0
2010-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,447356.15,,0.56,0.0,,0.0,,0.0
2010-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,457395.83,,0.56,0.0,,0.0,,0.0
2010-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,455919.41,,0.58,0.0,,0.0,,0.0
2010-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,456214.69,,0.57,0.0,,0.0,,0.0
2010-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,456214.69,,0.57,0.0,,0.0,,0.0
2010-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,456214.69,,0.57,0.0,,0.0,,0.0
2010-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,457691.11,,0.57,0.0,,0.0,,0.0
2010-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,446175.02,,0.58,0.0,,0.0,,0.0
2010-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,450309.0,,0.56,0.0,,0.0,,0.0
2010-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,451785.42,,0.57,0.0,,0.0,,0.0
2010-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,451785.42,,0.57,0.0,,0.0,,0.0
2010-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,462120.38,,0.57,0.0,,0.0,,0.0
2010-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,452080.71,,0.58,0.0,,0.0,,0.0
2010-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,452080.71,,0.57,0.0,,0.0,,0.0
2010-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,453261.85,,0.57,0.0,,0.0,,0.0
2010-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,451785.42,,0.57,0.0,,0.0,,0.0
2010-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,495192.26,,0.57,0.0,,0.0,,0.0
2010-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,493125.26,,0.62,0.0,,0.0,,0.0
2010-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,496078.11,,0.62,0.0,,0.0,,0.0
2010-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,498735.67,,0.62,0.0,,0.0,,0.0
2010-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,498735.67,,0.63,0.0,,0.0,,0.0
2010-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,505231.93,,0.63,0.0,,0.0,,0.0
2010-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,496078.11,,0.64,0.0,,0.0,,0.0
2010-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,494601.69,,0.62,0.0,,0.0,,0.0
2010-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,480428.03,,0.62,0.0,,0.0,,0.0
2010-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,485743.15,,0.6,0.0,,0.0,,0.0
2010-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,484266.73,,0.61,0.0,,0.0,,0.0
2010-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,484266.73,,0.61,0.0,,0.0,,0.0
2010-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,484562.01,,0.61,0.0,,0.0,,0.0
2010-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,484562.01,,0.61,0.0,,0.0,,0.0
2010-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,517338.6,,0.61,0.0,,0.0,,0.0
2010-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,515271.61,,0.65,0.0,,0.0,,0.0
2010-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,509661.2,,0.65,0.0,,0.0,,0.0
2010-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,496078.11,,0.64,0.0,,0.0,,0.0
2010-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,490762.99,,0.62,0.0,,0.0,,0.0
2010-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,516748.03,,0.62,0.0,,0.0,,0.0
2010-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,501983.8,,0.65,0.0,,0.0,,0.0
2010-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,510842.34,,0.63,0.0,,0.0,,0.0
2010-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,535055.68,,0.64,0.0,,0.0,,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,535350.96,,0.67,0.0,,0.0,,0.0
2010-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,537417.95,,0.67,0.0,,0.0,,0.0
2010-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,538894.38,,0.68,0.0,,0.0,,0.0
2010-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,552182.18,,0.68,0.0,,0.0,,0.0
2010-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,560745.44,,0.7,0.0,,0.0,,0.0
2010-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,561040.72,,0.71,0.0,,0.0,,0.0
2010-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,555135.03,,0.71,0.0,,0.0,,0.0
2010-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,554839.74,,0.7,0.0,,0.0,,0.0
2010-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,546276.49,,0.7,0.0,,0.0,,0.0
2010-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,541256.65,,0.69,0.0,,0.0,,0.0
2010-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,555135.03,,0.68,0.0,,0.0,,0.0
2010-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,569899.26,,0.7,0.0,,0.0,,0.0
2010-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,566946.41,,0.72,0.0,,0.0,,0.0
2010-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,560450.15,,0.71,0.0,,0.0,,0.0
2010-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,552182.18,,0.71,0.0,,0.0,,0.0
2010-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,560745.44,,0.7,0.0,,0.0,,0.0
2010-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,549229.34,,0.71,0.0,,0.0,,0.0
2010-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,540666.08,,0.69,0.0,,0.0,,0.0
2010-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,559269.01,,0.68,0.0,,0.0,,0.0
2010-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,552182.18,,0.7,0.0,,0.0,,0.0
2010-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,532102.83,,0.69,0.0,,0.0,,0.0
2010-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,534465.11,,0.67,0.0,,0.0,,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,540370.8,,0.67,0.0,,0.0,,0.0
2010-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,531512.26,,0.68,0.0,,0.0,,0.0
2010-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,536827.38,,0.67,0.0,,0.0,,0.0
2010-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,536827.38,,0.68,0.0,,0.0,,0.0
2010-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,559564.3,,0.68,0.0,,0.0,,0.0
2010-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,553658.61,,0.7,0.0,,0.0,,0.0
2010-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,546276.49,,0.7,0.0,,0.0,,0.0
2010-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,533874.54,,0.69,0.0,,0.0,,0.0
2010-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,555135.03,,0.67,0.0,,0.0,,0.0
2010-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,558087.87,,0.7,0.0,,0.0,,0.0
2010-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,571375.68,,0.7,0.0,,0.0,,0.0
2010-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,575804.95,,0.72,0.0,,0.0,,0.0
2010-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,575804.95,,0.72,0.0,,0.0,,0.0
2010-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,593522.03,,0.73,0.0,,0.0,,0.0
2010-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,597951.29,,0.75,0.0,,0.0,,0.0
2010-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,602380.56,,0.75,0.0,,0.0,,0.0
2010-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,620097.64,,0.76,0.0,,0.0,,0.0
2010-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,620097.64,,0.78,0.0,,0.0,,0.0
2010-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,633385.44,,0.78,0.0,,0.0,,0.0
2010-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,611239.1,,0.8,0.0,,0.0,,0.0
2010-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,586139.91,,0.77,0.0,,0.0,,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,587616.33,,0.74,0.0,,0.0,,0.0
2010-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,620097.64,,0.74,0.0,,0.0,,0.0
2010-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,620097.64,,0.78,0.0,,0.0,,0.0
2010-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37159.0,613601.38,,0.78,0.0,,0.0,,0.0
