,DSB FP Equity_DX_SI_QTY,DSB FP Equity_DX_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSB FP Equity_DX_SI_MV,DSB FP Equity_DX_DSS,DSB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY,DSB FP Equity_DX_BROKER_SI_QTY,DSB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSB FP Equity_DX_BROKER_SI_MV_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSB FP Equity_DX_BROKER_SI_MV_INC_x,DSB FP Equity_DX_SUPPLY_SI_MV_NEW,DSB FP Equity_DX_BROKER_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_NEW,DSB FP Equity_DX_SUPPLY_SI_MV_DEC,DSB FP Equity_DX_BROKER_SI_QTY_INC,DSB FP Equity_DX_SUPPLY_SI_QTY_DEC,DSB FP Equity_DX_BROKER_SI_MV_NEW_y,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DSB FP Equity_DX_BROKER_SI_MV_INC_y,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSB FP Equity_DX_BROKER_SI_MV_ADD,DSB FP Equity_DX_SUPPLY_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_DEC,DSB FP Equity_DX_SUPPLY_SI_MV,DSB FP Equity_DX_BROKER_SI_MV_DEC,DSB FP Equity_DX_SUPPLY_SI_MV_RMV,DSB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSB FP Equity_DX_UTILIZATION_QUANTITY,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSB FP Equity_DX_ACTIVE_UTILIZATION_MV,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSB FP Equity_DX_BROKER_SI_CON_RATIO,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSB FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,140812.0,4066932.18,,3.8,0.0,,0.0,,0.0
2019-07-02,45000.0,1298115.0,1.95,0.22,1.3,,1298115.0,45000.0,45000.0,1298115.0,,,,,,45000.0,,,,,,,,,1.3,45000.0,,1.3,,,100.0,31.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.311
2019-07-03,45000.0,1293840.0,1.96,0.22,1.3,,1293840.0,45000.0,45000.0,1293840.0,,,,,,,,,,,,,,,,,,1.3,,,100.0,31.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.311
2019-07-04,45000.0,1290285.0,1.95,0.22,1.29,,1290285.0,45000.0,45000.0,1290285.0,,,,,,,,,,,,,,,,,,1.3,,,100.0,31.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.311
2019-07-05,45000.0,1299285.0,2.02,0.22,1.29,,1299285.0,45000.0,45000.0,1299285.0,,,,,,,,,,,,,,,,,,1.29,,,100.0,31.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.311
2019-07-08,45000.0,1296315.0,2.02,0.22,1.3,,1296315.0,0.0,45000.0,0.0,,,,,,,,1.29,,45000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3195
2019-07-09,45000.0,1300725.0,2.0,0.22,1.3,,1300725.0,45000.0,45000.0,1300725.0,,,,,,,,,,,,,,,,45000.0,,1.3,,,50.0,28.62,45000.0,1300725.0,,1.43,47.62,,1.0,100.0,0.2862
2019-07-10,45000.0,1311525.0,2.27,0.22,1.3,,1311525.0,45000.0,45000.0,1311525.0,,,,,,,,,,,,,,,,,,1.3,,,50.0,28.63,45000.0,1311525.0,,1.43,47.62,,1.0,100.0,0.2863
2019-07-11,45000.0,1321245.0,2.26,0.22,1.31,,1321245.0,45000.0,45000.0,1321245.0,,,,,,,,,,,,,,,,,,1.31,,,50.0,28.63,45000.0,1321245.0,,1.44,47.62,,1.0,100.0,0.2863
2019-07-12,45000.0,1324170.0,2.18,0.22,1.32,,1324170.0,45000.0,45000.0,1324170.0,,,,,,,,,,,,,,,,,,1.32,,,50.39,28.76,44300.0,1303571.8,,1.3,50.39,,1.0,100.0,0.2876
2019-07-15,45000.0,1312605.0,2.09,0.22,1.32,,1312605.0,45000.0,45000.0,1312605.0,,,,,,,,,,,,,,,,,,1.32,,,50.56,28.81,44000.0,1283436.0,,1.3,50.55,,1.0,100.0,0.2881
2019-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.33,,45000.0,,,,,,,45000.0,0.0,1.33,,0.0,0.0,111086.0,3240045.36,,2.94,0.0,,0.0,,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111686.0,3236660.28,,2.96,0.0,,0.0,,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111686.0,3224933.25,,2.96,0.0,,0.0,,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111586.0,3215015.83,,2.93,0.0,,0.0,,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111616.0,3202597.89,,2.93,0.0,,0.0,,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111716.0,3199546.24,,2.93,0.0,,0.0,,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111716.0,3187480.91,,2.92,0.0,,0.0,,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111716.0,3196865.06,,2.92,0.0,,0.0,,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111716.0,3189044.94,,2.92,0.0,,0.0,,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111716.0,3180442.8,,2.92,0.0,,0.0,,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111716.0,3178208.48,,2.91,0.0,,0.0,,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111716.0,3157541.02,,2.88,0.0,,0.0,,0.0
2019-08-01,101100.0,2848896.9,6.22,0.49,2.87,,2364218.1,83900.0,83900.0,2364218.1,,,,,,83900.0,,,,,,,,,2.37,83900.0,,2.39,,,55.71,41.78,66700.0,1879539.3,,2.08,53.48,20.5,0.674,79.5,0.5035
2019-08-02,126500.0,3543138.5,8.43,0.61,3.56,,2705669.4,96600.0,96600.0,2705669.4,,,,0.36,,,,,12700.0,,,,0.36,,,12700.0,,2.72,,,59.15,48.11,66700.0,1868200.3,,2.07,56.81,17.81,0.7072,82.19,0.63
2019-08-05,118500.0,3304017.0,8.13,0.57,3.31,,2581873.2,92600.0,92600.0,2581873.2,,,,,,,,0.11,,4000.0,,,,,,,4000.0,2.59,0.11,,58.13,46.12,66700.0,1859729.4,,2.05,55.78,18.58,0.6975,81.42,0.5902
2019-08-06,118500.0,3290389.5,8.47,0.56,3.3,,2571224.2,92600.0,92600.0,2571224.2,,,,,,,,,,,,,,,,,,2.58,,,58.13,46.12,66700.0,1852058.9,,2.05,55.78,18.57,0.6976,81.43,0.5902
2019-08-07,118500.0,3268230.0,8.36,0.55,3.28,,2553908.0,92600.0,92600.0,2553908.0,,,,,,,,,,,,,,,,,,2.57,,,58.13,46.12,66700.0,1839586.0,,2.03,55.79,18.58,0.6975,81.42,0.5902
2019-08-08,118500.0,3279961.5,8.56,0.55,3.26,,2563075.4,92600.0,92600.0,2563075.4,,,,,,,,,,,,,,,,,,2.55,,,58.13,46.12,66700.0,1846189.3,,2.02,55.79,18.59,0.6973,81.41,0.5902
2019-08-09,118500.0,3266808.0,8.17,0.55,3.28,,2552796.8,92600.0,92600.0,2552796.8,,,,,,,,,,,,,,,,,,2.56,,,100.0,66.87,0.0,0.0,,0.0,100.0,18.58,0.6975,81.42,0.8557
2019-08-12,133000.0,3657101.0,8.92,0.62,3.67,,2843189.8,103400.0,103400.0,2843189.8,,,10800.0,0.29,,,,,10800.0,,,,0.29,10800.0,,,,2.85,,,58.35,48.1,73800.0,2029278.6,,2.24,56.02,20.21,0.6775,79.79,0.6186
2019-08-13,133000.0,3647791.0,8.9,0.62,3.66,,2835951.8,103400.0,103400.0,2835951.8,,,,,,,,,,,,,,,,,,2.84,,,58.35,48.1,73800.0,2024112.6,,2.23,56.02,20.21,0.6775,79.79,0.6186
2019-08-14,133000.0,3621590.0,9.17,0.62,3.65,,2815582.0,103400.0,103400.0,2815582.0,,,,,,,,,,,,,,,,,,2.84,,,58.35,48.1,73800.0,2009574.0,,2.23,56.02,20.21,0.6775,79.79,0.6186
2019-08-15,124300.0,3356100.0,7.77,0.58,3.39,,2791800.0,94700.0,103400.0,2556900.0,,,,,,,,0.24,,8700.0,,,,,,,,2.58,,,69.89,53.61,40800.0,1101600.0,,1.09,70.39,20.21,0.6775,79.79,0.7036
2019-08-16,7100.0,192381.6,0.44,0.03,0.19,,192381.6,7100.0,7100.0,192381.6,,,,,,,,2.39,,87600.0,,,,,,,96300.0,0.19,2.63,,15.96,6.34,37400.0,1013390.4,,1.01,15.9,,1.0,100.0,0.0634
2019-08-19,7100.0,193567.3,0.44,0.03,0.19,,193567.3,7100.0,7100.0,193567.3,,,,,,,,,,,,,,,,,,0.19,,,12.63,5.74,49100.0,1338613.3,,1.33,12.63,,1.0,100.0,0.0574
2019-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.19,,7100.0,,,,,,,7100.0,0.0,0.19,,0.0,0.0,114900.0,3107700.3,,2.84,0.0,,0.0,,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115100.0,3122547.9,,2.83,0.0,,0.0,,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115300.0,3146421.7,,2.84,0.0,,0.0,,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,114900.0,3118615.8,,2.84,0.0,,0.0,,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116100.0,3153972.6,,2.87,0.0,,0.0,,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116100.0,3137486.4,,2.87,0.0,,0.0,,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116200.0,3127523.0,,2.86,0.0,,0.0,,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,117900.0,3186601.2,,2.9,0.0,,0.0,,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,117200.0,3161821.6,,2.89,0.0,,0.0,,0.0
2019-09-02,44000.0,1188440.0,2.56,0.2,1.18,,1188440.0,44000.0,44000.0,1188440.0,,,,,,44000.0,,,,,,,,,1.18,44000.0,,1.19,,,100.0,36.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.363
2019-09-03,58600.0,1577336.2,3.33,0.27,1.58,,1380842.1,51300.0,51300.0,1380842.1,,,,0.2,,,,,7300.0,,,,0.2,,,7300.0,,1.39,,,100.0,42.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4835
2019-09-04,58600.0,1588880.4,3.18,0.27,1.58,,1390948.2,51300.0,51300.0,1390948.2,,,,,,,,,,,,,,,,,,1.38,,,100.0,42.36,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4839
2019-09-05,58600.0,1614019.8,3.18,0.27,1.59,,1412955.9,51300.0,51300.0,1412955.9,,,,,,,,,,,,,,,,,,1.39,,,100.0,42.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4835
2019-09-06,58600.0,1599252.6,2.99,0.27,1.61,,1400028.3,51300.0,51300.0,1400028.3,,,,,,,,,,,,,,,,,,1.41,,,100.0,42.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4835
2019-09-09,58600.0,1613199.4,2.87,0.27,1.59,,1412237.7,51300.0,51300.0,1412237.7,,,,,,,,,,,,,,,,,,1.4,,,51.1,31.17,49100.0,1351673.9,,1.34,51.1,,1.0,100.0,0.356
2019-09-10,14600.0,404142.6,0.71,0.07,0.4,,202071.3,7300.0,7300.0,202071.3,,,,,,,,1.2,,44000.0,,,,,,,44000.0,0.2,1.2,,100.0,6.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.124
2019-09-11,7300.0,201275.6,0.35,0.03,0.2,,201275.6,0.0,7300.0,0.0,,,,,,,,0.2,,7300.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0617
2019-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7300.0,0.0,0.2,,0.0,0.0,118000.0,3277214.0,,2.9,0.0,,0.0,,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116800.0,3287219.2,,2.88,0.0,,0.0,,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116100.0,3252193.2,,2.94,0.0,,0.0,,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116000.0,3250784.0,,2.93,0.0,,0.0,,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116040.0,3231249.84,,2.92,0.0,,0.0,,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116040.0,3235891.44,,2.92,0.0,,0.0,,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115940.0,3224639.22,,2.92,0.0,,0.0,,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115940.0,3191248.5,,2.91,0.0,,0.0,,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111640.0,3061503.72,,2.77,0.0,,0.0,,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111640.0,3074900.52,,2.77,0.0,,0.0,,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111640.0,3075682.0,,2.77,0.0,,0.0,,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,110822.0,3056470.76,,2.75,0.0,,0.0,,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,110822.0,3057246.51,,2.75,0.0,,0.0,,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,110822.0,3056249.12,,2.75,0.0,,0.0,,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,98722.0,2732131.35,,2.42,0.0,,0.0,,0.0
2019-10-03,58400.0,1605182.4,2.75,0.29,1.61,,1467752.4,53400.0,53400.0,1467752.4,,,,,,53400.0,,,,,,,,,1.48,53400.0,,1.47,,,66.64,45.71,26733.0,734783.24,,0.72,67.12,9.36,0.8303,90.64,0.4999
2019-10-04,62400.0,1715126.4,3.08,0.31,1.72,,1577696.4,53400.0,57400.0,1467752.4,,,,0.1,,,,,4000.0,,,,0.1,,,,,1.47,,,66.64,45.88,26733.0,734783.24,,0.73,66.66,8.71,0.841,91.29,0.5362
2019-10-07,62400.0,1717747.2,3.13,0.31,1.71,,1580107.2,53400.0,57400.0,1469995.2,,,,,,,,,,,,,,,,,,1.47,,,66.64,45.88,26733.0,735906.02,,0.73,66.64,8.71,0.841,91.29,0.5362
2019-10-08,62400.0,1710758.4,3.13,0.31,1.72,,1573678.4,53400.0,57400.0,1464014.4,,,,,,,,,,,,,,,,,,1.47,,,66.64,46.44,26733.0,732911.93,,0.74,66.64,8.71,0.841,91.29,0.5427
2019-10-09,66400.0,1834831.2,3.27,0.33,1.82,,1586134.2,57400.0,57400.0,1586134.2,,,,,,,,,,,,,,,,4000.0,,1.57,,,68.23,49.92,26733.0,738712.99,,0.73,68.23,8.71,0.841,91.29,0.5774
2019-10-10,66400.0,1856809.6,3.27,0.33,1.83,,1605133.6,57400.0,57400.0,1605133.6,,,,,,,,,,,,,,,,,,1.58,,,68.23,49.11,26733.0,747561.61,,0.74,68.23,8.71,0.841,91.29,0.5681
2019-10-11,66400.0,1872081.6,3.61,0.33,1.86,,1618335.6,57400.0,57400.0,1618335.6,,,,,,,,,,,,,,,,,,1.61,,,68.23,49.79,26733.0,753710.2,,0.75,68.25,8.71,0.841,91.29,0.576
2019-10-14,66400.0,1865242.4,3.18,0.33,1.87,,252819.0,57400.0,9000.0,1612423.4,,,,,,,,,,,,,,,,,48400.0,1.62,1.36,,44.38,37.84,71933.0,2020669.9,,2.03,44.39,8.71,0.8409,91.29,0.4378
2019-10-15,4000.0,113076.0,0.18,0.02,0.11,,113076.0,0.0,4000.0,0.0,,,,,,,,1.62,,57400.0,,,,,,,5000.0,0.0,0.14,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.036
2019-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,0.11,,0.0,0.0,102779.0,2920876.4,,2.61,0.0,,0.0,,0.0
2019-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,110979.0,3144478.99,,2.85,0.0,,0.0,,0.0
2019-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111079.0,3155976.55,,2.86,0.0,,0.0,,0.0
2019-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102959.0,2948745.76,,2.63,0.0,,0.0,,0.0
2019-10-22,86100.0,2455055.4,4.41,0.44,2.46,,2132847.2,74800.0,74800.0,2132847.2,,,,,,74800.0,,,,,,,,,2.14,74800.0,,2.14,,,55.49,40.25,60000.0,1710840.0,,1.89,53.08,15.11,0.6683,80.2,0.4633
2019-10-23,93500.0,2652034.0,4.93,0.47,2.67,,2226574.0,78500.0,78500.0,2226574.0,,,,0.1,,,,,3700.0,,,,0.1,,,3700.0,,2.24,,,49.39,42.25,80433.0,2281401.61,,2.47,47.59,14.39,0.6811,81.14,0.5032
2019-10-24,90301.0,2558769.14,4.83,0.46,2.56,,2133729.14,75301.0,75301.0,2133729.14,,,,,,,,0.09,,3199.0,,,,,,,3199.0,2.14,0.09,,48.35,40.52,80433.0,2279149.49,,2.45,46.56,15.01,0.7381,84.59,0.486
2019-10-25,90301.0,2570327.66,4.93,0.46,2.56,,2143367.66,75301.0,75301.0,2143367.66,,,,,,,,,,,,,,,,,,2.14,,,48.35,40.52,80433.0,2289444.91,,2.45,46.57,15.01,0.7381,84.59,0.486
2019-10-28,90301.0,2591096.89,5.35,0.46,2.57,,2160686.89,75301.0,75301.0,2160686.89,,,,,,,,,,,,,,,,,,2.14,,,48.35,40.52,80433.0,2307944.5,,2.46,46.56,15.01,0.7382,84.59,0.486
2019-10-29,122901.0,3511035.77,7.54,0.62,3.53,,2616857.37,91601.0,91601.0,2616857.37,,,16300.0,0.47,,,,,16300.0,,,,0.47,16300.0,,,,2.63,,,60.42,49.3,60000.0,1714080.0,,1.89,58.12,30.13,0.5744,69.54,0.6614
2019-10-30,123711.0,3533309.87,7.62,0.63,3.55,,2627783.37,92006.0,92006.0,2627783.37,,,4000.0,0.01,,,,0.1,405.0,3595.0,,,0.01,4000.0,,,,2.64,,,74.43,58.45,31600.0,902527.6,,0.9,74.45,30.44,0.572,69.24,0.7859
2019-10-31,15701.0,444762.23,0.96,0.08,0.45,,226644.33,8001.0,8001.0,226644.33,,,,,,,,2.4,,84005.0,,,,,,,84005.0,0.23,2.4,,100.0,9.02,0.0,0.0,,0.0,100.0,46.24,0.4652,49.99,0.177
2019-11-01,15701.0,446646.35,0.97,0.08,0.45,,227604.45,8001.0,8001.0,227604.45,,,,,,,,,,,,,,,,,,0.23,,,100.0,9.01,0.0,0.0,,0.0,100.0,46.24,0.4651,49.99,0.1768
2019-11-04,7701.0,220217.8,0.48,0.04,0.22,,114412.6,4001.0,4001.0,114412.6,,,,,,,,0.11,,4000.0,,,,,,,4000.0,0.11,0.11,,100.0,4.33,0.0,0.0,,0.0,100.0,7.57,0.8601,92.43,0.0833
2019-11-05,7701.0,221419.15,0.49,0.04,0.22,,115036.75,4001.0,4001.0,115036.75,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.33,0.0,0.0,,0.0,100.0,7.58,0.8598,92.42,0.0833
2019-11-06,7701.0,220926.29,0.48,0.04,0.22,,114780.69,4001.0,4001.0,114780.69,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.33,0.0,0.0,,0.0,100.0,7.56,0.8603,92.44,0.0834
2019-11-07,7701.0,223891.17,0.52,0.04,0.22,,116321.07,4001.0,4001.0,116321.07,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.33,0.0,0.0,,0.0,100.0,7.55,0.8604,92.45,0.0833
2019-11-08,7701.0,223074.87,0.48,0.04,0.22,,115896.97,4001.0,4001.0,115896.97,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.38,0.0,0.0,,0.0,100.0,7.55,0.8604,92.45,0.0844
2019-11-11,7701.0,223837.27,0.44,0.04,0.22,,116293.07,4001.0,4001.0,116293.07,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.39,0.0,0.0,,0.0,100.0,7.53,0.8607,92.47,0.0846
2019-11-12,7701.0,223806.46,0.47,0.04,0.22,,116277.06,4001.0,4001.0,116277.06,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.39,0.0,0.0,,0.0,100.0,7.55,0.8604,92.45,0.0846
2019-11-13,7701.0,221619.38,0.47,0.04,0.22,,115140.78,4001.0,4001.0,115140.78,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.53,0.8607,92.47,0.0838
2019-11-14,7701.0,219886.65,0.51,0.04,0.22,,114240.55,4001.0,4001.0,114240.55,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.52,0.8609,92.48,0.0838
2019-11-15,7701.0,220379.52,0.47,0.04,0.22,,114496.62,4001.0,4001.0,114496.62,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.49,0.8614,92.51,0.0838
2019-11-18,7701.0,220364.12,0.48,0.04,0.22,,114488.62,4001.0,4001.0,114488.62,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.5,0.8612,92.5,0.0838
2019-11-19,7701.0,220179.29,0.48,0.04,0.22,,114392.59,4001.0,4001.0,114392.59,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.52,0.8609,92.48,0.0839
2019-11-20,7701.0,219678.73,0.47,0.04,0.22,,114132.53,4001.0,4001.0,114132.53,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.54,0.8606,92.46,0.0839
2019-11-21,7701.0,220833.88,0.46,0.04,0.22,,114732.68,4001.0,4001.0,114732.68,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.53,0.8608,92.47,0.0839
2019-11-22,7701.0,219370.69,0.47,0.04,0.22,,113972.49,4001.0,4001.0,113972.49,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.36,0.0,0.0,,0.0,100.0,7.63,0.8591,92.37,0.0839
2019-11-25,7701.0,219840.45,0.5,0.04,0.22,,114216.55,4001.0,4001.0,114216.55,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.35,0.0,0.0,,0.0,100.0,7.57,0.8601,92.43,0.103
2019-11-26,7951.0,225792.5,0.58,0.04,0.23,,120719.9,4251.0,4251.0,120719.9,,,,0.01,,,,,250.0,,,,0.01,,,250.0,,0.12,,,100.0,5.67,0.0,0.0,,0.0,100.0,12.94,0.7746,87.06,0.1061
2019-11-27,7951.0,226126.44,0.57,0.04,0.23,,120898.44,4251.0,4251.0,120898.44,,,,,,,,,,,,,,,,,,0.12,,,100.0,6.11,0.0,0.0,,0.0,100.0,12.86,0.7758,87.14,0.1144
2019-11-28,7711.0,219416.51,0.56,0.04,0.22,,114133.01,4011.0,4011.0,114133.01,,,,,,,,0.01,,240.0,,,,,,,240.0,0.11,0.01,,100.0,5.76,0.0,0.0,,0.0,100.0,7.75,0.8569,92.25,0.1107
2019-11-29,7711.0,219879.17,0.57,0.04,0.22,,114373.67,4011.0,4011.0,114373.67,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.16,0.0,0.0,,0.0,100.0,7.74,0.8571,92.26,0.0993
