,ALVAL FP Equity_DX_SI_QTY,ALVAL FP Equity_DX_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVAL FP Equity_DX_SI_MV,ALVAL FP Equity_DX_DSS,ALVAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SUPPLY_SI_QTY,ALVAL FP Equity_DX_BROKER_SI_QTY,ALVAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVAL FP Equity_DX_BROKER_SI_MV_INC_x,ALVAL FP Equity_DX_SUPPLY_SI_MV_NEW,ALVAL FP Equity_DX_BROKER_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_NEW,ALVAL FP Equity_DX_SUPPLY_SI_MV_DEC,ALVAL FP Equity_DX_BROKER_SI_QTY_INC,ALVAL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVAL FP Equity_DX_BROKER_SI_MV_INC_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVAL FP Equity_DX_BROKER_SI_MV_ADD,ALVAL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_DEC,ALVAL FP Equity_DX_SUPPLY_SI_MV,ALVAL FP Equity_DX_BROKER_SI_MV_DEC,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVAL FP Equity_DX_BROKER_SI_CON_RATIO,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVAL FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-27,354.0,1522.2,0.0,0.02,0.0,0.0,0.0,761.1,177.0,177.0,761.1,,,,,,,,0.0,,297.0,,,,,,,297.0,0.0,0.0,100.0,0.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0096
2023-07-28,354.0,1518.66,0.0,0.02,0.0,0.0,0.0,759.33,177.0,177.0,759.33,,,,,,,,,,,,,,,,,,0.0,,100.0,0.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0096
2023-07-31,354.0,1486.8,0.0,0.02,0.0,0.0,0.0,743.4,177.0,177.0,743.4,,,,,,,,,,,,,,,,,,0.0,,100.0,0.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0096
2023-08-01,372.0,1588.44,0.0,0.02,0.0,0.0,0.0,794.22,186.0,186.0,794.22,,,9.0,0.0,,,,,9.0,,,,0.0,9.0,,,,0.0,,100.0,0.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0101
2023-08-02,372.0,1558.68,0.0,0.03,0.0,0.0,0.0,779.34,186.0,186.0,779.34,,,,,,,,,,,,,,,,,,0.0,,100.0,0.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0101
2023-08-03,372.0,1554.96,0.0,0.03,0.0,0.0,0.0,777.48,186.0,186.0,777.48,,,,,,,,,,,,,,,,,,0.0,,100.0,0.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0101
2023-08-04,372.0,1525.2,0.0,0.03,0.0,0.0,0.0,762.6,186.0,186.0,762.6,,,,,,,,,,,,,,,,,,0.0,,100.0,0.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0101
2023-08-07,372.0,1517.76,0.0,0.03,0.0,0.0,0.0,758.88,186.0,186.0,758.88,,,,,,,,,,,,,,,,,,0.0,,100.0,0.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0101
2023-08-08,18.0,72.18,0.0,0.0,0.0,0.0,0.0,36.09,9.0,9.0,36.09,,,,,,,,0.0,,177.0,,,,,,,177.0,0.0,0.0,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2023-08-09,228.0,914.28,0.0,0.02,0.0,0.0,0.0,914.28,228.0,228.0,914.28,,,,0.0,,,,,219.0,,,,0.0,,,219.0,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062
2023-08-10,228.0,923.4,0.0,0.02,0.0,0.0,0.0,923.4,228.0,228.0,923.4,,,,,,,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062
2023-08-11,237.0,971.7,0.0,0.02,0.0,0.0,0.0,934.8,228.0,228.0,934.8,,,,,,,,,,,,,,,,,,0.0,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062
2023-08-14,237.0,1000.14,0.0,0.02,0.0,0.0,0.0,962.16,228.0,228.0,962.16,,,,,,,,,,,,,,,,,,0.0,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062
2023-08-15,369.0,1531.35,0.0,0.03,0.0,0.0,0.0,1531.35,369.0,369.0,1531.35,,,141.0,0.0,,,,,141.0,,,,0.0,141.0,,,,0.0,,100.0,0.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.0097
2023-08-16,744.0,3310.8,0.01,0.07,0.01,0.0,0.0,3310.8,744.0,744.0,3310.8,,,375.0,0.0,,,,,375.0,,,,0.0,375.0,,,,0.0,,100.0,1.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0195
2023-08-17,753.0,3373.44,0.01,0.06,0.01,0.0,0.0,3333.12,744.0,744.0,3333.12,,,,,,,,,,,,,,,,,,0.0,,100.0,1.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0197
2023-08-18,1294.0,5978.28,0.01,0.11,0.01,0.01,0.0,5978.28,1294.0,1294.0,5978.28,,,550.0,0.0,,,,,550.0,,,,0.0,550.0,,,,0.01,,100.0,3.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0339
2023-08-21,16488.0,76834.08,0.14,1.25,0.13,0.08,0.0,48874.08,10488.0,10488.0,48874.08,,,9194.0,,,9938.0,,,,,,,,9194.0,0.05,,744.0,0.05,0.0,100.0,24.61,0.0,0.0,0.0,100.0,3.33,0.9357,96.67,0.3868
2023-08-22,16987.0,76441.5,0.15,1.18,0.14,0.08,0.0,49441.5,10987.0,10987.0,49441.5,,,499.0,0.0,,,,,499.0,,,,0.0,499.0,,,,0.05,,100.0,25.48,0.0,0.0,0.0,100.0,6.31,0.8818,93.69,0.3939
2023-08-23,16987.0,73383.84,0.15,1.16,0.14,0.07,0.0,47463.84,10987.0,10987.0,47463.84,,,,,,,,,,,,,,,,,,0.05,,100.0,25.48,0.0,0.0,0.0,100.0,6.33,0.8814,93.67,0.3939
2023-08-24,16936.0,73332.88,0.15,1.17,0.14,0.07,0.0,45192.21,10437.0,10437.0,45192.21,,,,,,,,0.0,,550.0,,,,,,,550.0,0.05,0.0,100.0,24.2,0.0,0.0,0.0,100.0,5.88,0.8892,94.12,0.3927
2023-08-25,16936.0,74349.04,0.15,1.27,0.14,0.07,0.0,45818.43,10437.0,10437.0,45818.43,,,,,,,,,,,,,,,,,,0.05,,100.0,24.2,0.0,0.0,0.0,100.0,5.85,0.8899,94.15,0.3927
2023-08-28,16936.0,74518.4,0.15,1.3,0.14,0.07,0.0,45922.8,10437.0,10437.0,45922.8,,,,,,,,,,,,,,,,,,0.05,,100.0,24.2,0.0,0.0,0.0,100.0,5.88,0.8892,94.12,0.3927
2023-08-29,16936.0,77566.88,0.15,1.33,0.14,0.08,0.0,47801.46,10437.0,10437.0,47801.46,,,,,,,,,,,,,,,,,,0.05,,100.0,24.2,0.0,0.0,0.0,100.0,5.75,0.8915,94.25,0.3927
2023-08-30,15938.0,72358.52,0.14,1.2,0.13,0.07,0.0,45118.52,9938.0,9938.0,45118.52,,,,,,,,0.0,,499.0,,,,,,,499.0,0.05,0.0,100.0,23.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3696
2023-08-31,16016.0,72552.48,0.14,1.18,0.13,0.07,0.0,45195.81,9977.0,9977.0,45195.81,,,39.0,,,39.0,,,,,,,,39.0,0.0,,,0.05,,100.0,23.39,0.0,0.0,0.0,100.0,0.49,0.9903,99.51,0.3754
2023-09-01,16156.0,70440.16,0.14,1.19,0.13,0.07,0.0,44280.16,10156.0,10156.0,44280.16,,,179.0,0.0,,,,,179.0,,,,0.0,179.0,,,,0.05,,100.0,23.81,0.0,0.0,0.0,100.0,1.45,0.9715,98.55,0.3787
2023-09-04,16016.0,69028.96,0.14,1.16,0.13,0.07,0.0,43000.87,9977.0,9977.0,43000.87,,,,,,,,0.0,,179.0,,,,,,,179.0,0.04,0.0,100.0,23.39,0.0,0.0,0.0,100.0,0.49,0.9903,99.51,0.3754
2023-09-05,16016.0,67107.04,0.14,1.12,0.13,0.07,0.0,41803.63,9977.0,9977.0,41803.63,,,,,,,,,,,,,,,,,,0.04,,100.0,23.39,0.0,0.0,0.0,100.0,0.5,0.9901,99.5,0.3754
2023-09-06,16016.0,65665.6,0.14,1.08,0.13,0.07,0.0,40905.7,9977.0,9977.0,40905.7,,,,,,,,,,,,,,,,,,0.04,,100.0,23.39,0.0,0.0,0.0,100.0,0.49,0.9902,99.51,0.3754
2023-09-07,16016.0,63903.84,0.14,1.1,0.13,0.06,0.0,39808.23,9977.0,9977.0,39808.23,,,,,,,,,,,,,,,,,,0.04,,100.0,23.39,0.0,0.0,0.0,100.0,0.5,0.9901,99.5,0.3754
2023-09-08,15938.0,64230.14,0.14,1.04,0.13,0.06,0.0,40050.14,9938.0,9938.0,40050.14,,,,,,,,0.0,,39.0,,,,,,,39.0,0.04,0.0,100.0,22.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.3612
2023-09-11,15938.0,62317.58,0.14,1.0,0.13,0.06,0.0,38857.58,9938.0,9938.0,38857.58,,,,,,,,,,,,,,,,,,0.04,,100.0,22.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.3612
2023-09-12,15938.0,66780.22,0.14,0.97,0.13,0.07,0.0,41640.22,9938.0,9938.0,41640.22,,,,,,,,,,,,,,,,,,0.04,,100.0,22.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.3601
2023-09-13,15938.0,65186.42,0.14,0.74,0.13,0.07,0.0,40646.42,9938.0,9938.0,40646.42,,,,,,,,,,,,,,,,,,0.04,,100.0,22.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3532
2023-09-14,16112.0,78143.2,0.14,0.7,0.13,0.07,0.0,49043.2,10112.0,10112.0,49043.2,,,174.0,,,174.0,,,,,,,,174.0,0.0,,,0.04,,100.0,22.41,0.0,0.0,0.0,100.0,1.02,0.9798,98.98,0.3571
2023-09-15,16112.0,89904.96,0.14,0.4,0.13,0.09,0.0,56424.96,10112.0,10112.0,56424.96,,,,,,,,,,,,,,,,,,0.05,,100.0,22.41,0.0,0.0,0.0,100.0,0.99,0.9804,99.01,0.3571
2023-09-18,16093.0,91730.1,0.14,0.26,0.13,0.09,0.0,56538.3,10112.0,9919.0,57638.4,,,,,,,,,,,,,,,,,193.0,0.05,0.0,100.0,22.41,0.0,0.0,0.0,100.0,0.93,0.9816,99.07,0.3566
2023-09-19,16093.0,90120.8,0.14,0.22,0.13,0.09,0.0,55546.4,10112.0,9919.0,56627.2,,,,,,,,,,,,,,,,,,0.05,,100.0,22.41,0.0,0.0,0.0,100.0,0.93,0.9816,99.07,0.3566
2023-09-20,16627.0,87125.48,0.15,0.21,0.13,0.09,0.0,55685.48,10112.0,10627.0,52986.88,,,,,,708.0,,,,,,,,,0.0,,,0.05,,100.0,22.41,0.0,0.0,0.0,100.0,4.65,0.9112,95.35,0.3685
2023-09-21,21627.0,108567.54,0.19,0.26,0.17,0.11,0.0,78447.54,10112.0,15627.0,50762.24,,,,,,5000.0,,,,,,,,,0.03,,,0.05,,100.0,22.41,0.0,0.0,0.0,100.0,24.57,0.5818,72.13,0.4793
2023-09-22,21627.0,115920.72,0.19,0.25,0.17,0.11,0.0,83760.72,10112.0,15627.0,54200.32,,,,,,,,,,,,,,,,,,0.05,,100.0,24.8,0.0,0.0,0.0,100.0,23.28,0.5966,73.58,0.5305
2023-09-25,21627.0,121543.74,0.19,0.24,0.17,0.12,0.0,87823.74,10627.0,15627.0,59723.74,,,515.0,,,,,,,,,,,515.0,,,,0.06,,100.0,27.77,0.0,0.0,0.0,100.0,23.58,0.5932,73.25,0.5651
2023-09-26,20919.0,111289.08,0.18,0.22,0.17,0.12,0.0,79369.08,9919.0,14919.0,52769.08,,,,,,,,0.0,,708.0,,,,,,,708.0,0.06,0.0,100.0,25.92,0.0,0.0,0.0,100.0,25.46,0.6205,74.54,0.5466
2023-09-27,20919.0,111707.46,0.18,0.22,0.17,0.11,0.0,79667.46,9919.0,14919.0,52967.46,,,,,,,,,,,,,,,,,,0.05,,100.0,25.92,0.0,0.0,0.0,100.0,24.9,0.6261,75.1,0.5466
2023-09-28,20919.0,107523.66,0.18,0.22,0.17,0.11,0.0,76683.66,9919.0,14919.0,50983.66,,,,,,,,,,,,,,,,,,0.05,,100.0,25.92,0.0,0.0,0.0,100.0,25.15,0.6235,74.85,0.5466
2023-09-29,20919.0,118819.92,0.18,0.22,0.17,0.11,0.0,84739.92,9919.0,14919.0,56339.92,,,,,,,,,,,,,,,,,,0.05,,100.0,25.92,0.0,0.0,0.0,100.0,23.61,0.6393,76.39,0.5466
2023-10-02,20719.0,123485.24,0.18,0.21,0.17,0.12,0.0,88917.24,9719.0,14919.0,57925.24,,,,,,,,0.0,,200.0,,,,,,,,0.06,,100.0,25.53,0.0,0.0,0.0,100.0,25.23,0.6227,74.77,0.5443
2023-10-03,20319.0,119475.72,0.18,0.2,0.16,0.12,0.0,85371.72,9719.0,14519.0,57147.72,,,,,,,,,,,,,,,,,400.0,0.06,0.0,100.0,28.65,0.0,0.0,0.0,100.0,25.75,0.6176,74.25,0.5989
2023-10-04,16119.0,90588.78,0.14,0.15,0.13,0.09,0.0,59116.78,10519.0,10519.0,59116.78,,,1000.0,,,1000.0,,0.0,,200.0,,,,1000.0,0.01,,5000.0,0.06,0.03,100.0,30.88,0.0,0.0,0.0,100.0,6.69,0.8751,93.31,0.4732
2023-10-05,16119.0,94779.72,0.14,0.15,0.13,0.09,0.0,61851.72,10519.0,10519.0,61851.72,,,,,,,,,,,,,,,,,,0.06,,100.0,29.73,0.0,0.0,0.0,100.0,6.05,0.8863,93.95,0.4556
2023-10-06,15894.0,94092.48,0.14,0.14,0.13,0.09,0.0,60940.48,10519.0,10294.0,62272.48,,,,,,,,,,,,,,,,,225.0,0.06,0.0,100.0,29.73,0.0,0.0,0.0,100.0,4.89,0.9071,95.11,0.4492
2023-10-09,15594.0,88885.8,0.14,0.14,0.13,0.09,0.0,56965.8,10294.0,9994.0,58675.8,,,,,,,,0.0,,225.0,,,,,,,300.0,0.06,0.0,100.0,29.03,0.0,0.0,0.0,100.0,5.09,0.9034,94.91,0.4397
2023-10-10,15294.0,88093.44,0.13,0.13,0.12,0.09,0.0,57565.44,9994.0,9994.0,57565.44,,,,,,,,0.0,,300.0,,,,,,,,0.06,,100.0,28.42,0.0,0.0,0.0,100.0,5.04,0.9042,94.96,0.4349
2023-10-11,14519.0,83048.68,0.13,0.13,0.12,0.08,0.0,52732.68,9219.0,9219.0,52732.68,,,,,,,,0.0,,775.0,,,,,,,775.0,0.05,0.0,100.0,26.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.4129
2023-10-12,14519.0,86533.24,0.13,0.13,0.12,0.09,0.0,54945.24,9219.0,9219.0,54945.24,,,,,,,,,,,,,,,,,,0.05,,100.0,26.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.4129
2023-10-13,14519.0,93502.36,0.13,0.13,0.12,0.09,0.0,59370.36,9219.0,9219.0,59370.36,,,,,,,,,,,,,,,,,,0.06,,100.0,26.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.4129
2023-10-16,14519.0,94083.12,0.13,0.12,0.12,0.09,0.0,59739.12,9219.0,9219.0,59739.12,,,,,,,,,,,,,,,,,,0.06,,100.0,26.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.4129
2023-10-17,14519.0,90888.94,0.13,0.11,0.12,0.09,0.0,57710.94,9219.0,9219.0,57710.94,,,,,,,,,,,,,,,,,,0.06,,100.0,26.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.4129
2023-10-18,15219.0,96488.46,0.13,0.12,0.12,0.1,0.0,62886.46,10219.0,9919.0,64788.46,,,1000.0,,,1000.0,,,,,,,,1000.0,0.01,,300.0,0.06,0.0,100.0,28.25,0.0,0.0,0.0,100.0,7.09,0.8682,92.91,0.4207
2023-10-19,13919.0,81843.72,0.12,0.11,0.11,0.08,0.0,52443.72,8919.0,8919.0,52443.72,,,,,,,,0.01,,1300.0,,,,,,,1000.0,0.06,0.01,100.0,25.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3976
2023-10-20,16319.0,92365.54,0.14,0.13,0.13,0.1,0.0,64065.54,11319.0,11319.0,64065.54,,,2400.0,,,2400.0,,,,,,,,2400.0,0.02,,,0.07,,100.0,30.26,0.0,0.0,0.0,100.0,16.76,0.721,83.24,0.4362
2023-10-23,16319.0,91060.02,0.14,0.13,0.13,0.09,0.0,63160.02,11319.0,11319.0,63160.02,,,,,,,,,,,,,,,,,,0.06,,100.0,32.33,0.0,0.0,0.0,100.0,14.84,0.7472,85.16,0.4661
2023-10-24,16319.0,86490.7,0.14,0.12,0.13,0.09,0.0,59990.7,11319.0,11319.0,59990.7,,,,,,,,,,,,,,,,,,0.06,,100.0,32.33,0.0,0.0,0.0,100.0,15.14,0.743,84.86,0.4661
2023-10-25,13919.0,74884.22,0.12,0.11,0.11,0.07,0.0,47984.22,8919.0,8919.0,47984.22,,,,,,,,0.01,,2400.0,,,,,,,2400.0,0.05,0.01,100.0,25.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3976
2023-10-26,13919.0,75162.6,0.12,0.11,0.11,0.08,0.0,48162.6,8919.0,8919.0,48162.6,,,,,,,,,,,,,,,,,,0.05,,100.0,25.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3976
2023-10-27,13919.0,78781.54,0.12,0.13,0.11,0.08,0.0,50481.54,8919.0,8919.0,50481.54,,,,,,,,,,,,,,,,,,0.05,,100.0,25.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.4002
2023-10-30,13919.0,81843.72,0.12,0.16,0.11,0.08,0.0,52443.72,8919.0,8919.0,52443.72,,,,,,,,,,,,,,,,,,0.05,,100.0,25.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.4002
2023-10-31,13919.0,85462.66,0.12,0.18,0.11,0.08,0.0,54762.66,8919.0,8919.0,54762.66,,,,,,,,,,,,,,,,,,0.05,,100.0,25.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.4002
2023-11-01,13919.0,88246.46,0.12,0.19,0.11,0.09,0.0,56546.46,8919.0,8919.0,56546.46,,,,,,,,,,,,,,,,,,0.05,,100.0,25.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.4002
2023-11-02,13919.0,87132.94,0.12,0.19,0.11,0.09,0.0,55832.94,8919.0,8919.0,55832.94,,,,,,,,,,,,,,,,,,0.06,,100.0,25.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.4002
2023-11-03,13919.0,86297.8,0.12,0.2,0.11,0.09,0.0,55297.8,8919.0,8919.0,55297.8,,,,,,,,,,,,,,,,,,0.06,,100.0,25.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.4002
2023-11-06,13919.0,82400.48,0.12,0.2,0.11,0.08,0.0,52800.48,8919.0,8919.0,52800.48,,,,,,,,,,,,,,,,,,0.06,,100.0,25.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.3949
2023-11-07,13919.0,85462.66,0.12,0.21,0.11,0.08,0.0,54762.66,8919.0,8919.0,54762.66,,,,,,,,,,,,,,,,,,0.05,,100.0,25.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.3978
2023-11-08,13919.0,90473.5,0.12,0.21,0.11,0.09,0.0,57973.5,8919.0,8919.0,57973.5,,,,,,,,,,,,,,,,,,0.05,,100.0,25.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.3964
2023-11-09,13919.0,89359.98,0.12,0.19,0.11,0.09,0.0,57259.98,8919.0,8919.0,57259.98,,,,,,,,,,,,,,,,,,0.06,,100.0,25.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.3964
2023-11-10,13919.0,86019.42,0.12,0.19,0.11,0.09,0.0,55119.42,8919.0,8919.0,55119.42,,,,,,,,,,,,,,,,,,0.06,,100.0,25.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.3964
2023-11-13,13619.0,86072.08,0.12,0.19,0.11,0.08,0.0,56368.08,8619.0,8919.0,54472.08,,,,,,,,0.0,,300.0,,,,,,,,0.05,,100.0,24.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.3828
2023-11-14,13119.0,83699.22,0.11,0.19,0.11,0.08,0.0,53713.22,8619.0,8419.0,54989.22,,,,,,,,,,,,,,,,,500.0,0.05,0.0,100.0,24.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.3687
2023-11-15,12919.0,80097.8,0.11,0.2,0.1,0.08,0.0,52197.8,8419.0,8419.0,52197.8,,,,,,,,0.0,,200.0,,,,,,,,0.05,,100.0,23.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.3652
2023-11-16,12919.0,81131.32,0.11,0.2,0.1,0.08,0.0,52871.32,8419.0,8419.0,52871.32,,,,,,,,,,,,,,,,,,0.05,,100.0,23.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.3647
2023-11-17,12919.0,79064.28,0.11,0.21,0.1,0.08,0.0,51524.28,8419.0,8419.0,51524.28,,,,,,,,,,,,,,,,,,0.05,,100.0,23.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.3647
2023-11-20,12919.0,76480.48,0.11,0.21,0.1,0.08,0.0,49840.48,8419.0,8419.0,49840.48,,,,,,,,,,,,,,,,,,0.05,,100.0,23.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.3674
2023-11-21,15913.0,92931.92,0.14,0.26,0.13,0.09,0.0,66651.92,11413.0,11413.0,66651.92,,,2994.0,,,2994.0,,,,,,,,2994.0,0.02,,,0.07,,100.0,33.05,0.0,0.0,0.0,100.0,19.03,0.6919,80.97,0.4608
2023-11-22,14635.0,83712.2,0.13,0.23,0.12,0.08,0.0,57972.2,10135.0,10135.0,57972.2,,,,,,,,0.01,,1278.0,,,,,,,1278.0,0.06,0.01,100.0,29.46,0.0,0.0,0.0,100.0,11.87,0.7908,88.13,0.4253
2023-11-23,14645.0,81719.1,0.13,0.24,0.12,0.08,0.0,56609.1,10145.0,10145.0,56609.1,,,10.0,0.0,,,,,10.0,,,,0.0,10.0,,,,0.06,,100.0,29.48,0.0,0.0,0.0,100.0,11.81,0.7917,88.19,0.4256
2023-11-24,14878.0,85102.16,0.13,0.24,0.12,0.08,0.0,59362.16,10378.0,10378.0,59362.16,,,300.0,0.0,,,,0.0,233.0,67.0,,,0.0,300.0,,,,0.06,,100.0,29.04,0.0,0.0,0.0,100.0,13.18,0.7711,86.82,0.4164
2023-11-27,15378.0,86424.36,0.13,0.29,0.12,0.09,0.0,61134.36,10378.0,10878.0,58324.36,,,,0.0,,,,,500.0,,,,0.0,,,,,0.06,,100.0,30.01,0.0,0.0,0.0,100.0,16.14,0.7293,83.86,0.4447
2023-11-28,12919.0,71571.26,0.11,0.25,0.1,0.07,0.0,46641.26,8419.0,8419.0,46641.26,,,,,,,,0.01,,1959.0,,,,,,,2459.0,0.05,0.01,100.0,24.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.3745
2023-11-29,12919.0,69504.22,0.11,0.25,0.1,0.07,0.0,45294.22,8419.0,8419.0,45294.22,,,,,,,,,,,,,,,,,,0.05,,100.0,24.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.3768
2023-11-30,15795.0,78501.15,0.14,0.31,0.13,0.08,0.0,56136.15,11295.0,11295.0,56136.15,,,2876.0,,,2876.0,,,,,,,,2876.0,0.02,,,0.06,,100.0,30.4,0.0,0.0,0.0,100.0,19.46,0.6865,80.54,0.4251
2023-12-01,15795.0,82134.0,0.14,0.3,0.13,0.08,0.0,58734.0,11295.0,11295.0,58734.0,,,,,,,,,,,,,,,,,,0.06,,100.0,32.95,0.0,0.0,0.0,100.0,17.77,0.7078,82.23,0.4607
2023-12-04,12919.0,69504.22,0.11,0.24,0.1,0.07,0.0,45294.22,8419.0,8419.0,45294.22,,,,,,,,0.01,,2876.0,,,,,,,2876.0,0.04,0.01,100.0,24.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.3768
2023-12-05,12919.0,67953.94,0.11,0.25,0.1,0.07,0.0,44283.94,8419.0,8419.0,44283.94,,,,,,,,,,,,,,,,,,0.05,,100.0,24.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.3768
2023-12-06,12919.0,69245.84,0.11,0.25,0.1,0.07,0.0,45125.84,8419.0,8419.0,45125.84,,,,,,,,,,,,,,,,,,0.04,,100.0,24.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.3749
2023-12-07,15966.0,83023.2,0.14,0.31,0.13,0.08,0.0,59623.2,11466.0,11466.0,59623.2,,,3047.0,,,3047.0,,,,,,,,3047.0,0.02,,,0.06,,100.0,30.43,0.0,0.0,0.0,100.0,19.21,0.6896,80.79,0.4237
2023-12-08,16133.0,90022.14,0.14,0.32,0.13,0.09,0.0,64912.14,11633.0,11633.0,64912.14,,,167.0,0.0,,,,,167.0,,,,0.0,167.0,,,,0.06,,100.0,33.42,0.0,0.0,0.0,100.0,19.22,0.6895,80.78,0.4635
2023-12-11,14109.0,79574.76,0.12,0.27,0.11,0.08,0.0,54194.76,9609.0,9609.0,54194.76,,,,,,,,0.01,,2024.0,,,,,,,2024.0,0.05,0.01,100.0,27.74,0.0,0.0,0.0,100.0,8.38,0.8464,91.62,0.4073
2023-12-12,13305.0,63864.0,0.12,0.26,0.11,0.07,0.0,23452.8,8805.0,4886.0,42264.0,,,,,,,,0.0,,804.0,,,,,,,4723.0,0.05,0.03,100.0,25.42,0.0,0.0,0.0,100.0,3.06,0.9407,96.94,0.3841
2023-12-13,11024.0,51151.36,0.1,0.18,0.09,0.05,0.0,30271.36,6524.0,6524.0,30271.36,,,,0.01,,,,0.01,1638.0,2281.0,,,0.01,,,,,0.03,,100.0,17.79,0.0,0.0,0.0,100.0,21.21,0.6658,78.79,0.3007
2023-12-14,11024.0,50930.88,0.1,0.18,0.09,0.05,0.0,30140.88,6524.0,6524.0,30140.88,,,,,,,,,,,,,,,,,,0.03,,100.0,18.83,0.0,0.0,0.0,100.0,18.39,0.6998,81.61,0.3183
2023-12-15,18500.0,86210.0,0.16,0.3,0.15,0.09,0.0,65240.0,14000.0,14000.0,65240.0,,,9500.0,0.03,,,,0.01,7476.0,2024.0,,,0.03,9500.0,,,,0.06,,100.0,31.42,0.0,0.0,0.0,100.0,48.76,0.5003,51.24,0.4152
