,IMDA FP Equity_DX_SI_QTY,IMDA FP Equity_DX_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IMDA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IMDA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IMDA FP Equity_DX_SI_MV,IMDA FP Equity_DX_DSS,IMDA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SUPPLY_SI_QTY,IMDA FP Equity_DX_BROKER_SI_QTY,IMDA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_x,IMDA FP Equity_DX_BROKER_SI_MV_INC_x,IMDA FP Equity_DX_SUPPLY_SI_MV_NEW,IMDA FP Equity_DX_BROKER_SI_QTY_ADD,IMDA FP Equity_DX_SUPPLY_SI_MV_DEC,IMDA FP Equity_DX_BROKER_SI_QTY_INC,IMDA FP Equity_DX_SUPPLY_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IMDA FP Equity_DX_BROKER_SI_MV_INC_y,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_y,IMDA FP Equity_DX_BROKER_SI_MV_ADD,IMDA FP Equity_DX_SUPPLY_SI_QTY_ADD,IMDA FP Equity_DX_BROKER_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_MV,IMDA FP Equity_DX_BROKER_SI_MV_DEC,IMDA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IMDA FP Equity_DX_UTILIZATION_QUANTITY,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IMDA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IMDA FP Equity_DX_ACTIVE_UTILIZATION_MV,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IMDA FP Equity_DX_BROKER_SI_CON_RATIO,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IMDA FP Equity_DX_DEMAND_SUPPLY_RATIO,IMDA FP Equity_PX_LAST
2001-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3
2001-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2
2001-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.95
2001-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
2001-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3
2001-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3
2001-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3
2001-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4
2001-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7
2001-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7
2001-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8
2001-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1
2001-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1
2001-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2001-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7
2001-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.65
2001-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6
2001-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2
2001-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5
2001-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0
2001-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2
2001-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2
2001-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.35
2001-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4
2001-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6
2001-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6
2001-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7
2001-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8
2001-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
2001-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2
2001-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1
2001-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1
2001-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
2001-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4
2001-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4
2001-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3
2001-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4
2001-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7
2001-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
2001-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4
2001-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3
2001-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4
2001-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5
2001-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4
2001-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3
2001-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3
2001-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5
2001-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0
2001-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2001-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8
2001-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8
2001-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2001-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2001-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2001-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2001-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2001-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2001-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3
2001-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2
2001-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2001-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2001-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2001-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2002-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2002-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.95
2002-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
2002-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2002-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2002-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.85
2002-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2002-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2002-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2002-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2002-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2002-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2002-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7
2002-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.75
2002-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.75
2002-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.75
2002-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2002-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.85
2002-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2002-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2002-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
2002-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6
2002-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
2002-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2002-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2002-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
2002-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
2002-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2002-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2002-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2002-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2002-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6
2002-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6
2002-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8
2002-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4
2002-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4
2002-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6
2002-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6
2002-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6
2002-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2002-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2002-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8
2002-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8
2002-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2002-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8
2002-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2
2002-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2
2002-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2
2002-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2002-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8
2002-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1
2002-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1
2002-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2
2002-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1
2002-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1
2002-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2002-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
2002-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.05
2002-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9
2002-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.95
2002-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75
2002-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2002-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2002-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.35
2002-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.35
2002-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
2002-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2002-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1
