,POXEL FP Equity_DX_SI_QTY,POXEL FP Equity_DX_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,POXEL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,POXEL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,POXEL FP Equity_DX_SI_MV,POXEL FP Equity_DX_DSS,POXEL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY,POXEL FP Equity_DX_BROKER_SI_QTY,POXEL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,POXEL FP Equity_DX_BROKER_SI_MV_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_x,POXEL FP Equity_DX_BROKER_SI_MV_INC_x,POXEL FP Equity_DX_SUPPLY_SI_MV_NEW,POXEL FP Equity_DX_BROKER_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_NEW,POXEL FP Equity_DX_SUPPLY_SI_MV_DEC,POXEL FP Equity_DX_BROKER_SI_QTY_INC,POXEL FP Equity_DX_SUPPLY_SI_QTY_DEC,POXEL FP Equity_DX_BROKER_SI_MV_NEW_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,POXEL FP Equity_DX_BROKER_SI_MV_INC_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_y,POXEL FP Equity_DX_BROKER_SI_MV_ADD,POXEL FP Equity_DX_SUPPLY_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV,POXEL FP Equity_DX_BROKER_SI_MV_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV_RMV,POXEL FP Equity_DX_BROKER_SI_MV_RMV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,POXEL FP Equity_DX_UTILIZATION_QUANTITY,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,POXEL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_MV,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,POXEL FP Equity_DX_BROKER_SI_CON_RATIO,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,POXEL FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-11-14,648059.0,4445684.74,5.84,4.32,2.83,4.38,1.0,3965484.74,547198.0,578059.0,3753778.28,,,5213.0,,,,,,,,,,,5213.0,,,,3.5,,,,60.99,60.67,349999.0,2400993.14,,2.24,60.99,32.64,0.2841,36.25,0.7185
2016-11-15,598230.0,3924388.8,5.39,3.86,2.61,4.15,1.0,3498264.32,492156.0,533272.0,3228543.36,,,,0.14,,,,0.12,5213.0,55042.0,,,0.14,,,,50000.0,3.37,0.38,,,55.17,54.88,399880.0,2623212.8,,2.74,55.16,25.05,0.2902,41.67,0.6671
2016-11-16,609760.0,3969537.6,5.49,3.88,2.66,4.1,1.0,3481561.02,502156.0,534802.0,3269035.56,,,10000.0,0.0,,,,,1530.0,,,,0.0,10000.0,,,,3.29,,,,55.97,55.68,395041.0,2571716.91,,2.59,55.97,25.13,0.2835,40.7,0.6761
2016-11-17,612435.0,4599386.85,5.52,3.88,2.67,4.34,1.0,4512023.02,498831.0,600802.0,3746220.81,,,,,,66000.0,,0.05,,3325.0,,,,,0.45,,,3.25,,,,56.22,55.92,388466.0,2917379.66,,2.53,56.22,27.52,0.2776,38.18,0.6866
2016-11-18,617435.0,4328219.35,5.56,3.58,2.69,4.62,1.0,4211622.02,503831.0,600802.0,3531855.31,,,5000.0,,,,,,,,,,,5000.0,,,,3.78,,,,56.16,55.86,393366.0,2757495.66,,2.95,56.16,24.07,0.2835,41.35,0.6846
2016-11-21,617435.0,4038024.9,5.56,3.36,2.69,4.35,1.0,3929245.08,503831.0,600802.0,3295054.74,,,,,,,,,,,,,,,,,,3.3,,,,56.16,55.86,393366.0,2572613.64,,2.57,56.17,23.74,0.2803,40.69,0.6846
2016-11-22,660467.0,4273221.49,5.95,3.48,2.88,4.44,1.0,4190509.01,559982.0,647683.0,3623083.54,,,56151.0,0.24,,,,,47000.0,,,,0.24,56151.0,,,119.0,3.66,0.12,,,66.06,65.69,287715.0,1861516.05,,1.88,66.06,26.67,0.2739,37.26,0.7748
2016-11-23,665467.0,4219060.78,5.99,3.48,2.9,4.44,1.0,4106310.22,564982.0,647683.0,3581985.88,,,5000.0,,,,,,,,,,,5000.0,,,,3.66,,,,63.67,63.34,322315.0,2043477.1,,2.09,63.67,26.45,0.2701,37.08,0.746
2016-11-24,665467.0,4272298.14,5.99,3.51,2.9,4.44,1.0,4158124.86,564982.0,647683.0,3627184.44,,,,,,,,,,,,,,,,,,3.58,,,,63.32,62.99,327265.0,2101041.3,,2.07,63.32,26.45,0.2701,36.97,0.7419
2016-11-25,680467.0,4354988.8,6.13,3.66,2.97,4.5,1.0,4241171.2,579982.0,662683.0,3711884.8,,,15000.0,0.09,,,,,15000.0,,,,0.09,15000.0,,,,3.72,,,,65.0,64.66,312265.0,1998496.0,,2.0,65.0,25.86,0.2679,35.99,0.7586
2016-11-28,680679.0,4247436.96,6.13,3.67,2.97,4.45,1.0,4148245.92,594094.0,664783.0,3707146.56,,,14112.0,0.01,,,,,2100.0,,,,0.01,14112.0,,,,3.71,,,,66.29,65.94,302113.0,1885185.12,,1.89,66.29,25.88,0.2693,36.44,0.7555
2016-11-29,678968.0,4372553.92,6.12,3.72,2.96,4.41,1.0,4281202.52,592383.0,664783.0,3814946.52,,,,,,,,0.01,,1711.0,,,,,,,,3.7,,,,67.14,66.78,289964.0,1867368.16,,1.81,67.14,25.81,0.2686,35.75,0.7654
2016-11-30,681968.0,4548726.56,6.14,4.13,2.97,4.6,1.0,4454112.61,592383.0,667783.0,3951194.61,,,,0.02,,,,,3000.0,,,,0.02,,,,,3.81,,,,66.03,65.68,304814.0,2033109.38,,1.96,66.03,25.78,0.2676,35.69,0.7561
2016-12-01,681389.0,4613003.53,6.14,4.15,2.97,4.68,1.0,4516971.08,592383.0,667204.0,4010432.91,,,,,,,,,,,,,,,,,579.0,3.95,0.0,,,66.03,65.68,304814.0,2063590.78,,2.03,66.03,25.9,0.2686,35.98,0.7555
2016-12-02,708592.0,4605848.0,6.38,4.24,3.09,4.85,1.0,4336826.0,619586.0,667204.0,4027309.0,,,27203.0,,,,,,,,,,,27203.0,,,,4.19,,,,70.62,70.24,257811.0,1675771.5,,1.75,70.62,25.03,0.2512,35.29,0.8033
2016-12-05,708592.0,4648363.52,6.38,4.31,3.09,4.72,1.0,4376858.24,619586.0,667204.0,4064484.16,,,,,,,,,,,,,,,,,,4.03,,,,69.06,68.7,277611.0,1821128.16,,1.8,69.06,24.9,0.2496,34.62,0.7857
2016-12-06,714592.0,4694869.44,6.44,4.36,3.12,4.83,1.0,4386815.28,625086.0,667704.0,4106815.02,,,5500.0,,,500.0,,,,,,,,5500.0,0.0,,,4.1,,,,69.63,69.27,272611.0,1791054.27,,1.79,69.63,24.77,0.2466,34.54,0.7919
2016-12-07,714592.0,4852079.68,6.44,4.53,3.12,4.86,1.0,4567660.16,625086.0,672704.0,4244333.94,,,,,,5000.0,,,,,,,,,0.03,,,4.11,,,,69.63,69.27,272611.0,1851028.69,,1.79,69.63,24.71,0.2459,34.11,0.7919
2016-12-08,734592.0,4899728.64,6.62,4.56,3.2,5.13,1.0,4620335.68,625086.0,692704.0,4169323.62,,,,0.14,,,,,20000.0,,,,0.14,,,,,4.24,,,,69.63,69.27,272611.0,1818315.37,,1.85,69.63,24.15,0.2361,33.91,0.814
2016-12-09,772592.0,5137736.8,6.96,4.8,3.37,5.31,1.0,4925681.6,655086.0,740704.0,4356321.9,,,30000.0,0.19,,20000.0,,,28000.0,,,,0.19,30000.0,0.14,,,4.37,,,,72.97,72.59,242611.0,1613363.15,,1.62,72.97,22.89,0.217,32.0,0.8562
2016-12-12,685166.0,4535798.92,6.17,4.24,2.99,4.66,1.0,4366988.92,572774.0,659666.0,3791763.88,,,,,,,,0.56,,82312.0,,,,,,,81038.0,3.81,0.55,,,63.8,63.47,324923.0,2150990.26,,2.16,63.8,25.69,0.238,35.84,0.7593
2016-12-13,696301.0,4693068.74,6.27,4.33,3.04,4.78,1.0,4545294.24,584199.0,674376.0,3937501.26,,,11425.0,0.1,,,,,15000.0,,,,0.1,11425.0,,,290.0,3.87,0.0,,,65.08,64.74,313498.0,2112976.52,,2.08,65.08,25.34,0.2305,35.11,0.7716
2016-12-14,678708.0,4778104.32,6.11,4.19,2.96,4.8,1.0,4683712.0,571606.0,665300.0,4024106.24,,,,,,,,0.02,,12593.0,,,,,,,9076.0,3.85,0.06,,,63.67,63.34,326091.0,2295680.64,,2.2,63.67,26.07,0.2406,35.83,0.7521
2016-12-15,666710.0,4780310.7,6.01,4.04,2.91,4.9,1.0,4684175.34,559608.0,653302.0,4012389.36,,,,,,,,0.0,,11998.0,,,,,,,11998.0,3.94,0.0,,,62.34,62.01,338089.0,2424098.13,,2.38,62.33,26.68,0.2453,36.8,0.7388
2016-12-16,618002.0,4307473.94,5.57,3.6,2.7,4.48,1.0,4205014.94,510900.0,603302.0,3560973.0,,,,,,,,0.28,,48708.0,,,,,,,50000.0,3.66,0.39,,,56.91,56.62,386797.0,2695975.09,,2.77,56.9,20.37,0.2462,40.02,0.6848
2016-12-19,618002.0,4400174.24,5.57,3.58,2.7,4.46,1.0,4295510.24,510900.0,603302.0,3637608.0,,,,,,,,,,,,,,,,,,3.56,,,,56.91,56.62,386797.0,2753994.64,,2.7,56.91,20.43,0.2432,39.37,0.6848
2016-12-20,618002.0,4375454.16,5.57,3.56,2.7,4.52,1.0,4271378.16,510900.0,603302.0,3617172.0,,,,,,,,,,,,,,,,,,3.64,,,,56.91,56.62,386797.0,2738522.76,,2.75,56.9,20.39,0.2448,39.76,0.6848
2016-12-21,639859.0,4517404.54,5.76,3.74,2.79,4.64,1.0,4328902.54,532900.0,613159.0,3762274.0,,,22000.0,0.05,,,,,9857.0,,,,0.05,22000.0,,,,3.77,,,,60.84,60.51,343017.0,2421700.02,,2.43,60.83,19.69,0.2411,39.82,0.7266
2016-12-22,642135.0,4501366.35,5.78,3.95,2.8,4.64,1.0,4273541.35,538700.0,609635.0,3776287.0,,,5800.0,,,,,,,,,,,5800.0,,,3524.0,3.8,0.03,,,60.01,59.7,358997.0,2516568.97,,2.53,60.0,19.61,0.2393,39.67,0.7116
2016-12-23,643135.0,4405474.75,5.79,4.16,2.8,4.6,1.0,4182849.75,539700.0,610635.0,3696945.0,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,3.78,,,,60.79,60.47,348097.0,2384464.45,,2.44,60.78,19.51,0.2402,39.91,0.7206
2016-12-26,643135.0,4405474.75,5.79,4.1,2.8,4.59,1.0,4182849.75,539700.0,610635.0,3696945.0,,,,,,,,,,,,,,,,,,3.7,,,,60.12,59.81,357997.0,2452279.45,,2.45,60.11,19.56,0.2406,39.93,0.7127
2016-12-27,640105.0,4429526.6,5.77,4.08,2.79,4.52,1.0,4225594.2,536670.0,610635.0,3713756.4,,,,,,,,0.02,,3030.0,,,,,,,,3.68,,,,59.78,59.47,361027.0,2498306.84,,2.47,59.78,19.66,0.2403,39.69,0.7093
2016-12-28,665105.0,4655735.0,5.99,4.37,2.9,4.76,1.0,4414445.0,547561.0,630635.0,3832927.0,,,10891.0,0.15,,,,,20000.0,,,,0.15,10891.0,,,,3.79,,,,61.0,60.68,350136.0,2450952.0,,2.42,61.0,18.93,0.2282,38.27,0.737
2016-12-29,696103.0,4830954.82,6.27,4.61,3.04,4.97,1.0,4591733.02,597561.0,661633.0,4147073.34,,,50000.0,0.36,,,,,50000.0,,,,0.36,50000.0,,,19002.0,4.18,0.14,,,66.57,66.22,300136.0,2082943.84,,2.1,66.57,18.04,0.2126,36.61,0.7714
2016-12-30,668394.0,4658706.18,6.02,4.43,2.91,4.76,1.0,4444288.07,570352.0,637631.0,3975353.44,,,,,,,,0.23,,27209.0,,,,,,,24002.0,3.96,0.17,,,63.57,63.24,326845.0,2278109.65,,2.27,63.57,18.81,0.2244,38.0,0.7411
2017-01-02,683394.0,4824761.64,6.16,5.18,2.98,4.91,1.0,4607574.86,585352.0,652631.0,4132585.12,,,15000.0,0.12,,,,,15000.0,,,,0.12,15000.0,,,,4.08,,,,66.34,65.99,296995.0,2096784.7,,2.07,66.34,18.45,0.2218,37.1,0.7704
2017-01-03,702045.0,5068764.9,6.32,5.92,3.06,5.15,1.0,4232956.04,583474.0,586282.0,4212682.28,,,,,,,,0.0,,1878.0,,,,,,,349.0,4.12,0.0,,0.46,66.13,65.78,298873.0,2157863.06,,2.11,66.13,18.01,0.2171,36.36,0.7914
2017-01-04,703516.0,5198983.24,6.34,6.16,3.07,5.23,1.0,4321324.67,586474.0,584753.0,4334042.86,,,3000.0,,,,,,,,,,,3000.0,,,1529.0,4.23,0.01,,,65.37,65.03,310723.0,2296242.97,,2.24,65.37,17.96,0.2152,36.03,0.78
2017-01-05,624881.0,4636617.02,5.63,5.47,2.73,4.71,1.0,3755395.56,507839.0,506118.0,3768165.38,,,,,,,,0.48,,78635.0,,,,,,,78635.0,3.75,0.59,,,56.6,56.31,389358.0,2889036.36,,2.88,56.6,20.17,0.2501,40.7,0.6928
2017-01-06,630810.0,5096944.8,5.68,5.6,2.75,4.86,1.0,4088859.76,513768.0,506047.0,4151245.44,,,5929.0,,,,,,,,,,,5929.0,,,71.0,3.81,0.0,,,57.26,56.97,383429.0,3098106.32,,2.85,57.26,19.44,0.2459,40.21,0.6994
2017-01-09,610870.0,4941938.3,5.5,4.83,2.66,4.95,1.0,3932605.63,493828.0,486107.0,3995068.52,,,,,,,,0.0,,19940.0,,,,,,,19940.0,3.99,0.16,,,55.04,54.75,403369.0,3263255.21,,3.26,55.04,18.85,0.2599,42.73,0.6773
2017-01-10,616078.0,4836212.3,5.55,4.56,2.69,4.99,1.0,3809722.75,509828.0,485315.0,4002149.8,,,16000.0,,,,,,,,,,,16000.0,,,792.0,4.12,0.0,,,56.82,56.53,387369.0,3040846.65,,3.13,56.82,18.76,0.2569,42.43,0.6831
2017-01-11,605749.0,4906566.9,5.46,4.39,2.64,4.9,1.0,3847386.6,521828.0,474986.0,4226806.8,,,12000.0,,,,,,,,,,,12000.0,,,10329.0,4.1,0.06,,,58.81,58.5,365469.0,2960298.9,,2.87,58.81,20.55,0.2563,41.69,0.6791
2017-01-12,643949.0,5022802.2,5.8,4.56,2.81,5.3,1.0,3917050.8,532828.0,502186.0,4156058.4,,,11000.0,0.27,,,,,27200.0,,,,0.27,11000.0,,,,4.32,,,,61.56,61.23,332689.0,2594974.2,,2.69,61.56,19.14,0.24,39.69,0.74
2017-01-13,626660.0,4875414.8,5.65,4.46,2.73,5.01,1.0,3772498.66,530539.0,484897.0,4127593.42,,,,0.03,,,,0.18,5000.0,2289.0,,,0.03,,,,22289.0,4.14,0.2,,,59.13,58.82,366658.0,2852599.24,,2.86,59.13,16.16,0.2411,40.65,0.6948
2017-01-16,643402.0,4967063.44,5.8,4.67,2.81,5.14,1.0,3872653.08,532281.0,501639.0,4109209.32,,,1742.0,0.13,,,,,16742.0,,,,0.13,1742.0,,,,4.14,,,,60.44,60.0,348341.0,2689192.52,,2.71,60.44,15.75,0.2385,40.04,0.7253
2017-01-17,661386.0,5033147.46,5.96,4.86,2.88,5.18,1.0,3830729.41,548523.0,503381.0,4174260.03,,,16242.0,,,1742.0,,,,,,,,16242.0,0.01,,,4.23,,,,62.17,61.84,333841.0,2540530.01,,2.58,62.17,15.27,0.23,38.76,0.7456
2017-01-18,661386.0,4788434.64,5.96,5.06,2.88,5.12,1.0,3644478.44,553523.0,503381.0,4007506.52,,,5000.0,,,,,,,,,,,5000.0,,,,4.21,,,,61.58,61.25,345416.0,2500811.84,,2.63,61.58,15.18,0.2325,39.29,0.7319
2017-01-19,664469.0,4598125.48,5.99,4.95,2.9,4.88,1.0,3517996.52,551606.0,508381.0,3817113.52,,,,0.0,,,,0.22,5000.0,1917.0,,,0.0,,,,,3.99,,,,61.7,61.38,342383.0,2369290.36,,2.48,61.7,15.89,0.2318,39.01,0.7394
2017-01-20,719469.0,5057867.07,6.48,5.38,3.14,5.1,1.0,3890268.43,606606.0,553381.0,4264440.18,,,55000.0,0.21,,,,,45000.0,,,,0.21,55000.0,,,,4.2,,,,71.0,70.61,247783.0,1741914.49,,1.71,71.0,14.9,0.232,39.63,0.8375
2017-01-23,719469.0,4964336.1,6.48,5.37,3.14,5.14,1.0,3818328.9,606606.0,553381.0,4185581.4,,,,,,,,,,,,,,,,,,4.26,,,,67.48,67.13,292333.0,2017097.7,,2.06,67.48,14.77,0.2331,39.87,0.7962
2017-01-24,777469.0,5232366.37,7.0,5.82,3.39,5.49,1.0,4060754.13,674606.0,603381.0,4540098.38,,,68000.0,,,50000.0,,,,,,,,68000.0,0.36,,,4.65,,,,75.04,74.65,224333.0,1509761.09,,1.55,75.04,13.64,0.2058,36.99,0.8604
2017-01-25,787469.0,5472909.55,7.09,5.83,3.43,5.49,1.0,4262997.95,674606.0,613381.0,4688511.7,,,,0.07,,,,,10000.0,,,,0.07,,,,,4.54,,,,75.88,75.48,214433.0,1490309.35,,1.44,75.88,14.95,0.2027,36.13,0.8811
2017-01-26,798469.0,5397650.44,7.19,5.91,3.48,5.69,1.0,4146455.56,685606.0,613381.0,4634696.56,,,11000.0,,,,,,,,,,,11000.0,,,,4.76,,,,76.27,75.87,213333.0,1442131.08,,1.48,76.27,14.55,0.2017,36.11,0.8836
2017-01-27,807469.0,5474639.82,7.27,6.08,3.52,5.62,1.0,4151943.18,694606.0,612381.0,4709428.68,,,9000.0,,,,,,,,,,,9000.0,,,1000.0,4.7,0.07,,,77.27,76.87,204333.0,1385377.74,,1.38,77.27,14.49,0.1979,35.25,0.8936
2017-01-30,811546.0,5364319.06,7.31,6.51,3.54,5.62,1.0,4061058.41,696683.0,614381.0,4605074.63,,,2077.0,0.01,,,,,2000.0,,,,0.01,2077.0,,,,4.72,,,,78.36,77.95,192356.0,1271473.16,,1.3,78.36,14.35,0.198,35.33,0.908
2017-01-31,811546.0,5299395.38,7.31,6.51,3.54,5.47,1.0,4011907.93,696683.0,614381.0,4549339.99,,,,,,,,,,,,,,,,,,4.61,,,,77.5,77.1,202256.0,1320731.68,,1.34,77.5,14.4,0.1972,35.12,0.8981
2017-02-01,786802.0,5114213.0,7.09,6.39,3.43,5.27,1.0,3832640.5,666409.0,589637.0,4331658.5,,,,0.07,,,,0.25,11000.0,30274.0,,,0.07,,,,35744.0,4.35,0.25,,,74.13,73.75,232530.0,1511445.0,,1.52,74.13,14.9,0.2059,35.68,0.8707
2017-02-02,764965.0,4934024.25,6.89,6.14,3.34,5.09,1.0,3670907.85,644981.0,569133.0,4160127.45,,,,0.1,,,,0.16,15000.0,21428.0,,,0.1,,,,35504.0,4.19,0.26,,,73.1,72.71,237366.0,1531010.7,,1.54,73.1,15.34,0.1905,32.16,0.8624
2017-02-03,788668.0,5071135.24,7.1,6.29,3.44,5.22,1.0,3811935.48,668684.0,592836.0,4299638.12,,,23703.0,0.18,,,,,27582.0,,,,0.18,23703.0,,,3879.0,4.31,0.03,,,76.87,76.46,201206.0,1293754.58,,1.3,76.87,14.88,0.1862,32.16,0.9018
2017-02-06,786668.0,4885208.28,7.09,6.39,3.43,5.16,1.0,3669091.56,668684.0,590836.0,4152527.64,,,,,,,,,,,,,,,,,2000.0,4.3,0.01,,,74.53,74.14,228513.0,1419065.73,,1.47,74.53,14.82,0.1874,32.49,0.8722
2017-02-07,773758.0,4743136.54,6.97,6.28,3.37,4.93,1.0,3542686.38,674774.0,577926.0,4136364.62,,,6090.0,0.0,,,,,5816.0,,,,0.0,6090.0,,,18726.0,4.19,0.13,,,75.69,75.3,216665.0,1328156.45,,1.35,75.69,15.18,0.1967,33.67,0.8634
2017-02-08,793605.0,4404507.75,7.15,6.41,3.46,4.9,1.0,3330610.5,679621.0,600110.0,3771896.55,,,4847.0,0.1,,,,,25000.0,,,,0.1,4847.0,,,2816.0,4.17,0.02,,,77.9,77.48,192826.0,1070184.3,,1.18,77.9,17.17,0.1995,33.95,0.9048
2017-02-09,818605.0,4346792.55,7.37,5.99,3.57,4.66,1.0,3319334.1,699621.0,625110.0,3714987.51,,,20000.0,0.12,,,,,25000.0,,,,0.12,20000.0,,,,3.88,,,,78.41,78.0,192626.0,1022844.06,,1.07,78.41,16.78,0.1886,32.46,0.9127
2017-02-10,808826.0,4472807.78,7.29,5.65,3.53,4.46,1.0,3412203.55,690929.0,617035.0,3820837.37,,,,,,,,0.21,,8692.0,,,,,,,8075.0,3.67,0.15,,,77.01,76.61,206268.0,1140662.04,,1.1,77.01,17.27,0.1903,32.37,0.8968
2017-02-13,812826.0,4616851.68,7.32,5.53,3.54,4.66,1.0,3527478.8,694929.0,621035.0,3947196.72,,,4000.0,0.04,,,,,4000.0,,,,0.04,4000.0,,,,3.84,,,,77.46,77.05,202268.0,1148882.24,,1.12,77.46,17.13,0.1894,32.31,0.9012
2017-02-14,816106.0,4488583.0,7.35,5.56,3.56,4.74,1.0,3406232.5,698209.0,619315.0,3840149.5,,,3280.0,,,,,,,,,,,3280.0,,,1720.0,3.97,0.0,,,77.82,77.42,198988.0,1094434.0,,1.13,77.82,16.88,0.1897,32.53,0.9049
2017-02-15,807614.0,4353039.46,7.28,5.58,3.52,4.55,1.0,3292335.97,697095.0,610823.0,3757342.05,,,,,,,,0.13,,1114.0,,,,,,,8492.0,3.83,0.1,,,77.7,77.29,200102.0,1078549.78,,1.1,77.7,17.08,0.1869,31.81,0.8955
2017-02-16,805041.0,4347221.4,7.25,5.65,3.51,4.48,1.0,3301554.6,694522.0,611399.0,3750418.8,,,,0.0,,,,0.09,4500.0,2573.0,,,0.0,,,,3924.0,3.74,0.01,,,77.8,77.39,198220.0,1070388.0,,1.07,77.8,17.11,0.1884,32.08,0.897
2017-02-17,812058.0,4312027.98,7.32,5.78,3.54,4.56,1.0,3230688.96,701539.0,608416.0,3725172.09,,,7017.0,,,,,,,,,,,7017.0,,,2983.0,3.79,0.0,,,78.19,77.59,195658.0,1038943.98,,1.06,78.19,16.88,0.1874,31.99,0.8982
2017-02-20,813485.0,4295200.8,7.33,6.48,3.55,4.54,1.0,3208228.32,703763.0,607619.0,3715868.64,,,2224.0,,,2224.0,,,,,,,,2224.0,0.01,,3021.0,3.74,0.02,,,78.25,77.84,195658.0,1033074.24,,1.04,78.25,17.0,0.1868,32.06,0.8997
2017-02-21,833215.0,4307721.55,7.51,7.18,3.63,4.57,1.0,3217544.33,723493.0,622349.0,3740458.81,,,19730.0,0.05,,,,,14730.0,,,,0.05,19730.0,,,,3.82,,,,80.44,80.02,175928.0,909547.76,,0.93,80.44,16.46,0.1904,33.02,0.9216
2017-02-22,843215.0,4384718.0,7.6,7.43,3.68,4.54,1.0,3288214.8,733493.0,632349.0,3814163.6,,,10000.0,0.01,,,,,10000.0,,,,0.01,10000.0,,,,3.79,,,,82.46,82.03,156028.0,811345.6,,0.81,82.46,16.33,0.1927,33.53,0.943
2017-02-23,863215.0,4661361.0,7.78,7.88,3.76,4.7,1.0,3522684.6,753493.0,652349.0,4068862.2,,,20000.0,0.11,,,,,20000.0,,,,0.11,20000.0,,,,3.92,,,,85.66,85.21,126128.0,681091.2,,0.66,85.66,16.02,0.1871,32.51,0.9761
2017-02-24,877162.0,4543699.16,7.9,8.05,3.83,4.84,1.0,3347813.28,767440.0,646296.0,3975339.2,,,13947.0,0.12,,,,,10000.0,,,,0.12,13947.0,,,16053.0,4.14,0.12,,,86.28,85.82,122081.0,632379.58,,0.66,86.28,15.72,0.1954,34.06,0.9809
2017-02-27,854134.0,4458579.48,7.69,7.89,3.72,4.56,1.0,3328146.72,744412.0,637576.0,3885830.64,,,,,,,,0.29,,23028.0,,,,,,,8720.0,3.86,0.06,,,84.63,84.18,135209.0,705790.98,,0.7,84.63,16.3,0.1992,34.62,0.9659
2017-02-28,858873.0,4526260.71,7.74,7.98,3.75,4.63,1.0,3358650.05,749151.0,637315.0,3948025.77,,,4739.0,,,,,,,,,,,4739.0,,,261.0,3.91,0.0,,,83.29,82.86,150270.0,791922.9,,0.78,83.29,16.22,0.1985,34.48,0.9499
2017-03-01,858194.0,4479772.68,7.73,8.07,3.74,4.66,1.0,3323239.92,747310.0,636636.0,3900958.2,,,,,,,,0.0,,1841.0,,,,,,,679.0,3.94,0.0,,,83.09,82.66,152111.0,794019.42,,0.8,83.09,16.18,0.1989,34.6,0.9492
2017-03-02,856194.0,4272408.06,7.71,8.41,3.73,4.59,1.0,3166833.64,750023.0,634636.0,3742614.77,,,2713.0,,,,,,,,,,,2713.0,,,2000.0,3.92,0.02,,,83.39,82.96,149398.0,745496.02,,0.78,83.39,16.1,0.1997,34.79,0.947
2017-03-03,853795.0,4371430.4,7.69,8.48,3.72,4.43,1.0,3237053.44,750158.0,632237.0,3840808.96,,,135.0,0.0,,,,,2713.0,,,,0.0,135.0,,,5112.0,3.74,0.01,,,83.65,83.22,146577.0,750474.24,,0.73,83.65,16.2,0.1979,34.33,0.9471
2017-03-06,858114.0,5354631.36,7.73,8.46,3.74,4.75,1.0,3972109.44,754230.0,636556.0,4706395.2,,,4072.0,0.08,,,,,5247.0,,,,0.08,4072.0,,,928.0,3.86,0.0,,,84.34,83.9,139996.0,873575.04,,0.72,84.34,16.58,0.1966,33.65,0.9546
2017-03-07,861326.0,5030143.84,7.76,6.99,3.76,5.46,1.0,3736245.12,746704.0,639768.0,4360751.36,,,,0.39,,,,0.0,5000.0,7526.0,,,0.39,,,,1788.0,4.66,0.02,,,83.48,83.04,147767.0,862959.28,,0.92,83.48,15.87,0.2085,36.37,0.9579
2017-03-08,854164.0,4962692.84,7.69,6.7,3.72,5.14,1.0,3675440.86,745280.0,632606.0,4330076.8,,,,,,,,0.3,,1424.0,,,,,,,7162.0,4.35,0.05,,,82.86,82.43,154141.0,895559.21,,0.9,82.86,16.16,0.209,36.21,0.9447
2017-03-09,848702.0,4981880.74,7.65,6.57,3.7,5.07,1.0,3681335.28,789818.0,627144.0,4636231.66,,,44538.0,,,,,,,,,,,44538.0,,,5462.0,4.59,0.04,,,87.81,87.36,109603.0,643369.61,,0.64,87.81,16.33,0.2109,36.3,0.9387
2017-03-10,891683.0,5216345.55,8.03,7.02,3.89,5.35,1.0,3943584.45,782258.0,674117.0,4576209.3,,,,0.31,,,,0.0,50000.0,7560.0,,,0.31,,,,3027.0,4.59,0.02,,,100.0,91.53,0.0,0.0,,0.0,100.0,21.18,0.2105,34.56,1.0434
2017-03-13,904070.0,5442501.4,8.14,7.18,3.94,5.48,1.0,4054927.52,795186.0,673576.0,4787019.72,,,12928.0,,,,,,,,,,,12928.0,,,541.0,4.65,0.0,,,88.41,87.95,104235.0,627494.7,,0.61,88.41,20.98,0.208,34.01,0.9999
2017-03-14,889002.0,5325121.98,8.01,6.94,3.88,5.52,1.0,4028053.37,780118.0,672463.0,4672906.82,,,,,,,,0.0,,15068.0,,,,,,,1113.0,4.7,0.01,,,88.19,87.73,104453.0,625673.47,,0.63,88.19,21.3,0.2125,34.86,0.9997
