,ALCAR FP Equity_DX_SI_QTY,ALCAR FP Equity_DX_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAR FP Equity_DX_SI_MV,ALCAR FP Equity_DX_DSS,ALCAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY,ALCAR FP Equity_DX_BROKER_SI_QTY,ALCAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAR FP Equity_DX_BROKER_SI_MV_INC_x,ALCAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAR FP Equity_DX_BROKER_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_NEW,ALCAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAR FP Equity_DX_BROKER_SI_QTY_INC,ALCAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAR FP Equity_DX_BROKER_SI_MV_INC_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAR FP Equity_DX_BROKER_SI_MV_ADD,ALCAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV,ALCAR FP Equity_DX_BROKER_SI_MV_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAR FP Equity_DX_BROKER_SI_MV_RMV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAR FP Equity_DX_BROKER_SI_CON_RATIO,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-02-03,60069.0,4198823.1,4.1,4.16,1.4,4.23,1.0,3489967.2,31225.0,49928.0,2182627.5,,,,,,,,,,,,,,,,,,2.18,,,,100.0,72.42,0.0,0.0,,0.0,100.0,41.54,0.3881,45.56,1.3933
2015-02-04,60069.0,4287725.22,4.1,4.16,1.4,4.26,1.0,3563860.64,31225.0,49928.0,2228840.5,,,,,,,,,,,,,,,,,,2.19,,,,100.0,72.1,0.0,0.0,,0.0,100.0,41.89,0.3882,45.28,1.3871
2015-02-05,60069.0,4439699.79,4.1,4.04,1.4,4.32,1.0,3690178.48,31225.0,49928.0,2307839.75,,,,,,,,,,,,,,,,,,2.22,,,,100.0,72.1,0.0,0.0,,0.0,100.0,41.55,0.3881,45.57,1.3871
2015-02-06,60069.0,4397651.49,4.1,3.99,1.4,4.51,1.0,3655228.88,31225.0,49928.0,2285982.25,,,,,,,,,,,,,,,,,,2.32,,,,100.0,72.12,0.0,0.0,,0.0,100.0,41.92,0.3883,45.26,1.3873
2015-02-09,60067.0,4384891.0,4.1,3.97,1.4,4.45,1.0,3644598.0,31225.0,49926.0,2279425.0,,,,,,,,,,,,,,,,,2.0,2.29,0.0,,,100.0,72.21,0.0,0.0,,0.0,100.0,41.72,0.3881,45.41,1.3891
2015-02-10,65567.0,4768032.24,4.48,4.28,1.53,4.84,1.0,4030578.72,31368.0,55426.0,2281080.96,,145.0,,0.4,0.01,,,0.0,5500.0,2.0,,145.0,0.4,,,,,2.29,,,,100.0,72.3,0.0,0.0,,0.0,100.0,41.05,0.3989,47.33,1.5112
2015-02-11,65567.0,4530679.7,4.48,4.41,1.53,4.81,1.0,3829936.6,31368.0,55426.0,2167528.8,,,,,,,,,,,,,,,,,,2.28,,,,100.0,72.3,0.0,0.0,,0.0,100.0,41.07,0.3988,47.3,1.5113
2015-02-12,65567.0,4583788.97,4.48,4.34,1.53,4.57,1.0,3874831.66,31368.0,55426.0,2192936.88,,,,,,,,,,,,,,,,,,2.16,,,,100.0,72.26,0.0,0.0,,0.0,100.0,41.12,0.3987,47.25,1.5104
2015-02-13,65567.0,4531991.04,4.48,4.29,1.53,4.63,1.0,3831045.12,31368.0,55426.0,2168156.16,,,,,,,,,,,,,,,,,,2.19,,,,100.0,72.26,0.0,0.0,,0.0,100.0,41.05,0.399,47.33,1.5104
2015-02-16,65567.0,4578543.61,4.48,4.28,1.53,4.58,1.0,3870397.58,31368.0,55426.0,2190427.44,,,,,,,,0.0,,10.0,,,,,,10.0,,2.17,,,,100.0,72.31,0.0,0.0,,0.0,100.0,41.0,0.399,47.39,1.5116
2015-02-17,65417.0,4553023.2,4.47,4.28,1.53,4.61,1.0,3847209.6,31368.0,55276.0,2183212.8,,,,,,,,,,,,,,,,,150.0,2.19,0.01,,,100.0,72.31,0.0,0.0,,0.0,100.0,41.22,0.4009,47.39,1.5081
2015-02-18,65417.0,4578535.83,4.47,4.29,1.53,4.6,1.0,3868767.24,31368.0,55276.0,2195446.32,,,,,,,,,,,,,,,,,,2.18,,,,100.0,72.31,0.0,0.0,,0.0,100.0,41.15,0.4011,47.47,1.5081
2015-02-19,65417.0,4579190.0,4.47,4.29,1.53,4.63,1.0,3869320.0,31368.0,55276.0,2195760.0,,,,,,,,,,,,,,,,,,2.2,,,,100.0,72.33,0.0,0.0,,0.0,100.0,41.14,0.4012,47.5,1.5085
2015-02-20,65417.0,4562835.75,4.47,4.27,1.53,4.62,1.0,3855501.0,31368.0,55276.0,2187918.0,,,,,,,,,,,,,,,,,,2.19,,,,100.0,72.33,0.0,0.0,,0.0,100.0,41.18,0.4011,47.44,1.5085
2015-02-23,65417.0,4520314.7,4.47,4.25,1.53,4.61,1.0,3819571.6,31368.0,55276.0,2167528.8,,,,,,,,,,,,,,,,,,2.19,,,,100.0,73.41,0.0,0.0,,0.0,100.0,41.13,0.4012,47.51,1.5309
2015-02-24,65417.0,4575264.98,4.47,4.22,1.53,4.56,1.0,3866003.44,31368.0,55276.0,2193877.92,,,,,,,,,,,,,,,,,,2.17,,,,100.0,73.35,0.0,0.0,,0.0,100.0,41.17,0.4011,47.45,1.5298
2015-02-25,67617.0,4731837.66,4.62,4.35,1.58,4.77,1.0,4022170.48,33568.0,57476.0,2349088.64,,,,0.17,,,,,2200.0,,,,0.17,,,2200.0,,2.35,,,,100.0,78.5,0.0,0.0,,0.0,100.0,43.34,0.4026,45.7,1.5812
2015-02-26,67617.0,4719666.6,4.62,4.34,1.58,4.8,1.0,4011824.8,33568.0,57476.0,2343046.4,,,,,,,,,,,,,,,,,,2.36,,,,100.0,78.5,0.0,0.0,,0.0,100.0,43.21,0.403,45.87,1.5812
2015-02-27,67617.0,4686534.27,4.62,4.34,1.58,4.77,1.0,3983661.56,33568.0,57476.0,2326598.08,,,,,,,,,,,,,,,,,,2.34,,,,100.0,78.51,0.0,0.0,,0.0,100.0,43.34,0.4027,45.71,1.5814
2015-03-02,67617.0,4696676.82,4.62,4.34,1.58,4.73,1.0,3992282.96,32039.0,57476.0,2225428.94,,,,,,,,0.11,,1529.0,,,,,,,,2.22,,,,100.0,74.93,0.0,0.0,,0.0,100.0,43.34,0.4027,45.71,1.5814
2015-03-03,65588.0,4563613.04,4.48,7.31,1.53,4.6,1.0,3858002.26,32039.0,55447.0,2229273.62,,,,,,,,,,,,,,,,,2029.0,2.23,0.14,,,100.0,74.93,0.0,0.0,,0.0,100.0,44.88,0.4276,47.32,1.5339
2015-03-04,67388.0,4649772.0,4.6,9.42,1.57,4.75,1.0,3825843.0,33839.0,55447.0,2334891.0,,,1800.0,,,,,,,,,,,1800.0,,,,2.36,,,,100.0,79.18,0.0,0.0,,0.0,100.0,44.79,0.4277,47.42,1.5769
2015-03-05,69188.0,4787117.72,4.72,10.65,1.62,4.82,1.0,3960919.93,33839.0,57247.0,2341320.41,,,,0.11,,,,,1800.0,,,,0.11,,,,,2.34,,,,100.0,79.16,0.0,0.0,,0.0,100.0,45.92,0.4294,46.52,1.6186
2015-03-06,69188.0,4773972.0,4.72,11.17,1.62,4.85,1.0,3950043.0,33839.0,57247.0,2334891.0,,,,,,,,,,,,,,,,,,2.35,,,,100.0,79.23,0.0,0.0,,0.0,100.0,46.08,0.4295,46.38,1.6199
2015-03-09,69188.0,4765669.44,4.72,11.91,1.62,4.82,1.0,3943173.36,33839.0,57247.0,2330830.32,,,,,,,,,,,,,,,,,,2.33,,,,100.0,79.23,0.0,0.0,,0.0,100.0,45.86,0.4292,46.57,1.6199
2015-03-10,69188.0,4739378.0,4.72,12.49,1.62,4.83,1.0,3921419.5,33839.0,57247.0,2317971.5,,,,,,,,,,,,,,,,,,2.34,,,,100.0,79.27,0.0,0.0,,0.0,100.0,46.04,0.4294,46.41,1.6208
2015-03-11,69188.0,4722081.0,4.72,13.34,1.62,4.8,1.0,3907107.75,33839.0,57247.0,2309511.75,,,,,,,,,,,,,,,,,,2.32,,,,100.0,79.27,0.0,0.0,,0.0,100.0,46.03,0.4294,46.42,1.6208
2015-03-12,69158.0,4688220.82,4.72,13.56,1.61,4.76,1.0,3880774.13,33809.0,57247.0,2291912.11,,,,,,,,,,,,,,,,,,2.3,,0.0,,100.0,80.22,0.0,0.0,30.0,0.0,100.0,45.78,0.4292,46.64,1.6409
2015-03-13,69158.0,4632894.42,4.72,13.59,1.61,4.75,1.0,3834976.53,33809.0,57247.0,2264864.91,,,,,,,,,,,,,,,,,,2.3,,,,100.0,80.22,0.0,0.0,,0.0,100.0,46.0,0.4293,46.42,1.6409
2015-03-16,63921.0,4240519.14,4.36,12.52,1.49,4.32,1.0,3450343.4,33809.0,52010.0,2242889.06,,,,,,,,,,,,,,,,,5237.0,2.26,0.39,,,100.0,80.22,0.0,0.0,,0.0,100.0,40.49,0.4285,51.19,1.5166
2015-03-17,63921.0,4231570.2,4.36,12.47,1.49,4.28,1.0,3443062.0,28809.0,52010.0,1907155.8,,,,,,,,0.34,,5000.0,,,,,,,,1.91,,,,100.0,68.5,0.0,0.0,,0.0,100.0,40.55,0.4285,51.14,1.5198
2015-03-18,63921.0,4218786.0,4.36,12.38,1.49,4.24,1.0,3432660.0,28809.0,52010.0,1901394.0,,,,,,,,,,,,,,,,,,1.89,,,,100.0,68.46,0.0,0.0,,0.0,100.0,40.24,0.4289,51.43,1.519
2015-03-19,63921.0,4271840.43,4.36,13.55,1.49,4.28,1.0,3475828.3,28809.0,52010.0,1925305.47,,,,,,,,,,,,,,,,,,1.91,,,,100.0,68.46,0.0,0.0,,0.0,100.0,40.83,0.4283,50.9,1.519
2015-03-20,57734.0,3908591.8,3.94,13.24,1.35,3.88,1.0,3148727.0,28122.0,46510.0,1903859.4,,,,,,,,0.04,,687.0,,,,,,,5500.0,1.87,0.38,,,100.0,66.81,0.0,0.0,,0.0,100.0,34.06,0.455,57.99,1.3716
2015-03-23,57734.0,3919561.26,3.94,13.6,1.35,3.94,1.0,3157563.9,28122.0,46510.0,1909202.58,,,,,,,,,,,,,,,,,,1.9,,,,100.0,66.83,0.0,0.0,,0.0,100.0,34.12,0.4548,57.94,1.3721
2015-03-24,57734.0,3960552.4,3.94,14.19,1.35,3.97,1.0,3190586.0,28122.0,46510.0,1929169.2,,,,,,,,,,,,,,,,,,1.91,,,,100.0,66.76,0.0,0.0,,0.0,100.0,34.37,0.4538,57.71,1.3706
2015-03-25,58084.0,4030448.76,3.96,14.25,1.36,4.02,1.0,3227328.9,28472.0,46510.0,1975672.08,,,121.0,,,,,,,,,,,121.0,,229.0,,1.95,,,,100.0,67.59,0.0,0.0,,0.0,100.0,33.98,0.4478,57.4,1.3789
2015-03-26,57741.0,3954681.09,3.94,15.3,1.35,4.06,1.0,3185469.9,28129.0,46510.0,1926555.21,,,,,,,,0.02,,343.0,,,,,,,,1.95,,,,100.0,66.53,0.0,0.0,,0.0,100.0,34.44,0.4533,57.62,1.3657
2015-03-27,57741.0,3899249.73,3.94,12.62,1.35,4.0,1.0,3140820.3,28129.0,46510.0,1899551.37,,,,,,,,,,,,,,,,,,1.92,,,,100.0,65.05,0.0,0.0,,0.0,100.0,34.28,0.4539,57.76,1.3354
2015-03-30,57741.0,3859985.85,3.94,12.56,1.35,3.95,1.0,3109193.5,28129.0,46510.0,1880423.65,,,,,,,,,,,,,,,,,,1.9,,,,100.0,64.98,0.0,0.0,,0.0,100.0,34.39,0.4533,57.64,1.3338
2015-03-31,57891.0,3838173.3,3.95,12.44,1.35,3.92,1.0,3093558.0,28129.0,46660.0,1864952.7,,,,,,150.0,,,,,,,,,0.01,,,1.88,,,,100.0,64.98,0.0,0.0,,0.0,100.0,34.35,0.4502,57.41,1.3373
2015-04-01,57591.0,3829801.5,3.93,10.93,1.34,3.86,1.0,3069640.0,28329.0,46160.0,1883878.5,,,114.0,,,,,,,,,,,114.0,,86.0,,1.88,,,0.04,100.0,65.44,0.0,0.0,,0.0,100.0,34.39,0.4572,57.98,1.3303
2015-04-02,57584.0,3858128.0,3.93,9.01,1.34,3.85,1.0,3092720.0,28322.0,46160.0,1897574.0,,,,,,,,0.0,,7.0,,,,,,,,1.87,,,,100.0,65.43,0.0,0.0,,0.0,100.0,34.25,0.4579,58.12,1.3304
2015-04-03,57584.0,3858128.0,3.93,9.12,1.34,3.87,1.0,3092720.0,28322.0,46160.0,1897574.0,,,,,,,,,,,,,,,,,,1.88,,,,100.0,65.43,0.0,0.0,,0.0,100.0,34.23,0.4581,58.15,1.3304
2015-04-06,57584.0,3858128.0,3.93,9.12,1.34,3.91,1.0,3092720.0,28322.0,46160.0,1897574.0,,,,,,,,,,,,,,,,,,1.9,,,,100.0,65.43,0.0,0.0,,0.0,100.0,34.53,0.4568,57.87,1.3304
2015-04-07,57584.0,4007846.4,3.93,9.12,1.34,4.02,1.0,3212736.0,28322.0,46160.0,1971211.2,,,,,,,,,,,,,,,,,,1.96,,,,100.0,65.08,0.0,0.0,,0.0,100.0,35.9,0.4522,56.63,1.3231
2015-04-08,57584.0,3989995.36,3.93,7.12,1.34,4.05,1.0,3198426.4,28322.0,46160.0,1962431.38,,,,,,,,,,,,,,,,,,1.97,,,,100.0,64.45,0.0,0.0,,0.0,100.0,34.49,0.4569,57.9,1.3105
2015-04-09,57584.0,4030880.0,3.93,7.12,1.34,4.05,1.0,3231200.0,28322.0,46160.0,1982540.0,,,,,,,,,,,,,,,,,,1.97,,,,100.0,64.29,0.0,0.0,,0.0,100.0,34.63,0.4563,57.77,1.3071
2015-04-10,57434.0,3985919.6,3.92,6.87,1.34,4.05,1.0,3193094.0,28322.0,46010.0,1965546.8,,,,,,,,,,,,,,,,,150.0,1.98,0.01,,,100.0,62.78,0.0,0.0,,0.0,100.0,34.86,0.4584,57.8,1.2731
2015-04-13,49751.0,3545256.26,3.4,5.92,1.16,3.48,1.0,2744507.64,25935.0,38514.0,1848128.1,,,,,,,,0.17,,2387.0,,,,,,,7496.0,1.8,0.55,,,100.0,56.79,0.0,0.0,,0.0,100.0,27.45,0.4919,64.25,1.0895
2015-04-14,45751.0,3284921.8,3.12,5.15,1.07,3.28,1.0,2478105.2,21935.0,34514.0,1574933.0,,,,,,,,0.27,,4000.0,,,,,,,4000.0,1.56,0.24,,,100.0,48.03,0.0,0.0,,0.0,100.0,30.4,0.4614,60.36,1.0019
2015-04-15,45751.0,3406161.95,3.12,4.9,1.07,3.31,1.0,2569567.3,21935.0,34514.0,1633060.75,,,,,,,,,,,,,,,,,,1.57,,,,100.0,47.87,0.0,0.0,,0.0,100.0,30.46,0.461,60.29,0.9985
2015-04-16,45751.0,3440932.71,3.12,4.67,1.07,3.43,1.0,2595797.94,21935.0,34514.0,1649731.35,,,,,,,,,,,,,,,,,,1.63,,,,100.0,47.87,0.0,0.0,,0.0,100.0,30.4,0.4615,60.36,0.9985
2015-04-17,44751.0,3253397.7,3.05,4.22,1.04,3.39,1.0,2509167.8,20935.0,34514.0,1521974.5,,,,,,,,0.06,,1000.0,,,,,,,,1.57,,,,100.0,45.61,0.0,0.0,,0.0,100.0,30.45,0.4612,60.31,0.9749
2015-04-20,52251.0,3730198.89,3.57,4.73,1.22,3.83,1.0,2999379.46,20935.0,42014.0,1494549.65,,,,0.52,,,,,7500.0,,,,0.52,,,,,1.53,,,,100.0,45.59,0.0,0.0,,0.0,100.0,42.73,0.4323,49.65,1.1379
2015-04-21,52251.0,3798647.7,3.57,4.66,1.22,3.76,1.0,3054417.8,20264.0,42014.0,1473192.8,,,,,,,,0.07,,671.0,,,,,,,,1.45,,,,100.0,43.76,0.0,0.0,,0.0,100.0,42.67,0.4323,49.7,1.1283
2015-04-22,52013.0,3668476.89,3.55,4.62,1.21,3.81,1.0,2946461.28,20264.0,41776.0,1429219.92,,,,,,,,,,,,,,,,,238.0,1.47,0.01,,,100.0,43.56,0.0,0.0,,0.0,100.0,42.92,0.4366,49.97,1.1181
2015-04-23,52013.0,3645071.04,3.55,4.58,1.21,3.68,1.0,2927662.08,20264.0,41776.0,1420101.12,,,,,,,,,,,,,,,,,,1.42,,,,100.0,43.46,0.0,0.0,,0.0,100.0,42.82,0.4367,50.07,1.1154
2015-04-24,56299.0,4050150.06,3.84,4.93,1.31,3.97,1.0,3313700.28,29264.0,46062.0,2105252.16,,,9000.0,0.29,,,,,4286.0,,,,0.29,9000.0,,,,2.05,,,,100.0,63.17,0.0,0.0,,0.0,100.0,38.94,0.452,54.6,1.2154
2015-04-27,56299.0,4024815.51,3.84,4.93,1.31,4.07,1.0,3292972.38,29764.0,46062.0,2127828.36,,,500.0,,,,,,,,,,,500.0,,,,2.14,,,,100.0,64.1,0.0,0.0,,0.0,100.0,38.97,0.4519,54.57,1.2125
2015-04-28,56299.0,4119960.82,3.84,4.94,1.31,4.04,1.0,3370817.16,29764.0,46062.0,2178129.52,,,,,,,,,,,,,,,,,,2.12,,,,100.0,64.05,0.0,0.0,,0.0,100.0,38.9,0.4521,54.64,1.2115
2015-04-29,56699.0,4118615.36,3.87,4.76,1.32,4.16,1.0,3345943.68,30164.0,46062.0,2191112.96,,,108.0,,,,,,,,,,,108.0,,292.0,,2.2,,,,100.0,64.37,0.0,0.0,,0.0,100.0,38.53,0.4449,54.22,1.21
2015-04-30,56686.0,4061551.9,3.87,4.72,1.32,4.13,1.0,3300342.3,30151.0,46062.0,2160319.15,,,,,,,,0.0,,13.0,,,,,,,,2.18,,,,100.0,64.35,0.0,0.0,,0.0,100.0,38.59,0.445,54.2,1.2097
2015-05-01,56686.0,4061551.9,3.87,4.73,1.32,4.09,1.0,3300342.3,30151.0,46062.0,2160319.15,,,,,,,,,,,,,,,,,,2.16,,,,100.0,64.38,0.0,0.0,,0.0,100.0,38.68,0.4446,54.1,1.2103
2015-05-04,56686.0,4038310.64,3.87,4.73,1.32,4.08,1.0,3281456.88,30151.0,46062.0,2147957.24,,,,,,,,,,,,,,,,,,2.16,,,,100.0,64.38,0.0,0.0,,0.0,100.0,38.54,0.4449,54.22,1.2104
2015-05-05,56686.0,4038310.64,3.87,4.67,1.32,4.06,1.0,3281456.88,30151.0,46062.0,2147957.24,,,,,,,,,,,,,,,,,,2.15,,,,100.0,64.31,0.0,0.0,,0.0,100.0,38.63,0.4448,54.14,1.2091
2015-05-06,58186.0,3840276.0,3.97,4.82,1.36,4.06,1.0,3139092.0,33651.0,47562.0,2220966.0,,,3500.0,0.03,,,,,1500.0,,,,0.03,3500.0,,,,2.34,,,,100.0,71.86,0.0,0.0,,0.0,100.0,39.25,0.4443,53.66,1.2425
2015-05-07,60186.0,3821811.0,4.11,4.45,1.41,4.0,1.0,3083687.0,34651.0,48562.0,2200338.5,,,1000.0,0.04,,,,,1000.0,,,,0.04,1000.0,,,,2.29,,,,100.0,73.99,0.0,0.0,,0.0,100.0,41.81,0.4407,51.35,1.2852
2015-05-08,65338.0,4129361.6,4.46,4.59,1.53,4.18,1.0,3287664.0,34895.0,52020.0,2205364.0,,,525.0,0.06,,1800.0,,0.02,1700.0,281.0,,,0.06,525.0,0.11,,42.0,2.22,0.07,,,100.0,74.22,0.0,0.0,,0.0,100.0,41.28,0.3924,46.66,1.3897
2015-05-11,64330.0,4170513.9,4.39,4.47,1.5,4.11,1.0,3339782.28,34391.0,51516.0,2229568.53,,,,0.07,,,,0.03,1000.0,504.0,,,0.07,,,,1504.0,2.18,0.1,,,100.0,73.18,0.0,0.0,,0.0,100.0,44.07,0.3964,44.54,1.3689
2015-05-12,59395.0,3830977.5,4.05,4.13,1.39,3.88,1.0,3004474.5,35530.0,46581.0,2291685.0,,,1500.0,0.09,,,,0.02,880.0,361.0,,,0.09,1500.0,,,5815.0,2.3,0.34,,,100.0,75.61,0.0,0.0,,0.0,100.0,38.13,0.4029,50.3,1.2639
2015-05-13,59245.0,3815378.0,4.04,4.38,1.38,3.85,1.0,2999172.4,35380.0,46571.0,2278472.0,,,,,,,,0.01,,150.0,,,,,,,10.0,2.28,0.0,,,100.0,75.29,0.0,0.0,,0.0,100.0,38.32,0.4045,50.33,1.2607
2015-05-14,59202.0,3905555.94,4.04,4.42,1.38,3.85,1.0,3069452.16,36524.0,46528.0,2409488.28,,,200.0,,,44.0,,,,,,,,200.0,0.0,944.0,87.0,2.35,0.0,,,100.0,77.76,0.0,0.0,,0.0,100.0,38.13,0.4032,50.34,1.2604
2015-05-15,57474.0,3790410.3,3.92,4.29,1.34,3.83,1.0,2954560.0,37170.0,44800.0,2451361.5,,,84.0,,,84.0,,,,,,,,84.0,0.01,562.0,1812.0,2.45,0.05,,,100.0,79.17,0.0,0.0,,0.0,100.0,39.43,0.3958,48.54,1.2242
2015-05-18,57824.0,3757981.76,3.95,4.49,1.35,3.87,1.0,2948401.33,36391.0,45367.0,2365051.09,,,,0.05,,,,0.05,567.0,779.0,,,0.05,,,,,2.41,,,,100.0,77.51,0.0,0.0,,0.0,100.0,39.01,0.4025,49.61,1.2316
2015-05-19,54307.0,3565254.55,3.71,4.59,1.27,3.59,1.0,2747452.5,39397.0,41850.0,2586413.05,,,606.0,0.0,,,,,6.0,,,,0.0,606.0,,2400.0,3523.0,2.57,0.25,,,100.0,83.91,0.0,0.0,,0.0,100.0,42.08,0.3892,45.51,1.1567
2015-05-20,52590.0,3428868.0,3.59,4.43,1.23,3.52,1.0,2616671.6,39533.0,40133.0,2577551.6,,,118.0,0.01,,,,,136.0,,,,0.01,118.0,,18.0,1853.0,2.6,0.09,,,100.0,84.2,0.0,0.0,,0.0,100.0,43.3,0.3829,43.59,1.1202
2015-05-21,50980.0,3291268.8,3.48,5.07,1.19,3.35,1.0,2487044.88,38320.0,38523.0,2473939.2,,,,,,,,0.08,,1213.0,,,,,,,1610.0,2.5,0.15,,,100.0,81.69,0.0,0.0,,0.0,100.0,40.16,0.379,46.02,1.0868
2015-05-22,49283.0,3198466.7,3.36,4.94,1.15,3.21,1.0,2403766.2,38108.0,37038.0,2473209.2,,,,,,,,0.01,,212.0,,,,,,,1485.0,2.47,0.11,,,100.0,81.12,0.0,0.0,,0.0,100.0,38.02,0.3809,47.97,1.0491
2015-05-25,48821.0,3126008.63,3.33,5.04,1.14,3.19,1.0,2377241.81,36888.0,37127.0,2361938.64,,,,0.01,,,,0.09,89.0,1309.0,,,0.01,,,89.0,,2.39,,,,100.0,78.64,0.0,0.0,,0.0,100.0,38.49,0.3906,48.66,1.0408
2015-05-26,44455.0,2854900.1,3.03,4.67,1.04,2.87,1.0,2103911.42,36888.0,32761.0,2368947.36,,,,,,,,,,,,,,,,,4366.0,2.37,0.31,,,100.0,78.64,0.0,0.0,,0.0,100.0,36.72,0.3786,48.63,0.9477
2015-05-27,44455.0,2850010.05,3.03,4.94,1.04,2.87,1.0,2100307.71,36861.0,32761.0,2363158.71,,,,,,,,0.0,,27.0,,,,,,,,2.37,,,,100.0,78.54,0.0,0.0,,0.0,100.0,36.67,0.3791,48.71,0.9473
2015-05-28,44455.0,2854455.55,3.03,5.21,1.04,2.86,1.0,2103583.81,36861.0,32761.0,2366844.81,,,,,,,,,,,,,,,,,,2.36,,,,100.0,78.54,0.0,0.0,,0.0,100.0,36.66,0.3789,48.71,0.9473
2015-05-29,44301.0,2836593.03,3.02,5.58,1.03,2.86,1.0,2097686.83,36707.0,32761.0,2350349.21,,,,,,,,0.01,,154.0,,,,,,,,2.36,,,,100.0,78.25,0.0,0.0,,0.0,100.0,36.86,0.3824,48.93,0.9444
2015-06-01,44028.0,2817792.0,3.01,6.2,1.03,2.84,1.0,2079232.0,36707.0,32488.0,2349248.0,,,,,,,,,,,,,,,,,273.0,2.35,0.02,,,100.0,79.2,0.0,0.0,,0.0,100.0,36.34,0.3826,49.32,0.95
2015-06-02,44028.0,2795778.0,3.01,6.51,1.03,2.82,1.0,2062988.0,38707.0,32488.0,2457894.5,,,948.0,,,,,,,,,,,948.0,,1052.0,,2.46,,,,100.0,82.21,0.0,0.0,,0.0,100.0,36.22,0.3831,49.46,0.9351
2015-06-03,44301.0,2850326.34,3.02,6.74,1.03,2.82,1.0,2107842.74,38707.0,32761.0,2490408.38,,,,0.02,,,,,273.0,,,,0.02,,,,,2.45,,,,100.0,82.08,0.0,0.0,,0.0,100.0,36.83,0.3818,48.88,0.9394
2015-06-04,44301.0,2795836.11,3.02,6.72,1.03,2.87,1.0,2067546.71,38707.0,32761.0,2442798.77,,,,,,,,,,,,,,,,,,2.49,,,,100.0,82.15,0.0,0.0,,0.0,100.0,36.95,0.383,48.94,0.9403
2015-06-05,44301.0,2791849.02,3.02,6.86,1.03,2.82,1.0,2064598.22,38707.0,32761.0,2439315.14,,,,,,,,,,,,,,,,,,2.45,,,,100.0,82.11,0.0,0.0,,0.0,100.0,36.96,0.3823,48.84,0.9397
2015-06-08,46361.0,2897562.5,3.16,7.22,1.08,2.92,1.0,2160062.5,40967.0,34561.0,2560437.5,,,2260.0,,,2000.0,,,,,,,,2260.0,0.12,,200.0,2.57,0.02,,,100.0,86.9,0.0,0.0,,0.0,100.0,34.11,0.3463,46.22,0.9834
2015-06-09,46361.0,2877627.27,3.16,7.19,1.08,2.91,1.0,2145201.27,40967.0,34561.0,2542821.69,,,,,,,,,,,,,,,,,,2.56,,,,100.0,86.9,0.0,0.0,,0.0,100.0,34.18,0.346,46.13,0.9834
2015-06-10,46361.0,2916106.9,3.16,7.23,1.08,2.89,1.0,2173886.9,40967.0,34561.0,2576824.3,,,,,,,,,,,,,,,,,,2.54,,,,100.0,86.9,0.0,0.0,,0.0,100.0,34.1,0.3453,46.11,0.9834
2015-06-11,46361.0,2892926.4,3.16,8.02,1.08,2.93,1.0,2156606.4,40967.0,34561.0,2556340.8,,,,,,,,,,,,,,,,,,2.58,,,,100.0,86.9,0.0,0.0,,0.0,100.0,34.19,0.3457,46.08,0.9834
2015-06-12,46268.0,2846407.36,3.16,8.2,1.08,2.9,1.0,2120471.36,40874.0,34468.0,2514568.48,,,,,,,,0.01,,93.0,,,,,,,93.0,2.55,0.01,,,100.0,86.72,0.0,0.0,,0.0,100.0,34.25,0.348,46.29,0.9816
