,ALBOO FP Equity_DX_SI_QTY,ALBOO FP Equity_DX_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOO FP Equity_DX_SI_MV,ALBOO FP Equity_DX_DSS,ALBOO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SUPPLY_SI_QTY,ALBOO FP Equity_DX_BROKER_SI_QTY,ALBOO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOO FP Equity_DX_BROKER_SI_MV_INC_x,ALBOO FP Equity_DX_SUPPLY_SI_MV_NEW,ALBOO FP Equity_DX_BROKER_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_NEW,ALBOO FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOO FP Equity_DX_BROKER_SI_QTY_INC,ALBOO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBOO FP Equity_DX_BROKER_SI_MV_INC_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOO FP Equity_DX_BROKER_SI_MV_ADD,ALBOO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_DEC,ALBOO FP Equity_DX_SUPPLY_SI_MV,ALBOO FP Equity_DX_BROKER_SI_MV_DEC,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBOO FP Equity_DX_BROKER_SI_CON_RATIO,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOO FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-07-12,9684.0,13770.65,0.2,0.87,0.11,0.01,0.0,10784.45,2100.0,7584.0,2986.2,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.21,0.3148,41.54,2.3057
2021-07-13,9684.0,13770.65,0.2,0.85,0.11,0.01,0.0,10784.45,2100.0,7584.0,2986.2,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.05,0.3128,41.28,2.3057
2021-07-14,9684.0,13654.44,0.2,0.86,0.11,0.01,0.0,10693.44,2100.0,7584.0,2961.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.11,0.3134,41.36,2.3057
2021-07-15,9684.0,13073.4,0.2,0.88,0.11,0.01,0.0,10238.4,2100.0,7584.0,2835.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.23,0.3148,41.53,2.3057
2021-07-16,9684.0,12879.72,0.2,0.87,0.11,0.01,0.0,10086.72,2100.0,7584.0,2793.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.07,0.3131,41.34,2.3057
2021-07-19,9684.0,12376.15,0.2,0.95,0.11,0.01,0.0,9692.35,2100.0,7584.0,2683.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.22,0.3148,41.53,2.3057
2021-07-20,9684.0,12957.19,0.2,0.96,0.11,0.01,0.0,10147.39,2100.0,7584.0,2809.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,32.82,0.3106,41.05,2.3057
2021-07-21,9684.0,12763.51,0.2,0.91,0.11,0.01,0.0,9995.71,2100.0,7584.0,2767.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.4,0.3122,40.94,2.3057
2021-07-22,9684.0,12821.62,0.2,0.9,0.11,0.01,0.0,10041.22,2100.0,7584.0,2780.4,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.03,0.3128,41.31,2.3057
2021-07-23,9684.0,12860.35,0.2,0.88,0.11,0.01,0.0,10071.55,2100.0,7584.0,2788.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.06,0.3127,41.27,2.3057
2021-07-26,9684.0,12840.98,0.2,0.9,0.11,0.01,0.0,10056.38,2100.0,7584.0,2784.6,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.05,0.3131,41.35,2.3057
2021-07-27,9684.0,13441.39,0.2,0.95,0.11,0.01,0.0,10526.59,2100.0,7584.0,2914.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,32.84,0.3111,41.12,2.3057
2021-07-28,9684.0,13073.4,0.2,0.88,0.11,0.01,0.0,10238.4,2100.0,7584.0,2835.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.16,0.3142,41.47,2.3057
2021-07-29,9684.0,13073.4,0.2,0.85,0.11,0.01,0.0,10238.4,2100.0,7584.0,2835.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.01,0.3125,41.26,2.3057
2021-07-30,9684.0,12879.72,0.2,0.85,0.11,0.01,0.0,10086.72,2100.0,7584.0,2793.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.07,0.313,41.33,2.3057
2021-08-02,9071.0,11973.72,0.19,0.8,0.1,0.01,0.0,9201.72,2100.0,6971.0,2772.0,,,,,,,,,,,,,,,,,613.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,35.32,0.3419,44.15,2.1598
2021-08-03,8558.0,11964.08,0.18,0.77,0.1,0.01,0.0,9028.28,2100.0,6458.0,2935.8,,,,,,,,,,,,,,,,,513.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,37.38,0.3768,46.73,2.0376
2021-08-04,8558.0,11998.32,0.18,0.87,0.1,0.01,0.0,9054.12,2100.0,6458.0,2944.2,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.37,0.3771,46.75,2.0376
2021-08-05,8558.0,11810.04,0.18,0.85,0.1,0.01,0.0,8912.04,2100.0,6458.0,2898.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.41,0.3772,46.73,2.0376
2021-08-06,8558.0,11946.97,0.18,0.86,0.1,0.01,0.0,9015.37,2100.0,6458.0,2931.6,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.36,0.3767,46.7,2.0376
2021-08-09,8558.0,12409.1,0.18,0.85,0.1,0.01,0.0,9364.1,2100.0,6458.0,3045.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.37,0.3767,46.71,2.0376
2021-08-10,8558.0,12152.36,0.18,0.81,0.1,0.01,0.0,9170.36,2100.0,6458.0,2982.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.36,0.3767,46.69,2.0376
2021-08-11,8558.0,11964.08,0.18,0.82,0.1,0.01,0.0,9028.28,2100.0,6458.0,2935.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.43,0.3776,46.78,2.0376
2021-08-12,8558.0,11981.2,0.18,0.82,0.1,0.01,0.0,9041.2,2100.0,6458.0,2940.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.39,0.3771,46.74,2.0376
2021-08-13,8558.0,12152.36,0.18,0.8,0.1,0.01,0.0,9170.36,2100.0,6458.0,2982.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.4,0.3771,46.74,2.0376
2021-08-16,8558.0,11981.2,0.18,0.82,0.1,0.01,0.0,9041.2,2100.0,6458.0,2940.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.42,0.3775,46.77,2.0376
2021-08-17,6558.0,8853.3,0.14,0.64,0.07,0.01,0.0,6018.3,2100.0,4458.0,2835.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,30.5,0.3635,48.81,1.5614
2021-08-18,4558.0,6198.88,0.1,0.45,0.05,0.01,0.0,6062.88,100.0,4458.0,136.0,,,,,,,,0.0,,2000.0,,,,,,,,0.0,,100.0,7.69,0.0,0.0,0.0,100.0,25.58,0.5578,70.03,3.5062
2021-08-19,4558.0,6198.88,0.1,0.45,0.05,0.01,0.0,6062.88,100.0,4458.0,136.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.56,0.5581,70.06,22.79
2021-08-20,4558.0,6390.32,0.1,0.45,0.05,0.01,0.0,6250.12,100.0,4458.0,140.2,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.53,0.5575,70.03,22.79
2021-08-23,4558.0,6326.5,0.1,0.44,0.05,0.01,0.0,6187.7,100.0,4458.0,138.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.38,0.5598,70.25,22.79
2021-08-24,4558.0,6381.2,0.1,0.44,0.05,0.01,0.0,6241.2,100.0,4458.0,140.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.44,0.5589,70.16,22.79
2021-08-25,4558.0,6417.66,0.1,0.44,0.05,0.01,0.0,6276.86,100.0,4458.0,140.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.41,0.5592,70.19,22.79
2021-08-26,4558.0,6372.08,0.1,0.43,0.05,0.01,0.0,6232.28,100.0,4458.0,139.8,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.4,0.5596,70.23,22.79
2021-08-27,4558.0,6426.78,0.1,0.45,0.05,0.01,0.0,6285.78,100.0,4458.0,141.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.37,0.5594,70.22,22.79
2021-08-30,4558.0,6445.01,0.1,0.46,0.05,0.01,0.0,6303.61,100.0,4458.0,141.4,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.29,0.5603,70.31,22.79
2021-08-31,4558.0,6335.62,0.1,0.46,0.05,0.01,0.0,6196.62,100.0,4458.0,139.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.37,0.5601,70.28,22.79
2021-09-01,4558.0,6335.62,0.1,0.51,0.05,0.01,0.0,6196.62,100.0,4458.0,139.0,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.42,0.5592,70.19,22.79
2021-09-02,4605.0,6447.0,0.1,0.52,0.05,0.01,0.0,6307.0,147.0,4505.0,205.8,,,47.0,0.0,,,,,47.0,,,,0.0,47.0,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,26.2,0.5528,69.45,18.6437
2021-09-03,4105.0,5747.0,0.09,0.47,0.05,0.01,0.0,5607.0,147.0,4005.0,205.8,,,,,,,,,,,,,,,,,500.0,0.0,0.0,100.0,59.51,0.0,0.0,0.0,100.0,17.15,0.6398,77.97,16.6194
2021-09-06,4105.0,5788.05,0.09,0.44,0.05,0.01,0.0,5647.05,147.0,4005.0,207.27,,,,,,,,,,,,,,,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,17.16,0.6394,77.95,16.6194
2021-09-07,4105.0,6075.4,0.09,0.42,0.05,0.01,0.0,5927.4,147.0,4005.0,217.56,,,,,,,,,,,,,,,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,17.11,0.6386,77.9,16.6194
2021-09-08,4105.0,6838.93,0.09,0.38,0.05,0.01,0.0,6672.33,147.0,4005.0,244.9,,,,,,,,,,,,,,,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,17.21,0.635,77.64,16.6194
2021-09-09,4105.0,6600.84,0.09,0.26,0.05,0.01,0.0,6440.04,147.0,4005.0,236.38,,,,,,,,,,,,,,,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,17.31,0.6392,77.9,16.6194
2021-09-10,4105.0,6362.75,0.09,0.23,0.05,0.01,0.0,6207.75,147.0,4005.0,227.85,,,,,,,,,,,,,,,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,17.16,0.641,78.05,16.6194
2021-09-13,4105.0,5820.89,0.09,0.22,0.05,0.01,0.0,5679.09,147.0,4005.0,208.45,,,,,,,,,,,,,,,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,17.4,0.6398,77.93,16.6194
2021-09-14,4105.0,5804.47,0.09,0.2,0.05,0.01,0.0,5663.07,147.0,4005.0,207.86,,,,,,,,,,,,,,,,,,0.0,,100.0,42.36,0.0,0.0,0.0,100.0,17.08,0.6407,78.04,11.83
2021-09-15,4105.0,5861.94,0.09,0.2,0.05,0.01,0.0,5719.14,147.0,4005.0,209.92,,,,,,,,,,,,,,,,,,0.0,,100.0,59.51,0.0,0.0,0.0,100.0,17.11,0.64,78.0,16.6194
2021-09-16,4105.0,5779.84,0.09,0.2,0.05,0.01,0.0,5639.04,147.0,4005.0,206.98,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.1,0.6408,78.05,13.9626
2021-09-17,65786.0,90521.54,1.38,3.21,0.74,0.09,0.0,90383.94,65386.0,65686.0,89971.14,,,65239.0,0.09,,,,,64881.0,,,,0.09,65239.0,,,3200.0,0.09,0.0,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.9941,99.7,0.5031
2021-09-20,65786.0,88284.81,1.38,2.7,0.74,0.09,0.0,88150.61,65386.0,65686.0,87748.01,,,,,,,,,,,,,,,,,,0.09,,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.994,99.7,0.5031
2021-09-21,65439.0,86902.99,1.38,2.78,0.74,0.09,0.0,86770.19,65339.0,65339.0,86770.19,,,,,,,,0.0,,47.0,,,,,,,347.0,0.09,0.0,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.9939,99.7,0.5008
2021-09-22,65439.0,86902.99,1.38,2.76,0.74,0.09,0.0,86770.19,65339.0,65339.0,86770.19,,,,,,,,,,,,,,,,,,0.09,,100.0,50.0,0.0,0.0,0.0,100.0,0.31,0.9939,99.69,0.5008
2021-09-23,65439.0,67925.68,1.55,2.77,0.74,0.09,0.0,67821.88,65339.0,65339.0,67821.88,,,,,,,,,,,,,,,,,,0.09,,100.0,50.0,0.0,0.0,0.0,100.0,0.27,0.9946,99.73,0.5008
2021-09-24,65439.0,56801.05,1.55,2.27,0.74,0.07,0.0,56714.25,65339.0,65339.0,56714.25,,,,,,,,,,,,,,,,,,0.07,,100.0,50.0,0.0,0.0,0.0,100.0,0.28,0.9944,99.72,0.5008
2021-09-27,65439.0,54968.76,1.55,1.82,0.74,0.06,0.0,54884.76,65339.0,65339.0,54884.76,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.994,99.7,0.5008
2021-09-28,65439.0,56997.37,1.55,1.78,0.74,0.06,0.0,56910.27,65339.0,65339.0,56910.27,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,0.31,0.9938,99.69,0.5008
2021-09-29,65439.0,60727.39,1.55,1.71,0.74,0.06,0.0,60634.59,65339.0,65339.0,60634.59,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,0.5008
2021-09-30,65439.0,58240.71,1.55,1.69,0.74,0.06,0.0,58151.71,65339.0,65339.0,58151.71,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.994,99.7,0.5008
2021-10-01,65439.0,59549.49,1.55,1.7,0.74,0.06,0.0,59458.49,65339.0,65339.0,59458.49,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.31,0.9938,99.69,0.5008
2021-10-04,65439.0,59614.93,1.55,1.69,0.74,0.06,0.0,59523.83,65339.0,65339.0,59523.83,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.31,0.9939,99.69,0.5008
2021-10-05,65439.0,59745.81,1.55,1.69,0.74,0.06,0.0,59654.51,65339.0,65339.0,59654.51,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.31,0.9939,99.69,0.5008
2021-10-06,65439.0,58044.39,1.55,1.69,0.74,0.06,0.0,57955.69,65339.0,65339.0,57955.69,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.994,99.7,0.5008
2021-10-07,65439.0,58960.54,1.55,1.68,0.74,0.06,0.0,58870.44,65339.0,65339.0,58870.44,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.31,0.9939,99.69,0.5008
2021-10-08,65439.0,58502.47,1.55,1.67,0.74,0.06,0.0,58413.07,65339.0,65339.0,58413.07,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.9939,99.7,0.5008
2021-10-11,65439.0,57062.81,1.55,1.66,0.74,0.06,0.0,56975.61,65339.0,65339.0,56975.61,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,0.3,0.994,99.7,0.5008
2021-10-12,65239.0,58323.67,1.55,1.65,0.74,0.06,0.0,58323.67,65239.0,65239.0,58323.67,,,,,,,,0.0,,100.0,,,,,,,100.0,0.06,0.0,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-13,65239.0,57345.08,1.55,1.63,0.74,0.06,0.0,57345.08,65239.0,65239.0,57345.08,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-14,65239.0,56627.45,1.55,1.63,0.74,0.06,0.0,56627.45,65239.0,65239.0,56627.45,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-15,65239.0,56105.54,1.55,1.63,0.74,0.06,0.0,56105.54,65239.0,65239.0,56105.54,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-18,65239.0,55322.67,1.55,1.63,0.74,0.06,0.0,55322.67,65239.0,65239.0,55322.67,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-19,65239.0,54539.8,1.55,1.65,0.74,0.06,0.0,54539.8,65239.0,65239.0,54539.8,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-20,65239.0,54539.8,1.55,1.72,0.74,0.05,0.0,54539.8,65239.0,65239.0,54539.8,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-21,65239.0,55061.72,1.55,1.99,0.74,0.05,0.0,55061.72,65239.0,65239.0,55061.72,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-22,65239.0,54670.28,1.55,2.13,0.74,0.06,0.0,54670.28,65239.0,65239.0,54670.28,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-25,65239.0,52191.2,1.55,2.21,0.74,0.05,0.0,52191.2,65239.0,65239.0,52191.2,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-26,65239.0,51799.77,1.55,2.25,0.74,0.05,0.0,51799.77,65239.0,65239.0,51799.77,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-27,65239.0,51538.81,1.55,2.3,0.74,0.05,0.0,51538.81,65239.0,65239.0,51538.81,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-28,65239.0,50234.03,1.55,2.28,0.74,0.05,0.0,50234.03,65239.0,65239.0,50234.03,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-29,65239.0,50234.03,1.55,2.24,0.74,0.05,0.0,50234.03,65239.0,65239.0,50234.03,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-01,65239.0,48929.25,1.55,2.59,0.74,0.05,0.0,48929.25,65239.0,65239.0,48929.25,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-02,65239.0,47493.99,1.55,2.58,0.74,0.05,0.0,47493.99,65239.0,65239.0,47493.99,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-03,65239.0,45406.34,1.55,2.62,0.74,0.05,0.0,45406.34,65239.0,65239.0,45406.34,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-04,65239.0,44036.33,1.55,2.48,0.74,0.05,0.0,44036.33,65239.0,65239.0,44036.33,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-05,65239.0,44036.33,1.55,2.97,0.74,0.04,0.0,44036.33,65239.0,65239.0,44036.33,,,,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-08,65239.0,43710.13,1.55,4.25,0.74,0.04,0.0,43710.13,65239.0,65239.0,43710.13,,,,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-09,65239.0,43579.65,1.55,4.43,0.74,0.04,0.0,43579.65,65239.0,65239.0,43579.65,,,,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-10,65239.0,42405.35,1.55,4.85,0.74,0.04,0.0,42405.35,65239.0,65239.0,42405.35,,,,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-11,65239.0,49581.64,1.55,4.65,0.74,0.04,0.0,49581.64,65239.0,65239.0,49581.64,,,,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-12,65239.0,43057.74,1.55,2.66,0.74,0.05,0.0,43057.74,65239.0,65239.0,43057.74,,,,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-15,65239.0,44362.52,1.55,1.98,0.74,0.04,0.0,44362.52,65239.0,65239.0,44362.52,,,,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-16,65239.0,62629.44,1.55,1.8,0.74,0.04,0.0,62629.44,65239.0,65239.0,62629.44,,,,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-17,65239.0,59758.92,1.55,1.1,0.74,0.06,0.0,59758.92,65239.0,65239.0,59758.92,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-18,65239.0,55192.19,1.55,0.82,0.74,0.06,0.0,55192.19,65239.0,65239.0,55192.19,,,,,,,,,,,,,,,,,,0.06,,100.0,85.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.8568
2021-11-19,65239.0,52191.2,1.55,0.78,0.74,0.06,0.0,52191.2,65239.0,65239.0,52191.2,,,,,,,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-22,115057.0,84106.67,2.73,1.31,1.3,0.1,1.0,84106.67,115057.0,115057.0,84106.67,,,49818.0,0.04,,,,,49818.0,,,,0.04,49818.0,,,,0.09,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-23,705.0,542.85,0.02,0.01,0.01,0.0,0.0,542.85,705.0,705.0,542.85,,,,,,,,0.09,,114352.0,,,,,,,114352.0,0.0,0.1,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-24,705.0,542.85,0.02,0.01,0.01,0.0,0.0,542.85,705.0,705.0,542.85,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-25,705.0,561.89,0.02,0.01,0.01,0.0,0.0,561.89,705.0,705.0,561.89,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-26,705.0,500.55,0.02,0.01,0.01,0.0,0.0,500.55,705.0,705.0,500.55,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-29,705.0,521.7,0.02,0.01,0.01,0.0,0.0,521.7,705.0,705.0,521.7,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-11-30,705.0,517.47,0.02,0.01,0.01,0.0,0.0,517.47,705.0,705.0,517.47,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-12-01,705.0,525.93,0.02,0.01,0.01,0.0,0.0,525.93,705.0,705.0,525.93,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-12-02,705.0,520.29,0.02,0.01,0.01,0.0,0.0,520.29,705.0,705.0,520.29,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-12-03,705.0,479.4,0.02,0.01,0.01,0.0,0.0,479.4,705.0,705.0,479.4,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-12-06,705.0,493.5,0.02,0.01,0.01,0.0,0.0,493.5,705.0,705.0,493.5,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-12-07,705.0,489.98,0.02,0.01,0.01,0.0,0.0,489.98,705.0,705.0,489.98,,,,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
