,NRJ FP Equity_DX_SI_QTY,NRJ FP Equity_DX_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NRJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NRJ FP Equity_DX_SI_MV,NRJ FP Equity_DX_DSS,NRJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY,NRJ FP Equity_DX_BROKER_SI_QTY,NRJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NRJ FP Equity_DX_BROKER_SI_MV_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,NRJ FP Equity_DX_BROKER_SI_MV_INC_x,NRJ FP Equity_DX_SUPPLY_SI_MV_NEW,NRJ FP Equity_DX_BROKER_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_NEW,NRJ FP Equity_DX_SUPPLY_SI_MV_DEC,NRJ FP Equity_DX_BROKER_SI_QTY_INC,NRJ FP Equity_DX_SUPPLY_SI_QTY_DEC,NRJ FP Equity_DX_BROKER_SI_MV_NEW_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NRJ FP Equity_DX_BROKER_SI_MV_INC_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,NRJ FP Equity_DX_BROKER_SI_MV_ADD,NRJ FP Equity_DX_SUPPLY_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV,NRJ FP Equity_DX_BROKER_SI_MV_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV_RMV,NRJ FP Equity_DX_BROKER_SI_MV_RMV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NRJ FP Equity_DX_UTILIZATION_QUANTITY,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NRJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_MV,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NRJ FP Equity_DX_BROKER_SI_CON_RATIO,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NRJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-30,185261.0,6322587.41,22.6,1.2,6.32,,5384067.41,103461.0,157761.0,3530917.01,,,4500.0,0.16,,100.0,,1.02,4400.0,29800.0,,,0.16,4500.0,0.0,,,3.53,,,,22.59,12.08,354550.0,12100082.4,,12.27,22.33,30.41,0.4234,55.91,0.2162
2020-10-01,185261.0,6461533.16,19.99,1.2,6.34,,5502388.16,103461.0,157761.0,3608512.76,,,,,,,,,,,,,,,,,,3.53,,,,22.59,12.06,354550.0,12365994.9,,12.28,22.34,30.31,0.4218,55.75,0.2159
2020-10-02,208861.0,7314312.22,21.6,1.35,7.29,,6351262.22,127061.0,181361.0,4449676.22,,,23600.0,0.88,,,,,23600.0,,,,0.88,23600.0,,,,4.44,,,,27.74,14.81,330950.0,11589869.0,,11.72,27.45,26.45,0.4634,61.59,0.2435
2020-10-05,208861.0,7381565.46,21.26,1.35,7.31,,5653341.66,153861.0,159961.0,5437755.46,,,,,,,,,,,,,,,,26800.0,21400.0,5.4,0.74,,,31.74,19.16,330950.0,11696434.9,,11.76,31.45,26.46,0.4638,61.63,0.2601
2020-10-06,156661.0,5564128.74,15.66,1.01,5.52,,4701065.64,129261.0,132361.0,4590962.94,,,,,,,,0.85,,24600.0,,,,,,,27600.0,4.56,0.95,,,26.83,16.1,352450.0,12517966.65,,12.59,26.58,36.24,0.5359,63.61,0.1951
2020-10-07,196161.0,7133787.09,18.8,1.27,6.96,,5733657.59,157661.0,157661.0,5733657.59,,,28400.0,0.93,,,,,25300.0,,,,0.93,28400.0,,,,5.61,,,,31.79,19.29,338250.0,12301137.75,,12.2,31.5,39.42,0.5208,60.45,0.24
2020-10-08,234601.0,8580531.57,22.15,1.51,8.55,,6463936.33,177031.0,176731.0,6474908.83,,,19370.0,0.82,,,,,19170.0,,,,0.82,19370.0,,,100.0,6.47,0.0,,,35.44,21.66,322461.0,11794011.08,,11.94,35.14,35.28,0.5412,64.55,0.2871
2020-10-09,282401.0,10377954.35,26.46,1.8,10.35,,8251289.72,224831.0,224531.0,8262314.42,,,22460.0,1.81,,,,,47800.0,,,,1.81,22460.0,,25340.0,,8.24,,,,29.8,29.38,529561.0,19460837.19,,19.6,29.59,27.73,0.5972,72.13,0.3691
2020-10-12,272849.0,10144252.97,24.19,1.74,9.98,,8334044.64,217970.0,224160.0,8103906.63,,,2320.0,,,,,0.36,,9181.0,,,,2320.0,,,371.0,7.99,0.01,,,29.17,28.68,529261.0,19677394.72,,19.67,28.9,27.71,0.5994,72.29,0.359
2020-10-13,230560.0,8595046.24,21.15,1.47,8.46,,7476676.24,146561.0,200560.0,5463647.52,,,,,,,,2.6,,71409.0,,,,,,,23600.0,5.46,0.83,,,20.33,19.28,574250.0,21407465.75,,21.59,20.2,29.69,0.5825,70.31,0.3034
2020-10-14,96200.0,3606538.0,8.65,0.61,3.58,,2781758.0,74200.0,74200.0,2781758.0,,,,,,,,2.69,,72361.0,,,,,,,126360.0,2.76,4.55,,,12.4,11.5,524089.0,19648096.61,,19.52,12.38,,1.0,100.0,0.149
2020-10-15,96200.0,3540063.8,8.54,0.61,3.62,,2730485.8,74200.0,74200.0,2730485.8,,,,,,,,,,,,,,,,,,2.79,,,,12.4,11.5,524089.0,19285951.11,,19.69,12.42,,1.0,100.0,0.1491
2020-10-16,222400.0,8240587.2,19.52,1.41,8.22,,6462043.2,174400.0,174400.0,6462043.2,,,17000.0,1.83,,49100.0,,,51100.0,,,,1.83,17000.0,1.81,83200.0,,6.47,,,,23.95,23.36,553800.0,20519951.4,,20.57,23.92,28.16,0.5954,71.84,0.2978
2020-10-19,200400.0,7414800.0,18.23,1.26,7.42,,6452800.0,152400.0,174400.0,5638800.0,,,,,,,,0.83,,22000.0,,,,,,,,5.64,,,,22.36,21.85,529089.0,19576293.0,,19.58,22.35,28.12,0.5957,71.88,0.2874
2020-10-20,178400.0,6555664.8,16.24,1.12,6.58,,5600242.8,152400.0,152400.0,5600242.8,,,,,,,,,,,,,,,,,22000.0,5.61,0.82,,,22.36,21.9,529089.0,19442433.48,,19.49,22.36,32.2,0.5633,67.8,0.2563
2020-10-21,174000.0,6276180.0,15.88,1.09,6.37,,5338360.0,148000.0,148000.0,5338360.0,,,,,,,,0.16,,4400.0,,,,,,,4400.0,5.39,0.16,,,20.2,19.82,584589.0,21086125.23,,21.62,19.97,33.17,0.5567,66.83,0.233
2020-10-22,194000.0,6942096.0,17.02,1.21,6.97,,5653872.0,158000.0,158000.0,5653872.0,,,10000.0,0.27,,,,,10000.0,,,,0.27,10000.0,,,,5.67,,,,21.57,21.16,574589.0,20561092.78,,20.89,21.34,31.1,0.5714,68.9,0.2598
2020-10-23,129200.0,4657918.4,11.05,0.8,4.64,,3972930.4,117900.0,110200.0,4250530.8,,,,,,,,1.41,,40100.0,,,,,,,47800.0,4.23,1.73,,,16.62,15.79,591589.0,21327966.63,,21.41,16.5,44.56,0.5059,55.44,0.173
2020-10-26,67800.0,2396662.2,5.7,0.42,2.44,,353490.0,57800.0,10000.0,2043172.2,,,,,,,,2.16,,60100.0,,,,,,,100200.0,2.08,3.6,,,9.66,8.96,540489.0,19105745.66,,19.48,9.66,,1.0,100.0,0.1051
2020-10-27,67800.0,2393814.6,5.54,0.42,2.39,,353070.0,57800.0,10000.0,2040744.6,,,,,,,,,,,,,,,,,,2.04,,,,9.68,9.0,539089.0,19033615.32,,19.01,9.68,,1.0,100.0,0.1056
2020-10-28,57800.0,2005313.2,4.63,0.36,2.04,,346940.0,47800.0,10000.0,1658373.2,,,,,,,,0.35,,10000.0,,,,,,,,1.69,,,,8.61,7.43,507100.0,17593327.4,,17.89,8.61,,1.0,100.0,0.0899
2020-10-29,47800.0,1669845.2,3.64,0.3,1.66,,0.0,47800.0,0.0,1669845.2,,,,,,,,,,,,,,,,,10000.0,1.66,0.36,,,8.61,7.44,507100.0,17715031.4,,17.62,8.61,,1.0,100.0,0.0744
2020-10-30,47800.0,1676107.0,3.56,0.3,1.67,,0.0,47800.0,0.0,1676107.0,,,,,,,,,,,,,,,,,,1.67,,,,8.61,7.44,507100.0,17781461.5,,17.72,8.61,,1.0,100.0,0.0744
2020-11-02,25340.0,906690.54,1.86,0.16,0.89,,0.0,25340.0,0.0,906690.54,,,,,,,,0.79,,22460.0,,,,,,,,0.89,,,,9.94,3.94,229560.0,8213886.36,,8.06,9.94,,1.0,100.0,0.0394
2020-11-03,47800.0,1735952.6,3.52,0.3,1.71,,0.0,47800.0,0.0,1735952.6,,,,,,,,,,,,,,,,22460.0,,1.71,,,,8.61,7.44,507100.0,18416350.7,,18.16,8.61,,1.0,100.0,0.0744
2020-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.71,,47800.0,,,,,,,,0.0,,,,0.0,0.0,642287.0,23236016.8,,23.09,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,642339.0,24006135.45,,23.04,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,642245.0,23947389.32,,23.71,0.0,,0.0,,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,642081.0,24621880.11,,23.75,0.0,,0.0,,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,642081.0,24077395.42,,24.36,0.0,,0.0,,0.0
2020-11-11,1200.0,45991.2,0.07,0.01,0.05,,0.0,1200.0,0.0,45991.2,,,,,,,,,,,,,,,,1200.0,,0.05,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,0.0,,0.0019
2020-11-12,1200.0,45861.6,0.07,0.01,0.05,,0.0,1200.0,0.0,45861.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,0.0,,0.0019
2020-11-13,136200.0,5191944.0,7.76,0.79,5.2,,3583280.0,95200.0,94000.0,3629024.0,,,8000.0,,,94000.0,,,,,,,,8000.0,3.59,86000.0,,3.64,,,,81.15,13.8,22108.0,842756.96,,0.84,81.18,49.96,0.5,50.04,0.1975
2020-11-16,136200.0,5191126.8,7.61,0.79,5.19,,3582716.0,95200.0,94000.0,3628452.8,,,,,,,,,,,,,,,,,,3.63,,,,81.15,28.82,22108.0,842624.31,,0.84,81.15,49.99,0.5,50.01,0.4123
2020-11-17,136200.0,5184180.6,7.46,0.78,5.2,,3577922.0,95200.0,94000.0,3623597.6,,,,,,,,,,,,,,,,,,3.63,,,,57.94,12.93,69108.0,2630457.8,,2.81,56.33,49.87,0.5,50.13,0.1849
2020-11-18,205620.0,7827542.16,11.29,1.17,7.81,,5824404.0,160120.0,153000.0,6095448.16,,,11574.0,2.22,,,,0.04,59000.0,1154.0,,,2.22,11574.0,,54500.0,,6.08,,,,69.7,22.95,69608.0,2649837.34,,2.65,69.67,32.2,0.5078,63.42,0.2948
2020-11-19,205500.0,7880514.0,11.15,1.17,7.85,,5867244.0,160000.0,153000.0,6135680.0,,,,,,,,0.03,,779.0,,,,,,659.0,,6.12,,,,69.68,22.93,69608.0,2669327.58,,2.66,69.68,32.19,0.5079,63.44,0.2945
2020-11-20,205500.0,8026419.0,10.64,1.17,7.92,,5975874.0,160000.0,153000.0,6249280.0,,,,,,,,,,,,,,,,,,6.17,,,,69.68,22.93,69608.0,2718749.26,,2.69,69.66,32.16,0.5081,63.46,0.2946
2020-11-23,205500.0,8006691.0,10.53,1.16,8.02,,5961186.0,160000.0,153000.0,6233920.0,,,1875.0,,,,,0.07,,1875.0,,,,1875.0,,,,6.24,,,,69.68,22.94,69608.0,2712066.9,,2.72,69.68,32.22,0.5077,63.4,0.2946
2020-11-24,243494.0,9490178.65,12.0,1.38,9.54,,7132425.0,189994.0,183000.0,7405016.15,,,22000.0,,,30000.0,,0.0,,6.0,,,,22000.0,1.17,8000.0,,7.44,,,,35.88,27.31,339500.0,13232012.5,,13.26,35.96,25.97,0.3689,51.33,0.35
2020-11-25,243500.0,9495282.5,11.36,1.35,9.51,,7136085.0,190000.0,183000.0,7409050.0,,,6.0,,,,,,,,,,,6.0,,,,7.41,,,,32.9,25.52,387500.0,15110562.5,,15.11,32.9,25.98,0.3688,51.32,0.3271
2020-11-26,230500.0,9042054.0,10.35,1.27,8.99,,6943356.0,177000.0,177000.0,6943356.0,,,,,,,,0.5,,13000.0,,,,,,,6000.0,6.91,0.23,,,31.36,24.02,387500.0,15200850.0,,15.11,31.37,24.58,0.4039,54.9,0.3128
2020-11-27,230500.0,9164449.5,10.24,1.27,9.05,,7037343.0,177000.0,177000.0,7037343.0,,,,,,,,,,,,,,,,,,6.94,,,,31.36,24.01,387500.0,15406612.5,,15.21,31.33,24.53,0.4044,54.97,0.3126
2020-11-30,230500.0,9087232.0,10.02,1.24,9.13,,6978048.0,177000.0,177000.0,6978048.0,,,,,,,,,,,,,,,,,,6.99,,,,28.95,22.6,434500.0,17129728.0,,17.3,28.78,24.63,0.4036,54.84,0.2943
2020-12-01,230500.0,9055192.5,9.6,1.23,9.11,,6953445.0,177000.0,177000.0,6953445.0,,,,,,,,,,,,,,,,,,6.99,,,,28.95,22.6,434500.0,17069332.5,,17.35,28.73,24.57,0.4039,54.9,0.2943
2020-12-02,155000.0,5995090.0,6.22,0.82,6.12,,5685666.0,109500.0,147000.0,4235241.0,,,,,,,,2.66,,67500.0,,,,,,,30000.0,4.31,1.18,,,43.45,13.98,142500.0,5511615.0,,5.79,42.66,30.83,0.5735,69.17,0.1979
2020-12-03,150500.0,5789133.0,6.0,0.79,5.82,,5481405.0,109500.0,142500.0,4212027.0,,,,,,,,,,,,,,,,,4500.0,4.23,0.2,,,43.45,13.97,142500.0,5481405.0,,5.69,42.66,28.76,0.5903,71.24,0.192
2020-12-04,56444.0,2168860.7,2.23,0.3,2.17,,2131511.6,55472.0,55472.0,2131511.6,,,,,,972.0,,2.09,,54028.0,,,,,0.04,,88000.0,2.13,3.42,,,36.74,8.02,95500.0,3669587.5,,3.67,36.74,3.45,0.9333,96.55,0.0816
2020-12-07,56444.0,2183253.92,2.2,0.29,2.16,,2145656.96,55472.0,55472.0,2145656.96,,,,,,,,,,,,,,,,,,2.13,,,,36.74,14.32,95500.0,3693940.0,,3.66,36.74,3.44,0.9335,96.56,0.1457
2020-12-08,1944.0,76059.0,0.08,0.01,0.08,,38029.5,972.0,972.0,38029.5,,,,,,,,2.09,,54500.0,,,,,,,54500.0,0.04,2.09,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2020-12-09,1944.0,75411.65,0.07,0.01,0.08,,37705.82,972.0,972.0,37705.82,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2020-12-10,1944.0,74943.14,0.07,0.01,0.08,,37471.57,972.0,972.0,37471.57,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2020-12-11,1944.0,74985.91,0.07,0.01,0.07,,37492.96,972.0,972.0,37492.96,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2020-12-14,2444.0,94902.96,0.09,0.01,0.09,,37743.73,1472.0,972.0,57159.23,,,,,,,,,,,,,,,,500.0,,0.06,,,,100.0,0.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2020-12-15,2444.0,95934.33,0.09,0.01,0.09,,38153.92,1472.0,972.0,57780.42,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0062
2020-12-16,2444.0,95958.77,0.09,0.01,0.1,,38163.64,1472.0,972.0,57795.14,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0062
2020-12-17,2996.0,118180.22,0.11,0.02,0.12,,49228.61,1748.0,1248.0,68951.61,,,276.0,0.01,,,,,276.0,,,,0.01,276.0,,,,0.07,,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0076
2020-12-18,154596.0,6158950.04,5.81,0.79,6.14,,4774624.47,118748.0,119848.0,4730801.57,,,59300.0,,,118600.0,,,,,,,,59300.0,4.7,57700.0,,4.72,,,,100.0,26.21,0.0,0.0,,0.0,100.0,48.87,0.4801,49.08,0.3412
2020-12-21,210652.0,8336763.55,7.88,1.07,8.39,,7019832.58,177376.0,177376.0,7019832.58,,,,2.4,,,,0.04,60100.0,1472.0,,,2.4,,,60100.0,2572.0,7.07,0.08,,,42.21,39.31,242800.0,9609052.8,,9.68,42.19,32.51,0.557,67.18,0.4669
2020-12-22,210652.0,8549311.42,7.81,1.07,8.35,,7198804.96,177376.0,177376.0,7198804.96,,,,,,,,,,,,,,,,,,7.04,,,,42.21,39.29,242800.0,9854038.0,,9.6,42.3,32.41,0.5577,67.28,0.4666
2020-12-23,210652.0,8655901.33,7.94,1.07,8.56,,7288557.22,177376.0,177376.0,7288557.22,,,,,,,,,,,,,,,,,,7.2,,,,41.46,38.64,250400.0,10289186.4,,10.16,41.49,32.41,0.5577,67.28,0.4588
2020-12-24,278652.0,11471545.54,10.23,1.41,11.44,,7302215.17,249776.0,177376.0,10282778.37,,,65400.0,,,,,,,,,,,65400.0,,7000.0,,10.28,,,,56.28,54.44,194000.0,7986592.0,,7.98,56.3,25.2,0.3839,51.85,0.6073
2020-12-25,283052.0,11652684.74,10.55,1.42,11.62,,7483354.37,249776.0,181776.0,10282778.37,,,,0.2,,,,,4400.0,,,,0.2,,,,,10.26,,,,56.28,54.38,194000.0,7986592.0,,7.97,56.3,24.68,0.3896,52.84,0.6163
2020-12-28,308776.0,12947286.46,11.51,1.55,12.71,,10084405.5,156676.0,240500.0,6569581.36,,,1286.0,,,59000.0,,3.86,,94386.0,,,,1286.0,2.43,,276.0,6.48,0.01,,,35.28,34.12,287389.0,12050508.16,,11.86,35.34,37.97,0.3612,42.2,0.6724
2020-12-29,285000.0,11814675.0,10.66,1.43,11.95,,8970862.0,177000.0,216400.0,7337535.0,,,20324.0,0.72,,,,,16000.0,,,,0.72,20324.0,,,40100.0,7.41,1.56,,,36.54,35.49,307389.0,12742811.0,,13.1,36.14,31.13,0.3437,41.39,0.5714
2020-12-30,351500.0,14647708.0,13.12,1.75,14.58,,10622192.8,218800.0,254900.0,9117833.6,,,66510.0,1.58,,,,1.02,38500.0,24710.0,,,1.58,66510.0,,,,9.07,,,,48.15,43.89,235600.0,9817923.2,,9.98,47.61,36.15,0.3471,39.84,0.705
2020-12-31,291800.0,12125165.4,10.95,1.45,12.16,,8111145.6,188800.0,195200.0,7845206.4,,,,,,,,1.25,,30000.0,,,,,,,59700.0,7.86,2.5,,,38.84,35.61,297300.0,12353706.9,,12.38,38.83,37.23,0.3726,44.98,0.5503
2021-01-01,291800.0,12125165.4,11.02,1.44,12.16,,8111145.6,188800.0,195200.0,7845206.4,,,,,,,,,,,,,,,,,,7.86,,,,38.84,35.61,297300.0,12353706.9,,12.39,38.82,37.19,0.3726,45.01,0.5503
2021-01-04,263800.0,11133151.4,9.97,1.31,11.0,,8238025.6,156400.0,195200.0,6600549.2,,,,,,,,1.28,,32400.0,,,,,,,,6.56,,,,36.4,33.39,273289.0,11533615.67,,11.64,36.03,37.18,0.3729,45.08,0.5633
2021-01-05,156500.0,6575034.5,5.71,0.77,6.6,,4096267.5,97500.0,97500.0,4096267.5,,,,,,,,2.43,,58900.0,,,,,,,97700.0,4.11,4.01,,,30.71,24.41,220000.0,9242860.0,,9.28,30.7,25.76,0.6175,74.24,0.3918
2021-01-06,132100.0,5803417.2,4.84,0.65,5.56,,3211429.2,132100.0,73100.0,5803417.2,,,34600.0,1.45,,,,,34600.0,,,,1.45,34600.0,,,59000.0,5.56,2.49,,,41.61,32.54,185400.0,8144992.8,,7.81,41.6,41.57,0.5142,58.43,0.3254
2021-01-07,77370.0,3509967.42,2.8,0.38,3.4,,3497718.6,77370.0,77100.0,3509967.42,,,,0.3,,,,2.44,4000.0,59000.0,,,0.3,,,4270.0,,3.4,,,,24.58,18.99,237400.0,10769888.4,,10.43,24.58,0.35,0.993,99.65,0.1899
2021-01-08,77370.0,3546718.17,2.69,0.37,3.51,,3534341.1,77370.0,77100.0,3546718.17,,,,,,,,,,,,,,,,,,3.51,,,,24.58,19.18,237400.0,10882653.4,,10.76,24.58,0.35,0.993,99.65,0.1918
2021-01-11,77225.0,3501458.73,2.61,0.36,3.54,,3495791.1,77225.0,77100.0,3501458.73,,,,,,,,0.01,,145.0,,,,,,,,3.54,,,,24.55,18.88,237400.0,10763953.4,,10.87,24.55,0.16,0.9968,99.84,0.1888
2021-01-12,77100.0,3488235.3,2.43,0.36,3.51,,3488235.3,77100.0,77100.0,3488235.3,,,,,,,,0.01,,125.0,,,,,,,,3.51,,,,24.52,18.9,237400.0,10740688.2,,10.79,24.52,,1.0,100.0,0.189
2021-01-13,77100.0,3520308.9,2.41,0.36,3.49,,3520308.9,77100.0,77100.0,3520308.9,,,,,,,,,,,,,,,,,,3.49,,,,24.52,18.9,237400.0,10839446.6,,10.73,24.52,,1.0,100.0,0.189
2021-01-14,81700.0,3722333.7,2.53,0.37,3.73,,3617543.4,79400.0,79400.0,3617543.4,,,,0.14,,,,,2300.0,,,,0.14,,,2300.0,,3.61,,,,22.19,19.51,278359.0,12682314.4,,12.67,22.2,,1.0,100.0,0.2008
2021-01-15,81700.0,3632382.0,2.57,0.37,3.72,,3530124.0,79400.0,79400.0,3530124.0,,,,,,,,,,,,,,,,,,3.61,,,,22.19,19.51,278359.0,12375841.14,,12.62,22.24,,1.0,100.0,0.2008
2021-01-18,81700.0,3618166.2,2.51,0.37,3.63,,3516308.4,79400.0,79400.0,3516308.4,,,,,,,,,,,,,,,,,,3.53,,,,22.19,19.51,278359.0,12327406.67,,12.37,22.2,,1.0,100.0,0.2008
2021-01-19,81700.0,3671679.7,2.45,0.37,3.62,,3568315.4,79400.0,79400.0,3568315.4,,,,,,,,,,,,,,,,,,3.52,,,,22.22,19.53,277999.0,12493553.06,,12.35,22.19,,1.0,100.0,0.2009
2021-01-20,81700.0,3695944.6,2.46,0.37,3.67,,3591897.2,59400.0,79400.0,2687137.2,,,,,,,,0.86,,20000.0,,,,,,,,2.67,,,,16.62,14.61,297999.0,13480878.76,,13.39,16.62,,1.0,100.0,0.2009
2021-01-21,111700.0,5144343.5,3.34,0.5,5.09,,3887042.0,84400.0,84400.0,3887042.0,,,,0.27,,,,,5000.0,,,,0.27,,,25000.0,,3.85,,,,22.07,20.75,297999.0,13724343.95,,13.54,22.14,23.2,0.6436,76.8,0.2747
2021-01-22,111700.0,5111950.5,3.12,0.5,5.14,,3862566.0,84400.0,84400.0,3862566.0,,,,,,,,,,,,,,,,,,3.89,,,,21.53,20.24,307549.0,14074979.99,,14.17,21.52,22.77,0.6483,77.23,0.2679
2021-01-25,114700.0,5244084.0,3.01,0.5,5.25,,3995928.0,34300.0,87400.0,1568196.0,,,3000.0,0.1,,,,2.45,3000.0,53100.0,,,0.1,3000.0,,,,1.57,,,,40.62,8.11,50149.0,2292812.28,,2.29,40.67,22.23,0.6542,77.77,0.2712
2021-01-26,61600.0,2800336.0,1.6,0.27,2.81,,1559278.0,34300.0,34300.0,1559278.0,,,,,,,,,,,,,,,,,53100.0,1.56,2.43,,,40.62,8.11,50149.0,2279773.54,,2.3,40.38,41.95,0.513,58.05,0.1456
2021-01-27,131600.0,5759474.0,3.42,0.57,5.87,,3032914.5,69300.0,69300.0,3032914.5,,,35000.0,1.57,,,,,35000.0,,,,1.57,35000.0,,,,3.04,,,,82.06,16.39,15149.0,662995.99,,0.66,82.11,25.75,0.6176,74.25,0.3112
2021-01-28,152953.0,6684810.87,3.86,0.66,6.68,,3035443.37,90653.0,69453.0,3961989.37,,,10500.0,,,153.0,,,,,,,,10500.0,0.01,10853.0,,3.95,,,,100.0,21.15,0.0,0.0,,0.0,100.0,24.92,0.5447,69.24,0.3569
2021-01-29,136353.0,5882268.42,3.24,0.59,5.95,,3457800.42,63353.0,80153.0,2733048.42,,,,,,10700.0,,1.21,,27300.0,,,,,0.48,,,2.74,,,,100.0,14.75,0.0,0.0,,0.0,100.0,19.41,0.6844,80.42,0.3174
2021-02-01,109853.0,4801454.92,2.65,0.47,4.76,,2594200.92,59353.0,59353.0,2594200.92,,,,0.43,,,,0.18,10500.0,4000.0,,,0.43,,,,31300.0,2.55,1.39,,,100.0,14.09,0.0,0.0,,0.0,100.0,35.58,0.5383,64.17,0.2608
2021-02-02,82653.0,3667230.96,1.96,0.35,3.63,,2873025.86,29753.0,64753.0,1320110.86,,,3000.0,0.25,,,,1.39,5400.0,32600.0,,,0.25,3000.0,,,,1.31,,,,42.93,6.97,39549.0,1754749.58,,1.76,42.72,32.4,0.5588,67.37,0.1935
2021-02-03,44653.0,1985942.18,1.06,0.19,1.96,,1189839.68,26753.0,26753.0,1189839.68,,,,,,,,0.13,,3000.0,,,,,,,38000.0,1.19,1.67,,,40.35,9.97,39549.0,1758941.78,,1.76,40.32,20.55,0.6643,78.87,0.1664
2021-02-04,99453.0,4442565.51,2.39,0.42,4.43,,2419014.51,54153.0,54153.0,2419014.51,,,,1.22,,,,,27400.0,,,,1.22,,,27400.0,,2.42,,,,57.79,19.89,39549.0,1766653.83,,1.77,57.78,33.79,0.3426,40.23,0.3653
2021-02-05,113400.0,5101866.0,2.61,0.48,5.07,,3063819.0,68100.0,68100.0,3063819.0,,,4000.0,0.65,,,,0.0,14100.0,153.0,,,0.65,4000.0,,10100.0,153.0,3.06,0.01,,,34.25,24.3,130749.0,5882397.51,,5.86,34.3,28.91,0.373,49.1,0.4046
2021-02-08,113400.0,5107082.4,2.64,0.48,5.09,,3066951.6,68100.0,68100.0,3066951.6,,,,,,,,,,,,,,,,,,3.07,,,,29.58,26.88,162149.0,7302542.36,,7.3,29.58,28.8,0.3739,49.28,0.4476
2021-02-09,113400.0,5045166.0,2.61,0.45,5.08,,3029769.0,68100.0,68100.0,3029769.0,,,,,,,,,,,,,,,,,,3.05,,,,29.58,26.97,162149.0,7214009.01,,7.31,29.44,28.39,0.3741,49.42,0.449
2021-02-10,93400.0,4083821.6,2.13,0.37,4.15,,2977604.4,48100.0,68100.0,2103124.4,,,,,,,,0.89,,20000.0,,,,,,,,2.13,,,,20.9,19.05,182090.0,7961703.16,,8.07,20.88,28.25,0.475,62.12,0.3699
2021-02-11,200600.0,8908445.4,4.56,0.79,8.8,,6452627.7,145300.0,145300.0,6452627.7,,,97200.0,1.21,,48600.0,,,28600.0,,,,1.21,97200.0,2.13,,,6.39,,,,45.91,42.27,171200.0,7602820.8,,7.72,45.29,31.79,0.366,49.28,0.5836
