,RNO FP Equity_DX_SI_QTY,RNO FP Equity_DX_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RNO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RNO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RNO FP Equity_DX_SI_MV,RNO FP Equity_DX_DSS,RNO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY,RNO FP Equity_DX_BROKER_SI_QTY,RNO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RNO FP Equity_DX_BROKER_SI_MV_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RNO FP Equity_DX_BROKER_SI_MV_INC_x,RNO FP Equity_DX_SUPPLY_SI_MV_NEW,RNO FP Equity_DX_BROKER_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_NEW,RNO FP Equity_DX_SUPPLY_SI_MV_DEC,RNO FP Equity_DX_BROKER_SI_QTY_INC,RNO FP Equity_DX_SUPPLY_SI_QTY_DEC,RNO FP Equity_DX_BROKER_SI_MV_NEW_y,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RNO FP Equity_DX_BROKER_SI_MV_INC_y,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RNO FP Equity_DX_BROKER_SI_MV_ADD,RNO FP Equity_DX_SUPPLY_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_DEC,RNO FP Equity_DX_SUPPLY_SI_MV,RNO FP Equity_DX_BROKER_SI_MV_DEC,RNO FP Equity_DX_SUPPLY_SI_MV_RMV,RNO FP Equity_DX_BROKER_SI_MV_RMV,RNO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RNO FP Equity_DX_UTILIZATION_QUANTITY,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RNO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RNO FP Equity_DX_ACTIVE_UTILIZATION_MV,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RNO FP Equity_DX_BROKER_SI_CON_RATIO,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RNO FP Equity_DX_DEMAND_SUPPLY_RATIO,RNO FP Equity_PX_LAST
2011-09-05,7772595.0,159962042.0,4.29,3.05,2.63,209.58,1.0,101366475.53,4268663.0,4925422.0,87850203.19,,,2900.0,1.89,,160000.0,,2.35,75000.0,51226.0,,,1.89,2900.0,4.24,34500.0,7559.0,112.31,0.25,,,8.31,8.31,47116784.0,969675762.24,,1234.36,8.34,13.0,0.1146,24.3,0.1513,24.77
2011-09-06,8114672.0,161743230.14,4.51,3.17,2.74,208.91,1.0,101241422.1,3823871.0,5079291.0,76218145.01,,,208015.0,1.81,,112559.0,,21.52,78310.0,812807.0,,,1.81,208015.0,2.94,160000.0,37000.0,94.91,1.53,,,7.35,7.35,48233512.0,961399799.27,,1193.51,7.37,12.17,0.1043,22.86,0.1559,23.99
2011-09-07,6417213.0,137426353.38,3.57,2.48,2.17,164.22,1.0,80903980.14,3597839.0,3777864.0,77048696.03,,,19488.0,1.85,,340000.0,,12.53,100309.0,488405.0,,,1.85,19488.0,8.73,242885.0,1741736.0,88.43,47.26,,,6.94,6.94,48224916.0,1032749629.47,,1179.11,6.98,13.3,0.0824,14.61,0.1238,25.775
2011-09-08,6618108.0,141783561.02,3.68,2.59,2.24,176.38,1.0,82100532.89,3869266.0,3832251.0,82893526.67,,,234271.0,2.36,,43065.0,,0.0,61322.0,591.0,,,2.36,234271.0,1.18,37747.0,50000.0,100.94,0.74,,,7.55,7.55,47404904.0,1015582716.24,,1231.18,7.58,13.62,0.0778,13.85,0.1291,25.785
2011-09-09,6768506.0,137160643.06,3.76,2.7,2.29,177.76,1.0,82775285.49,3915666.0,4084736.0,79349160.15,,,1000.0,7.58,,,,,277603.0,,,,7.58,1000.0,,45400.0,25118.0,100.84,0.6,,,7.61,7.61,47539768.0,963371407.18,,1228.91,7.58,12.71,0.0742,13.69,0.1315,24.39
2011-09-12,7069840.0,140858694.2,3.93,2.81,2.39,178.32,1.0,87040887.99,3931899.0,4368670.0,78338711.89,,,71663.0,9.47,,,,5.08,419378.0,121830.0,,,9.47,71663.0,,66400.0,135444.0,96.4,3.65,,,7.64,7.64,47565368.0,947687023.4,,1164.18,7.65,12.41,0.0736,12.7,0.1373,23.98
2011-09-13,7275073.0,150206470.94,4.04,2.89,2.46,181.52,1.0,93091978.07,4046711.0,4508800.0,83551351.06,,,2531.0,4.72,,,,0.92,207304.0,14032.0,,,4.72,2531.0,,126313.0,67174.0,98.6,1.61,,,7.87,7.87,47372324.0,978083602.49,,1147.3,7.91,12.58,0.0747,13.04,0.1415,24.85
2011-09-14,7644237.0,163354085.85,4.25,3.03,2.58,197.28,1.0,104617974.79,4065980.0,4895651.0,86888259.22,,,10722.0,11.12,,12866.0,,3.15,408260.0,162384.0,,,11.12,10722.0,0.34,170931.0,34275.0,102.19,0.79,,,7.92,7.92,47301696.0,1010817078.2,,1180.5,7.97,11.88,0.0729,11.89,0.1488,25.72
2011-09-15,7728261.0,173785967.55,4.3,3.09,2.61,206.86,1.0,113107075.24,4429815.0,5029871.0,99613572.3,,,347509.0,7.72,,,,10.15,253814.0,430224.0,,,7.72,347509.0,,446550.0,119594.0,115.39,2.97,,,8.74,8.74,46250616.0,1040040968.01,,1200.18,8.77,11.78,0.0766,12.07,0.1525,27.065
2011-09-16,8387118.0,191214910.39,4.66,3.4,2.84,232.24,1.0,137297578.44,4691514.0,6022182.0,106960153.55,,,644812.0,27.03,,50912.0,,11.04,958611.0,437462.0,,,27.03,644812.0,1.38,54349.0,17212.0,128.51,0.2,,,9.2,9.2,46279864.0,1055118104.65,,1261.55,9.24,11.67,0.0773,13.62,0.1645,27.44
2011-09-19,8264182.0,183296719.43,4.59,3.39,2.79,231.1,1.0,131993332.64,4565049.0,5951099.0,101251219.51,,,112398.0,3.04,,,,6.54,91404.0,253965.0,,,3.04,112398.0,,15102.0,162487.0,125.7,2.81,,,8.98,8.98,46294172.0,1026788840.83,,1266.87,9.03,11.76,0.079,13.75,0.1625,26.695
2011-09-20,8159743.0,183793814.79,4.54,3.5,2.76,225.43,1.0,132420519.18,4446948.0,5878965.0,100165107.79,,,112452.0,1.03,,,,7.16,26700.0,230553.0,,,1.03,112452.0,,,98834.0,120.0,4.13,,,8.86,8.86,45765980.0,1030854041.85,,1224.49,8.93,11.89,0.0802,13.26,0.1625,27.11
2011-09-21,7014800.0,152001465.24,3.9,3.12,2.37,191.1,1.0,103784792.43,4267726.0,4789622.0,92475994.36,,,67850.0,5.78,,67113.0,,8.39,256730.0,332497.0,,,5.78,67850.0,1.82,85425.0,1413186.0,116.0,40.15,,,8.44,8.44,46306760.0,1003406422.18,,1251.65,8.48,13.62,0.0829,13.65,0.1387,26.08
2011-09-22,6970226.0,141914398.44,3.87,3.19,2.36,182.13,1.0,97565102.93,4206394.0,4791979.0,85642542.16,,,123042.0,1.23,,,,6.2,45429.0,186925.0,,,1.23,123042.0,,2551.0,43072.0,109.47,1.85,,,8.31,8.31,46393680.0,944579298.94,,1203.16,8.34,12.97,0.0816,13.46,0.1378,24.505
2011-09-23,6650884.0,136213825.76,3.7,3.14,2.25,167.75,1.0,92076540.54,4089285.0,4495802.0,83750844.92,,,148228.0,0.44,,,,8.23,21910.0,285770.0,,,0.44,148228.0,,20433.0,318087.0,101.54,10.52,,,8.07,8.07,46583220.0,954050410.81,,1142.34,8.16,13.4,0.0856,14.79,0.1313,24.65
2011-09-26,6633129.0,133755951.09,3.69,3.2,2.24,165.79,1.0,88408826.77,4129928.0,4384307.0,83279316.23,,,126159.0,0.0,,,,2.05,754.0,87086.0,,,0.0,126159.0,,1570.0,112249.0,102.38,2.69,,,8.15,8.15,46517040.0,938008431.2,,1140.13,8.24,13.73,0.0869,14.91,0.131,24.27
2011-09-27,6426266.0,140236478.42,3.57,3.07,2.17,164.36,1.0,94400142.72,3988859.0,4325839.0,87046433.98,,,28525.0,1.95,,,,6.43,93000.0,239183.0,,,1.95,28525.0,,69589.0,151468.0,99.14,2.63,,,7.88,7.88,46622780.0,1017420455.59,,1151.38,7.93,11.75,0.0875,16.31,0.127,26.265
2011-09-28,6114457.0,129063069.13,3.4,2.93,2.07,162.47,1.0,86638202.26,3912193.0,4104548.0,82578000.89,,,84827.0,1.51,,,,3.3,23440.0,165159.0,,,1.51,84827.0,,3666.0,244731.0,103.29,6.32,,,7.74,7.74,46602944.0,983688164.46,,1216.45,7.83,12.33,0.0869,13.54,0.121,25.405
2011-09-29,6207280.0,134168344.29,3.45,2.97,2.1,163.23,1.0,89901293.89,3944790.0,4159271.0,85265356.63,,,31410.0,1.37,,,,1.9,69226.0,46813.0,,,1.37,31410.0,,48000.0,14503.0,101.53,0.7,,,7.81,7.81,46560248.0,1006384661.88,,1189.91,7.86,12.4,0.0869,13.82,0.1229,26.015
2011-09-30,6246264.0,130106670.7,3.47,3.05,2.11,165.84,1.0,87102088.74,3827480.0,4181666.0,79724564.95,,,32868.0,3.18,,,,3.14,120000.0,154741.0,,,3.18,32868.0,,4563.0,97605.0,100.22,1.96,,,7.62,7.62,46419424.0,966894244.68,,1204.45,7.68,12.11,0.0839,13.18,0.1243,25.07
2011-10-03,6207558.0,125509624.62,3.45,3.08,2.1,160.7,1.0,84159487.72,3768075.0,4162429.0,76186107.13,1.0,,57364.0,0.0,,,40000.0,3.66,21785.0,119051.0,1.0,,0.0,57364.0,,2282.0,81022.0,95.34,2.39,,,7.54,7.54,46205236.0,934216293.39,,1159.78,7.6,12.06,0.0835,13.22,0.1242,24.335
2011-10-04,6165715.0,114443599.57,3.43,3.08,2.08,151.08,1.0,76576627.18,3791083.0,4125610.0,70367375.85,,,94179.0,0.84,,,,2.21,40431.0,78243.0,,,0.84,94179.0,,7072.0,77250.0,91.78,4.19,,,7.56,7.56,46366924.0,860629737.76,,1105.07,7.67,12.4,0.0831,12.99,0.1229,22.34
2011-10-05,5879346.0,115893781.67,3.27,2.89,1.99,139.25,1.0,74778018.2,3452242.0,3793524.0,68050660.84,,,65049.0,1.74,,,,11.52,103788.0,407666.0,,,1.74,65049.0,,3776.0,435874.0,78.4,10.21,,,6.86,6.86,46908432.0,924659915.7,,1062.6,6.87,13.24,0.0881,13.57,0.1167,23.725
2011-10-06,5925387.0,125515289.08,3.29,2.93,2.0,145.23,1.0,81952444.91,3480800.0,3868851.0,73732503.59,,,54300.0,2.4,,,,1.12,120327.0,47742.0,,,2.4,54300.0,,22000.0,45000.0,83.45,0.68,,,6.84,6.84,47385752.0,1003754921.08,,1115.2,6.96,12.67,0.084,13.66,0.1165,25.495
2011-10-07,5836771.0,124438337.59,3.24,2.91,1.97,150.34,1.0,82266285.01,3333410.0,3858694.0,71067375.93,,,24846.0,4.64,,,,3.06,94664.0,172236.0,,,4.64,24846.0,,,104821.0,85.71,1.64,,,6.53,6.53,47680792.0,1016541250.52,,1218.56,6.57,12.48,0.0854,13.17,0.1144,25.66
2011-10-10,5892436.0,131475528.4,3.27,2.95,1.99,154.9,1.0,86087228.67,3338573.0,3858235.0,74492221.77,,,56124.0,0.73,,,,1.45,21541.0,51216.0,,,0.73,56124.0,,255.0,22000.0,86.38,0.54,,,6.58,6.58,47430684.0,1058301565.16,,1221.98,6.6,12.49,0.0861,13.47,0.1161,26.855
2011-10-11,5990297.0,134330964.78,3.32,2.96,2.03,162.53,1.0,89914267.64,3231097.0,4009598.0,72456570.57,,,958.0,5.66,,,,1.84,202324.0,108434.0,,,5.66,958.0,,,50961.0,87.46,0.87,,,6.39,6.39,47314552.0,1061017411.7,,1271.59,6.44,12.16,0.0835,12.82,0.1185,26.99
2011-10-12,5844180.0,132486746.7,3.24,2.89,1.98,159.77,1.0,88025391.66,3025253.0,3882926.0,68582064.19,,,45429.0,0.05,,,,7.0,2863.0,251273.0,,,0.05,45429.0,,,129535.0,81.86,2.95,,,6.01,6.01,47325852.0,1072870473.92,,1273.79,6.04,12.48,0.0863,13.26,0.1161,27.285
2011-10-13,5882811.0,129427860.04,3.26,2.86,1.99,160.7,1.0,86762288.21,3004344.0,3943557.0,66098641.41,,,,2.59,,,,0.52,93340.0,20909.0,,,2.59,,,,32709.0,81.95,0.76,,,6.01,6.01,46999516.0,1034037431.92,,1272.44,6.05,12.57,0.086,12.8,0.1176,26.48
2011-10-14,5767192.0,131651861.8,3.2,2.78,1.95,156.79,1.0,87611385.78,2980626.0,3837938.0,68040904.87,,,,1.04,,,,1.07,13200.0,23718.0,,,1.04,,,,118819.0,79.64,3.66,,,6.03,6.03,46469568.0,1060794428.94,,1235.44,6.06,12.64,0.0897,13.89,0.1166,27.475
2011-10-17,5877077.0,130058570.39,3.26,2.8,1.99,161.59,1.0,85647348.27,2978941.0,3870226.0,65923384.66,,,37335.0,0.87,,53618.0,,2.31,32000.0,105106.0,,,0.87,37335.0,1.51,66086.0,53330.0,81.98,1.05,,,6.08,6.08,45997628.0,1017918556.99,,1258.77,6.11,12.83,0.0878,13.28,0.12,26.635
2011-10-18,5808680.0,126735145.47,3.22,2.76,1.96,156.51,1.0,84362671.21,2891346.0,3866613.0,63084066.59,,,31300.0,4.09,,,,3.82,143498.0,118895.0,,,4.09,31300.0,,,147111.0,77.15,4.27,,,5.92,5.92,45959912.0,1002764162.07,,1219.37,5.95,12.56,0.0885,13.24,0.1189,26.26
2011-10-19,5727035.0,126309920.26,3.18,2.73,1.94,153.31,1.0,85020458.76,2966306.0,3854924.0,65421963.43,,,113916.0,0.99,,10000.0,,1.17,30000.0,38956.0,,,0.99,113916.0,0.28,,51689.0,78.33,1.52,,,6.08,6.08,45830160.0,1010785485.86,,1203.06,6.11,12.55,0.09,13.6,0.1174,26.545
2011-10-20,5834742.0,126382686.37,3.24,2.79,1.97,156.06,1.0,86021376.02,3039666.0,3971371.0,65840298.47,,,68260.0,3.47,,,,0.08,134416.0,2530.0,,,3.47,68260.0,,7630.0,17969.0,80.78,0.4,,,6.27,6.27,45426976.0,983965231.12,,1200.38,6.31,13.14,0.0913,13.47,0.1204,26.07
2011-10-21,6015600.0,137547364.76,3.34,2.87,2.03,162.28,1.0,92306752.39,3103383.0,4037013.0,70959198.33,,,118372.0,2.53,,,,1.81,80807.0,58655.0,,,2.53,118372.0,,4000.0,15165.0,81.98,0.54,,,6.43,6.43,45179680.0,1033038420.9,,1187.13,6.46,13.42,0.091,14.09,0.1246,27.52
2011-10-24,6006914.0,141241637.46,3.33,2.9,2.03,167.94,1.0,93800109.49,3093663.0,3989257.0,72741848.45,,,61511.0,2.22,,,,1.45,78433.0,74790.0,,,2.22,61511.0,,3559.0,126189.0,85.8,3.21,,,6.36,6.36,45511612.0,1070122629.05,,1258.92,6.38,12.38,0.0906,13.51,0.1236,28.3
2011-10-25,5984153.0,140159538.47,3.32,2.89,2.02,170.32,1.0,93910860.53,3191842.0,4009552.0,74758633.61,,,80467.0,2.57,,,,1.01,86341.0,55098.0,,,2.57,80467.0,,72810.0,66046.0,90.59,1.08,,,6.66,6.66,44766832.0,1048519065.58,,1263.25,6.69,12.35,0.0878,13.18,0.1248,28.19
2011-10-26,6234905.0,148674549.55,3.46,3.03,2.11,178.27,1.0,105192482.97,2989433.0,4411415.0,71284583.28,,,105198.0,18.46,,,,8.91,637685.0,312992.0,,,18.46,105198.0,,5385.0,235822.0,84.87,6.85,,,6.18,6.18,45380844.0,1082129806.32,,1283.49,6.2,13.0,0.1037,18.78,0.1289,28.7
2011-10-27,6454135.0,162535741.03,3.58,3.08,2.18,188.52,1.0,113592453.15,2759192.0,4510645.0,69485270.51,,,120179.0,4.18,,,,9.84,145591.0,350420.0,,,4.18,120179.0,,,46361.0,79.91,1.63,,,5.67,5.67,45870192.0,1155157995.28,,1319.79,5.71,12.9,0.1032,19.75,0.1327,30.31
2011-10-28,6242101.0,164223452.39,3.46,2.93,2.11,191.46,1.0,113024633.42,2751759.0,4296044.0,72396035.11,,,12209.0,4.52,,,,0.49,127242.0,20642.0,,,4.52,12209.0,,1000.0,341843.0,84.68,9.46,,,5.72,5.72,45348472.0,1193073074.69,,1390.28,5.74,13.37,0.1107,21.45,0.1298,31.665
2011-10-31,6385916.0,161534047.06,3.54,2.96,2.16,199.51,1.0,112487582.61,2859992.0,4446965.0,72344528.54,,,116772.0,5.36,,,,0.51,160921.0,15800.0,,,5.36,116772.0,,8261.0,10000.0,90.78,0.25,0.03,,5.94,5.94,45255072.0,1144743358.67,1000.0,1435.36,5.95,12.29,0.1052,20.77,0.1327,30.445
2011-11-01,6549225.0,150728221.25,3.63,2.99,2.21,193.8,1.0,106103912.98,3172825.0,4610274.0,73021505.38,,,219741.0,7.91,,,,0.58,285530.0,17059.0,,,7.91,219741.0,,110151.0,122221.0,96.12,6.03,,,6.58,6.58,45062948.0,1037108664.99,,1348.09,6.66,11.95,0.1027,21.15,0.1358,27.7
2011-11-02,6733106.0,162204709.23,3.74,2.97,2.28,193.43,1.0,115110145.68,3016853.0,4778214.0,72677864.22,,,5000.0,5.58,,,,6.09,175562.0,163972.0,,,5.58,5000.0,,3000.0,7622.0,84.56,0.02,,,6.17,6.17,45909652.0,1105992056.81,,1283.96,6.18,13.16,0.1017,20.4,0.1376,28.995
2011-11-03,7221013.0,180978235.88,4.01,3.14,2.44,212.96,1.0,132027182.4,3111518.0,5267871.0,77983108.27,,,150100.0,15.29,,,,1.82,524657.0,80435.0,,,15.29,150100.0,,25000.0,35000.0,90.89,0.96,,,6.29,6.29,46338760.0,1161375424.46,,1332.31,6.39,12.35,0.0941,18.56,0.146,30.165
2011-11-04,7711777.0,190811282.3,4.28,3.27,2.61,232.3,1.0,137643640.04,3021709.0,5562968.0,74765669.32,,,,11.23,,200000.0,,5.46,339617.0,200713.0,,,11.23,,6.03,131337.0,244520.0,91.01,6.99,0.59,,7.85,7.85,35487228.0,878054886.69,20433.0,1062.32,7.89,11.2,0.0884,17.36,0.2003,29.78
2011-11-07,8228633.0,201753834.03,4.57,3.47,2.78,245.13,1.0,146815499.21,3210204.0,5987945.0,78709424.16,,,230000.0,13.64,,,,1.44,463917.0,41505.0,,,13.64,230000.0,,,38940.0,95.75,2.35,,,6.44,6.44,46631972.0,1143346548.51,,1383.6,6.47,10.87,0.0837,16.29,0.1651,29.51
2011-11-08,8058390.0,193729903.77,4.47,3.4,2.72,237.61,1.0,141564821.75,3166290.0,5888531.0,76120050.9,,,8151.0,1.86,,,,3.87,73000.0,120980.0,,,1.86,8151.0,,68915.0,172414.0,93.15,5.45,,,6.38,6.38,46474792.0,1117289803.77,,1359.44,6.41,11.21,0.0869,17.32,0.1623,28.935
2011-11-09,8291529.0,192790144.71,4.6,3.49,2.8,240.88,1.0,140022586.62,3102099.0,6022099.0,72128327.01,,,750.0,3.84,,5000.0,,5.83,133368.0,194508.0,,,3.84,750.0,0.15,129567.0,4800.0,90.09,0.16,,,6.25,6.25,46520028.0,1081658513.15,,1351.99,6.25,11.15,0.0863,16.99,0.1671,27.985
2011-11-10,8136729.0,186993676.99,4.52,3.42,2.75,228.95,1.0,134401522.2,3121132.0,5848266.0,71728080.05,,,8994.0,3.57,,,,0.92,126825.0,30843.0,,,3.57,8994.0,,40882.0,300658.0,87.39,10.8,,,8.14,8.14,35214800.0,809286500.31,,985.94,8.14,9.97,0.0844,17.34,0.2122,27.66
2011-11-11,7534120.0,180750463.69,4.18,3.14,2.55,213.31,1.0,128877826.13,3024847.0,5371942.0,72568859.78,,,40001.0,0.73,,,,3.52,30000.0,136286.0,,,0.73,40001.0,,,506324.0,85.55,15.25,,,7.96,7.96,34983608.0,839288910.67,,985.0,7.99,11.27,0.0832,16.35,0.1982,28.875
2011-11-14,7293457.0,173643581.03,4.05,3.06,2.47,209.92,1.0,122215327.36,3310723.0,5133344.0,78822127.49,,,295872.0,,,,,0.26,,9996.0,,,,295872.0,,,238598.0,95.89,5.68,,,8.56,8.56,35366820.0,842017890.06,,1021.7,8.58,11.44,0.0855,16.96,0.1886,28.655
2011-11-15,7367360.0,167017025.17,4.09,3.1,2.49,209.14,1.0,118172837.94,3304586.0,5212773.0,74914504.4,,,,8.9,,,,0.99,284500.0,33863.0,,,8.9,,,27726.0,205071.0,94.03,5.86,,,8.58,8.58,35211016.0,798228828.99,,995.46,8.63,11.01,0.0887,16.95,0.1913,27.285
2011-11-16,7124624.0,160063950.28,3.95,3.04,2.41,197.02,1.0,114151636.97,3181738.0,5081016.0,71481884.95,,,1080.0,0.34,,,,3.41,11243.0,123928.0,,,0.34,1080.0,,,143000.0,87.08,4.62,,,8.42,8.42,34595160.0,777225292.21,,943.59,8.45,11.51,0.0891,15.83,0.1886,27.04
2011-11-17,7388814.0,160996014.47,4.1,3.17,2.5,201.28,1.0,114096470.45,3312830.0,5236388.0,72183766.79,,,80800.0,4.14,,,,0.55,159300.0,19958.0,,,4.14,80800.0,,70250.0,3928.0,89.41,0.31,,,8.84,8.84,34151848.0,744139914.05,,916.57,8.89,11.66,0.0853,15.43,0.1972,26.225
2011-11-18,7385084.0,159380758.65,4.1,3.2,2.5,196.37,1.0,113262771.93,3371332.0,5248156.0,72758204.49,,,10520.0,1.63,,143000.0,,0.22,77000.0,8018.0,,,1.63,10520.0,3.85,690000.0,208232.0,88.85,7.32,,,8.97,8.97,34216344.0,738438027.9,,898.42,9.0,12.35,0.089,17.23,0.1965,25.975
2011-11-21,7327384.0,149094846.08,4.07,3.19,2.48,189.94,1.0,105448625.34,3379432.0,5182356.0,68763407.77,,,6000.0,,,,,0.21,,7900.0,,,,6000.0,,10000.0,65800.0,86.92,2.06,,,8.93,8.93,34475684.0,701498215.39,,879.37,9.0,12.73,0.0888,17.22,0.1936,24.49
2011-11-22,6865980.0,137367473.5,3.81,2.96,2.32,172.54,1.0,93944700.37,3392315.0,4695598.0,67869953.14,,,39369.0,2.11,,45738.0,,15.79,137571.0,579466.0,,,2.11,39369.0,1.13,152980.0,670067.0,83.01,17.33,,,9.07,9.07,34024816.0,680733560.26,,829.94,9.09,12.49,0.0814,14.74,0.1835,24.08
2011-11-23,6851626.0,133323109.29,3.8,2.95,2.32,168.0,1.0,80393864.52,3562544.0,4131532.0,69322149.67,,,301000.0,2.47,,31000.0,,8.95,106833.0,364771.0,,,2.47,301000.0,0.75,,697899.0,86.09,19.27,,0.12,9.58,9.58,33606016.0,653926315.3,,805.91,9.65,11.84,0.0972,21.27,0.1843,23.42
2011-11-24,6700240.0,133828840.92,3.72,2.94,2.27,162.15,1.0,80278828.85,3497810.0,4019219.0,69864341.88,,,10000.0,1.95,,,,2.95,100000.0,111734.0,,,1.95,10000.0,,37000.0,212313.0,82.72,5.36,,,9.48,9.48,33409310.0,667308817.8,,791.72,9.46,12.54,0.1015,21.65,0.1815,24.04
2011-11-25,7575555.0,152633932.13,4.2,3.34,2.56,185.87,1.0,87751271.07,4050402.0,4355287.0,81608381.69,,,425967.0,9.87,,,,0.0,401354.0,1.0,,,9.87,425967.0,,126626.0,65286.0,98.04,1.67,,,10.93,10.93,32999158.0,664874222.73,,798.62,10.93,15.56,0.0998,19.27,0.2045,24.25
2011-11-28,7009387.0,151330913.6,3.89,3.14,2.37,175.05,1.0,94722351.38,3979058.0,4387376.0,85906867.81,,,2870.0,13.97,,,,4.11,575303.0,170170.0,,,13.97,2870.0,,95956.0,543214.0,98.06,13.26,,,10.91,10.91,32488274.0,701413716.45,,806.47,10.84,12.6,0.0913,16.84,0.1922,25.985
2011-11-29,7122538.0,155933809.36,3.95,3.19,2.41,187.59,1.0,97224457.72,4035695.0,4440890.0,88353518.75,,,12552.0,2.77,,,,0.0,73048.0,54462.0,,,2.77,12552.0,,98547.0,19534.0,105.57,0.0,,,11.04,11.04,32510668.0,711756442.15,,850.69,11.04,11.99,0.0918,17.41,0.1949,26.35
2011-11-30,7274570.0,167723999.05,4.04,3.3,2.46,196.31,1.0,103616673.82,4209982.0,4494090.0,97066220.68,,,79189.0,2.49,,,,0.44,64600.0,18835.0,,,2.49,79189.0,,113933.0,11400.0,112.33,0.29,,,11.76,11.76,31599766.0,728570777.72,,847.39,11.7,12.19,0.0892,17.06,0.2031,27.75
2011-12-01,7312248.0,168288940.2,4.06,3.26,2.47,204.58,1.0,102968487.04,4279712.0,4474038.0,98496139.2,,,30000.0,,,50000.0,,1.09,,40982.0,,,,30000.0,1.39,80712.0,70052.0,118.73,1.51,,,11.94,11.94,31569136.0,726553098.38,,877.16,11.92,11.68,0.0883,17.16,0.204,27.7
2011-12-02,7292047.0,174124995.02,4.05,3.23,2.47,207.02,1.0,106743521.61,4238019.0,4470230.0,101198612.31,,,,,,50000.0,,1.05,,41693.0,,,,,1.39,,53808.0,119.8,1.37,,,11.6,11.6,32311844.0,771566567.74,,909.44,11.64,11.96,0.0893,17.51,0.1995,28.74
2011-12-05,7628650.0,188342494.74,4.23,3.35,2.58,223.32,1.0,118030884.88,4381887.0,4780739.0,108183692.95,,,58259.0,11.48,,,,0.73,388403.0,26026.0,,,11.48,58259.0,,111635.0,77894.0,127.37,1.01,,,12.11,12.11,31815376.0,785484625.32,,927.58,12.07,11.39,0.0837,16.23,0.2108,29.715
2011-12-06,8053150.0,198153806.49,4.47,3.56,2.72,240.07,1.0,127818290.86,4567881.0,5194651.0,112396144.09,,,155221.0,17.25,,,,3.68,570000.0,159785.0,,,17.25,155221.0,,190558.0,156088.0,135.67,4.18,,,12.78,12.78,31170052.0,766962549.11,,921.59,12.83,14.85,0.0897,15.65,0.2253,29.615
2011-12-07,7651502.0,183725497.85,4.25,3.38,2.59,227.17,1.0,126495554.49,4203523.0,5268082.0,100933693.27,,,111201.0,3.53,,,,14.19,118875.0,475859.0,,,3.53,111201.0,,300.0,45444.0,124.13,1.15,,,11.8,11.8,31424708.0,754560362.43,,919.99,11.89,10.9,0.0827,15.83,0.2148,28.9
2011-12-08,7871870.0,179860377.74,4.37,3.52,2.66,227.57,1.0,126584611.86,4389736.0,5540173.0,100298858.49,,,425410.0,8.81,,,,10.41,317091.0,344600.0,,,8.81,425410.0,,105403.0,45000.0,125.24,1.71,,,12.29,12.29,31326376.0,715760527.13,,890.63,12.33,10.91,0.0808,15.49,0.2204,27.5
2011-12-09,8234743.0,194822304.64,4.57,3.76,2.78,232.7,1.0,142536682.97,4428360.0,6024736.0,104768697.82,,,196563.0,13.17,,,,6.04,515063.0,208129.0,,,13.17,196563.0,,50190.0,30500.0,123.74,1.4,,,12.37,12.37,31372764.0,742234965.37,,880.93,12.32,10.21,0.0769,14.33,0.23,28.475
2011-12-12,8348639.0,187563040.21,4.63,3.92,2.82,237.86,1.0,137536226.0,4259273.0,6121890.0,95690111.04,,,62547.0,7.38,,,,12.06,248954.0,425400.0,,,7.38,62547.0,,193766.0,151800.0,120.42,4.36,,,11.82,11.82,31774664.0,713859178.92,,893.79,11.87,10.15,0.0822,14.63,0.2317,27.04
2011-12-13,8556244.0,193293505.59,4.75,4.07,2.89,236.41,1.0,135586805.87,4681203.0,6001825.0,105752727.28,,,227491.0,0.34,,,,3.11,77615.0,108798.0,,,0.34,227491.0,,303237.0,197680.0,127.7,6.84,,,13.06,13.06,31158784.0,703905894.85,,848.77,13.08,12.47,0.0886,15.27,0.2387,27.19
