,SRIC FP Equity_DX_SI_QTY,SRIC FP Equity_DX_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC FP Equity_DX_SI_MV,SRIC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SUPPLY_SI_QTY,SRIC FP Equity_DX_BROKER_SI_QTY,SRIC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC FP Equity_DX_BROKER_SI_MV_INC_x,SRIC FP Equity_DX_BROKER_SI_QTY_ADD,SRIC FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC FP Equity_DX_BROKER_SI_QTY_INC,SRIC FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC FP Equity_DX_BROKER_SI_MV_INC_y,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC FP Equity_DX_BROKER_SI_MV_ADD,SRIC FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC FP Equity_DX_BROKER_SI_QTY_DEC,SRIC FP Equity_DX_SUPPLY_SI_MV,SRIC FP Equity_DX_BROKER_SI_MV_DEC,SRIC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC FP Equity_DX_UTILIZATION_QUANTITY,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC FP Equity_DX_BROKER_SI_CON_RATIO,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,5600.0,,,,,5600.0,0.0,0.05,0.0,0.0,5600.0,52384.64,0.05,0.0,,0.0,,0.0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5600.0,52384.64,0.05,0.0,,0.0,,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5000.0,46772.0,0.05,0.0,,0.0,,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6250491.03,6.21,0.0,,0.0,,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6224512.82,6.25,0.0,,0.0,,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6220183.11,6.22,0.0,,0.0,,0.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6193072.52,6.22,0.0,,0.0,,0.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6185012.61,6.19,0.0,,0.0,,0.0
2023-05-18,10800.0,99896.76,2.94,0.02,0.1,99896.76,0.0,10800.0,0.0,,,10800.0,,,,,,0.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0162
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10800.0,0.0,0.1,0.0,0.0,666108.0,6185745.33,6.15,0.0,,0.0,,0.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6173822.0,6.19,0.0,,0.0,,0.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6173888.61,6.18,0.0,,0.0,,0.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6161698.83,6.17,0.0,,0.0,,0.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6165695.48,6.17,0.0,,0.0,,0.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6172023.51,6.17,0.0,,0.0,,0.0
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6183547.17,6.17,0.0,,0.0,,0.0
2023-05-30,377800.0,3520755.98,81.28,0.57,3.51,1760377.99,188900.0,188900.0,1760377.99,,,188900.0,,,,,,1.76,188900.0,,1.76,,28.12,28.12,482908.0,4500267.94,4.49,28.12,,1.0,100.0,0.5624
2023-05-31,399400.0,3731714.02,86.87,0.6,3.74,1865857.01,199700.0,199700.0,1865857.01,10800.0,0.1,,,10800.0,,0.1,10800.0,,,,1.87,,29.73,29.73,472108.0,4411046.68,4.42,29.73,,1.0,100.0,0.5945
2023-06-01,205400.0,1927432.52,36.68,0.31,1.92,1873944.86,5700.0,199700.0,53487.66,,,,1.8,,194000.0,,,,,,0.05,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3057
2023-06-02,11400.0,106512.48,2.01,0.02,0.11,53256.24,5700.0,5700.0,53256.24,,,,,,,,,,,194000.0,0.05,1.82,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.017
2023-06-05,11400.0,106376.82,2.02,0.02,0.11,53188.41,5700.0,5700.0,53188.41,,,,,,,,,,,,0.05,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.017
2023-06-06,11400.0,106384.8,1.96,0.02,0.11,53192.4,5700.0,5700.0,53192.4,,,,,,,,,,,,0.05,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.017
2023-06-07,33000.0,307226.7,5.67,0.05,0.31,153613.35,16500.0,16500.0,153613.35,,0.1,,,10800.0,,0.1,,,10800.0,,0.15,,2.46,2.46,655308.0,6100851.95,6.12,2.46,,1.0,100.0,0.0491
2023-06-08,33000.0,307804.2,6.9,0.05,0.31,153902.1,16500.0,16500.0,153902.1,,,,,,,,,,,,0.15,,2.46,2.46,655308.0,6112319.84,6.1,2.46,,1.0,100.0,0.0491
2023-06-09,54600.0,510226.08,11.38,0.08,0.51,255113.04,27300.0,27300.0,255113.04,10800.0,0.1,,,10800.0,,0.1,10800.0,,,,0.25,,4.06,4.06,644508.0,6022798.36,6.01,4.06,,1.0,100.0,0.0813
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,,27300.0,,,,,27300.0,0.0,0.25,0.0,0.0,666108.0,6230507.79,6.23,0.0,,0.0,,0.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6216319.69,6.23,0.0,,0.0,,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6217119.02,6.2,0.0,,0.0,,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6190541.31,6.22,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6207060.79,6.19,0.0,,0.0,,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6180349.86,6.21,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6213388.81,6.18,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6204995.85,6.22,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6172623.0,6.21,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6215653.58,6.18,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6231640.17,6.22,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6212123.21,6.23,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6216053.25,6.21,0.0,,0.0,,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6194204.9,6.21,0.0,,0.0,,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6217984.96,6.2,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6204862.63,6.2,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6205462.13,6.22,0.0,,0.0,,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6201332.26,6.21,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6157036.08,6.17,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6169758.74,6.15,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6164096.82,6.18,0.0,,0.0,,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6170624.68,6.17,0.0,,0.0,,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6220249.73,6.17,0.0,,0.0,,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6247693.38,6.23,0.0,,0.0,,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,666108.0,6230108.12,6.24,0.0,,0.0,,0.0
2023-07-17,4000.0,37446.0,0.39,0.01,0.04,18723.0,2000.0,2000.0,18723.0,,,2000.0,,,,,,0.02,2000.0,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-07-18,4000.0,37672.8,0.4,0.01,0.04,18836.4,2000.0,2000.0,18836.4,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-07-19,4000.0,37499.2,0.4,0.01,0.04,18749.6,2000.0,2000.0,18749.6,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-07-20,4000.0,37535.6,0.4,0.01,0.04,18767.8,2000.0,2000.0,18767.8,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-07-21,4000.0,37574.8,0.4,0.01,0.04,18787.4,2000.0,2000.0,18787.4,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-07-24,4000.0,37634.0,0.46,0.01,0.04,18817.0,2000.0,2000.0,18817.0,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-07-25,158025.0,1487584.14,20.46,0.23,1.49,1468756.94,156025.0,156025.0,1468756.94,,,154025.0,,,,,,1.45,154025.0,,1.47,,23.35,23.35,512083.0,4820544.53,4.82,23.35,2.53,0.9507,97.47,0.2365
2023-07-26,158025.0,1481863.64,20.51,0.23,1.49,1463108.84,156025.0,156025.0,1463108.84,,,,,,,,,,,,1.47,,23.35,23.35,512083.0,4802007.12,4.83,23.35,2.54,0.9505,97.46,0.2365
2023-07-27,158025.0,1487805.38,20.62,0.23,1.49,1468975.38,156025.0,156025.0,1468975.38,,,,,,,,,,,,1.46,,23.35,23.35,512083.0,4821261.45,4.8,23.35,2.52,0.9508,97.48,0.2365
2023-07-28,17879.0,168303.97,2.37,0.03,0.17,149476.97,15879.0,15879.0,149476.97,,,,1.31,,140146.0,,,,,140146.0,0.15,1.31,2.38,2.38,652229.0,6139757.69,6.14,2.38,22.38,0.6526,77.62,0.0268
2023-07-31,4000.0,37642.0,0.52,0.01,0.04,18821.0,2000.0,2000.0,18821.0,,,,0.13,,13879.0,,,,,13879.0,0.02,0.13,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-08-01,4000.0,37537.2,0.55,0.01,0.04,18768.6,2000.0,2000.0,18768.6,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-08-02,4000.0,37582.8,0.55,0.01,0.04,18791.4,2000.0,2000.0,18791.4,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-08-03,4000.0,37536.0,0.56,0.01,0.04,18768.0,2000.0,2000.0,18768.0,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-08-04,4000.0,37592.8,0.57,0.01,0.04,18796.4,2000.0,2000.0,18796.4,,,,,,,,,,,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2023-08-07,158025.0,1485087.35,22.92,0.23,1.49,18795.6,156025.0,2000.0,1466291.75,,,,,,,,,,154025.0,,1.47,,23.35,23.35,512083.0,4812453.62,4.82,23.35,2.53,0.9507,97.47,0.2365
2023-08-08,159025.0,1499065.07,23.35,0.23,1.5,1451932.07,159025.0,154025.0,1499065.07,5000.0,,154025.0,0.02,,2000.0,,5000.0,1.45,,2000.0,1.5,0.02,23.87,23.87,507083.0,4780068.61,4.77,23.87,3.13,0.9393,96.87,0.2387
2023-08-09,159025.0,1494198.9,22.98,0.23,1.49,1447218.9,159025.0,154025.0,1494198.9,,,,,,,,,,,,1.5,,23.87,23.87,507083.0,4764551.87,4.78,23.87,3.15,0.9389,96.85,0.2387
2023-08-10,137781.0,1294218.27,20.13,0.2,1.29,1247251.77,137781.0,132781.0,1294218.27,,,,0.2,,21244.0,,,,,21244.0,1.29,0.2,20.68,20.68,528327.0,4962734.01,4.95,20.68,3.63,0.93,96.37,0.2068
2023-08-11,137781.0,1289823.05,20.93,0.2,1.3,1243016.05,137781.0,132781.0,1289823.05,,,,,,,,,,,,1.29,,20.68,20.68,528327.0,4945880.38,4.96,20.68,3.61,0.9304,96.39,0.2068
2023-08-14,137781.0,1289726.61,20.75,0.2,1.29,1242923.11,137781.0,132781.0,1289726.61,,,,,,,,,,,,1.29,,20.68,20.68,528327.0,4945510.55,4.93,20.68,3.63,0.9301,96.37,0.2068
2023-08-15,137781.0,1284697.6,21.09,0.2,1.28,1238076.6,137781.0,132781.0,1284697.6,,,,,,,,,,,,1.29,,20.68,20.68,528327.0,4926226.61,4.94,20.68,3.64,0.9298,96.36,0.2068
2023-08-16,137781.0,1287797.67,21.15,0.2,1.29,1241064.17,137781.0,132781.0,1287797.67,,,,,,,,,,,,1.28,,20.68,20.68,528327.0,4938113.97,4.92,20.68,3.62,0.9302,96.38,0.2068
2023-08-17,137781.0,1281625.08,20.84,0.2,1.28,1235115.58,137781.0,132781.0,1281625.08,,,,,,,,,,,,1.29,,20.68,20.68,528327.0,4914444.92,4.94,20.68,3.64,0.9298,96.36,0.2068
2023-08-18,270430.0,2524139.53,85.73,0.39,2.52,1238735.27,137715.0,132715.0,1285404.27,,,,0.0,,66.0,,,,,66.0,1.28,0.0,20.67,20.67,528393.0,4931914.58,4.92,20.67,1.85,0.9638,98.15,0.406
2023-08-21,5000.0,46519.0,1.53,0.01,0.05,0.0,5000.0,0.0,46519.0,,,,1.23,,132715.0,,,,,132715.0,0.05,1.24,0.75,0.75,661108.0,6150816.61,6.17,0.75,,1.0,100.0,0.0075
2023-08-22,5000.0,46610.5,1.93,0.01,0.05,0.0,5000.0,0.0,46610.5,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6162914.89,6.15,0.75,,1.0,100.0,0.0075
2023-08-23,5000.0,46943.5,1.78,0.01,0.05,0.0,5000.0,0.0,46943.5,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6206944.68,6.17,0.75,,1.0,100.0,0.0075
2023-08-24,5000.0,46948.5,2.05,0.01,0.05,0.0,5000.0,0.0,46948.5,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6207605.79,6.2,0.75,,1.0,100.0,0.0075
2023-08-25,5000.0,46848.5,2.07,0.01,0.05,0.0,5000.0,0.0,46848.5,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6194383.63,6.22,0.75,,1.0,100.0,0.0075
2023-08-28,5000.0,46918.0,1.91,0.01,0.05,0.0,5000.0,0.0,46918.0,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6203573.03,6.22,0.75,,1.0,100.0,0.0075
2023-08-29,5000.0,46923.0,1.95,0.01,0.05,0.0,5000.0,0.0,46923.0,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6204234.14,6.21,0.75,,1.0,100.0,0.0075
2023-08-30,5000.0,46866.0,1.53,0.01,0.05,0.0,5000.0,0.0,46866.0,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6196697.51,6.2,0.75,,1.0,100.0,0.0075
2023-08-31,5000.0,47044.5,1.51,0.01,0.05,0.0,5000.0,0.0,47044.5,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6220299.06,6.2,0.75,,1.0,100.0,0.0075
2023-09-01,5000.0,46961.5,1.52,0.01,0.05,0.0,5000.0,0.0,46961.5,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6209324.67,6.23,0.75,,1.0,100.0,0.0075
2023-09-04,5000.0,46867.0,1.46,0.01,0.05,0.0,5000.0,0.0,46867.0,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6196829.73,6.21,0.75,,1.0,100.0,0.0075
2023-09-05,5000.0,46846.0,1.53,0.01,0.05,0.0,5000.0,0.0,46846.0,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6194053.07,6.19,0.75,,1.0,100.0,0.0075
2023-09-06,5000.0,46676.5,1.5,0.01,0.05,0.0,5000.0,0.0,46676.5,,,,,,,,,,,,0.05,,0.75,0.75,661108.0,6171641.51,6.2,0.75,,1.0,100.0,0.0075
2023-09-07,5000.0,46792.5,1.52,0.01,0.05,0.0,5000.0,0.0,46792.5,,,,,,,,,,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2023-09-08,5000.0,46784.5,1.56,0.01,0.05,0.0,5000.0,0.0,46784.5,,,,,,,,,,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2023-09-11,5000.0,46867.5,1.39,0.01,0.05,0.0,5000.0,0.0,46867.5,,,,,,,,,,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2023-09-12,5000.0,46770.5,1.43,0.01,0.05,0.0,5000.0,0.0,46770.5,,,,,,,,,,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2023-09-13,5000.0,46814.5,1.47,0.01,0.05,0.0,5000.0,0.0,46814.5,,,,,,,,,,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2023-09-14,5000.0,47020.0,1.48,0.01,0.05,0.0,5000.0,0.0,47020.0,,,,,,,,,,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2023-09-15,5000.0,46882.0,1.32,0.01,0.05,0.0,5000.0,0.0,46882.0,,,,,,,,,,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2023-09-18,40300.0,377018.59,10.72,0.06,0.38,330242.09,5000.0,35300.0,46776.5,,,35300.0,,,,,,0.33,,,0.05,,100.0,0.75,0.0,0.0,0.0,100.0,12.41,0.7826,87.59,0.0605
2023-09-19,37632.0,350948.51,10.05,0.06,0.35,331998.48,2032.0,35600.0,18950.03,,,300.0,0.03,,3268.0,,,0.0,300.0,,0.02,,100.0,0.3,0.0,0.0,0.0,100.0,6.2,0.8837,93.8,0.0565
2023-09-20,37312.0,349027.64,9.99,0.05,0.35,333013.08,1712.0,35600.0,16014.56,,,,0.0,,320.0,,,,,,0.02,,100.0,0.26,0.0,0.0,0.0,100.0,5.39,0.898,94.61,0.056
2023-09-21,35900.0,335453.19,9.48,0.05,0.34,332649.96,300.0,35600.0,2803.23,,,,0.01,,1412.0,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.67,0.9671,98.33,119.6667
2023-09-22,35900.0,334997.26,9.28,0.05,0.34,332197.84,300.0,35600.0,2799.42,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.67,0.9671,98.33,119.6667
2023-09-25,35900.0,334961.36,9.26,0.05,0.34,332162.24,300.0,35600.0,2799.12,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.67,0.9671,98.33,119.6667
2023-09-26,35900.0,334534.15,8.95,0.05,0.34,331738.6,300.0,35600.0,2795.55,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.67,0.9671,98.33,119.6667
2023-09-27,35300.0,327598.12,8.77,0.05,0.33,327598.12,0.0,35300.0,0.0,,,,0.0,,300.0,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,176.5
2023-09-28,35300.0,326369.68,8.91,0.05,0.33,326369.68,0.0,35300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,176.5
2023-09-29,35300.0,328007.6,8.89,0.05,0.33,328007.6,0.0,35300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,176.5
2023-10-02,35300.0,327619.3,7.97,0.05,0.33,327619.3,0.0,35300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,176.5
2023-10-03,35300.0,326369.68,7.7,0.05,0.33,326369.68,0.0,35300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,176.5
2023-10-04,35300.0,326627.37,8.05,0.05,0.33,326627.37,0.0,35300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,176.5
2023-10-05,35300.0,327174.52,8.12,0.05,0.33,327174.52,0.0,35300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,176.5
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,35300.0,0.0,0.33,0.0,0.0,200.0,1851.72,0.0,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,1861.6,0.0,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,930.82,0.0,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,932.1,0.0,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,931.5,0.0,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,932.86,0.0,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,931.37,0.0,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,925.81,0.0,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,924.03,0.0,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,922.62,0.0,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,923.73,0.0,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,926.16,0.0,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,930.58,0.0,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,929.21,0.0,0.0,,0.0,,0.0
2023-10-26,46600.0,433626.98,5.41,0.07,0.43,433626.98,0.0,46600.0,0.0,,,46600.0,,,,,,0.43,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
2023-10-27,46600.0,433188.94,5.7,0.07,0.43,433188.94,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
2023-10-30,46600.0,433869.3,5.69,0.07,0.43,433869.3,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
