,CFI FP Equity_DX_SI_QTY,CFI FP Equity_DX_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CFI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CFI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CFI FP Equity_DX_SI_MV,CFI FP Equity_DX_DSS,CFI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SUPPLY_SI_QTY,CFI FP Equity_DX_BROKER_SI_QTY,CFI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CFI FP Equity_DX_BROKER_SI_QTY_ADD,CFI FP Equity_DX_SUPPLY_SI_MV_DEC,CFI FP Equity_DX_SUPPLY_SI_QTY_DEC,CFI FP Equity_DX_BROKER_SI_MV_ADD,CFI FP Equity_DX_SUPPLY_SI_QTY_ADD,CFI FP Equity_DX_BROKER_SI_QTY_DEC,CFI FP Equity_DX_SUPPLY_SI_MV,CFI FP Equity_DX_BROKER_SI_MV_DEC,CFI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CFI FP Equity_DX_UTILIZATION_QUANTITY,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CFI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CFI FP Equity_DX_ACTIVE_UTILIZATION_MV,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CFI FP Equity_DX_BROKER_SI_CON_RATIO,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CFI FP Equity_DX_DEMAND_SUPPLY_RATIO,CFI FP Equity_PX_LAST
2003-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75
2003-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75
2003-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2003-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2003-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2003-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
2003-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2003-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0
2003-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2003-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2003-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2003-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2003-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2003-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2004-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2004-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2004-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05
2004-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2004-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.95
2004-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2004-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5
2004-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2004-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2004-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2004-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2004-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2
2004-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2004-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.75
2004-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2004-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2004-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2004-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25
2004-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25
2004-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25
2004-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25
2004-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2004-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0
2004-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
2004-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
2004-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
2004-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2004-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2004-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2004-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9
2004-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7
2004-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2004-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2004-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
2004-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2
2004-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2004-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8
2004-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2004-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2004-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2
2004-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.05
2004-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.45
2004-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.45
2004-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.45
2004-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
2004-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
2004-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
2004-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2004-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
2004-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2004-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
2004-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
2004-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2
2004-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1
2004-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2
2004-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2004-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2004-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2004-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2004-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2004-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1
2004-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1
2004-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1
2004-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1
2004-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
2004-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
2004-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.35
2004-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2004-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05
2005-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2005-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0
2005-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0
2005-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2005-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2005-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2005-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2005-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6
2005-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2005-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1
2005-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2005-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8
2005-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.85
2005-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.15
2005-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.95
2005-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2005-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2005-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2005-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2005-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2005-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9
2005-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9
2005-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5
2005-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5
2005-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5
2005-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9
2005-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9
2005-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2005-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.05
2005-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.75
2005-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.95
2005-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2005-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.15
2005-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
2005-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5
2005-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
2005-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2005-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0
2005-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4
2005-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5
2005-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2005-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.85
2005-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2005-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2
2005-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2005-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2005-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2005-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2005-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5
2005-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0
2005-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2005-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2005-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2005-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2005-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1
2005-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6
2005-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2
2005-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
2005-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2005-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.05
2005-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.35
2005-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2005-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2005-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2005-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2005-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2005-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2005-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5
2005-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2005-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1
2005-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1
2005-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2005-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2005-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2005-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5
2005-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5
2005-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6
2005-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7
2005-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2005-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8
2005-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8
2005-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7
2005-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.85
2005-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3
2005-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2005-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1
2005-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2005-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2005-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2005-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2005-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2005-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2005-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2005-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1
2005-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1
2006-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1
2006-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1
2006-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2006-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.23,0.0,,0.0,,0.0,63.2
2006-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2006-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2006-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2006-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,64.0
2006-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.65
2006-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1
2006-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6
2006-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6
2006-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.35
2006-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2006-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6
2006-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1
2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,,0.0,,0.0,
2006-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.85
2006-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.23,0.0,,0.0,,0.0,64.5
2006-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.95
2006-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2
2006-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,65.5
2006-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2006-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,65.5
2006-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5
2006-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,63.25
2006-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5
2006-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.65
2006-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,,0.0,,0.0,65.0
2006-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2006-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,64.0
2006-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,65.0
2006-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2006-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,65.0
2006-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2006-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,65.0
2006-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.95
2006-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2006-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.18,0.0,,0.0,,0.0,
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.18,0.0,,0.0,,0.0,
2006-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2006-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,,0.0,
2006-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4
2006-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.18,0.0,,0.0,,0.0,
2006-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3
2006-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.23,0.0,,0.0,,0.0,
2006-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.18,0.0,,0.0,,0.0,59.6
2006-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.23,0.0,,0.0,,0.0,
2006-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.23,0.0,,0.0,,0.0,
2006-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.17,0.0,,0.0,,0.0,
