,ALPUL FP Equity_DX_SI_QTY,ALPUL FP Equity_DX_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPUL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPUL FP Equity_DX_SI_MV,ALPUL FP Equity_DX_DSS,ALPUL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SUPPLY_SI_QTY,ALPUL FP Equity_DX_BROKER_SI_QTY,ALPUL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPUL FP Equity_DX_BROKER_SI_MV_INC_x,ALPUL FP Equity_DX_SUPPLY_SI_MV_NEW,ALPUL FP Equity_DX_BROKER_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_NEW,ALPUL FP Equity_DX_SUPPLY_SI_MV_DEC,ALPUL FP Equity_DX_BROKER_SI_QTY_INC,ALPUL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALPUL FP Equity_DX_BROKER_SI_MV_INC_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPUL FP Equity_DX_BROKER_SI_MV_ADD,ALPUL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_DEC,ALPUL FP Equity_DX_SUPPLY_SI_MV,ALPUL FP Equity_DX_BROKER_SI_MV_DEC,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPUL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPUL FP Equity_DX_BROKER_SI_CON_RATIO,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPUL FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-10-28,4150.0,162265.0,0.14,0.43,0.08,0.17,0.0,162265.0,4150.0,4150.0,162265.0,,,,,,,,0.0,,28.0,,,,,,,28.0,0.16,0.0,100.0,3.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0369
2020-10-29,8300.0,337810.0,0.28,0.79,0.16,0.33,0.0,168905.0,4150.0,4150.0,168905.0,,,,,,,,,,,,,,,,,,0.17,,100.0,3.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0717
2020-10-30,8300.0,348600.0,0.28,0.77,0.16,0.34,0.0,174300.0,4150.0,4150.0,174300.0,,,,,,,,,,,,,,,,,,0.17,,100.0,3.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0736
2020-11-02,6350.0,262255.0,0.21,0.52,0.12,0.27,0.0,262255.0,6350.0,6350.0,262255.0,,,,,,2200.0,,,,,,,,,0.09,2200.0,,0.26,,100.0,5.46,0.0,0.0,0.0,100.0,34.65,0.5472,65.35,0.0546
2020-11-03,6350.0,261620.0,0.21,0.53,0.12,0.26,0.0,261620.0,6350.0,6350.0,261620.0,,,,,,,,,,,,,,,,,,0.26,,100.0,5.53,0.0,0.0,0.0,100.0,34.65,0.5472,65.35,0.0553
2020-11-04,10500.0,444150.0,0.35,0.88,0.2,0.44,0.0,268605.0,6350.0,6350.0,268605.0,,,,,,,,,,,,,,,,,,0.27,,100.0,5.56,0.0,0.0,0.0,100.0,20.73,0.6713,79.27,0.0919
2020-11-05,10500.0,459900.0,0.35,0.87,0.2,0.45,0.0,278130.0,6350.0,6350.0,278130.0,,,,,,,,,,,,,,,,,,0.27,,100.0,5.61,0.0,0.0,0.0,100.0,20.66,0.6721,79.34,0.0928
2020-11-06,6350.0,273685.0,0.21,0.52,0.12,0.28,0.0,273685.0,6350.0,6350.0,273685.0,,,,,,,,,,,,,,,,,,0.28,,100.0,5.64,0.0,0.0,0.0,100.0,34.65,0.5472,65.35,0.0564
2020-11-09,6350.0,263525.0,0.21,0.52,0.12,0.27,0.0,263525.0,6350.0,6350.0,263525.0,,,,,,,,,,,,,,,,,,0.27,,100.0,5.64,0.0,0.0,0.0,100.0,34.65,0.5472,65.35,0.0564
2020-11-10,6350.0,254635.0,0.21,0.5,0.12,0.27,0.0,254635.0,6350.0,6350.0,254635.0,,,,,,,,,,,,,,,,,,0.26,,100.0,5.65,0.0,0.0,0.0,100.0,33.79,0.5525,66.21,0.0565
2020-11-11,10500.0,423150.0,0.35,0.75,0.2,0.42,0.0,255905.0,6350.0,6350.0,255905.0,,,,,,,,,,,,,,,,,,0.26,,100.0,5.66,0.0,0.0,0.0,100.0,20.91,0.6692,79.09,0.0935
2020-11-12,6350.0,255905.0,0.21,0.45,0.12,0.26,0.0,255905.0,6350.0,6350.0,255905.0,,,,,,,,,,,,,,,,,,0.26,,100.0,5.69,0.0,0.0,0.0,100.0,34.65,0.5472,65.35,0.0569
2020-11-13,11950.0,486365.0,0.4,0.84,0.22,0.48,0.0,372405.0,6150.0,9150.0,250305.0,,,2800.0,,,2800.0,,0.12,,3000.0,,,,2800.0,0.11,,,0.25,,100.0,5.24,0.0,0.0,0.0,100.0,34.73,0.3741,46.86,0.1018
2020-11-16,8950.0,368740.0,0.3,0.63,0.17,0.36,0.0,253380.0,6150.0,6150.0,253380.0,,,,,,,,,,,,,,,,,3000.0,0.25,0.12,100.0,5.27,0.0,0.0,0.0,100.0,24.58,0.4684,62.57,0.0767
2020-11-17,8950.0,357105.0,0.3,0.61,0.17,0.37,0.0,245385.0,6150.0,6150.0,245385.0,,,,,,,,,,,,,,,,,,0.25,,100.0,5.27,0.0,0.0,0.0,100.0,24.62,0.4695,62.67,0.0767
2020-11-18,8950.0,361580.0,0.3,0.6,0.17,0.36,0.0,248460.0,6150.0,6150.0,248460.0,,,,,,,,,,,,,,,,,,0.25,,100.0,5.34,0.0,0.0,0.0,100.0,24.58,0.4684,62.57,0.0777
2020-11-19,8950.0,365160.0,0.3,0.6,0.17,0.36,0.0,250920.0,6150.0,6150.0,250920.0,,,,,,,,,,,,,,,,,,0.25,,100.0,5.34,0.0,0.0,0.0,100.0,24.62,0.4695,62.67,0.0777
2020-11-20,8950.0,364265.0,0.3,0.61,0.17,0.36,0.0,250305.0,6150.0,6150.0,250305.0,,,,,,,,,,,,,,,,,,0.25,,100.0,5.42,0.0,0.0,0.0,100.0,24.67,0.4685,62.56,0.0789
2020-11-23,6750.0,276750.0,0.23,0.45,0.13,0.27,0.0,161950.0,3950.0,3950.0,161950.0,,,,,,,,0.09,,2200.0,,,,,,,2200.0,0.16,0.09,100.0,3.69,0.0,0.0,0.0,100.0,17.04,0.7173,82.96,0.063
2020-11-24,6750.0,277425.0,0.23,0.45,0.13,0.28,0.0,162345.0,3950.0,3950.0,162345.0,,,,,,,,,,,,,,,,,,0.16,,100.0,3.68,0.0,0.0,0.0,100.0,17.04,0.7173,82.96,0.0629
2020-11-25,6750.0,288225.0,0.23,0.44,0.13,0.28,0.0,168665.0,3950.0,3950.0,168665.0,,,,,,,,,,,,,,,,,,0.16,,100.0,3.68,0.0,0.0,0.0,100.0,17.04,0.7173,82.96,0.0629
2020-11-26,6750.0,292275.0,0.23,0.44,0.13,0.28,0.0,171035.0,3950.0,3950.0,171035.0,,,,,,,,,,,,,,,,,,0.17,,100.0,3.68,0.0,0.0,0.0,100.0,16.75,0.7211,83.25,0.0629
2020-11-27,2300.0,102580.0,0.08,0.15,0.04,0.1,0.0,51290.0,1150.0,1150.0,51290.0,,,,,,,,0.12,,2800.0,,,,,,,2800.0,0.05,0.12,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0225
2020-11-30,2300.0,100740.0,0.08,0.14,0.04,0.1,0.0,50370.0,1150.0,1150.0,50370.0,,,,,,,,,,,,,,,,,,0.05,,100.0,1.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0216
2020-12-01,1150.0,49450.0,0.04,0.07,0.02,0.05,0.0,49450.0,1150.0,1150.0,49450.0,,,,,,,,,,,,,,,,,,0.05,,100.0,1.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2020-12-02,1150.0,49220.0,0.04,0.07,0.02,0.05,0.0,49220.0,1150.0,1150.0,49220.0,,,,,,,,,,,,,,,,,,0.05,,100.0,1.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2020-12-03,2300.0,100280.0,0.08,0.14,0.04,0.1,0.0,50140.0,1150.0,1150.0,50140.0,,,,,,,,,,,,,,,,,,0.05,,100.0,1.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0217
2020-12-04,2150.0,97825.0,0.07,0.14,0.04,0.09,0.0,75075.0,1650.0,1650.0,75075.0,,,,,,500.0,,,,,,,,,0.02,500.0,,0.07,,100.0,1.6,0.0,0.0,0.0,100.0,46.86,0.502,53.14,0.0208
2020-12-07,2150.0,96750.0,0.07,0.14,0.04,0.1,0.0,74250.0,1650.0,1650.0,74250.0,,,,,,,,,,,,,,,,,,0.07,,100.0,1.6,0.0,0.0,0.0,100.0,47.57,0.5012,52.43,0.0208
2020-12-08,2150.0,101480.0,0.07,0.14,0.04,0.1,0.0,77880.0,1650.0,1650.0,77880.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.6,0.0,0.0,0.0,100.0,46.24,0.5028,53.76,0.0208
2020-12-09,2150.0,104490.0,0.07,0.14,0.04,0.1,0.0,80190.0,1650.0,1650.0,80190.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.6,0.0,0.0,0.0,100.0,46.51,0.5024,53.49,0.0208
2020-12-10,2150.0,111800.0,0.07,0.16,0.04,0.1,0.0,85800.0,1650.0,1650.0,85800.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.61,0.0,0.0,0.0,100.0,46.51,0.5024,53.49,0.0209
2020-12-11,2150.0,117390.0,0.07,0.14,0.04,0.11,0.0,90090.0,1650.0,1650.0,90090.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.62,0.0,0.0,0.0,100.0,48.2,0.5007,51.8,0.021
2020-12-14,2800.0,154560.0,0.09,0.2,0.05,0.15,0.0,63480.0,1650.0,1150.0,91080.0,,,,,,,,,,,,,,,,,500.0,0.09,0.03,100.0,1.61,0.0,0.0,0.0,100.0,17.78,0.7077,82.22,0.0274
2020-12-15,2300.0,131100.0,0.08,0.16,0.04,0.13,0.0,65550.0,1150.0,1150.0,65550.0,,,,,,,,0.03,,500.0,,,,,,,,0.07,,100.0,1.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.0221
2020-12-16,2300.0,132940.0,0.08,0.16,0.04,0.13,0.0,66470.0,1150.0,1150.0,66470.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.0163
2020-12-17,1150.0,64860.0,0.04,0.08,0.02,0.07,0.0,64860.0,1150.0,1150.0,64860.0,,,,,,,,,,,,,,,,,,0.06,,100.0,0.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2020-12-18,2300.0,137540.0,0.08,0.16,0.04,0.13,0.0,68770.0,1150.0,1150.0,68770.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.016
2020-12-21,1150.0,68310.0,0.04,0.08,0.02,0.07,0.0,68310.0,1150.0,1150.0,68310.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0077
2020-12-22,2300.0,139840.0,0.08,0.16,0.04,0.14,0.0,69920.0,1150.0,1150.0,69920.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2020-12-23,2300.0,142600.0,0.08,0.16,0.04,0.14,0.0,71300.0,1150.0,1150.0,71300.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0154
2020-12-24,1150.0,71300.0,0.04,0.08,0.02,0.07,0.0,71300.0,1150.0,1150.0,71300.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2020-12-25,1150.0,71300.0,0.04,0.08,0.02,0.07,0.0,71300.0,1150.0,1150.0,71300.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075
2020-12-28,1150.0,70840.0,0.04,0.08,0.02,0.07,0.0,70840.0,1150.0,1150.0,70840.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.0073
2020-12-29,1150.0,71300.0,0.04,0.08,0.02,0.07,0.0,71300.0,1150.0,1150.0,71300.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.0073
2020-12-30,2300.0,145820.0,0.08,0.17,0.04,0.14,0.0,72910.0,1150.0,1150.0,72910.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0142
2020-12-31,1150.0,73830.0,0.04,0.08,0.02,0.07,0.0,73830.0,1150.0,1150.0,73830.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.007
2021-01-01,1150.0,73830.0,0.04,0.09,0.02,0.07,0.0,73830.0,1150.0,1150.0,73830.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.007
2021-01-04,7000.0,453600.0,0.23,0.52,0.13,0.45,0.0,74520.0,5850.0,1150.0,379080.0,,,,,,,,,,,,,,,,4700.0,,0.38,,13.36,3.58,37931.0,2457928.8,2.44,13.38,,1.0,100.0,0.0428
2021-01-05,7000.0,457800.0,0.23,0.5,0.13,0.45,0.0,75210.0,5850.0,1150.0,382590.0,,,,,,,,,,,,,,,,,,0.38,,15.08,3.58,32931.0,2153687.4,2.13,15.11,,1.0,100.0,0.0428
2021-01-06,7000.0,466200.0,0.23,0.5,0.13,0.46,0.0,76590.0,5850.0,1150.0,389610.0,,,,,,,,,,,,,,,,,,0.38,,15.08,3.57,32931.0,2193204.6,2.15,15.13,,1.0,100.0,0.0428
2021-01-07,7000.0,428400.0,0.23,0.49,0.13,0.46,0.0,70380.0,5850.0,1150.0,358020.0,,,,,,,,,,,,,,,,,,0.38,,15.08,3.42,32931.0,2015377.2,2.19,14.88,,1.0,100.0,0.0409
2021-01-08,7000.0,432600.0,0.23,0.46,0.13,0.44,0.0,71070.0,5850.0,1150.0,361530.0,,,,,,,,,,,,,,,,,,0.36,,15.08,3.37,32931.0,2035135.8,2.02,15.11,,1.0,100.0,0.0403
2021-01-11,7000.0,436800.0,0.23,0.46,0.13,0.43,0.0,71760.0,5850.0,1150.0,365040.0,,,,,,,,,,,,,,,,,,0.36,,15.08,3.37,32931.0,2054894.4,2.04,15.11,,1.0,100.0,0.0403
2021-01-12,1150.0,70840.0,0.04,0.07,0.02,0.07,0.0,70840.0,1150.0,1150.0,70840.0,,,,,,,,0.29,,4700.0,,,,,,,,0.07,,100.0,0.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0069
2021-01-13,1150.0,67390.0,0.04,0.07,0.02,0.07,0.0,67390.0,1150.0,1150.0,67390.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2021-01-14,1150.0,67390.0,0.04,0.07,0.02,0.07,0.0,67390.0,1150.0,1150.0,67390.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0066
2021-01-15,1150.0,66930.0,0.04,0.07,0.02,0.07,0.0,66930.0,1150.0,1150.0,66930.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0066
2021-01-18,2300.0,137540.0,0.08,0.15,0.04,0.14,0.0,68770.0,1150.0,1150.0,68770.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0131
2021-01-19,2300.0,134320.0,0.08,0.15,0.04,0.13,0.0,67160.0,1150.0,1150.0,67160.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0133
2021-01-20,1150.0,66240.0,0.04,0.07,0.02,0.07,0.0,66240.0,1150.0,1150.0,66240.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2021-01-21,1150.0,66240.0,0.04,0.07,0.02,0.07,0.0,66240.0,1150.0,1150.0,66240.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2021-01-22,1150.0,63250.0,0.04,0.07,0.02,0.07,0.0,63250.0,0.0,1150.0,0.0,,,,,,,,0.07,,1150.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0068
2021-01-25,1150.0,61870.0,0.04,0.07,0.02,0.07,0.0,61870.0,1150.0,1150.0,61870.0,,,,,,,,,,,,,,,,1150.0,,0.06,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2021-01-26,2650.0,145750.0,0.09,0.16,0.05,0.14,0.0,63250.0,2650.0,1150.0,145750.0,,,,,,,,,,,,,,,,1500.0,,0.14,,11.02,1.59,21388.0,1176340.0,1.15,11.13,44.0,0.5072,56.0,0.0159
2021-01-27,3800.0,208240.0,0.13,0.23,0.07,0.21,0.0,63020.0,2650.0,1150.0,145220.0,,,,,,,,,,,,,,,,,,0.15,,11.02,1.58,21388.0,1172062.4,1.18,10.99,39.89,0.5204,60.11,0.0227
2021-01-28,4150.0,235720.0,0.14,0.25,0.08,0.23,0.0,150520.0,2650.0,2650.0,150520.0,,,,,,1500.0,,0.08,,1500.0,,,,,0.08,1500.0,,0.15,,100.0,1.57,0.0,0.0,0.0,100.0,27.78,0.5987,72.22,0.0245
2021-01-29,4150.0,230740.0,0.14,0.24,0.08,0.23,0.0,147340.0,2650.0,2650.0,147340.0,,,,,,,,,,,,,,,,,,0.15,,100.0,1.53,0.0,0.0,0.0,100.0,27.0,0.6058,73.0,0.024
2021-02-01,4150.0,236550.0,0.14,0.24,0.08,0.23,0.0,151050.0,2650.0,2650.0,151050.0,,,,,,,,,,,,,,,,,,0.15,,100.0,1.54,0.0,0.0,0.0,100.0,28.14,0.5956,71.86,0.0241
2021-02-02,4150.0,239040.0,0.14,0.24,0.08,0.23,0.0,152640.0,2650.0,2650.0,152640.0,,,,,,,,,,,,,,,,,,0.15,,100.0,1.52,0.0,0.0,0.0,100.0,27.22,0.6038,72.78,0.0239
2021-02-03,4150.0,245680.0,0.14,0.24,0.08,0.24,0.0,156880.0,2650.0,2650.0,156880.0,,,,,,,,,,,,,,,,,,0.15,,100.0,1.53,0.0,0.0,0.0,100.0,27.5,0.6012,72.5,0.0239
2021-02-04,4150.0,242360.0,0.14,0.25,0.08,0.24,0.0,154760.0,2650.0,2650.0,154760.0,,,,,,,,,,,,,,,,,,0.16,,100.0,1.54,0.0,0.0,0.0,100.0,27.17,0.6043,72.83,0.0241
2021-02-05,4150.0,244850.0,0.14,0.25,0.08,0.24,0.0,156350.0,2650.0,2650.0,156350.0,,,,,,,,,,,,,,,,,,0.16,,100.0,1.53,0.0,0.0,0.0,100.0,27.98,0.5969,72.02,0.024
2021-02-08,4150.0,251490.0,0.14,0.25,0.08,0.24,0.0,160590.0,2650.0,2650.0,160590.0,,,,,,,,,,,,,,,,,,0.16,,100.0,1.53,0.0,0.0,0.0,100.0,27.51,0.6012,72.49,0.024
2021-02-09,4650.0,281790.0,0.15,0.28,0.09,0.28,0.0,160590.0,3150.0,2650.0,190890.0,,,,,,,,,,,,,,,,500.0,,0.19,,12.33,1.82,22388.0,1356712.8,1.35,12.39,24.25,0.4927,64.98,0.0269
2021-02-10,4450.0,264330.0,0.15,0.27,0.08,0.27,0.0,157410.0,2950.0,2650.0,175230.0,,,,,,,,0.01,,200.0,,,,,,,,0.18,,11.55,1.71,22588.0,1341727.2,1.37,11.49,25.85,0.5259,67.42,0.0257
2021-02-11,4450.0,267890.0,0.15,0.27,0.08,0.27,0.0,159530.0,2950.0,2650.0,177590.0,,,,,,,,,,,,,,,,,,0.18,,11.55,1.71,22588.0,1359797.6,1.34,11.61,26.23,0.5231,67.07,0.0258
2021-02-12,4150.0,256470.0,0.14,0.26,0.08,0.25,0.0,163770.0,2650.0,2650.0,163770.0,,,,,,,,0.02,,300.0,,,,,,,,0.16,,100.0,1.54,0.0,0.0,0.0,100.0,27.58,0.6006,72.42,0.0241
2021-02-15,2300.0,143060.0,0.08,0.14,0.04,0.14,0.0,71530.0,1150.0,1150.0,71530.0,,,,,,,,0.09,,1500.0,,,,,,,1500.0,0.07,0.09,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0135
2021-02-16,2300.0,149500.0,0.08,0.15,0.04,0.15,0.0,74750.0,1150.0,1150.0,74750.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0133
2021-02-17,1150.0,73830.0,0.04,0.07,0.02,0.07,0.0,73830.0,1150.0,1150.0,73830.0,,,,,,,,,,,,,,,,,,0.07,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0066
2021-02-18,2300.0,149960.0,0.08,0.15,0.04,0.15,0.0,74980.0,1150.0,1150.0,74980.0,,,,,,,,,,,,,,,,,,0.08,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0131
2021-02-19,2300.0,150420.0,0.08,0.15,0.04,0.15,0.0,75210.0,1150.0,1150.0,75210.0,,,,,,,,,,,,,,,,,,0.08,,100.0,0.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0131
2021-02-22,1550.0,96720.0,0.05,0.1,0.03,0.1,0.0,71760.0,1550.0,1150.0,96720.0,,,,,,,,,,,,,,,,400.0,,0.1,,6.45,0.87,22488.0,1403251.2,1.47,6.25,26.11,0.6141,73.89,0.0087
2021-02-23,1550.0,96100.0,0.05,0.1,0.03,0.1,0.0,71300.0,1550.0,1150.0,96100.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.87,22488.0,1394256.0,1.4,6.42,25.17,0.6233,74.83,0.0087
2021-02-24,2700.0,170640.0,0.09,0.17,0.05,0.17,0.0,72680.0,1550.0,1150.0,97960.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.91,22488.0,1421241.6,1.39,6.54,14.64,0.75,85.36,0.0158
2021-02-25,2700.0,177120.0,0.09,0.17,0.05,0.17,0.0,75440.0,1550.0,1150.0,101680.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.9,22488.0,1475212.8,1.42,6.64,14.64,0.75,85.36,0.0157
2021-02-26,1550.0,97030.0,0.05,0.1,0.03,0.1,0.0,71990.0,1550.0,1150.0,97030.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.89,22488.0,1407748.8,1.49,6.2,26.74,0.6082,73.26,0.0089
2021-03-01,1550.0,99820.0,0.05,0.1,0.03,0.1,0.0,74060.0,1550.0,1150.0,99820.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.9,22488.0,1448227.2,1.42,6.54,25.06,0.6244,74.94,0.009
2021-03-02,2700.0,174420.0,0.09,0.18,0.05,0.17,0.0,74290.0,1550.0,1150.0,100130.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.9,22488.0,1452724.8,1.44,6.48,14.93,0.7459,85.07,0.0157
2021-03-03,1550.0,99820.0,0.05,0.1,0.03,0.1,0.0,74060.0,1550.0,1150.0,99820.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.9,22488.0,1448227.2,1.45,6.43,25.86,0.6165,74.14,0.009
2021-03-04,1550.0,99820.0,0.05,0.1,0.03,0.1,0.0,74060.0,1550.0,1150.0,99820.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.9,22488.0,1448227.2,1.46,6.41,25.91,0.6161,74.09,0.009
2021-03-05,4250.0,266050.0,0.14,0.29,0.08,0.28,0.0,71990.0,4250.0,1150.0,266050.0,,,2700.0,,,,,,,,,,,2700.0,,,,0.27,,17.68,2.47,19788.0,1238728.8,1.29,17.53,26.87,0.607,73.13,0.0247
2021-03-08,1550.0,97340.0,0.05,0.11,0.03,0.1,0.0,72220.0,1550.0,1150.0,97340.0,,,,,,,,0.18,,2700.0,,,,,,,,0.1,,6.45,0.91,22488.0,1412246.4,1.41,6.44,25.36,0.6214,74.64,0.0091
2021-03-09,2700.0,173880.0,0.09,0.2,0.05,0.17,0.0,74060.0,1550.0,1150.0,99820.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.91,22488.0,1448227.2,1.41,6.58,14.63,0.7503,85.37,0.0158
2021-03-10,2700.0,175500.0,0.09,0.2,0.05,0.17,0.0,74750.0,1550.0,1150.0,100750.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.91,22488.0,1461720.0,1.44,6.51,14.87,0.7469,85.13,0.0159
2021-03-11,2700.0,174960.0,0.09,0.2,0.05,0.17,0.0,74520.0,1550.0,1150.0,100440.0,,,,,,,,,,,,,,,,,,0.1,,6.45,0.72,22488.0,1457222.4,1.45,6.47,14.8,0.7478,85.2,0.0126
2021-03-12,1850.0,119140.0,0.06,0.14,0.03,0.12,0.0,74060.0,1850.0,1150.0,119140.0,,,,,,,,,,,,,,,,300.0,,0.12,,7.6,0.82,22488.0,1448227.2,1.46,7.57,37.7,0.5302,62.3,0.0082
2021-03-15,3100.0,201500.0,0.1,0.23,0.06,0.2,0.0,81250.0,1950.0,1250.0,126750.0,,,,,,100.0,,,,,,,,,0.01,100.0,,0.13,,7.98,0.87,22488.0,1461720.0,1.45,8.03,22.53,0.6034,74.27,0.0138
2021-03-16,3100.0,203360.0,0.1,0.22,0.06,0.2,0.0,82000.0,1950.0,1250.0,127920.0,,,,,,,,,,,,,,,,,,0.13,,7.98,0.87,22488.0,1475212.8,1.46,8.02,22.66,0.6017,74.12,0.0138
2021-03-17,3100.0,202120.0,0.1,0.22,0.06,0.2,0.0,81500.0,1950.0,1250.0,127140.0,,,,,,,,,,,,,,,,,,0.13,,7.98,0.84,22488.0,1466217.6,1.46,7.99,22.59,0.6021,74.16,0.0134
2021-03-18,1950.0,126750.0,0.06,0.14,0.04,0.13,0.0,81250.0,1950.0,1250.0,126750.0,,,,,,,,,,,,,,,,,,0.13,,7.98,0.84,22488.0,1461720.0,1.47,7.97,35.73,0.4802,59.16,0.0084
2021-03-19,3100.0,203360.0,0.1,0.22,0.06,0.2,0.0,82000.0,1950.0,1250.0,127920.0,,,,,,,,,,,,,,,,,,0.13,,7.98,0.85,22488.0,1475212.8,1.46,8.02,22.56,0.603,74.23,0.0134
2021-03-22,3100.0,203360.0,0.1,0.22,0.06,0.2,0.0,82000.0,1950.0,1250.0,127920.0,,,,,,,,,,,,,,,,,,0.13,,7.98,0.85,22488.0,1475212.8,1.47,7.99,22.64,0.6017,74.12,0.0134
