,NACON FP Equity_DX_SI_QTY,NACON FP Equity_DX_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NACON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NACON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NACON FP Equity_DX_SI_MV,NACON FP Equity_DX_DSS,NACON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SUPPLY_SI_QTY,NACON FP Equity_DX_BROKER_SI_QTY,NACON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NACON FP Equity_DX_BROKER_SI_MV_NEW_x,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_x,NACON FP Equity_DX_BROKER_SI_MV_INC_x,NACON FP Equity_DX_BROKER_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_NEW,NACON FP Equity_DX_SUPPLY_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_QTY_INC,NACON FP Equity_DX_SUPPLY_SI_QTY_DEC,NACON FP Equity_DX_BROKER_SI_MV_NEW_y,NACON FP Equity_DX_BROKER_SI_MV_INC_y,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_y,NACON FP Equity_DX_BROKER_SI_MV_ADD,NACON FP Equity_DX_SUPPLY_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_DEC,NACON FP Equity_DX_SUPPLY_SI_MV,NACON FP Equity_DX_BROKER_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_MV_RMV,NACON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NACON FP Equity_DX_UTILIZATION_QUANTITY,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NACON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NACON FP Equity_DX_ACTIVE_UTILIZATION_MV,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NACON FP Equity_DX_BROKER_SI_CON_RATIO,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NACON FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-08,4977259.0,11397923.11,16.42,89.85,5.73,22.11,2.0,10200118.0,655372.0,4454200.0,1500801.88,,,,,,,,,,,,,,,1.56,,,100.0,97.17,0.0,0.0,0.0,100.0,5.33,0.7208,84.59,7.3795
2023-03-09,4979562.0,11253810.12,16.42,86.78,5.73,21.98,2.0,10066492.0,657675.0,4454200.0,1486345.5,,2303.0,,,,,,,,,2303.0,,,,1.51,,,100.0,97.3,0.0,0.0,0.0,100.0,5.16,0.7287,85.08,7.3669
2023-03-10,4957007.0,10657565.05,16.35,83.6,5.7,21.89,2.0,9528036.75,657675.0,4431645.0,1414001.25,,,,,,,,,,,,,,22555.0,1.49,0.06,,100.0,97.04,0.0,0.0,0.0,100.0,5.11,0.7348,85.45,7.314
2023-03-13,4957307.0,10559063.91,16.35,77.81,5.7,21.73,2.0,9440042.85,657975.0,4431945.0,1401486.75,,300.0,0.0,,,,300.0,,,0.0,300.0,,,,1.41,,,100.0,96.99,0.0,0.0,0.0,100.0,4.9,0.7448,86.06,7.3077
2023-03-14,4938308.0,10567979.12,16.29,74.66,5.68,21.68,2.0,9443704.44,645950.0,4412946.0,1382333.0,,,0.0,,,0.03,230.0,12025.0,,0.0,,,,19229.0,1.38,0.05,,100.0,95.22,0.0,0.0,0.0,100.0,4.9,0.7487,86.29,7.2797
2023-03-15,4897446.0,10211174.91,16.15,73.53,5.63,21.6,2.0,9119965.14,643650.0,4374084.0,1342010.25,,,,,,0.01,,2300.0,,,,,,38862.0,1.38,0.08,,100.0,94.97,0.0,0.0,0.0,100.0,4.88,0.7537,86.58,7.2262
2023-03-16,4896909.0,10136601.63,16.15,72.12,5.63,21.52,2.0,9053242.29,643650.0,4373547.0,1332355.5,,,,69.0,,,,,,,,0.0,,606.0,1.34,0.02,,100.0,94.93,0.0,0.0,0.0,100.0,4.78,0.7595,86.93,7.2223
2023-03-17,4896909.0,10234539.81,16.15,72.04,5.63,21.51,2.0,9140713.23,643650.0,4373547.0,1345228.5,,,,,,,,,,,,,,,1.33,,,100.0,94.93,0.0,0.0,0.0,100.0,4.74,0.761,87.02,7.2223
2023-03-20,4896909.0,9940725.27,16.15,73.28,5.63,21.58,2.0,8878300.41,643650.0,4373547.0,1306609.5,,,,,,,,,,,,,,,1.34,,,100.0,94.97,0.0,0.0,0.0,100.0,4.77,0.7598,86.95,7.2254
2023-03-21,4925309.0,10146136.54,16.24,72.52,5.67,21.39,2.0,9038758.82,657850.0,4387747.0,1355171.0,,14200.0,0.03,,,,14200.0,,,0.03,14200.0,,,,1.34,,,100.0,94.99,0.0,0.0,0.0,100.0,4.68,0.7593,86.92,7.1117
2023-03-22,4842666.0,10121171.94,15.97,71.05,5.57,21.19,2.0,9070817.36,615415.0,4340104.0,1286217.35,,3100.0,0.01,,,0.08,3100.0,45535.0,,0.01,3100.0,,,50743.0,1.27,0.09,,100.0,88.97,0.0,0.0,0.0,100.0,4.45,0.7676,87.42,7.0011
2023-03-23,4842666.0,10411731.9,15.97,71.93,5.57,21.3,2.0,9331223.6,615415.0,4340104.0,1323142.25,,,,,,,,,,,,,,,1.29,,,100.0,88.46,0.0,0.0,0.0,100.0,4.49,0.7653,87.28,6.9612
2023-03-24,4882666.0,10351251.92,16.1,73.37,5.62,21.51,2.0,9243420.48,635415.0,4360104.0,1347079.8,,20066.0,0.06,,,0.0,20000.0,66.0,,0.06,20066.0,,,,1.37,,,100.0,91.34,0.0,0.0,0.0,100.0,4.78,0.7543,86.62,7.0187
2023-03-27,4882666.0,10180358.61,16.1,71.42,5.62,21.48,2.0,9090816.84,635415.0,4360104.0,1324840.27,,1.0,,,,0.0,,1.0,,,1.0,,,,1.35,,,100.0,91.34,0.0,0.0,0.0,100.0,4.72,0.7576,86.82,7.0187
2023-03-28,4893051.0,9883963.02,16.14,71.41,5.63,21.45,2.0,8828387.78,622491.0,4370489.0,1257431.82,,,0.05,,,0.03,23309.0,12924.0,,0.05,,,,12924.0,1.3,0.04,,100.0,89.51,0.0,0.0,0.0,100.0,4.65,0.7594,86.94,7.0362
2023-03-29,4891871.0,9695688.32,16.13,72.25,5.63,21.42,2.0,8659970.44,621311.0,4369309.0,1231438.4,,,,,,0.0,,1180.0,,,,,,1180.0,1.25,0.02,,100.0,89.31,0.0,0.0,0.0,100.0,4.51,0.766,87.33,7.032
2023-03-30,4891871.0,10175091.68,16.13,72.76,5.63,21.38,2.0,9088162.72,621311.0,4369309.0,1292326.88,,,,,,,,,,,,,,,1.23,,,100.0,89.31,0.0,0.0,0.0,100.0,4.43,0.7695,87.53,7.032
2023-03-31,4891871.0,10664278.78,16.13,75.93,5.63,21.54,2.0,9525093.62,621311.0,4369309.0,1354457.98,,,,,,,,,,,,,,,1.29,,,100.0,89.31,0.0,0.0,0.0,100.0,4.62,0.7602,86.98,7.032
2023-04-03,4889792.0,10953134.08,16.13,76.7,5.62,21.68,2.0,9782595.2,619956.0,4367230.0,1388701.44,,,,,,0.0,,1355.0,,,,,,2079.0,1.35,0.0,,100.0,89.12,0.0,0.0,0.0,100.0,4.81,0.7522,86.51,7.029
2023-04-04,4875292.0,10774395.32,16.08,74.54,5.61,21.77,2.0,9620638.3,619232.0,4353230.0,1368502.72,,,,,,0.0,,724.0,,,,,,14000.0,1.39,0.02,,100.0,89.08,0.0,0.0,0.0,100.0,4.91,0.7499,86.36,7.0132
2023-04-05,4875292.0,10555007.18,16.08,75.9,5.61,21.76,2.0,9424742.95,619232.0,4353230.0,1340637.28,,,,,,,,,,,,,,,1.37,,,100.0,89.01,0.0,0.0,0.0,100.0,4.85,0.7524,86.52,7.0081
2023-04-06,4875292.0,10628136.56,16.08,77.37,5.61,21.64,2.0,9490041.4,619232.0,4353230.0,1349925.76,,,,,,,,,,,,,,,1.34,,,100.0,89.01,0.0,0.0,0.0,100.0,4.78,0.7554,86.7,7.0081
2023-04-07,4875292.0,10628136.56,16.08,77.08,5.61,21.64,2.0,9490041.4,619232.0,4353230.0,1349925.76,,,,,,,,,,,,,,,1.35,,,100.0,89.01,0.0,0.0,0.0,100.0,4.81,0.7541,86.62,7.0081
2023-04-10,4875223.0,10627986.14,16.08,77.08,5.61,21.68,2.0,9489890.98,619232.0,4353161.0,1349925.76,,,,,,,,,,,,,,69.0,1.35,0.0,,100.0,89.01,0.0,0.0,0.0,100.0,4.81,0.7544,86.64,7.008
2023-04-11,4881293.0,10641218.74,16.1,77.18,5.61,21.61,2.0,9503123.58,630202.0,4359231.0,1373840.36,,14202.0,0.02,,,0.01,10970.0,3232.0,,0.02,14202.0,,,4900.0,1.37,0.01,,100.0,90.59,0.0,0.0,0.0,100.0,4.82,0.7531,86.56,7.0168
2023-04-12,4876393.0,10630536.74,16.08,77.51,5.61,21.6,2.0,9503123.58,625302.0,4359231.0,1363158.36,,,,,,0.01,,4900.0,,,,,,,1.36,,,100.0,90.52,0.0,0.0,0.0,100.0,4.82,0.754,86.61,7.0594
2023-04-13,4876393.0,10728064.6,16.08,78.42,5.61,21.6,2.0,9590308.2,625302.0,4359231.0,1375664.4,,,,,,,,,,,,,,,1.36,,,100.0,90.52,0.0,0.0,0.0,100.0,4.82,0.7538,86.6,7.0594
2023-04-14,4876393.0,10728064.6,16.08,78.44,5.61,21.63,2.0,9590308.2,625302.0,4359231.0,1375664.4,,,,,,,,,,,,,,,1.38,,,100.0,90.39,0.0,0.0,0.0,100.0,4.86,0.7517,86.47,7.0492
2023-04-17,4872093.0,11327616.23,16.07,79.28,5.6,21.62,2.0,10125214.57,645302.0,4354931.0,1500327.15,,20000.0,,,,,,,,,20000.0,,,4300.0,1.42,0.01,,100.0,93.28,0.0,0.0,0.0,100.0,4.86,0.7522,86.5,7.043
2023-04-18,4840603.0,11060777.86,15.96,78.4,5.57,21.71,2.0,9923796.13,618159.0,4343018.0,1412493.32,,672.0,0.02,,,0.0,5800.0,27815.0,,0.02,672.0,,,17713.0,1.44,0.01,,100.0,89.92,0.0,0.0,0.0,100.0,4.95,0.7464,86.16,7.0413
2023-04-19,4826653.0,10739302.93,15.92,78.81,5.55,21.63,2.0,9663771.3,603959.0,4343268.0,1343808.78,,,0.0,,,0.03,250.0,14200.0,,0.0,,,,,1.38,,,100.0,89.87,0.0,0.0,0.0,100.0,4.89,0.7518,86.48,7.1824
2023-04-20,4753626.0,10291600.29,15.68,78.89,5.47,21.39,2.0,9295535.75,577550.0,4293550.0,1250395.75,,,,,,0.09,,26409.0,,,,,,49718.0,1.28,0.12,,100.0,86.34,0.0,0.0,0.0,100.0,4.57,0.7683,87.45,7.1065
2023-04-21,4748440.0,9971724.0,15.66,92.5,5.46,21.3,2.0,9005564.4,572364.0,4288364.0,1201964.4,,,,,,0.01,,5186.0,,,,,,5186.0,1.24,0.03,,100.0,85.57,0.0,0.0,0.0,100.0,4.46,0.7742,87.8,7.0988
2023-04-24,4748440.0,9924239.6,15.66,95.77,5.46,21.22,2.0,8962680.76,572364.0,4288364.0,1196240.76,,,,,,,,,,,,,,,1.2,,,100.0,85.55,0.0,0.0,0.0,100.0,4.34,0.7799,88.13,7.0971
2023-04-25,4748440.0,10375341.4,15.66,96.54,5.46,21.22,2.0,9370075.34,585251.0,4288364.0,1278773.44,,12887.0,,,,,,,,,12887.0,,,,1.22,,,100.0,87.47,0.0,0.0,0.0,100.0,4.33,0.7803,88.15,7.0971
2023-04-26,4738976.0,10994424.32,15.63,102.86,5.45,21.31,2.0,9950248.0,572900.0,4288900.0,1329128.0,,,0.03,,,0.0,536.0,12351.0,,0.03,,,,,1.25,,,100.0,85.63,0.0,0.0,0.0,100.0,4.4,0.774,87.79,7.083
2023-04-27,4738976.0,11586796.32,15.63,102.61,5.45,21.47,2.0,10486360.5,572900.0,4288900.0,1400740.5,,,,,,,,,,,,,,,1.33,,,100.0,85.63,0.0,0.0,0.0,100.0,4.64,0.7626,87.11,7.083
2023-04-28,4733977.0,11385214.69,15.61,92.57,5.45,21.61,2.0,10302781.9,567901.0,4283901.0,1365801.91,,,,,,0.01,,4999.0,,,,,,4999.0,1.39,0.0,,100.0,84.9,0.0,0.0,0.0,100.0,4.86,0.7535,86.57,7.0772
2023-05-01,4733977.0,11385214.69,15.61,93.26,5.45,21.58,2.0,10302781.9,567901.0,4283901.0,1365801.91,,,,,,,,,,,,,,,1.38,,,100.0,84.88,0.0,0.0,0.0,100.0,4.85,0.7554,86.69,7.0755
2023-05-02,4736310.0,11627641.05,15.62,93.3,5.45,21.56,2.0,10522704.47,567901.0,4286234.0,1394196.96,,,0.01,,,,2333.0,,,0.01,,,,,1.37,,,100.0,84.9,0.0,0.0,0.0,100.0,4.79,0.7563,86.74,7.0804
2023-05-03,4736310.0,12267042.9,15.62,92.72,5.45,21.62,2.0,11101346.06,567901.0,4286234.0,1470863.59,,,,,,,,,,,,,,,1.39,,,100.0,84.5,0.0,0.0,0.0,100.0,4.87,0.7525,86.51,7.0474
2023-05-04,4736834.0,11984190.02,15.62,88.1,5.45,21.79,2.0,10845497.74,568425.0,4286758.0,1438115.25,,2721.0,0.04,,,0.0,524.0,2197.0,,0.04,2721.0,,,,1.47,,,100.0,84.97,0.0,0.0,0.0,100.0,5.1,0.7414,85.85,7.0811
2023-05-05,4726442.0,11816105.0,15.59,88.81,5.44,21.69,2.0,10695935.0,560041.0,4278374.0,1400102.5,,,,,,0.03,,8384.0,,,,,,8384.0,1.42,0.04,,100.0,83.72,0.0,0.0,0.0,100.0,5.01,0.7481,86.25,7.0655
2023-05-08,4720833.0,11802082.5,15.57,87.27,5.43,21.64,2.0,10681912.5,554432.0,4272765.0,1386080.0,,,,,,0.02,,5609.0,,,,,,5609.0,1.39,0.02,,100.0,82.88,0.0,0.0,0.0,100.0,4.96,0.7513,86.44,7.0569
2023-05-09,4730859.0,11708876.03,15.6,84.58,5.44,21.66,2.0,10580189.4,556491.0,4274824.0,1377315.23,,7967.0,0.01,,,0.01,5000.0,5908.0,,0.01,7967.0,,,2941.0,1.39,0.01,,100.0,82.63,0.0,0.0,0.0,100.0,4.95,0.7495,86.34,7.025
2023-05-10,4726887.0,11911755.24,15.59,84.47,5.44,21.62,2.0,10762547.04,552519.0,4270852.0,1392347.88,,834.0,,,,0.01,,4806.0,,,834.0,,,3972.0,1.37,0.02,,100.0,82.04,0.0,0.0,0.0,100.0,4.91,0.7524,86.51,7.0188
2023-05-11,4736351.0,12693420.68,15.62,86.96,5.45,21.7,2.0,11466184.36,570094.0,4278427.0,1527851.92,,23422.0,0.03,,,0.01,7575.0,5847.0,,0.03,23422.0,,,,1.44,,,100.0,84.65,0.0,0.0,0.0,100.0,4.98,0.7469,86.18,7.0328
2023-05-12,4739532.0,12796736.4,15.63,81.09,5.45,21.9,2.0,11551553.1,572020.0,4278353.0,1544454.0,,3255.0,,,,0.0,,1329.0,,,3255.0,,,74.0,1.53,0.0,,100.0,74.32,0.0,0.0,0.0,100.0,5.25,0.7339,85.39,6.1579
2023-05-15,4818044.0,12936448.14,15.89,79.06,5.54,22.13,2.0,11571077.31,609432.0,4309526.0,1636324.92,,5529.0,0.11,,,0.03,42100.0,14054.0,,0.11,5529.0,,45937.0,10927.0,1.65,0.03,,100.0,79.18,0.0,0.0,0.0,100.0,5.21,0.7263,84.95,6.2599
2023-05-16,4812516.0,12921605.46,15.87,77.99,5.54,22.1,2.0,11581382.34,603904.0,4313364.0,1621482.24,,,,9366.0,,0.02,,5528.0,,,,0.03,,5528.0,1.62,0.02,,100.0,78.46,0.0,0.0,0.0,100.0,5.19,0.7282,85.06,6.2528
2023-05-17,4812959.0,12946859.71,15.87,79.37,5.54,22.1,2.0,11606489.2,604347.0,4314680.0,1625693.43,,2100.0,0.0,,,0.0,1316.0,1657.0,,0.0,2100.0,,,,1.62,,,100.0,78.31,0.0,0.0,0.0,100.0,5.18,0.7281,85.05,6.2363
2023-05-18,4814015.0,13551452.23,15.88,80.88,5.54,22.11,2.0,12148718.02,604375.0,4315708.0,1701315.63,,1028.0,0.0,,,0.0,1028.0,1000.0,,0.0,1028.0,,,,1.63,,,100.0,78.31,0.0,0.0,0.0,100.0,5.17,0.7276,85.03,6.2377
2023-05-19,4815485.0,13290738.6,15.88,79.84,5.54,22.27,2.0,11913382.68,605110.0,4316443.0,1670103.6,,735.0,0.03,,,,735.0,,,0.03,735.0,,,,1.7,,,100.0,78.41,0.0,0.0,0.0,100.0,5.38,0.7182,84.45,6.2396
2023-05-22,4808121.0,13150210.94,15.86,78.75,5.53,22.25,2.0,11794233.49,601001.0,4312334.0,1643737.74,,,,,,0.02,,4109.0,,,,,,4109.0,1.68,0.02,,100.0,77.87,0.0,0.0,0.0,100.0,5.37,0.7195,84.53,6.2301
2023-05-23,4795551.0,13091854.23,15.82,79.04,5.52,22.18,2.0,11747211.84,596557.0,4303008.0,1628600.61,,1638.0,,,,0.05,,6082.0,,,1638.0,,,9326.0,1.63,0.03,,100.0,77.42,0.0,0.0,0.0,100.0,5.19,0.7242,84.82,6.2234
2023-05-24,4795551.0,12684232.4,15.82,78.9,5.52,22.24,2.0,11381456.16,596557.0,4303008.0,1577893.27,,,,,,,,,,,,,,,1.63,,,100.0,77.22,0.0,0.0,0.0,100.0,5.16,0.7202,84.58,6.2073
2023-05-25,4796616.0,12495184.68,15.82,76.09,5.52,22.01,2.0,11206189.0,607930.0,4301800.0,1583657.65,,14854.0,0.0,,,0.05,1373.0,3481.0,,0.0,14854.0,,,2581.0,1.61,0.02,,100.0,78.2,0.0,0.0,0.0,100.0,5.02,0.7345,85.45,6.1699
2023-05-26,4794682.0,10596247.22,15.81,71.31,5.52,21.94,2.0,9527718.85,596611.0,4311185.0,1318510.31,,,,10000.0,,0.05,,11319.0,,,,0.03,,615.0,1.54,0.01,,100.0,77.27,0.0,0.0,0.0,100.0,4.96,0.7369,85.6,6.2102
2023-05-29,4807584.0,10624760.64,15.86,54.65,5.53,21.77,2.0,9516668.85,614513.0,4306185.0,1358073.73,,17902.0,,,,,,,,,17902.0,,,5000.0,1.52,0.04,,100.0,79.63,0.0,0.0,0.0,100.0,5.01,0.7511,86.43,6.2302
2023-05-30,4804877.0,10354509.94,15.85,53.43,5.53,21.48,2.0,9315455.14,601794.0,4322717.0,1296866.07,,8000.0,0.04,,,0.21,18262.0,20719.0,,0.04,8000.0,,,1730.0,1.33,0.07,,100.0,77.19,0.0,0.0,0.0,100.0,4.2,0.7708,87.61,6.1628
2023-05-31,4841594.0,10893586.5,15.97,53.83,5.57,21.49,2.0,9765974.25,611429.0,4340433.0,1375715.25,,19001.0,0.04,,,0.02,27082.0,9366.0,,0.04,19001.0,,,9366.0,1.32,0.02,,100.0,78.4,0.0,0.0,0.0,100.0,4.1,0.7725,87.71,6.2082
2023-06-01,4844594.0,10512768.98,15.98,52.31,5.57,21.62,2.0,9425249.61,614429.0,4343433.0,1333310.93,,3000.0,0.03,,,,3000.0,,,0.03,3000.0,,,,1.38,,,100.0,78.48,0.0,0.0,0.0,100.0,4.26,0.7645,87.24,6.1882
2023-06-02,4840918.0,10795247.14,15.97,51.13,5.57,21.52,2.0,9685855.59,610753.0,4343433.0,1361979.19,,,,,,0.01,,3676.0,,,,,,,1.33,,,100.0,78.01,0.0,0.0,0.0,100.0,4.12,0.7709,87.62,6.1835
2023-06-05,4837242.0,10545187.56,15.95,49.95,5.56,21.58,2.0,9460670.26,610753.0,4339757.0,1331441.54,,,,,,,,,,,,,,3676.0,1.36,0.0,,100.0,77.62,0.0,0.0,0.0,100.0,4.22,0.7664,87.35,6.1479
2023-06-06,4834242.0,10538647.56,15.94,49.54,5.56,21.51,2.0,9454130.26,607753.0,4336757.0,1324901.54,,,,,,0.01,,3000.0,,,,,,3000.0,1.33,0.02,,100.0,77.43,0.0,0.0,0.0,100.0,4.14,0.771,87.63,6.1593
2023-06-07,4866466.0,10730557.53,16.05,49.38,5.6,21.58,2.0,9613947.74,627889.0,4360067.0,1384495.25,,17272.0,0.05,,,,23310.0,,,0.05,17272.0,,2864.0,,1.37,,,100.0,79.1,0.0,0.0,0.0,100.0,4.13,0.7662,87.35,6.1307
2023-06-08,4861490.0,10598048.2,16.03,50.14,5.59,21.59,2.0,9499522.22,625401.0,4357579.0,1363374.18,,,,,,0.01,,2488.0,,,,,,2488.0,1.37,0.0,,100.0,79.68,0.0,0.0,0.0,100.0,4.14,0.7657,87.31,6.194
2023-06-09,4860790.0,10207659.0,16.03,51.33,5.59,21.56,2.0,9150180.9,626051.0,4357229.0,1314707.1,,1000.0,0.0,,,0.0,650.0,350.0,,0.0,1000.0,,,1000.0,1.36,0.0,,100.0,79.66,0.0,0.0,0.0,100.0,4.13,0.767,87.39,6.1852
2023-06-12,4858704.0,10251865.44,16.02,52.78,5.59,21.46,2.0,9191552.46,624008.0,4356186.0,1316656.88,,,,,,0.01,,2043.0,,,,,,1043.0,1.31,0.02,,100.0,79.4,0.0,0.0,0.0,100.0,4.0,0.7743,87.82,6.1826
2023-06-13,4850476.0,10185999.6,16.0,52.76,5.58,21.45,2.0,9131161.2,615994.0,4348172.0,1293587.4,,,,,,0.02,,8014.0,,,,,,8014.0,1.3,0.01,,100.0,78.48,0.0,0.0,0.0,100.0,4.02,0.7748,87.85,6.18
2023-06-14,4845174.0,10223317.14,15.98,52.98,5.57,21.43,2.0,9169049.31,613343.0,4345521.0,1294153.73,,,,,,0.01,,2651.0,,,,,,2651.0,1.29,0.01,,100.0,78.15,0.0,0.0,0.0,100.0,4.01,0.7764,87.94,6.1732
2023-06-15,4841943.0,10047031.73,15.97,54.24,5.57,21.43,2.0,9025984.4,597761.0,4349872.0,1240354.08,,,0.01,,,0.03,4351.0,15582.0,,0.01,,,,,1.26,,,100.0,76.94,0.0,0.0,0.0,100.0,4.02,0.7754,87.88,6.2326
2023-06-16,4836529.0,9866519.16,15.95,54.12,5.56,21.38,2.0,8862694.32,597761.0,4344458.0,1219432.44,,,,,,,,,,,,,,5414.0,1.24,0.02,,100.0,76.94,0.0,0.0,0.0,100.0,3.96,0.7786,88.07,6.2256
2023-06-19,4835425.0,9985152.63,15.95,54.18,5.56,21.34,2.0,8971305.77,596657.0,4344458.0,1232096.71,,,,,,0.0,,1104.0,,,,,,,1.22,,,100.0,76.8,0.0,0.0,0.0,100.0,3.9,0.781,88.21,6.2242
2023-06-20,4848821.0,9988571.26,15.99,55.1,5.58,21.39,2.0,8977179.24,611157.0,4357854.0,1258983.42,,14500.0,0.03,,,,14500.0,,,0.03,14500.0,,,1104.0,1.26,0.0,,100.0,77.23,0.0,0.0,0.0,100.0,3.94,0.7777,88.02,6.1271
2023-06-21,4845321.0,9981361.26,15.98,55.45,5.57,21.37,2.0,8977179.24,614457.0,4357854.0,1265781.42,,3936.0,,,,0.01,,3500.0,,,3936.0,,2864.0,,1.27,,,100.0,77.64,0.0,0.0,0.0,100.0,3.93,0.7784,88.06,6.1227
2023-06-22,4831821.0,9905233.05,15.94,55.07,5.56,21.35,2.0,8926425.7,597657.0,4354354.0,1225196.85,,,,,,0.03,,16800.0,,,,,,3500.0,1.23,0.01,,100.0,75.52,0.0,0.0,0.0,100.0,3.84,0.7801,88.16,6.1056
2023-06-23,4849595.0,9699190.0,15.99,56.76,5.58,21.37,2.0,8726536.0,606517.0,4363268.0,1213034.0,,8914.0,0.02,,,0.0,8914.0,54.0,,0.02,8914.0,,,,1.24,,,100.0,75.79,0.0,0.0,0.0,100.0,3.82,0.7781,88.05,6.0598
2023-06-26,4830081.0,9582880.7,15.93,58.64,5.56,21.27,2.0,8627392.26,601787.0,4348484.0,1193945.41,,,,,,0.01,,4730.0,,,,,,14784.0,1.2,0.04,,100.0,76.04,0.0,0.0,0.0,100.0,3.74,0.7857,88.48,6.1034
2023-06-27,4824492.0,9475302.29,15.91,59.85,5.55,21.24,2.0,8535337.78,598787.0,4345895.0,1176017.67,,,,,,0.01,,3000.0,,,,,,2589.0,1.19,0.01,,100.0,75.66,0.0,0.0,0.0,100.0,3.72,0.7877,88.6,6.0964
2023-06-28,4817103.0,9441521.88,15.89,59.49,5.54,21.2,2.0,8512981.68,593935.0,4343358.0,1164112.6,,,,69.0,,0.01,,4852.0,,,,0.0,,2606.0,1.17,0.01,,100.0,75.08,0.0,0.0,0.0,100.0,3.69,0.7899,88.73,6.0893
2023-06-29,4824260.0,9542386.28,15.91,59.0,5.55,21.21,2.0,8596615.47,598335.0,4346115.0,1183506.63,,8914.0,0.0,,,0.01,2757.0,4514.0,,0.0,8914.0,,,,1.17,,,100.0,75.64,0.0,0.0,0.0,100.0,3.68,0.7886,88.65,6.0984
2023-06-30,4819746.0,9543097.08,15.9,60.53,5.54,21.22,2.0,8596369.98,598335.0,4341601.0,1184703.3,,,,,,,,,,,,,,4514.0,1.18,0.0,,100.0,75.64,0.0,0.0,0.0,100.0,3.71,0.788,88.62,6.0934
2023-07-03,4834626.0,9282481.92,15.95,60.56,5.56,21.25,2.0,8338241.28,611982.0,4342834.0,1175005.44,,19875.0,0.0,,,0.01,1233.0,6228.0,,0.0,19875.0,,,,1.21,,,100.0,77.37,0.0,0.0,0.0,100.0,3.72,0.7848,88.43,6.1122
2023-07-04,4810570.0,9274778.96,15.87,57.96,5.53,21.15,2.0,8379731.95,603068.0,4346334.0,1162715.1,,,0.0,,,0.02,3500.0,8914.0,,0.0,,,,,1.16,,,100.0,76.24,0.0,0.0,0.0,100.0,3.62,0.792,88.85,6.0818
2023-07-05,4825290.0,9409315.5,15.91,58.32,5.55,21.17,2.0,8489215.8,610678.0,4353444.0,1190822.1,,7610.0,0.01,,,,7110.0,,,0.01,7610.0,,,,1.18,,,100.0,77.21,0.0,0.0,0.0,100.0,3.64,0.7913,88.81,6.1004
2023-07-06,4839338.0,9156027.5,15.96,60.18,5.57,21.22,2.0,8247375.58,615812.0,4359078.0,1165116.3,,8914.0,0.02,,,0.01,5634.0,3780.0,,0.02,8914.0,,,,1.2,,,100.0,77.9,0.0,0.0,0.0,100.0,3.67,0.7877,88.6,6.122
2023-07-07,4835561.0,9168223.66,15.95,62.9,5.56,21.14,2.0,8257650.7,612035.0,4355301.0,1160418.36,,,,,,0.01,,3777.0,,,,,,3777.0,1.16,0.02,,100.0,77.43,0.0,0.0,0.0,100.0,3.57,0.7934,88.93,6.1172
2023-07-10,4847173.0,8967270.05,15.99,85.96,5.58,21.17,2.0,8068047.95,617841.0,4361107.0,1143005.85,,5806.0,0.01,,,,5806.0,,,0.01,5806.0,,,,1.17,,,100.0,78.16,0.0,0.0,0.0,100.0,3.58,0.7922,88.86,6.1319
2023-07-11,4849673.0,9117385.24,15.99,86.39,5.58,21.12,2.0,8203581.16,616050.0,4363607.0,1158174.0,,,0.0,,,0.01,2500.0,1791.0,,0.0,,,,,1.14,,,100.0,77.93,0.0,0.0,0.0,100.0,3.5,0.7959,89.08,6.1351
2023-07-12,4841577.0,9441075.15,15.97,87.89,5.57,21.13,2.0,8493246.45,609745.0,4355511.0,1189002.75,,,,,,0.01,,6305.0,,,,,,8096.0,1.15,0.01,,100.0,77.14,0.0,0.0,0.0,100.0,3.55,0.7947,89.01,6.1248
2023-07-13,4835556.0,9429334.2,15.95,89.99,5.56,21.21,2.0,8491920.45,609765.0,4354831.0,1189041.75,,5361.0,0.02,,,0.01,20.0,5341.0,,0.02,5361.0,,,700.0,1.19,0.0,,100.0,77.14,0.0,0.0,0.0,100.0,3.67,0.7893,88.69,6.1172
