,ALCBX FP Equity_DX_SI_QTY,ALCBX FP Equity_DX_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBX FP Equity_DX_SI_MV,ALCBX FP Equity_DX_DSS,ALCBX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY,ALCBX FP Equity_DX_BROKER_SI_QTY,ALCBX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBX FP Equity_DX_BROKER_SI_MV_INC_x,ALCBX FP Equity_DX_SUPPLY_SI_MV_NEW,ALCBX FP Equity_DX_BROKER_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_NEW,ALCBX FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBX FP Equity_DX_BROKER_SI_QTY_INC,ALCBX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCBX FP Equity_DX_BROKER_SI_MV_INC_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBX FP Equity_DX_BROKER_SI_MV_ADD,ALCBX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV,ALCBX FP Equity_DX_BROKER_SI_MV_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV_RMV,ALCBX FP Equity_DX_BROKER_SI_MV_RMV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBX FP Equity_DX_BROKER_SI_CON_RATIO,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBX FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-03,1056486.0,30638.09,1.07,8.79,0.8,0.03,1.0,19276.33,596582.0,664701.0,17300.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.76,0.5798,72.76,1.3947
2023-07-04,1056486.0,30215.5,1.07,8.52,0.8,0.03,1.0,19010.45,596582.0,664701.0,17062.25,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.81,0.5793,72.71,1.3947
2023-07-05,1056486.0,31483.28,1.07,8.68,0.8,0.03,1.0,19808.09,596582.0,664701.0,17778.14,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.5,0.5834,73.09,1.3947
2023-07-06,1056486.0,30638.09,1.07,8.7,0.8,0.03,1.0,19276.33,596582.0,664701.0,17300.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.03,0.5761,72.42,1.3947
2023-07-07,1056486.0,29687.26,1.07,8.79,0.8,0.03,1.0,18678.1,596582.0,664701.0,16763.95,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.06,0.5757,72.38,1.3947
2023-07-10,1056486.0,30321.15,1.07,10.4,0.8,0.03,1.0,19076.92,596582.0,664701.0,17121.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.63,0.5815,72.92,1.3947
2023-07-11,1056486.0,24616.12,1.07,10.26,0.8,0.03,1.0,15487.53,596582.0,664701.0,13900.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,23.52,0.5567,70.56,1.3947
2023-07-12,1056486.0,28419.47,1.07,9.78,0.8,0.03,1.0,17880.46,596582.0,664701.0,16048.06,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,20.55,0.5965,74.27,1.3947
2023-07-13,1056486.0,27257.34,1.07,9.17,0.8,0.03,1.0,17149.29,596582.0,664701.0,15391.82,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.14,0.5745,72.28,1.3947
2023-07-14,1056486.0,28313.82,1.07,8.3,0.8,0.03,1.0,17813.99,596582.0,664701.0,15988.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.64,0.0,0.0,,0.0,100.0,21.51,0.5832,73.08,1.5167
2023-07-17,1056486.0,27996.88,1.07,8.46,0.8,0.03,1.0,17614.58,596582.0,664701.0,15809.42,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.92,0.5777,72.57,1.3947
2023-07-18,1056486.0,26412.15,1.07,8.57,0.8,0.03,1.0,16617.53,596582.0,664701.0,14914.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.32,0.5724,72.07,1.3947
2023-07-19,1056486.0,27679.93,1.07,8.5,0.8,0.03,1.0,17415.17,596582.0,664701.0,15630.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.45,0.5841,73.16,1.3947
2023-07-20,1056486.0,25883.91,1.07,8.19,0.8,0.03,1.0,16285.17,596582.0,664701.0,14616.26,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.41,0.5712,71.96,1.3947
2023-07-21,1056486.0,25144.37,1.07,8.17,0.8,0.03,1.0,15819.88,596582.0,664701.0,14198.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.08,0.5756,72.37,1.3947
2023-07-24,1056486.0,24721.77,1.07,7.17,0.8,0.03,1.0,15554.0,596582.0,664701.0,13960.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.0,0.5767,72.48,1.3947
2023-07-25,1056486.0,24933.07,1.07,6.67,0.8,0.02,1.0,15686.94,596582.0,664701.0,14079.34,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.76,0.5798,72.77,1.3947
2023-07-26,1056486.0,25355.66,1.07,6.68,0.8,0.03,1.0,15952.82,596582.0,664701.0,14317.97,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.67,0.581,72.87,1.3947
2023-07-27,1056486.0,26834.74,1.07,6.4,0.8,0.03,1.0,16883.41,596582.0,664701.0,15153.18,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.4,0.585,73.24,1.3947
2023-07-28,1056486.0,26412.15,1.07,6.09,0.8,0.03,1.0,16617.53,596582.0,664701.0,14914.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.94,0.5773,72.53,1.3947
2023-07-31,1056486.0,26940.39,1.07,6.08,0.8,0.03,1.0,16949.88,596582.0,664701.0,15212.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.68,0.581,72.87,1.3947
2023-08-01,1056486.0,26095.2,1.07,5.99,0.8,0.03,1.0,16418.11,596582.0,664701.0,14735.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.09,0.5754,72.35,1.3947
2023-08-02,1056486.0,27257.34,1.07,5.35,0.8,0.03,1.0,17149.29,596582.0,664701.0,15391.82,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.48,0.5838,73.13,1.3947
2023-08-03,1056486.0,27362.99,1.07,5.3,0.8,0.03,1.0,17215.76,596582.0,664701.0,15451.47,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.78,0.5795,72.74,1.3947
2023-08-04,1056486.0,26095.2,1.07,5.81,0.8,0.03,1.0,16418.11,596582.0,664701.0,14735.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.18,0.574,72.22,1.3947
2023-08-07,1056486.0,25989.56,0.71,5.97,0.58,0.03,1.0,16351.64,596582.0,664701.0,14675.92,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.81,0.5792,72.71,1.3947
2023-08-08,1247074.0,31176.85,0.95,6.77,0.68,0.03,1.0,18999.88,691876.0,759995.0,17296.9,,,95294.0,0.0,,,,,95294.0,,,,0.0,95294.0,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.39,0.6287,76.99,1.4623
2023-08-09,1247074.0,29929.78,0.95,6.76,0.68,0.03,1.0,18239.88,691876.0,759995.0,16605.02,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.79,0.6225,76.48,1.4623
2023-08-10,1247074.0,29929.78,0.95,6.64,0.68,0.03,1.0,18239.88,691876.0,759995.0,16605.02,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.48,0.6272,76.87,1.4623
2023-08-11,1247074.0,29929.78,0.95,6.62,0.68,0.03,1.0,18239.88,691876.0,759995.0,16605.02,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.47,0.6274,76.89,1.4623
2023-08-14,1247074.0,30927.44,0.95,6.76,0.68,0.03,1.0,18847.88,691876.0,759995.0,17158.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.27,0.6306,77.14,1.4623
2023-08-15,1247074.0,30927.44,0.95,6.9,0.68,0.03,1.0,18847.88,691876.0,759995.0,17158.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.48,0.6271,76.86,1.4623
2023-08-16,1247074.0,30678.02,0.95,6.93,0.68,0.03,1.0,18695.88,691876.0,759995.0,17020.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.56,0.6261,76.78,1.4623
2023-08-17,1247074.0,28807.41,0.95,6.9,0.68,0.03,1.0,17555.88,691876.0,759995.0,15982.34,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.97,0.6199,76.27,1.4623
2023-08-18,1247074.0,28682.7,0.95,6.93,0.68,0.03,1.0,17479.88,691876.0,759995.0,15913.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.52,0.6266,76.82,1.4623
2023-08-21,1247074.0,28059.17,0.95,7.0,0.68,0.03,1.0,17099.89,691876.0,759995.0,15567.21,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.64,0.6247,76.66,1.4623
2023-08-22,1247074.0,27685.04,0.95,6.83,0.68,0.03,1.0,16871.89,691876.0,759995.0,15359.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.61,0.6253,76.72,1.4623
2023-08-23,1247074.0,27685.04,0.95,6.91,0.68,0.03,1.0,16871.89,691876.0,759995.0,15359.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.49,0.6271,76.86,1.4623
2023-08-24,1247074.0,27685.04,0.95,7.64,0.68,0.03,1.0,16871.89,691876.0,759995.0,15359.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,81.13,0.0,0.0,,0.0,100.0,18.51,0.6268,76.84,1.4623
2023-08-25,1247074.0,27685.04,0.95,8.26,0.68,0.03,1.0,16871.89,691876.0,759995.0,15359.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.91,0.0,0.0,,0.0,100.0,18.49,0.6271,76.86,1.6566
2023-08-28,1247074.0,27685.04,0.95,8.19,0.68,0.03,1.0,16871.89,691876.0,759995.0,15359.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.91,0.0,0.0,,0.0,100.0,18.49,0.6271,76.86,1.6566
2023-08-29,1247074.0,27435.63,0.95,8.14,0.68,0.03,1.0,16719.89,691876.0,759995.0,15221.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.91,0.0,0.0,,0.0,100.0,18.53,0.6263,76.8,1.6566
2023-08-30,1247074.0,27435.63,0.95,8.19,0.68,0.03,1.0,16719.89,691876.0,759995.0,15221.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.91,0.0,0.0,,0.0,100.0,18.47,0.6273,76.88,1.6566
2023-08-31,1247074.0,27435.63,0.95,8.29,0.68,0.03,1.0,16719.89,691876.0,759995.0,15221.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.91,0.0,0.0,,0.0,100.0,18.52,0.6268,76.83,1.6566
2023-09-01,1247074.0,26313.26,0.95,8.49,0.68,0.03,1.0,16035.89,691876.0,759995.0,14598.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.91,0.0,0.0,,0.0,100.0,18.83,0.6221,76.44,1.6566
2023-09-04,1247074.0,26188.55,0.95,9.0,0.68,0.03,1.0,15959.9,691876.0,759995.0,14529.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.91,0.0,0.0,,0.0,100.0,18.46,0.6275,76.9,1.6566
2023-09-05,1247074.0,26437.97,0.95,9.23,0.68,0.03,1.0,16111.89,691876.0,759995.0,14667.77,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.44,0.628,76.93,1.65
2023-09-06,1247074.0,26188.55,0.95,9.27,0.68,0.03,1.0,15959.9,691876.0,759995.0,14529.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.55,0.6261,76.78,1.65
2023-09-07,1247074.0,27186.21,0.95,9.51,0.68,0.03,1.0,16567.89,691876.0,759995.0,15082.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.22,0.6313,77.2,1.65
2023-09-08,1247074.0,27186.21,0.95,9.67,0.68,0.03,1.0,16567.89,691876.0,759995.0,15082.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.48,0.6272,76.87,1.65
2023-09-11,1247074.0,25315.6,0.95,9.38,0.68,0.03,1.0,15427.9,691876.0,759995.0,14045.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.99,0.6194,76.23,1.65
2023-09-12,1247074.0,25315.6,0.95,9.56,0.68,0.03,1.0,15427.9,691876.0,759995.0,14045.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.49,0.6271,76.86,1.65
2023-09-13,1247074.0,25565.02,0.95,11.46,0.68,0.03,1.0,15579.9,691876.0,759995.0,14183.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.42,0.6281,76.94,1.65
2023-09-14,1247074.0,25689.72,0.95,11.82,0.68,0.03,1.0,15655.9,691876.0,759995.0,14252.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.49,0.6272,76.87,1.65
2023-09-15,1247074.0,25440.31,0.95,11.84,0.68,0.03,1.0,15503.9,691876.0,759995.0,14114.27,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.55,0.6261,76.78,1.65
2023-09-18,1247074.0,25565.02,0.95,12.05,0.68,0.03,1.0,15579.9,691876.0,759995.0,14183.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.43,0.6279,76.92,1.65
2023-09-19,1247074.0,27061.51,0.95,13.47,0.68,0.03,1.0,16491.89,691876.0,759995.0,15013.71,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.07,0.6336,77.39,1.65
2023-09-20,1247074.0,26936.8,0.95,13.83,0.68,0.03,1.0,16415.89,691876.0,759995.0,14944.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.54,0.6264,76.8,1.65
2023-09-21,1247074.0,25689.72,0.95,14.53,0.68,0.03,1.0,15655.9,691876.0,759995.0,14252.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.86,0.6216,76.41,1.65
2023-09-22,1247074.0,25689.72,0.95,14.06,0.68,0.03,1.0,15655.9,691876.0,759995.0,14252.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.5,0.627,76.85,1.65
2023-09-25,1247074.0,25814.43,0.95,13.53,0.68,0.03,1.0,15731.9,691876.0,759995.0,14321.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.47,0.6274,76.89,1.65
2023-09-26,1247074.0,26562.68,0.95,13.39,0.68,0.03,1.0,16187.89,691876.0,759995.0,14736.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.28,0.6303,77.12,1.65
2023-09-27,1247074.0,26313.26,0.95,13.33,0.68,0.03,1.0,16035.89,691876.0,759995.0,14598.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.59,0.6257,76.74,1.65
2023-09-28,1247074.0,26313.26,0.95,13.25,0.68,0.03,1.0,16035.89,691876.0,759995.0,14598.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.47,0.6273,76.87,1.65
2023-09-29,1247074.0,26188.55,0.95,13.07,0.68,0.03,1.0,15959.9,691876.0,759995.0,14529.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.53,0.6265,76.81,1.65
2023-10-02,1247074.0,26063.85,0.95,13.3,0.68,0.03,1.0,15883.9,691876.0,759995.0,14460.21,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.53,0.6266,76.82,1.65
2023-10-03,1247074.0,25939.14,0.95,14.37,0.68,0.03,1.0,15807.9,691876.0,759995.0,14391.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.53,0.6265,76.81,1.65
2023-10-04,1247074.0,25939.14,0.95,14.7,0.68,0.03,1.0,15807.9,691876.0,759995.0,14391.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.48,0.6271,76.86,1.65
2023-10-05,1247074.0,26188.55,0.95,14.74,0.68,0.03,1.0,15959.9,691876.0,759995.0,14529.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.39,0.6285,76.97,1.65
2023-10-06,1247074.0,27560.34,0.95,13.38,0.68,0.03,1.0,16795.89,691876.0,759995.0,15290.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.49,0.6271,76.86,1.65
2023-10-09,1247074.0,28682.7,0.95,3.91,0.68,0.03,1.0,17479.88,691876.0,759995.0,15913.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.2,0.6315,77.22,1.65
2023-10-10,1247074.0,28557.99,0.95,3.74,0.68,0.03,1.0,17403.89,691876.0,759995.0,15843.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.53,0.6265,76.82,1.65
2023-10-11,1247074.0,29680.36,0.95,3.54,0.68,0.03,1.0,18087.88,691876.0,759995.0,16466.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.2,0.6315,77.22,1.65
2023-10-12,1247074.0,27435.63,0.95,3.54,0.68,0.03,1.0,16719.89,691876.0,759995.0,15221.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,19.1,0.618,76.11,1.65
2023-10-13,1247074.0,26437.97,0.95,3.54,0.68,0.03,1.0,16111.89,691876.0,759995.0,14667.77,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.78,0.6227,76.5,1.65
2023-10-16,1247074.0,26188.55,0.95,3.56,0.68,0.03,1.0,15959.9,691876.0,759995.0,14529.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.55,0.6262,76.78,1.65
2023-10-17,1247074.0,27435.63,0.95,3.63,0.68,0.03,1.0,16719.89,691876.0,759995.0,15221.27,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.14,0.6324,77.29,1.65
2023-10-18,1247074.0,25565.02,0.95,3.63,0.68,0.03,1.0,15579.9,691876.0,759995.0,14183.46,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,19.04,0.6189,76.18,1.65
2023-10-19,1247074.0,26188.55,0.95,3.63,0.68,0.03,1.0,15959.9,691876.0,759995.0,14529.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.29,0.63,77.1,1.65
2023-10-20,1247074.0,25689.72,0.95,3.58,0.68,0.03,1.0,15655.9,691876.0,759995.0,14252.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.62,0.625,76.69,1.65
2023-10-23,1247074.0,26936.8,0.95,3.63,0.68,0.03,1.0,16415.89,691876.0,759995.0,14944.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.1,0.6329,77.33,1.65
2023-10-24,1247074.0,25689.72,0.95,3.47,0.68,0.03,1.0,15655.9,691876.0,759995.0,14252.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.89,0.6213,76.38,1.65
2023-10-25,1247074.0,25565.02,0.95,3.45,0.68,0.03,1.0,15579.9,691876.0,759995.0,14183.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.54,0.6264,76.8,1.65
2023-10-26,1247074.0,26188.55,0.95,3.46,0.68,0.03,1.0,15959.9,691876.0,759995.0,14529.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.32,0.6297,77.07,1.65
2023-10-27,1247074.0,25565.02,0.95,3.44,0.68,0.03,1.0,15579.9,691876.0,759995.0,14183.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.67,0.6243,76.63,1.65
2023-10-30,1247074.0,25689.72,0.95,3.44,0.68,0.03,1.0,15655.9,691876.0,759995.0,14252.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.43,0.6271,76.87,1.65
2023-10-31,1247074.0,26562.68,0.93,3.43,0.67,0.03,1.0,16187.89,691876.0,759995.0,14736.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.27,0.6306,77.15,1.65
2023-11-01,1247074.0,26437.97,0.93,3.29,0.67,0.03,1.0,16111.89,691876.0,759995.0,14667.77,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.52,0.6266,76.82,1.65
2023-11-02,1247074.0,25939.14,0.93,3.29,0.67,0.03,1.0,15807.9,691876.0,759995.0,14391.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.59,0.6254,76.72,1.65
2023-11-03,1247074.0,25814.43,0.93,3.31,0.67,0.03,1.0,15731.9,691876.0,759995.0,14321.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.48,0.627,76.85,1.65
2023-11-06,1247074.0,25440.31,0.93,3.29,0.67,0.03,1.0,15503.9,691876.0,759995.0,14114.27,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.6,0.6254,76.72,1.65
2023-11-07,1247074.0,25066.19,0.93,3.21,0.67,0.03,1.0,15275.9,691876.0,759995.0,13906.71,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.62,0.6252,76.71,1.65
2023-11-08,1247074.0,24941.48,0.93,3.19,0.67,0.03,1.0,15199.9,691876.0,759995.0,13837.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.53,0.6265,76.81,1.65
2023-11-09,1247074.0,24941.48,0.93,3.17,0.67,0.02,1.0,15199.9,691876.0,759995.0,13837.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.51,0.6269,76.84,1.65
2023-11-10,1247074.0,24941.48,0.93,3.16,0.67,0.02,1.0,15199.9,691876.0,759995.0,13837.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.48,0.6272,76.87,1.65
2023-11-13,1247074.0,25814.43,0.93,3.17,0.67,0.03,1.0,15731.9,691876.0,759995.0,14321.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.47,0.6275,76.89,1.65
2023-11-14,1247074.0,24941.48,0.93,3.16,0.67,0.03,1.0,15199.9,691876.0,759995.0,13837.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.68,0.6239,76.6,1.65
2023-11-15,1247074.0,25565.02,0.93,3.15,0.67,0.03,1.0,15579.9,691876.0,759995.0,14183.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.33,0.6296,77.06,1.65
2023-11-16,1247074.0,25565.02,0.93,3.16,0.67,0.03,1.0,15579.9,691876.0,759995.0,14183.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.48,0.6271,76.86,1.65
2023-11-17,1247074.0,27061.51,0.93,3.19,0.67,0.03,1.0,16491.89,691876.0,759995.0,15013.71,,,,,,,,,,,,,,,,,,0.01,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.05,0.6338,77.4,1.65
2023-11-20,1247074.0,26313.26,0.93,5.88,0.67,0.03,1.0,16035.89,691876.0,759995.0,14598.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,18.69,0.624,76.6,1.65
