,XFAB FP Equity_DX_SI_QTY,XFAB FP Equity_DX_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,XFAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,XFAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,XFAB FP Equity_DX_SI_MV,XFAB FP Equity_DX_DSS,XFAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY,XFAB FP Equity_DX_BROKER_SI_QTY,XFAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,XFAB FP Equity_DX_BROKER_SI_MV_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,XFAB FP Equity_DX_BROKER_SI_MV_INC_x,XFAB FP Equity_DX_SUPPLY_SI_MV_NEW,XFAB FP Equity_DX_BROKER_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_NEW,XFAB FP Equity_DX_SUPPLY_SI_MV_DEC,XFAB FP Equity_DX_BROKER_SI_QTY_INC,XFAB FP Equity_DX_SUPPLY_SI_QTY_DEC,XFAB FP Equity_DX_BROKER_SI_MV_NEW_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,XFAB FP Equity_DX_BROKER_SI_MV_INC_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,XFAB FP Equity_DX_BROKER_SI_MV_ADD,XFAB FP Equity_DX_SUPPLY_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV,XFAB FP Equity_DX_BROKER_SI_MV_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV_RMV,XFAB FP Equity_DX_BROKER_SI_MV_RMV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,XFAB FP Equity_DX_UTILIZATION_QUANTITY,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,XFAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_MV,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,XFAB FP Equity_DX_BROKER_SI_CON_RATIO,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,XFAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.03,,,,0.57,4100.0,120000.0,,,0.03,,,,,0.0,,,,0.0,0.0,2244705.0,10954160.4,,10.82,0.0,18.82,0.0,22.8,0.0
2018-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,25000.0,,,,,0.04,,15790.0,,,,25000.0,,,20000.0,0.0,0.1,,,0.0,0.0,2244705.0,10830701.63,,10.95,0.0,19.12,0.0,22.82,0.0
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.11,,,,0.19,25000.0,36742.0,,,0.11,,,1000.0,40842.0,0.0,0.23,,,0.0,0.0,2244705.0,10729689.9,,10.84,0.0,19.25,0.0,22.93,0.0
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1000.0,,,,,,,,,,,1000.0,,,,0.0,,,,0.0,0.0,2244705.0,10527666.45,,10.73,0.0,19.29,0.0,22.86,0.0
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,10645.0,0.0,,,,0.16,470.0,31825.0,,,0.0,10645.0,,,130000.0,0.0,0.71,,,0.0,0.0,2244705.0,10101172.5,,10.53,0.0,19.92,0.0,20.17,0.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1000.0,0.04,,,,0.11,10530.0,6382.0,,,0.04,1000.0,,,4100.0,0.0,0.11,,,0.0,0.0,2244705.0,10011384.3,,10.1,0.0,19.96,0.0,20.15,0.0
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,24000.0,0.0,0.11,,,0.0,0.0,2244705.0,9843031.43,,10.01,0.0,20.19,0.0,20.26,0.0
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,14020.0,,,,,0.12,,22814.0,,,,14020.0,,,13500.0,0.0,0.11,,,0.0,0.0,2269455.0,9463627.35,,9.96,0.0,20.09,0.0,20.43,0.0
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,34729.0,,,,,0.46,,81327.0,,,,34729.0,,1031.0,45567.0,0.0,0.31,,,0.0,0.0,2318955.0,9345388.65,,9.67,0.0,20.45,0.0,20.52,0.0
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2318955.0,9345388.65,,9.68,0.0,20.1,0.0,20.65,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2318955.0,9345388.65,,9.35,0.0,20.37,0.0,20.86,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1056.0,,,,,0.22,,51916.0,,,,1056.0,,,49800.0,0.0,0.23,,,0.0,0.0,2516955.0,10407608.93,,10.14,0.0,20.67,0.0,21.44,0.0
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1472.0,,,,,0.01,,6235.0,,,,1472.0,,,5763.0,0.0,0.0,,,0.0,0.0,2516955.0,10432778.48,,10.42,0.0,20.8,0.0,21.26,0.0
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1815.0,,,,,0.67,,162411.0,,,,1815.0,,,70479.0,0.0,0.3,,,0.0,0.0,2516955.0,10722228.3,,10.42,0.0,21.7,0.0,22.57,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,80000.0,,,,,,,,,,,80000.0,,,,0.0,,,,0.0,0.0,2516955.0,10722228.3,,10.42,0.0,21.5,0.0,21.84,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.35,,92426.0,,,,,,,22426.0,0.0,0.02,,,0.0,0.0,2566455.0,11228240.63,,10.93,0.0,22.03,0.0,22.69,0.0
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,511.0,,,,,0.0,,2954.0,,,,511.0,,,2443.0,0.0,0.0,,,0.0,0.0,2566455.0,10727781.9,,11.24,0.0,22.17,0.0,22.42,0.0
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.04,,4121.0,,,,,,,4121.0,0.0,0.07,,,0.0,0.0,2566455.0,11010091.95,,10.73,0.0,21.9,0.0,22.8,0.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8333.0,0.0,0.03,,,0.0,0.0,2566455.0,11343731.1,,11.01,0.0,21.99,0.0,22.91,0.0
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,108695.0,0.51,,,,,109674.0,,,,0.51,108695.0,,979.0,409.0,0.0,0.0,,,0.0,0.0,2566455.0,11549047.5,,11.34,0.0,21.91,0.0,25.04,0.0
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,557.0,,,,,,,557.0,0.0,0.0,,,0.0,0.0,2566455.0,12575629.5,,11.55,0.0,22.43,0.0,24.64,0.0
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.14,,71661.0,,,,,,,29808.0,0.0,0.17,,,0.0,0.0,2566455.0,12306151.73,,12.58,0.0,22.09,0.0,26.11,0.0
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,54000.0,0.27,,,,0.04,54000.0,3404.0,,,0.27,54000.0,,,,0.0,,,,0.0,0.0,2566455.0,12383145.38,,12.32,0.0,21.91,0.0,25.49,0.0
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,35000.0,,,,,0.73,,152305.0,,,,35000.0,,,222768.0,0.0,1.09,,,0.0,0.0,2566455.0,12267654.9,,12.4,0.0,21.65,0.0,23.78,0.0
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,9141.0,0.09,,5000.0,,0.51,18700.0,104285.0,,,0.09,9141.0,0.03,,100144.0,0.0,0.52,,,0.0,0.0,2566455.0,13268572.35,,12.27,0.0,17.81,0.0,25.25,0.0
2019-01-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.51,,121466.0,,,,,,,11232.0,0.0,0.0,,,0.0,0.0,2566455.0,12960597.75,,13.27,0.0,18.54,0.0,24.45,0.0
2019-01-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.02,,,,0.13,3500.0,20416.0,,,0.02,,,,6358.0,0.0,0.06,,,0.0,0.0,2566455.0,12986262.3,,12.96,0.0,18.38,0.0,24.69,0.0
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,14000.0,0.1,,,,,14000.0,,,,0.1,14000.0,,,,0.0,,,,0.0,0.0,2566455.0,13242907.8,,12.99,0.0,18.21,0.0,24.75,0.0
2019-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,40000.0,0.17,,,,,27500.0,,,,0.17,40000.0,,,,0.0,,,,0.0,0.0,2566455.0,13371230.55,,13.24,0.0,17.92,0.0,25.29,0.0
2019-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,18727.0,,,,,0.21,,40000.0,,,,18727.0,,38873.0,40000.0,0.0,0.3,,,0.0,0.0,2566455.0,12575629.5,,13.37,0.0,18.74,0.0,23.47,0.0
2019-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,47315.0,0.18,,,,,47315.0,,,,0.18,47315.0,,,,0.0,,,,0.0,0.0,2566455.0,12665455.43,,12.58,0.0,18.13,0.0,23.5,0.0
2019-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.11,,,,0.76,15700.0,157351.0,,,0.11,,,1000.0,160844.0,0.0,0.85,,,0.0,0.0,2566455.0,12883604.1,,12.65,0.0,17.26,0.0,25.1,0.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,7556.0,,,,,0.1,,21827.0,,,,7556.0,,,14271.0,0.0,0.0,,,0.0,0.0,2566455.0,13704869.7,,12.67,0.0,17.71,0.0,25.61,0.0
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.07,,16870.0,,,,,,11220.0,5650.0,0.0,0.0,,,0.0,0.0,2566455.0,14089837.95,,13.7,0.0,17.4,0.0,25.34,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.46,,,,0.05,82800.0,9888.0,,,0.46,,,,8899.0,0.0,0.01,,,0.0,0.0,2566455.0,13345566.0,,14.09,0.0,16.06,0.0,24.05,0.0
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.06,,9900.0,,,,,,,3583.0,0.0,0.09,,,0.0,0.0,2566455.0,13268572.35,,13.35,0.0,16.65,0.0,24.56,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.35,,68482.0,,,,,,,216377.0,0.0,1.09,,,0.0,0.0,2566455.0,13345566.0,,13.27,0.0,15.93,0.0,20.55,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,10000.0,0.15,,,,0.16,28264.0,31606.0,,,0.15,10000.0,,11706.0,,0.0,,,,0.0,0.0,2566455.0,13319901.45,,13.35,0.0,16.18,0.0,20.42,0.0
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,30981.0,,,,,0.61,,116949.0,,,,30981.0,,,38902.0,0.0,0.23,,,0.0,0.0,2566455.0,13140249.6,,13.32,0.0,16.45,0.0,21.4,0.0
2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2977.0,0.18,,,,1.97,33815.0,379086.0,,,0.18,2977.0,,7590.0,,0.0,,,,0.0,0.0,2566455.0,13088920.5,,13.14,0.0,16.39,0.0,21.47,0.0
2019-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2566455.0,12113667.6,,13.09,0.0,16.83,0.0,21.07,0.0
2019-02-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2566455.0,11497718.4,,12.11,0.0,16.61,0.0,21.27,0.0
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.14,,28988.0,,,,,,17558.0,10000.0,0.0,0.01,,,0.0,0.0,2566455.0,11934015.75,,11.5,0.0,16.49,0.0,21.59,0.0
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.05,,12000.0,,,,,,,12000.0,0.0,0.03,,,0.0,0.0,2566455.0,11805693.0,,11.93,0.0,16.67,0.0,20.9,0.0
2019-02-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.18,,38346.0,,,,,,,38346.0,0.0,0.21,,,0.0,0.0,2566455.0,11690202.53,,11.81,0.0,16.99,0.0,21.25,0.0
2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,10000.0,,,,,0.09,,19700.0,,,,10000.0,,,19700.0,0.0,0.0,,,0.0,0.0,2566455.0,12395977.65,,11.7,0.0,16.75,0.0,21.24,0.0
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,25000.0,,,,,,,,,,,25000.0,,,,0.0,,,,0.0,0.0,2566455.0,12318984.0,,12.4,0.0,17.12,0.0,20.87,0.0
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.29,,,,,65000.0,,,,0.29,,,,20000.0,0.0,0.1,0.01,,0.0,0.0,2566455.0,13165914.15,1031.0,12.32,0.0,16.37,0.0,20.74,0.0
2019-02-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.15,,,,0.06,25000.0,13529.0,,,0.15,,,,44738.0,0.0,0.18,,,0.0,0.0,2566455.0,13345566.0,,13.17,0.0,17.2,0.0,20.6,0.0
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1031.0,,,,,0.08,,15132.0,,,,1031.0,,17000.0,16930.0,0.0,0.07,,,0.0,0.0,2566455.0,13217243.25,,13.35,0.0,17.11,0.0,21.02,0.0
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.06,,,,0.05,11694.0,10000.0,,,0.06,,,,,0.0,,,,0.0,0.0,2566455.0,13140249.6,,13.22,0.0,16.84,0.0,20.72,0.0
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,157800.0,,,,,0.05,,10000.0,,,,157800.0,,,10000.0,0.0,0.05,,,0.0,0.0,2566455.0,12832275.0,,13.14,0.0,17.02,0.0,20.72,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.58,,,,,110800.0,,,,0.58,,,,,0.0,,,,0.0,0.0,2566455.0,12652623.15,,12.83,0.0,16.15,0.0,19.68,0.0
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.05,,10363.0,,,,,,,,0.0,,,,0.0,0.0,2566455.0,12832275.0,,12.65,0.0,16.01,0.0,19.81,0.0
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.16,,,,,30000.0,,,,0.16,,,,634.0,0.0,0.0,,,0.0,0.0,2566455.0,12331816.28,,12.83,0.0,16.03,0.0,19.28,0.0
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.24,,42029.0,,,,,,,10226.0,0.0,0.12,,,0.0,0.0,2566455.0,12113667.6,,12.34,0.0,16.26,0.0,19.74,0.0
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,8729.0,,,,,0.04,,7590.0,,,,8729.0,,30000.0,20000.0,0.0,0.13,,,0.0,0.0,2566455.0,11831357.55,,12.11,0.0,16.49,0.0,19.88,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.41,,82012.0,,,,,,30000.0,80012.0,0.0,0.37,,,0.0,0.0,2566455.0,12190661.25,,11.83,0.0,16.91,0.0,20.9,0.0
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,100000.0,0.0,0.43,,,0.0,0.0,2566455.0,12318984.0,,12.19,0.0,14.99,0.0,21.83,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,7676.0,,,,,0.13,,27728.0,,,,7676.0,,20275.0,,0.0,,,,0.0,0.0,2566455.0,12562797.23,,12.32,0.0,15.11,0.0,21.87,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,4241.0,,,,,0.17,,35386.0,,,,4241.0,,,84617.0,0.0,0.42,,,0.0,0.0,2566455.0,12152164.43,,12.55,0.0,15.51,0.0,22.41,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,1000.0,,,,,,12445.0,95000.0,0.0,0.47,,,0.0,0.0,2566455.0,11869854.38,,12.17,0.0,16.28,0.0,23.78,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.47,,,,0.06,107445.0,12770.0,,,0.47,,,,37904.0,0.0,0.19,,,0.0,0.0,2566455.0,11497718.4,,11.88,0.0,15.7,0.0,22.81,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2566455.0,11638873.43,,11.5,0.0,15.45,0.0,22.97,0.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,20640.0,0.23,,,,0.39,49805.0,80868.0,,,0.23,20640.0,,,53192.0,0.0,0.24,,,0.0,0.0,2566455.0,11626041.15,,11.65,0.0,15.61,0.0,23.05,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2566455.0,11805693.0,,11.63,0.0,15.56,0.0,23.19,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,3350.0,0.05,,,,0.06,9052.0,12445.0,,,0.05,3350.0,,,22495.0,0.0,0.1,,,0.0,0.0,2566455.0,11292402.0,,11.81,0.0,15.9,0.0,23.01,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,223.0,0.0,0.03,,,0.0,0.0,2566455.0,11176911.53,,11.29,0.0,15.67,0.0,23.08,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.02,,,,,4241.0,,,,0.02,,,,21841.0,0.0,0.1,,,0.0,0.0,2665455.0,11834620.2,,11.62,0.0,15.79,0.0,23.53,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.05,,6223.0,,,,,,,,0.0,,,,0.0,0.0,2665455.0,12167802.08,,11.83,0.0,15.79,0.0,23.68,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,150000.0,0.15,,,,,30560.0,,,,0.15,150000.0,,,,0.0,,,,0.0,0.0,2665455.0,12127820.25,,12.18,0.0,17.9,0.0,22.09,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.05,,100000.0,,,11115.0,,,,0.05,,0.48,,76672.0,0.0,0.32,,,0.0,0.0,2665455.0,12354383.93,,12.13,0.0,15.31,0.0,22.89,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.05,,10577.0,,,,,,,71681.0,0.0,0.31,,,0.0,0.0,2665455.0,11754656.55,,12.37,0.0,16.1,0.0,23.19,0.0
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,3539.0,,,,,0.07,,6539.0,,,,3539.0,,,3000.0,0.0,0.04,0.05,,0.0,0.0,2665455.0,11514765.6,10809.0,11.75,0.0,15.91,0.0,23.28,0.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,3539.0,,,,,,,40129.0,0.0,0.18,,,0.0,0.0,2665455.0,12101165.7,,11.51,0.0,16.05,0.0,24.33,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,8600.0,,,,,0.12,,33188.0,,,,8600.0,,,95285.0,0.0,0.43,,,0.0,0.0,2739705.0,12369768.08,,12.44,0.0,17.63,0.0,25.96,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,10809.0,,,0.05,,,,,,,10809.0,,,,,,0.0,,,,0.0,0.0,2739705.0,11972510.85,,12.36,0.0,17.73,0.0,25.82,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,3539.0,0.33,,,,0.04,81312.0,7590.0,,,0.33,3539.0,,,4051.0,0.0,0.02,,,0.0,0.0,2739705.0,11876621.18,,11.97,0.0,16.81,0.0,24.8,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.04,,,,,400.0,,,,0.04,,,,41315.0,0.0,0.19,,,0.0,0.0,2739705.0,12438260.7,,12.05,0.0,17.0,0.0,25.73,0.0
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.17,,,,,30122.0,,,,0.17,,,,34255.0,0.0,0.11,,,0.0,0.0,2739705.0,12780723.83,,12.44,0.0,15.1,0.0,25.8,0.0
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2900.0,0.0,0.0,,,0.0,0.0,2739705.0,13260172.2,,12.79,0.0,15.03,0.0,25.79,0.0
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.04,,9023.0,,,,,,,108329.0,0.0,0.43,,,0.0,0.0,2739705.0,12972503.18,,13.26,0.0,14.9,0.0,26.08,0.0
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.27,,54698.0,,,,,,,162598.0,0.0,0.78,,,0.0,0.0,2739705.0,13808113.2,,12.99,0.0,16.24,0.0,20.79,0.0
2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,3053.0,,,,,0.18,,40053.0,,,,3053.0,,,8913.0,0.0,0.0,,,0.0,0.0,2739705.0,13972495.5,,13.81,0.0,16.56,0.0,20.68,0.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19110.0,0.0,0.1,,,0.0,0.0,2739705.0,13698525.0,,13.97,0.0,16.9,0.0,20.83,0.0
2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,187.0,0.0,0.02,,,0.0,0.0,2739705.0,13780716.15,,13.7,0.0,16.8,0.0,20.94,0.0
2019-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.07,,13500.0,,,,,,,29170.0,0.0,0.14,,,0.0,0.0,2739705.0,13972495.5,,13.78,0.0,17.14,0.0,21.47,0.0
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,73538.0,0.0,0.39,,,0.0,0.0,2739705.0,14219068.95,,13.97,0.0,18.12,0.0,22.7,0.0
2019-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2739705.0,14027289.6,,14.22,0.0,18.26,0.0,22.57,0.0
2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,193059.0,0.8,,10000.0,,0.11,155077.0,21250.0,,,0.8,193059.0,0.05,142518.0,,0.0,,,,0.0,0.0,2739705.0,14082083.7,,14.03,0.0,14.52,0.0,26.69,0.0
2019-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.82,,,,0.02,159885.0,3053.0,,,0.82,,,3053.0,50000.0,0.0,0.2,,,0.0,0.0,2739705.0,14958789.3,,14.08,0.0,17.81,0.0,22.51,0.0
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,3053.0,,,,,,3053.0,,0.0,,,,0.0,0.0,2739705.0,14931392.25,,14.96,0.0,18.15,0.0,22.33,0.0
