,HDF FP Equity_DX_SI_QTY,HDF FP Equity_DX_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HDF FP Equity_DX_SI_MV,HDF FP Equity_DX_DSS,HDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SUPPLY_SI_QTY,HDF FP Equity_DX_BROKER_SI_QTY,HDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HDF FP Equity_DX_BROKER_SI_MV_NEW_x,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,HDF FP Equity_DX_BROKER_SI_MV_INC_x,HDF FP Equity_DX_BROKER_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_NEW,HDF FP Equity_DX_SUPPLY_SI_MV_DEC,HDF FP Equity_DX_BROKER_SI_QTY_INC,HDF FP Equity_DX_SUPPLY_SI_QTY_DEC,HDF FP Equity_DX_BROKER_SI_MV_NEW_y,HDF FP Equity_DX_BROKER_SI_MV_INC_y,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,HDF FP Equity_DX_BROKER_SI_MV_ADD,HDF FP Equity_DX_SUPPLY_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_DEC,HDF FP Equity_DX_SUPPLY_SI_MV,HDF FP Equity_DX_BROKER_SI_MV_DEC,HDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HDF FP Equity_DX_UTILIZATION_QUANTITY,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HDF FP Equity_DX_ACTIVE_UTILIZATION_MV,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HDF FP Equity_DX_BROKER_SI_CON_RATIO,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-09,4207.0,73117.66,0.14,1.9,0.03,0.07,0.0,24523.18,2796.0,1411.0,48594.48,,,0.02,,,,1000.0,,,0.02,,,,,0.05,,100.0,66.87,0.0,0.0,0.0,100.0,43.27,0.5032,56.21,1.0062
2023-08-10,6715.0,116841.0,0.23,3.02,0.05,0.12,0.0,46371.0,4050.0,2665.0,70470.0,,,0.02,,,,1254.0,,,0.02,,,1254.0,,0.07,,100.0,96.87,0.0,0.0,0.0,100.0,43.59,0.5037,56.01,1.6061
2023-08-11,6715.0,117109.6,0.23,3.05,0.05,0.12,0.0,46477.6,4050.0,2665.0,70632.0,,,,,,,,,,,,,,,0.07,,100.0,96.87,0.0,0.0,0.0,100.0,43.64,0.5036,55.96,1.6061
2023-08-14,6630.0,115096.8,0.23,3.09,0.05,0.12,0.0,46264.4,3965.0,2665.0,68832.4,,,,,,0.0,,85.0,,,,,,,0.07,,100.0,96.8,0.0,0.0,0.0,100.0,43.01,0.5051,56.58,1.6187
2023-08-15,6628.0,115062.08,0.23,3.19,0.05,0.12,0.0,46247.04,3964.0,2664.0,68815.04,,,,,,0.0,,1.0,,,,,,1.0,0.07,0.0,100.0,96.8,0.0,0.0,0.0,100.0,42.74,0.5063,56.89,1.6186
2023-08-16,6628.0,115327.2,0.23,3.34,0.05,0.12,0.0,46353.6,3964.0,2664.0,68973.6,,,,,,,,,,,,,,,0.07,,100.0,96.8,0.0,0.0,0.0,100.0,42.82,0.5061,56.81,1.6186
2023-08-17,6328.0,110486.88,0.22,3.22,0.04,0.11,0.0,46513.44,3664.0,2664.0,63973.44,,,,,,0.01,,300.0,,,,,,,0.06,,100.0,89.47,0.0,0.0,0.0,100.0,39.39,0.5178,60.22,1.5453
2023-08-18,6228.0,106747.92,0.21,3.21,0.04,0.11,0.0,45660.96,3564.0,2664.0,61086.96,,,,,,0.0,,100.0,,,,,,,0.06,,100.0,86.82,0.0,0.0,0.0,100.0,38.61,0.521,60.98,1.5172
2023-08-21,6228.0,103135.68,0.21,3.25,0.04,0.11,0.0,44115.84,3564.0,2664.0,59019.84,,,,,,,,,,,,,,,0.06,,100.0,96.19,0.0,0.0,0.0,100.0,38.87,0.5198,60.72,1.681
2023-08-22,6228.0,103011.12,0.21,3.19,0.04,0.1,0.0,44062.56,3564.0,2664.0,58948.56,,,,,,,,,,,,,,,0.06,,100.0,96.19,0.0,0.0,0.0,100.0,38.3,0.5224,61.29,1.681
2023-08-23,6228.0,102886.56,0.21,3.18,0.04,0.1,0.0,44009.28,3564.0,2664.0,58877.28,,,,,,,,,,,,,,,0.06,,100.0,96.19,0.0,0.0,0.0,100.0,38.22,0.5228,61.38,1.681
2023-08-24,6228.0,107744.4,0.21,3.18,0.04,0.11,0.0,46087.2,3564.0,2664.0,61657.2,,,,,,,,,,,,,,,0.06,,100.0,96.19,0.0,0.0,0.0,100.0,37.29,0.5274,62.32,1.681
2023-08-25,6268.0,108185.68,0.21,3.19,0.04,0.11,0.0,46325.84,3584.0,2684.0,61859.84,,20.0,,20.0,,,,,,,20.0,0.0,,,0.06,,100.0,96.21,0.0,0.0,0.0,100.0,38.06,0.5139,60.74,1.6827
2023-08-28,6312.0,105789.12,0.22,3.25,0.04,0.11,0.0,45436.36,3611.0,2711.0,60520.36,,27.0,0.0,,,,27.0,,,0.0,27.0,,,,0.06,,100.0,96.24,0.0,0.0,0.0,100.0,38.11,0.5031,59.8,1.6823
2023-08-29,6312.0,105536.64,0.22,3.29,0.04,0.11,0.0,45327.92,3611.0,2711.0,60375.92,,,,,,,,,,,,,,,0.06,,100.0,96.24,0.0,0.0,0.0,100.0,37.53,0.506,60.4,1.6823
2023-08-30,6312.0,106041.6,0.22,3.3,0.04,0.11,0.0,45544.8,3611.0,2711.0,60664.8,,,,,,,,,,,,,,,0.06,,100.0,96.24,0.0,0.0,0.0,100.0,37.26,0.5074,60.68,1.6823
2023-08-31,6312.0,106167.84,0.22,3.63,0.04,0.11,0.0,45599.02,3611.0,2711.0,60737.02,,,,,,,,,,,,,,,0.06,,100.0,96.24,0.0,0.0,0.0,100.0,37.7,0.5055,60.25,1.6823
2023-09-01,4840.0,81312.0,0.17,2.88,0.03,0.08,0.0,45544.8,2139.0,2711.0,35935.2,,,,,,0.02,,1472.0,,,,,,,0.04,,100.0,57.01,0.0,0.0,0.0,100.0,11.99,0.7394,85.11,1.29
2023-09-04,4840.0,81215.2,0.17,3.15,0.03,0.08,0.0,45490.58,2139.0,2711.0,35892.42,,,,,,,,,,,,,,,0.04,,100.0,57.01,0.0,0.0,0.0,100.0,11.92,0.7407,85.19,1.29
2023-09-05,4800.0,79296.0,0.16,3.28,0.03,0.08,0.0,44455.32,2119.0,2691.0,35005.88,,,,,,0.0,,20.0,,,,,,20.0,0.04,0.0,100.0,56.48,0.0,0.0,0.0,100.0,12.28,0.753,85.89,1.2793
2023-09-06,4746.0,76695.36,0.16,3.23,0.03,0.08,0.0,43050.24,2092.0,2664.0,33806.72,,,,,,0.0,,27.0,,,,,,27.0,0.03,0.0,100.0,55.76,0.0,0.0,0.0,100.0,12.46,0.7768,87.25,1.2649
2023-09-07,4746.0,75841.08,0.16,3.17,0.03,0.08,0.0,42570.72,2092.0,2664.0,33430.16,,,,,,,,,,,,,,,0.03,,100.0,56.46,0.0,0.0,0.0,100.0,12.37,0.7782,87.34,1.281
2023-09-08,4795.0,75665.1,0.16,3.18,0.03,0.08,0.0,42811.14,2141.0,2713.0,33784.98,,49.0,,49.0,,,,,,,49.0,0.0,,,0.03,,100.0,57.79,0.0,0.0,0.0,100.0,12.18,0.7558,86.07,1.2942
2023-09-11,4746.0,74512.2,0.16,3.13,0.03,0.07,0.0,41824.8,2092.0,2664.0,32844.4,,,,,,0.0,,49.0,,,,,,49.0,0.03,0.0,100.0,56.46,0.0,0.0,0.0,100.0,12.27,0.7797,87.44,1.281
2023-09-12,4746.0,75461.4,0.16,3.19,0.03,0.08,0.0,42357.6,2092.0,2664.0,33262.8,,,,,,,,,,,,,,,0.03,,100.0,56.46,0.0,0.0,0.0,100.0,12.16,0.7814,87.55,1.281
2023-09-13,4746.0,74986.8,0.16,3.25,0.03,0.08,0.0,42091.2,2092.0,2664.0,33053.6,,,,,,,,,,,,,,,0.03,,100.0,56.46,0.0,0.0,0.0,100.0,12.29,0.7793,87.42,1.281
2023-09-14,4814.0,75194.68,0.16,3.36,0.03,0.08,0.0,42142.76,2126.0,2698.0,33208.12,,34.0,,34.0,,,,,,,34.0,0.0,,,0.03,,100.0,56.86,0.0,0.0,0.0,100.0,12.21,0.7478,85.59,1.2875
2023-09-15,4814.0,73076.52,0.16,3.39,0.03,0.07,0.0,40955.64,2126.0,2698.0,32272.68,,,,,,,,,,,,,,,0.03,,100.0,56.86,0.0,0.0,0.0,100.0,12.28,0.7462,85.48,1.2875
2023-09-18,4814.0,76061.2,0.16,3.31,0.03,0.07,0.0,42628.4,2126.0,2698.0,33590.8,,,,,,,,,,,,,,,0.03,,100.0,56.86,0.0,0.0,0.0,100.0,11.95,0.753,85.93,1.2875
2023-09-19,4814.0,76638.88,0.16,3.14,0.03,0.08,0.0,42952.16,2126.0,2698.0,33845.92,,,,,,,,,,,,,,,0.03,,100.0,56.86,0.0,0.0,0.0,100.0,11.82,0.7539,86.0,1.2875
2023-09-20,4814.0,76350.04,0.16,3.17,0.03,0.08,0.0,42790.28,2126.0,2698.0,33718.36,,,,,,,,,,,,,,,0.03,,100.0,56.86,0.0,0.0,0.0,100.0,11.79,0.7542,86.02,1.2875
2023-09-21,4814.0,75002.12,0.16,3.22,0.03,0.08,0.0,42034.84,2126.0,2698.0,33123.08,,,,,,,,,,,,,,,0.03,,100.0,56.86,0.0,0.0,0.0,100.0,11.95,0.7512,85.82,1.2875
2023-09-22,5012.0,77184.8,0.17,3.33,0.03,0.08,0.0,43073.8,2225.0,2797.0,34265.0,,99.0,0.0,,,,99.0,,,0.0,99.0,,,,0.03,,100.0,57.97,0.0,0.0,0.0,100.0,11.4,0.6773,81.19,1.3059
2023-09-25,4516.0,68010.96,0.15,2.99,0.03,0.07,0.0,41610.78,1763.0,2763.0,26550.78,,,,,,0.01,,462.0,,,,,,34.0,0.03,0.0,100.0,46.53,0.0,0.0,0.0,100.0,6.19,0.8781,93.5,1.1919
2023-09-26,4516.0,68643.2,0.15,2.89,0.03,0.07,0.0,41997.6,1763.0,2763.0,26797.6,,,,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,6.02,0.8811,93.68,1.1919
2023-09-27,4516.0,68643.2,0.15,2.87,0.03,0.07,0.0,41997.6,1763.0,2763.0,26797.6,,,,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,6.07,0.8803,93.63,1.1919
2023-09-28,4516.0,67740.0,0.15,2.86,0.03,0.07,0.0,41445.0,1763.0,2763.0,26445.0,,,,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,6.14,0.879,93.55,1.1919
2023-09-29,4516.0,66023.92,0.15,2.9,0.03,0.07,0.0,40395.06,1763.0,2763.0,25775.06,,,,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,6.19,0.878,93.5,1.1919
2023-10-02,4318.0,63388.24,0.15,2.66,0.03,0.06,0.0,39107.52,1664.0,2664.0,24427.52,,,,,,0.0,,99.0,,,,,,99.0,0.02,0.0,100.0,45.09,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.1702
2023-10-03,4318.0,62438.28,0.15,2.78,0.03,0.06,0.0,38521.44,1664.0,2664.0,24061.44,,,,,,,,,,,,,,,0.02,,100.0,45.09,0.0,0.0,0.0,100.0,0.33,0.9934,99.67,1.1702
2023-10-04,4318.0,62006.48,0.15,2.8,0.03,0.06,0.0,38255.04,1664.0,2664.0,23895.04,,,,,,,,,,,,,,,0.02,,100.0,45.09,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.1702
2023-10-05,4396.0,60664.8,0.15,2.88,0.03,0.06,0.0,37301.4,1703.0,2703.0,23501.4,,39.0,,39.0,,,,,,,39.0,0.0,,,0.02,,100.0,45.67,0.0,0.0,0.0,100.0,2.57,0.9435,97.1,1.1789
2023-10-06,4596.0,60483.36,0.16,2.94,0.03,0.06,0.0,35571.48,1903.0,2703.0,25043.48,,200.0,,,,,,,,,200.0,,,,0.03,,100.0,48.43,0.0,0.0,0.0,100.0,6.0,0.8389,91.37,1.1698
2023-10-09,6096.0,79004.16,0.21,3.74,0.04,0.08,0.0,35030.88,3403.0,2703.0,44102.88,,1500.0,,,,,,,,,1500.0,,,,0.04,,100.0,86.61,0.0,0.0,0.0,100.0,35.38,0.5196,62.78,1.5515
2023-10-10,6496.0,82239.36,0.22,3.87,0.05,0.08,0.0,34219.98,3803.0,2703.0,48145.98,,400.0,,,,,,,,,400.0,,,,0.05,,100.0,87.85,0.0,0.0,0.0,100.0,40.43,0.4985,57.87,1.5006
2023-10-11,6496.0,81329.92,0.22,3.91,0.05,0.08,0.0,33841.56,3803.0,2703.0,47613.56,,,,,,,,,,,,,,,0.05,,100.0,94.39,0.0,0.0,0.0,100.0,40.24,0.4994,58.07,1.6123
2023-10-12,6496.0,82499.2,0.22,3.9,0.05,0.08,0.0,34328.1,3803.0,2703.0,48298.1,,,,,,,,,,,,,,,0.05,,100.0,94.39,0.0,0.0,0.0,100.0,39.91,0.5009,58.43,1.6123
2023-10-13,6418.0,83434.0,0.22,3.84,0.04,0.08,0.0,34632.0,3764.0,2664.0,48932.0,,,,,,0.0,,39.0,,,,,,39.0,0.05,0.0,100.0,93.42,0.0,0.0,0.0,100.0,40.28,0.5166,59.53,1.593
2023-10-16,6418.0,82150.4,0.22,3.81,0.04,0.08,0.0,34099.2,3764.0,2664.0,48179.2,,,,,,,,,,,,,,,0.05,,100.0,94.34,0.0,0.0,0.0,100.0,40.9,0.5143,58.91,1.6085
2023-10-17,6246.0,79948.8,0.21,3.74,0.04,0.08,0.0,34278.4,3578.0,2678.0,45798.4,,,,14.0,,0.0,,186.0,,,,0.0,,,0.05,,100.0,94.06,0.0,0.0,0.0,100.0,38.01,0.5194,61.23,1.642
2023-10-18,6246.0,79948.8,0.21,3.79,0.04,0.08,0.0,34278.4,3578.0,2678.0,45798.4,,,,,,,,,,,,,,,0.05,,100.0,94.06,0.0,0.0,0.0,100.0,38.14,0.5188,61.1,1.642
2023-10-19,6146.0,78545.88,0.21,3.95,0.04,0.08,0.0,34224.84,3478.0,2678.0,44448.84,,,,,,0.0,,100.0,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,36.75,0.5254,62.47,1.6593
2023-10-20,6146.0,76579.16,0.21,4.0,0.04,0.08,0.0,33367.88,3478.0,2678.0,43335.88,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,37.25,0.5227,61.96,1.6593
2023-10-23,6146.0,75472.88,0.21,3.97,0.04,0.08,0.0,32885.84,3478.0,2678.0,42709.84,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,36.97,0.5241,62.24,1.6593
2023-10-24,6146.0,75595.8,0.21,3.94,0.04,0.08,0.0,32939.4,3478.0,2678.0,42779.4,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,36.83,0.525,62.39,1.6593
2023-10-25,6146.0,74120.76,0.21,3.88,0.04,0.08,0.0,32296.68,3478.0,2678.0,41944.68,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,37.23,0.5229,61.99,1.6593
2023-10-26,6146.0,73137.4,0.21,3.84,0.04,0.07,0.0,31868.2,3478.0,2678.0,41388.2,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,37.15,0.5233,62.07,1.6593
2023-10-27,6146.0,75104.12,0.21,3.61,0.04,0.07,0.0,32725.16,3478.0,2678.0,42501.16,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,36.19,0.5284,63.04,1.6593
2023-10-30,6146.0,74981.2,0.21,3.56,0.04,0.07,0.0,32671.6,3478.0,2678.0,42431.6,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,36.74,0.5255,62.48,1.6593
2023-10-31,6146.0,75104.12,0.21,3.72,0.04,0.08,0.0,32725.16,3478.0,2678.0,42501.16,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,36.87,0.5248,62.35,1.6593
2023-11-01,6146.0,72522.8,0.21,3.65,0.04,0.07,0.0,31600.4,3478.0,2678.0,41040.4,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,37.54,0.5212,61.67,1.6593
2023-11-02,6146.0,70679.0,0.21,3.63,0.04,0.07,0.0,30797.0,3478.0,2678.0,39997.0,,,,,,,,,,,,,,,0.04,,100.0,93.9,0.0,0.0,0.0,100.0,37.13,0.5233,62.08,1.6593
2023-11-03,5846.0,66059.8,0.2,3.37,0.04,0.07,0.0,30261.4,3178.0,2678.0,35911.4,,,,,,0.0,,300.0,,,,,,,0.04,,100.0,85.8,0.0,0.0,0.0,100.0,32.76,0.5483,66.4,1.5783
2023-11-06,4346.0,50413.6,0.15,2.43,0.03,0.05,0.0,31064.8,1678.0,2678.0,19464.8,,,,,,0.02,,1500.0,,,,,,,0.02,,100.0,45.71,0.0,0.0,0.0,100.0,0.88,0.9762,98.8,1.1839
2023-11-07,4758.0,54907.32,0.16,2.67,0.03,0.05,0.0,35820.16,2104.0,3104.0,24280.16,,440.0,0.01,,,0.0,440.0,14.0,,0.01,440.0,,,14.0,0.02,0.0,100.0,64.96,0.0,0.0,0.0,100.0,12.61,0.7795,87.39,1.469
2023-11-08,4758.0,54717.0,0.16,2.69,0.03,0.05,0.0,35696.0,2104.0,3104.0,24196.0,,,,,,,,,,,,,,,0.02,,100.0,96.07,0.0,0.0,0.0,100.0,12.88,0.7756,87.12,2.1726
2023-11-09,4758.0,54717.0,0.16,2.67,0.03,0.05,0.0,35696.0,2104.0,3104.0,24196.0,,,,,,,,,,,,,,,0.02,,100.0,96.07,0.0,0.0,0.0,100.0,12.81,0.7767,87.19,2.1726
2023-11-10,4318.0,49657.0,0.15,2.38,0.03,0.05,0.0,30636.0,1664.0,2664.0,19136.0,,,,,,0.01,,440.0,,,,,,440.0,0.02,0.01,100.0,75.98,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.9717
2023-11-13,4318.0,49657.0,0.15,2.47,0.03,0.05,0.0,30636.0,1664.0,2664.0,19136.0,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.9717
2023-11-14,4540.0,51756.0,0.16,2.6,0.03,0.05,0.0,32900.4,1886.0,2886.0,21500.4,,222.0,0.0,,,,222.0,,,0.0,222.0,,,,0.02,,100.0,77.87,0.0,0.0,0.0,100.0,7.13,0.8676,92.87,1.8745
2023-11-15,4318.0,50002.44,0.15,2.46,0.03,0.05,0.0,30849.12,1664.0,2664.0,19269.12,,,,,,0.0,,222.0,,,,,,222.0,0.02,0.0,100.0,75.98,0.0,0.0,0.0,100.0,0.32,0.9936,99.68,1.9717
2023-11-16,4318.0,50693.32,0.15,2.42,0.03,0.05,0.0,31275.36,1664.0,2664.0,19535.36,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.32,0.9936,99.68,1.9717
2023-11-17,4618.0,54030.6,0.16,2.64,0.03,0.05,0.0,34678.8,1964.0,2964.0,22978.8,,300.0,,300.0,,,,,,,300.0,0.0,,,0.02,,100.0,78.88,0.0,0.0,0.0,100.0,9.28,0.8262,90.42,1.8546
2023-11-20,4318.0,50693.32,0.15,2.53,0.03,0.05,0.0,31275.36,1664.0,2664.0,19535.36,,,,,,0.0,,300.0,,,,,,300.0,0.02,0.0,100.0,75.98,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.9717
2023-11-21,4318.0,50520.6,0.15,2.59,0.03,0.05,0.0,31168.8,1664.0,2664.0,19468.8,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.9717
2023-11-22,4318.0,51211.48,0.15,2.6,0.03,0.05,0.0,31595.04,1664.0,2664.0,19735.04,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.32,0.9936,99.68,1.9717
2023-11-23,4318.0,48793.4,0.15,2.62,0.03,0.05,0.0,30103.2,1664.0,2664.0,18803.2,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.9717
2023-11-24,4318.0,48879.76,0.15,2.53,0.03,0.05,0.0,30156.48,1664.0,2664.0,18836.48,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.9717
2023-11-27,4318.0,49657.0,0.15,2.53,0.03,0.05,0.0,30636.0,1664.0,2664.0,19136.0,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.32,0.9936,99.68,1.9717
2023-11-28,4318.0,48793.4,0.15,2.48,0.03,0.05,0.0,30103.2,1664.0,2664.0,18803.2,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.33,0.9934,99.67,1.9717
2023-11-29,4318.0,49052.48,0.15,2.41,0.03,0.05,0.0,30263.04,1664.0,2664.0,18903.04,,,,,,,,,,,,,,,0.02,,100.0,75.98,0.0,0.0,0.0,100.0,0.32,0.9935,99.68,1.9717
2023-11-30,4382.0,49078.4,0.15,2.39,0.03,0.05,0.0,30195.2,1696.0,2696.0,18995.2,,32.0,,32.0,,,,,,,32.0,0.0,,,0.02,,100.0,76.33,0.0,0.0,0.0,100.0,2.07,0.9532,97.61,1.9721
2023-12-01,4382.0,49078.4,0.15,2.38,0.03,0.05,0.0,30195.2,1696.0,2696.0,18995.2,,,,,,,,,,,,,,,0.02,,100.0,76.33,0.0,0.0,0.0,100.0,2.05,0.9535,97.63,1.9721
2023-12-04,4650.0,51894.0,0.16,2.46,0.03,0.05,0.0,33435.36,1996.0,2996.0,22275.36,,300.0,0.0,,,,300.0,,,0.0,300.0,,,,0.02,,100.0,89.83,0.0,0.0,0.0,100.0,10.24,0.8108,89.46,2.0927
2023-12-05,4850.0,53641.0,0.17,2.53,0.03,0.05,0.0,35347.76,2196.0,3196.0,24287.76,,200.0,,200.0,,,,,,,200.0,0.0,,,0.02,,100.0,90.67,0.0,0.0,0.0,100.0,9.3,0.7312,84.82,2.0025
2023-12-06,4582.0,51226.76,0.16,2.26,0.03,0.05,0.0,32377.28,1896.0,2896.0,21197.28,,,,,,0.0,,300.0,,,,,,300.0,0.02,0.0,100.0,78.28,0.0,0.0,0.0,100.0,5.95,0.8475,91.85,1.8918
2023-12-07,4674.0,51507.48,0.16,2.27,0.03,0.05,0.0,32420.84,1942.0,2942.0,21400.84,,46.0,0.0,,,,46.0,,,0.0,46.0,,,,0.02,,100.0,78.69,0.0,0.0,0.0,100.0,5.92,0.8008,89.17,1.8938
2023-12-08,4674.0,51600.96,0.16,2.31,0.03,0.05,0.0,32479.68,1942.0,2942.0,21439.68,,,,,,,,,,,,,,,0.02,,100.0,78.69,0.0,0.0,0.0,100.0,5.84,0.8031,89.31,1.8938
2023-12-11,2166.0,23306.16,0.07,1.08,0.02,0.02,0.0,18162.88,688.0,1688.0,7402.88,,,,,,0.01,,1254.0,,,,,,1254.0,0.01,0.01,100.0,27.88,0.0,0.0,0.0,100.0,9.4,0.6999,82.81,0.8776
2023-12-12,3826.0,40555.6,0.13,1.86,0.03,0.04,0.0,22397.8,1913.0,2113.0,20277.8,,,0.01,,,0.0,1257.0,42.0,,0.01,,,1267.0,832.0,0.02,0.01,100.0,78.53,0.0,0.0,0.0,100.0,38.86,0.4054,49.69,1.5706
2023-12-13,3826.0,38642.6,0.13,1.82,0.03,0.04,0.0,21341.3,1913.0,2113.0,19321.3,,,,,,,,,,,,,,,0.02,,100.0,78.53,0.0,0.0,0.0,100.0,38.36,0.4057,50.09,1.5706
2023-12-14,3826.0,38413.04,0.13,1.74,0.03,0.04,0.0,21214.52,1913.0,2113.0,19206.52,,,,,,,,,,,,,,,0.02,,100.0,78.53,0.0,0.0,0.0,100.0,38.99,0.4053,49.58,1.5706
2023-12-15,3734.0,36929.26,0.13,1.6,0.03,0.04,0.0,20442.63,1867.0,2067.0,18464.63,,,,,,0.0,,46.0,,,,,,46.0,0.02,0.0,100.0,76.64,0.0,0.0,0.0,100.0,40.33,0.4349,51.54,1.5328
2023-12-18,3734.0,36593.2,0.13,1.56,0.03,0.04,0.0,20256.6,1867.0,2067.0,18296.6,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.4,0.4348,51.48,1.5623
2023-12-19,3734.0,37638.72,0.13,1.5,0.03,0.04,0.0,20835.36,1867.0,2067.0,18819.36,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.95,0.4343,51.0,1.5623
2023-12-20,3734.0,39132.32,0.13,1.42,0.03,0.04,0.0,21662.16,1867.0,2067.0,19566.16,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,41.12,0.4341,50.85,1.5623
2023-12-21,3734.0,40252.52,0.13,1.38,0.03,0.04,0.0,22282.26,1867.0,2067.0,20126.26,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.94,0.4343,51.01,1.5623
2023-12-22,3734.0,40924.64,0.13,1.37,0.03,0.04,0.0,22654.32,1867.0,2067.0,20462.32,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.78,0.4344,51.15,1.5623
2023-12-25,3734.0,40924.64,0.13,1.35,0.03,0.04,0.0,22654.32,1867.0,2067.0,20462.32,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.35,0.4348,51.51,1.5623
2023-12-26,3734.0,40924.64,0.13,1.35,0.03,0.04,0.0,22654.32,1867.0,2067.0,20462.32,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.35,0.4348,51.52,1.5623
2023-12-27,3734.0,47720.52,0.13,1.35,0.03,0.05,0.0,26416.26,1867.0,2067.0,23860.26,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,39.63,0.4449,53.16,1.5623
2023-12-28,3825.0,48807.0,0.13,1.29,0.03,0.05,0.0,27536.08,1958.0,2158.0,24984.08,,,,91.0,,,,,,,,0.0,91.0,,0.03,,100.0,81.92,0.0,0.0,0.0,100.0,39.02,0.4042,49.44,1.6004
2023-12-29,3734.0,47048.4,0.13,1.21,0.03,0.05,0.0,26044.2,1867.0,2067.0,23524.2,,,,,,0.0,,91.0,,,,,,91.0,0.02,0.0,100.0,78.12,0.0,0.0,0.0,100.0,40.36,0.4348,51.51,1.5623
2024-01-01,3734.0,47048.4,0.13,1.2,0.03,0.05,0.0,26044.2,1867.0,2067.0,23524.2,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.64,0.4345,51.26,1.5623
2024-01-02,3734.0,46749.68,0.13,1.2,0.03,0.05,0.0,25878.84,1867.0,2067.0,23374.84,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.88,0.4331,50.91,1.5623
