,LVC FP Equity_DX_SI_QTY,LVC FP Equity_DX_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVC FP Equity_DX_SI_MV,LVC FP Equity_DX_DSS,LVC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SUPPLY_SI_QTY,LVC FP Equity_DX_BROKER_SI_QTY,LVC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVC FP Equity_DX_BROKER_SI_MV_NEW_x,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVC FP Equity_DX_BROKER_SI_MV_INC_x,LVC FP Equity_DX_BROKER_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_NEW,LVC FP Equity_DX_SUPPLY_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_QTY_INC,LVC FP Equity_DX_SUPPLY_SI_QTY_DEC,LVC FP Equity_DX_BROKER_SI_MV_NEW_y,LVC FP Equity_DX_BROKER_SI_MV_INC_y,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVC FP Equity_DX_BROKER_SI_MV_ADD,LVC FP Equity_DX_SUPPLY_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_DEC,LVC FP Equity_DX_SUPPLY_SI_MV,LVC FP Equity_DX_BROKER_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_MV_RMV,LVC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVC FP Equity_DX_UTILIZATION_QUANTITY,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVC FP Equity_DX_ACTIVE_UTILIZATION_MV,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVC FP Equity_DX_BROKER_SI_CON_RATIO,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVC FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11462000.0,11.73,0.0,,0.0,,0.0
2016-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11576000.0,11.63,0.0,,0.0,,0.0
2016-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11186000.0,11.44,0.0,,0.0,,0.0
2016-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11902000.0,11.58,0.0,,0.0,,0.0
2016-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11986000.0,11.92,0.0,,0.0,,0.0
2016-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11811000.0,11.9,0.0,,0.0,,0.0
2016-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11761000.0,12.14,0.0,,0.0,,0.0
2016-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11645000.0,11.81,0.0,,0.0,,0.0
2016-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11741000.0,11.76,0.0,,0.0,,0.0
2016-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11609000.0,11.73,0.0,,0.0,,0.0
2016-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11620000.0,11.74,0.0,,0.0,,0.0
2016-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11586000.0,11.61,0.0,,0.0,,0.0
2016-03-24,26000.0,288808.0,0.01,0.1,0.3,,288808.0,0.0,26000.0,0.0,,,,26000.0,,,,,,,,0.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.026
2016-03-25,26000.0,288808.0,0.01,0.1,0.3,,288808.0,0.0,26000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.026
2016-03-28,26000.0,288808.0,0.01,0.1,0.3,,288808.0,0.0,26000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.026
2016-03-29,26000.0,293436.0,0.01,0.1,0.29,,293436.0,0.0,26000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.026
2016-03-30,26000.0,303498.0,0.01,0.1,0.29,,303498.0,0.0,26000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.026
2016-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26000.0,0.0,0.29,,0.0,0.0,1000000.0,11375000.0,11.29,0.0,,0.0,,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11046000.0,11.67,0.0,,0.0,,0.0
2016-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11163000.0,11.04,0.0,,0.0,,0.0
2016-04-05,31000.0,331142.0,0.02,0.12,0.35,,331142.0,0.0,31000.0,0.0,,,,31000.0,,,,,,,,0.35,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.031
2016-04-06,31000.0,336040.0,0.02,0.11,0.33,,336040.0,0.0,31000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.031
2016-04-07,31000.0,330274.0,0.02,0.11,0.34,,330274.0,0.0,31000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.031
2016-04-08,131000.0,1431961.0,0.06,0.48,1.39,,1431961.0,0.0,131000.0,0.0,,,1.06,,,,100000.0,,,1.06,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.131
2016-04-11,131000.0,1439035.0,0.07,0.47,1.43,,1439035.0,0.0,131000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.131
2016-04-12,100000.0,1114900.0,0.05,0.36,1.1,,1114900.0,0.0,100000.0,0.0,,,,,,,,,,,,,,31000.0,0.0,0.34,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1
2016-04-13,100000.0,1188700.0,0.05,0.36,1.11,,1188700.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1
2016-04-14,100000.0,1200400.0,0.05,0.36,1.19,,1200400.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1
2016-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,100000.0,0.0,1.19,,0.0,0.0,1000000.0,11921000.0,11.87,0.0,,0.0,,0.0
2016-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,11995000.0,11.91,0.0,,0.0,,0.0
2016-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000000.0,12308000.0,11.9,0.0,,0.0,,0.0
2016-04-20,95000.0,1182465.0,0.05,0.38,1.14,,0.0,95000.0,0.0,1182465.0,,,,,,,,,,,,,95000.0,,1.14,,,9.5,9.5,905000.0,11264535.0,10.83,9.5,,1.0,100.0,0.095
2016-04-21,95000.0,1178285.0,0.05,0.38,1.17,,0.0,95000.0,0.0,1178285.0,,,,,,,,,,,,,,,1.17,,,9.5,9.5,905000.0,11224715.0,11.13,9.5,,1.0,100.0,0.095
2016-04-22,95000.0,1171065.0,0.05,0.38,1.18,,0.0,95000.0,0.0,1171065.0,,,,,,,,,,,,,,,1.18,,,9.5,9.5,905000.0,11155935.0,11.27,9.5,,1.0,100.0,0.095
2016-04-25,95000.0,1160235.0,0.05,0.4,1.19,,0.0,95000.0,0.0,1160235.0,,,,,,,,,,,,,,,1.19,,,9.5,9.5,905000.0,11052770.0,11.29,9.5,,1.0,100.0,0.095
2016-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,8619100.0,8.55,0.0,,0.0,,0.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,8151500.0,8.64,0.0,,0.0,,0.0
2016-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,8226400.0,8.61,0.0,,0.0,,0.0
2016-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,7963200.0,8.13,0.0,,0.0,,0.0
2016-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,7790300.0,8.22,0.0,,0.0,,0.0
2016-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,7821800.0,7.96,0.0,,0.0,,0.0
2016-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,7793100.0,7.78,0.0,,0.0,,0.0
2016-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,7872900.0,7.79,0.0,,0.0,,0.0
2016-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,7983500.0,7.79,0.0,,0.0,,0.0
2016-05-11,60000.0,677700.0,0.03,0.24,0.67,,0.0,60000.0,0.0,677700.0,,,,,,,,,,,,,60000.0,,0.67,,,8.57,8.57,640000.0,7228800.0,7.19,8.57,,1.0,100.0,0.0857
2016-05-12,60000.0,670860.0,0.03,0.23,0.68,,0.0,60000.0,0.0,670860.0,,,,,,,,,,,,,,,0.68,,,8.57,8.57,640000.0,7155840.0,7.29,8.57,,1.0,100.0,0.0857
2016-05-13,150000.0,1697250.0,0.08,0.58,1.7,,0.0,150000.0,0.0,1697250.0,,90000.0,,,,,,,,,90000.0,,,,1.7,,,21.43,21.43,550000.0,6223250.0,6.22,21.43,,1.0,100.0,0.2143
2016-05-16,90000.0,1015830.0,0.05,0.35,1.02,,0.0,90000.0,0.0,1015830.0,,,,,,0.67,,60000.0,,,,,,,1.02,,,12.86,12.86,610000.0,6885070.0,6.9,12.86,,1.0,100.0,0.1286
2016-05-17,90000.0,1010700.0,0.05,0.35,1.02,,0.0,90000.0,0.0,1010700.0,,,,,,,,,,,,,,,1.02,,,12.86,12.86,610000.0,6850300.0,6.89,12.86,,1.0,100.0,0.1286
2016-05-18,90000.0,1022490.0,0.05,0.35,1.01,,0.0,90000.0,0.0,1022490.0,,,,,,,,,,,,,,,1.01,,,12.86,12.86,610000.0,6930210.0,6.85,12.86,,1.0,100.0,0.1286
2016-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.02,,90000.0,,,,,,,0.0,,,0.0,0.0,700000.0,7809900.0,7.86,0.0,,0.0,,0.0
2016-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,8070300.0,7.96,0.0,,0.0,,0.0
2016-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,7997500.0,8.08,0.0,,0.0,,0.0
2016-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,8380400.0,8.07,0.0,,0.0,,0.0
2016-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,8596000.0,8.09,0.0,,0.0,,0.0
2016-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,700000.0,8705900.0,8.39,0.0,,0.0,,0.0
2016-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350000.0,4366250.0,4.29,0.0,,0.0,,0.0
2016-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350000.0,4400550.0,4.37,0.0,,0.0,,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350000.0,4355750.0,4.36,0.0,,0.0,,0.0
2016-06-14,162000.0,1707966.0,0.12,0.71,1.79,,1707966.0,0.0,162000.0,0.0,,,,162000.0,,,,,,,,1.79,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-15,162000.0,1741014.0,0.11,0.67,1.71,,1741014.0,0.0,162000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-16,272000.0,2896800.0,0.19,1.12,2.93,,2896800.0,0.0,272000.0,0.0,,,1.21,,,,110000.0,,,1.21,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-17,372000.0,4047360.0,0.26,1.51,3.97,,4047360.0,0.0,372000.0,0.0,,,1.05,,,,100000.0,,,1.05,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.86
2016-06-20,372000.0,4330080.0,0.26,1.47,4.05,,4330080.0,0.0,372000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.86
2016-06-21,210000.0,2478210.0,0.14,0.83,2.44,,2478210.0,0.0,210000.0,0.0,,,,,,,,,,,,,,162000.0,0.0,1.63,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.05
2016-06-22,210000.0,2503410.0,0.14,0.83,2.48,,2503410.0,0.0,210000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-23,210000.0,2594130.0,0.14,0.84,2.51,,2594130.0,0.0,210000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.05
2016-06-29,9000.0,96993.0,0.0,0.04,0.09,,96993.0,0.0,9000.0,0.0,,,,9000.0,,,,,,,,0.09,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-30,9000.0,98964.0,0.0,0.03,0.1,,98964.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.03
2016-07-01,9000.0,100521.0,0.0,0.03,0.1,,100521.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.03
2016-07-04,9000.0,98919.0,0.0,0.04,0.1,,98919.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-05,9000.0,95616.0,0.0,0.04,0.1,,95616.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,9000.0,0.0,0.1,,0.0,0.0,300000.0,3070500.0,3.3,0.0,,0.0,,0.0
2016-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,300000.0,3340200.0,3.23,0.0,,0.0,,0.0
2016-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,300000.0,3443400.0,3.22,0.0,,0.0,,0.0
2016-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,300000.0,3451200.0,3.44,0.0,,0.0,,0.0
2016-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150000.0,1765500.0,1.72,0.0,,0.0,,0.0
2016-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,300000.0,3506400.0,3.45,0.0,,0.0,,0.0
2016-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,300000.0,3484800.0,3.46,0.0,,0.0,,0.0
2016-08-05,85900.0,1020663.8,0.04,0.4,1.01,,1020663.8,0.0,85900.0,0.0,,,,85900.0,,,,,,,,1.01,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.32,0.5001,50.68,0.0
2016-08-08,85900.0,1022295.9,0.05,0.4,1.02,,1022295.9,0.0,85900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2016-08-09,85900.0,1046949.2,0.05,0.4,1.04,,1046949.2,0.0,85900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.46,0.5001,50.54,0.0
2016-08-10,85900.0,1039390.0,0.06,0.4,1.04,,1039390.0,0.0,85900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.76,0.5,50.24,0.0
2016-08-11,43000.0,532641.0,0.03,0.2,0.52,,532641.0,0.0,43000.0,0.0,,,,,,,,,,,,,,42900.0,0.0,0.52,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-08-25,155400.0,1840713.0,0.14,0.77,1.87,,1840713.0,0.0,155400.0,0.0,,,,155400.0,,,,,,,,1.87,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.0
2016-08-26,155400.0,1872570.0,0.15,0.77,1.84,,1872570.0,0.0,155400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.0
2016-08-29,155400.0,1856874.6,0.15,0.77,1.87,,1856874.6,0.0,155400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.0
2016-08-30,155400.0,1883448.0,0.15,0.77,1.86,,1883448.0,0.0,155400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.0
2016-08-31,319500.0,3842946.0,0.32,1.57,3.87,,3842946.0,0.0,319500.0,0.0,,,2.02,,,,164100.0,,,2.02,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.0
2016-09-01,165100.0,1984832.2,0.16,0.81,1.99,,1984832.2,0.0,165100.0,0.0,,,,,,,,,,,,,,154400.0,0.0,1.87,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,0.0
2016-09-02,165100.0,2075307.0,0.17,0.81,1.98,,2075307.0,0.0,165100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,0.0
2016-09-05,165100.0,2075307.0,0.16,0.82,2.07,,2075307.0,0.0,165100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,0.0
2016-09-06,165100.0,2063750.0,0.16,0.83,2.08,,2063750.0,0.0,165100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,0.0
2016-09-14,26000.0,302406.0,0.02,0.14,0.3,,302406.0,0.0,26000.0,0.0,,,,26000.0,,,,,,,,0.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-15,26000.0,303030.0,0.02,0.14,0.3,,303030.0,0.0,26000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-16,597200.0,6822412.8,0.54,3.04,6.95,,6822412.8,0.0,597200.0,0.0,,,6.65,,,,571200.0,,,6.65,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2016-09-19,597200.0,7017697.2,0.51,2.88,6.82,,7017697.2,0.0,597200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2016-09-20,597200.0,7005753.2,0.49,2.81,7.01,,7005753.2,0.0,597200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2016-09-21,597200.0,7069653.6,0.47,2.81,7.02,,7069653.6,0.0,597200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2016-09-22,571200.0,7065172.8,0.44,2.69,6.75,,7065172.8,0.0,571200.0,0.0,,,,,,,,,,,,,,26000.0,0.0,0.23,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2016-11-08,273300.0,3341639.1,0.15,1.37,3.31,,3341639.1,0.0,273300.0,0.0,,,,273300.0,,,,,,,,3.31,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2016-11-09,273300.0,3434834.4,0.15,1.37,3.33,,3434834.4,0.0,273300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2016-11-10,273300.0,3422262.6,0.14,1.37,3.44,,3422262.6,0.0,273300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2016-11-11,273300.0,3355030.8,0.14,1.37,3.42,,3355030.8,0.0,273300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2016-11-14,273300.0,3387006.9,0.14,1.37,3.35,,3387006.9,0.0,273300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2016-11-15,273300.0,3426362.1,0.14,1.39,3.38,,3426362.1,0.0,273300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,345450.0,0.35,0.0,,0.0,,0.0
2016-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,351550.0,0.35,0.0,,0.0,,0.0
2017-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,357725.0,0.36,0.0,,0.0,,0.0
2017-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,359875.0,0.36,0.0,,0.0,,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,374625.0,0.36,0.0,,0.0,,0.0
2017-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,375175.0,0.37,0.0,,0.0,,0.0
2017-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,380350.0,0.38,0.0,,0.0,,0.0
2017-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,376450.0,0.38,0.0,,0.0,,0.0
2017-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,373450.0,0.38,0.0,,0.0,,0.0
2017-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,374725.0,0.37,0.0,,0.0,,0.0
2017-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,377925.0,0.37,0.0,,0.0,,0.0
2017-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,379350.0,0.38,0.0,,0.0,,0.0
2017-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,380500.0,0.38,0.0,,0.0,,0.0
2017-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,376475.0,0.38,0.0,,0.0,,0.0
2017-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25000.0,378475.0,0.38,0.0,,0.0,,0.0
