,ALMUN FP Equity_DX_SI_QTY,ALMUN FP Equity_DX_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMUN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMUN FP Equity_DX_SI_MV,ALMUN FP Equity_DX_DSS,ALMUN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SUPPLY_SI_QTY,ALMUN FP Equity_DX_BROKER_SI_QTY,ALMUN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMUN FP Equity_DX_BROKER_SI_MV_INC_x,ALMUN FP Equity_DX_BROKER_SI_QTY_ADD,ALMUN FP Equity_DX_SUPPLY_SI_MV_DEC,ALMUN FP Equity_DX_BROKER_SI_QTY_INC,ALMUN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMUN FP Equity_DX_BROKER_SI_MV_INC_y,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMUN FP Equity_DX_BROKER_SI_MV_ADD,ALMUN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMUN FP Equity_DX_BROKER_SI_QTY_DEC,ALMUN FP Equity_DX_SUPPLY_SI_MV,ALMUN FP Equity_DX_BROKER_SI_MV_DEC,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMUN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMUN FP Equity_DX_BROKER_SI_CON_RATIO,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMUN FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-17,510.0,627.3,0.02,0.11,0.01,0.0,0.0,313.65,255.0,255.0,313.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-20,510.0,652.8,0.02,0.11,0.01,0.0,0.0,326.4,255.0,255.0,326.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-21,510.0,632.4,0.02,0.11,0.01,0.0,0.0,316.2,255.0,255.0,316.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-22,510.0,627.3,0.02,0.11,0.01,0.0,0.0,313.65,255.0,255.0,313.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-23,510.0,576.3,0.02,0.11,0.01,0.0,0.0,288.15,255.0,255.0,288.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-24,510.0,522.75,0.02,0.1,0.01,0.0,0.0,261.38,255.0,255.0,261.38,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-27,510.0,489.6,0.02,0.1,0.01,0.0,0.0,244.8,255.0,255.0,244.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-28,510.0,464.1,0.02,0.09,0.01,0.0,0.0,232.05,255.0,255.0,232.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-29,510.0,457.98,0.02,0.08,0.01,0.0,0.0,228.99,255.0,255.0,228.99,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-30,510.0,447.78,0.02,0.08,0.01,0.0,0.0,223.89,255.0,255.0,223.89,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-12-01,510.0,434.52,0.02,0.07,0.01,0.0,0.0,217.26,255.0,255.0,217.26,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-12-04,510.0,438.6,0.02,0.07,0.01,0.0,0.0,219.3,255.0,255.0,219.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-12-05,510.0,438.6,0.02,0.07,0.01,0.0,0.0,219.3,255.0,255.0,219.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-12-06,510.0,438.6,0.02,0.07,0.01,0.0,0.0,219.3,255.0,255.0,219.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-12-07,7710.0,6615.18,0.27,1.0,0.09,0.01,0.0,3307.59,3855.0,3855.0,3307.59,3600.0,,3600.0,,,,,3600.0,0.0,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.77,0.8738,93.23,1.7229
2023-12-08,7710.0,6646.02,0.27,1.01,0.09,0.01,0.0,3323.01,3855.0,3855.0,3323.01,,,,,,,,,,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.77,0.8738,93.23,1.7229
2023-12-11,7710.0,6553.5,0.27,1.03,0.09,0.01,0.0,3276.75,3855.0,3855.0,3276.75,,,,,,,,,,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.77,0.8738,93.23,1.7229
2023-12-12,7710.0,6630.6,0.27,1.03,0.09,0.01,0.0,3315.3,3855.0,3855.0,3315.3,,,,,,,,,,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.77,0.8738,93.23,1.7229
2023-12-13,7710.0,6630.6,0.27,1.03,0.09,0.01,0.0,3315.3,3855.0,3855.0,3315.3,,,,,,,,,,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.77,0.8738,93.23,1.7229
2023-12-14,7710.0,6646.02,0.27,1.04,0.09,0.01,0.0,3323.01,3855.0,3855.0,3323.01,,,,,,,,,,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.77,0.8738,93.23,1.7229
2023-12-15,7710.0,6908.16,0.27,1.02,0.09,0.01,0.0,3454.08,3855.0,3855.0,3454.08,,,,,,,,,,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.77,0.8738,93.23,1.7229
2023-12-18,7710.0,6753.96,0.27,1.07,0.09,0.01,0.0,3376.98,3855.0,3855.0,3376.98,,,,,,,,,,,,0.0,,100.0,86.15,0.0,0.0,0.0,100.0,6.89,0.8717,93.11,1.7229
2023-12-19,5910.0,5082.6,0.21,0.8,0.07,0.01,0.0,2541.3,2955.0,2955.0,2541.3,,,,0.0,,900.0,,,,,900.0,0.0,0.0,100.0,82.66,0.0,0.0,0.0,100.0,8.83,0.8391,91.17,1.6531
2023-12-20,5910.0,5082.6,0.21,0.6,0.07,0.01,0.0,2541.3,2955.0,2955.0,2541.3,,,,,,,,,,,,0.0,,100.0,82.66,0.0,0.0,0.0,100.0,8.75,0.8403,91.25,1.6531
2023-12-21,1710.0,1463.76,0.06,0.16,0.02,0.0,0.0,731.88,855.0,855.0,731.88,,,,0.0,,2100.0,,,,,2100.0,0.0,0.0,100.0,23.92,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,0.4783
2023-12-22,1710.0,1456.92,0.06,0.16,0.02,0.0,0.0,728.46,855.0,855.0,728.46,,,,,,,,,,,,0.0,,100.0,23.92,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,0.4783
2023-12-25,1710.0,1456.92,0.06,0.16,0.02,0.0,0.0,728.46,855.0,855.0,728.46,,,,,,,,,,,,0.0,,100.0,23.92,0.0,0.0,0.0,100.0,30.38,0.577,69.62,0.4783
2023-12-26,1710.0,1456.92,0.06,0.16,0.02,0.0,0.0,728.46,855.0,855.0,728.46,,,,,,,,,,,,0.0,,100.0,57.97,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,1.1593
2023-12-27,1710.0,1470.6,0.06,0.16,0.02,0.0,0.0,735.3,855.0,855.0,735.3,,,,,,,,,,,,0.0,,100.0,57.97,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,1.1593
2023-12-28,1710.0,1463.76,0.06,0.16,0.02,0.0,0.0,731.88,855.0,855.0,731.88,,,,,,,,,,,,0.0,,100.0,57.97,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,1.1593
2023-12-29,1710.0,1463.76,0.06,0.15,0.02,0.0,0.0,731.88,855.0,855.0,731.88,,,,,,,,,,,,0.0,,100.0,57.97,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,1.1593
2024-01-01,1710.0,1463.76,0.06,0.15,0.02,0.0,0.0,731.88,855.0,855.0,731.88,,,,,,,,,,,,0.0,,100.0,57.97,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,1.1593
2024-01-02,1710.0,1463.76,0.06,0.15,0.02,0.0,0.0,731.88,855.0,855.0,731.88,,,,,,,,,,,,0.0,,100.0,57.97,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,1.1593
2024-01-03,1710.0,1501.38,0.06,0.14,0.02,0.0,0.0,750.69,855.0,855.0,750.69,,,,,,,,,,,,0.0,,100.0,57.97,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,1.1593
2024-01-04,1400.0,1190.0,0.05,0.12,0.02,0.0,0.0,595.0,700.0,700.0,595.0,,,,0.0,,155.0,,,,,155.0,0.0,0.0,100.0,47.46,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,0.9492
2024-01-05,1400.0,1181.6,0.05,0.11,0.02,0.0,0.0,590.8,700.0,700.0,590.8,,,,,,,,,,,,0.0,,100.0,47.46,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,0.9492
2024-01-08,1400.0,1184.4,0.05,0.11,0.02,0.0,0.0,592.2,700.0,700.0,592.2,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-09,1400.0,1176.0,0.05,0.11,0.02,0.0,0.0,588.0,700.0,700.0,588.0,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-10,1400.0,1209.6,0.05,0.12,0.02,0.0,0.0,604.8,700.0,700.0,604.8,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-11,1400.0,1212.4,0.05,0.12,0.02,0.0,0.0,606.2,700.0,700.0,606.2,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-12,1400.0,1190.0,0.05,0.13,0.02,0.0,0.0,595.0,700.0,700.0,595.0,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-15,1400.0,1246.0,0.05,0.14,0.02,0.0,0.0,623.0,700.0,700.0,623.0,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7507,85.41,1.0606
2024-01-16,1400.0,1512.0,0.05,0.14,0.02,0.0,0.0,756.0,700.0,700.0,756.0,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-17,1400.0,1400.0,0.05,0.13,0.02,0.0,0.0,700.0,700.0,700.0,700.0,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-18,1400.0,1449.0,0.05,0.12,0.02,0.0,0.0,724.5,700.0,700.0,724.5,,,,,,,,,,,,0.0,,100.0,53.03,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,1.0606
2024-01-19,1446.0,1460.46,0.05,0.12,0.02,0.0,0.0,730.23,723.0,723.0,730.23,23.0,0.0,,,23.0,,0.0,23.0,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-22,1446.0,1402.62,0.05,0.12,0.02,0.0,0.0,701.31,723.0,723.0,701.31,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-23,1446.0,1402.62,0.05,0.12,0.02,0.0,0.0,701.31,723.0,723.0,701.31,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-24,1446.0,1393.94,0.05,0.12,0.02,0.0,0.0,696.97,723.0,723.0,696.97,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-25,1446.0,1391.05,0.05,0.12,0.02,0.0,0.0,695.53,723.0,723.0,695.53,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-26,1446.0,1301.4,0.05,0.12,0.02,0.0,0.0,650.7,723.0,723.0,650.7,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-29,1446.0,1272.48,0.05,0.12,0.02,0.0,0.0,636.24,723.0,723.0,636.24,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-30,1446.0,1402.62,0.05,0.11,0.02,0.0,0.0,701.31,723.0,723.0,701.31,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-01-31,1446.0,1156.8,0.05,0.08,0.02,0.0,0.0,578.4,723.0,723.0,578.4,,,,,,,,,,,,0.0,,100.0,53.83,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,1.0767
2024-02-01,200.0,164.0,0.01,0.01,0.0,0.0,0.0,82.0,100.0,100.0,82.0,,,,0.0,,623.0,,,,,623.0,0.0,0.0,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-02-02,200.0,160.0,0.01,0.01,0.0,0.0,0.0,80.0,100.0,100.0,80.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-02-05,200.0,160.4,0.01,0.01,0.0,0.0,0.0,80.2,100.0,100.0,80.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-02-06,7200.0,5976.0,0.26,0.43,0.08,0.01,0.0,5893.0,7100.0,7100.0,5893.0,7000.0,,7000.0,,,,,7000.0,0.01,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-07,7200.0,5904.0,0.26,0.44,0.08,0.01,0.0,5822.0,7100.0,7100.0,5822.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-08,7200.0,5760.0,0.26,0.44,0.08,0.01,0.0,5680.0,7100.0,7100.0,5680.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-09,7200.0,5659.2,0.26,0.44,0.08,0.01,0.0,5580.6,7100.0,7100.0,5580.6,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-12,7205.0,5619.9,0.26,0.45,0.08,0.01,0.0,5541.9,7105.0,7105.0,5541.9,5.0,,5.0,,,,,5.0,0.0,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.84,0.9434,97.09,0.9327
2024-02-13,7205.0,5605.49,0.26,0.45,0.08,0.01,0.0,5527.69,7105.0,7105.0,5527.69,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.84,0.9434,97.09,0.9327
2024-02-14,7200.0,5544.0,0.26,0.46,0.08,0.01,0.0,5467.0,7100.0,7100.0,5467.0,,,,0.0,,5.0,,,,,5.0,0.01,0.0,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-15,7200.0,5544.0,0.26,0.45,0.08,0.01,0.0,5467.0,7100.0,7100.0,5467.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-16,7200.0,5544.0,0.26,0.46,0.08,0.01,0.0,5467.0,7100.0,7100.0,5467.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-19,7200.0,5400.0,0.26,0.46,0.08,0.01,0.0,5325.0,7100.0,7100.0,5325.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.84,0.9447,97.16,0.9326
2024-02-20,7200.0,5400.0,0.26,0.46,0.08,0.01,0.0,5325.0,7100.0,7100.0,5325.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-21,7200.0,5112.0,0.26,0.46,0.08,0.01,0.0,5041.0,7100.0,7100.0,5041.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-22,7200.0,5184.0,0.26,0.47,0.08,0.01,0.0,5112.0,7100.0,7100.0,5112.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.81,0.9454,97.19,0.9326
2024-02-23,7200.0,5472.0,0.26,0.47,0.08,0.01,0.0,5396.0,7100.0,7100.0,5396.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-26,7200.0,5472.0,0.26,0.46,0.08,0.01,0.0,5396.0,7100.0,7100.0,5396.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-27,7200.0,4924.8,0.26,0.47,0.08,0.01,0.0,4856.4,7100.0,7100.0,4856.4,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-28,7200.0,5184.0,0.26,0.53,0.08,0.0,0.0,5112.0,7100.0,7100.0,5112.0,,,,,,,,,,,,0.0,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-02-29,7200.0,5184.0,0.26,0.59,0.08,0.01,0.0,5112.0,7100.0,7100.0,5112.0,,,,,,,,,,,,0.01,,100.0,91.97,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.9326
2024-03-01,200.0,144.0,0.01,0.02,0.0,0.0,0.0,72.0,100.0,100.0,72.0,,,,0.01,,7000.0,,,,,7000.0,0.0,0.01,100.0,1.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0259
2024-03-04,200.0,143.2,0.01,0.02,0.0,0.0,0.0,71.6,100.0,100.0,71.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-05,200.0,142.0,0.01,0.02,0.0,0.0,0.0,71.0,100.0,100.0,71.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-06,200.0,138.0,0.01,0.02,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-07,200.0,138.0,0.01,0.02,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-08,200.0,138.0,0.01,0.02,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-11,200.0,138.0,0.01,0.02,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-12,200.0,140.8,0.01,0.02,0.0,0.0,0.0,70.4,100.0,100.0,70.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-13,200.0,140.0,0.01,0.03,0.0,0.0,0.0,70.0,100.0,100.0,70.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-14,200.0,139.6,0.01,0.05,0.0,0.0,0.0,69.8,100.0,100.0,69.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-15,200.0,138.0,0.01,0.05,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-18,200.0,138.0,0.01,0.05,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-19,200.0,136.8,0.01,0.06,0.0,0.0,0.0,68.4,100.0,100.0,68.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-20,200.0,136.8,0.01,0.05,0.0,0.0,0.0,68.4,100.0,100.0,68.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-21,200.0,137.2,0.01,0.06,0.0,0.0,0.0,68.6,100.0,100.0,68.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-22,200.0,136.0,0.01,0.06,0.0,0.0,0.0,68.0,100.0,100.0,68.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-25,200.0,134.8,0.01,0.06,0.0,0.0,0.0,67.4,100.0,100.0,67.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-26,200.0,136.0,0.01,0.06,0.0,0.0,0.0,68.0,100.0,100.0,68.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-27,200.0,136.0,0.01,0.06,0.0,0.0,0.0,68.0,100.0,100.0,68.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-28,200.0,136.4,0.01,0.06,0.0,0.0,0.0,68.2,100.0,100.0,68.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-03-29,200.0,136.4,0.01,0.06,0.0,0.0,0.0,68.2,100.0,100.0,68.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-01,200.0,136.4,0.01,0.06,0.0,0.0,0.0,68.2,100.0,100.0,68.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-02,200.0,136.0,0.01,0.06,0.0,0.0,0.0,68.0,100.0,100.0,68.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-03,200.0,135.6,0.01,0.05,0.0,0.0,0.0,67.8,100.0,100.0,67.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-04,200.0,135.2,0.01,0.05,0.0,0.0,0.0,67.6,100.0,100.0,67.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-05,200.0,136.0,0.01,0.06,0.0,0.0,0.0,68.0,100.0,100.0,68.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-08,200.0,135.2,0.01,0.06,0.0,0.0,0.0,67.6,100.0,100.0,67.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-09,200.0,134.4,0.01,0.06,0.0,0.0,0.0,67.2,100.0,100.0,67.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-10,200.0,134.4,0.01,0.06,0.0,0.0,0.0,67.2,100.0,100.0,67.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-11,200.0,133.6,0.01,0.06,0.0,0.0,0.0,66.8,100.0,100.0,66.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-12,200.0,133.6,0.01,0.06,0.0,0.0,0.0,66.8,100.0,100.0,66.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-15,200.0,133.6,0.01,0.07,0.0,0.0,0.0,66.8,100.0,100.0,66.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-16,200.0,132.8,0.01,0.06,0.0,0.0,0.0,66.4,100.0,100.0,66.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-17,200.0,132.8,0.01,0.07,0.0,0.0,0.0,66.4,100.0,100.0,66.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-18,200.0,133.2,0.01,0.07,0.0,0.0,0.0,66.6,100.0,100.0,66.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-19,200.0,133.2,0.01,0.07,0.0,0.0,0.0,66.6,100.0,100.0,66.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-22,200.0,133.2,0.01,0.07,0.0,0.0,0.0,66.6,100.0,100.0,66.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-23,200.0,132.0,0.01,0.07,0.0,0.0,0.0,66.0,100.0,100.0,66.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-24,200.0,130.0,0.01,0.07,0.0,0.0,0.0,65.0,100.0,100.0,65.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-25,200.0,129.2,0.01,0.07,0.0,0.0,0.0,64.6,100.0,100.0,64.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-26,200.0,128.4,0.01,0.07,0.0,0.0,0.0,64.2,100.0,100.0,64.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-04-29,200.0,129.6,0.01,0.07,0.0,0.0,0.0,64.8,100.0,100.0,64.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
