,SRIE FP Equity_DX_SI_QTY,SRIE FP Equity_DX_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIE FP Equity_DX_SI_MV,SRIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SUPPLY_SI_QTY,SRIE FP Equity_DX_BROKER_SI_QTY,SRIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIE FP Equity_DX_BROKER_SI_MV_INC_x,SRIE FP Equity_DX_BROKER_SI_QTY_ADD,SRIE FP Equity_DX_SUPPLY_SI_MV_DEC,SRIE FP Equity_DX_BROKER_SI_QTY_INC,SRIE FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIE FP Equity_DX_BROKER_SI_MV_INC_y,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIE FP Equity_DX_BROKER_SI_MV_ADD,SRIE FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIE FP Equity_DX_BROKER_SI_QTY_DEC,SRIE FP Equity_DX_SUPPLY_SI_MV,SRIE FP Equity_DX_BROKER_SI_MV_DEC,SRIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIE FP Equity_DX_UTILIZATION_QUANTITY,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIE FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIE FP Equity_DX_BROKER_SI_CON_RATIO,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIE FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIE FP Equity_PX_LAST
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2711744.08,2.74,0.0,,0.0,,0.0,25.0244
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2694427.51,2.72,0.0,,0.0,,0.0,24.8646
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2735367.43,2.69,0.0,,0.0,,0.0,25.2424
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2734944.81,2.74,0.0,,0.0,,0.0,25.2385
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2739420.25,2.74,0.0,,0.0,,0.0,25.2798
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2768656.85,2.75,0.0,,0.0,,0.0,25.5496
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2788411.61,2.77,0.0,,0.0,,0.0,25.7319
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2785984.26,2.79,0.0,,0.0,,0.0,25.7095
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2762545.12,2.78,0.0,,0.0,,0.0,25.4932
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2745477.79,2.76,0.0,,0.0,,0.0,25.3357
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2758210.56,2.77,0.0,,0.0,,0.0,25.4532
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2793418.03,2.76,0.0,,0.0,,0.0,25.7781
2022-12-02,190500.0,4906422.75,32.7,0.52,4.92,3270948.5,63500.0,127000.0,1635474.25,,,127000.0,,,,,,3.28,63500.0,,1.64,,100.0,36.95,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,1.1084,25.7555
2022-12-05,190500.0,4879238.4,32.79,0.52,4.91,3252825.6,63500.0,127000.0,1626412.8,,,,,,,,,,,,1.64,,100.0,36.95,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,1.1084,25.6128
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.64,,63500.0,,,,,127000.0,0.0,3.27,0.0,0.0,44864.0,1143233.42,1.15,0.0,,0.0,,0.0,25.4822
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2742974.59,2.76,0.0,,0.0,,0.0,25.3126
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2738509.99,2.75,0.0,,0.0,,0.0,25.2714
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2766392.05,2.74,0.0,,0.0,,0.0,25.5287
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2746669.8,2.77,0.0,,0.0,,0.0,25.3467
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2790373.0,2.75,0.0,,0.0,,0.0,25.75
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2784412.98,2.79,0.0,,0.0,,0.0,25.695
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2706271.7,2.79,0.0,,0.0,,0.0,24.9739
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2661430.68,2.7,0.0,,0.0,,0.0,24.5601
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2671367.66,2.67,0.0,,0.0,,0.0,24.6518
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2661203.11,2.68,0.0,,0.0,,0.0,24.558
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2678324.62,2.66,0.0,,0.0,,0.0,24.716
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2674022.57,2.7,0.0,,0.0,,0.0,24.6763
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2674466.87,2.67,0.0,,0.0,,0.0,24.6804
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2674466.87,2.68,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2677251.82,2.67,0.0,,0.0,,0.0,24.7061
2022-12-28,28800.0,712627.2,4.07,0.08,0.71,475084.8,9600.0,19200.0,237542.4,,,19200.0,,,,,,0.47,9600.0,,0.24,,100.0,7.53,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2258,24.744
2022-12-29,28800.0,717341.76,3.95,0.08,0.71,478227.84,9600.0,19200.0,239113.92,,,,,,,,,,,,0.24,,100.0,8.14,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2441,24.9077
2022-12-30,10800.0,264722.04,1.33,0.03,0.27,176481.36,3600.0,7200.0,88240.68,,,,0.15,,6000.0,,,,,12000.0,0.09,0.29,100.0,3.05,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0916,24.5113
2023-01-02,24900.0,617671.89,3.45,0.07,0.61,411781.26,8300.0,16600.0,205890.63,4700.0,0.23,,,9400.0,,0.23,4700.0,,,,0.2,,100.0,7.11,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2134,24.8061
2023-01-03,24900.0,624666.3,3.5,0.07,0.62,416444.2,8300.0,16600.0,208222.1,,,,,,,,,,,,0.21,,100.0,7.11,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2134,25.087
2023-01-04,24900.0,635448.0,3.46,0.07,0.62,423632.0,8300.0,16600.0,211816.0,,,,,,,,,,,,0.21,,100.0,7.11,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2134,25.52
2023-01-05,58500.0,1492469.55,9.06,0.16,1.49,994979.7,19500.0,39000.0,497489.85,11200.0,0.58,,,22400.0,,0.58,11200.0,,,,0.5,,100.0,13.21,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.3962,25.5123
2023-01-06,58500.0,1507849.2,9.55,0.16,1.49,1005232.8,19500.0,39000.0,502616.4,,,,,,,,,,,,0.5,,100.0,15.25,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.4575,25.7752
2023-01-09,58500.0,1521058.5,9.11,0.16,1.51,1014039.0,19500.0,39000.0,507019.5,,,,,,,,,,,,0.5,,100.0,15.25,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.4575,26.001
2023-01-10,58500.0,1512435.6,8.29,0.16,1.52,1008290.4,19500.0,39000.0,504145.2,,,,,,,,,,,,0.51,,100.0,14.15,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.4246,25.8536
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.51,,19500.0,,,,,39000.0,0.0,1.01,0.0,0.0,108364.0,2811644.85,2.8,0.0,,0.0,,0.0,25.9463
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,98764.0,2576426.84,2.56,0.0,,0.0,,0.0,26.0867
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2843828.96,2.83,0.0,,0.0,,0.0,26.2433
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2860267.78,2.85,0.0,,0.0,,0.0,26.395
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2871472.62,2.87,0.0,,0.0,,0.0,26.4984
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2881485.45,2.87,0.0,,0.0,,0.0,26.5908
2023-01-19,138000.0,3608244.6,20.28,0.38,3.68,2405496.4,46000.0,92000.0,1202748.2,,,92000.0,,,,,,2.45,46000.0,,1.23,,100.0,22.96,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.6887,26.1467
2023-01-20,92000.0,2412874.8,13.29,0.25,2.41,1206437.4,46000.0,46000.0,1206437.4,,,,,,,,,,,46000.0,1.2,1.22,100.0,29.8,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.596,26.2269
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2,,46000.0,,,,,46000.0,0.0,1.2,0.0,0.0,108364.0,2857136.06,2.92,0.0,,0.0,,0.0,26.3661
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,154364.0,4070887.41,4.14,0.0,,0.0,,0.0,26.372
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2839158.47,2.87,0.0,,0.0,,0.0,26.2002
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2858707.34,2.85,0.0,,0.0,,0.0,26.3806
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2866542.06,2.86,0.0,,0.0,,0.0,26.4529
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2864049.68,2.86,0.0,,0.0,,0.0,26.4299
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2856897.66,2.85,0.0,,0.0,,0.0,26.3639
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2860170.25,2.88,0.0,,0.0,,0.0,26.3941
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2920810.75,2.86,0.0,,0.0,,0.0,26.9537
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2920810.75,2.91,0.0,,0.0,,0.0,26.9537
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2898747.84,2.92,0.0,,0.0,,0.0,26.7501
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2894424.11,2.89,0.0,,0.0,,0.0,26.7102
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2899798.97,2.89,0.0,,0.0,,0.0,26.7598
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2916985.5,2.89,0.0,,0.0,,0.0,26.9184
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2873054.73,2.91,0.0,,0.0,,0.0,26.513
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2899192.13,2.87,0.0,,0.0,,0.0,26.7542
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2897685.87,2.9,0.0,,0.0,,0.0,26.7403
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2922696.28,2.91,0.0,,0.0,,0.0,26.9711
2023-02-16,121200.0,3274533.12,21.03,0.33,3.26,2183022.08,40400.0,80800.0,1091511.04,,,80800.0,,,,,,2.18,40400.0,,1.09,,100.0,21.36,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.6407,27.0176
2023-02-17,121200.0,3267358.08,20.46,0.33,3.28,2178238.72,40400.0,80800.0,1089119.36,,,,,,,,,,,,1.09,,100.0,27.16,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.8147,26.9584
2023-02-20,121200.0,3272787.84,21.27,0.33,3.0,2181858.56,40400.0,80800.0,1090929.28,,,,,,,,,,,,0.95,,100.0,27.16,0.0,0.0,0.0,100.0,31.83,0.566,68.17,0.8147,27.0032
2023-02-21,121200.0,3259128.6,23.94,0.33,3.27,2172752.4,40400.0,80800.0,1086376.2,,,,,,,,,,,,1.09,,100.0,27.16,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.8147,26.8905
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.09,,40400.0,,,,,80800.0,0.0,2.19,0.0,0.0,108364.0,2912044.1,2.91,0.0,,0.0,,0.0,26.8728
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108364.0,2909692.6,2.91,0.0,,0.0,,0.0,26.8511
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,107964.0,2872662.93,2.9,0.0,,0.0,,0.0,26.6076
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,144905.0,3901567.13,3.86,0.0,,0.0,,0.0,26.925
2023-02-28,321900.0,8634194.94,68.71,0.8,8.64,5756129.96,107300.0,214600.0,2878064.98,,,214600.0,,,,,,5.76,107300.0,,2.88,,100.0,27.07,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.8121,26.8226
2023-03-01,321900.0,8569911.51,77.1,0.8,8.64,5713274.34,107300.0,214600.0,2856637.17,,,,,,,,,,,,2.88,,100.0,37.21,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,1.1163,26.6229
2023-03-02,321900.0,8615428.17,75.85,0.75,8.58,5743618.78,107300.0,214600.0,2871809.39,,,,,,,,,,,,2.86,,100.0,37.21,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,1.1163,26.7643
2023-03-03,195900.0,5278956.48,38.08,0.45,5.25,3519304.32,65300.0,130600.0,1759652.16,,,,1.1,,42000.0,,,,,84000.0,1.75,2.2,60.86,22.64,42000.0,1131782.4,1.25,58.27,33.33,0.5556,66.67,0.6794,26.9472
2023-03-06,177900.0,4803833.7,34.9,0.41,4.79,3202555.8,59300.0,118600.0,1601277.9,,,,0.14,,6000.0,,,,,12000.0,1.6,0.29,100.0,30.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.9,27.003
2023-03-07,177900.0,4765656.36,34.48,0.41,4.8,3177104.24,59300.0,118600.0,1588552.12,,,,,,,,,,,,1.6,,100.0,24.67,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.7401,26.7884
2023-03-08,177900.0,4763877.36,34.43,0.41,4.77,3175918.24,59300.0,118600.0,1587959.12,,,,,,,,,,,,1.59,,100.0,24.67,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.7401,26.7784
2023-03-09,177900.0,4761991.62,34.45,0.41,4.77,3174661.08,59300.0,118600.0,1587330.54,,,,,,,,,,,,1.59,,100.0,24.67,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.7401,26.7678
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.58,,59300.0,,,,,118600.0,0.0,3.15,0.0,0.0,201164.0,5310246.81,5.37,0.0,,0.0,,0.0,26.3976
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,115764.0,3001621.6,3.05,0.0,,0.0,,0.0,25.9288
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4748240.44,4.68,0.0,,0.0,,0.0,26.2241
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4646319.52,4.73,0.0,,0.0,,0.0,25.6612
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4706215.49,4.65,0.0,,0.0,,0.0,25.992
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4650194.29,4.71,0.0,,0.0,,0.0,25.6826
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4715141.94,4.65,0.0,,0.0,,0.0,26.0413
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4758597.3,4.61,0.0,,0.0,,0.0,26.2813
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4761838.35,4.61,0.0,,0.0,,0.0,26.2992
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201464.0,5297677.2,5.28,0.0,,0.0,,0.0,26.2959
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4708840.92,4.76,0.0,,0.0,,0.0,26.0065
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4756098.62,4.7,0.0,,0.0,,0.0,26.2675
2023-03-28,61200.0,1601916.12,13.98,0.14,1.61,1067944.08,20400.0,40800.0,533972.04,,,40800.0,,,,,,1.07,20400.0,,0.54,,100.0,10.13,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.3038,26.1751
2023-03-29,61200.0,1621628.64,13.59,0.13,1.6,1081085.76,20400.0,40800.0,540542.88,,,,,,,,,,,,0.53,,100.0,10.13,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.3038,26.4972
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.53,,20400.0,,,,,40800.0,0.0,1.06,0.0,0.0,181064.0,4844258.68,4.73,0.0,,0.0,,0.0,26.7544
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,160664.0,4322182.93,4.24,0.0,,0.0,,0.0,26.902
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4842303.19,4.85,0.0,,0.0,,0.0,26.7436
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4865588.02,4.88,0.0,,0.0,,0.0,26.8722
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4854434.48,4.86,0.0,,0.0,,0.0,26.8106
2023-04-06,176400.0,4758848.64,24.74,0.39,4.72,3172565.76,58800.0,117600.0,1586282.88,,,117600.0,,,,,,3.15,58800.0,,1.57,,100.0,19.69,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.5906,26.9776
2023-04-07,176400.0,4758848.64,24.66,0.39,4.74,3172565.76,58800.0,117600.0,1586282.88,,,,,,,,,,,,1.58,,100.0,24.51,0.0,0.0,0.0,100.0,33.26,0.556,66.74,0.7354,
2023-04-10,176400.0,4758848.64,24.66,0.39,4.74,3172565.76,58800.0,117600.0,1586282.88,,,,,,,,,,,,1.58,,100.0,24.51,0.0,0.0,0.0,100.0,33.26,0.556,66.74,0.7354,
2023-04-11,176400.0,4776224.04,24.66,0.39,4.77,3184149.36,58800.0,117600.0,1592074.68,,,,,,,,,,,,1.59,,100.0,24.51,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.7354,27.0761
2023-04-12,176400.0,4790000.88,24.72,0.39,4.77,3193333.92,58800.0,117600.0,1596666.96,,,,,,,,,,,,1.59,,100.0,24.51,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.7354,27.1542
2023-04-13,58800.0,1602929.16,8.89,0.13,1.59,1602929.16,0.0,58800.0,0.0,,,,1.58,,58800.0,,,,,58800.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4809,27.2607
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,58800.0,0.0,1.6,0.0,0.0,181064.0,4951412.36,4.91,0.0,,0.0,,0.0,27.3462
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4957206.4,4.93,0.0,,0.0,,0.0,27.3782
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4827674.94,4.95,0.0,,0.0,,0.0,27.5028
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4823943.3,4.95,0.0,,0.0,,0.0,26.6422
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4817026.66,4.98,0.0,,0.0,,0.0,26.604
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4853764.54,4.82,0.0,,0.0,,0.0,26.8069
2023-04-24,393300.0,10550901.78,59.81,0.87,10.55,7033934.52,131100.0,262200.0,3516967.26,,,262200.0,,,,,,7.04,131100.0,,3.52,,100.0,29.58,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.8873,26.8266
2023-04-25,393300.0,10480815.72,59.67,0.87,10.56,6987210.48,131100.0,262200.0,3493605.24,,,,,,,,,,,,3.52,,100.0,42.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,1.2599,26.6484
2023-04-26,393300.0,10420916.13,59.08,0.87,10.46,6947277.42,131100.0,262200.0,3473638.71,,,,,,,,,,,,3.49,,100.0,42.0,0.0,0.0,0.0,100.0,33.4,0.5551,66.6,1.2599,26.4961
2023-04-27,123300.0,3269952.99,19.24,0.27,3.27,2179968.66,41100.0,82200.0,1089984.33,,,,2.41,,90000.0,,,,,180000.0,1.09,4.81,100.0,18.5,0.0,0.0,0.0,100.0,33.32,0.5556,66.68,0.555,26.5203
2023-04-28,123300.0,3294489.69,19.65,0.27,3.27,2196326.46,41100.0,82200.0,1098163.23,,,,,,,,,,,,1.09,,100.0,18.5,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.555,26.7193
2023-05-01,123300.0,3294489.69,19.94,0.27,3.28,2196326.46,41100.0,82200.0,1098163.23,,,,,,,,,,,,1.09,,100.0,18.5,0.0,0.0,0.0,100.0,33.25,0.5561,66.75,0.555,
2023-05-02,123300.0,3259299.87,19.94,0.27,3.28,2172866.58,41100.0,82200.0,1086433.29,,,,,,,,,,,,1.1,,100.0,18.5,0.0,0.0,0.0,100.0,33.45,0.5548,66.55,0.555,26.4339
