,MLEFA FP Equity_DX_SI_QTY,MLEFA FP Equity_DX_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLEFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLEFA FP Equity_DX_SI_MV,MLEFA FP Equity_DX_DSS,MLEFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY,MLEFA FP Equity_DX_BROKER_SI_QTY,MLEFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MLEFA FP Equity_DX_BROKER_SI_MV_INC_x,MLEFA FP Equity_DX_SUPPLY_SI_MV_NEW,MLEFA FP Equity_DX_BROKER_SI_QTY_ADD,MLEFA FP Equity_DX_SUPPLY_SI_MV_DEC,MLEFA FP Equity_DX_BROKER_SI_QTY_INC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MLEFA FP Equity_DX_BROKER_SI_MV_INC_y,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MLEFA FP Equity_DX_BROKER_SI_MV_ADD,MLEFA FP Equity_DX_SUPPLY_SI_QTY_ADD,MLEFA FP Equity_DX_BROKER_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV,MLEFA FP Equity_DX_BROKER_SI_MV_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV_RMV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLEFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_MV,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLEFA FP Equity_DX_BROKER_SI_CON_RATIO,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLEFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-09-29,8000.0,4480.0,0.05,3.58,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.62,0.4048,54.68,0.0043
2023-10-02,8000.0,4480.0,0.05,3.58,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-10-03,8000.0,4480.0,0.05,3.67,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.04,0.3973,53.27,0.0043
2023-10-04,8000.0,4640.0,0.05,3.74,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.04,0.3973,53.27,0.0043
2023-10-05,8000.0,4640.0,0.05,3.74,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.58,0.4075,55.06,0.0043
2023-10-06,8000.0,4640.0,0.05,3.83,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.85,0.3946,52.92,0.0043
2023-10-09,8000.0,4640.0,0.05,3.89,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.85,0.3946,52.92,0.0043
2023-10-10,8000.0,4640.0,0.05,5.26,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.85,0.3946,52.92,0.0043
2023-10-11,8000.0,4640.0,0.05,4.69,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.58,0.4075,55.06,0.0043
2023-10-12,8000.0,4640.0,0.05,4.95,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.85,0.3946,52.92,0.0043
2023-10-13,8000.0,4640.0,0.05,5.25,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.58,0.4075,55.06,0.0043
2023-10-16,8000.0,4640.0,0.05,5.21,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.58,0.4075,55.06,0.0043
2023-10-17,8000.0,4640.0,0.05,5.21,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.56,0.3974,53.4,0.0043
2023-10-18,8000.0,4640.0,0.05,5.21,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.91,0.394,52.82,0.0043
2023-10-19,8000.0,4640.0,0.05,5.21,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.63,0.3967,53.29,0.0043
2023-10-20,8000.0,4640.0,0.05,8.24,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.91,0.394,52.82,0.0043
2023-10-23,8000.0,4640.0,0.05,8.24,0.05,0.0,0.0,2900.0,3000.0,5000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.91,0.394,52.82,0.0043
2023-10-24,8000.0,4480.0,0.04,8.24,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.91,0.394,52.82,0.0043
2023-10-25,8000.0,4480.0,0.04,4.88,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-10-26,8000.0,4480.0,0.04,4.88,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.81,0.3995,53.64,0.0043
2023-10-27,8000.0,4480.0,0.04,5.04,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.81,0.3995,53.64,0.0043
2023-10-30,8000.0,4480.0,0.04,5.05,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.38,0.3941,52.7,0.0043
2023-10-31,8000.0,4480.0,0.04,5.05,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.81,0.3995,53.64,0.0043
2023-11-01,8000.0,4480.0,0.04,6.55,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.81,0.3995,53.64,0.0043
2023-11-02,8000.0,4480.0,0.04,6.55,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.83,0.3994,53.62,0.0043
2023-11-03,8000.0,4480.0,0.04,5.85,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-11-06,8000.0,4480.0,0.04,6.58,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.32,0.3946,52.8,0.0043
2023-11-07,8000.0,4480.0,0.04,6.58,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.32,0.3946,52.8,0.0043
2023-11-08,8000.0,4480.0,0.04,7.62,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.32,0.3946,52.8,0.0043
2023-11-09,8000.0,4480.0,0.04,7.55,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-11-10,8000.0,4480.0,0.04,6.83,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-11-13,8000.0,4480.0,0.04,6.84,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.32,0.3946,52.8,0.0043
2023-11-14,8000.0,4480.0,0.04,6.84,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.32,0.3946,52.8,0.0043
2023-11-15,8000.0,4480.0,0.04,6.67,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-11-16,8000.0,3872.0,0.04,6.48,0.04,0.0,0.0,2420.0,3000.0,5000.0,1452.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-11-17,8000.0,4200.0,0.04,6.48,0.04,0.0,0.0,2625.0,3000.0,5000.0,1575.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,30.26,0.3955,52.31,0.0043
2023-11-20,8000.0,3920.0,0.04,6.07,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.57,0.4005,53.57,0.0043
2023-11-21,8000.0,4000.0,0.04,5.93,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,30.0,0.3963,52.5,0.0043
2023-11-22,8000.0,4480.0,0.04,6.88,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.58,0.3974,52.82,0.0043
2023-11-23,8000.0,4000.0,0.04,6.87,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-11-24,8000.0,4000.0,0.04,6.91,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.58,0.3974,52.82,0.0043
2023-11-27,8000.0,4000.0,0.04,6.99,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.52,0.4072,54.5,0.0043
2023-11-28,8000.0,4480.0,0.04,6.89,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.58,0.3974,52.82,0.0043
2023-11-29,8000.0,4080.0,0.04,6.88,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-11-30,8000.0,4080.0,0.04,5.41,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.17,0.3987,53.13,0.0043
2023-12-01,8000.0,4080.0,0.04,5.41,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.57,0.4042,54.08,0.0043
2023-12-04,8000.0,4560.0,0.04,5.4,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.17,0.3987,53.13,0.0043
2023-12-05,8000.0,4560.0,0.04,2.81,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.92,0.4063,54.81,0.0043
2023-12-06,8000.0,4560.0,0.04,3.69,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.34,0.424,57.47,0.0043
2023-12-07,8000.0,4560.0,0.04,2.76,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.92,0.4063,54.81,0.0043
2023-12-08,8000.0,4560.0,0.04,2.76,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.32,0.4022,54.15,0.0043
2023-12-11,8000.0,4560.0,0.04,2.76,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.32,0.4022,54.15,0.0043
2023-12-12,8000.0,4080.0,0.04,2.76,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.32,0.4022,54.15,0.0043
2023-12-13,8000.0,4080.0,0.04,2.76,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.17,0.3987,53.13,0.0043
2023-12-14,8000.0,4080.0,0.04,2.76,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.86,0.4112,55.22,0.0043
2023-12-15,8000.0,4080.0,0.04,2.91,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.86,0.4112,55.22,0.0043
2023-12-18,8000.0,4080.0,0.04,2.91,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.28,0.407,54.55,0.0043
2023-12-19,8000.0,4080.0,0.04,2.89,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.17,0.3987,53.13,0.0043
2023-12-20,8000.0,4000.0,0.04,2.73,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.17,0.3987,53.13,0.0043
2023-12-21,8000.0,4000.0,0.04,1.49,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.58,0.3974,52.82,0.0043
2023-12-22,8000.0,4560.0,0.04,1.52,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.76,0.405,54.13,0.0043
2023-12-25,8000.0,4560.0,0.04,1.5,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.92,0.4063,54.81,0.0043
2023-12-26,8000.0,4560.0,0.04,1.5,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.92,0.4063,54.81,0.0043
2023-12-27,8000.0,4560.0,0.04,1.5,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.92,0.4063,54.81,0.0043
2023-12-28,8000.0,4560.0,0.04,1.5,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.0,0.3954,53.0,0.0043
2023-12-29,8000.0,4480.0,0.04,1.51,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.67,0.409,55.24,0.0043
2024-01-01,8000.0,4480.0,0.04,1.51,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2024-01-02,8000.0,4000.0,0.04,1.51,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2024-01-03,8000.0,4000.0,0.04,1.5,0.04,0.0,0.0,2500.0,3000.0,5000.0,1500.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.58,0.3974,52.82,0.0043
2024-01-04,8000.0,4480.0,0.04,1.53,0.04,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,2000.0,,,,0.0,,2000.0,,,2000.0,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,38.34,0.3587,41.21,0.0043
2024-01-05,8000.0,4800.0,0.04,1.43,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.61,0.27,40.38,0.3632,40.38,0.0043
2024-01-08,8000.0,4960.0,0.04,1.43,0.04,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,680140.0,,0.66,0.27,40.91,0.3678,40.91,0.0043
2024-01-09,8000.0,4960.0,0.04,1.39,0.04,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,680140.0,,0.68,0.27,41.15,0.37,41.15,0.0043
2024-01-10,8000.0,5120.0,0.04,1.36,0.04,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,702080.0,,0.68,0.27,41.15,0.37,41.15,0.0043
2024-01-11,8000.0,4800.0,0.04,1.3,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.68,0.27,40.64,0.3712,41.9,0.0043
2024-01-12,8000.0,4800.0,0.04,1.3,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.68,0.27,40.31,0.3691,41.77,0.0043
2024-01-15,8000.0,4800.0,0.04,1.3,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.66,0.27,39.88,0.3665,41.62,0.0043
2024-01-16,8000.0,4800.0,0.04,1.37,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.66,0.27,40.91,0.3678,40.91,0.0043
2024-01-17,8000.0,4800.0,0.04,1.36,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.66,0.27,40.87,0.3679,40.97,0.0043
2024-01-18,8000.0,4800.0,0.04,1.36,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.66,0.27,38.82,0.3655,42.35,0.0043
2024-01-19,8000.0,4800.0,0.04,1.76,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.66,0.27,38.86,0.3654,42.3,0.0043
2024-01-22,8000.0,4800.0,0.04,1.36,0.04,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,658200.0,,0.66,0.27,37.04,0.3416,37.04,0.0043
2024-01-23,8000.0,5200.0,0.04,1.35,0.04,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,713050.0,,0.66,0.27,37.02,0.3416,37.06,0.0043
2024-01-24,8000.0,4880.0,0.04,1.19,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,669170.0,,0.71,0.27,37.04,0.3416,37.04,0.0043
2024-01-25,8000.0,4880.0,0.04,1.12,0.04,0.0,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,669170.0,,0.67,0.27,37.04,0.3416,37.04,0.0043
2024-01-26,8000.0,4880.0,0.04,1.12,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,669170.0,,0.67,0.27,36.92,0.3417,37.23,0.0043
2024-01-29,8000.0,4880.0,0.04,1.12,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,669170.0,,0.67,0.27,36.92,0.3417,37.23,0.0043
2024-01-30,8000.0,4880.0,0.04,1.12,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,669170.0,,0.67,0.27,36.92,0.3417,37.23,0.0043
2024-01-31,8000.0,4880.0,0.04,1.12,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,669170.0,,0.67,0.27,36.92,0.3417,37.23,0.0043
2024-02-01,8000.0,4080.0,0.04,1.12,0.04,0.01,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,559470.0,,0.67,0.27,36.92,0.3417,37.23,0.0043
2024-02-02,8000.0,4080.0,0.04,1.13,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-05,8000.0,4760.0,0.04,1.15,0.04,0.0,0.0,2975.0,3000.0,5000.0,1785.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.49,0.345,39.67,0.0043
2024-02-06,8000.0,4760.0,0.04,1.77,0.04,0.0,0.0,2975.0,3000.0,5000.0,1785.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-07,8000.0,4720.0,0.04,1.77,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.25,0.3431,38.38,0.0043
2024-02-08,8000.0,5560.0,0.04,1.66,0.04,0.0,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-09,8000.0,5560.0,0.04,1.51,0.04,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-12,8000.0,4680.0,0.04,1.51,0.04,0.01,0.0,2925.0,3000.0,5000.0,1755.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.32,0.3402,38.63,0.0043
2024-02-13,8000.0,5520.0,0.04,1.5,0.04,0.0,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-14,8000.0,5360.0,0.04,1.38,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-15,8000.0,5360.0,0.04,1.27,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.64,0.3422,37.71,0.0043
2024-02-16,8000.0,5360.0,0.04,1.25,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-19,8000.0,5360.0,0.04,1.2,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-20,8000.0,5440.0,0.04,1.21,0.04,0.01,0.0,3400.0,3000.0,5000.0,2040.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-21,8000.0,5440.0,0.04,1.2,0.04,0.01,0.0,3400.0,3000.0,5000.0,2040.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-22,8000.0,5560.0,0.04,1.25,0.04,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.09,0.3404,38.18,0.0043
