,ALMCP FP Equity_DX_SI_QTY,ALMCP FP Equity_DX_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMCP FP Equity_DX_SI_MV,ALMCP FP Equity_DX_DSS,ALMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY,ALMCP FP Equity_DX_BROKER_SI_QTY,ALMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMCP FP Equity_DX_BROKER_SI_MV_INC_x,ALMCP FP Equity_DX_SUPPLY_SI_MV_NEW,ALMCP FP Equity_DX_BROKER_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_NEW,ALMCP FP Equity_DX_SUPPLY_SI_MV_DEC,ALMCP FP Equity_DX_BROKER_SI_QTY_INC,ALMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMCP FP Equity_DX_BROKER_SI_MV_INC_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMCP FP Equity_DX_BROKER_SI_MV_ADD,ALMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV,ALMCP FP Equity_DX_BROKER_SI_MV_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV_RMV,ALMCP FP Equity_DX_BROKER_SI_MV_RMV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMCP FP Equity_DX_BROKER_SI_CON_RATIO,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMCP FP Equity_PX_LAST
2021-09-10,3848214.0,70614726.9,17.26,22.12,13.78,72.09,3.0,63403378.75,3301403.0,3455225.0,60580745.05,,,9521.0,0.97,,,,0.02,42312.0,1267.0,,,0.97,9521.0,,849.0,,61.36,,,,93.54,79.26,227914.0,4182221.9,,4.3,93.46,24.27,0.1773,25.96,0.9239,18.35
2021-09-13,3860307.0,67478166.36,17.31,23.26,13.82,70.91,3.0,60764413.0,3311496.0,3476225.0,57884950.08,,,19900.0,0.27,,,,0.33,21000.0,9807.0,,,0.27,19900.0,,,,60.79,,,,94.73,79.5,184259.0,3220847.32,,3.44,94.64,24.37,0.1764,25.32,0.9268,17.48
2021-09-14,3851446.0,67939507.44,17.27,23.59,13.79,68.18,3.0,61172468.28,3299815.0,3467827.0,58208736.6,,,100.0,0.0,,,,0.54,2920.0,11781.0,,,0.0,100.0,,,11318.0,57.7,1.03,,,95.34,79.3,161166.0,2842968.24,,2.82,95.34,23.79,0.1773,26.24,0.9255,17.64
2021-09-15,3848983.0,66933814.37,17.26,24.28,13.78,68.41,3.0,60229638.96,3303015.0,3463464.0,57439430.85,,,4000.0,0.0,,,,0.04,3000.0,2600.0,,,0.0,4000.0,,1800.0,7363.0,58.26,0.05,,,95.35,72.73,161166.0,2802676.74,,2.84,95.35,23.95,0.1773,26.01,0.8475,17.39
2021-09-16,3908076.0,68000522.4,18.24,24.8,13.99,68.93,3.0,61405087.2,3383851.0,3529028.0,58879007.4,,,89812.0,1.22,,,,0.17,68564.0,8976.0,,,1.22,89812.0,,,3000.0,58.93,0.06,,,98.76,74.62,42577.0,740839.8,,0.74,98.75,23.49,0.1757,25.83,0.8618,17.4
2021-09-17,3870964.0,67625741.08,18.07,24.88,13.86,68.32,3.0,61485525.24,3358315.0,3519492.0,58669763.05,,,2340.0,0.45,,,,0.51,22340.0,27876.0,,,0.45,2340.0,,,31876.0,58.48,0.57,,,98.3,73.91,58148.0,1015845.56,,1.01,98.3,23.74,0.1804,26.15,0.852,17.47
2021-09-20,3893868.0,65572737.12,18.18,25.78,13.94,68.21,3.0,59713865.36,3377776.0,3545954.0,56881747.84,,,23019.0,0.0,,,,0.06,26462.0,3558.0,,,0.0,23019.0,,,,59.01,,,,98.31,74.22,58148.0,979212.32,,1.02,98.31,24.41,0.1805,25.55,0.8556,16.84
2021-09-21,4075261.0,68586642.63,19.02,27.07,14.59,69.52,3.0,60690208.59,3375470.0,3606073.0,56809160.1,,,100.0,0.71,,219.0,,0.08,59900.0,2406.0,,,0.71,100.0,0.0,,,56.84,,,,98.31,74.18,58148.0,978630.84,,0.98,98.31,23.11,0.1858,27.88,0.8955,16.83
2021-09-22,4084694.0,72013155.22,19.07,27.47,14.62,70.32,3.0,63627956.99,3391703.0,3609073.0,59795723.89,,,15542.0,0.7,,,,,3000.0,,,,0.7,15542.0,,691.0,,57.13,,,,98.31,74.49,58148.0,1025149.24,,0.98,98.31,22.86,0.187,28.56,0.8971,17.63
2021-09-23,4120021.0,72677170.44,19.23,27.87,14.75,73.5,3.0,64331139.6,3396926.0,3646890.0,59921774.64,,,,1.16,,,,0.0,38643.0,7748.0,,,1.16,,,13075.0,826.0,59.88,0.02,0.0,,98.32,74.63,58148.0,1025730.72,104.0,1.02,98.32,22.94,0.1847,27.68,0.9052,17.64
2021-09-24,4121175.0,76282949.25,20.41,27.93,14.75,74.31,3.0,67538232.93,3402626.0,3648743.0,62982607.26,,,5853.0,0.11,,,,0.0,5853.0,153.0,,,0.11,5853.0,,,4000.0,60.1,0.07,,,97.41,74.7,90599.0,1676987.49,,1.66,97.32,22.66,0.1864,28.35,0.9048,18.51
2021-09-27,4491378.0,81563424.48,22.24,29.87,16.08,83.54,4.0,69628545.36,3600283.0,3834171.0,65381139.28,,,12043.0,4.93,,,,0.0,190427.0,34386.0,,,4.93,12043.0,,220000.0,4999.0,66.68,0.05,,,93.06,78.94,268388.0,4873926.08,,5.03,92.98,21.62,0.1742,25.27,0.9848,18.16
2021-09-28,4620167.0,79836485.76,22.88,30.82,16.54,83.85,4.0,67671400.32,3647178.0,3916169.0,63023235.84,,104.0,76710.0,1.2,0.0,,,0.6,93900.0,29919.0,,104.0,1.2,76710.0,,,11902.0,66.25,1.0,,,94.96,79.97,193388.0,3341744.64,,3.57,94.88,22.72,0.1724,24.0,1.013,17.28
2021-09-29,4635702.0,79224147.18,22.96,30.76,16.59,81.02,4.0,66584417.36,3660873.0,3896104.0,62564319.57,,,35916.0,,,,,0.82,,22305.0,,,,35916.0,,84.0,20065.0,63.42,1.47,,,94.22,80.3,224508.0,3836841.72,,3.95,94.13,22.43,0.171,23.91,1.0168,17.09
2021-09-30,4743783.0,82684137.69,23.49,33.03,16.98,82.43,4.0,69270044.55,3690204.0,3974185.0,64320255.72,,,40029.0,1.59,,,,0.2,90750.0,10698.0,,,1.59,40029.0,,,12669.0,63.15,0.39,,,94.98,80.97,194882.0,3396793.26,,3.39,94.9,21.56,0.1647,23.71,1.0408,17.43
2021-10-01,4692825.0,81795939.75,23.24,33.3,16.8,82.73,4.0,69354092.01,3758826.0,3979007.0,65516337.18,,3662.0,67800.0,0.17,0.06,2000.0,,0.01,5662.0,2840.0,,3662.0,0.17,67800.0,0.04,,2840.0,65.53,0.0,,,97.15,82.69,110350.0,1923400.5,,1.92,97.15,21.22,0.1598,21.81,1.0324,17.43
2021-10-04,4772635.0,81134795.0,23.64,33.94,17.08,83.64,4.0,68788188.0,3872506.0,4046364.0,65832602.0,,,99919.0,1.21,,,,0.08,69632.0,4736.0,,,1.21,99919.0,,18497.0,2275.0,67.43,0.39,,,96.08,83.02,158068.0,2687156.0,,2.75,96.08,20.5,0.1561,21.53,1.0231,17.0
2021-10-05,4713267.0,75412272.0,23.34,33.62,16.87,80.37,4.0,61822368.0,3826316.0,3863898.0,61221056.0,,,67126.0,0.0,,4000.0,,2.37,1814.0,113605.0,,,0.0,67126.0,0.07,289.0,188280.0,65.08,4.21,,,95.38,81.98,185363.0,2965808.0,,3.16,95.38,21.1,0.1562,21.93,1.0099,16.0
2021-10-06,4733396.0,73083634.24,23.44,33.32,16.94,76.26,4.0,60015403.52,3865463.0,3887008.0,59682748.72,,,61120.0,0.0,,,,1.02,53210.0,21973.0,,,0.0,61120.0,,,30100.0,61.92,1.18,,,95.66,82.0,175560.0,2710646.4,,2.82,95.65,21.28,0.1543,21.76,1.0042,15.44
2021-10-07,4762749.0,73108197.15,23.59,33.0,17.05,74.32,4.0,60139166.35,3908959.0,3917861.0,60002520.65,,,41755.0,0.36,,,,0.17,35853.0,2752.0,,,0.36,41755.0,,4493.0,5000.0,60.34,0.09,,,97.74,83.59,90483.0,1388914.05,,1.4,97.74,21.54,0.1561,22.24,1.0185,15.35
2021-10-08,4732392.0,72973484.64,23.44,31.78,16.94,73.48,4.0,59945311.68,3878559.0,3887504.0,59807379.78,,,1506.0,0.44,,,,0.56,27253.0,31906.0,,,0.44,1506.0,,,57610.0,59.52,1.03,,,96.75,82.76,130493.0,2012202.06,,2.0,96.75,21.47,0.1591,22.95,1.0097,15.42
2021-10-11,4677718.0,77229124.18,23.17,30.53,16.74,73.83,4.0,65254289.1,3936365.0,3952410.0,64989386.15,,,61466.0,1.09,,,,0.08,67500.0,6697.0,,,1.09,61466.0,,3037.0,2594.0,60.78,0.04,,,98.98,84.67,40483.0,668374.33,,0.63,98.98,21.39,0.1554,21.47,1.0062,16.51
2021-10-12,4713126.0,90492019.2,23.34,30.33,16.87,80.9,4.0,76565068.8,3941022.0,3987764.0,75667622.4,,,2542.0,1.24,,,,0.0,41637.0,3283.0,,,1.24,2542.0,,5398.0,6283.0,64.33,0.0,,,98.98,84.72,40483.0,777273.6,,0.63,99.04,20.99,0.1566,22.22,1.0132,19.2
2021-10-13,4689960.0,95018589.6,23.23,27.23,16.79,91.7,4.0,80322755.48,3936022.0,3964598.0,79743805.72,,,,0.39,,,,0.0,6496.0,5000.0,,,0.39,,,,29662.0,75.48,0.0,,,98.27,84.63,69183.0,1401647.58,,1.38,98.2,20.97,0.1556,21.51,1.0084,20.26
2021-10-14,4747601.0,95046972.02,23.52,26.42,17.0,96.91,4.0,78131233.18,3882544.0,3902659.0,77728530.88,,,1976.0,0.26,,,,0.22,8662.0,55454.0,,,0.26,1976.0,,,70601.0,78.6,0.16,,,98.1,83.65,75037.0,1502240.74,,1.52,98.11,20.76,0.1558,21.77,1.0229,20.02
2021-10-15,4871925.0,92225540.25,24.14,25.17,17.44,97.83,4.0,75599340.18,3913901.0,3993626.0,74090145.93,,,32857.0,1.8,,33357.0,,0.05,87152.0,1500.0,,,1.8,32857.0,0.67,,29542.0,78.33,1.68,,,98.12,83.72,75037.0,1420450.41,,1.5,98.12,20.15,0.1465,20.47,1.0421,18.93
2021-10-18,4876190.0,93720371.8,24.16,24.07,17.46,93.47,4.0,76860664.68,3906208.0,3998994.0,75077317.76,,,,0.12,,,,0.45,8000.0,7693.0,,,0.12,,,,2632.0,73.95,1.18,,,98.12,83.64,75037.0,1442211.14,,1.42,98.12,19.82,0.1469,21.24,1.0441,19.22
2021-10-19,4859904.0,98267258.88,24.08,24.07,17.4,95.02,4.0,81372599.64,3871280.0,4024362.0,78277281.6,,,6561.0,1.35,,,,0.65,26000.0,41489.0,,,1.35,6561.0,,,632.0,74.35,0.0,,,94.24,81.15,236505.0,4782131.1,,4.54,94.24,19.68,0.1493,22.04,1.0187,20.22
2021-10-20,4797541.0,104490442.98,23.77,23.24,17.17,99.2,4.0,86333720.22,3874980.0,3963899.0,84397064.4,,,15000.0,,,,,0.0,,11300.0,,,,15000.0,,,60463.0,78.38,0.0,,,94.56,82.02,223061.0,4858268.58,,4.57,94.5,19.86,0.1515,22.18,1.0155,21.78
2021-10-21,4797372.0,105542184.0,23.77,21.85,17.17,105.76,4.0,86275310.0,3877953.0,3921605.0,85314966.0,,,48375.0,0.38,,,,0.02,4800.0,45402.0,,,0.38,48375.0,,,47094.0,84.54,0.0,,,95.85,81.87,167944.0,3694768.0,,3.72,95.78,19.55,0.1483,21.46,1.0128,22.0
2021-10-22,4849163.0,107651418.6,24.03,21.81,17.36,107.84,4.0,87015031.2,3935744.0,3919596.0,87373516.8,,,94001.0,,,40201.0,,0.76,,36210.0,,,,94001.0,0.88,,42210.0,86.6,0.73,,,96.34,83.14,149719.0,3323761.8,,3.35,96.27,19.31,0.1427,20.51,1.0244,22.2
2021-10-25,4866561.0,104923055.16,24.11,21.05,17.42,108.93,4.0,84881590.64,3946191.0,3936994.0,85079877.96,,,34330.0,0.84,,,,0.55,32000.0,27683.0,,,0.84,34330.0,,3800.0,14602.0,87.7,0.66,,,95.97,83.09,165663.0,3571694.28,,3.75,95.9,19.37,0.1404,19.71,1.0247,21.56
2021-10-26,4863363.0,110106538.32,24.1,21.12,17.41,106.98,4.0,88967117.52,3961091.0,3929643.0,89679100.24,,,21129.0,0.03,,4153.0,,0.59,5612.0,6229.0,,,0.03,21129.0,0.09,,17116.0,85.49,1.07,,,96.68,83.5,136008.0,3079221.12,,2.99,96.62,19.12,0.1415,20.53,1.0253,22.64
2021-10-27,4852761.0,116175098.34,24.05,20.41,17.37,111.8,4.0,93841041.42,3952976.0,3919843.0,94634245.44,,,400.0,,,,,0.19,,16902.0,,,,400.0,,8387.0,9800.0,89.5,0.09,,,96.66,83.41,136483.0,3267403.02,,3.15,96.6,19.15,0.1421,20.72,1.024,23.94
2021-10-28,4820467.0,113377383.84,23.89,19.93,17.26,116.02,4.0,91486849.44,3941896.0,3889747.0,92713393.92,,,9174.0,0.43,,,,0.0,11960.0,20254.0,,,0.43,9174.0,,,42056.0,93.92,0.0,,,96.03,83.2,162884.0,3831031.68,,3.95,95.96,19.17,0.1408,20.13,1.0175,23.52
2021-10-29,4861363.0,114144803.24,24.09,19.75,17.4,116.19,4.0,92291497.64,3965607.0,3930643.0,93112452.36,,,26311.0,0.74,,,,0.07,40896.0,2889.0,,,0.74,26311.0,,289.0,,93.63,,,,94.72,82.81,220977.0,5188539.96,,5.28,94.66,18.94,0.1407,20.03,1.0151,23.48
2021-11-01,4905602.0,115575983.12,24.31,19.83,17.56,116.29,4.0,93450999.16,3975160.0,3966511.0,93654769.6,,,15482.0,0.86,,,,0.14,41460.0,5929.0,,,0.86,15482.0,,,5592.0,93.21,0.17,,,94.44,82.57,233871.0,5510000.76,,5.55,94.38,18.75,0.1398,20.17,1.0189,23.56
2021-11-02,4831917.0,115386177.96,23.94,19.56,17.3,115.42,4.0,93632978.52,3905428.0,3920979.0,93261620.64,,,,,,500.0,,1.57,,69732.0,,,,,0.01,,46032.0,92.07,0.87,,,94.13,81.64,243643.0,5818194.84,,5.81,94.07,18.83,0.1403,20.55,1.01,23.88
2021-11-03,4715887.0,107899494.56,23.37,18.84,16.88,112.98,4.0,86613361.12,3781568.0,3785549.0,86522275.84,,,22700.0,0.25,,,,3.3,10000.0,147130.0,,,0.25,22700.0,,570.0,145430.0,90.19,3.27,,,91.08,78.98,370424.0,8475301.12,,8.91,91.01,16.97,0.1374,20.5,0.9849,22.88
2021-11-04,4758587.0,111160592.32,23.58,18.62,17.03,110.42,4.0,89427896.64,3786909.0,3828249.0,88462194.24,,,5400.0,0.14,,,,0.1,48200.0,3000.0,,,0.14,5400.0,,2941.0,5500.0,86.76,0.16,,,91.69,79.03,343156.0,8016124.16,,7.86,91.7,16.65,0.1365,20.99,0.9931,23.36
2021-11-05,4781396.0,110354619.68,23.69,18.63,17.12,112.47,4.0,88893958.64,3802313.0,3851558.0,87757384.04,,,15073.0,1.28,,,,0.0,23309.0,500.0,,,1.28,15073.0,,831.0,,88.77,,,,91.82,79.36,338762.0,7818626.96,,7.91,91.82,16.89,0.1364,20.56,0.998,23.08
2021-11-08,4705161.0,107465877.24,23.31,18.47,16.84,109.5,4.0,87141977.32,3786666.0,3815323.0,86487451.44,,,43640.0,0.19,,,,2.12,7544.0,78643.0,,,0.19,43640.0,,19356.0,43779.0,87.35,1.48,,,92.05,79.04,327095.0,7470849.8,,7.54,92.05,17.08,0.1396,20.88,0.9821,22.84
2021-11-09,4710909.0,108068252.46,23.34,18.39,16.86,108.76,4.0,87655368.74,3796813.0,3821071.0,87098890.22,,,18717.0,0.24,,,,0.29,11298.0,8688.0,,,0.24,18717.0,,118.0,5550.0,86.71,0.16,,,92.01,79.22,329645.0,7562056.3,,7.53,92.01,16.99,0.1402,21.17,0.9829,22.94
2021-11-10,4707987.0,107436263.34,23.33,18.4,16.85,109.42,4.0,87200582.7,3759467.0,3821235.0,85791036.94,,,226.0,0.23,,,,0.83,7500.0,37572.0,,,0.23,226.0,,,7336.0,86.58,0.04,,,91.94,78.51,329746.0,7524803.72,,7.58,91.95,16.99,0.1403,21.05,0.9832,22.82
2021-11-11,4705305.0,104645983.2,23.31,18.38,16.84,108.51,4.0,84924618.72,3749467.0,3818553.0,83388146.08,,,559.0,0.91,,,,0.25,40201.0,10559.0,,,0.91,559.0,,,42883.0,85.76,0.98,,,91.65,78.13,341475.0,7594404.0,,7.8,91.66,17.03,0.1403,20.87,0.9805,22.24
2021-11-12,4639471.0,110141041.54,22.98,18.38,16.61,105.8,4.0,89089549.06,3719951.0,3752719.0,88311636.74,,,1357.0,0.0,,1400.0,,0.91,3883.0,30916.0,,,0.0,1357.0,0.03,43.0,71117.0,82.88,1.66,,,90.89,77.5,372969.0,8854284.06,,8.3,90.9,17.06,0.1462,22.28,0.9665,23.74
2021-11-15,4703265.0,107704768.5,23.3,18.35,16.83,112.36,4.0,85108147.7,3819951.0,3716513.0,87476877.9,,,102000.0,,,,,0.0,,2000.0,,,,102000.0,,,36206.0,90.9,1.23,,,93.43,79.63,268520.0,6149108.0,,6.39,93.44,17.19,0.1432,20.04,0.9805,22.9
2021-11-16,4703265.0,108645421.5,23.3,18.08,16.83,109.48,4.0,85851450.3,3783745.0,3716513.0,87404509.5,,,1300.0,,,,,1.45,,37506.0,,,,1300.0,,,,86.96,,,,95.37,78.89,183758.0,4244809.8,,4.21,95.38,17.03,0.1432,20.44,0.9806,23.1
2021-11-17,4714265.0,109936659.8,23.35,18.43,16.87,110.39,4.0,86925603.16,3798745.0,3727513.0,88586733.4,,,16510.0,0.35,,,,0.03,15000.0,1510.0,,,0.35,16510.0,,,4000.0,87.86,0.09,,,95.38,79.22,183830.0,4286915.6,,4.25,95.39,17.0,0.1426,20.41,0.9831,23.32
2021-11-18,4693084.0,105500528.32,23.25,18.67,16.8,109.7,4.0,83318343.36,3772661.0,3706332.0,84809419.28,,,1135.0,0.49,,,,0.42,20000.0,27219.0,,,0.49,1135.0,,,41181.0,87.79,0.88,,,92.51,78.68,305659.0,6871214.32,,7.11,92.5,16.65,0.1423,20.09,0.9787,22.48
2021-11-19,4552721.0,104166256.48,22.55,18.2,16.3,103.86,4.0,81589370.72,3657906.0,3565969.0,83692889.28,,,159.0,,,,,4.04,,114914.0,,,,159.0,,,140363.0,82.42,4.11,,,92.01,76.32,317462.0,7263530.56,,7.15,92.02,16.71,0.1483,21.26,0.95,22.88
2021-11-22,4586421.0,102185459.88,22.72,18.48,16.42,105.88,4.0,80243269.24,3689625.0,3601583.0,82204845.0,,,48037.0,1.17,,,,0.1,50000.0,16318.0,,,1.17,48037.0,,,14386.0,84.64,0.26,,,94.44,76.98,217314.0,4841755.92,,4.99,94.43,16.68,0.1455,20.62,0.957,22.28
2021-11-23,4571383.0,94719055.76,22.65,18.7,16.36,101.82,4.0,74313212.4,3693520.0,3586545.0,76529734.4,,,9995.0,0.0,,,,0.17,4000.0,6100.0,,,0.0,9995.0,,,19038.0,82.26,1.1,,,94.42,77.06,218098.0,4518990.56,,4.86,94.42,16.84,0.1453,20.33,0.9538,20.72
2021-11-24,4544529.0,95980452.48,22.51,19.42,16.27,95.98,4.0,75180673.92,3714748.0,3559691.0,78455477.76,,,10388.0,,,,,0.86,,2515.0,,,,10388.0,,13355.0,26854.0,77.15,1.68,,,94.56,77.53,213565.0,4510492.8,,4.44,94.56,16.67,0.1469,21.29,0.9485,21.12
2021-11-25,4552529.0,102431902.5,22.55,21.09,16.29,97.93,4.0,80273047.5,3704568.0,3567691.0,83352780.0,,,9820.0,0.09,,4000.0,,0.25,4000.0,20000.0,,,0.09,9820.0,0.09,,,78.25,,,,94.02,77.32,235544.0,5299740.0,,4.97,94.03,16.51,0.1477,21.83,0.9501,22.5
2021-11-26,4554072.0,99278769.6,22.56,22.61,16.3,101.42,4.0,77809301.2,3706596.0,3569234.0,80803792.8,,,4228.0,0.7,,,,0.01,23743.0,2200.0,,,0.7,4228.0,,,22200.0,83.02,0.0,,,94.07,77.39,233781.0,5096425.8,,5.24,94.07,16.97,0.1463,21.1,0.9508,21.8
2021-11-29,4570443.0,101006790.3,22.64,23.59,16.36,101.06,4.0,79241870.5,3693565.0,3585605.0,81627786.5,,,2990.0,0.58,,,,0.73,31402.0,16021.0,,,0.58,2990.0,,,15031.0,80.61,0.45,,,94.12,77.15,230791.0,5100481.1,,5.04,94.12,16.62,0.145,21.14,0.9547,22.1
2021-11-30,4601112.0,103709064.48,22.79,23.55,16.47,102.64,4.0,81517803.36,3691255.0,3616584.0,83200887.7,,,,0.99,,,,0.0,40820.0,2310.0,,,0.99,,,,9841.0,81.4,0.21,,,94.12,77.11,230791.0,5202029.14,,5.09,94.12,16.51,0.1436,21.14,0.9612,22.54
2021-12-01,4500149.0,106203516.4,22.29,23.58,16.11,102.89,4.0,83204655.6,3709267.0,3525621.0,87538701.2,,,62469.0,,,400.0,,0.63,,44759.0,,,,62469.0,0.01,302.0,91363.0,83.59,0.77,,,94.15,77.49,230308.0,5435268.8,,5.18,94.17,16.83,0.1469,21.61,0.9401,23.6
2021-12-02,4456393.0,100803609.66,22.08,24.39,15.95,105.16,4.0,78903468.54,3644064.0,3488217.0,82428727.68,,,30394.0,0.34,,,,1.03,23841.0,95597.0,,,0.34,30394.0,,,61245.0,85.94,0.73,,,94.32,76.3,219539.0,4965972.18,,5.19,94.31,16.96,0.1463,21.46,0.933,22.62
2021-12-03,4419560.0,96346408.0,21.89,24.36,15.82,100.44,4.0,75240171.2,3605107.0,3451384.0,78591332.6,,,3295.0,0.0,,,,1.78,5419.0,42252.0,,,0.0,3295.0,,,42252.0,81.53,1.64,,,93.84,75.49,236768.0,5161542.4,,5.36,93.84,16.8,0.1459,21.58,0.9255,21.8
2021-12-06,4352060.0,93482248.8,21.56,24.96,15.58,95.66,4.0,72685828.32,3512097.0,3383884.0,75439843.56,,,5442.0,0.5,,,,2.59,28000.0,98452.0,,,0.5,5442.0,,,95500.0,76.56,2.81,,,91.84,73.55,312174.0,6705497.52,,6.8,91.84,15.4,0.1442,22.17,0.9115,21.48
2021-12-07,4438875.0,102626790.0,21.99,25.62,15.89,97.41,4.0,79207293.52,3573682.0,3425921.0,82623527.84,,,71000.0,1.88,,,,0.42,50674.0,9415.0,,,1.88,71000.0,,,8637.0,76.83,0.37,,,93.74,74.87,238761.0,5520154.32,,5.13,93.74,15.89,0.1468,22.95,0.93,23.12
2021-12-08,4436653.0,99469760.26,21.98,26.0,15.88,102.32,4.0,76759331.58,3570160.0,3423699.0,80042987.2,,,,0.06,,,,0.0,1300.0,3522.0,,,0.06,,,,3522.0,82.06,0.0,,,93.79,74.89,236383.0,5299706.86,,5.46,93.77,16.06,0.1449,21.9,0.9307,22.42
2021-12-09,4384076.0,95835901.36,21.72,26.14,15.69,99.08,4.0,73692726.92,3520888.0,3371122.0,76966611.68,,,3900.0,,,,,1.5,,53172.0,,,,3900.0,,,52577.0,79.05,1.49,,,93.72,73.88,235805.0,5154697.3,,5.29,93.73,15.32,0.1445,22.07,0.92,21.86
2021-12-10,4371871.0,93820351.66,21.66,26.37,15.65,96.19,4.0,72168198.82,3523686.0,3362917.0,75618301.56,,,6798.0,0.0,,,,0.36,6798.0,4000.0,,,0.0,6798.0,,,15003.0,76.93,0.43,,,98.88,74.08,39804.0,854193.84,,0.87,98.89,15.35,0.145,22.24,0.9191,21.46
2021-12-13,4358656.0,91706122.24,21.59,26.39,15.6,94.32,4.0,70919570.08,3495278.0,3370702.0,73540649.12,,,,0.03,,,,0.75,10485.0,28408.0,,,0.03,,,,2700.0,75.06,0.25,,,98.14,73.73,66424.0,1397560.96,,1.43,98.13,15.38,0.1455,22.26,0.9195,21.04
2021-12-14,4313433.0,89719406.4,21.37,26.07,15.44,91.66,4.0,69637963.2,3454104.0,3347979.0,71845363.2,,,1500.0,,,,,1.14,,42674.0,,,,1500.0,,,22723.0,72.7,0.89,,,98.07,73.18,67944.0,1413235.2,,1.43,98.07,15.33,0.1463,22.59,0.9139,20.8
2021-12-15,3972596.0,81358766.08,19.68,24.04,14.22,83.28,3.0,67177431.04,3305521.0,3280148.0,67697070.08,0.04,,13624.0,,,,2000.0,3.49,,162207.0,0.04,,,13624.0,,,64831.0,68.7,1.72,,0.11,97.08,72.32,99358.0,2034851.84,,2.07,97.08,16.67,0.1422,20.16,0.8692,20.48
2021-12-16,3958910.0,82345328.0,19.61,24.03,14.17,82.03,3.0,67549414.4,3132269.0,3247568.0,65151195.2,,,24500.0,0.96,,3000.0,,4.45,55000.0,197752.0,,,0.96,24500.0,0.07,,90580.0,64.01,1.99,,,95.75,70.53,139049.0,2892219.2,,2.83,95.76,18.04,0.1491,23.09,0.8914,20.8
2021-12-17,3810599.0,77278947.72,18.88,22.64,13.64,79.99,3.0,64450995.96,3043039.0,3178057.0,61712830.92,,,,,,,,1.39,,89230.0,,,,,,,69511.0,63.41,1.43,,,95.43,69.9,145794.0,2956702.32,,3.04,95.42,17.04,0.15,23.47,0.8754,20.28
2021-12-20,3844055.0,74997513.05,19.04,22.54,13.76,78.41,3.0,61697214.38,3036194.0,3162338.0,59236144.94,,,560.0,0.0,,,,0.61,100.0,15819.0,,,0.0,560.0,,8414.0,15819.0,61.54,1.23,,,95.42,69.91,145794.0,2844440.94,,2.96,95.42,16.91,0.146,22.72,0.8851,19.51
2021-12-21,3827903.0,75447968.13,18.96,22.33,13.7,75.82,3.0,62011326.06,3029999.0,3146186.0,59721280.29,,,6345.0,,,,,0.33,,12540.0,,,,6345.0,,,16152.0,59.13,0.46,,,95.6,69.94,139449.0,2748539.79,,2.72,95.6,16.89,0.1467,22.98,0.8835,19.71
2021-12-22,3825987.0,80575286.22,18.95,22.4,13.69,76.98,3.0,66218326.2,3020738.0,3144270.0,63616742.28,,,,0.14,,,,0.16,7345.0,9261.0,,,0.14,,,,9261.0,59.46,0.0,,,95.59,69.34,139449.0,2936795.94,,2.74,95.6,16.78,0.1475,23.41,0.8782,21.06
2021-12-23,3897920.0,81388569.6,19.31,22.44,13.95,82.66,3.0,67162879.44,3108428.0,3216613.0,64903976.64,,,85524.0,2.9,,,,0.0,105000.0,9835.0,,,2.9,85524.0,,12001.0,32657.0,65.43,0.33,,,95.98,71.46,130187.0,2718304.56,,2.74,95.98,19.3,0.1485,21.82,0.8961,20.88
