,ASI FP Equity_DX_SI_QTY,ASI FP Equity_DX_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ASI FP Equity_DX_SI_MV,ASI FP Equity_DX_DSS,ASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY,ASI FP Equity_DX_BROKER_SI_QTY,ASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ASI FP Equity_DX_BROKER_SI_MV_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ASI FP Equity_DX_BROKER_SI_MV_INC_x,ASI FP Equity_DX_SUPPLY_SI_MV_NEW,ASI FP Equity_DX_BROKER_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_NEW,ASI FP Equity_DX_SUPPLY_SI_MV_DEC,ASI FP Equity_DX_BROKER_SI_QTY_INC,ASI FP Equity_DX_SUPPLY_SI_QTY_DEC,ASI FP Equity_DX_BROKER_SI_MV_NEW_y,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ASI FP Equity_DX_BROKER_SI_MV_INC_y,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ASI FP Equity_DX_BROKER_SI_MV_ADD,ASI FP Equity_DX_SUPPLY_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_DEC,ASI FP Equity_DX_SUPPLY_SI_MV,ASI FP Equity_DX_BROKER_SI_MV_DEC,ASI FP Equity_DX_SUPPLY_SI_MV_RMV,ASI FP Equity_DX_BROKER_SI_MV_RMV,ASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ASI FP Equity_DX_UTILIZATION_QUANTITY,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ASI FP Equity_DX_ACTIVE_UTILIZATION_MV,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ASI FP Equity_DX_BROKER_SI_CON_RATIO,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-09-19,42352.0,3680077.37,1.88,0.91,3.48,0.0,3223890.97,5250.0,37102.0,456186.39,,,,,,,,0.14,,1800.0,,,,,,,234.0,0.41,0.02,,,100.0,34.11,0.0,0.0,,0.0,100.0,19.78,0.3317,49.53,2.7516
2008-09-22,43454.0,3717692.93,1.77,0.93,3.96,1.0,3268530.88,5250.0,38204.0,449162.05,,,,0.19,,,,,1102.0,,,,0.19,,,,,0.48,,,,100.0,34.11,0.0,0.0,,0.0,100.0,22.86,0.3468,51.0,2.8232
2008-09-23,41268.0,3362691.37,1.66,1.02,3.72,0.0,2934899.15,5250.0,36018.0,427792.23,,,,,,,,,,,,,,,,,2186.0,0.48,0.2,,,100.0,43.37,0.0,0.0,,0.0,100.0,18.36,0.3618,53.74,3.4092
2008-09-24,41268.0,3326918.06,1.7,1.02,3.59,0.0,2903676.81,5250.0,36018.0,423241.25,,,,,,,,0.2,,2000.0,,,,,,2000.0,,0.45,,,,100.0,44.52,0.0,0.0,,0.0,100.0,18.18,0.3555,52.95,3.4997
2008-09-25,41268.0,3441237.13,1.67,1.02,3.62,0.0,3003452.52,5250.0,36018.0,437784.6,,,,,,,,,,,,,,,,,,0.45,,,,100.0,44.52,0.0,0.0,,0.0,100.0,17.72,0.3463,51.81,3.4997
2008-09-26,34700.0,2817367.33,1.37,0.86,3.11,0.0,2391108.59,5250.0,29450.0,426258.75,,,,,,,,,,,,,,,,,6568.0,0.46,0.56,,,100.0,44.52,0.0,0.0,,0.0,100.0,18.76,0.4766,64.22,2.9427
2008-09-29,34700.0,2598307.79,1.38,0.85,3.06,0.0,2205192.06,5250.0,29450.0,393115.73,,,,,,,,,,,,,,,,,,0.45,,,,100.0,44.52,0.0,0.0,,0.0,100.0,19.06,0.4703,63.54,2.9427
2008-09-30,34450.0,2687354.85,1.35,0.84,2.87,0.0,2297317.86,5000.0,29450.0,390036.99,,,,,,,,0.03,,250.0,,,,,,,,0.4,,,,100.0,43.97,0.0,0.0,,0.0,100.0,20.05,0.4535,61.62,3.0294
2008-10-01,36100.0,2834434.93,1.35,0.88,3.07,0.0,2441853.91,5000.0,31100.0,392581.01,,,,,,1650.0,,,,,,,,,0.14,,,0.41,,,,100.0,45.08,0.0,0.0,,0.0,100.0,18.71,0.4231,59.92,3.2546
2008-10-02,39912.0,3172097.19,1.48,0.98,3.32,0.0,2774710.79,5000.0,34912.0,397386.4,,,,0.34,,,,,4062.0,,,,0.34,,,,250.0,0.42,0.02,,,100.0,45.2,0.0,0.0,,0.0,100.0,16.27,0.3714,55.15,3.608
2008-10-03,39912.0,3264984.92,1.47,0.98,3.35,0.0,2855961.95,5000.0,34912.0,409022.97,,,,,,,,,,,,,,,,,,0.42,,,,100.0,47.88,0.0,0.0,,0.0,100.0,16.44,0.3725,55.26,3.8223
2008-10-06,40912.0,2980192.32,1.51,1.0,3.52,0.0,2615972.49,5000.0,35912.0,364219.83,,,,0.1,,,,,1000.0,,,,0.1,,,,,0.43,,,,100.0,50.29,0.0,0.0,,0.0,100.0,18.85,0.3641,54.01,4.1151
2008-10-07,36020.0,2695111.96,1.31,0.88,2.87,0.0,2320998.7,5000.0,31020.0,374113.27,,,,,,,,,,,,,,,,,4892.0,0.39,0.44,,,100.0,50.29,0.0,0.0,,0.0,100.0,17.59,0.4196,59.71,3.623
2008-10-08,42803.0,2906609.16,1.45,1.05,3.45,0.0,2567075.82,5000.0,37803.0,339533.35,,,,0.58,,,,,6783.0,,,,0.58,,,,,0.4,,,,100.0,53.52,0.0,0.0,,0.0,100.0,13.86,0.4431,62.93,4.5818
2008-10-09,42803.0,2946132.92,1.41,1.02,3.19,0.0,2601982.63,5000.0,37803.0,344150.28,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.52,0.0,0.0,,0.0,100.0,14.94,0.431,61.65,4.5818
2008-10-10,40020.0,2507590.62,1.32,0.96,3.01,0.0,2194298.44,5000.0,35020.0,313292.18,,,,,,,,,,,,,,,,,2783.0,0.37,0.2,,,100.0,52.95,0.0,0.0,,0.0,100.0,15.95,0.4939,66.72,4.2385
2008-10-13,40020.0,2978942.24,1.32,0.96,2.82,0.0,2606760.55,5000.0,35020.0,372181.69,,,,,,,,,,,,,,,,,,0.33,,,,100.0,52.95,0.0,0.0,,0.0,100.0,16.98,0.4732,64.65,4.2385
2008-10-14,37620.0,2813764.8,1.22,0.9,2.62,0.0,2439792.87,5000.0,32620.0,373971.93,,,,,,,,,,,,,,,,,2400.0,0.4,0.24,,,100.0,52.95,0.0,0.0,,0.0,100.0,16.62,0.5604,72.49,3.9843
2008-10-15,37620.0,2576271.43,1.14,0.9,2.62,0.0,2233864.27,5000.0,32620.0,342407.15,,,,,,,,,,,,,,,,,,0.4,,,,100.0,53.24,0.0,0.0,,0.0,100.0,15.56,0.5587,72.49,4.0055
2008-10-16,37620.0,2424559.24,1.14,0.9,2.59,0.0,2102315.85,5000.0,32620.0,322243.39,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.24,0.0,0.0,,0.0,100.0,15.53,0.5574,72.37,4.0055
2008-10-17,37620.0,2493325.98,1.15,0.9,2.6,0.0,2161942.94,5000.0,32620.0,331383.04,,,,,,,,,,,,,,,,,,0.34,,,,100.0,52.68,0.0,0.0,,0.0,100.0,17.75,0.5454,71.12,3.9633
2008-10-20,37620.0,2566346.33,1.16,0.9,2.58,0.0,2225258.3,5000.0,32620.0,341088.03,,,,,,,,,,,,,,,,,,0.34,,,,100.0,52.68,0.0,0.0,,0.0,100.0,16.92,0.5519,71.76,3.9633
2008-10-21,50095.0,3390928.34,1.56,1.17,3.45,1.0,3052478.56,5000.0,45095.0,338449.78,,,,0.9,,,,,12475.0,,,,0.9,,,,,0.34,,,,100.0,52.68,0.0,0.0,,0.0,100.0,30.83,0.3765,51.41,5.2776
2008-10-22,62095.0,3841043.88,1.94,1.42,4.46,1.0,3531756.19,5000.0,57095.0,309287.69,,,2200.0,1.0,,,,0.14,12000.0,2200.0,,,1.0,2200.0,,,,0.36,,,,100.0,56.87,0.0,0.0,,0.0,100.0,23.48,0.4669,63.46,7.0627
2008-10-23,62095.0,3794822.64,1.85,1.42,4.14,1.0,3489256.76,5000.0,57095.0,305565.88,,,,,,,,,,,,,,,,,,0.33,,,,100.0,56.87,0.0,0.0,,0.0,100.0,22.95,0.4536,62.39,7.0627
2008-10-24,62095.0,3488241.22,1.82,1.42,4.09,1.0,3207361.83,5000.0,57095.0,280879.4,,,,,,,,,,,,,,,,,,0.32,,,,100.0,56.87,0.0,0.0,,0.0,100.0,22.8,0.4532,62.4,7.0627
2008-10-27,62095.0,3221445.18,1.82,1.42,3.74,1.0,2962048.68,5000.0,57095.0,259396.5,,,,,,,,,,,,,,,,,,0.3,,,,100.0,56.87,0.0,0.0,,0.0,100.0,22.31,0.4542,62.64,7.0627
2008-10-28,42895.0,2296496.61,1.25,0.98,2.47,0.0,2028808.46,5000.0,37895.0,267688.15,,,,,,,,,,,,,,,,,19200.0,0.28,1.22,,,100.0,56.87,0.0,0.0,,0.0,100.0,33.58,0.3252,42.74,4.8789
2008-10-29,62952.0,3597478.81,1.9,1.44,3.64,1.0,3311746.92,5000.0,57952.0,285731.89,,,,0.85,,5000.0,,,15057.0,,,,0.85,,0.28,,,0.28,,,,100.0,62.96,0.0,0.0,,0.0,100.0,28.76,0.3267,47.35,7.9265
2008-10-30,50477.0,3083858.54,1.54,1.16,3.06,1.0,2778386.89,5000.0,45477.0,305471.65,,,,,,,,,,,,,,,,,12475.0,0.3,0.63,,,100.0,62.96,0.0,0.0,,0.0,100.0,34.74,0.2772,35.44,6.3557
2008-10-31,32820.0,2071911.91,1.05,0.75,2.0,0.0,1756264.15,5000.0,27820.0,315647.76,,,,,,,,,,,,,,,,,17657.0,0.32,1.1,,,100.0,59.23,0.0,0.0,,0.0,100.0,19.38,0.4141,58.17,3.8877
2008-11-03,40855.0,2665771.37,1.39,0.94,2.57,0.0,2339523.5,5000.0,35855.0,326247.87,,,,0.55,,,,,8035.0,,,,0.55,,,,,0.34,,,,100.0,59.23,0.0,0.0,,0.0,100.0,26.9,0.3025,42.98,4.8395
2008-11-04,40855.0,2774711.92,1.4,0.94,2.8,0.0,2435131.46,5000.0,35855.0,339580.46,,,,,,,,,,,,,,,,,,0.34,,,,100.0,59.23,0.0,0.0,,0.0,100.0,24.67,0.3275,47.84,4.8395
2008-11-05,35855.0,2392901.8,1.22,0.82,2.56,0.0,2059210.29,5000.0,30855.0,333691.51,,,,,,,,,,,,,,,,,5000.0,0.36,0.34,,,100.0,65.43,0.0,0.0,,0.0,100.0,28.92,0.418,55.76,4.6918
2008-11-06,44225.0,2717731.47,1.51,1.01,3.13,1.0,2410469.57,5000.0,39225.0,307261.9,,,,0.57,,,,,8370.0,,,,0.57,,,,,0.35,,,,100.0,69.04,0.0,0.0,,0.0,100.0,26.2,0.4591,61.21,6.1067
2008-11-07,44225.0,2854409.78,1.53,1.01,2.9,1.0,2531695.27,5000.0,39225.0,322714.5,,,,,,,,,,,,,,,,,,0.33,,,,100.0,73.08,0.0,0.0,,0.0,100.0,25.93,0.4541,60.75,6.4638
2008-11-10,34820.0,2420940.88,1.19,0.8,2.4,0.0,2073304.34,5000.0,29820.0,347636.54,,,,,,,,,,,,,,,,,9405.0,0.34,0.61,,,100.0,71.82,0.0,0.0,,0.0,100.0,17.55,0.6672,79.73,5.0014
2008-11-11,34820.0,2342528.51,1.21,0.8,2.54,0.0,2006151.64,5000.0,29820.0,336376.87,,,,,,,,,,,,,,,,,,0.37,,,,100.0,71.82,0.0,0.0,,0.0,100.0,15.61,0.6913,81.62,5.0014
2008-11-12,34820.0,2328748.93,1.29,0.8,2.48,0.0,1994350.75,5000.0,29820.0,334398.18,,,,,,,,,,,,,,,,,,0.36,,,,100.0,71.82,0.0,0.0,,0.0,100.0,16.41,0.6813,80.85,5.0014
2008-11-13,39000.0,2584420.23,1.45,0.89,2.77,0.0,2253084.3,5000.0,34000.0,331335.93,,,,0.34,,,,,5000.0,,,,0.34,,,,820.0,0.34,0.06,,,100.0,71.82,0.0,0.0,,0.0,100.0,15.53,0.7377,84.47,5.6018
2008-11-14,39000.0,2619329.93,1.41,0.89,2.76,0.0,2283518.4,5000.0,34000.0,335811.53,,,,,,,,,,,,,,,,,,0.35,,,,100.0,73.94,0.0,0.0,,0.0,100.0,15.39,0.7396,84.61,5.7675
2008-11-17,39000.0,2584787.7,1.44,0.88,2.8,0.0,2253404.66,5000.0,34000.0,331383.04,,,,,,,,,,,,,,,,,,0.36,,,,100.0,73.94,0.0,0.0,,0.0,100.0,15.24,0.7417,84.76,5.7675
2008-11-18,39000.0,2492552.6,1.46,0.88,2.74,0.0,2172994.57,5000.0,34000.0,319558.03,,,,,,,,,,,,,,,,,,0.35,,,,100.0,73.94,0.0,0.0,,0.0,100.0,14.54,0.7515,85.46,5.7675
2008-11-19,29000.0,1773101.83,1.18,0.65,1.99,0.0,1467394.62,5000.0,24000.0,305707.21,,,,,,,,,,,,,,,,,10000.0,0.34,0.75,,,100.0,73.94,0.0,0.0,,0.0,100.0,22.0,0.6568,78.0,4.2887
2008-11-20,29000.0,1735120.46,1.22,0.65,1.92,0.0,1435961.76,5000.0,24000.0,299158.7,,,,,,,,,,,,,,,,,,0.32,,,,100.0,73.94,0.0,0.0,,0.0,100.0,22.55,0.6507,77.45,4.2887
2008-11-21,29000.0,1722551.08,1.19,0.65,1.87,0.0,1425559.52,5000.0,24000.0,296991.57,,,,,,,,,,,,,,,,,,0.32,,,,100.0,73.94,0.0,0.0,,0.0,100.0,21.89,0.658,78.11,4.2887
2008-11-24,22000.0,1434246.9,0.87,0.49,1.41,0.0,1108281.69,5000.0,17000.0,325965.2,,,,,,,,,,,,,,,,,7000.0,0.32,0.46,,,100.0,73.94,0.0,0.0,,0.0,100.0,30.89,0.5731,69.11,3.2535
2008-11-25,22000.0,1392166.81,0.88,0.49,1.5,0.0,1075765.26,5000.0,17000.0,316401.55,,,,,,,,,,,,,,,,,,0.35,,,,100.0,73.94,0.0,0.0,,0.0,100.0,28.11,0.5958,71.89,3.2535
2008-11-26,22000.0,1511151.88,0.97,0.49,1.47,0.0,1167708.27,5000.0,17000.0,343443.61,,,,,,,,,,,,,,,,,,0.34,,,,100.0,73.94,0.0,0.0,,0.0,100.0,29.22,0.5863,70.78,3.2535
2008-11-27,22000.0,1516334.16,0.96,0.49,1.54,0.0,1171712.76,5000.0,17000.0,344621.4,,,,,,,,,,,,,,,,,,0.34,,,,100.0,56.74,0.0,0.0,,0.0,100.0,27.61,0.6002,72.39,2.4966
2008-11-28,22000.0,1529600.79,0.97,0.49,1.58,0.0,1181964.24,5000.0,17000.0,347636.54,,,,,,,,,,,,,,,,,,0.37,,,,100.0,56.74,0.0,0.0,,0.0,100.0,27.46,0.6016,72.54,2.4966
2008-12-01,22000.0,1472181.16,0.96,0.49,1.62,0.0,1137594.53,5000.0,17000.0,334586.63,,,,,,,,,,,,,,,,,,0.37,,,,100.0,56.74,0.0,0.0,,0.0,100.0,29.41,0.5848,70.59,2.4966
2008-12-02,22000.0,1492495.69,0.96,0.49,1.57,0.0,1153292.12,5000.0,17000.0,339203.56,,,,,,,,,,,,,,,,,,0.36,,,,100.0,56.74,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,2.4966
2008-12-03,23191.0,1647369.9,1.01,0.52,1.68,0.0,1292195.5,5000.0,18191.0,355174.4,,,,,,1191.0,,,,,,,,,0.09,,,0.36,,,,100.0,56.74,0.0,0.0,,0.0,100.0,27.96,0.5114,65.49,2.6318
2008-12-04,23191.0,1627703.72,1.07,0.52,1.75,0.0,1276769.37,5000.0,18191.0,350934.35,,,,,,,,,,,,,,,,,,0.38,,,,100.0,56.74,0.0,0.0,,0.0,100.0,27.78,0.5157,65.92,2.6318
2008-12-05,22000.0,1535197.65,1.03,0.49,1.63,0.0,1186289.09,5000.0,17000.0,348908.56,,,,,,,,,,,,,,,,,1191.0,0.37,0.09,,,100.0,56.74,0.0,0.0,,0.0,100.0,28.65,0.5912,71.35,2.4966
2008-12-08,22000.0,1747670.99,1.06,0.49,1.63,0.0,1350473.04,5000.0,17000.0,397197.95,,,,,,,,,,,,,,,,,,0.37,,,,100.0,56.74,0.0,0.0,,0.0,100.0,29.44,0.5846,70.56,2.4966
2008-12-09,22000.0,1717613.78,1.05,0.49,1.8,0.0,1327247.02,5000.0,17000.0,390366.77,,,,,,,,,,,,,,,,,,0.42,,,,100.0,56.74,0.0,0.0,,0.0,100.0,26.69,0.6087,73.31,2.4966
2008-12-10,22000.0,1774204.25,1.07,0.49,1.79,0.0,1370976.01,5000.0,17000.0,403228.24,,,,,,,,,,,,,,,,,,0.41,,,,100.0,56.74,0.0,0.0,,0.0,100.0,27.66,0.5998,72.34,2.4966
2008-12-11,22000.0,1749536.61,1.09,0.49,1.86,0.0,1351914.65,5000.0,17000.0,397621.96,,,,,,,,,,,,,,,,,,0.43,,,,100.0,56.74,0.0,0.0,,0.0,100.0,28.48,0.5926,71.52,2.4966
2008-12-12,22000.0,1629307.79,1.07,0.49,1.84,0.0,1259010.56,5000.0,17000.0,370297.22,,,,,,,,,,,,,,,,,,0.42,,,,100.0,56.1,0.0,0.0,,0.0,100.0,28.47,0.5927,71.53,2.4686
2008-12-15,22000.0,1564425.69,1.06,0.49,1.76,0.0,1208874.39,5000.0,17000.0,355551.29,,,,,,,,,,,,,,,,,,0.39,,,,100.0,56.1,0.0,0.0,,0.0,100.0,31.07,0.5717,68.93,2.4686
2008-12-16,17000.0,1232420.77,0.8,0.38,1.28,0.0,869944.08,5000.0,12000.0,362476.7,,,,,,,,,,,,,,,,,5000.0,0.38,0.43,,,100.0,72.34,0.0,0.0,,0.0,100.0,,1.0,100.0,2.4595
2008-12-17,27000.0,1929389.88,1.31,0.61,2.11,0.0,1572095.46,5000.0,22000.0,357294.42,,,,,,10000.0,,,,,,,,,0.8,,,0.38,,,,100.0,72.34,0.0,0.0,,0.0,100.0,46.37,0.5026,53.63,3.9063
2008-12-18,22000.0,1612517.21,1.07,0.49,1.67,0.0,1246036.03,5000.0,17000.0,366481.18,,,,,,,,,,,,,,,,,5000.0,0.38,0.42,,,100.0,72.34,0.0,0.0,,0.0,100.0,29.48,0.5842,70.52,3.1829
2008-12-19,22000.0,1647963.99,1.08,0.49,1.7,0.0,1273426.72,5000.0,17000.0,374537.27,,,,,,,,,,,,,,,,,,0.39,,,,100.0,72.34,0.0,0.0,,0.0,100.0,28.57,0.5918,71.43,3.1829
2008-12-22,22000.0,1575412.11,1.1,0.49,1.73,0.0,1217363.9,5000.0,17000.0,358048.21,,,,,,,,,,,,,,,,,,0.4,,,,100.0,72.34,0.0,0.0,,0.0,100.0,28.42,0.5931,71.58,3.1829
2008-12-23,22000.0,1515297.7,1.12,0.49,1.68,0.0,1170911.86,5000.0,17000.0,344385.84,,,,,,,,,,,,,,,,,,0.38,,,,100.0,75.39,0.0,0.0,,0.0,100.0,29.98,0.5802,70.02,3.3173
2008-12-24,22000.0,1476948.86,1.11,0.49,1.63,0.0,1141278.66,5000.0,17000.0,335670.19,,,,,,,,,,,,,,,,,,0.37,,,,100.0,63.64,0.0,0.0,,0.0,100.0,30.7,0.5745,69.3,2.8001
2008-12-25,22000.0,1476948.86,1.14,0.49,1.62,0.0,1141278.66,5000.0,17000.0,335670.19,,,,,,,,,,,,,,,,,,0.36,,,,100.0,63.64,0.0,0.0,,0.0,100.0,30.5,0.5761,69.5,2.8001
2008-12-26,22000.0,1476948.86,1.14,0.49,1.59,0.0,1141278.66,5000.0,17000.0,335670.19,,,,,,,,,,,,,,,,,,0.36,,,,100.0,63.64,0.0,0.0,,0.0,100.0,29.12,0.5872,70.88,2.8001
2008-12-29,22000.0,1494568.6,1.14,0.49,1.6,0.0,1154893.92,5000.0,17000.0,339674.68,,,,,,,,,,,,,,,,,,0.36,,,,100.0,63.64,0.0,0.0,,0.0,100.0,29.12,0.5872,70.88,2.8001
2008-12-30,17000.0,1181323.53,0.94,0.38,1.22,0.0,1181323.53,0.0,17000.0,0.0,,,,,,,,0.36,,5000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.21,0.5864,70.79,2.1637
2008-12-31,17000.0,1181323.53,0.96,0.38,1.25,0.0,1181323.53,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.12,0.5872,70.88,2.1637
2009-01-01,17000.0,1181323.53,0.98,0.38,1.25,0.0,1181323.53,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.11,0.5873,70.89,2.1637
2009-01-02,13380.0,995832.13,0.77,0.3,0.96,0.0,995832.13,0.0,13380.0,0.0,,,,,,1380.0,,,,,,,,,0.1,,5000.0,0.0,0.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.45,0.8129,89.55,2.0175
2009-01-05,14750.0,1153527.68,0.89,0.33,1.16,0.0,1153527.68,0.0,14750.0,0.0,,,,0.11,,,,,1370.0,,,,0.11,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.43,0.6993,81.57,2.2241
2009-01-06,14750.0,1171872.94,0.85,0.33,1.22,0.0,1171872.94,0.0,14750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.61,0.697,81.39,2.2241
2009-01-07,2750.0,201849.68,0.17,0.06,0.23,0.0,201849.68,0.0,2750.0,0.0,,,,,,,,,,,,,,,,,12000.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4025
2009-01-08,2750.0,193454.39,0.17,0.06,0.22,0.0,193454.39,0.0,2750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4025
2009-01-09,9750.0,675962.04,0.61,0.21,0.74,0.0,675962.04,0.0,9750.0,0.0,,,,,,7000.0,,,,,,,,,0.52,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.52,0.5839,70.48,1.4271
2009-01-12,11972.0,797862.9,0.74,0.26,0.89,0.0,797862.9,0.0,11972.0,0.0,,,,0.15,,,,,2222.0,,,,0.15,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.82,0.5134,58.18,1.7523
2009-01-13,18661.0,1230633.73,1.18,0.41,1.34,0.0,1230633.73,0.0,18661.0,0.0,,,,0.47,,,,,6689.0,,,,0.47,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,37.01,0.5337,62.99,2.7314
2009-01-14,16439.0,1045841.18,1.02,0.36,1.15,0.0,1045841.18,0.0,16439.0,0.0,,,,,,,,,,,,,,,,,2222.0,0.0,0.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.49,0.5113,57.51,2.4062
2009-01-15,16439.0,1051727.13,1.02,0.36,1.11,0.0,1051727.13,0.0,16439.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.5,0.5113,57.5,2.4062
2009-01-16,20743.0,1366176.0,1.29,0.45,1.41,0.0,1366176.0,0.0,20743.0,0.0,,,,0.3,,,,,4304.0,,,,0.3,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.65,0.5535,66.35,3.0362
2009-01-19,20743.0,1365785.1,1.28,0.45,1.45,0.0,1365785.1,0.0,20743.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.65,0.5535,66.35,3.1043
2009-01-20,20743.0,1327086.55,1.29,0.45,1.45,0.0,1327086.55,0.0,20743.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.8,0.5525,66.2,0.6194
2009-01-21,20743.0,1302069.31,1.29,0.45,1.42,0.0,1302069.31,0.0,20743.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.54,0.5542,66.46,0.6103
2009-01-22,18540.0,1146489.39,1.17,0.4,1.25,0.0,1146489.39,0.0,18540.0,0.0,,,,,,,,,,,,,,,,,2203.0,0.0,0.16,,,0.0,0.0,0.0,0.0,,0.0,0.0,37.37,0.5319,62.63,0.5454
2009-01-23,18570.0,1188413.26,1.25,0.4,1.23,0.0,1188413.26,0.0,18570.0,0.0,,,,0.0,,,,,30.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,37.44,0.5315,62.56,0.5463
2009-01-26,11662.0,747205.15,0.82,0.25,0.78,0.0,747205.15,0.0,11662.0,0.0,,,,0.02,,,,,92.0,,,,0.02,,,,7000.0,0.0,0.46,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3431
2009-01-27,11662.0,748303.98,0.8,0.25,0.8,0.0,748303.98,0.0,11662.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3431
2009-01-28,11662.0,784015.99,0.82,0.25,0.79,0.0,784015.99,0.0,11662.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3431
2009-01-29,8739.0,573262.67,0.65,0.19,0.61,0.0,573262.67,0.0,8739.0,0.0,,,,,,,,,,,,,,,,,2923.0,0.0,0.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2571
2009-01-30,8739.0,580508.74,0.69,0.19,0.61,0.0,580508.74,0.0,8739.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2571
2009-02-02,8739.0,575815.27,0.67,0.19,0.62,0.0,575815.27,0.0,8739.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1784
2009-02-03,7369.0,482629.38,0.57,0.16,0.52,0.0,482629.38,0.0,7369.0,0.0,,,,,,,,,,,,,,,,,1370.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1254
2009-02-04,7369.0,519776.08,0.56,0.16,0.52,0.0,519776.08,0.0,7369.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1254
2009-02-05,7369.0,532274.03,0.55,0.16,0.55,0.0,532274.03,0.0,7369.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1254
2009-02-06,1685.0,127298.67,0.12,0.04,0.13,0.0,127298.67,0.0,1685.0,0.0,,,,,,,,,,,,,,,,,5684.0,0.0,0.42,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0284
2009-02-09,1685.0,125472.86,0.12,0.04,0.14,0.0,125472.86,0.0,1685.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0277
