,ALAGR FP Equity_DX_SI_QTY,ALAGR FP Equity_DX_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAGR FP Equity_DX_SI_MV,ALAGR FP Equity_DX_DSS,ALAGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SUPPLY_SI_QTY,ALAGR FP Equity_DX_BROKER_SI_QTY,ALAGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAGR FP Equity_DX_BROKER_SI_MV_INC_x,ALAGR FP Equity_DX_BROKER_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_NEW,ALAGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_QTY_INC,ALAGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALAGR FP Equity_DX_BROKER_SI_MV_INC_y,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAGR FP Equity_DX_BROKER_SI_MV_ADD,ALAGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_DEC,ALAGR FP Equity_DX_SUPPLY_SI_MV,ALAGR FP Equity_DX_BROKER_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_RMV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAGR FP Equity_DX_BROKER_SI_CON_RATIO,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAGR FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-06-19,11000.0,1650.0,0.02,0.29,0.01,0.0,0.0,825.0,5500.0,5500.0,825.0,,,,5500.0,,,,,,,,0.0,5500.0,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-06-20,11000.0,1677.5,0.02,0.29,0.01,0.0,0.0,838.75,5500.0,5500.0,838.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-06-21,11000.0,1683.0,0.02,0.27,0.01,0.0,0.0,841.5,5500.0,5500.0,841.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-06-24,11000.0,1683.0,0.02,0.27,0.01,0.0,0.0,841.5,5500.0,5500.0,841.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-06-25,11000.0,1633.5,0.02,0.27,0.01,0.0,0.0,816.75,5500.0,5500.0,816.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-06-26,11000.0,1567.5,0.02,0.27,0.01,0.0,0.0,783.75,5500.0,5500.0,783.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-06-27,11000.0,1589.5,0.02,0.26,0.01,0.0,0.0,794.75,5500.0,5500.0,794.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-06-28,11000.0,1347.5,0.02,0.25,0.01,0.0,0.0,673.75,5500.0,5500.0,673.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-01,11000.0,1314.5,0.02,0.19,0.01,0.0,0.0,657.25,5500.0,5500.0,657.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-02,11000.0,1347.5,0.02,0.15,0.01,0.0,0.0,673.75,5500.0,5500.0,673.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-03,11000.0,1413.5,0.02,0.14,0.01,0.0,0.0,706.75,5500.0,5500.0,706.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-04,11000.0,1380.5,0.02,0.13,0.01,0.0,0.0,690.25,5500.0,5500.0,690.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-05,11000.0,1369.5,0.02,0.11,0.01,0.0,0.0,684.75,5500.0,5500.0,684.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-08,11000.0,1364.0,0.02,0.11,0.01,0.0,0.0,682.0,5500.0,5500.0,682.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-09,11000.0,1369.5,0.02,0.11,0.01,0.0,0.0,684.75,5500.0,5500.0,684.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-10,11000.0,1408.0,0.02,0.11,0.01,0.0,0.0,704.0,5500.0,5500.0,704.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-11,11000.0,1424.5,0.02,0.1,0.01,0.0,0.0,712.25,5500.0,5500.0,712.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-12,11000.0,1424.5,0.02,0.1,0.01,0.0,0.0,712.25,5500.0,5500.0,712.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-15,11000.0,1413.5,0.02,0.1,0.01,0.0,0.0,706.75,5500.0,5500.0,706.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-16,11000.0,1391.5,0.02,0.1,0.01,0.0,0.0,695.75,5500.0,5500.0,695.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-17,11000.0,1391.5,0.02,0.1,0.01,0.0,0.0,695.75,5500.0,5500.0,695.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-18,11000.0,1386.0,0.02,0.1,0.01,0.0,0.0,693.0,5500.0,5500.0,693.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-19,11000.0,1375.0,0.02,0.1,0.01,0.0,0.0,687.5,5500.0,5500.0,687.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-22,11000.0,1386.0,0.02,0.1,0.01,0.0,0.0,693.0,5500.0,5500.0,693.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-23,11000.0,1358.5,0.02,0.1,0.01,0.0,0.0,679.25,5500.0,5500.0,679.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-24,11000.0,1369.5,0.02,0.1,0.01,0.0,0.0,684.75,5500.0,5500.0,684.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-25,11000.0,1369.5,0.02,0.09,0.01,0.0,0.0,684.75,5500.0,5500.0,684.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-26,11000.0,1369.5,0.02,0.09,0.01,0.0,0.0,684.75,5500.0,5500.0,684.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-29,11000.0,1358.5,0.02,0.09,0.01,0.0,0.0,679.25,5500.0,5500.0,679.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-30,11000.0,1320.0,0.02,0.09,0.01,0.0,0.0,660.0,5500.0,5500.0,660.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-07-31,11000.0,1353.0,0.02,0.09,0.01,0.0,0.0,676.5,5500.0,5500.0,676.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-01,11000.0,1358.5,0.02,0.09,0.01,0.0,0.0,679.25,5500.0,5500.0,679.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-02,11000.0,1353.0,0.02,0.09,0.01,0.0,0.0,676.5,5500.0,5500.0,676.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-05,11000.0,1314.5,0.02,0.08,0.01,0.0,0.0,657.25,5500.0,5500.0,657.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-06,11000.0,1353.0,0.02,0.08,0.01,0.0,0.0,676.5,5500.0,5500.0,676.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-07,11000.0,1303.5,0.02,0.08,0.01,0.0,0.0,651.75,5500.0,5500.0,651.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-08,11000.0,1320.0,0.02,0.08,0.01,0.0,0.0,660.0,5500.0,5500.0,660.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-09,11000.0,1298.0,0.02,0.07,0.01,0.0,0.0,649.0,5500.0,5500.0,649.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-12,11000.0,1298.0,0.02,0.08,0.01,0.0,0.0,649.0,5500.0,5500.0,649.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-13,11000.0,1270.5,0.02,0.09,0.01,0.0,0.0,635.25,5500.0,5500.0,635.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-14,11000.0,1237.5,0.02,0.09,0.01,0.0,0.0,618.75,5500.0,5500.0,618.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-15,11000.0,1237.5,0.02,0.1,0.01,0.0,0.0,618.75,5500.0,5500.0,618.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-16,11000.0,1287.0,0.02,0.11,0.01,0.0,0.0,643.5,5500.0,5500.0,643.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-19,11000.0,1265.0,0.02,0.11,0.01,0.0,0.0,632.5,5500.0,5500.0,632.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-20,11000.0,1298.0,0.02,0.12,0.01,0.0,0.0,649.0,5500.0,5500.0,649.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-21,11000.0,1298.0,0.02,0.12,0.01,0.0,0.0,649.0,5500.0,5500.0,649.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-22,11000.0,1303.5,0.02,0.12,0.01,0.0,0.0,651.75,5500.0,5500.0,651.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-23,11000.0,1254.0,0.02,0.12,0.01,0.0,0.0,627.0,5500.0,5500.0,627.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-26,11000.0,1265.0,0.02,0.13,0.01,0.0,0.0,632.5,5500.0,5500.0,632.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-27,11000.0,1265.0,0.02,0.13,0.01,0.0,0.0,632.5,5500.0,5500.0,632.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-28,11000.0,1265.0,0.02,0.13,0.01,0.0,0.0,632.5,5500.0,5500.0,632.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-29,11000.0,1265.0,0.02,0.13,0.01,0.0,0.0,632.5,5500.0,5500.0,632.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-08-30,11000.0,1221.0,0.02,0.13,0.01,0.0,0.0,610.5,5500.0,5500.0,610.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-02,11000.0,1248.5,0.02,0.13,0.01,0.0,0.0,624.25,5500.0,5500.0,624.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-03,11000.0,1248.5,0.02,0.13,0.01,0.0,0.0,624.25,5500.0,5500.0,624.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-04,11000.0,1232.0,0.02,0.13,0.01,0.0,0.0,616.0,5500.0,5500.0,616.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-05,11000.0,1298.0,0.02,0.14,0.01,0.0,0.0,649.0,5500.0,5500.0,649.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-06,11000.0,1265.0,0.02,0.14,0.01,0.0,0.0,632.5,5500.0,5500.0,632.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-09,11000.0,1292.5,0.02,0.14,0.01,0.0,0.0,646.25,5500.0,5500.0,646.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-10,11000.0,1298.0,0.02,0.14,0.01,0.0,0.0,649.0,5500.0,5500.0,649.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-11,11000.0,1276.0,0.02,0.15,0.01,0.0,0.0,638.0,5500.0,5500.0,638.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-12,11000.0,1270.5,0.02,0.16,0.01,0.0,0.0,635.25,5500.0,5500.0,635.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-13,11000.0,1270.5,0.02,0.18,0.01,0.0,0.0,635.25,5500.0,5500.0,635.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-16,11000.0,1270.5,0.02,0.19,0.01,0.0,0.0,635.25,5500.0,5500.0,635.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-17,11000.0,1265.0,0.02,0.25,0.01,0.0,0.0,632.5,5500.0,5500.0,632.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-18,11000.0,1204.5,0.02,0.25,0.01,0.0,0.0,602.25,5500.0,5500.0,602.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-19,11000.0,1210.0,0.02,0.19,0.01,0.0,0.0,605.0,5500.0,5500.0,605.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-20,11000.0,1204.5,0.02,0.24,0.01,0.0,0.0,602.25,5500.0,5500.0,602.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-23,11000.0,1171.5,0.02,0.24,0.01,0.0,0.0,585.75,5500.0,5500.0,585.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-24,11000.0,1166.0,0.02,0.14,0.01,0.0,0.0,583.0,5500.0,5500.0,583.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-25,11000.0,1155.0,0.02,0.12,0.01,0.0,0.0,577.5,5500.0,5500.0,577.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-26,11000.0,1127.5,0.02,0.1,0.01,0.0,0.0,563.75,5500.0,5500.0,563.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-27,11000.0,1155.0,0.02,0.1,0.01,0.0,0.0,577.5,5500.0,5500.0,577.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-09-30,11000.0,1149.5,0.02,0.09,0.01,0.0,0.0,574.75,5500.0,5500.0,574.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-01,11000.0,1149.5,0.02,0.09,0.01,0.0,0.0,574.75,5500.0,5500.0,574.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-02,11000.0,1144.0,0.02,0.09,0.01,0.0,0.0,572.0,5500.0,5500.0,572.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-03,11000.0,1127.5,0.02,0.09,0.01,0.0,0.0,563.75,5500.0,5500.0,563.75,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-04,11000.0,1116.5,0.02,0.09,0.01,0.0,0.0,558.25,5500.0,5500.0,558.25,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-07,11000.0,1122.0,0.02,0.09,0.01,0.0,0.0,561.0,5500.0,5500.0,561.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-08,11000.0,1097.8,0.02,0.09,0.01,0.0,0.0,548.9,5500.0,5500.0,548.9,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-09,11000.0,1100.0,0.02,0.08,0.01,0.0,0.0,550.0,5500.0,5500.0,550.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-10,11000.0,1100.0,0.02,0.08,0.01,0.0,0.0,550.0,5500.0,5500.0,550.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-11,11000.0,1111.0,0.02,0.08,0.01,0.0,0.0,555.5,5500.0,5500.0,555.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-14,11000.0,1095.6,0.02,0.08,0.01,0.0,0.0,547.8,5500.0,5500.0,547.8,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-15,11000.0,1095.6,0.02,0.08,0.01,0.0,0.0,547.8,5500.0,5500.0,547.8,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-16,11000.0,1095.6,0.02,0.08,0.01,0.0,0.0,547.8,5500.0,5500.0,547.8,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-17,11000.0,1089.0,0.02,0.07,0.01,0.0,0.0,544.5,5500.0,5500.0,544.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-18,11000.0,1086.8,0.02,0.07,0.01,0.0,0.0,543.4,5500.0,5500.0,543.4,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-21,11000.0,1078.0,0.02,0.07,0.01,0.0,0.0,539.0,5500.0,5500.0,539.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-22,11000.0,1078.0,0.02,0.07,0.01,0.0,0.0,539.0,5500.0,5500.0,539.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-23,11000.0,1084.6,0.02,0.07,0.01,0.0,0.0,542.3,5500.0,5500.0,542.3,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-24,11000.0,1084.6,0.02,0.07,0.01,0.0,0.0,542.3,5500.0,5500.0,542.3,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-25,11000.0,1056.0,0.02,0.07,0.01,0.0,0.0,528.0,5500.0,5500.0,528.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-28,11000.0,1056.0,0.02,0.07,0.01,0.0,0.0,528.0,5500.0,5500.0,528.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-29,11000.0,1053.8,0.02,0.07,0.01,0.0,0.0,526.9,5500.0,5500.0,526.9,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-30,11000.0,1009.8,0.02,0.07,0.01,0.0,0.0,504.9,5500.0,5500.0,504.9,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-10-31,11000.0,831.6,0.02,0.07,0.01,0.0,0.0,415.8,5500.0,5500.0,415.8,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-01,11000.0,772.2,0.02,0.06,0.01,0.0,0.0,386.1,5500.0,5500.0,386.1,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-04,11000.0,748.0,0.02,0.06,0.01,0.0,0.0,374.0,5500.0,5500.0,374.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-05,11000.0,783.2,0.02,0.07,0.01,0.0,0.0,391.6,5500.0,5500.0,391.6,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-06,11000.0,770.0,0.02,0.07,0.01,0.0,0.0,385.0,5500.0,5500.0,385.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-07,11000.0,778.8,0.02,0.08,0.01,0.0,0.0,389.4,5500.0,5500.0,389.4,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-08,11000.0,787.6,0.01,0.08,0.0,0.0,0.0,393.8,5500.0,5500.0,393.8,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-11,11000.0,770.0,0.01,0.08,0.0,0.0,0.0,385.0,5500.0,5500.0,385.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-12,11000.0,739.2,0.01,0.09,0.0,0.0,0.0,369.6,5500.0,5500.0,369.6,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-13,11000.0,662.2,0.01,0.08,0.0,0.0,0.0,331.1,5500.0,5500.0,331.1,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-14,11000.0,660.0,0.01,0.08,0.0,0.0,0.0,330.0,5500.0,5500.0,330.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-15,11000.0,627.0,0.01,0.07,0.0,0.0,0.0,313.5,5500.0,5500.0,313.5,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-18,11000.0,609.4,0.01,0.07,0.0,0.0,0.0,304.7,5500.0,5500.0,304.7,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-19,11000.0,574.2,0.01,0.07,0.0,0.0,0.0,287.1,5500.0,5500.0,287.1,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-20,11000.0,550.0,0.01,0.07,0.0,0.0,0.0,275.0,5500.0,5500.0,275.0,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-21,11000.0,510.4,0.01,0.07,0.0,0.0,0.0,255.2,5500.0,5500.0,255.2,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
2019-11-22,11000.0,580.8,0.01,0.06,0.0,0.0,0.0,290.4,5500.0,5500.0,290.4,,,,,,,,,,,,,,,0.0,,,100.0,12.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2588
