,MAA FP Equity_DX_SI_QTY,MAA FP Equity_DX_SHORT_INTEREST_VALUE,MAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MAA FP Equity_DX_SI_MV,MAA FP Equity_DX_DSS,MAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MAA FP Equity_DX_SUPPLY_SI_QTY,MAA FP Equity_DX_BROKER_SI_QTY,MAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MAA FP Equity_DX_BROKER_SI_MV_NEW_x,MAA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MAA FP Equity_DX_BROKER_SI_MV_INC_x,MAA FP Equity_DX_SUPPLY_SI_MV_NEW,MAA FP Equity_DX_BROKER_SI_QTY_ADD,MAA FP Equity_DX_BROKER_SI_QTY_NEW,MAA FP Equity_DX_SUPPLY_SI_MV_DEC,MAA FP Equity_DX_BROKER_SI_QTY_INC,MAA FP Equity_DX_SUPPLY_SI_QTY_DEC,MAA FP Equity_DX_BROKER_SI_MV_NEW_y,MAA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MAA FP Equity_DX_BROKER_SI_MV_INC_y,MAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MAA FP Equity_DX_BROKER_SI_MV_ADD,MAA FP Equity_DX_SUPPLY_SI_QTY_ADD,MAA FP Equity_DX_BROKER_SI_QTY_DEC,MAA FP Equity_DX_SUPPLY_SI_MV,MAA FP Equity_DX_BROKER_SI_MV_DEC,MAA FP Equity_DX_BROKER_SI_MV_RMV,MAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MAA FP Equity_DX_UTILIZATION_QUANTITY,MAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MAA FP Equity_DX_ACTIVE_UTILIZATION_MV,MAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MAA FP Equity_DX_BROKER_SI_CON_RATIO,MAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,97102.0,14698329.74,14.68,0.0,,0.0,,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,97102.0,14711924.02,14.71,0.0,,0.0,,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,97102.0,14707068.92,14.72,0.0,,0.0,,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,97102.0,14652691.8,14.64,0.0,,0.0,,0.0
2020-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,97945.0,14817119.6,14.83,0.0,,0.0,,0.0
2020-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102095.0,15375507.0,15.38,0.0,,0.0,,0.0
2020-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102095.0,15417365.95,15.36,0.0,,0.0,,0.0
2020-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102095.0,15477602.0,15.52,0.0,,0.0,,0.0
2020-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15693925.9,15.7,0.0,,0.0,,0.0
2020-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15705326.85,15.68,0.0,,0.0,,0.0
2020-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15739529.7,15.77,0.0,,0.0,,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15875304.65,15.88,0.0,,0.0,,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15875304.65,15.86,0.0,,0.0,,0.0
2020-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15810008.3,15.81,0.0,,0.0,,0.0
2020-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15808971.85,15.8,0.0,,0.0,,0.0
2020-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15709472.65,15.68,0.0,,0.0,,0.0
2020-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15756112.9,15.78,0.0,,0.0,,0.0
2020-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15750930.65,15.73,0.0,,0.0,,0.0
2020-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15727092.3,15.72,0.0,,0.0,,0.0
2020-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15730201.65,15.72,0.0,,0.0,,0.0
2020-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15769586.75,15.75,0.0,,0.0,,0.0
2020-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15771659.65,15.8,0.0,,0.0,,0.0
2020-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103645.0,15753003.55,15.76,0.0,,0.0,,0.0
2020-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15790141.62,15.79,0.0,,0.0,,0.0
2020-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15792226.54,15.78,0.0,,0.0,,0.0
2020-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15810990.82,15.8,0.0,,0.0,,0.0
2020-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15831840.02,15.82,0.0,,0.0,,0.0
2020-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15813075.74,15.83,0.0,,0.0,,0.0
2020-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15814118.2,15.81,0.0,,0.0,,0.0
2020-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15739061.08,15.74,0.0,,0.0,,0.0
2020-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15753655.52,15.78,0.0,,0.0,,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15767207.5,15.75,0.0,,0.0,,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15796396.38,15.8,0.0,,0.0,,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15717169.42,15.72,0.0,,0.0,,0.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15748443.22,15.73,0.0,,0.0,,0.0
2020-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15661919.04,15.68,0.0,,0.0,,0.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15648367.06,15.66,0.0,,0.0,,0.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15580607.16,15.58,0.0,,0.0,,0.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15644197.22,15.65,0.0,,0.0,,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15641069.84,15.65,0.0,,0.0,,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104246.0,15656706.74,15.68,0.0,,0.0,,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104476.0,15795726.44,15.7,0.0,,0.0,,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104476.0,15826024.48,15.85,0.0,,0.0,,0.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104476.0,15824979.72,15.88,0.0,,0.0,,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105281.0,15939543.4,15.93,0.0,,0.0,,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105781.0,16016301.21,16.03,0.0,,0.0,,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105781.0,16059671.42,16.07,0.0,,0.0,,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105781.0,16069191.71,16.04,0.0,,0.0,,0.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105781.0,16098810.39,16.09,0.0,,0.0,,0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105781.0,16028994.93,16.03,0.0,,0.0,,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105781.0,16086116.67,16.04,0.0,,0.0,,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105781.0,16132660.31,16.11,0.0,,0.0,,0.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16359614.55,16.34,0.0,,0.0,,0.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16349962.86,16.36,0.0,,0.0,,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16336021.53,16.32,0.0,,0.0,,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16250228.73,16.23,0.0,,0.0,,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16297414.77,16.31,0.0,,0.0,,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16293125.13,16.3,0.0,,0.0,,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16293125.13,16.29,0.0,,0.0,,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107241.0,16305994.05,16.28,0.0,,0.0,,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107821.0,16421138.3,16.41,0.0,,0.0,,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107821.0,16448093.55,16.43,0.0,,0.0,,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107821.0,16466423.12,16.47,0.0,,0.0,,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107821.0,16378009.9,16.34,0.0,,0.0,,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107821.0,16435155.03,16.42,0.0,,0.0,,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107821.0,16426529.35,16.43,0.0,,0.0,,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108281.0,16524763.41,16.48,0.0,,0.0,,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108281.0,16503107.21,16.49,0.0,,0.0,,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108281.0,16529094.65,16.54,0.0,,0.0,,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108281.0,16529094.65,16.54,0.0,,0.0,,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108281.0,16572407.05,16.56,0.0,,0.0,,0.0
2020-07-23,3500.0,535360.0,4.82,0.08,0.53,,535360.0,3500.0,3500.0,535360.0,,,,,,3500.0,,,,,,,,,0.53,3500.0,,0.53,,,100.0,3.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0323
2020-07-24,4200.0,640500.0,5.73,0.1,0.64,,640500.0,4200.0,4200.0,640500.0,,,700.0,0.11,,,,,700.0,,,,0.11,700.0,,,,0.64,,,100.0,3.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0387
2020-07-27,4200.0,642768.0,5.62,0.1,0.64,,642768.0,4200.0,4200.0,642768.0,,,,,,,,,,,,,,,,,,0.64,,,100.0,3.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0387
2020-07-28,4900.0,750680.0,6.8,0.11,0.75,,750680.0,4200.0,4900.0,643440.0,,,,0.11,,,,,700.0,,,,0.11,,,,,0.64,,,100.0,3.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0452
2020-07-29,5600.0,856968.0,7.41,0.13,0.86,,856968.0,5600.0,5600.0,856968.0,,,1400.0,0.11,,,,,700.0,,,,0.11,1400.0,,,,0.86,,,100.0,5.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0516
2020-07-30,5600.0,860384.0,7.56,0.13,0.86,,860384.0,5600.0,5600.0,860384.0,,,,,,,,,,,,,,,,,,0.86,,,100.0,5.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0516
2020-07-31,2100.0,322140.0,2.84,0.05,0.32,,322140.0,2100.0,2100.0,322140.0,,,,,,,,0.54,,3500.0,,,,,,,3500.0,0.32,0.54,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0194
2020-08-03,2100.0,321972.0,2.8,0.05,0.32,,321972.0,2100.0,2100.0,321972.0,,,,,,,,,,,,,,,,,,0.32,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0194
2020-08-04,2100.0,322854.0,2.88,0.05,0.32,,322854.0,2100.0,2100.0,322854.0,,,,,,,,,,,,,,,,,,0.32,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0194
2020-08-05,2100.0,321762.0,2.89,0.05,0.32,,321762.0,2100.0,2100.0,321762.0,,,,,,,,,,,,,,,,,,0.32,,,36.84,1.94,3600.0,551592.0,0.55,36.84,,1.0,100.0,0.0194
2020-08-06,2100.0,322560.0,2.94,0.05,0.32,,322560.0,2100.0,2100.0,322560.0,,,,,,,,,,,,,,,,,,0.32,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0194
2020-08-07,3300.0,505989.0,4.21,0.08,0.51,,505989.0,3300.0,3300.0,505989.0,,,1200.0,0.18,,,,,1200.0,,,,0.18,1200.0,,,,0.51,,,100.0,3.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0301
2020-08-10,5700.0,875406.0,7.26,0.13,0.87,,875406.0,5700.0,5700.0,875406.0,,,2400.0,0.36,,,,,2400.0,,,,0.36,2400.0,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-11,5700.0,871302.0,7.4,0.13,0.87,,871302.0,5700.0,5700.0,871302.0,,,,,,,,,,,,,,,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-12,5700.0,869649.0,7.4,0.13,0.87,,869649.0,5700.0,5700.0,869649.0,,,,,,,,,,,,,,,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-13,5700.0,866685.0,7.38,0.13,0.87,,866685.0,5700.0,5700.0,866685.0,,,,,,,,,,,,,,,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-14,5700.0,866628.0,7.33,0.13,0.87,,866628.0,5700.0,5700.0,866628.0,,,,,,,,,,,,,,,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-17,5700.0,869364.0,7.62,0.13,0.87,,869364.0,5700.0,5700.0,869364.0,,,,,,,,,,,,,,,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-18,5700.0,869535.0,7.49,0.13,0.87,,869535.0,5700.0,5700.0,869535.0,,,,,,,,,,,,,,,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-19,5700.0,870903.0,15.91,0.13,0.87,,870903.0,5700.0,5700.0,870903.0,,,,,,,,,,,,,,,,,,0.87,,,100.0,5.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.052
2020-08-20,2100.0,321447.0,5.88,0.05,0.32,,321447.0,2100.0,2100.0,321447.0,,,,,,,,0.55,,3600.0,,,,,,,3600.0,0.32,0.55,,100.0,1.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0191
2020-08-21,2900.0,444164.0,6.37,0.07,0.44,,444164.0,2900.0,2900.0,444164.0,,,800.0,0.12,,,,,800.0,,,,0.12,800.0,,,,0.44,,,100.0,2.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0264
2020-08-24,2900.0,443845.0,6.53,0.07,0.44,,443845.0,2900.0,2900.0,443845.0,,,,,,,,,,,,,,,,,,0.44,,,100.0,2.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0264
2020-08-25,2900.0,441235.0,6.51,0.07,0.44,,441235.0,2900.0,2900.0,441235.0,,,,,,,,,,,,,,,,,,0.44,,,100.0,2.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0264
2020-08-26,2900.0,440771.0,6.78,0.07,0.44,,440771.0,2900.0,2900.0,440771.0,,,,,,,,,,,,,,,,,,0.44,,,100.0,2.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0264
2020-08-27,2900.0,440191.0,7.27,0.07,0.44,,440191.0,2900.0,2900.0,440191.0,,,,,,,,,,,,,,,,,,0.44,,,100.0,2.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0264
2020-08-28,2900.0,439988.0,7.5,0.07,0.44,,439988.0,2900.0,2900.0,439988.0,,,,,,,,,,,,,,,,,,0.44,,,100.0,2.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0264
2020-08-31,4000.0,606480.0,10.34,0.09,0.61,,606480.0,4000.0,4000.0,606480.0,,,1100.0,0.17,,,,,1100.0,,,,0.17,1100.0,,,,0.61,,,100.0,3.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0365
2020-09-01,4700.0,713742.0,11.93,0.11,0.71,,713742.0,4700.0,4700.0,713742.0,,,700.0,0.1,,,,,700.0,,,,0.1,700.0,,,,0.71,,,100.0,4.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0428
2020-09-02,4700.0,717737.0,11.89,0.11,0.71,,717737.0,4700.0,4700.0,717737.0,,,,,,,,,,,,,,,,,,0.71,,,100.0,4.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0428
2020-09-03,4700.0,718912.0,12.25,0.11,0.72,,718912.0,4700.0,4700.0,718912.0,,,,,,,,,,,,,,,,,,0.72,,,100.0,4.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0428
2020-09-04,4700.0,718019.0,12.22,0.11,0.72,,718019.0,4700.0,4700.0,718019.0,,,,,,,,,,,,,,,,,,0.72,,,100.0,4.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0428
2020-09-07,4700.0,716797.0,12.7,0.11,0.72,,716797.0,4700.0,4700.0,716797.0,,,,,,,,,,,,,,,,,,0.72,,,100.0,4.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0427
2020-09-08,4700.0,718630.0,12.2,0.11,0.72,,718630.0,4700.0,4700.0,718630.0,,,,,,,,,,,,,,,,,,0.72,,,100.0,4.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0427
2020-09-09,4700.0,716750.0,13.27,0.11,0.72,,716750.0,4700.0,4700.0,716750.0,,,,,,,,,,,,,,,,,,0.72,,,100.0,4.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0427
2020-09-10,4700.0,715152.0,13.62,0.11,0.71,,715152.0,4700.0,4700.0,715152.0,,,,,,,,,,,,,,,,,,0.71,,,100.0,4.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0427
2020-09-11,4700.0,718113.0,13.07,0.11,0.72,,718113.0,4700.0,4700.0,718113.0,,,,,,,,,,,,,,,,,,0.72,,,100.0,4.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0427
2020-09-14,4700.0,718207.0,13.39,0.11,0.72,,718207.0,4700.0,4700.0,718207.0,,,,,,,,,,,,,,,,,,0.72,,,100.0,4.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0427
2020-09-15,5400.0,825390.0,15.38,0.13,0.83,,825390.0,5400.0,5400.0,825390.0,,,700.0,0.11,,,,,700.0,,,,0.11,700.0,,,,0.83,,,100.0,4.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0491
2020-09-16,5400.0,825930.0,15.41,0.13,0.82,,825930.0,5400.0,5400.0,825930.0,,,,,,,,,,,,,,,,,,0.82,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0487
2020-09-17,5400.0,826578.0,15.51,0.13,0.83,,826578.0,5400.0,5400.0,826578.0,,,,,,,,,,,,,,,,,,0.83,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0487
2020-09-18,5400.0,826038.0,21.32,0.13,0.82,,826038.0,5400.0,5400.0,826038.0,,,,,,,,,,,,,,,,,,0.82,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0487
2020-09-21,5400.0,829764.0,18.44,0.13,0.83,,829764.0,5400.0,5400.0,829764.0,,,,,,,,,,,,,,,,,,0.83,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0487
2020-09-22,5400.0,827442.0,18.29,0.13,0.83,,827442.0,5400.0,5400.0,827442.0,,,,,,,,,,,,,,,,,,0.83,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0487
2020-09-23,5400.0,827334.0,18.29,0.13,0.83,,827334.0,5400.0,5400.0,827334.0,,,,,,,,,,,,,,,,,,0.83,,,100.0,4.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0484
2020-09-24,5400.0,827226.0,18.08,0.13,0.83,,827226.0,5400.0,5400.0,827226.0,,,,,,,,,,,,,,,,,,0.83,,,100.0,4.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0484
2020-09-25,5400.0,829008.0,18.32,0.13,0.83,,829008.0,5400.0,5400.0,829008.0,,,,,,,,,,,,,,,,,,0.83,,,100.0,4.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0484
