,ABVX FP Equity_DX_SI_QTY,ABVX FP Equity_DX_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABVX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABVX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABVX FP Equity_DX_SI_MV,ABVX FP Equity_DX_DSS,ABVX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY,ABVX FP Equity_DX_BROKER_SI_QTY,ABVX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABVX FP Equity_DX_BROKER_SI_MV_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABVX FP Equity_DX_BROKER_SI_MV_INC_x,ABVX FP Equity_DX_SUPPLY_SI_MV_NEW,ABVX FP Equity_DX_BROKER_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_NEW,ABVX FP Equity_DX_SUPPLY_SI_MV_DEC,ABVX FP Equity_DX_BROKER_SI_QTY_INC,ABVX FP Equity_DX_SUPPLY_SI_QTY_DEC,ABVX FP Equity_DX_BROKER_SI_MV_NEW_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABVX FP Equity_DX_BROKER_SI_MV_INC_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABVX FP Equity_DX_BROKER_SI_MV_ADD,ABVX FP Equity_DX_SUPPLY_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV,ABVX FP Equity_DX_BROKER_SI_MV_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV_RMV,ABVX FP Equity_DX_BROKER_SI_MV_RMV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABVX FP Equity_DX_UTILIZATION_QUANTITY,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABVX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_MV,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABVX FP Equity_DX_BROKER_SI_CON_RATIO,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABVX FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-06-02,100491.0,2823797.1,1.39,1.69,0.7,2.83,0.0,2760094.4,48618.0,98224.0,1366165.8,,,8000.0,,,,,,,,,,,8000.0,,,2000.0,1.36,0.01,,,100.0,66.75,0.0,0.0,,0.0,100.0,43.75,0.4634,52.1,1.3797
2021-06-03,108491.0,3070295.3,1.5,1.87,0.75,3.04,0.0,3006139.2,48618.0,106224.0,1375889.4,,,,,,8000.0,,,,,,,,,0.22,,,1.37,,,,100.0,67.68,0.0,0.0,,0.0,100.0,40.01,0.4022,48.58,1.5103
2021-06-04,106791.0,2984808.45,1.47,1.85,0.74,3.01,0.0,2968960.8,46918.0,106224.0,1311358.1,,,,,,,,0.05,,1700.0,,,,,,,,1.33,,,,100.0,69.16,0.0,0.0,,0.0,100.0,39.85,0.4005,48.53,1.5743
2021-06-07,124729.0,3430047.5,1.72,2.17,0.87,3.5,0.0,3414455.0,47318.0,124162.0,1301245.0,,,,0.56,,,,,20638.0,,,,0.56,,,400.0,2700.0,1.32,0.08,,,100.0,69.75,0.0,0.0,,0.0,100.0,34.53,0.4576,57.8,1.8387
2021-06-08,162305.0,4528309.5,2.24,2.86,1.13,4.5,1.0,4512490.2,47318.0,161738.0,1320172.2,,,,1.01,,,,,37576.0,,,,1.01,,,,,1.3,,,,100.0,69.75,0.0,0.0,,0.0,100.0,39.81,0.4559,54.31,2.3926
2021-06-09,156348.0,4338657.0,2.16,2.78,1.08,4.34,1.0,4278522.75,48918.0,154181.0,1357474.5,,,,0.18,,,,,5443.0,,,,0.18,,,1600.0,13000.0,1.36,0.39,,,100.0,69.85,0.0,0.0,,0.0,100.0,32.41,0.4617,59.44,2.2324
2021-06-10,168048.0,4991025.6,2.32,3.0,1.17,4.67,1.0,4926665.7,44618.0,165881.0,1325154.6,,,,0.47,,,,0.12,16000.0,4300.0,,,0.47,,,,4300.0,1.24,0.12,,,100.0,63.71,0.0,0.0,,0.0,100.0,40.07,0.4628,54.87,2.3995
2021-06-11,170648.0,5204764.0,2.35,3.01,1.18,4.9,1.0,5099020.5,45918.0,167181.0,1400499.0,,,1300.0,0.05,,,,,1300.0,,,,0.05,1300.0,,,,1.36,,,,100.0,63.22,0.0,0.0,,0.0,100.0,37.99,0.4515,55.2,2.3494
2021-06-14,170010.0,5338314.0,2.34,2.97,1.18,5.08,1.0,5229450.2,45918.0,166543.0,1441825.2,,,,,,,,,,,,,,,,,638.0,1.4,0.0,,,100.0,63.22,0.0,0.0,,0.0,100.0,39.26,0.448,53.99,2.3406
2021-06-15,171810.0,5489329.5,2.37,3.01,1.19,5.26,1.0,5349803.85,46818.0,167443.0,1495835.1,,,900.0,0.03,,,,,900.0,,,,0.03,900.0,,,,1.47,,,,100.0,62.9,0.0,0.0,,0.0,100.0,38.91,0.4391,53.32,2.3082
2021-06-16,170666.0,5273579.4,2.35,2.98,1.18,5.42,1.0,5138639.1,47818.0,166299.0,1477576.2,,,1000.0,,,,,,,,,,,1000.0,,,1144.0,1.53,0.0,,,100.0,64.24,0.0,0.0,,0.0,100.0,38.88,0.4416,53.61,2.2928
2021-06-17,171666.0,5184313.2,2.37,3.02,1.19,5.38,1.0,5052429.8,47818.0,167299.0,1444103.6,,,,0.03,,,,,1000.0,,,,0.03,,,,,1.48,,,,100.0,65.12,0.0,0.0,,0.0,100.0,39.85,0.4342,52.19,2.3376
2021-06-18,171580.0,5121663.0,2.37,3.01,1.19,5.24,1.0,4991308.05,47818.0,167213.0,1427367.3,,,,,,,,,,,,,,,,,86.0,1.45,0.07,,,100.0,65.12,0.0,0.0,,0.0,100.0,39.62,0.4336,52.29,2.3365
2021-06-21,154843.0,4397541.2,2.08,2.72,1.06,4.65,1.0,4273518.4,31081.0,150476.0,882700.4,,,,,,,,0.51,,16737.0,,,,,,,16737.0,0.92,0.53,,,57.43,42.32,23037.0,654250.8,,0.69,57.26,43.61,0.4193,47.46,2.1085
2021-06-22,163989.0,4796678.25,2.2,2.87,1.12,4.81,1.0,4668943.5,30581.0,159622.0,894494.25,,,500.0,0.27,,,,0.03,9146.0,1000.0,,,0.27,500.0,,,,0.87,,,,57.57,41.64,22537.0,659207.25,,0.64,57.57,41.69,0.3828,44.32,2.2331
2021-06-23,157652.0,4816268.6,2.12,2.79,1.08,4.59,1.0,4682856.75,30581.0,153285.0,934249.55,,,,0.02,,,,,500.0,,,,0.02,,,,6837.0,0.89,0.14,,,57.57,41.64,22537.0,688505.35,,0.64,58.08,41.53,0.3762,43.61,2.1468
2021-06-24,167652.0,5130151.2,2.25,2.77,1.15,5.03,1.0,4659921.0,29581.0,152285.0,905178.6,,,,,,,,0.03,,1000.0,,,,,,,1000.0,0.9,0.03,,,56.76,50.62,22537.0,689632.2,,0.69,56.76,42.3,0.3918,45.13,2.869
2021-06-25,161633.0,5131847.75,2.17,2.62,1.11,4.95,1.0,4973923.25,21795.0,156659.0,691991.25,,,2607.0,0.15,,,,0.37,4374.0,12000.0,,,0.15,2607.0,,1607.0,,0.67,,,,51.01,47.37,20930.0,664527.5,,0.64,51.08,41.84,0.383,44.31,3.513
2021-06-28,163126.0,4967186.7,2.19,2.6,1.12,5.05,1.0,4815728.4,21795.0,158152.0,663657.75,,,,0.09,,,,,3493.0,,,,0.09,,,,2000.0,0.69,0.0,,,51.01,47.37,20930.0,637318.5,,0.66,51.01,41.08,0.3723,43.4,3.5454
2021-06-29,165026.0,5000287.8,2.22,2.64,1.13,5.11,1.0,4828365.6,22095.0,159352.0,669478.5,,,700.0,0.03,,,,0.01,1200.0,400.0,,,0.03,700.0,,,,0.68,,,,51.35,46.6,20930.0,634179.0,,0.66,50.76,41.61,0.3672,42.12,3.4808
2021-06-30,140976.0,4165840.8,1.89,2.29,0.97,4.27,0.0,3998174.1,22095.0,135302.0,652907.25,,,,,,,,,,,,,,,,,24050.0,0.68,0.82,,,51.35,46.6,20930.0,618481.5,,0.67,50.64,33.14,0.3621,47.89,2.9736
2021-07-01,139473.0,4072611.6,1.87,2.26,0.96,4.16,0.0,3906930.8,22095.0,133799.0,645174.0,,,,,,,,,,,,,,,,,1503.0,0.67,0.09,,,51.35,46.6,20930.0,611156.0,,0.66,50.33,33.54,0.3671,48.1,2.9418
2021-07-02,140773.0,4068339.7,1.89,2.29,0.96,4.12,0.0,3904361.1,23395.0,135099.0,676115.5,,,1300.0,0.0,,,,,1300.0,,,,0.0,1300.0,,,,0.71,,,,52.78,46.78,20930.0,604877.0,,0.67,51.49,33.04,0.3688,48.62,2.8149
2021-07-05,139166.0,4112355.3,1.87,2.32,0.95,4.07,0.0,3944688.6,20488.0,133492.0,605420.4,,,,,,,,0.11,,2907.0,,,,,,,1607.0,0.59,0.06,,,100.0,44.72,0.0,0.0,,0.0,100.0,33.52,0.3643,47.68,3.0379
2021-07-06,148548.0,4359883.8,2.0,2.41,1.02,4.35,1.0,4193351.9,24231.0,142874.0,711179.85,,,3743.0,0.1,,7000.0,,,2382.0,,,,0.1,3743.0,0.21,,,0.72,,,,100.0,52.89,0.0,0.0,,0.0,100.0,30.59,0.3385,47.02,3.2427
2021-07-07,149892.0,4361857.2,2.01,4.18,1.03,4.4,1.0,4196743.8,24575.0,144218.0,715132.5,,,344.0,0.03,,,,,1344.0,,,,0.03,344.0,,,,0.72,,,,100.0,43.5,0.0,0.0,,0.0,100.0,30.88,0.3351,46.5,2.6531
2021-07-08,150892.0,4398501.8,2.03,4.92,1.03,4.4,1.0,4233104.7,24575.0,145218.0,716361.25,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.72,,,,100.0,43.5,0.0,0.0,,0.0,100.0,30.7,0.3359,46.71,2.6707
2021-07-09,151892.0,4435246.4,2.04,5.21,1.04,4.42,1.0,4269565.6,26575.0,146218.0,775990.0,,,1500.0,0.03,,,,,1000.0,,,,0.03,1500.0,,500.0,,0.77,,,,100.0,46.95,0.0,0.0,,0.0,100.0,30.28,0.3379,47.21,2.6837
2021-07-12,148024.0,4388911.6,1.99,5.3,1.01,4.33,1.0,4259222.5,25275.0,143650.0,749403.75,,,,,,,,0.04,,1300.0,,,,,,,2568.0,0.74,0.06,,,100.0,46.81,0.0,0.0,,0.0,100.0,31.01,0.3425,47.57,2.7413
2021-07-13,148024.0,4292696.0,1.99,5.44,1.01,4.36,1.0,4165850.0,25275.0,143650.0,732975.0,,,,,,,,,,,,,,,,,,0.74,,,,100.0,46.81,0.0,0.0,,0.0,100.0,30.83,0.3451,48.05,2.7413
2021-07-14,148395.0,4370232.75,1.99,5.57,1.02,4.34,1.0,4234556.6,25508.0,143788.0,751210.6,,,233.0,0.0,,,,,138.0,,,,0.0,233.0,,,,0.74,,,,100.0,47.24,0.0,0.0,,0.0,100.0,31.51,0.342,47.21,2.7482
2021-07-15,147836.0,4508998.0,1.99,5.5,1.01,4.35,1.0,4368484.5,25508.0,143229.0,777994.0,,,,,,,,,,,,,,,,,559.0,0.75,0.04,,,100.0,47.24,0.0,0.0,,0.0,100.0,30.55,0.3433,47.89,2.7378
2021-07-16,147558.0,4463629.5,1.96,5.5,1.01,4.44,1.0,4324267.75,25508.0,142951.0,771617.0,,,,0.03,,,,,1000.0,,,,0.03,,,,1278.0,0.76,0.0,,,100.0,47.24,0.0,0.0,,0.0,100.0,30.44,0.3442,48.14,2.7327
2021-07-19,148975.0,4707610.0,1.98,5.65,1.02,4.52,1.0,4562028.8,25508.0,144368.0,806052.8,,,,0.03,,,,,1417.0,,,,0.03,,,,,0.76,,,,100.0,47.24,0.0,0.0,,0.0,100.0,30.67,0.3438,47.91,2.7589
2021-07-20,147907.0,4614698.4,1.97,5.56,1.01,4.64,1.0,4470960.0,25508.0,143300.0,795849.6,,,,,,,,,,,,,,,,,1068.0,0.77,0.0,,,100.0,47.24,0.0,0.0,,0.0,100.0,31.21,0.3473,48.06,2.7391
2021-07-21,146907.0,4664297.25,1.96,5.55,1.0,4.57,1.0,4518025.0,23645.0,142300.0,750728.75,,,400.0,,,,,0.04,,2263.0,,,,400.0,,,1000.0,0.74,0.05,,,100.0,43.79,0.0,0.0,,0.0,100.0,31.28,0.3443,47.59,2.7206
2021-07-22,147546.0,4647699.0,1.96,5.54,1.01,4.66,1.0,4502578.5,24284.0,142939.0,764946.0,,,639.0,0.05,,,,,639.0,,,,0.05,639.0,,,,0.77,,,,55.19,42.09,19718.0,621117.0,,0.63,55.13,31.26,0.3465,47.91,2.5572
2021-07-23,149783.0,4695697.05,1.99,5.84,1.02,4.7,1.0,4551267.6,49284.0,145176.0,1545053.4,,,25000.0,0.06,,,,,2237.0,,,,0.06,25000.0,,,,1.55,,,,100.0,85.42,0.0,0.0,,0.0,100.0,30.75,0.3507,48.74,2.596
2021-07-26,150591.0,4660791.45,2.0,5.83,1.03,4.69,1.0,4518204.8,49284.0,145984.0,1525339.8,,,,0.01,,,,,808.0,,,,0.01,,,,,1.55,,,,100.0,84.68,0.0,0.0,,0.0,100.0,30.61,0.3526,49.05,2.5876
2021-07-27,147206.0,4556025.7,1.54,5.86,0.88,4.54,1.0,4413439.05,47940.0,142599.0,1483743.0,,,,,,,,0.05,,1344.0,,,,,,,3385.0,1.48,0.13,,,100.0,49.89,0.0,0.0,,0.0,100.0,31.24,0.3461,47.86,1.5318
2021-07-28,146477.0,4548110.85,1.54,5.96,0.88,4.52,1.0,4417235.1,47548.0,142262.0,1476365.4,,,,,,,,0.01,,392.0,,,,,,,337.0,1.47,0.01,,,100.0,49.48,0.0,0.0,,0.0,100.0,31.31,0.3452,47.71,1.5242
2021-07-29,138231.0,4181487.75,1.45,5.56,0.83,4.26,0.0,4090737.75,39651.0,135231.0,1199442.75,,,,,,,,0.24,,7897.0,,,,,,,7031.0,1.23,0.21,,,100.0,42.41,0.0,0.0,,0.0,100.0,33.05,0.3339,45.14,1.4784
2021-07-30,137347.0,4127277.35,1.44,5.54,0.82,4.14,0.0,4037127.35,39651.0,134347.0,1191512.55,,,,,,,,,,,,,,,,,884.0,1.2,0.07,,,100.0,42.4,0.0,0.0,,0.0,100.0,33.11,0.3321,44.82,1.4688
2021-08-02,128240.0,3751020.0,1.35,5.19,0.77,3.85,0.0,3654231.75,48651.0,124931.0,1423041.75,,,4200.0,0.17,,,,0.03,5832.0,1000.0,,,0.17,4200.0,,5800.0,15248.0,1.46,0.46,,,67.77,52.03,23141.0,676874.25,,0.7,67.77,35.43,0.4073,52.62,1.3714
2021-08-03,126631.0,3672299.0,1.33,5.01,0.76,3.71,0.0,3622999.0,47042.0,124931.0,1364218.0,,,,,,,,0.05,,1609.0,,,,,,,,1.38,,,,67.03,52.21,23141.0,671089.0,,0.68,67.04,35.82,0.4175,53.36,1.4055
2021-08-04,126391.0,3589504.4,1.33,4.96,0.76,3.67,0.0,3541224.4,47342.0,124691.0,1344512.8,,,,,,,,,,,,,,,,300.0,240.0,1.37,0.02,,,67.17,52.08,23141.0,657204.4,,0.67,67.17,35.86,0.4174,53.32,1.3905
2021-08-05,126391.0,3494711.15,1.33,5.79,0.76,3.6,0.0,3447706.15,44888.0,124691.0,1241153.2,,,,,,,,0.07,,2454.0,,,,,,,,1.27,,,,65.98,49.38,23141.0,639848.65,,0.66,65.98,35.81,0.4177,53.39,1.3905
2021-08-06,123516.0,3409041.6,1.3,5.88,0.74,3.44,0.0,3362121.6,34888.0,121816.0,962908.8,,,,,,,,0.29,,10000.0,,,,,,,2875.0,0.96,0.12,,,60.12,38.37,23141.0,638691.6,,0.64,60.12,36.53,0.413,52.44,1.3586
2021-08-09,119557.0,3198149.75,1.25,5.85,0.72,3.32,0.0,3152674.75,34163.0,117857.0,913860.25,,,2447.0,,,,,0.09,,3172.0,,,,2447.0,,,3959.0,0.94,0.11,,,56.49,37.91,26313.0,703872.75,,0.73,56.49,37.75,0.4062,50.87,1.3267
2021-08-10,119870.0,3284438.0,1.26,5.79,0.72,3.24,0.0,3237858.0,34476.0,118170.0,944642.4,,,313.0,0.0,,,,,313.0,,,,0.0,313.0,,,,0.92,,,,56.71,37.66,26313.0,720976.2,,0.7,56.71,37.53,0.407,51.11,1.3095
2021-08-11,90706.0,2417314.9,0.95,4.27,0.54,2.51,0.0,2372009.9,34704.0,89006.0,924861.6,,,1016.0,0.14,,,,0.01,5000.0,788.0,,,0.14,1016.0,,,34164.0,0.95,0.88,,,57.5,38.38,25652.0,683625.8,,0.7,57.5,17.65,0.4303,61.82,1.0031
2021-08-12,87406.0,2346851.1,0.92,4.16,0.52,2.36,0.0,2244821.1,29425.0,83606.0,790061.25,,,2100.0,,,2100.0,,0.22,,7379.0,,,,2100.0,0.06,,7500.0,0.78,0.24,,,52.63,30.73,26480.0,710988.0,,0.71,52.63,18.24,0.4131,60.62,0.913
2021-08-13,96612.0,2584371.0,1.01,4.65,0.58,2.62,0.0,2482721.0,38631.0,92812.0,1033379.25,,,10000.0,0.27,,,,0.02,10000.0,794.0,,,0.27,10000.0,,,794.0,1.04,0.02,,,63.76,40.35,21961.0,587456.75,,0.59,63.76,17.58,0.3544,53.96,1.0091
2021-08-16,96612.0,2536065.0,1.01,4.89,0.58,2.61,0.0,2436315.0,38631.0,92812.0,1014063.75,,,,,,,,,,,,,,,,,,1.03,,,,100.0,40.35,0.0,0.0,,0.0,100.0,17.56,0.3549,54.02,1.0091
2021-08-17,96369.0,2447772.6,1.01,5.22,0.58,2.56,0.0,2351252.6,39488.0,92569.0,1002995.2,,,857.0,0.03,,,,,1857.0,,,,0.03,857.0,,,2100.0,1.04,0.06,,,100.0,40.52,0.0,0.0,,0.0,100.0,17.54,0.3779,56.24,0.9889
2021-08-18,94269.0,2493415.05,0.99,4.96,0.56,2.44,0.0,2448450.05,38388.0,92569.0,1015362.6,,,1000.0,,,,,0.06,,2100.0,,,,1000.0,,,,0.98,,,,100.0,42.19,0.0,0.0,,0.0,100.0,17.88,0.3947,57.56,1.0361
2021-08-19,94769.0,2549286.1,0.99,4.9,0.57,2.54,0.0,2503556.1,38888.0,93069.0,1046087.2,,,500.0,0.02,,,,,500.0,,,,0.02,500.0,,,,1.03,,,,100.0,41.7,0.0,0.0,,0.0,100.0,17.85,0.39,57.12,1.0162
2021-08-20,94648.0,2621749.6,0.99,4.71,0.57,2.57,0.0,2574659.6,38767.0,92948.0,1073845.9,,,,,,,,0.0,,121.0,,,,,,,121.0,1.04,0.0,,,100.0,41.57,0.0,0.0,,0.0,100.0,17.92,0.3885,56.94,1.0149
2021-08-23,100948.0,2902255.0,1.06,5.0,0.6,2.81,0.0,2795880.0,40467.0,97248.0,1163426.25,,,1700.0,0.15,,,,,4300.0,,,,0.15,1700.0,,,,1.12,,,,100.0,41.87,0.0,0.0,,0.0,100.0,16.87,0.3733,56.03,1.0444
2021-08-24,95129.0,2749228.1,1.0,4.69,0.57,2.74,0.0,2650968.1,39167.0,91729.0,1131926.3,,,,,,,,0.0,,1300.0,,,,,,,5519.0,1.13,0.11,,,64.6,40.65,21461.0,620222.9,,0.62,64.6,17.97,0.3507,53.23,0.9873
2021-08-25,98517.0,2817586.2,1.03,4.79,0.59,2.85,0.0,2720346.2,29646.0,95117.0,847875.6,,,170.0,0.1,,,,0.28,3388.0,10000.0,,,0.1,170.0,,309.0,,0.86,,,,38.54,30.67,47268.0,1351864.8,,1.37,38.54,19.43,0.3459,52.44,1.0192
2021-08-26,98668.0,2861372.0,1.04,4.81,0.59,2.83,0.0,2758393.0,29797.0,95117.0,864113.0,,,151.0,,,,,,,,,,,151.0,,,,0.85,,,,38.66,30.83,47268.0,1370772.0,,1.35,38.71,19.37,0.3447,52.36,1.0207
2021-08-27,98919.0,2888434.8,1.04,4.93,0.59,2.87,0.0,2784745.6,30048.0,95368.0,877401.6,,,251.0,0.02,,,,,251.0,,,,0.02,251.0,,,,0.87,,,,38.86,30.92,47268.0,1380225.6,,1.37,38.86,19.35,0.3452,52.43,1.0181
2021-08-30,100919.0,3118397.1,1.06,4.99,0.6,2.95,0.0,2977771.2,31048.0,96368.0,959383.2,,,,0.03,,,,,1000.0,,,,0.03,,,1000.0,,0.91,,,,39.64,31.95,47268.0,1460581.2,,1.38,39.64,19.13,0.3387,51.82,1.0386
2021-08-31,100419.0,3148135.65,1.05,5.0,0.6,3.1,0.0,3005461.8,28766.0,95868.0,901814.1,,,,,,,,0.06,,2282.0,,,,,,,500.0,0.89,0.0,,,37.59,29.61,47768.0,1497526.8,,1.48,37.59,19.29,0.3415,52.06,1.0335
2021-09-01,95883.0,2943608.1,1.01,4.62,0.57,3.0,0.0,2803892.4,28065.0,91332.0,861595.5,,,,0.04,,,,0.02,764.0,701.0,,,0.04,,,,5300.0,0.88,0.16,,,37.01,29.31,47768.0,1466477.6,,1.5,37.01,17.06,0.3649,55.4,1.0013
2021-09-02,90379.0,2910203.8,0.95,4.29,0.54,2.78,0.0,2763661.6,27885.0,85828.0,897897.0,,,,,,,,0.01,,180.0,,,,,,,5504.0,0.86,0.2,,,36.86,29.21,47768.0,1538129.6,,1.47,36.86,18.03,0.3636,55.34,0.9469
2021-09-03,85890.0,2731302.0,0.9,3.95,0.51,2.76,0.0,2586580.2,27451.0,81339.0,872941.8,,,,,,,,0.01,,434.0,,,,,,,4489.0,0.88,0.05,,,36.49,28.76,47768.0,1519022.4,,1.54,36.48,19.04,0.391,58.18,0.8998
2021-09-06,85177.0,2823617.55,0.89,4.1,0.51,2.72,0.0,2682763.2,27106.0,80928.0,898563.9,,,,,,,,0.01,,345.0,,,,,,,411.0,0.86,0.03,,,36.2,28.4,47768.0,1583509.2,,1.52,36.23,19.27,0.3871,57.74,0.8924
2021-09-07,83179.0,2769860.7,0.87,3.73,0.5,2.76,0.0,2628369.0,28089.0,78930.0,935363.7,,,1000.0,0.04,,,,0.0,1000.0,17.0,,,0.04,1000.0,,,2998.0,0.93,0.02,,,37.03,28.82,47768.0,1590674.4,,1.58,37.03,19.57,0.3719,56.09,0.8535
2021-09-08,74176.0,2573907.2,0.78,3.22,0.44,2.48,0.0,2426466.9,27975.0,69927.0,970732.5,,,,,,,,0.0,,114.0,,,,,,,9003.0,0.93,0.29,,,36.93,28.71,47768.0,1657549.6,,1.59,36.93,21.96,0.3778,56.07,0.7612
2021-09-09,72895.0,2613285.75,0.76,3.11,0.44,2.53,0.0,2485982.4,26694.0,69344.0,956979.9,,,,,,,,0.04,,1281.0,,,,,,,583.0,0.93,0.0,,,35.85,27.39,47768.0,1712482.8,,1.66,35.85,22.16,0.3748,55.7,0.748
2021-09-10,67133.0,2309375.2,0.7,2.65,0.4,2.4,0.0,2187220.8,25869.0,63582.0,889893.6,,,,,,,,0.02,,825.0,,,,,,,5762.0,0.9,0.15,,,100.0,26.86,0.0,0.0,,0.0,100.0,24.17,0.4119,58.39,0.697
2021-09-13,60506.0,1963419.7,0.63,2.25,0.36,2.1,0.0,1855750.6,25636.0,57188.0,831888.2,,,,,,,,0.01,,233.0,,,,,,,6394.0,0.88,0.27,,,100.0,28.86,0.0,0.0,,0.0,100.0,27.58,0.3762,53.4,0.6812
2021-09-14,54824.0,1790003.6,0.58,2.02,0.33,1.78,0.0,1700183.45,24680.0,52073.0,805802.0,,,,,,,,0.03,,956.0,,,,,,,5115.0,0.8,0.23,,,100.0,27.79,0.0,0.0,,0.0,100.0,29.17,0.3493,49.53,0.6172
2021-09-15,52673.0,1743476.3,0.55,1.92,0.32,1.72,0.0,1652418.2,24680.0,49922.0,816908.0,,,,,,,,,,,,,,,,,2151.0,0.81,0.06,,,100.0,27.79,0.0,0.0,,0.0,100.0,30.35,0.3377,47.45,0.593
2021-09-16,50473.0,1665609.0,0.53,1.83,0.3,1.67,0.0,1574826.0,15853.0,47722.0,523149.0,,,,,,,,0.29,,8827.0,,,,,,,2200.0,0.52,0.06,,,100.0,19.38,0.0,0.0,,0.0,100.0,31.71,0.327,45.21,0.6172
2021-09-17,49164.0,1553582.4,0.52,1.81,0.29,1.62,0.0,1466650.8,15477.0,46413.0,489073.2,,,,,,,,0.04,,1309.0,,,,,,933.0,1309.0,0.51,0.05,,,100.0,20.0,0.0,0.0,,0.0,100.0,32.62,0.3438,46.51,0.6354
2021-09-20,41552.0,1321353.6,0.44,1.52,0.25,1.31,0.0,1316551.8,21771.0,41401.0,692317.8,,,7894.0,,,1000.0,,0.05,,1600.0,,,,7894.0,0.03,,6012.0,0.69,0.22,,,49.2,28.54,22480.0,714864.0,,0.71,49.2,38.51,0.3813,46.69,0.5448
2021-09-21,41552.0,1313043.2,0.44,1.54,0.25,1.32,0.0,1308271.6,21771.0,41401.0,687963.6,,,,,,,,,,,,,,,,,,0.69,,,,49.2,28.54,22480.0,710368.0,,0.71,49.2,38.51,0.3813,46.69,0.5448
2021-09-22,41552.0,1335896.8,0.44,1.58,0.25,1.31,0.0,1331042.15,21771.0,41401.0,699937.65,,,,,,,,,,,,,,,,,,0.69,,,,49.2,28.54,22480.0,722732.0,,0.71,49.2,38.51,0.3813,46.69,0.5448
2021-09-23,37872.0,1217584.8,0.4,1.45,0.23,1.22,0.0,1212730.15,21771.0,37721.0,699937.65,,,,,,,,,,,,,,,,,3680.0,0.69,0.11,,,49.2,28.54,22480.0,722732.0,,0.71,49.23,41.51,0.3689,42.25,0.4965
2021-09-24,37872.0,1162670.4,0.4,1.47,0.23,1.22,0.0,1158034.7,21771.0,37721.0,668369.7,,,,,,,,,,,,,,,,,,0.7,,,,49.2,29.54,22480.0,690136.0,,0.72,49.2,41.51,0.3689,42.25,0.5139
2021-09-27,29178.0,859292.1,0.31,1.12,0.17,0.9,0.0,854845.15,21742.0,29027.0,640301.9,,,,,,,,0.0,,29.0,,,,,,,8694.0,0.67,0.29,,,49.17,29.78,22480.0,662036.0,,0.69,49.17,24.08,0.3893,54.84,0.3996
2021-09-28,25948.0,746005.0,0.27,0.98,0.16,0.77,0.0,723953.75,20767.0,25181.0,597051.25,,,,,,,,0.05,,1742.0,,,,,,767.0,3846.0,0.61,0.12,,,48.02,29.25,22480.0,646300.0,,0.66,48.02,20.35,0.4674,63.15,0.3654
2021-09-29,24414.0,714109.5,0.26,0.93,0.15,0.71,0.0,714109.5,4658.0,24414.0,136246.5,,,,,,,,0.49,,16700.0,,,,,,591.0,767.0,0.13,0.03,,,100.0,6.72,0.0,0.0,,0.0,100.0,21.38,0.4847,64.8,0.352
2021-09-30,24414.0,720213.0,0.26,0.96,0.15,0.71,0.0,720213.0,8293.0,24414.0,244643.5,,2702.0,933.0,,0.08,,,,,,,2702.0,,933.0,,,,0.24,,,,3.08,2.23,261134.0,7703453.0,,7.64,3.08,20.48,0.491,65.54,0.0656
2021-10-01,24414.0,721433.7,0.26,1.02,0.15,0.72,0.0,721433.7,8293.0,24414.0,245058.15,,,,,,,,,,,,,,,,,,0.24,,,,3.08,2.23,261134.0,7716509.7,,7.7,3.08,20.48,0.491,65.54,0.0656
2021-10-04,24414.0,710447.4,0.26,1.03,0.15,0.72,0.0,710447.4,8293.0,24414.0,241326.3,,,,,,,,,,,,,,,,,,0.25,,,,3.08,2.23,261134.0,7598999.4,,7.72,3.08,20.48,0.491,65.54,0.0657
