,ESGE FP Equity_DX_SI_QTY,ESGE FP Equity_DX_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ESGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ESGE FP Equity_DX_SI_MV,ESGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY,ESGE FP Equity_DX_BROKER_SI_QTY,ESGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ESGE FP Equity_DX_BROKER_SI_MV_INC_x,ESGE FP Equity_DX_SUPPLY_SI_MV_NEW,ESGE FP Equity_DX_BROKER_SI_QTY_ADD,ESGE FP Equity_DX_SUPPLY_SI_MV_DEC,ESGE FP Equity_DX_BROKER_SI_QTY_INC,ESGE FP Equity_DX_SUPPLY_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ESGE FP Equity_DX_BROKER_SI_MV_INC_y,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ESGE FP Equity_DX_BROKER_SI_MV_ADD,ESGE FP Equity_DX_SUPPLY_SI_QTY_ADD,ESGE FP Equity_DX_BROKER_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV,ESGE FP Equity_DX_BROKER_SI_MV_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV_RMV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ESGE FP Equity_DX_UTILIZATION_QUANTITY,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ESGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_MV,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ESGE FP Equity_DX_BROKER_SI_CON_RATIO,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ESGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-08-25,4128.0,111769.73,0.24,0.01,0.11,55884.86,2064.0,2064.0,55884.86,,,,,,,,,,,,,,,0.06,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-08-26,4128.0,109817.18,0.23,0.01,0.11,54908.59,2064.0,2064.0,54908.59,,,,,,,,,,,,,,,0.06,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-08-29,4128.0,108599.42,0.23,0.01,0.11,54299.71,2064.0,2064.0,54299.71,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-08-30,4128.0,108021.5,0.22,0.01,0.11,54010.75,2064.0,2064.0,54010.75,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-08-31,4128.0,106440.48,0.22,0.01,0.11,53220.24,2064.0,2064.0,53220.24,,,,,,,,,,,,,,,0.05,,,100.0,52.24,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0448
2022-09-01,4128.0,104595.26,0.19,0.01,0.11,52297.63,2064.0,2064.0,52297.63,,,,,,,,,,,,,,,0.05,,,100.0,50.95,0.0,0.0,,0.0,100.0,,1.0,100.0,1.019
2022-09-02,4128.0,106655.14,0.19,0.01,0.11,53327.57,2064.0,2064.0,53327.57,,,,,,,,,,,,,,,0.05,,,100.0,50.95,0.0,0.0,,0.0,100.0,,1.0,100.0,1.019
2022-09-05,4128.0,106221.7,0.18,0.01,0.11,53110.85,2064.0,2064.0,53110.85,,,,,,,,,,,,,,,0.05,,,100.0,50.95,0.0,0.0,,0.0,100.0,,1.0,100.0,1.019
2022-09-06,4128.0,106205.18,0.17,0.01,0.11,53102.59,2064.0,2064.0,53102.59,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-07,4128.0,105647.9,0.17,0.01,0.11,52823.95,2064.0,2064.0,52823.95,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-08,4128.0,106122.62,0.17,0.01,0.11,53061.31,2064.0,2064.0,53061.31,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-09,4128.0,107769.7,0.17,0.01,0.11,53884.85,2064.0,2064.0,53884.85,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-12,4128.0,109689.22,0.19,0.01,0.11,54844.61,2064.0,2064.0,54844.61,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-13,4128.0,107761.44,0.2,0.01,0.11,53880.72,2064.0,2064.0,53880.72,,,,,,,,,,,,,,,0.06,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-14,4128.0,106898.69,0.19,0.01,0.11,53449.34,2064.0,2064.0,53449.34,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-15,4128.0,106122.62,0.18,0.01,0.11,53061.31,2064.0,2064.0,53061.31,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-16,4128.0,104587.01,0.18,0.01,0.11,52293.5,2064.0,2064.0,52293.5,,,,,,,,,,,,,,,0.05,,,100.0,49.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9945
2022-09-19,4128.0,104207.23,0.18,0.01,0.1,52103.62,2064.0,2064.0,52103.62,,,,,,,,,,,,,,,0.05,,,100.0,50.95,0.0,0.0,,0.0,100.0,,1.0,100.0,1.019
2022-09-20,4128.0,103191.74,0.18,0.01,0.1,51595.87,2064.0,2064.0,51595.87,,,,,,,,,,,,,,,0.05,,,100.0,50.95,0.0,0.0,,0.0,100.0,,1.0,100.0,1.019
2022-09-21,4128.0,104124.67,0.19,0.01,0.1,52062.34,2064.0,2064.0,52062.34,,,,,,,,,,,,,,,0.05,,,100.0,50.95,0.0,0.0,,0.0,100.0,,1.0,100.0,1.019
2022-09-22,4128.0,102048.29,0.18,0.01,0.1,51024.14,2064.0,2064.0,51024.14,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-09-23,4128.0,100058.59,0.16,0.01,0.1,50029.3,2064.0,2064.0,50029.3,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-09-26,4128.0,99385.73,0.17,0.01,0.1,49692.86,2064.0,2064.0,49692.86,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-09-27,4128.0,99493.06,0.17,0.01,0.1,49746.53,2064.0,2064.0,49746.53,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-09-28,4128.0,99843.94,0.17,0.01,0.1,49921.97,2064.0,2064.0,49921.97,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-09-29,4128.0,97986.34,0.16,0.01,0.1,48993.17,2064.0,2064.0,48993.17,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-09-30,4128.0,99484.8,0.16,0.01,0.1,49742.4,2064.0,2064.0,49742.4,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-10-03,4128.0,100104.0,0.14,0.01,0.1,50052.0,2064.0,2064.0,50052.0,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-10-04,4128.0,103282.56,0.13,0.01,0.1,51641.28,2064.0,2064.0,51641.28,,,,,,,,,,,,,,,0.05,,,100.0,35.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7018
2022-10-05,4128.0,102341.38,0.12,0.01,0.1,51170.69,2064.0,2064.0,51170.69,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7139
2022-10-06,14128.0,348537.76,0.43,0.03,0.35,297618.88,2064.0,12064.0,50918.88,,,,,10000.0,,,,,,,0.25,,,0.05,,,100.0,35.09,0.0,0.0,,0.0,100.0,17.12,0.7162,82.88,2.4019
2022-10-07,14128.0,344002.67,0.43,0.03,0.35,293746.34,2064.0,12064.0,50256.34,,,,,,,,,,,,,,,0.05,,,100.0,35.09,0.0,0.0,,0.0,100.0,16.96,0.7183,83.04,2.4019
2022-10-10,14128.0,343027.84,0.42,0.03,0.34,292913.92,2064.0,12064.0,50113.92,,,,,,,,,,,,,,,0.05,,,100.0,36.33,0.0,0.0,,0.0,100.0,17.07,0.7169,82.93,2.4864
2022-10-11,14128.0,340640.21,0.42,0.03,0.34,290875.1,2064.0,12064.0,49765.1,,,,,,,,,,,,,,,0.05,,,100.0,36.33,0.0,0.0,,0.0,100.0,16.99,0.7179,83.01,2.4864
2022-10-12,14128.0,338817.7,0.38,0.03,0.34,289318.85,2064.0,12064.0,49498.85,,,,,,,,,,,,,,,0.05,,,100.0,35.7,0.0,0.0,,0.0,100.0,17.02,0.7175,82.98,2.4434
2022-10-13,62364.0,1506963.7,1.71,0.12,1.5,1499714.5,300.0,62064.0,7249.2,,,,,50000.0,0.04,,1764.0,,,,1.2,,,0.01,,,100.0,7.77,0.0,0.0,,0.0,100.0,16.11,0.6761,80.57,16.1481
2022-10-14,102364.0,2486319.2,2.8,0.2,2.54,2479032.5,300.0,102064.0,7286.7,,,,,50000.0,,,,,,,1.27,,10000.0,0.01,0.24,,100.0,7.77,0.0,0.0,,0.0,100.0,47.81,0.481,50.2,26.5054
2022-10-17,102364.0,2529619.17,2.94,0.2,2.54,2522205.57,300.0,102064.0,7413.6,,,,,,,,,,,,,,,0.01,,,100.0,7.77,0.0,0.0,,0.0,100.0,48.0,0.4807,49.99,26.5054
2022-10-18,102364.0,2541493.39,2.96,0.2,2.59,2534044.99,300.0,102064.0,7448.4,,,,,,,,,,,,,,,0.01,,,100.0,7.77,0.0,0.0,,0.0,100.0,47.88,0.481,50.14,26.5054
2022-10-19,100378.0,2484255.12,3.19,0.19,2.57,2479577.56,189.0,100189.0,4677.56,,,,,,0.0,,111.0,,,,,,1875.0,0.0,0.05,,100.0,4.89,0.0,0.0,,0.0,100.0,48.45,0.4986,51.37,25.9912
2022-10-20,100378.0,2486162.3,3.18,0.19,2.55,2481481.15,189.0,100189.0,4681.15,,,,,,,,,,,,,,,0.0,,,100.0,4.89,0.0,0.0,,0.0,100.0,48.62,0.4985,51.19,25.9912
2022-10-21,39128.0,963918.28,1.22,0.07,1.0,959262.27,189.0,38939.0,4656.02,,,,,,,,,,,,,,61250.0,0.0,1.54,,100.0,4.89,0.0,0.0,,0.0,100.0,37.41,0.5259,62.12,10.1315
2022-10-24,32585.0,813028.34,1.01,0.06,0.82,808312.6,189.0,32396.0,4715.74,,,,,,,,,,,,,,6543.0,0.0,0.17,,100.0,4.89,0.0,0.0,,0.0,100.0,45.22,0.4983,54.2,8.4373
2022-10-25,32585.0,824856.69,1.01,0.06,0.83,820072.34,189.0,32396.0,4784.35,,,,,,,,,,,,,,,0.0,,,100.0,4.89,0.0,0.0,,0.0,100.0,45.27,0.4982,54.15,8.4373
2022-10-26,32585.0,828701.72,1.08,0.06,0.84,823895.07,189.0,32396.0,4806.65,,,,,,,,,,,,,,,0.0,,,100.0,4.89,0.0,0.0,,0.0,100.0,45.32,0.4982,54.1,8.4373
2022-10-27,32585.0,827593.83,1.1,0.06,0.85,822793.61,189.0,32396.0,4800.22,,,,,,,,,,,,,,,0.0,,,100.0,4.89,0.0,0.0,,0.0,100.0,44.87,0.4991,54.57,8.4373
2022-10-28,32585.0,828050.02,1.12,0.06,0.85,823247.15,189.0,32396.0,4802.87,,,,,,,,,,,,,,,0.0,,,100.0,4.89,0.0,0.0,,0.0,100.0,45.01,0.4988,54.42,8.4373
2022-10-31,19680.0,500993.76,0.67,0.04,0.51,496182.39,189.0,19491.0,4811.37,,,,,,,,,,,,,,12905.0,0.0,0.35,,100.0,4.89,0.0,0.0,,0.0,100.0,23.03,0.6309,76.01,5.0958
2022-11-01,32585.0,834404.1,1.1,0.06,0.85,829564.37,189.0,32396.0,4839.72,,,0.35,,,,12905.0,,,0.35,,,,,0.0,,,100.0,4.89,0.0,0.0,,0.0,100.0,45.07,0.4987,54.36,8.4373
2022-11-02,30378.0,776947.73,1.03,0.06,0.79,772113.86,189.0,30189.0,4833.86,,,,,,,,,,,,,,2207.0,0.0,0.06,,100.0,4.89,0.0,0.0,,0.0,100.0,48.34,0.4943,51.05,7.8659
2022-11-03,15378.0,390462.8,0.54,0.03,0.42,385663.9,189.0,15189.0,4798.9,,,,,,,,,,,,,,15000.0,0.0,0.39,,100.0,4.89,0.0,0.0,,0.0,100.0,1.16,0.977,98.84,3.9819
2022-11-04,4128.0,106547.81,0.16,0.01,0.11,101669.53,189.0,3939.0,4878.28,,,,,,,,,,,,,,11250.0,0.0,0.3,,100.0,4.89,0.0,0.0,,0.0,100.0,4.71,0.9102,95.29,1.0689
2022-11-07,4128.0,106923.46,0.17,0.01,0.11,102027.98,189.0,3939.0,4895.48,,,,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.63,0.9116,95.37,0.0007
2022-11-08,4128.0,108009.12,0.17,0.01,0.11,103063.94,189.0,3939.0,4945.19,,,,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.64,0.9116,95.36,0.0007
2022-11-09,4128.0,107815.1,0.16,0.01,0.11,102878.8,189.0,3939.0,4936.3,,,,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.55,0.9132,95.45,0.0007
2022-11-10,4128.0,111084.48,0.14,0.01,0.11,105998.49,189.0,3939.0,5085.99,,,,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.78,0.909,95.22,0.0007
2022-11-11,4128.0,110836.8,0.13,0.01,0.11,105762.15,189.0,3939.0,5074.65,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.63,0.9117,95.37,0.0007
2022-11-14,5528.0,148714.26,0.21,0.01,0.15,105966.98,1589.0,3939.0,42747.28,,,,,,,,,,,,,1400.0,,0.04,,,100.0,0.03,0.0,0.0,,0.0,100.0,25.28,0.5734,71.3,0.001
2022-11-15,5528.0,149233.89,0.2,0.01,0.15,106337.24,1589.0,3939.0,42896.64,,,,,,,,,,,,,,,0.04,,,100.0,0.03,0.0,0.0,,0.0,100.0,25.32,0.5728,71.24,0.001
2022-11-16,4128.0,110341.44,0.16,0.01,0.12,105289.47,189.0,3939.0,5051.97,,,,,,0.04,,1400.0,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.55,0.9131,95.45,0.0007
2022-11-17,4128.0,110007.07,0.15,0.01,0.12,104970.41,189.0,3939.0,5036.66,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.52,0.9137,95.48,0.0007
2022-11-18,4128.0,111022.56,0.13,0.01,0.12,105939.41,189.0,3939.0,5083.16,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,4.62,0.9118,95.38,0.0007
2022-11-21,104128.0,2799273.02,3.04,0.2,2.79,2794192.14,189.0,103939.0,5080.89,,,,,100000.0,,,,,,,2.67,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,3.86,0.9223,95.96,0.0188
2022-11-22,302378.0,8166020.27,9.17,0.58,8.14,8160916.13,189.0,302189.0,5104.13,,,5.47,,,,202000.0,,,5.47,,,,3750.0,0.01,0.11,,100.0,0.0,0.0,0.0,,0.0,100.0,0.06,0.9987,99.94,0.0521
2022-11-23,302378.0,8229519.65,10.36,0.58,8.19,8224375.82,189.0,302189.0,5143.82,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,0.06,0.9987,99.94,0.0521
2022-11-24,302378.0,8271852.57,10.97,0.58,8.23,8266682.28,189.0,302189.0,5170.28,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,0.06,0.9987,99.94,0.0493
2022-11-25,302378.0,8276388.24,11.18,0.58,8.27,8271215.12,189.0,302189.0,5173.12,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,0.06,0.9987,99.94,0.0493
2022-11-28,302378.0,8238893.37,11.11,0.58,8.26,8233743.68,189.0,302189.0,5149.68,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,0.06,0.9987,99.94,0.0493
2022-11-29,202378.0,5515812.39,7.65,0.39,5.51,5510661.2,189.0,202189.0,5151.2,,,,,,,,,,,,,,100000.0,0.01,2.77,,100.0,0.0,0.0,0.0,,0.0,100.0,0.09,0.9981,99.91,0.033
2022-11-30,202378.0,5530585.98,7.97,0.39,5.57,5525420.99,189.0,202189.0,5164.99,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,0.09,0.9981,99.91,0.033
2022-12-01,202378.0,5587656.58,4.7,0.39,5.54,5582438.29,189.0,202189.0,5218.29,,,,,,,,,,,,,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,0.09,0.9981,99.91,0.0361
2022-12-02,262378.0,7242682.31,5.84,0.5,7.25,7237465.16,189.0,262189.0,5217.16,,,,,60000.0,,,,,,,1.66,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,22.88,0.6459,77.04,0.0469
2022-12-05,322378.0,8852499.88,7.18,0.62,8.99,8847309.94,189.0,322189.0,5189.94,,,,,60000.0,,,,,,,1.75,,,0.01,,,100.0,0.0,0.0,0.0,,0.0,100.0,19.42,0.4566,62.03,0.0576
2022-12-06,367478.0,10024432.36,8.22,0.7,10.18,10019276.63,189.0,367289.0,5155.73,,,,,45100.0,,,,,,,1.24,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,17.01,0.3667,54.43,91.2309
2022-12-07,165478.0,4488425.27,3.7,0.31,4.58,4483298.84,189.0,165289.0,5126.44,,,,,,,,,,,,,,202000.0,0.01,5.52,,100.0,4.69,0.0,0.0,,0.0,100.0,35.62,0.3389,37.4,41.0819
2022-12-08,169178.0,4590475.85,3.75,0.32,4.66,4585347.53,189.0,168989.0,5128.33,,,0.1,,,,3700.0,,,0.1,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,34.84,0.3363,36.58,42.0005
2022-12-09,169178.0,4625664.88,3.41,0.32,4.68,4620497.24,189.0,168989.0,5167.64,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,34.9,0.3364,36.65,42.0005
2022-12-12,169178.0,4601810.78,3.41,0.32,4.71,4596669.79,189.0,168989.0,5140.99,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,34.88,0.3364,36.62,42.0005
2022-12-13,169178.0,4672527.18,3.44,0.32,4.66,4667307.19,189.0,168989.0,5219.99,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,34.8,0.3361,36.54,42.0005
2022-12-14,124078.0,3423932.41,2.5,0.23,3.5,3418716.96,189.0,123889.0,5215.46,,,,,,,,,,,,,,45100.0,0.01,1.22,,100.0,4.69,0.0,0.0,,0.0,100.0,47.28,0.4709,49.65,30.8039
2022-12-15,145278.0,3889092.06,2.92,0.27,4.12,3884032.53,189.0,145089.0,5059.53,,,0.59,,,,21200.0,,,0.59,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,40.55,0.3738,42.58,36.067
2022-12-16,145278.0,3848850.05,2.94,0.26,3.98,3843842.88,189.0,145089.0,5007.18,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,40.54,0.3737,42.57,36.067
2022-12-19,141578.0,3745162.83,2.81,0.26,3.83,3740163.22,189.0,141389.0,4999.62,,,,,,,,,,,,,,3700.0,0.0,0.1,,100.0,4.69,0.0,0.0,,0.0,100.0,41.62,0.3846,43.57,35.1485
2022-12-20,170578.0,4501382.84,3.37,0.31,4.59,4496395.32,189.0,170389.0,4987.52,,,0.77,,,,29000.0,,,0.77,,,,,0.0,,,100.0,4.69,0.0,0.0,,0.0,100.0,34.59,0.3355,36.32,42.3481
2022-12-21,170578.0,4578995.83,3.51,0.3,4.59,4573922.32,189.0,170389.0,5073.52,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,34.61,0.3356,36.35,42.3481
2022-12-22,174878.0,4653678.46,3.78,0.31,4.79,4648648.98,189.0,174689.0,5029.48,,,0.14,,,,4300.0,,,0.14,,,,,0.01,,,100.0,4.81,0.0,0.0,,0.0,100.0,33.78,0.3338,35.47,44.5209
2022-12-23,174878.0,4645634.07,3.81,0.31,4.75,4640613.29,189.0,174689.0,5020.79,,,,,,,,,,,,,,,0.01,,,100.0,4.81,0.0,0.0,,0.0,100.0,33.61,0.3339,35.68,44.5209
2022-12-26,174878.0,4645634.07,3.8,0.31,4.74,4640613.29,189.0,174689.0,5020.79,,,,,,,,,,,,,,,0.0,,,100.0,4.81,0.0,0.0,,0.0,100.0,33.61,0.334,35.7,44.5209
2022-12-27,174878.0,4663996.26,3.8,0.31,4.73,4658955.63,189.0,174689.0,5040.63,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,33.76,0.3338,35.45,43.4156
2022-12-28,157378.0,4180117.06,3.62,0.28,4.28,4175097.03,189.0,157189.0,5020.03,,,,,,,,,,,,,,17500.0,0.01,0.46,,100.0,4.81,0.0,0.0,,0.0,100.0,37.48,0.3485,39.36,40.0657
2022-12-29,157378.0,4214582.84,3.61,0.28,4.24,4209521.42,189.0,157189.0,5061.42,,,,,,,,,,,,,,,0.0,,,100.0,5.07,0.0,0.0,,0.0,100.0,37.41,0.3481,39.29,42.2151
2022-12-30,75378.0,1989225.42,1.81,0.13,2.07,1984237.71,189.0,75189.0,4987.71,,,,,,,,,,,,,,82000.0,0.0,2.16,,100.0,5.07,0.0,0.0,,0.0,100.0,19.34,0.6841,80.42,20.2194
2023-01-02,60378.0,1622296.48,1.67,0.11,1.67,1617218.24,189.0,60189.0,5078.24,,,,,,,,,,,,,,15000.0,0.0,0.4,,100.0,4.69,0.0,0.0,,0.0,100.0,0.3,0.9939,99.7,14.9896
2023-01-03,378.0,10254.38,0.01,0.0,0.01,5127.19,189.0,189.0,5127.19,,,,,,,,,,,,,,60000.0,0.01,1.68,,100.0,4.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0938
2023-01-04,378.0,10406.34,0.01,0.0,0.01,5203.17,189.0,189.0,5203.17,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0938
2023-01-05,4178.0,114556.58,0.11,0.01,0.11,109374.39,189.0,3989.0,5182.19,,,,,3800.0,,,,,,,0.1,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,4.72,0.91,95.28,1.0372
2023-01-06,4178.0,115705.53,0.11,0.01,0.11,110471.37,189.0,3989.0,5234.17,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,4.76,0.9094,95.24,1.0372
2023-01-09,4178.0,116854.48,0.11,0.01,0.12,111568.34,189.0,3989.0,5286.14,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,4.77,0.9091,95.23,1.0372
2023-01-10,4178.0,116374.01,0.09,0.01,0.12,111109.61,189.0,3989.0,5264.41,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,4.7,0.9104,95.3,1.0372
2023-01-11,4178.0,116691.54,0.09,0.01,0.12,111412.77,189.0,3989.0,5278.77,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,4.75,0.9095,95.25,1.0372
2023-01-12,378.0,10607.44,0.01,0.0,0.01,5303.72,189.0,189.0,5303.72,,,,,,,,,,,,,,3800.0,0.01,0.1,,100.0,4.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0938
2023-01-13,378.0,10693.24,0.01,0.0,0.01,5346.62,189.0,189.0,5346.62,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0938
2023-01-16,378.0,10740.87,0.01,0.0,0.01,5370.44,189.0,189.0,5370.44,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0938
2023-01-17,378.0,10773.38,0.01,0.0,0.01,5386.69,189.0,189.0,5386.69,,,,,,,,,,,,,,,0.01,,,100.0,4.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0938
2023-01-18,378.0,10811.18,0.01,0.0,0.01,5405.59,189.0,189.0,5405.59,,,,,,,,,,,,,,,0.01,,,100.0,5.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1087
2023-01-19,378.0,10676.61,0.01,0.0,0.01,5338.31,189.0,189.0,5338.31,,,,,,,,,,,,,,,0.01,,,100.0,5.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1056
2023-01-20,378.0,10656.95,0.01,0.0,0.01,5328.48,189.0,189.0,5328.48,,,,,,,,,,,,,,,0.01,,,100.0,5.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1056
2023-01-23,1419.0,40205.95,0.06,0.0,0.04,34850.82,1230.0,1230.0,34850.82,,,0.03,,,,1041.0,,,0.03,,,1041.0,,0.03,,,100.0,34.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3966
2023-01-24,1419.0,40147.77,0.06,0.0,0.04,34800.39,1230.0,1230.0,34800.39,,,,,,,,,,,,,,,0.03,,,100.0,34.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3966
2023-01-25,1419.0,40059.79,0.06,0.0,0.04,34724.13,1230.0,1230.0,34724.13,,,,,,,,,,,,,,,0.03,,,100.0,34.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3966
2023-01-26,1419.0,40220.14,0.06,0.0,0.04,34863.12,1230.0,1230.0,34863.12,,,,,,,,,,,,,,,0.03,,,100.0,34.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3966
2023-01-27,1419.0,40349.27,0.06,0.0,0.04,34975.05,1230.0,1230.0,34975.05,,,,,,,,,,,,,,,0.03,,,100.0,34.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3966
2023-01-30,1419.0,40227.23,0.06,0.0,0.04,34869.27,1230.0,1230.0,34869.27,,,,,,,,,,,,,,,0.03,,,100.0,35.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.408
2023-01-31,1419.0,40091.01,0.07,0.0,0.04,34751.19,1230.0,1230.0,34751.19,,,,,,,,,,,,,,,0.03,,,100.0,34.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3966
