,BLUE FP Equity_DX_SI_QTY,BLUE FP Equity_DX_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BLUE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BLUE FP Equity_DX_SI_MV,BLUE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY,BLUE FP Equity_DX_BROKER_SI_QTY,BLUE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BLUE FP Equity_DX_BROKER_SI_MV_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_x,BLUE FP Equity_DX_BROKER_SI_MV_INC_x,BLUE FP Equity_DX_SUPPLY_SI_MV_NEW,BLUE FP Equity_DX_BROKER_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_NEW,BLUE FP Equity_DX_SUPPLY_SI_MV_DEC,BLUE FP Equity_DX_BROKER_SI_QTY_INC,BLUE FP Equity_DX_SUPPLY_SI_QTY_DEC,BLUE FP Equity_DX_BROKER_SI_MV_NEW_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BLUE FP Equity_DX_BROKER_SI_MV_INC_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_y,BLUE FP Equity_DX_BROKER_SI_MV_ADD,BLUE FP Equity_DX_SUPPLY_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV,BLUE FP Equity_DX_BROKER_SI_MV_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV_RMV,BLUE FP Equity_DX_BROKER_SI_MV_RMV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BLUE FP Equity_DX_UTILIZATION_QUANTITY,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BLUE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_MV,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BLUE FP Equity_DX_BROKER_SI_CON_RATIO,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BLUE FP Equity_DX_DEMAND_SUPPLY_RATIO,BLUE FP Equity_PX_LAST
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7785248.43,,7.79,0.0,,0.0,,0.0,14.186
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7754405.98,,7.78,0.0,,0.0,,0.0,14.1298
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7637237.61,,7.75,0.0,,0.0,,0.0,13.9163
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7648158.69,,7.64,0.0,,0.0,,0.0,13.9362
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7666214.14,,7.65,0.0,,0.0,,0.0,13.9691
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7692666.21,,7.66,0.0,,0.0,,0.0,14.0173
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7659134.65,,7.7,0.0,,0.0,,0.0,13.9562
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,438798.0,6077352.3,,6.15,0.0,,0.0,,0.0,13.85
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,438798.0,6120617.78,,6.08,0.0,,0.0,,0.0,13.9486
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,438798.0,6208860.06,,6.12,0.0,,0.0,,0.0,14.1497
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,438798.0,6214213.4,,6.21,0.0,,0.0,,0.0,14.1619
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,354890.0,5029288.15,,5.03,0.0,,0.0,,0.0,14.1714
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,324890.0,4583710.57,,4.6,0.0,,0.0,,0.0,14.1085
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,324890.0,4580364.2,,4.58,0.0,,0.0,,0.0,14.0982
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,324890.0,4570065.18,,4.58,0.0,,0.0,,0.0,14.0665
2023-06-12,44200.0,620612.2,33.7,0.32,0.62,310306.1,22100.0,22100.0,310306.1,,,,,,22100.0,,,,,,,,,0.31,22100.0,,0.31,,,,7.3,6.8,280593.0,3939806.31,,3.95,7.3,,1.0,100.0,0.136,14.041
2023-06-13,131400.0,1859073.48,105.96,0.96,1.84,929536.74,65700.0,65700.0,929536.74,,,43600.0,0.61,,,,,43600.0,,,,0.61,43600.0,,,,0.92,,,,21.48,20.22,240152.0,3397718.53,,3.37,21.48,,1.0,100.0,0.4044,14.1482
2023-06-14,131400.0,1865801.16,155.65,0.95,1.85,932900.58,65700.0,65700.0,932900.58,,,,,,,,,,,,,,,,,,0.93,,,,21.48,20.22,240152.0,3410014.31,,3.39,21.48,,1.0,100.0,0.4044,14.1994
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.92,,65700.0,,,,,,,65700.0,0.0,0.92,,,0.0,0.0,324890.0,4580786.56,,4.61,0.0,,0.0,,0.0,14.0995
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,324890.0,4595861.45,,4.58,0.0,,0.0,,0.0,14.1459
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,324890.0,4539135.66,,4.6,0.0,,0.0,,0.0,13.9713
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,324890.0,4505801.94,,4.54,0.0,,0.0,,0.0,13.8687
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,324890.0,4475652.15,,4.51,0.0,,0.0,,0.0,13.7759
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1568420.94,,1.56,0.0,,0.0,,0.0,13.7825
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1558520.51,,1.57,0.0,,0.0,,0.0,13.6955
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1562594.48,,1.55,0.0,,0.0,,0.0,13.7313
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1574179.11,,1.56,0.0,,0.0,,0.0,13.8331
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1576159.2,,1.57,0.0,,0.0,,0.0,13.8505
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1573769.44,,1.57,0.0,,0.0,,0.0,13.8295
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1591123.64,,1.57,0.0,,0.0,,0.0,13.982
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1594105.14,,1.57,0.0,,0.0,,0.0,14.0082
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1605928.76,,1.58,0.0,,0.0,,0.0,14.1121
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,113798.0,1591669.87,,1.6,0.0,,0.0,,0.0,13.9868
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3247315.74,,3.25,0.0,,0.0,,0.0,13.7716
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3248423.99,,3.24,0.0,,0.0,,0.0,13.7763
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3243613.71,,3.25,0.0,,0.0,,0.0,13.7559
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3278063.8,,3.24,0.0,,0.0,,0.0,13.902
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3323714.29,,3.27,0.0,,0.0,,0.0,14.0956
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3324657.48,,3.33,0.0,,0.0,,0.0,14.0996
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3317111.94,,3.32,0.0,,0.0,,0.0,14.0676
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3306618.93,,3.31,0.0,,0.0,,0.0,14.0231
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3316357.39,,3.31,0.0,,0.0,,0.0,14.0644
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3334796.79,,3.32,0.0,,0.0,,0.0,14.1426
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235798.0,3344393.77,,3.33,0.0,,0.0,,0.0,14.1833
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3865138.46,,3.87,0.0,,0.0,,0.0,14.1685
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3885734.71,,3.86,0.0,,0.0,,0.0,14.244
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3903684.82,,3.89,0.0,,0.0,,0.0,14.3098
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3882024.66,,3.91,0.0,,0.0,,0.0,14.2304
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3941794.7,,3.87,0.0,,0.0,,0.0,14.4495
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3921280.29,,3.94,0.0,,0.0,,0.0,14.3743
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3910941.25,,3.92,0.0,,0.0,,0.0,14.3364
2023-08-01,502600.0,7219446.92,174.67,3.73,7.22,3609723.46,251300.0,251300.0,3609723.46,,,,,,251300.0,,,,,,,,,3.61,251300.0,,3.61,,,,100.0,92.12,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8424,14.3642
2023-08-02,544600.0,7706961.36,198.1,4.04,7.81,3853480.68,272300.0,272300.0,3853480.68,,,21000.0,0.29,,,,,21000.0,,,,0.29,21000.0,,,,3.91,,,,100.0,99.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9963,14.1516
2023-08-03,544600.0,7683652.48,199.49,3.94,7.71,3841826.24,272300.0,272300.0,3841826.24,,,,,,,,,,,,,,,,,,3.86,,,,100.0,99.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9963,14.1088
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.83,,272300.0,,,,,,,272300.0,0.0,3.83,,,0.0,0.0,272798.0,3845906.2,,3.83,0.0,,0.0,,0.0,14.098
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3833575.73,,3.85,0.0,,0.0,,0.0,14.0528
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3832184.46,,3.84,0.0,,0.0,,0.0,14.0477
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3838104.18,,3.83,0.0,,0.0,,0.0,14.0694
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3851825.92,,3.83,0.0,,0.0,,0.0,14.1197
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3821981.82,,3.85,0.0,,0.0,,0.0,14.0103
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3830465.84,,3.81,0.0,,0.0,,0.0,14.0414
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3802094.85,,3.82,0.0,,0.0,,0.0,13.9374
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3794238.26,,3.8,0.0,,0.0,,0.0,13.9086
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3754682.55,,3.79,0.0,,0.0,,0.0,13.7636
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3722683.35,,3.75,0.0,,0.0,,0.0,13.6463
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3713626.45,,3.72,0.0,,0.0,,0.0,13.6131
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3731876.64,,3.71,0.0,,0.0,,0.0,13.68
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3766085.51,,3.73,0.0,,0.0,,0.0,13.8054
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3747398.85,,3.76,0.0,,0.0,,0.0,13.7369
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3767394.94,,3.75,0.0,,0.0,,0.0,13.8102
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3784553.93,,3.75,0.0,,0.0,,0.0,13.8731
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3808560.16,,3.79,0.0,,0.0,,0.0,13.9611
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3815516.51,,3.8,0.0,,0.0,,0.0,13.9866
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3826864.9,,3.81,0.0,,0.0,,0.0,14.0282
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3842523.51,,3.83,0.0,,0.0,,0.0,14.0856
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3844460.37,,3.84,0.0,,0.0,,0.0,14.0927
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3851225.77,,3.84,0.0,,0.0,,0.0,14.1175
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3817698.89,,3.85,0.0,,0.0,,0.0,13.9946
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3802285.8,,3.81,0.0,,0.0,,0.0,13.9381
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3814207.08,,3.8,0.0,,0.0,,0.0,13.9818
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3809978.71,,3.81,0.0,,0.0,,0.0,13.9663
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3801249.17,,3.81,0.0,,0.0,,0.0,13.9343
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3783708.26,,3.79,0.0,,0.0,,0.0,13.87
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3844323.98,,3.78,0.0,,0.0,,0.0,14.0922
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3847079.24,,3.84,0.0,,0.0,,0.0,14.1023
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3812897.65,,3.84,0.0,,0.0,,0.0,13.977
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3841050.4,,3.81,0.0,,0.0,,0.0,14.0802
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3867975.56,,3.81,0.0,,0.0,,0.0,14.1789
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3803949.87,,3.87,0.0,,0.0,,0.0,13.9442
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3777297.51,,3.8,0.0,,0.0,,0.0,13.8465
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3751572.66,,3.78,0.0,,0.0,,0.0,13.7522
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3729530.58,,3.75,0.0,,0.0,,0.0,13.6714
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3725684.13,,3.73,0.0,,0.0,,0.0,13.6573
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3714335.73,,3.72,0.0,,0.0,,0.0,13.6157
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3733295.19,,3.71,0.0,,0.0,,0.0,13.6852
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3710298.32,,3.73,0.0,,0.0,,0.0,13.6009
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272798.0,3641853.3,,3.71,0.0,,0.0,,0.0,13.35
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122798.0,1627491.01,,1.63,0.0,,0.0,,0.0,13.2534
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122798.0,1640126.93,,1.63,0.0,,0.0,,0.0,13.3563
2023-10-06,54200.0,725033.4,43.65,0.42,0.73,362516.7,27100.0,27100.0,362516.7,,,,,,27100.0,,,,,,,,,0.36,27100.0,,0.36,,,,32.73,22.07,55703.0,745139.03,,0.75,32.73,,1.0,100.0,0.4414,13.377
2023-10-09,69200.0,929169.16,45.64,0.54,0.93,464584.58,34600.0,34600.0,464584.58,,,7500.0,0.1,,,,,7500.0,,,,0.1,7500.0,,,,0.46,,,,40.27,28.18,51325.0,689156.17,,0.69,40.27,,1.0,100.0,0.5635,13.4273
2023-10-10,69200.0,942607.8,44.61,0.54,0.93,471303.9,34600.0,34600.0,471303.9,,,,,,,,,,,,,,,,,,0.46,,,,40.27,28.18,51325.0,699123.49,,0.69,40.27,,1.0,100.0,0.5635,13.6215
2023-10-11,69200.0,939362.32,44.72,0.53,0.94,469681.16,34600.0,34600.0,469681.16,,,,,,,,,,,,,,,,,,0.47,,,,40.27,28.18,51325.0,696716.35,,0.7,40.27,,1.0,100.0,0.5635,13.5746
2023-10-12,34600.0,470106.74,22.36,0.27,0.47,470106.74,0.0,34600.0,0.0,,,,,,,,0.47,,34600.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2818,13.5869
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34600.0,0.0,0.47,,,0.0,0.0,122798.0,1653389.11,,1.66,0.0,,0.0,,0.0,13.4643
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122798.0,1654543.41,,1.65,0.0,,0.0,,0.0,13.4737
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122798.0,1652504.97,,1.65,0.0,,0.0,,0.0,13.4571
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122798.0,1634330.86,,1.65,0.0,,0.0,,0.0,13.3091
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122798.0,1618035.57,,1.63,0.0,,0.0,,0.0,13.1764
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122798.0,1587864.1,,1.62,0.0,,0.0,,0.0,12.9307
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,660688.63,,0.66,0.0,,0.0,,0.0,12.8852
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,662124.33,,0.66,0.0,,0.0,,0.0,12.9132
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,659888.74,,0.66,0.0,,0.0,,0.0,12.8696
