,ALECP FP Equity_DX_SI_QTY,ALECP FP Equity_DX_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALECP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALECP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALECP FP Equity_DX_SI_MV,ALECP FP Equity_DX_DSS,ALECP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY,ALECP FP Equity_DX_BROKER_SI_QTY,ALECP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALECP FP Equity_DX_BROKER_SI_MV_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALECP FP Equity_DX_BROKER_SI_MV_INC_x,ALECP FP Equity_DX_SUPPLY_SI_MV_NEW,ALECP FP Equity_DX_BROKER_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_NEW,ALECP FP Equity_DX_SUPPLY_SI_MV_DEC,ALECP FP Equity_DX_BROKER_SI_QTY_INC,ALECP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALECP FP Equity_DX_BROKER_SI_MV_NEW_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALECP FP Equity_DX_BROKER_SI_MV_INC_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALECP FP Equity_DX_BROKER_SI_MV_ADD,ALECP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV,ALECP FP Equity_DX_BROKER_SI_MV_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV_RMV,ALECP FP Equity_DX_BROKER_SI_MV_RMV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALECP FP Equity_DX_UTILIZATION_QUANTITY,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALECP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALECP FP Equity_DX_BROKER_SI_CON_RATIO,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALECP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALECP FP Equity_PX_LAST
2017-09-15,28901.0,66183.29,0.24,0.62,0.07,0.07,0.0,66183.29,0.0,28901.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.73,0.4863,49.87,0.0388,2.29
2017-09-18,28901.0,64160.22,0.24,0.61,0.07,0.07,0.0,64160.22,0.0,28901.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.19,0.486,49.39,0.0388,2.22
2017-09-19,28901.0,65316.26,0.24,0.61,0.07,0.07,0.0,65316.26,0.0,28901.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.72,0.4864,49.88,0.0388,2.26
2017-09-20,28901.0,63871.21,0.24,0.61,0.07,0.07,0.0,63871.21,0.0,28901.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.29,0.4866,49.35,0.0386,2.21
2017-09-21,33301.0,72596.18,0.28,0.69,0.08,0.07,0.0,63004.18,4400.0,28901.0,9592.0,,,,,,,,,,,,,,,,4400.0,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,42.46,0.3857,43.43,0.0447,2.18
2017-09-22,33301.0,72596.18,0.28,0.67,0.08,0.07,0.0,63004.18,4400.0,28901.0,9592.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,42.64,0.3856,43.24,0.0447,2.18
2017-09-25,35301.0,75191.13,0.29,0.71,0.09,0.08,0.0,65819.13,4400.0,30901.0,9372.0,,,,0.0,,,,,2000.0,,,,0.0,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,41.55,0.3922,45.27,0.0474,2.13
2017-09-26,35301.0,75544.14,0.29,0.7,0.09,0.08,0.0,66128.14,4400.0,30901.0,9416.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,41.57,0.3921,45.23,0.0474,2.14
2017-09-27,35301.0,74132.1,0.29,0.68,0.09,0.08,0.0,64892.1,4400.0,30901.0,9240.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,41.99,0.3925,44.92,0.0474,2.1
2017-09-28,35001.0,71052.03,0.29,0.66,0.09,0.08,0.0,62120.03,4400.0,30601.0,8932.0,,,,,,,,,,,,,,,,,300.0,0.01,0.0,,,100.0,0.59,0.0,0.0,,0.0,100.0,43.15,0.3924,43.8,0.047,2.03
2017-09-29,34361.0,68378.39,0.29,0.64,0.08,0.07,0.0,59622.39,4400.0,29961.0,8756.0,,,,,,,,,,,,,,,,,640.0,0.01,0.01,,,100.0,0.59,0.0,0.0,,0.0,100.0,39.32,0.3895,46.76,0.0461,1.99
2017-10-02,34361.0,70096.44,0.29,0.6,0.08,0.07,0.0,61120.44,4400.0,29961.0,8976.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,38.29,0.3901,47.61,0.0461,2.04
2017-10-03,39899.0,80994.97,0.33,0.66,0.1,0.08,0.0,72062.97,4400.0,35499.0,8932.0,,,,0.01,,,,,5538.0,,,,0.01,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,33.59,0.4212,54.42,0.0535,2.03
2017-10-04,34945.0,71287.8,0.29,0.57,0.09,0.07,0.0,62311.8,4400.0,30545.0,8976.0,,,,,,,,,,,,,,,,,4954.0,0.01,0.01,,,100.0,0.59,0.0,0.0,,0.0,100.0,38.12,0.3929,48.12,0.0469,2.04
2017-10-05,29945.0,64082.3,0.25,0.49,0.07,0.06,0.0,54666.3,4400.0,25545.0,9416.0,,,,,,,,,,,,,,,,,5000.0,0.01,0.01,,,100.0,0.59,0.0,0.0,,0.0,100.0,29.93,0.4021,53.86,0.0402,2.14
2017-10-06,29945.0,65579.55,0.25,0.48,0.07,0.07,0.0,55943.55,4400.0,25545.0,9636.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,30.46,0.4008,53.47,0.0402,2.19
2017-10-09,29945.0,64381.75,0.25,0.48,0.07,0.06,0.0,54921.75,4400.0,25545.0,9460.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,31.32,0.3978,52.74,0.0402,2.15
2017-10-10,80474.0,170604.88,0.67,1.26,0.2,0.17,0.0,161276.88,4400.0,76074.0,9328.0,,,,0.11,,500.0,,,50029.0,,,,0.11,,0.0,,,0.01,,,,100.0,0.59,0.0,0.0,,0.0,100.0,19.32,0.4541,63.32,0.108,2.12
2017-10-11,76074.0,158233.92,0.64,1.19,0.19,0.16,0.0,158233.92,0.0,76074.0,0.0,,,,,,,,0.01,,4400.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.36,0.5035,66.89,0.1021,2.08
2017-10-12,78274.0,162027.18,0.65,1.21,0.19,0.16,0.0,162027.18,2000.0,78274.0,4140.0,,,,0.0,,,,,2200.0,,,,0.0,,,2000.0,,0.0,,,,100.0,0.27,0.0,0.0,,0.0,100.0,22.75,0.487,64.92,0.105,2.07
2017-10-13,76932.0,153864.0,0.64,1.16,0.19,0.16,0.0,153864.0,2000.0,76932.0,4000.0,,,,,,500.0,,,,,,,,,0.0,,1842.0,0.0,0.01,,,100.0,0.27,0.0,0.0,,0.0,100.0,20.24,0.4983,66.56,0.1032,2.0
2017-10-16,76932.0,152325.36,0.64,1.13,0.19,0.16,0.0,152325.36,2000.0,76932.0,3960.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.27,0.0,0.0,,0.0,100.0,20.41,0.4987,66.57,0.1032,1.98
2017-10-17,76932.0,150017.4,0.64,1.16,0.19,0.16,0.0,150017.4,2000.0,76932.0,3900.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.27,0.0,0.0,,0.0,100.0,20.24,0.5007,66.77,0.1032,1.95
2017-10-18,76932.0,136169.64,0.64,1.31,0.19,0.15,0.0,136169.64,2000.0,76932.0,3540.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.27,0.0,0.0,,0.0,100.0,19.35,0.5044,67.24,0.1032,1.77
2017-10-19,73654.0,132577.2,0.62,1.21,0.18,0.14,0.0,132577.2,2740.0,73654.0,4932.0,,,740.0,,,,,,,,,,,740.0,,,3278.0,0.0,0.01,,,100.0,0.37,0.0,0.0,,0.0,100.0,19.38,0.5438,70.6,0.0989,1.8
2017-10-20,73654.0,134786.82,0.62,1.29,0.18,0.14,0.0,134786.82,2740.0,73654.0,5014.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.37,0.0,0.0,,0.0,100.0,19.82,0.5364,69.93,0.0989,1.83
2017-10-23,73654.0,121529.1,0.62,1.4,0.18,0.13,0.0,121529.1,2740.0,73654.0,4521.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.37,0.0,0.0,,0.0,100.0,19.5,0.5285,69.33,0.0989,1.65
2017-10-24,73654.0,117109.86,0.62,1.33,0.18,0.13,0.0,117109.86,2740.0,73654.0,4356.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,18.67,0.5495,71.18,0.0989,1.59
2017-10-25,72954.0,109431.0,0.61,1.27,0.18,0.13,0.0,109431.0,2740.0,72954.0,4110.0,,,,,,,,,,,,,,,,,700.0,0.0,0.0,,,100.0,0.37,0.0,0.0,,0.0,100.0,17.18,0.5676,72.82,0.098,1.5
2017-10-26,72954.0,97028.82,0.61,1.12,0.18,0.11,0.0,97028.82,2740.0,72954.0,3644.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,16.91,0.5653,72.67,0.0979,1.33
2017-10-27,112024.0,148991.92,0.94,1.54,0.27,0.16,0.0,148991.92,2740.0,112024.0,3644.2,,,,0.05,,,,,39570.0,,,,0.05,,,,500.0,0.0,0.0,,,100.0,0.37,0.0,0.0,,0.0,100.0,45.14,0.4428,48.53,0.1503,1.33
2017-10-30,150669.0,212443.29,1.26,1.87,0.37,0.2,0.0,212443.29,2740.0,150669.0,3863.4,,,,0.04,,215.0,,,38430.0,,,,0.04,,0.0,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,36.86,0.4757,58.12,0.2022,1.41
2017-10-31,150669.0,215456.67,1.26,1.73,0.37,0.21,0.0,215456.67,2740.0,150669.0,3918.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,37.09,0.4721,57.64,0.2022,1.43
2017-11-01,150669.0,232030.26,1.26,1.68,0.37,0.21,0.0,232030.26,2740.0,150669.0,4219.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,38.8,0.4663,55.99,0.2022,1.54
2017-11-02,150669.0,219976.74,1.26,1.67,0.37,0.22,0.0,219976.74,2740.0,150669.0,4000.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,36.16,0.4737,58.35,0.2022,1.46
2017-11-03,150669.0,221483.43,1.26,1.65,0.37,0.22,0.0,221483.43,2740.0,150669.0,4027.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.96,0.4779,58.85,0.2022,1.47
2017-11-06,150669.0,216963.36,1.26,1.6,0.37,0.23,0.0,216963.36,2740.0,150669.0,3945.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.08,0.4892,60.91,0.2022,1.44
2017-11-07,150669.0,216963.36,1.26,1.6,0.37,0.22,0.0,216963.36,2740.0,150669.0,3945.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.09,0.4835,59.86,0.2022,1.44
2017-11-08,150669.0,221483.43,1.26,1.62,0.37,0.22,0.0,221483.43,2740.0,150669.0,4027.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.56,0.4816,59.42,0.2022,1.47
2017-11-09,149283.0,214967.52,1.25,1.61,0.36,0.22,0.0,214967.52,2740.0,149283.0,3945.6,,,,,,,,,,,,,,,,,1386.0,0.0,0.0,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.88,0.4822,59.85,0.2003,1.44
2017-11-10,149283.0,213474.69,1.25,1.62,0.36,0.22,0.0,213474.69,2740.0,149283.0,3918.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.34,0.4867,60.55,0.2003,1.43
2017-11-13,149169.0,195411.39,1.25,1.69,0.36,0.21,0.0,195411.39,2740.0,149169.0,3589.4,,,,,,,,,,,,,,,,,114.0,0.0,0.01,,,100.0,0.37,0.0,0.0,,0.0,100.0,32.77,0.4933,61.93,0.2001,1.31
2017-11-14,149169.0,186461.25,1.25,1.67,0.36,0.2,0.0,186461.25,2740.0,149169.0,3425.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,32.02,0.5016,63.0,0.2001,1.25
2017-11-15,149169.0,192428.01,1.25,1.64,0.36,0.19,0.0,192428.01,2740.0,149169.0,3534.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.89,0.49,61.08,0.2001,1.29
2017-11-16,149169.0,195411.39,1.25,1.59,0.36,0.19,0.0,195411.39,2740.0,149169.0,3589.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.56,0.4854,60.31,0.2001,1.31
2017-11-17,149169.0,189444.63,1.25,1.6,0.36,0.19,0.0,189444.63,2740.0,149169.0,3479.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.19,0.4812,59.59,0.2001,1.27
2017-11-20,149169.0,186461.25,1.25,1.59,0.36,0.19,0.0,186461.25,2740.0,149169.0,3425.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.88,0.4893,61.02,0.2001,1.25
2017-11-21,149403.0,188247.78,1.25,1.59,0.36,0.19,0.0,188247.78,2740.0,149403.0,3452.4,,,,0.0,,,,,234.0,,,,0.0,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.82,0.4843,60.08,0.2005,1.26
2017-11-22,149403.0,188247.78,1.25,1.58,0.36,0.19,0.0,188247.78,2740.0,149403.0,3452.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.14,0.4818,59.68,0.2005,1.26
2017-11-23,149403.0,183765.69,1.25,1.56,0.36,0.19,0.0,183765.69,2740.0,149403.0,3370.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.13,0.4817,59.66,0.2005,1.23
2017-11-24,149403.0,185259.72,1.25,1.56,0.36,0.19,0.0,185259.72,2740.0,149403.0,3397.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.66,0.4855,60.27,0.2005,1.24
2017-11-27,149403.0,180777.63,1.25,1.58,0.36,0.19,0.0,180777.63,2740.0,149403.0,3315.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.1,0.4875,60.75,0.2005,1.21
2017-11-28,149403.0,165837.33,1.25,1.53,0.36,0.18,0.0,165837.33,2740.0,149403.0,3041.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,32.72,0.4941,62.03,0.2005,1.11
2017-11-29,150003.0,168003.36,1.25,1.48,0.37,0.18,0.0,168003.36,2740.0,150003.0,3068.8,,,,0.0,,,,,600.0,,,,0.0,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.14,0.497,62.07,0.2013,1.12
2017-11-30,143803.0,150993.15,1.2,1.54,0.35,0.16,0.0,150993.15,2740.0,143803.0,2877.0,,,,,,,,,,,,,,,,,6200.0,0.0,0.01,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.42,0.5139,63.36,0.1929,1.05
2017-12-01,143803.0,155307.24,1.2,1.5,0.35,0.16,0.0,155307.24,2740.0,143803.0,2959.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.48,0.5158,63.49,0.1929,1.08
2017-12-04,143803.0,161059.36,1.2,1.49,0.35,0.15,0.0,161059.36,2740.0,143803.0,3068.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,36.11,0.4999,60.73,0.1929,1.12
2017-12-05,143803.0,158183.3,1.2,1.55,0.35,0.15,0.0,158183.3,2740.0,143803.0,3014.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,36.08,0.4989,60.66,0.1929,1.1
2017-12-06,143803.0,156745.27,1.2,1.61,0.35,0.16,0.0,156745.27,2740.0,143803.0,2986.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.07,0.5051,61.75,0.1929,1.09
2017-12-07,143803.0,150993.15,1.2,1.75,0.35,0.16,0.0,150993.15,2740.0,143803.0,2877.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.64,0.5134,63.2,0.1929,1.05
2017-12-08,143803.0,149555.12,1.2,1.91,0.35,0.15,0.0,149555.12,2740.0,143803.0,2849.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.65,0.5143,63.27,0.1929,1.04
2017-12-11,142703.0,149838.15,1.19,2.11,0.35,0.15,0.0,149838.15,2740.0,142703.0,2877.0,,,,,,,,,,,,,,,,,1100.0,0.0,0.0,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.18,0.5105,62.68,0.1915,1.05
2017-12-12,142703.0,159827.36,1.19,2.36,0.35,0.15,0.0,159827.36,2740.0,142703.0,3068.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.84,0.5017,61.04,0.1915,1.12
2017-12-13,142103.0,152050.21,1.19,2.35,0.35,0.15,0.0,152050.21,2740.0,142103.0,2931.8,,,,,,,,,,,,,,,,,600.0,0.0,0.0,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.24,0.5075,62.41,0.1907,1.07
2017-12-14,142103.0,153471.24,1.19,2.37,0.35,0.15,0.0,153471.24,2740.0,142103.0,2959.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.29,0.5089,62.49,0.1907,1.08
2017-12-15,142103.0,156313.3,1.19,2.44,0.35,0.15,0.0,156313.3,2740.0,142103.0,3014.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.5,0.5081,62.32,0.1907,1.1
2017-12-18,142103.0,147787.12,1.19,2.49,0.35,0.15,0.0,147787.12,2740.0,142103.0,2849.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.23,0.5143,63.49,0.1907,1.04
2017-12-19,142103.0,146366.09,1.19,2.38,0.35,0.15,0.0,146366.09,2740.0,142103.0,2822.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,32.87,0.5184,64.01,0.1907,1.03
2017-12-20,142103.0,150629.18,1.19,2.35,0.35,0.15,0.0,150629.18,2740.0,142103.0,2904.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.13,0.5179,63.83,0.1907,1.06
2017-12-21,142103.0,146366.09,1.19,2.33,0.35,0.15,0.0,146366.09,2740.0,142103.0,2822.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.65,0.5122,63.1,0.1907,1.03
2017-12-22,142103.0,149208.15,1.19,2.32,0.35,0.15,0.0,149208.15,2740.0,142103.0,2877.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,35.25,0.5366,64.22,0.1907,1.05
2017-12-25,142103.0,149208.15,1.19,2.29,0.35,0.15,0.0,149208.15,2740.0,142103.0,2877.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,34.29,0.5087,62.48,0.1907,
2017-12-26,142103.0,149208.15,1.19,2.29,0.35,0.15,0.0,149208.15,2740.0,142103.0,2877.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.68,0.513,63.15,0.1907,
2017-12-27,142103.0,149208.15,1.19,2.29,0.35,0.15,0.0,149208.15,2740.0,142103.0,2877.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.89,0.5115,62.93,0.1907,1.05
2017-12-28,142103.0,147787.12,1.19,2.32,0.35,0.15,0.0,147787.12,2740.0,142103.0,2849.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.67,0.5127,63.13,0.1907,1.04
2017-12-29,142103.0,149208.15,1.19,2.38,0.35,0.15,0.0,149208.15,2740.0,142103.0,2877.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.89,0.5118,62.94,0.1907,1.05
2018-01-01,142103.0,149208.15,1.19,2.49,0.35,0.15,0.0,149208.15,2740.0,142103.0,2877.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,33.91,0.5115,62.91,0.1907,
2018-01-02,142103.0,154181.76,1.19,2.49,0.35,0.15,0.0,154181.76,91740.0,142103.0,99537.9,,89000.0,,,0.09,,,,,,,89000.0,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,34.62,0.5078,62.23,0.1701,1.085
2018-01-03,142103.0,154892.27,1.19,2.51,0.35,0.15,0.0,154892.27,91740.0,142103.0,99996.6,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,34.9,0.505,61.84,0.1701,1.09
2018-01-04,142103.0,157734.33,1.19,2.53,0.35,0.15,0.0,157734.33,91740.0,142103.0,101831.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,35.1,0.5042,61.66,0.1701,1.11
2018-01-05,142103.0,154892.27,1.19,2.28,0.35,0.15,0.0,154892.27,91740.0,142103.0,99996.6,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,33.97,0.5105,62.8,0.1701,1.09
2018-01-08,142103.0,161997.42,1.19,2.29,0.35,0.16,0.0,161997.42,91740.0,142103.0,104583.6,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,34.51,0.5091,62.4,0.1701,1.14
2018-01-09,142103.0,160576.39,1.19,2.22,0.35,0.16,0.0,160576.39,91740.0,142103.0,103666.2,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,34.65,0.5061,62.07,0.1701,1.13
2018-01-10,142103.0,157023.82,1.19,2.09,0.35,0.16,0.0,157023.82,91740.0,142103.0,101372.7,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,33.21,0.5157,63.61,0.1701,1.105
2018-01-11,142103.0,159155.36,1.19,2.07,0.35,0.16,0.0,159155.36,91740.0,142103.0,102748.8,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,33.53,0.5147,63.37,0.1701,1.12
2018-01-12,142103.0,159865.88,1.19,2.2,0.35,0.16,0.0,159865.88,91740.0,142103.0,103207.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,33.8,0.5125,63.05,0.1701,1.125
2018-01-15,142103.0,159155.36,1.19,2.29,0.35,0.16,0.0,159155.36,91740.0,142103.0,102748.8,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,33.75,0.5125,63.08,0.1701,1.12
2018-01-16,142103.0,164128.97,1.19,2.28,0.35,0.16,0.0,164128.97,91740.0,142103.0,105959.7,,,,,,,,,,,,,,,,,,0.1,,,,100.0,10.98,0.0,0.0,,0.0,100.0,34.87,0.5062,61.96,0.1701,1.155
2018-01-17,142103.0,186865.45,1.19,2.21,0.35,0.17,0.0,186865.45,91740.0,142103.0,120638.1,,,,,,,,,,,,,,,,,,0.11,,,,100.0,10.98,0.0,0.0,,0.0,100.0,37.54,0.4939,59.35,0.1701,1.315
2018-01-18,142103.0,204628.32,1.19,1.85,0.35,0.17,0.0,204628.32,91740.0,142103.0,132105.6,,,,,,,,,,,,,,,,,,0.12,,,,100.0,10.98,0.0,0.0,,0.0,100.0,37.38,0.4899,59.1,0.1701,1.44
2018-01-19,142103.0,241575.1,1.19,1.43,0.35,0.18,0.0,241575.1,91740.0,142103.0,155958.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,10.98,0.0,0.0,,0.0,100.0,38.72,0.4833,57.66,0.1701,1.7
2018-01-22,142103.0,219549.14,1.19,1.01,0.35,0.2,0.0,219549.14,91740.0,142103.0,141738.3,,,,,,,,,,,,,,,,,,0.16,,,,100.0,10.98,0.0,0.0,,0.0,100.0,37.3,0.4877,58.95,0.1701,1.545
2018-01-23,142103.0,220259.65,1.19,0.92,0.35,0.21,0.0,220259.65,91740.0,142103.0,142197.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,10.98,0.0,0.0,,0.0,100.0,35.49,0.5017,61.23,0.1701,1.55
2018-01-24,142103.0,201786.26,1.19,0.89,0.35,0.23,0.0,201786.26,91740.0,142103.0,130270.8,,,,,,,,,,,,,,,,,,0.14,,,,100.0,10.98,0.0,0.0,,0.0,100.0,30.09,0.5387,66.9,0.1701,1.42
2018-01-25,142103.0,203207.29,1.19,0.86,0.35,0.21,0.0,203207.29,91740.0,142103.0,131188.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,10.98,0.0,0.0,,0.0,100.0,32.28,0.524,64.74,0.1701,1.43
2018-01-26,142103.0,199654.72,1.19,0.85,0.35,0.21,0.0,199654.72,91740.0,142103.0,128894.7,,,,,,,,,,,,,,,,,,0.13,,,,100.0,10.98,0.0,0.0,,0.0,100.0,31.81,0.5267,65.18,0.1701,1.405
2018-01-29,142103.0,204628.32,1.19,0.86,0.35,0.2,0.0,204628.32,91740.0,142103.0,132105.6,,,,,,,,,,,,,,,,,,0.13,,,,100.0,10.98,0.0,0.0,,0.0,100.0,33.53,0.5144,63.35,0.1701,1.44
