,TE FP Equity_DX_SI_QTY,TE FP Equity_DX_SHORT_INTEREST_VALUE,TE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TE FP Equity_DX_SI_MV,TE FP Equity_DX_DSS,TE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY,TE FP Equity_DX_BROKER_SI_QTY,TE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TE FP Equity_DX_BROKER_SI_MV_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TE FP Equity_DX_BROKER_SI_MV_INC_x,TE FP Equity_DX_SUPPLY_SI_MV_NEW,TE FP Equity_DX_BROKER_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_NEW,TE FP Equity_DX_SUPPLY_SI_MV_DEC,TE FP Equity_DX_BROKER_SI_QTY_INC,TE FP Equity_DX_SUPPLY_SI_QTY_DEC,TE FP Equity_DX_BROKER_SI_MV_NEW_y,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TE FP Equity_DX_BROKER_SI_MV_INC_y,TE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TE FP Equity_DX_BROKER_SI_MV_ADD,TE FP Equity_DX_SUPPLY_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_DEC,TE FP Equity_DX_SUPPLY_SI_MV,TE FP Equity_DX_BROKER_SI_MV_DEC,TE FP Equity_DX_SUPPLY_SI_MV_RMV,TE FP Equity_DX_BROKER_SI_MV_RMV,TE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TE FP Equity_DX_UTILIZATION_QUANTITY,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TE FP Equity_DX_ACTIVE_UTILIZATION_MV,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TE FP Equity_DX_BROKER_SI_CON_RATIO,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TE FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-02-13,2819687.0,76131549.0,2.23,11.11,1.58,77.88,1.0,49592250.0,2445783.0,1836750.0,66036141.0,,,20576.0,1.14,,,,0.12,64474.0,3800.0,,,1.14,20576.0,,45761.0,37210.0,69.85,1.3,,,6.47,6.47,35328432.0,953867664.0,,989.32,6.59,16.36,0.1198,16.4,0.0746
2025-02-14,3013841.0,82518966.58,2.39,11.39,1.69,80.98,1.0,54953932.54,2639747.0,2007083.0,72276272.86,,,212878.0,4.76,,,,0.66,184606.0,18914.0,,,4.76,212878.0,,,14273.0,71.2,0.41,,,7.0,7.0,35076812.0,960403112.56,,941.79,7.03,15.97,0.1199,17.15,0.0799
2025-02-17,3211141.0,88177931.86,2.54,12.07,1.8,87.19,1.0,61884158.06,2847902.0,2253611.0,78203388.92,,,230004.0,7.6,,,,0.58,267342.0,21849.0,,,7.6,230004.0,,,20814.0,78.09,0.57,,,7.55,7.55,34892544.0,958149258.24,,947.19,7.62,14.08,0.1273,21.29,0.0851
2025-02-18,3062316.0,84887399.52,2.42,11.63,1.72,83.3,1.0,60181894.08,2749419.0,2171064.0,76213894.68,,,16170.0,0.63,,,,2.92,21008.0,114653.0,,,0.63,16170.0,,,103555.0,75.76,3.07,,,7.28,7.28,35004248.0,970317754.56,,957.05,7.34,14.82,0.132,22.55,0.0811
2025-02-19,3034329.0,82473062.22,2.4,11.72,1.7,82.41,1.0,58265983.44,2722161.0,2143708.0,73988335.98,,,2152.0,0.31,,,,0.77,12000.0,34410.0,,,0.31,2152.0,,5000.0,39356.0,75.59,1.4,,,7.22,7.22,34999404.0,951283800.72,,960.64,7.29,15.12,0.13,21.96,0.0804
2025-02-20,3018923.0,82114705.6,2.39,11.91,1.69,80.94,1.0,57725472.0,2748812.0,2122260.0,74767686.4,,,71748.0,1.48,,4927.0,,1.46,61564.0,50024.0,,,1.48,71748.0,0.13,4927.0,87939.0,74.67,2.64,,,7.3,7.3,34913740.0,949653728.0,,940.39,7.36,14.96,0.1352,23.34,0.0802
2025-02-21,3110598.0,84670477.56,2.46,12.19,1.74,83.57,1.0,61140420.76,2824909.0,2246158.0,76894022.98,,,37540.0,3.7,,,,0.38,134674.0,18815.0,,,3.7,37540.0,,57372.0,10776.0,76.93,0.3,,,7.5,7.5,34853556.0,948713794.32,,943.22,7.54,14.59,0.1353,23.98,0.0826
2025-02-24,2904171.0,78586867.26,2.3,11.38,1.63,77.78,1.0,56654601.96,2681483.0,2093666.0,72560929.98,,,13690.0,0.57,,,,4.36,24752.0,157116.0,,,0.57,13690.0,,,177244.0,72.92,4.84,,,7.12,7.12,34998824.0,947068177.44,,944.09,7.17,15.69,0.1465,26.04,0.0771
2025-02-25,2927668.0,76646348.24,2.32,11.38,1.64,77.27,1.0,55672057.98,2711990.0,2126511.0,70999898.2,,,109412.0,2.85,,,,2.36,113191.0,78905.0,,,2.85,109412.0,,,80346.0,73.13,2.85,,,7.17,7.17,35135744.0,919853777.92,,936.78,7.24,15.65,0.1441,24.48,0.0774
2025-02-26,2820207.0,76427609.7,2.23,11.0,1.58,74.25,1.0,54562408.3,2715853.0,2013373.0,73599616.3,,,32738.0,1.18,,,,1.19,49180.0,41870.0,,,1.18,32738.0,,12995.0,162318.0,71.21,3.75,,,7.1,7.1,35522104.0,962649018.4,,932.87,7.09,15.79,0.153,26.0,0.0738
2025-02-27,2734323.0,80662528.5,2.17,10.64,1.53,75.65,1.0,60398949.0,2647985.0,2047422.0,78115557.5,,,53191.0,2.65,,,,2.72,59740.0,136359.0,,,2.65,53191.0,,15300.0,25691.0,72.19,0.62,,,6.94,6.94,35484304.0,1046786968.0,,975.95,6.89,17.08,0.166,27.6,0.0717
2025-02-28,2652108.0,79404113.52,2.1,9.65,1.49,76.5,1.0,57767343.78,2528411.0,1929437.0,75700625.34,,,81009.0,3.46,,5267.0,,2.67,115688.0,233673.0,,,3.46,81009.0,0.16,33090.0,238940.0,74.84,5.64,,,6.67,6.67,35399756.0,1059868694.64,,1039.27,6.72,17.27,0.1388,22.4,0.0699
2025-03-03,2224366.0,67709701.04,1.76,7.39,1.25,64.64,1.0,45236792.68,2087116.0,1486097.0,63531811.04,,,31870.0,1.22,,,,14.01,31870.0,486165.0,,,1.22,31870.0,,13000.0,475210.0,62.43,13.83,,,5.52,5.52,35705660.0,1086880290.4,,1060.58,5.56,16.47,0.1371,20.49,0.0589
2025-03-04,1939258.0,57557177.44,1.54,6.27,1.09,56.4,1.0,36924650.56,1853949.0,1244092.0,55025206.32,,,967.0,0.07,,7400.0,,7.04,2028.0,246534.0,,,0.07,967.0,0.23,12400.0,251433.0,56.09,7.03,,,4.94,4.94,35672560.0,1058761580.8,,1062.19,5.02,16.04,0.1423,23.58,0.0517
2025-03-05,1680990.0,49723684.2,1.33,5.33,0.94,47.63,0.0,30038194.2,1623624.0,1015490.0,48026797.92,,,3410.0,2.59,,,,7.9,96797.0,233735.0,,,2.59,3410.0,,,325399.0,47.6,9.72,,,4.34,4.34,35790376.0,1058679322.08,,1045.87,4.35,21.12,0.1699,26.89,0.0449
2025-03-06,1860701.0,55337247.74,1.47,5.8,1.04,53.11,1.0,33174048.06,1728584.0,1115469.0,51408088.16,,,42412.0,3.62,,3300.0,,0.67,123088.0,21428.0,,,3.62,42412.0,0.1,83976.0,26409.0,50.88,0.79,,,4.62,4.62,35658960.0,1060497470.4,,1047.94,4.63,21.14,0.1646,24.42,0.0498
2025-03-07,1803406.0,52587318.96,1.43,5.56,1.01,51.77,1.0,30583124.64,1662488.0,1048804.0,48478150.08,,,5922.0,0.6,,,,2.05,12922.0,79587.0,,,0.6,5922.0,,7569.0,79587.0,49.35,2.39,,,4.44,4.44,35747324.0,1042391967.84,,1049.72,4.49,22.19,0.1725,25.28,0.0482
2025-03-10,1868517.0,54672807.42,1.48,5.74,1.05,52.81,1.0,33378696.12,1714800.0,1140762.0,50175048.0,,,165040.0,1.09,,88222.0,,3.83,49883.0,128451.0,,,1.09,165040.0,2.58,15723.0,46147.0,49.97,1.45,,,4.58,4.58,35743432.0,1045852820.32,,1038.29,4.59,22.3,0.1798,28.51,0.0499
2025-03-11,1953146.0,56484982.32,1.55,5.96,1.09,55.13,1.0,34576520.64,1769049.0,1195592.0,51160897.08,,,94178.0,2.77,,,,1.37,94178.0,45376.0,,,2.77,94178.0,,5447.0,39348.0,51.56,1.21,,,4.72,4.72,35695928.0,1032326237.76,,1032.21,4.76,24.82,0.1859,27.23,0.0521
2025-03-12,1784870.0,52903546.8,1.41,5.34,1.0,50.11,1.0,33882728.88,1698152.0,1143142.0,50333225.28,,,68813.0,2.08,,2078.0,,4.17,77259.0,141788.0,,,2.08,68813.0,0.06,2078.0,131787.0,49.07,3.8,,,4.53,4.53,35821948.0,1061762538.72,,1036.33,4.52,29.81,0.2183,30.91,0.0476
2025-03-13,1837571.0,54134841.66,1.46,5.47,1.03,52.81,1.0,34274146.98,1721193.0,1163413.0,50706345.78,,,63684.0,2.36,,,,1.85,60975.0,73073.0,,,2.36,63684.0,,32430.0,40704.0,51.3,1.19,,,4.59,4.59,35804556.0,1054802219.76,,1054.61,4.64,29.16,0.2298,33.8,0.049
2025-03-14,1600976.0,47548987.2,1.27,4.73,0.9,45.32,0.0,31617966.6,1516722.0,1064578.0,45046643.4,,,,,,,,6.4,,204471.0,,,,,,,98835.0,44.63,3.15,,,4.04,4.04,36040896.0,1070414611.2,,1055.02,4.06,33.5,0.2702,35.29,0.0426
2025-03-17,1658822.0,49897365.76,1.31,4.93,0.93,47.25,0.0,33727651.2,1510009.0,1121265.0,45421070.72,,,8305.0,1.89,,,,1.94,64559.0,71272.0,,,1.89,8305.0,,56254.0,7872.0,44.7,0.15,,,4.01,4.01,36106984.0,1086098078.72,,1066.62,4.02,28.48,0.2312,33.45,0.0441
2025-03-18,1963094.0,60345509.56,1.55,5.86,1.1,56.99,1.0,40233557.16,1694159.0,1308834.0,52078447.66,,,171531.0,5.85,,3100.0,,0.16,186727.0,5447.0,,,5.85,171531.0,0.1,18066.0,2258.0,50.92,0.03,,,4.56,4.56,35457940.0,1089977075.6,,1065.46,4.56,23.98,0.2193,31.68,0.0528
2025-03-19,1541846.0,48506475.16,1.22,4.57,0.86,45.28,0.0,31531602.96,1385840.0,1002276.0,43598526.4,,,,0.23,,,,8.5,7028.0,308319.0,,,0.23,,,,313586.0,42.66,9.0,,,3.82,3.82,34853144.0,1096479910.24,,1071.98,3.83,30.96,0.2526,34.22,0.0425
2025-03-20,1460853.0,45666264.78,1.16,4.28,0.82,43.56,0.0,28688583.66,1307294.0,917741.0,40866010.44,,,3000.0,0.09,,,,2.02,3000.0,87355.0,,,0.09,3000.0,,5809.0,87535.0,41.2,2.37,,,3.61,3.61,34935968.0,1092098359.68,,1092.63,3.63,30.49,0.2451,32.94,0.0403
2025-03-21,1470845.0,45978614.7,1.16,4.33,0.82,43.7,0.0,28775611.5,1342708.0,920525.0,41973052.08,,,34844.0,0.25,,,,,10004.0,,,,0.25,34844.0,,570.0,7220.0,42.09,0.23,,,3.72,3.72,34710604.0,1085053481.04,,1080.48,3.75,30.59,0.2435,32.67,0.0408
2025-03-24,1648019.0,51912598.5,1.3,4.68,0.92,49.53,0.0,26995626.0,1303132.0,857004.0,41048658.0,,,23177.0,0.48,,,,2.04,3311.0,62753.0,,,0.48,23177.0,,,66832.0,40.75,2.14,,,3.62,3.62,34655020.0,1091633130.0,,1079.39,3.64,28.74,0.2757,34.79,0.0458
2025-03-25,1374638.0,43026169.4,1.09,3.95,0.77,41.3,0.0,26830798.2,1303342.0,857214.0,40794604.6,,,2028.0,0.52,,22484.0,,0.0,15628.0,4377.0,,,0.52,2028.0,0.71,2559.0,37902.0,41.14,1.04,,,3.61,3.61,34760160.0,1087993008.0,,1087.7,3.64,28.8,0.2503,34.77,0.0381
2025-03-26,1577960.0,49611062.4,1.25,4.48,0.88,47.51,0.0,24259104.0,1248284.0,771600.0,39246048.96,,,4100.0,0.07,,,,2.14,2028.0,64158.0,,,0.07,4100.0,,5000.0,87642.0,39.19,2.85,,,3.48,3.48,34661456.0,1089756176.64,,1081.99,3.5,30.48,0.272,35.94,0.0439
2025-03-27,1532467.0,47169334.26,1.21,4.33,0.86,46.13,0.0,22885114.68,1199906.0,743506.0,36933106.68,,,,0.25,,,,1.44,7885.0,48378.0,,,0.25,,,,35979.0,37.78,1.09,,,3.36,3.36,34559704.0,1063747689.12,,1074.91,3.4,31.43,0.2811,37.11,0.0429
2025-03-28,1626298.0,49569563.04,1.29,4.65,0.91,48.18,0.0,25500330.0,1293956.0,836625.0,39439778.88,,,69330.0,3.08,,,,0.81,108060.0,14941.0,,,3.08,69330.0,,39661.0,14941.0,39.82,0.48,,,3.64,3.64,34237740.0,1043566315.2,,1044.96,3.67,29.4,0.2782,36.98,0.0458
2025-03-31,1579287.0,47599710.18,1.25,4.38,0.89,46.3,0.0,23040794.26,1223207.0,764459.0,36867458.98,,,,,,,,2.41,,70949.0,,,,,,200.0,72166.0,37.23,2.35,,,3.43,3.43,34419440.0,1037401921.6,,1041.71,3.45,30.29,0.29,39.66,0.0443
2025-04-01,1692980.0,51974486.0,1.34,4.57,0.95,50.02,0.0,28269757.3,1372380.0,920839.0,42132066.0,,,44129.0,6.99,,,,10.26,214160.0,332902.0,,,6.99,44129.0,,437946.0,57780.0,41.4,1.78,,,3.87,3.87,34117516.0,1047407741.2,,1027.81,3.87,32.12,0.2872,32.42,0.0477
2025-04-02,968035.0,29563788.9,0.77,2.59,0.54,29.06,0.0,14395090.08,929134.0,471352.0,28375752.36,,,14931.0,0.96,,,,14.34,31376.0,479653.0,,,0.96,14931.0,,21476.0,480863.0,28.45,13.84,,,2.61,2.61,34621552.0,1057342198.08,,1054.61,2.63,20.15,0.3112,49.41,0.0272
2025-04-03,1285956.0,37061251.92,1.02,3.46,0.72,38.09,0.0,18611667.8,1117624.0,645790.0,32209923.68,,,92355.0,5.86,,5031.0,,0.65,198019.0,21148.0,,,5.86,92355.0,0.15,117283.0,28612.0,33.66,0.93,,,3.13,3.13,34568392.0,996261057.44,,1030.45,3.16,21.07,0.2414,37.65,0.036
2025-04-04,1230977.0,33088661.76,0.98,3.21,0.69,35.15,0.0,16681324.8,1084465.0,620585.0,29150419.2,,,37018.0,0.19,,7954.0,,2.23,10567.0,72795.0,,,0.19,37018.0,0.24,2618.0,43726.0,31.22,1.53,,,3.05,3.05,34458976.0,926257274.88,,978.66,3.09,23.2,0.2519,38.11,0.0346
2025-04-07,1704486.0,44998430.4,1.35,4.18,0.96,46.11,0.0,24179179.2,1383248.0,915878.0,36517747.2,,,229686.0,3.23,,160429.0,,0.07,134864.0,1120.0,,,3.23,229686.0,4.24,70217.0,,37.17,,,,3.9,3.9,34125280.0,900907392.0,,911.86,3.92,21.69,0.1962,27.05,0.048
2025-04-08,2117291.0,57717352.66,1.68,4.98,1.19,56.23,1.0,33306458.82,1705442.0,1221807.0,46490348.92,,,151957.0,9.8,,,,2.66,398334.0,97746.0,,,9.8,151957.0,,267983.0,92405.0,44.96,2.12,,,4.76,4.76,34127080.0,930304200.8,,906.32,4.73,22.09,0.2036,27.18,0.0591
2025-04-09,3107272.0,84082780.32,2.46,7.37,1.74,84.65,1.0,51054697.32,2349728.0,1886722.0,63583639.68,,,706411.0,10.09,,372542.0,,1.56,354498.0,62125.0,,,10.09,706411.0,10.16,,62125.0,64.0,1.48,,,6.39,6.39,34435360.0,931820841.6,,930.7,6.43,24.54,0.1918,27.09,0.0845
2025-04-10,2765067.0,74933315.7,2.19,6.53,1.55,74.35,1.0,51682626.8,2408613.0,1907108.0,65273412.3,,,60039.0,1.01,,,,1.19,49503.0,28894.0,,,1.01,60039.0,,27740.0,29117.0,64.33,0.93,,,6.52,6.52,34512184.0,935280186.4,,934.38,6.44,16.98,0.1881,31.08,0.0749
2025-04-11,2637770.0,72169387.2,2.09,6.39,1.48,71.25,1.0,51423612.48,2293071.0,1879518.0,62738422.56,,,,2.38,,11455.0,,3.46,80284.0,135111.0,,,2.38,,0.31,19569.0,119329.0,61.52,3.19,,,6.4,6.4,33559016.0,918174677.76,,902.9,6.38,17.79,0.2066,34.81,0.0736
2025-04-14,2606207.0,74589644.34,2.07,6.84,1.46,72.22,1.0,58250658.06,2488993.0,2035313.0,71234979.66,,,292339.0,7.8,,8065.0,,4.29,238180.0,161811.0,,,7.8,292339.0,0.22,65394.0,90450.0,67.91,2.43,,,6.78,6.78,34196092.0,978692153.04,,943.09,6.72,19.13,0.2248,36.26,0.071
2025-04-15,2988487.0,87861517.8,2.37,8.0,1.68,86.57,1.0,68100690.0,2790070.0,2316350.0,82028058.0,,,109400.0,12.51,,,,2.05,360829.0,83262.0,,,12.51,109400.0,,274939.0,79792.0,80.83,2.05,,,7.6,7.6,33911752.0,997005508.8,,973.44,7.67,16.64,0.1977,33.18,0.0814
2025-04-16,3281494.0,97263482.16,2.6,8.93,1.84,96.33,1.0,74209756.92,2935691.0,2503703.0,87013881.24,,,177284.0,9.08,,,,0.79,285212.0,31663.0,,,9.08,177284.0,,,97859.0,86.17,2.78,,,8.02,8.02,33677600.0,998204064.0,,983.61,8.05,18.8,0.1978,33.48,0.0896
2025-04-17,3286438.0,97541479.84,2.6,9.04,1.84,97.57,1.0,76128458.0,2991253.0,2564975.0,88780389.04,,,89092.0,4.02,,,,1.66,118732.0,57460.0,,,4.02,89092.0,,23930.0,57460.0,88.66,1.48,,,8.15,8.15,33723496.0,1000913361.28,,994.49,8.19,15.32,0.1992,34.76,0.0895
2025-04-18,3286438.0,97541479.84,2.6,9.11,1.84,97.41,1.0,76128458.0,2991253.0,2564975.0,88780389.04,,,,,,,,,,,,,,,,,,88.52,,,,8.15,8.15,33731892.0,1001162554.56,,993.76,8.18,15.32,0.1992,34.75,0.0895
2025-04-21,3632122.0,107801380.96,2.88,10.07,2.04,107.13,1.0,74549096.16,2991253.0,2511762.0,88780389.04,,,,0.08,,,,,3160.0,,,,0.08,,,,56373.0,88.0,1.59,,,8.15,8.15,33713056.0,1000603502.08,,990.43,8.16,20.68,0.1928,31.32,0.099
2025-04-22,3697467.0,108335783.1,2.93,10.25,2.07,110.03,1.0,73776726.1,3028728.0,2517977.0,88741730.4,,,83005.0,2.84,,,,2.82,78730.0,122042.0,,,2.84,83005.0,,76512.0,72515.0,90.08,2.1,,,8.26,8.26,33630312.0,985368141.6,,992.2,8.32,18.56,0.189,31.0,0.1009
2025-04-23,3583057.0,105413536.94,2.84,9.89,2.01,106.21,1.0,73623638.26,2953720.0,2502503.0,86898442.4,,,11451.0,3.25,,5666.0,,3.27,112614.0,99319.0,,,3.25,11451.0,0.17,12860.0,133754.0,87.39,4.1,,,8.04,8.04,33796224.0,994284910.08,,992.08,8.1,17.11,0.1891,33.09,0.0975
2025-04-24,3167333.0,92929550.22,2.51,8.7,1.78,93.44,1.0,65345578.56,2857819.0,2227184.0,83848409.46,,,51213.0,0.0,,,,4.65,8066.0,147114.0,,,0.0,51213.0,,,283385.0,84.03,8.41,,,7.77,7.77,33944056.0,995918603.04,,991.54,7.81,19.49,0.2175,37.56,0.0861
2025-04-25,3000711.0,90141358.44,2.38,8.3,1.68,88.85,1.0,67249015.96,2749462.0,2238649.0,82593838.48,,,11500.0,5.64,,,,9.09,191092.0,308945.0,,,5.64,11500.0,,189088.0,179627.0,80.9,5.06,,,7.48,7.48,34004032.0,1021481121.28,,997.9,7.5,15.89,0.2513,43.27,0.0816
2025-04-28,3468007.0,107300136.58,2.75,9.76,1.94,104.57,1.0,62269751.18,3354698.0,2012597.0,103794356.12,,,716535.0,,,,,3.35,,125998.0,,,,716535.0,,14699.0,226052.0,100.84,5.63,,,9.1,9.1,33501130.0,1036524962.2,,1005.39,9.12,37.06,0.2878,37.3,0.0941
2025-04-29,3220943.0,99527138.7,2.55,9.06,1.81,99.68,1.0,57430740.0,3095946.0,1858600.0,95664731.4,,,39139.0,1.3,,,,7.84,42135.0,301007.0,,,1.3,39139.0,,3116.0,196132.0,95.89,4.73,,,8.22,8.22,34567120.0,1068124008.0,,1064.0,8.27,39.6,0.33,40.37,0.0855
2025-04-30,3709669.0,111661036.9,2.94,10.36,2.08,116.58,1.0,68599073.9,2260483.0,2279039.0,68040538.3,,,20021.0,14.98,,,,26.77,420439.0,864828.0,,,14.98,20021.0,,9344.0,,70.03,,,,6.03,6.03,35214964.0,1059970416.4,,1082.93,6.07,34.43,0.3223,44.06,0.099
2025-05-01,3716925.0,111879442.5,2.95,9.79,2.08,114.34,1.0,68817479.5,2260483.0,2286295.0,68040538.3,,,,0.27,,,,,9284.0,,,,0.27,,,,2028.0,68.33,0.06,,,6.04,6.04,35140328.0,1057723872.8,,1058.03,6.07,34.2,0.3197,43.92,0.0994
2025-05-02,3584359.0,112333811.06,2.84,9.44,2.01,110.44,1.0,68084175.58,3474236.0,2172437.0,108882556.24,,,105668.0,2.22,,2028.0,,8.16,73232.0,266938.0,,,2.22,105668.0,0.06,1375023.0,189118.0,104.5,5.59,,,9.32,9.32,33795124.0,1059139186.16,,1020.7,9.29,35.13,0.3501,46.93,0.0962
2025-05-05,3687791.0,110043683.44,2.92,9.62,2.07,117.37,1.0,65897790.64,3559157.0,2208371.0,106205244.88,,,121353.0,4.57,,11200.0,,1.21,83775.0,74119.0,,,4.57,121353.0,0.35,37687.0,59041.0,111.64,1.89,,,9.51,9.51,33874624.0,1010818780.16,,1046.33,9.64,34.53,0.346,46.77,0.0985
2025-05-06,3625221.0,108974143.26,2.87,9.49,2.03,110.38,1.0,64653078.06,3496587.0,2150801.0,105107405.22,,,3478.0,0.1,,,,3.25,3478.0,66048.0,,,0.1,3478.0,,,61048.0,104.11,4.64,,,9.33,9.33,33968704.0,1021099242.24,,1009.69,9.35,34.75,0.3474,46.7,0.0968
2025-05-07,2701051.0,80707403.88,2.14,7.07,1.51,83.87,1.0,63784925.64,2567616.0,2134703.0,76720366.08,,,24816.0,0.18,,,,28.27,4000.0,953787.0,,,0.18,24816.0,,,20098.0,77.51,0.0,,,6.83,6.83,34998872.0,1045766295.36,,1047.27,6.89,17.79,0.4257,62.01,0.0719
2025-05-08,2499883.0,77246384.7,1.98,6.78,1.4,78.07,1.0,67720100.1,2352148.0,2191589.0,72681373.2,,,66087.0,1.81,,,,9.56,56886.0,317822.0,,,1.81,66087.0,,36267.0,,70.91,,,,6.26,6.26,35215732.0,1088166118.8,,1059.92,6.27,9.79,0.4925,68.73,0.0665
2025-05-09,2292557.0,71160969.28,1.82,6.19,1.29,73.2,1.0,62040858.56,2237837.0,1998739.0,69462460.48,,,,0.15,,,,3.18,3844.0,114311.0,,,0.15,,,,196694.0,69.08,4.88,,,5.96,5.96,35315900.0,1096205536.0,,1085.2,5.99,10.71,0.5486,72.67,0.061
2025-05-12,2086508.0,65891922.64,1.65,5.69,1.17,67.74,1.0,56613150.2,2032258.0,1792690.0,64178707.64,,,18377.0,0.42,,,,6.51,11856.0,223956.0,,,0.42,18377.0,,,217905.0,64.0,6.1,,,5.55,5.55,34600664.0,1092688969.12,,1078.85,5.6,11.8,0.5086,69.49,0.057
2025-05-13,2091377.0,66798581.38,1.63,5.68,1.17,67.57,1.0,57478808.78,2052113.0,1799587.0,65544489.22,,,27242.0,0.23,,,,0.53,17897.0,11373.0,,,0.23,27242.0,,3986.0,11000.0,64.31,0.35,,,5.61,5.61,34529712.0,1102879001.28,,1085.38,5.59,11.77,0.5167,70.08,0.0572
2025-05-14,1980140.0,64196138.8,1.54,5.46,1.11,65.14,1.0,55092927.0,1949649.0,1699350.0,63207620.58,,,8265.0,0.41,,37837.0,,3.86,12251.0,137152.0,,,0.41,8265.0,1.21,26423.0,150325.0,62.28,3.9,,,5.33,5.33,34616880.0,1122279249.6,,1103.74,5.34,12.42,0.4739,66.67,0.0542
2025-05-15,2122183.0,67612750.38,1.65,6.07,1.19,70.45,1.0,51743889.72,1903866.0,1624102.0,60657170.76,,,7460.0,0.4,,,,3.13,10499.0,99434.0,,,0.4,7460.0,,46191.0,85747.0,61.75,2.32,,,5.21,5.21,34638472.0,1103581717.92,,1114.46,5.25,19.77,0.3982,58.56,0.0581
2025-05-16,1698166.0,54748871.84,1.32,4.96,0.95,56.27,0.0,43729562.24,1697140.0,1356376.0,54715793.6,,,61000.0,,,,,8.73,,267726.0,,,,61000.0,,,267726.0,54.21,8.9,,,4.65,4.65,34789076.0,1121599810.24,,1107.96,4.66,14.98,0.5674,73.58,0.0465
2025-05-19,1900200.0,60065326.64,1.48,5.6,1.07,62.75,1.0,46155155.4,1854333.0,1460144.0,58615470.65,,,56865.0,0.16,,293800.0,,3.84,5027.0,120747.0,,,0.16,56865.0,9.47,221075.0,195059.0,59.31,6.33,,,5.07,5.07,34712868.0,1097273842.18,,1112.8,5.06,15.38,0.4397,62.91,0.052
2025-05-20,1717023.0,54876055.08,1.34,5.02,0.96,57.23,0.0,44300107.56,1714938.0,1386111.0,54809418.48,,,,,,,,4.43,,139395.0,,,,,,,74033.0,55.42,2.2,,,4.69,4.69,34844448.0,1113628558.08,,1120.35,4.71,17.04,0.4759,65.18,0.047
2025-05-21,2006050.0,64554689.0,1.56,5.88,1.12,63.85,1.0,11286298.32,1714938.0,350724.0,55186704.84,,,,,,,,,,,,,,,,,1035387.0,54.52,35.13,,,41.37,4.68,2429962.0,78196177.16,,78.03,41.13,29.86,0.402,54.4,0.0547
2025-05-22,2024117.0,64609814.64,1.58,6.38,1.13,65.41,1.0,11864089.44,1739696.0,371682.0,55531096.32,,,2800.0,,,24758.0,,0.0,,5631.0,,,,2800.0,0.81,27589.0,3800.0,56.22,0.12,,,31.52,4.76,3779615.0,120645310.8,,121.35,31.66,29.48,0.3949,53.97,0.0553
2025-05-23,1182338.0,37905756.28,0.92,4.02,0.66,38.86,0.0,28091805.56,1120079.0,876226.0,35909732.74,,,4398.0,25.34,,36100.0,,20.51,758444.0,624115.0,,,25.34,4398.0,1.15,100.0,290000.0,35.5,9.33,,,3.06,3.06,35467328.0,1137082535.68,,1125.14,3.06,21.0,0.5279,69.38,0.0323
2025-05-26,1379800.0,45202248.0,1.08,4.73,0.77,45.29,0.0,35174018.88,1337857.0,1073688.0,43828195.32,,,,0.21,,212801.0,,0.06,6743.0,1766.0,,,0.21,,6.94,219544.0,22082.0,42.78,0.8,,,3.66,3.66,35204440.0,1153297454.4,,1125.39,3.66,18.08,0.3894,57.46,0.0378
2025-05-27,1342467.0,44274561.66,1.05,4.66,0.75,45.08,0.0,34178987.9,1292069.0,1036355.0,42612435.62,,,,,,,,1.18,,45788.0,,,,,,,37333.0,42.48,0.61,,,3.54,3.54,35247252.0,1162454370.96,,1149.84,3.56,18.75,0.3997,58.11,0.0367
2025-05-28,1391731.0,45787949.9,1.08,5.02,0.78,46.96,0.0,36007141.8,1352710.0,1094442.0,44504159.0,,,57566.0,3.56,,,,1.28,101922.0,40804.0,,,3.56,57566.0,,43879.0,43835.0,44.74,1.43,,,3.72,3.72,35019032.0,1152126152.8,,1150.34,3.74,17.63,0.368,55.24,0.0383
