,ALDBT FP Equity_DX_SI_QTY,ALDBT FP Equity_DX_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDBT FP Equity_DX_SI_MV,ALDBT FP Equity_DX_DSS,ALDBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SUPPLY_SI_QTY,ALDBT FP Equity_DX_BROKER_SI_QTY,ALDBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_x,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDBT FP Equity_DX_BROKER_SI_MV_INC_x,ALDBT FP Equity_DX_BROKER_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_NEW,ALDBT FP Equity_DX_SUPPLY_SI_MV_DEC,ALDBT FP Equity_DX_BROKER_SI_QTY_INC,ALDBT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_y,ALDBT FP Equity_DX_BROKER_SI_MV_INC_y,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDBT FP Equity_DX_BROKER_SI_MV_ADD,ALDBT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_DEC,ALDBT FP Equity_DX_SUPPLY_SI_MV,ALDBT FP Equity_DX_BROKER_SI_MV_DEC,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDBT FP Equity_DX_BROKER_SI_CON_RATIO,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-01-25,808488.0,9135.91,0.36,0.11,0.36,0.01,0.0,8231.91,728488.0,728488.0,8231.91,,,,,,0.01,,1125000.0,,,,,,1125000.0,0.01,0.01,100.0,41.83,0.0,0.0,0.0,100.0,23.19,0.4103,55.94,0.4643
2023-01-26,1418996.0,15608.96,0.63,0.19,0.63,0.02,0.0,11371.16,1033742.0,1033742.0,11371.16,,305254.0,0.0,,,,305254.0,,,0.0,305254.0,,,,0.01,,100.0,50.51,0.0,0.0,0.0,100.0,32.58,0.4222,54.78,0.6933
2023-01-27,1418996.0,15608.96,0.63,0.18,0.63,0.02,0.0,11371.16,1033742.0,1033742.0,11371.16,,,,,,,,,,,,,,,0.01,,100.0,50.51,0.0,0.0,0.0,100.0,33.17,0.4206,54.3,0.6933
2023-01-30,1418996.0,15750.86,0.63,0.18,0.63,0.02,0.0,11474.54,1033742.0,1033742.0,11474.54,,,,,,,,,,,,,,,0.01,,100.0,50.51,0.0,0.0,0.0,100.0,33.37,0.42,54.14,0.6933
2023-01-31,1418996.0,15041.36,0.63,0.18,0.63,0.02,0.0,10957.67,1033742.0,1033742.0,10957.67,,,,,,,,,,,,,,,0.01,,100.0,50.51,0.0,0.0,0.0,100.0,32.16,0.4234,55.12,0.6933
2023-02-01,1418996.0,15750.86,0.63,0.17,0.63,0.02,0.0,11474.54,1033742.0,1033742.0,11474.54,,,,,,,,,,,,,,,0.01,,100.0,50.51,0.0,0.0,0.0,100.0,34.2,0.418,53.46,0.6933
2023-02-02,1258996.0,13974.86,0.56,0.15,0.56,0.01,0.0,10586.54,953742.0,953742.0,10586.54,,,,,,0.0,,80000.0,,,,,,80000.0,0.01,0.0,100.0,48.5,0.0,0.0,0.0,100.0,37.39,0.3949,48.49,0.6402
2023-02-03,1258996.0,14226.65,0.56,0.15,0.56,0.01,0.0,10777.28,953742.0,953742.0,10777.28,,,,,,,,,,,,,,,0.01,,100.0,48.5,0.0,0.0,0.0,100.0,37.8,0.3946,48.17,0.6402
2023-02-06,1258996.0,13597.16,0.56,0.15,0.56,0.01,0.0,10300.41,953742.0,953742.0,10300.41,,,,,,,,,,,,,,,0.01,,100.0,47.86,0.0,0.0,0.0,100.0,36.33,0.3957,49.31,0.6318
2023-02-07,1258996.0,13093.56,0.56,0.15,0.56,0.01,0.0,9918.92,953742.0,953742.0,9918.92,,,,,,,,,,,,,,,0.01,,100.0,47.86,0.0,0.0,0.0,100.0,36.51,0.3956,49.17,0.6318
2023-02-08,1258996.0,13723.06,0.56,0.15,0.56,0.01,0.0,10395.79,953742.0,953742.0,10395.79,,,,,,,,,,,,,,,0.01,,100.0,47.86,0.0,0.0,0.0,100.0,38.14,0.3958,48.11,0.6318
2023-02-09,648488.0,6873.97,0.29,0.08,0.29,0.01,0.0,6873.97,648488.0,648488.0,6873.97,,,,,,0.0,,305254.0,,,,,,305254.0,0.01,0.0,100.0,38.43,0.0,0.0,0.0,100.0,27.98,0.597,72.02,0.3843
2023-02-10,1081888.0,11792.58,0.48,0.13,0.48,0.01,0.0,9430.55,865188.0,865188.0,9430.55,,216700.0,,216700.0,,,,,,,216700.0,0.0,,,0.01,,100.0,45.44,0.0,0.0,0.0,100.0,39.57,0.3783,44.19,0.5682
2023-02-13,904278.0,9494.92,0.4,0.11,0.4,0.01,0.0,9494.92,904278.0,904278.0,9494.92,,39090.0,0.0,,,,39090.0,,,0.0,39090.0,,,,0.01,,100.0,47.49,0.0,0.0,0.0,100.0,38.55,0.3734,44.14,0.4749
2023-02-14,1120978.0,11546.07,0.5,0.14,0.5,0.01,0.0,9314.06,904278.0,904278.0,9314.06,,,,,,,,,,,,,,,0.01,,100.0,47.49,0.0,0.0,0.0,100.0,41.52,0.3785,42.49,0.5887
2023-02-15,1081888.0,11035.26,0.48,0.13,0.48,0.01,0.0,8824.92,865188.0,865188.0,8824.92,,,,,,0.0,,39090.0,,,,,,39090.0,0.01,0.0,100.0,45.44,0.0,0.0,0.0,100.0,40.23,0.3763,43.27,0.5682
2023-02-16,1081888.0,11035.26,0.48,0.12,0.48,0.01,0.0,8824.92,865188.0,865188.0,8824.92,,,,,,,,,,,,,,,0.01,,100.0,45.44,0.0,0.0,0.0,100.0,40.06,0.3768,43.51,0.5682
2023-02-17,1081888.0,11251.64,0.48,0.13,0.48,0.01,0.0,8997.96,865188.0,865188.0,8997.96,,,,,,,,,,,,,,,0.01,,100.0,45.44,0.0,0.0,0.0,100.0,39.72,0.3778,43.98,0.5682
2023-02-20,648488.0,6938.82,0.29,0.08,0.29,0.01,0.0,6938.82,648488.0,648488.0,6938.82,,,,,,0.0,,216700.0,,,,,,216700.0,0.01,0.0,100.0,38.43,0.0,0.0,0.0,100.0,26.86,0.6071,73.14,0.3843
2023-02-21,823266.0,8891.27,0.37,0.09,0.37,0.01,0.0,7003.67,823266.0,648488.0,8891.27,,174778.0,,,,,,,,,174778.0,,,,0.01,,100.0,48.79,0.0,0.0,0.0,100.0,21.47,0.4199,57.36,0.4879
2023-02-22,1016966.0,10678.14,0.45,0.1,0.45,0.02,0.0,10678.14,1016966.0,1016966.0,10678.14,,193700.0,,368478.0,,,,,,,193700.0,0.01,,,0.01,,100.0,51.33,0.0,0.0,0.0,100.0,24.66,0.5024,65.76,0.5134
2023-02-23,842188.0,8674.54,0.38,0.08,0.38,0.01,0.0,8674.54,842188.0,842188.0,8674.54,,,,,,0.0,,174778.0,,,,,,174778.0,0.01,0.01,100.0,47.12,0.0,0.0,0.0,100.0,23.25,0.4066,55.41,0.4712
2023-02-24,648488.0,6679.43,0.29,0.06,0.29,0.01,0.0,6679.43,648488.0,648488.0,6679.43,,,,,,0.0,,193700.0,,,,,,193700.0,0.01,0.0,100.0,36.28,0.0,0.0,0.0,100.0,27.42,0.602,72.58,0.3628
2023-02-27,648488.0,6355.18,0.29,0.06,0.29,0.01,0.0,6355.18,648488.0,648488.0,6355.18,,,,,,,,,,,,,,,0.01,,100.0,36.28,0.0,0.0,0.0,100.0,28.42,0.5931,71.58,0.3628
2023-02-28,981988.0,8936.09,0.44,0.09,0.44,0.02,0.0,8936.09,981988.0,981988.0,8936.09,,333500.0,,333500.0,,,,,,,333500.0,0.02,,,0.01,,100.0,46.3,0.0,0.0,0.0,100.0,18.87,0.5811,73.46,0.463
2023-03-01,981988.0,8543.3,0.44,0.09,0.44,0.01,0.0,8543.3,981988.0,981988.0,8543.3,,,,,,,,,,,,,,,0.01,,100.0,54.94,0.0,0.0,0.0,100.0,36.86,0.3727,45.26,0.5494
2023-03-02,981988.0,7855.9,0.44,0.08,0.44,0.01,0.0,7855.9,981988.0,981988.0,7855.9,,,,,,,,,,,,,,,0.01,,100.0,54.94,0.0,0.0,0.0,100.0,38.57,0.3704,43.55,0.5494
2023-03-03,981988.0,8346.9,0.44,0.09,0.44,0.01,0.0,8346.9,981988.0,981988.0,8346.9,,,,,,,,,,,,,,,0.01,,100.0,54.94,0.0,0.0,0.0,100.0,38.08,0.38,45.68,0.5494
2023-03-06,648488.0,5252.75,0.29,0.06,0.29,0.01,0.0,5252.75,648488.0,648488.0,5252.75,,,,,,0.0,,333500.0,,,,,,333500.0,0.01,0.0,100.0,36.28,0.0,0.0,0.0,100.0,28.39,0.5934,71.61,0.3628
2023-03-07,1019223.0,8051.86,0.45,0.1,0.45,0.02,0.0,8051.86,1019223.0,1019223.0,8051.86,,370735.0,,370735.0,,,,,,,370735.0,0.02,,,0.01,,100.0,57.02,0.0,0.0,0.0,100.0,15.69,0.6403,78.23,0.5702
2023-03-08,981988.0,7561.31,0.44,0.1,0.44,0.01,0.0,7561.31,981988.0,981988.0,7561.31,,,,,,0.0,,37235.0,,,,,,37235.0,0.01,0.02,100.0,54.94,0.0,0.0,0.0,100.0,39.87,0.375,43.33,0.5494
2023-03-09,470688.0,3671.37,0.21,0.05,0.21,0.0,0.0,3671.37,470688.0,470688.0,3671.37,,,,,,0.0,,511300.0,,,,,,511300.0,0.0,0.0,100.0,29.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.2924
2023-03-10,470688.0,3624.3,0.21,0.05,0.21,0.0,0.0,3624.3,470688.0,470688.0,3624.3,,,,,,,,,,,,,,,0.0,,100.0,29.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.2924
2023-03-13,593354.0,4272.15,0.26,0.06,0.26,0.01,0.0,4272.15,593354.0,593354.0,4272.15,,122666.0,,122666.0,,,,,,,122666.0,0.01,,,0.0,,100.0,36.05,0.0,0.0,0.0,100.0,35.59,0.5415,64.41,0.3605
2023-03-14,1059238.0,7944.29,0.47,0.11,0.47,0.01,0.0,5737.22,764963.0,764963.0,5737.22,,171609.0,,294275.0,,,,,,,171609.0,0.0,,122666.0,0.01,0.01,100.0,39.43,0.0,0.0,0.0,100.0,41.09,0.5159,58.91,0.5459
2023-03-15,1119845.0,7614.95,0.5,0.11,0.5,0.01,0.0,5613.88,825570.0,825570.0,5613.88,,60607.0,,60607.0,,,,,,,60607.0,0.0,,,0.01,,100.0,50.31,0.0,0.0,0.0,100.0,28.05,0.3553,45.39,0.6824
2023-03-16,1329845.0,9042.95,0.59,0.13,0.59,0.01,0.0,7041.88,1035570.0,1035570.0,7041.88,,,0.0,,,,210000.0,,,0.0,,,210000.0,,0.01,,100.0,56.91,0.0,0.0,0.0,100.0,31.49,0.3744,48.5,0.7309
2023-03-17,1178745.0,9312.09,0.53,0.11,0.53,0.01,0.0,7584.16,960020.0,960020.0,7584.16,,,,,,0.0,,75550.0,,,,,,75550.0,0.01,0.0,100.0,52.76,0.0,0.0,0.0,100.0,38.94,0.354,39.47,0.6478
2023-03-20,890688.0,7481.78,0.4,0.07,0.4,0.01,0.0,5717.78,680688.0,680688.0,5717.78,,,,,,0.0,,279332.0,,,,,,279332.0,0.01,0.0,100.0,47.95,0.0,0.0,0.0,100.0,45.63,0.5038,54.37,0.6274
2023-03-21,4447788.0,32468.85,1.98,0.29,1.98,0.04,0.0,30935.85,4237788.0,4237788.0,30935.85,,3557100.0,,3557100.0,,,,,,,3557100.0,0.03,,,0.04,,100.0,85.15,0.0,0.0,0.0,100.0,10.06,0.662,80.14,0.8937
2023-03-22,4422207.0,31397.67,1.97,0.26,1.97,0.04,0.0,31397.67,4422207.0,4422207.0,31397.67,,184419.0,0.01,,,,184419.0,,,0.01,184419.0,,,,0.03,,100.0,97.67,0.0,0.0,0.0,100.0,26.84,0.4991,64.82,0.9767
2023-03-23,1075107.0,7525.75,0.48,0.06,0.48,0.01,0.0,6055.75,865107.0,865107.0,6055.75,,,,,,0.03,,3557100.0,,,,,,3557100.0,0.01,0.03,100.0,60.94,0.0,0.0,0.0,100.0,43.43,0.5086,56.57,0.7574
2023-03-24,865107.0,6055.75,0.39,0.05,0.39,0.01,0.0,6055.75,865107.0,865107.0,6055.75,,,,,,,,,,,,,,,0.01,,100.0,60.64,0.0,0.0,0.0,100.0,49.85,0.5,50.15,0.6064
2023-03-27,890688.0,5789.47,0.4,0.05,0.4,0.01,0.0,4424.47,680688.0,680688.0,4424.47,,,,,,0.0,,184419.0,,,,,,184419.0,0.0,0.0,100.0,47.71,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.6243
2023-03-28,871188.0,5575.6,0.39,0.05,0.39,0.01,0.0,5575.6,871188.0,871188.0,5575.6,,190500.0,0.01,,,,190500.0,,,0.01,190500.0,,,,0.01,,100.0,53.87,0.0,0.0,0.0,100.0,21.67,0.6605,78.33,0.5387
2023-03-29,661188.0,3768.77,0.29,0.03,0.29,0.0,0.0,3768.77,661188.0,661188.0,3768.77,,,,,,0.0,,210000.0,,,,,,210000.0,0.0,0.01,100.0,48.29,0.0,0.0,0.0,100.0,41.52,0.5144,58.48,0.4829
2023-03-30,661188.0,3636.53,0.29,0.03,0.29,0.0,0.0,3636.53,661188.0,661188.0,3636.53,,,,,,,,,,,,,,,0.0,,100.0,48.33,0.0,0.0,0.0,100.0,42.39,0.5116,57.61,0.4833
2023-03-31,671155.0,3892.7,0.3,0.03,0.3,0.0,0.0,3892.7,671155.0,671155.0,3892.7,,,0.0,,,,9967.0,,,0.0,,,9967.0,,0.0,,100.0,49.06,0.0,0.0,0.0,100.0,28.77,0.5902,71.23,0.4906
2023-04-03,671155.0,3691.35,0.3,0.03,0.3,0.0,0.0,3691.35,671155.0,671155.0,3691.35,,,,,,,,,,,,,,,0.0,,100.0,49.95,0.0,0.0,0.0,100.0,43.12,0.5095,56.88,0.4995
2023-04-04,681122.0,3609.95,0.3,0.03,0.3,0.0,0.0,3557.12,671155.0,671155.0,3557.12,,,,,,,,,,,,,,,0.0,,100.0,49.95,0.0,0.0,0.0,100.0,31.69,0.567,68.31,0.5069
2023-04-05,671155.0,3557.12,0.3,0.03,0.3,0.0,0.0,3557.12,671155.0,671155.0,3557.12,,,,,,,,,,,,,,,0.0,,100.0,49.01,0.0,0.0,0.0,100.0,43.97,0.5073,56.03,0.4901
2023-04-06,684652.0,3628.66,0.31,0.03,0.31,0.0,0.0,3628.66,684652.0,684652.0,3628.66,,13497.0,0.0,,,,13497.0,,,0.0,13497.0,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,44.86,0.5053,55.14,0.5
2023-04-07,684652.0,3628.66,0.31,0.03,0.31,0.0,0.0,3628.66,684652.0,684652.0,3628.66,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,44.86,0.5053,55.14,0.5
2023-04-10,684652.0,3628.66,0.31,0.03,0.31,0.0,0.0,3628.66,684652.0,684652.0,3628.66,,,,,,,,,,,,,,,0.0,,100.0,54.64,0.0,0.0,0.0,100.0,44.86,0.5053,55.14,0.5464
2023-04-11,517616.0,2381.03,0.23,0.02,0.23,0.0,0.0,2273.1,494152.0,494152.0,2273.1,,,,,,0.0,,190500.0,,,,,,190500.0,0.0,0.0,100.0,36.51,0.0,0.0,0.0,100.0,10.3,0.8152,89.7,0.3824
2023-04-12,1008944.0,4742.04,0.45,0.04,0.45,0.0,0.0,3477.14,739816.0,739816.0,3477.14,,245664.0,0.0,,,,245664.0,,,0.0,245664.0,,,,0.0,,100.0,49.46,0.0,0.0,0.0,100.0,47.19,0.5016,52.81,0.6745
2023-04-13,989010.0,4549.45,0.44,0.04,0.44,0.0,0.0,3357.31,729849.0,729849.0,3357.31,,,,,,0.0,,9967.0,,,,,,9967.0,0.0,0.0,100.0,46.39,0.0,0.0,0.0,100.0,47.06,0.5017,52.94,0.6286
2023-04-14,989010.0,4747.25,0.44,0.04,0.44,0.0,0.0,3503.28,729849.0,729849.0,3503.28,,,,,,,,,,,,,,,0.0,,100.0,40.25,0.0,0.0,0.0,100.0,48.65,0.5004,51.35,0.5454
2023-04-17,989010.0,4549.45,0.44,0.04,0.44,0.0,0.0,3357.31,729849.0,729849.0,3357.31,,,,,,,,,,,,,,,0.0,,100.0,40.25,0.0,0.0,0.0,100.0,46.53,0.5024,53.47,0.5454
2023-04-18,962016.0,4136.67,0.43,0.04,0.43,0.0,0.0,3080.31,716352.0,716352.0,3080.31,,,,,,0.0,,13497.0,,,,,,13497.0,0.0,0.0,100.0,39.8,0.0,0.0,0.0,100.0,47.24,0.5015,52.76,0.5345
2023-04-19,962016.0,3751.86,0.43,0.04,0.43,0.0,0.0,2793.77,716352.0,716352.0,2793.77,,,,,,,,,,,,,,,0.0,,100.0,39.8,0.0,0.0,0.0,100.0,46.49,0.5025,53.51,0.5345
2023-04-20,962016.0,3655.66,0.43,0.04,0.43,0.0,0.0,2722.14,716352.0,716352.0,2722.14,,,,,,,,,,,,,,,0.0,,100.0,39.8,0.0,0.0,0.0,100.0,47.03,0.5018,52.97,0.5345
2023-04-21,470688.0,1694.48,0.21,0.02,0.21,0.0,0.0,1694.48,470688.0,470688.0,1694.48,,,,,,0.0,,245664.0,,,,,,245664.0,0.0,0.0,100.0,24.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.2478
2023-04-24,470688.0,1788.61,0.21,0.02,0.21,0.0,0.0,1788.61,470688.0,470688.0,1788.61,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-04-25,470688.0,1788.61,0.21,0.02,0.21,0.0,0.0,1788.61,470688.0,470688.0,1788.61,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-04-26,470688.0,1882.75,0.21,0.02,0.21,0.0,0.0,1882.75,470688.0,470688.0,1882.75,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-04-27,470688.0,1882.75,0.21,0.02,0.21,0.0,0.0,1882.75,470688.0,470688.0,1882.75,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-04-28,470688.0,1882.75,0.21,0.02,0.21,0.0,0.0,1882.75,470688.0,470688.0,1882.75,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-05-01,470688.0,1882.75,0.21,0.02,0.21,0.0,0.0,1882.75,470688.0,470688.0,1882.75,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-05-02,470688.0,1694.48,0.21,0.02,0.21,0.0,0.0,1694.48,470688.0,470688.0,1694.48,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-05-03,470688.0,1600.34,0.21,0.02,0.21,0.0,0.0,1600.34,470688.0,470688.0,1600.34,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-05-04,470688.0,1506.2,0.21,0.02,0.21,0.0,0.0,1506.2,470688.0,470688.0,1506.2,,,,,,,,,,,,,,,0.0,,100.0,28.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2846
2023-05-05,2015932.0,6450.98,0.9,0.1,0.9,0.01,0.0,3978.59,1243310.0,1243310.0,3978.59,,772622.0,,772622.0,,,,,,,772622.0,0.01,,,0.0,,100.0,51.23,0.0,0.0,0.0,100.0,12.88,0.7756,87.12,0.8307
2023-05-08,498574.0,1495.72,0.22,0.03,0.22,0.0,0.0,1453.89,484631.0,484631.0,1453.89,,,,,,0.0,,758679.0,,,,,,758679.0,0.0,0.01,100.0,29.3,0.0,0.0,0.0,100.0,11.53,0.796,88.47,0.3014
2023-05-09,498574.0,1445.86,0.22,0.03,0.22,0.0,0.0,1405.43,484631.0,484631.0,1405.43,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,11.73,0.7929,88.27,0.3014
2023-05-10,498574.0,1445.86,0.22,0.03,0.22,0.0,0.0,1405.43,484631.0,484631.0,1405.43,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,11.64,0.7943,88.36,0.3014
2023-05-11,498574.0,1396.01,0.22,0.03,0.22,0.0,0.0,1356.97,484631.0,484631.0,1356.97,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,12.02,0.7885,87.98,0.3014
2023-05-12,498574.0,1196.58,0.22,0.03,0.22,0.0,0.0,1163.11,484631.0,484631.0,1163.11,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,13.66,0.7641,86.34,0.3014
2023-05-15,498574.0,1096.86,0.22,0.03,0.22,0.0,0.0,1066.19,484631.0,484631.0,1066.19,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,14.3,0.7548,85.7,0.3014
2023-05-16,498574.0,1196.58,0.22,0.03,0.22,0.0,0.0,1163.11,484631.0,484631.0,1163.11,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,13.09,0.7725,86.91,0.3014
2023-05-17,498574.0,1047.01,0.22,0.03,0.22,0.0,0.0,1017.73,484631.0,484631.0,1017.73,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,14.89,0.7465,85.11,0.3014
2023-05-18,498574.0,1047.01,0.22,0.03,0.22,0.0,0.0,1017.73,484631.0,484631.0,1017.73,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,14.59,0.7508,85.41,0.3014
2023-05-19,498574.0,1096.86,0.22,0.03,0.22,0.0,0.0,1066.19,484631.0,484631.0,1066.19,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,41.23,0.5154,58.77,0.3014
2023-05-22,498574.0,1047.01,0.22,0.03,0.22,0.0,0.0,1017.73,484631.0,484631.0,1017.73,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,14.68,0.7495,85.32,0.3014
2023-05-23,498574.0,997.15,0.22,0.03,0.22,0.0,0.0,969.26,484631.0,484631.0,969.26,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,15.2,0.7422,84.8,0.3014
2023-05-24,498574.0,947.29,0.22,0.02,0.22,0.0,0.0,920.8,484631.0,484631.0,920.8,,,,,,,,,,,,,,,0.0,,100.0,29.3,0.0,0.0,0.0,100.0,15.77,0.7344,84.23,0.3014
2023-05-25,498574.0,897.43,0.22,0.02,0.22,0.0,0.0,872.34,484631.0,484631.0,872.34,,,,,,,,,,,,,,,0.0,,100.0,23.59,0.0,0.0,0.0,100.0,16.38,0.726,83.62,0.2427
2023-05-26,498574.0,747.86,0.22,0.02,0.22,0.0,0.0,726.95,484631.0,484631.0,726.95,,,,,,,,,,,,,,,0.0,,100.0,23.59,0.0,0.0,0.0,100.0,18.9,0.6934,81.1,0.2427
2023-05-29,498574.0,797.72,0.22,0.02,0.22,0.0,0.0,775.41,484631.0,484631.0,775.41,,,,,,,,,,,,,,,0.0,,100.0,23.59,0.0,0.0,0.0,100.0,17.55,0.7106,82.45,0.2427
2023-05-30,498574.0,797.72,0.22,0.02,0.22,0.0,0.0,775.41,484631.0,484631.0,775.41,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,17.67,0.709,82.33,0.2314
2023-05-31,498574.0,698.0,0.22,0.02,0.22,0.0,0.0,678.48,484631.0,484631.0,678.48,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,47.8,0.501,52.2,0.2314
2023-06-01,498574.0,648.15,0.22,0.02,0.22,0.0,0.0,630.02,484631.0,484631.0,630.02,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,20.6,0.6729,79.4,0.2314
2023-06-02,498574.0,698.0,0.22,0.02,0.22,0.0,0.0,678.48,484631.0,484631.0,678.48,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,19.3,0.6885,80.7,0.2314
2023-06-05,498574.0,698.0,0.22,0.02,0.22,0.0,0.0,678.48,484631.0,484631.0,678.48,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,19.44,0.6868,80.56,0.2314
2023-06-06,498574.0,698.0,0.22,0.02,0.22,0.0,0.0,678.48,484631.0,484631.0,678.48,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,19.44,0.6868,80.56,0.2314
2023-06-07,498574.0,698.0,0.22,0.02,0.22,0.0,0.0,678.48,484631.0,484631.0,678.48,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,19.43,0.6869,80.57,0.2314
2023-06-08,498574.0,648.15,0.22,0.02,0.22,0.0,0.0,630.02,484631.0,484631.0,630.02,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,20.61,0.6728,79.39,0.2314
2023-06-09,498574.0,598.29,0.22,0.02,0.22,0.0,0.0,581.56,484631.0,484631.0,581.56,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,21.81,0.6589,78.19,0.2314
2023-06-12,498574.0,598.29,0.22,0.02,0.22,0.0,0.0,581.56,484631.0,484631.0,581.56,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,21.66,0.6606,78.34,0.2314
2023-06-13,498574.0,598.29,0.22,0.02,0.22,0.0,0.0,581.56,484631.0,484631.0,581.56,,,,,,,,,,,,,,,0.0,,100.0,22.5,0.0,0.0,0.0,100.0,21.65,0.6607,78.35,0.2314
2023-06-14,498574.0,598.29,0.22,0.02,0.22,0.0,0.0,581.56,484631.0,484631.0,581.56,,,,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,21.65,0.6607,78.35,0.1878
2023-06-15,498574.0,548.43,0.22,0.02,0.22,0.0,0.0,533.09,484631.0,484631.0,533.09,,,,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,23.16,0.6441,76.84,0.1878
2023-06-16,498574.0,598.29,0.22,0.02,0.22,0.0,0.0,581.56,484631.0,484631.0,581.56,,,,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,44.22,0.5067,55.78,0.1878
2023-06-19,498574.0,498.57,0.22,0.01,0.22,0.0,0.0,484.63,484631.0,484631.0,484.63,,,,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,24.91,0.6259,75.09,0.1878
