,TNG FP Equity_DX_SI_QTY,TNG FP Equity_DX_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TNG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TNG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TNG FP Equity_DX_SI_MV,TNG FP Equity_DX_DSS,TNG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY,TNG FP Equity_DX_BROKER_SI_QTY,TNG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TNG FP Equity_DX_BROKER_SI_MV_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_x,TNG FP Equity_DX_BROKER_SI_MV_INC_x,TNG FP Equity_DX_SUPPLY_SI_MV_NEW,TNG FP Equity_DX_BROKER_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_NEW,TNG FP Equity_DX_SUPPLY_SI_MV_DEC,TNG FP Equity_DX_BROKER_SI_QTY_INC,TNG FP Equity_DX_SUPPLY_SI_QTY_DEC,TNG FP Equity_DX_BROKER_SI_MV_NEW_y,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TNG FP Equity_DX_BROKER_SI_MV_INC_y,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_y,TNG FP Equity_DX_BROKER_SI_MV_ADD,TNG FP Equity_DX_SUPPLY_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_DEC,TNG FP Equity_DX_SUPPLY_SI_MV,TNG FP Equity_DX_BROKER_SI_MV_DEC,TNG FP Equity_DX_SUPPLY_SI_MV_RMV,TNG FP Equity_DX_BROKER_SI_MV_RMV,TNG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TNG FP Equity_DX_UTILIZATION_QUANTITY,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TNG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TNG FP Equity_DX_ACTIVE_UTILIZATION_MV,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TNG FP Equity_DX_BROKER_SI_CON_RATIO,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TNG FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-03-15,140992.0,369399.04,0.72,2.45,0.25,0.37,0.0,369399.04,8122.0,140992.0,21279.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.47,0.0,0.0,,0.0,100.0,27.29,0.2158,27.44,3.553
2017-03-16,140992.0,369399.04,0.72,2.45,0.25,0.37,0.0,369399.04,8122.0,140992.0,21279.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.47,0.0,0.0,,0.0,100.0,27.31,0.2163,27.5,3.553
2017-03-17,140992.0,372218.88,0.72,2.46,0.25,0.37,0.0,372218.88,8122.0,140992.0,21442.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.47,0.0,0.0,,0.0,100.0,27.17,0.2161,27.57,3.553
2017-03-20,140992.0,373628.8,0.72,2.49,0.25,0.37,0.0,373628.8,8122.0,140992.0,21523.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,20.47,0.0,0.0,,0.0,100.0,27.08,0.2159,27.58,3.553
2017-03-21,140992.0,372218.88,0.72,2.47,0.25,0.37,0.0,372218.88,8122.0,140992.0,21442.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,27.14,0.2159,27.53,2.3623
2017-03-22,140992.0,370808.96,0.72,2.05,0.25,0.37,0.0,370808.96,8122.0,140992.0,21360.86,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,27.2,0.2159,27.5,2.3623
2017-03-23,140992.0,369399.04,0.72,2.03,0.25,0.37,0.0,369399.04,8122.0,140992.0,21279.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,27.28,0.216,27.47,2.3623
2017-03-24,140992.0,365169.28,0.72,1.99,0.25,0.37,0.0,365169.28,8122.0,140992.0,21035.98,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,27.35,0.2161,27.47,2.3623
2017-03-27,140992.0,366579.2,0.72,1.96,0.25,0.37,0.0,366579.2,8122.0,140992.0,21117.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,27.45,0.2166,27.46,2.3623
2017-03-28,140992.0,366579.2,0.72,1.95,0.25,0.37,0.0,366579.2,8122.0,140992.0,21117.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,27.42,0.2163,27.42,2.3623
2017-03-29,140992.0,383498.24,0.72,2.04,0.25,0.38,0.0,383498.24,8122.0,140992.0,22091.84,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,26.72,0.2165,27.93,2.3623
2017-03-30,140992.0,389137.92,0.72,1.8,0.25,0.39,0.0,389137.92,8122.0,140992.0,22416.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,26.3,0.2151,27.92,2.3623
2017-03-31,140992.0,479372.8,0.72,1.78,0.25,0.44,0.0,479372.8,8122.0,140992.0,27614.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.61,0.0,0.0,,0.0,100.0,23.07,0.2185,30.17,2.3623
2017-04-03,140992.0,446944.64,0.72,0.83,0.25,0.43,0.0,446944.64,8122.0,140992.0,25746.74,,,,,,,,,,,,,,,,,,0.02,,,,100.0,39.27,0.0,0.0,,0.0,100.0,23.52,0.2112,28.65,6.8168
2017-04-04,129317.0,404762.21,0.66,0.67,0.23,0.42,0.0,404762.21,8122.0,129317.0,25421.86,,,,,,,,,,,,,,,,,11675.0,0.03,0.04,,,100.0,39.27,0.0,0.0,,0.0,100.0,29.35,0.2402,31.07,6.2523
2017-04-05,129317.0,404762.21,0.66,0.64,0.23,0.39,0.0,404762.21,8122.0,129317.0,25421.86,,,,,,,,,,,,,,,,,,0.03,,,,100.0,39.27,0.0,0.0,,0.0,100.0,26.15,0.2335,31.47,6.2523
2017-04-06,128596.0,387073.96,0.65,0.62,0.23,0.38,0.0,387073.96,8122.0,128596.0,24447.22,,,,,,,,,,,,,,,,,721.0,0.03,0.0,,,100.0,39.27,0.0,0.0,,0.0,100.0,26.98,0.2351,31.22,6.2175
2017-04-07,171594.0,513066.06,0.87,0.8,0.3,0.5,0.0,513066.06,8122.0,171594.0,24284.78,,,,0.13,,,,,42998.0,,,,0.13,,,,,0.02,,,,100.0,39.27,0.0,0.0,,0.0,100.0,23.19,0.2115,28.67,8.2964
2017-04-10,164691.0,480897.72,0.84,0.76,0.29,0.47,0.0,480897.72,5720.0,164691.0,16702.4,,,,,,,,0.01,,2402.0,,,,,,,6903.0,0.02,0.02,,,100.0,27.66,0.0,0.0,,0.0,100.0,23.98,0.2205,28.41,7.9626
2017-04-11,164691.0,469369.35,0.84,0.75,0.29,0.47,0.0,469369.35,5720.0,164691.0,16302.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,23.86,0.2204,28.27,7.9626
2017-04-12,147275.0,416788.25,0.75,0.66,0.26,0.41,0.0,416788.25,5720.0,147275.0,16187.6,,,,,,,,,,,,,,,,,17416.0,0.02,0.05,,,100.0,27.66,0.0,0.0,,0.0,100.0,26.8,0.2577,30.27,7.1206
2017-04-13,147275.0,447716.0,0.75,0.66,0.26,0.42,0.0,447716.0,5720.0,147275.0,17388.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.93,0.2563,29.14,7.1206
2017-04-14,147275.0,447716.0,0.75,0.6,0.26,0.43,0.0,447716.0,5720.0,147275.0,17388.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.33,0.258,30.63,7.1206
2017-04-17,147275.0,447716.0,0.75,0.6,0.26,0.44,0.0,447716.0,5720.0,147275.0,17388.8,,,,,,,,,,,,,,,,,25850.0,0.02,0.08,,,100.0,27.66,0.0,0.0,,0.0,100.0,26.91,0.2575,30.16,7.1206
2017-04-18,147275.0,416788.25,0.75,0.6,0.26,0.43,0.0,416788.25,5720.0,147275.0,16187.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,25.84,0.2592,31.13,7.1206
2017-04-19,147275.0,468334.5,0.75,0.58,0.26,0.44,0.0,468334.5,5720.0,147275.0,18189.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,28.09,0.2554,28.17,7.1206
2017-04-20,147274.0,458022.14,0.75,0.52,0.26,0.45,0.0,458022.14,5720.0,147274.0,17789.2,,,,,,,,,,,,,,,,,1.0,0.02,0.0,,,100.0,27.66,0.0,0.0,,0.0,100.0,26.87,0.2582,30.77,7.1205
2017-04-21,144330.0,443093.1,0.73,0.51,0.26,0.44,0.0,443093.1,5720.0,144330.0,17560.4,,,,,,,,,,,,,,,,,2944.0,0.02,0.01,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.43,0.2562,29.06,6.9782
2017-04-24,144330.0,458969.4,0.73,0.51,0.26,0.44,0.0,458969.4,5720.0,144330.0,18189.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,28.06,0.2555,28.32,6.9782
2017-04-25,144330.0,483505.5,0.73,0.5,0.26,0.46,0.0,483505.5,5720.0,144330.0,19162.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,28.33,0.2556,28.54,6.9782
2017-04-26,143035.0,464863.75,0.73,0.43,0.25,0.46,0.0,464863.75,5720.0,143035.0,18590.0,,,,,,,,,,,,,,,,,1295.0,0.02,0.0,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.43,0.2559,28.61,6.9156
2017-04-27,142253.0,453787.07,0.72,0.41,0.25,0.46,0.0,453787.07,5720.0,142253.0,18246.8,,,,,,,,,,,,,,,,,782.0,0.02,0.01,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.29,0.2555,27.58,6.8778
2017-04-28,142253.0,460899.72,0.72,0.41,0.25,0.45,0.0,460899.72,5720.0,142253.0,18532.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.26,0.255,27.93,6.8778
2017-05-01,142253.0,460899.72,0.72,0.41,0.25,0.45,0.0,460899.72,5720.0,142253.0,18532.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.57,0.2551,27.8,6.8778
2017-05-02,132253.0,429822.25,0.67,0.38,0.23,0.43,0.0,429822.25,5720.0,132253.0,18590.0,,,,,,,,,,,,,,,,,10000.0,0.02,0.03,,,100.0,27.66,0.0,0.0,,0.0,100.0,28.7,0.2564,29.21,6.3943
2017-05-03,130233.0,429768.9,0.66,0.37,0.23,0.43,0.0,429768.9,5720.0,130233.0,18876.0,,,,,,,,,,,,,,,,,2020.0,0.02,0.01,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.98,0.255,28.91,6.2966
2017-05-04,129863.0,423353.38,0.66,0.36,0.23,0.42,0.0,423353.38,5720.0,129863.0,18647.2,,,,,,,,,,,,,,,,,370.0,0.02,0.0,,,100.0,27.66,0.0,0.0,,0.0,100.0,28.25,0.2555,29.04,6.2787
2017-05-05,129863.0,433742.42,0.66,0.36,0.23,0.43,0.0,433742.42,5720.0,129863.0,19104.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,27.32,0.2556,29.83,6.2787
2017-05-08,105863.0,351465.16,0.54,0.3,0.19,0.36,0.0,351465.16,5720.0,105863.0,18990.4,,,,,,,,,,,,,,,,,24000.0,0.02,0.08,,,100.0,27.66,0.0,0.0,,0.0,100.0,34.1,0.3125,36.35,5.1184
2017-05-09,103906.0,340811.68,0.53,0.3,0.18,0.34,0.0,340811.68,5720.0,103906.0,18761.6,,,,,,,,,,,,,,,,,1957.0,0.02,0.01,,,100.0,27.66,0.0,0.0,,0.0,100.0,33.44,0.3103,36.11,5.0237
2017-05-10,103906.0,339772.62,0.53,0.3,0.18,0.34,0.0,339772.62,5720.0,103906.0,18704.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,33.21,0.3103,36.31,5.0237
2017-05-11,103676.0,339020.52,0.53,0.3,0.18,0.34,0.0,339020.52,5720.0,103676.0,18704.4,,,,,,,,,,,,,,,,,230.0,0.02,0.0,,,100.0,27.66,0.0,0.0,,0.0,100.0,32.63,0.3114,37.13,5.0126
2017-05-12,103676.0,342130.8,0.53,0.3,0.18,0.34,0.0,342130.8,5720.0,103676.0,18876.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,32.56,0.3111,37.05,5.0126
2017-05-15,103676.0,348351.36,0.53,0.29,0.18,0.34,0.0,348351.36,5720.0,103676.0,19219.2,,720.0,,,0.0,,,,,,,720.0,,,,,,0.02,,0.0,,100.0,27.66,0.0,0.0,720.0,0.0,100.0,32.82,0.3093,36.23,5.0126
2017-05-16,103676.0,345241.08,0.53,0.3,0.18,0.32,0.0,345241.08,5720.0,103676.0,19047.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,32.3,0.306,35.3,5.0126
2017-05-17,103676.0,350424.88,0.53,0.3,0.18,0.33,0.0,350424.88,5720.0,103676.0,19333.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,27.66,0.0,0.0,,0.0,100.0,32.26,0.3051,34.94,5.0126
2017-05-18,98476.0,331864.12,0.5,0.37,0.17,0.31,0.0,331864.12,720.0,98476.0,2426.4,,,,,,,,0.02,,5000.0,,,,,,,5200.0,0.0,0.02,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.91,0.3366,37.06,4.7612
2017-05-19,98476.0,327925.08,0.5,0.41,0.17,0.33,0.0,327925.08,720.0,98476.0,2397.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,34.93,0.3397,37.99,4.7612
2017-05-22,92342.0,305652.02,0.47,0.4,0.16,0.3,0.0,305652.02,720.0,92342.0,2383.2,,,,,,,,,,,,,,,,,6134.0,0.0,0.02,,,100.0,3.48,0.0,0.0,,0.0,100.0,30.33,0.3417,40.76,4.4646
2017-05-23,92342.0,308422.28,0.47,0.41,0.16,0.29,0.0,308422.28,720.0,92342.0,2404.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,32.16,0.3351,36.69,4.4646
2017-05-24,92342.0,302881.76,0.47,0.42,0.16,0.31,0.0,302881.76,720.0,92342.0,2361.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,30.12,0.3437,41.58,4.4646
2017-05-25,92342.0,304728.6,0.47,0.42,0.16,0.31,0.0,304728.6,720.0,92342.0,2376.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,29.68,0.3439,41.72,4.4646
2017-05-26,92342.0,304728.6,0.47,0.43,0.16,0.3,0.0,304728.6,720.0,92342.0,2376.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,30.14,0.3422,40.99,4.4646
2017-05-29,96082.0,319953.06,0.49,0.45,0.17,0.32,0.0,319953.06,720.0,96082.0,2397.6,,,,0.01,,,,,3740.0,,,,0.01,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,32.75,0.3402,39.45,4.6455
2017-05-30,95042.0,316489.86,0.48,0.45,0.17,0.32,0.0,316489.86,720.0,95042.0,2397.6,,,,,,,,,,,,,,,,,1040.0,0.0,0.0,,,100.0,3.48,0.0,0.0,,0.0,100.0,32.01,0.3409,40.04,4.5952
2017-05-31,94667.0,312401.1,0.48,0.5,0.17,0.32,0.0,312401.1,720.0,94667.0,2376.0,,,,,,,,,,,,,,,,,375.0,0.0,0.0,,,100.0,3.48,0.0,0.0,,0.0,100.0,31.82,0.3414,40.3,4.577
2017-06-01,94567.0,308288.42,0.48,0.53,0.17,0.31,0.0,308288.42,720.0,94567.0,2347.2,,,,,,,,,,,,,,,,,100.0,0.0,0.0,,,100.0,3.48,0.0,0.0,,0.0,100.0,31.65,0.342,40.58,4.5722
2017-06-02,94567.0,316799.45,0.48,0.65,0.17,0.31,0.0,316799.45,720.0,94567.0,2412.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,31.17,0.3413,40.46,4.5722
2017-06-05,94567.0,314908.11,0.48,0.66,0.17,0.32,0.0,314908.11,720.0,94567.0,2397.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,31.8,0.341,40.16,4.5722
2017-06-06,94567.0,308288.42,0.48,0.68,0.17,0.31,0.0,308288.42,720.0,94567.0,2347.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,31.86,0.3419,40.48,4.5722
2017-06-07,94567.0,313962.44,0.48,0.7,0.17,0.31,0.0,313962.44,720.0,94567.0,2390.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,31.2,0.3418,40.62,4.5722
2017-06-08,96567.0,314808.42,0.49,1.05,0.17,0.32,0.0,314808.42,720.0,96567.0,2347.2,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.16,0.3413,39.74,4.6689
2017-06-09,96567.0,320602.44,0.49,1.3,0.17,0.32,0.0,320602.44,720.0,96567.0,2390.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,32.96,0.3397,39.15,4.6689
2017-06-12,96567.0,319636.77,0.49,1.33,0.17,0.32,0.0,319636.77,720.0,96567.0,2383.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.38,0.3397,38.93,4.6689
2017-06-13,96567.0,320602.44,0.49,1.33,0.17,0.32,0.0,320602.44,720.0,96567.0,2390.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.05,0.3403,39.37,4.6689
2017-06-14,96567.0,317705.43,0.49,1.5,0.17,0.32,0.0,317705.43,720.0,96567.0,2368.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.42,0.3398,38.97,4.6689
2017-06-15,96567.0,314808.42,0.49,1.56,0.17,0.32,0.0,314808.42,720.0,96567.0,2347.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.32,0.3402,39.21,4.6689
2017-06-16,96567.0,318671.1,0.49,1.6,0.17,0.32,0.0,318671.1,720.0,96567.0,2376.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.01,0.3399,39.21,4.6689
2017-06-19,96567.0,318671.1,0.49,1.71,0.17,0.32,0.0,318671.1,720.0,96567.0,2376.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.27,0.3398,39.03,4.6689
2017-06-20,96567.0,317705.43,0.49,1.74,0.17,0.32,0.0,317705.43,720.0,96567.0,2368.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.31,0.3399,39.08,4.6689
2017-06-21,96567.0,309980.07,0.49,1.75,0.17,0.31,0.0,309980.07,720.0,96567.0,2311.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,33.47,0.3408,39.39,4.6689
2017-06-22,96567.0,314808.42,0.49,1.74,0.17,0.31,0.0,314808.42,720.0,96567.0,2347.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.48,0.0,0.0,,0.0,100.0,32.78,0.3404,39.54,4.6689
2017-06-23,96114.0,309487.08,0.49,1.72,0.17,0.31,0.0,309487.08,720.0,96114.0,2318.4,,,,,,,,,,,,,,,,,453.0,0.0,0.0,,,100.0,3.48,0.0,0.0,,0.0,100.0,32.91,0.3408,39.65,4.647
2017-06-26,96114.0,307564.8,0.49,1.85,0.17,0.31,0.0,307564.8,0.0,96114.0,0.0,,,,,,,,0.0,,720.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.69,0.3411,39.87,4.8231
2017-06-27,96114.0,303720.24,0.49,1.87,0.17,0.31,0.0,303720.24,0.0,96114.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.7,0.3418,40.13,4.8231
2017-06-28,96114.0,303720.24,0.49,1.98,0.17,0.31,0.0,303720.24,0.0,96114.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.41,0.3419,40.28,4.8231
2017-06-29,95394.0,316708.08,0.49,2.3,0.17,0.31,0.0,316708.08,0.0,95394.0,0.0,,,,,,,,,,,,,,,,,720.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.23,0.3411,40.05,4.7869
2017-06-30,95394.0,309076.56,0.49,1.36,0.17,0.31,0.0,309076.56,0.0,95394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.54,0.3416,39.67,4.7869
2017-07-03,95394.0,309076.56,0.49,1.29,0.17,0.31,0.0,309076.56,0.0,95394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.0,0.3418,40.0,4.7869
2017-07-04,94800.0,304308.0,0.48,1.28,0.17,0.31,0.0,304308.0,0.0,94800.0,0.0,,,,,,,,,,,,,,,,,594.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.59,0.342,40.24,4.8264
2017-07-05,94800.0,306204.0,0.48,1.28,0.17,0.31,0.0,306204.0,0.0,94800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.37,0.3421,40.37,4.6477
2017-07-06,94800.0,308100.0,0.48,1.26,0.17,0.31,0.0,308100.0,0.0,94800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.48,0.3419,40.25,4.6477
2017-07-07,94800.0,306204.0,0.48,1.22,0.17,0.31,0.0,306204.0,0.0,94800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.67,0.342,40.23,4.6477
2017-07-10,94800.0,309996.0,0.48,1.24,0.17,0.31,0.0,309996.0,0.0,94800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.42,0.3416,40.18,4.6477
2017-07-11,94800.0,307152.0,0.48,1.27,0.17,0.31,0.0,307152.0,0.0,94800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.79,0.3419,40.13,4.6477
2017-07-12,94800.0,306204.0,0.48,1.29,0.17,0.31,0.0,306204.0,0.0,94800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.59,0.342,40.26,4.6477
2017-07-13,87700.0,277132.0,0.45,1.2,0.16,0.28,0.0,277132.0,0.0,87700.0,0.0,,,,,,,,,,,,,,,,,7100.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.9,0.35,43.84,4.2997
2017-07-14,78800.0,248220.0,0.4,1.06,0.14,0.25,0.0,248220.0,0.0,78800.0,0.0,,,,,,,,,,,,,,,,,8900.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.11,0.3803,49.24,3.8633
2017-07-17,78800.0,250584.0,0.4,1.07,0.14,0.25,0.0,250584.0,0.0,78800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.43,0.3798,49.01,3.8633
2017-07-18,78800.0,254524.0,0.4,1.06,0.14,0.25,0.0,254524.0,0.0,78800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.86,0.3776,48.44,3.8633
2017-07-19,79300.0,252967.0,0.4,1.08,0.14,0.26,0.0,252967.0,0.0,79300.0,0.0,,,,0.0,,,,,500.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.24,0.3749,48.26,3.8878
2017-07-20,79300.0,251381.0,0.4,1.09,0.14,0.25,0.0,251381.0,0.0,79300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.39,0.3745,48.12,3.8878
2017-07-21,79300.0,249002.0,0.4,1.1,0.14,0.25,0.0,249002.0,0.0,79300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.33,0.3745,48.16,3.8878
2017-07-24,80050.0,251357.0,0.41,1.11,0.14,0.25,0.0,251357.0,750.0,80050.0,2355.0,,,,0.0,,,,,750.0,,,,0.0,,,750.0,,0.0,,,,100.0,3.68,0.0,0.0,,0.0,100.0,32.04,0.372,47.84,3.9246
2017-07-25,80050.0,253758.5,0.41,1.14,0.14,0.25,0.0,253758.5,750.0,80050.0,2377.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.68,0.0,0.0,,0.0,100.0,32.25,0.3717,47.69,3.9246
2017-07-26,80050.0,247354.5,0.41,1.07,0.14,0.25,0.0,247354.5,750.0,80050.0,2317.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.68,0.0,0.0,,0.0,100.0,31.53,0.3721,48.07,3.9246
2017-07-27,76050.0,235755.0,0.39,1.0,0.13,0.24,0.0,235755.0,10750.0,76050.0,33325.0,0.24,,,,,10000.0,76050.0,,,,0.24,,,,0.03,10750.0,14000.0,0.04,0.04,,,100.0,52.7,0.0,0.0,,0.0,100.0,20.98,0.3413,50.69,3.7285
2017-07-28,76050.0,234994.5,0.39,1.0,0.13,0.24,0.0,234994.5,10750.0,76050.0,33217.5,,,,,,,,,,,,,,,,,,0.03,,,,100.0,52.7,0.0,0.0,,0.0,100.0,21.06,0.3417,50.72,3.7285
2017-07-31,76050.0,250965.0,0.39,1.0,0.13,0.24,0.0,250965.0,10750.0,76050.0,35475.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,52.7,0.0,0.0,,0.0,100.0,20.84,0.3388,50.38,3.7285
2017-08-01,75050.0,249166.0,0.38,0.88,0.13,0.24,0.0,249166.0,10750.0,75050.0,35690.0,,,,,,,,,,,,,,,,,1000.0,0.03,0.0,,,100.0,52.7,0.0,0.0,,0.0,100.0,22.31,0.3302,48.87,3.6795
2017-08-02,75050.0,253669.0,0.38,0.84,0.13,0.25,0.0,253669.0,10750.0,75050.0,36335.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,52.7,0.0,0.0,,0.0,100.0,21.59,0.3386,50.22,3.6795
