,OPM FP Equity_DX_SI_QTY,OPM FP Equity_DX_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OPM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OPM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OPM FP Equity_DX_SI_MV,OPM FP Equity_DX_DSS,OPM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY,OPM FP Equity_DX_BROKER_SI_QTY,OPM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OPM FP Equity_DX_BROKER_SI_MV_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_x,OPM FP Equity_DX_BROKER_SI_MV_INC_x,OPM FP Equity_DX_SUPPLY_SI_MV_NEW,OPM FP Equity_DX_BROKER_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_NEW,OPM FP Equity_DX_SUPPLY_SI_MV_DEC,OPM FP Equity_DX_BROKER_SI_QTY_INC,OPM FP Equity_DX_SUPPLY_SI_QTY_DEC,OPM FP Equity_DX_BROKER_SI_MV_NEW_y,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OPM FP Equity_DX_BROKER_SI_MV_INC_y,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_y,OPM FP Equity_DX_BROKER_SI_MV_ADD,OPM FP Equity_DX_SUPPLY_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_DEC,OPM FP Equity_DX_SUPPLY_SI_MV,OPM FP Equity_DX_BROKER_SI_MV_DEC,OPM FP Equity_DX_SUPPLY_SI_MV_RMV,OPM FP Equity_DX_BROKER_SI_MV_RMV,OPM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OPM FP Equity_DX_UTILIZATION_QUANTITY,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OPM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OPM FP Equity_DX_ACTIVE_UTILIZATION_MV,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OPM FP Equity_DX_BROKER_SI_CON_RATIO,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OPM FP Equity_DX_DEMAND_SUPPLY_RATIO,OPM FP Equity_PX_LAST
2015-10-28,707743.0,18241258.72,1.17,2.18,0.46,18.2,0.0,6101545.53,576821.0,236734.0,14866895.32,,,8709.0,0.07,,,,0.56,3673.0,21260.0,,,0.07,8709.0,,3673.0,45569.0,14.96,1.09,,,9.73,9.73,5352641.0,137958142.02,,138.67,9.74,14.53,0.3175,52.17,0.1194,26.51
2015-10-29,731179.0,18504074.59,1.21,2.2,0.48,19.2,0.0,6584167.61,576821.0,260170.0,14597709.74,,,,,,23436.0,,,,,,,,,0.63,,,15.25,,,,9.98,9.98,5202318.0,131655969.77,,137.42,9.99,14.03,0.299,50.53,0.1265,26.03
2015-10-30,722728.0,18486948.07,1.2,2.13,0.47,18.73,0.0,7084598.32,581293.0,276965.0,14869125.74,,,29987.0,0.32,,3000.0,,0.69,13795.0,25515.0,,,0.32,29987.0,0.07,,,15.16,,,,10.08,10.08,5187431.0,132691368.7,,135.63,10.06,11.52,0.2975,50.97,0.1253,26.31
2015-11-02,692637.0,17888956.19,1.15,2.04,0.45,18.14,0.0,8299996.11,551136.0,321365.0,14234364.83,,,48448.0,1.19,,,,2.04,44400.0,78605.0,,,1.19,48448.0,,,,14.54,,,,9.65,9.65,5162433.0,133331799.7,,136.35,9.64,12.02,0.3229,53.32,0.1212,26.565
2015-11-03,682694.0,17625517.8,1.13,2.04,0.44,18.04,0.0,8040167.34,533693.0,311422.0,13778670.19,,,8890.0,0.67,,,,0.95,23356.0,35894.0,,,0.67,8890.0,,9561.0,33299.0,14.21,0.89,,,9.13,9.13,5310308.0,137099385.91,,141.3,9.14,12.21,0.3363,54.15,0.1168,26.555
2015-11-04,718156.0,18380472.26,1.19,2.33,0.47,18.99,0.0,8878143.11,542193.0,346884.0,13876878.28,,,,0.94,,,,,35462.0,,,,0.94,,,8500.0,,14.43,,,,9.27,9.27,5303620.0,135740758.68,,140.77,9.3,16.6,0.3174,51.42,0.1229,26.325
2015-11-05,725785.0,18388736.61,1.2,2.48,0.47,18.95,0.0,8982062.43,538019.0,354513.0,13631433.12,,,456.0,0.16,,,,0.13,7629.0,4630.0,,,0.16,456.0,,,,14.12,,,,9.19,9.19,5314497.0,134649910.88,,139.39,9.2,16.49,0.3112,50.75,0.124,26.06
2015-11-06,716459.0,18807219.77,1.19,2.48,0.47,18.69,0.0,9061241.14,528693.0,345187.0,13878317.45,,,,,,,,0.23,,9326.0,,,,,,,9326.0,13.93,0.26,,,9.04,9.04,5322449.0,139715556.7,,140.72,9.01,16.55,0.3211,51.76,0.1224,27.0
2015-11-09,724959.0,18473532.94,1.2,2.52,0.47,19.35,0.0,9012714.44,528693.0,353687.0,13472248.16,,,,0.25,,,,,8500.0,,,,0.25,,,,,14.2,,,,9.05,9.05,5316122.0,135466357.28,,142.18,9.08,16.56,0.3125,50.85,0.124,26.21
2015-11-10,745198.0,18934928.86,1.23,2.59,0.49,19.42,0.0,9547808.51,514974.0,375761.0,13085107.66,,,,0.62,,,,0.37,24662.0,13719.0,,,0.62,,,,2588.0,13.57,0.13,,,8.72,8.72,5389951.0,136954660.03,,141.46,8.75,15.98,0.2977,49.38,0.1262,26.135
2015-11-11,675420.0,17073271.92,1.12,2.37,0.44,17.5,0.0,7007316.5,496593.0,277210.0,12552881.64,,,,,,,,0.55,,18381.0,,,,,,,98551.0,12.94,2.6,,,8.37,8.37,5439778.0,137506749.81,,141.76,8.36,11.33,0.3248,53.13,0.1138,26.0
2015-11-12,640023.0,15998053.71,1.06,2.42,0.42,16.44,0.0,5821032.61,505528.0,232878.0,12636208.54,,,11011.0,0.03,,,,0.06,1587.0,2076.0,,,0.03,11011.0,,,45919.0,13.06,1.21,,,8.5,8.5,5440996.0,136003465.88,,140.65,8.5,11.78,0.367,57.5,0.1076,25.71
2015-11-13,660894.0,16355898.36,1.09,2.61,0.43,16.9,0.0,7200768.81,492811.0,290962.0,12196156.46,,,269.0,0.86,,37482.0,,0.35,33588.0,12986.0,,,0.86,269.0,0.96,,12986.0,12.68,0.34,,,8.28,8.28,5456616.0,135041106.0,,139.99,8.31,11.69,0.3509,55.77,0.1111,25.455
2015-11-16,669956.0,16782085.15,1.11,2.75,0.44,17.02,0.0,7515461.19,493373.0,300024.0,12358763.41,,,8058.0,0.2,,,,0.22,9062.0,8500.0,,,0.2,8058.0,,1004.0,,12.62,,,,8.29,8.29,5458583.0,136734956.82,,139.66,8.29,12.4,0.3447,55.01,0.1126,25.765
2015-11-17,489604.0,12490455.62,0.81,2.04,0.32,12.55,0.0,7931502.08,360126.0,310901.0,9187297.94,,,15136.0,0.33,,,,5.02,10877.0,196883.0,,,0.33,15136.0,,48500.0,,9.34,,,,6.05,6.05,5596275.0,142768491.55,,145.28,6.04,19.25,0.2134,35.2,0.0822,26.24
2015-11-18,492908.0,12634647.66,0.82,2.08,0.32,12.79,0.0,8076994.86,278843.0,315103.0,7147546.92,,,13917.0,0.4,,,,2.47,14095.0,95770.0,,,0.4,13917.0,,570.0,9893.0,7.32,0.21,,,4.46,4.46,5978521.0,153246663.37,,157.01,4.45,22.11,0.1831,24.52,0.0788,26.365
2015-11-19,955710.0,24451133.52,1.58,4.23,0.62,25.01,0.0,21328932.72,292491.0,833674.0,7483165.91,,,39545.0,13.67,,12000.0,,0.8,518381.0,30360.0,,,13.67,39545.0,0.32,4463.0,11810.0,7.67,0.3,,,4.66,4.66,5983837.0,153092044.11,,157.33,4.65,12.86,0.3705,57.62,0.1523,26.315
2015-11-20,963474.0,24710656.48,1.6,4.31,0.63,25.27,0.0,21602364.41,291648.0,842281.0,7480029.08,,,,0.32,,,,0.02,12000.0,843.0,,,0.32,,,,3393.0,7.72,0.08,,,4.65,4.65,5985088.0,153502277.77,,158.04,4.66,12.85,0.3623,56.91,0.1535,26.38
2015-11-23,963109.0,24949431.75,1.6,4.56,0.63,25.27,0.0,22090493.47,266203.0,852747.0,6896014.45,,,,0.42,,,,0.67,15946.0,25445.0,,,0.42,,,,5480.0,7.04,0.15,,,4.24,4.24,6019072.0,155924642.02,,159.33,4.23,13.45,0.3627,57.03,0.1532,26.645
2015-11-24,967327.0,24353350.43,1.6,4.68,0.63,25.6,0.0,21936159.67,264062.0,871315.0,6648004.68,,,1394.0,0.71,,,,0.6,25712.0,22396.0,,,0.71,1394.0,,18861.0,7144.0,6.98,0.16,,,4.2,4.2,6025543.0,151698608.84,,159.16,4.2,12.64,0.3591,56.92,0.1538,25.895
2015-11-25,1173338.0,30030392.51,1.94,5.81,0.76,30.34,0.0,28913240.76,211699.0,1129689.0,5418220.55,,,,6.15,,,,1.4,258374.0,52363.0,,,6.15,,,,,5.51,,,,3.39,3.39,6035090.0,154461989.23,,157.35,3.38,26.64,0.3122,47.35,0.1878,26.325
2015-11-26,1113813.0,28896748.78,1.84,5.6,0.73,28.95,0.0,27764319.74,186688.0,1070164.0,4843430.84,,,,,,399.0,,0.64,,25011.0,,,,,0.01,,59924.0,4.92,1.41,,,2.99,2.99,6064191.0,157329285.87,,160.33,2.98,24.66,0.3242,49.64,0.1782,26.685
2015-11-27,1083946.0,27969072.09,1.8,5.57,0.71,28.56,0.0,27660003.6,177776.0,1071968.0,4587156.33,,,34348.0,0.75,,,,1.14,24628.0,43260.0,,,0.75,34348.0,,,22824.0,4.74,0.55,,,2.94,2.94,5869398.0,151448149.42,,156.51,2.94,27.58,0.3525,51.18,0.1792,26.54
2015-11-30,948815.0,25529285.73,1.57,4.91,0.62,25.02,0.0,25206999.74,171892.0,936837.0,4625011.18,,2969.0,,,0.08,,,0.14,,5884.0,,2969.0,,,,,135131.0,4.59,3.66,0.08,,2.75,2.75,6076972.0,163510014.69,2969.0,163.48,2.73,18.72,0.3993,59.0,0.1518,27.675
2015-12-01,962049.0,25946162.99,1.59,4.75,0.63,26.37,0.0,25623120.05,176601.0,950071.0,4762874.17,,,22679.0,0.79,,,,0.55,21777.0,20853.0,,,0.79,22679.0,,2883.0,8543.0,4.88,0.13,,,2.83,2.83,6061986.0,163489881.28,,167.51,2.83,20.79,0.3974,58.35,0.1542,27.74
2015-12-02,968236.0,26009476.06,1.6,4.63,0.63,26.6,0.0,25746248.03,154183.0,958437.0,4141778.5,,,305.0,1.57,,,,0.63,56171.0,22723.0,,,1.57,305.0,,,47805.0,4.27,1.32,,,2.58,2.58,5814973.0,156206132.61,,161.01,2.58,26.43,0.4092,57.67,0.1622,27.63
2015-12-03,1006368.0,26510350.33,1.67,4.84,0.66,27.5,0.0,26320815.32,173975.0,999173.0,4582953.95,,,14870.0,1.04,,,,0.08,40736.0,2969.0,,,1.04,14870.0,,7891.0,,4.77,,,,2.92,2.92,5789428.0,152508589.78,,157.46,2.94,28.74,0.3979,55.57,0.1688,27.095
2015-12-04,1035829.0,26792967.77,1.72,5.23,0.67,27.87,0.0,26606860.41,193425.0,1028634.0,5003171.17,,,19450.0,0.88,,,,,33906.0,,,,0.88,19450.0,,,4445.0,5.24,0.41,,,3.15,3.15,5939618.0,153635391.22,,160.91,3.16,28.0,0.3721,53.36,0.1689,26.605
2015-12-07,1047821.0,27612517.39,1.74,5.45,0.68,27.75,0.0,27422912.43,193425.0,1040626.0,5097198.07,,,,0.24,,,,,14407.0,,,,0.24,,,,2415.0,5.16,0.09,,,3.15,3.15,5954592.0,156917331.47,,160.6,3.11,28.45,0.3669,52.62,0.1704,27.105
2015-12-08,1113660.0,28703300.75,1.84,5.84,0.73,29.91,0.0,27034598.9,278715.0,1048916.0,7183557.34,,,18041.0,0.49,,,,,18041.0,,,,0.49,18041.0,,67249.0,9751.0,7.52,0.14,,,4.41,4.41,6044710.0,155795421.49,,162.27,4.43,25.92,0.327,49.71,0.1761,26.51
2015-12-09,1100301.0,28818979.08,1.82,5.83,0.72,28.98,0.0,27123210.39,278848.0,1035557.0,7303560.28,,,,0.01,,,,,133.0,,,,0.01,,,133.0,13492.0,7.39,0.53,,,4.37,4.37,6104159.0,159879551.61,,161.78,4.37,25.88,0.3316,50.19,0.1724,26.94
2015-12-10,1088527.0,28679923.55,1.8,5.94,0.71,29.13,0.0,26974083.49,287370.0,1023783.0,7571470.1,,,8522.0,0.12,,,,,3016.0,,,,0.12,8522.0,,,14790.0,7.72,0.02,,,4.5,4.5,6099543.0,160707476.21,,164.55,4.48,26.02,0.3291,49.81,0.1704,27.1
2015-12-11,1100620.0,28014091.01,1.82,6.2,0.72,29.61,0.0,26366161.38,317463.0,1035876.0,8080388.67,,,23093.0,0.64,,,,,23093.0,,,,0.64,23093.0,,7000.0,11000.0,8.58,0.26,,,4.94,4.94,6107573.0,155456111.91,,163.48,4.99,25.63,0.3252,49.29,0.1713,26.18
2015-12-14,1200909.0,29480916.09,1.99,6.72,0.78,31.36,0.0,27891526.36,352606.0,1136165.0,8656066.28,,,25953.0,2.43,,,,,108289.0,,,,2.43,25953.0,,9190.0,8000.0,9.21,0.14,,,5.44,5.44,6126977.0,150410143.36,,158.86,5.48,25.01,0.2875,44.94,0.1853,25.25
2015-12-15,1177217.0,31474490.72,1.95,6.54,0.77,29.76,0.0,30375840.45,353241.0,1136125.0,9444376.5,,,30689.0,0.77,,,,0.81,35545.0,30054.0,,,0.77,30689.0,,,35585.0,8.96,0.95,,,5.45,5.45,6131616.0,163937057.37,,159.16,5.33,25.48,0.2991,45.68,0.1815,27.5
2015-12-16,1134647.0,30887893.65,1.88,5.63,0.74,31.06,0.0,30830481.46,330683.0,1132538.0,9002007.97,,,,1.05,,,,1.24,24777.0,48173.0,,,1.05,,,25615.0,28364.0,9.09,0.02,,,5.1,5.1,6156083.0,167583783.3,,170.11,5.07,24.58,0.3181,47.46,0.1749,28.0
2015-12-17,1176660.0,32603583.97,1.95,5.74,0.77,32.8,0.0,32404220.7,335769.0,1169465.0,9303683.97,,,537.0,1.31,,,,,36927.0,,,,1.31,537.0,,4549.0,,9.42,,,,5.17,5.17,6161767.0,170733846.46,,174.05,5.13,26.02,0.3127,45.96,0.1811,28.5
2015-12-18,1180394.0,33160356.03,1.95,5.73,0.77,33.45,0.0,32958229.66,335694.0,1173199.0,9430522.82,,,,0.76,,,,0.0,21635.0,75.0,,,0.76,,,,17901.0,9.56,0.22,,,5.16,5.16,6174893.0,173468901.35,,176.5,5.14,27.78,0.3084,44.48,0.1813,28.895
2015-12-21,1181108.0,32744056.4,1.96,5.85,0.77,33.91,0.0,32544588.2,350694.0,1173913.0,9722348.94,,,,0.52,,,,,15251.0,,,,0.52,,,15000.0,14537.0,10.12,0.28,,,5.59,5.59,5922029.0,164177409.35,,169.97,5.62,27.06,0.3088,44.49,0.1883,28.515
2015-12-22,1247443.0,34019119.49,2.07,6.16,0.81,35.41,0.0,33822904.06,359314.0,1240248.0,9798881.31,,,1876.0,1.64,,2559.0,,,63776.0,,,,1.64,1876.0,0.07,6744.0,,10.23,,,,5.73,5.73,5907070.0,161092186.29,,167.45,5.76,28.16,0.297,42.03,0.1991,28.05
2015-12-23,1261070.0,35721008.31,2.09,6.3,0.82,35.29,0.0,35517203.08,386367.0,1253875.0,10944213.1,,,,0.55,,,,0.28,20112.0,9700.0,,,0.55,,,36753.0,6485.0,10.89,0.42,,,6.2,6.2,5846211.0,165599492.26,,166.06,6.15,27.89,0.2872,40.96,0.2023,29.135
2015-12-24,1248002.0,35077841.85,2.07,6.28,0.81,35.87,0.0,35018563.76,381281.0,1245893.0,10716741.33,,,,0.55,,,,0.14,16641.0,5086.0,,,0.55,,,,24623.0,11.03,0.37,,,6.02,6.02,5954785.0,167372333.11,,172.75,6.0,28.12,0.2943,41.69,0.197,28.91
2015-12-25,1247884.0,35074525.2,2.07,6.43,0.81,35.83,0.0,35015247.11,381281.0,1245775.0,10716741.33,,,,,,,,,,,,,,,,,118.0,10.97,0.06,,,6.02,6.02,5954785.0,167372333.11,,172.5,5.98,27.98,0.2946,41.79,0.1969,
2015-12-28,1291508.0,35917702.21,2.14,6.66,0.84,37.14,0.0,35717604.45,393300.0,1284313.0,10937936.34,,,7588.0,1.37,,,,0.01,38538.0,118.0,,,1.37,7588.0,,4549.0,,11.35,,,,6.49,6.49,5662999.0,157491793.87,,163.09,6.51,26.92,0.286,40.1,0.2133,28.605
2015-12-29,1286046.0,36778570.77,2.13,6.68,0.84,36.84,0.0,36572806.89,228184.0,1278851.0,6525646.36,,,,0.15,,,,4.77,8112.0,165116.0,,,0.15,,,,13574.0,6.55,0.46,,,3.58,3.58,6145060.0,175737511.79,,177.6,3.56,26.99,0.2903,40.44,0.2018,29.415
2015-12-30,1287721.0,36932889.52,2.13,6.66,0.84,37.35,0.0,36726531.04,251513.0,1280526.0,7213598.16,,,,0.76,,,,0.09,23675.0,3436.0,,,0.76,,,26765.0,22000.0,7.4,0.38,,,3.95,3.95,6122816.0,175607361.26,,180.17,3.95,27.38,0.284,39.47,0.202,29.5
2015-12-31,1287159.0,36704030.18,2.13,6.73,0.84,37.78,0.0,36498860.89,259702.0,1279964.0,7405542.01,,,6697.0,0.26,,,,,8189.0,,,,0.26,6697.0,,1492.0,8751.0,7.66,0.23,,,4.07,4.07,6113691.0,174335182.36,,180.34,4.07,26.44,0.284,40.11,0.202,29.33
2016-01-01,1287159.0,36704030.18,2.13,6.8,0.84,37.73,0.0,36498860.89,259702.0,1279964.0,7405542.01,,,,,,,,,,,,,,,,,,7.62,,,,4.07,4.07,6115524.0,174387451.34,,179.94,4.06,26.35,0.2841,40.16,0.2019,
2016-01-04,1298749.0,36138019.53,2.15,6.86,0.85,37.98,0.0,35937816.84,266216.0,1291554.0,7407527.56,,,5039.0,0.31,,,,,11590.0,,,,0.31,5039.0,,1475.0,,7.79,,,,4.17,4.17,6118182.0,170239962.16,,178.4,4.19,25.9,0.2822,40.01,0.2034,28.62
2016-01-05,1292206.0,36841666.49,2.14,6.67,0.84,36.95,0.0,36636532.17,259673.0,1285011.0,7403452.75,,,,,,,,0.18,,6543.0,,,,,,,6543.0,7.47,0.27,,,4.07,4.07,6124081.0,174601688.69,,176.75,4.05,26.26,0.283,39.91,0.2024,29.325
2016-01-06,1317868.0,36343286.13,2.18,6.58,0.86,38.53,0.0,36144867.21,271562.0,1310673.0,7488956.0,,,6524.0,1.37,,,,,37662.0,,,,1.37,6524.0,,5365.0,12000.0,7.9,0.33,,,4.26,4.26,6103462.0,168317210.73,,177.05,4.27,27.59,0.2837,39.21,0.2067,28.365
2016-01-07,1454483.0,39679465.1,2.41,7.18,0.95,41.11,0.0,38728128.91,265905.0,1419611.0,7254102.09,,,15925.0,2.58,,,,1.53,118938.0,49731.0,,,2.58,15925.0,,28149.0,10000.0,7.47,0.26,,,4.17,4.17,6113663.0,166785639.72,,171.79,4.17,31.1,0.2743,35.52,0.228,28.06
2016-01-08,1226800.0,33193761.28,2.03,5.95,0.8,34.35,0.0,32250222.93,301479.0,1191928.0,8157174.73,,,35574.0,0.91,,,,,35574.0,,,,0.91,35574.0,,,263257.0,8.44,7.67,,,4.72,4.72,6086914.0,164694791.53,,169.93,4.73,26.93,0.2643,36.84,0.192,27.83
2016-01-11,1213174.0,33650719.82,2.01,5.8,0.79,33.79,0.0,33250547.26,281034.0,1198747.0,7795251.46,,,,0.14,,,,0.57,6819.0,20445.0,,,0.14,,,,,7.87,,,,4.3,4.3,6261148.0,173670171.85,,175.71,4.29,27.8,0.2727,37.23,0.1854,28.53
2016-01-12,1291299.0,36778144.07,2.14,6.07,0.84,36.83,0.0,36461287.28,263064.0,1280174.0,7492459.68,,,2714.0,2.04,,45000.0,,0.57,52682.0,20684.0,,,2.04,2714.0,1.28,,16255.0,7.53,0.38,,,4.0,4.0,6309972.0,179717524.22,,181.23,3.99,27.14,0.2512,35.73,0.1965,29.295
2016-01-13,1343829.0,38548645.32,2.23,6.09,0.88,39.3,0.0,38063140.23,295406.0,1326904.0,8473921.25,,,26542.0,2.02,,,,,46730.0,,,,2.02,26542.0,,5800.0,,8.64,,,,4.49,4.49,6283715.0,180252622.05,,184.04,4.48,28.07,0.2519,35.61,0.2043,29.505
2016-01-14,1405305.0,39963724.33,2.33,6.49,0.92,41.43,0.0,39482415.27,330683.0,1388380.0,9403883.32,,,38550.0,2.13,,,,0.1,64749.0,3273.0,,,2.13,38550.0,,,3273.0,9.75,0.07,,,5.02,5.02,6262962.0,178104601.4,,184.22,5.02,29.65,0.2549,35.32,0.2131,29.25
2016-01-15,1498516.0,42425038.75,2.48,6.74,0.98,43.68,1.0,41291026.89,398705.0,1458461.0,11287884.2,,,38542.0,1.84,,,,0.12,70081.0,3996.0,,,1.84,38542.0,,33476.0,,11.62,,,,6.06,6.06,6176971.0,174878502.5,,180.0,6.07,27.67,0.2322,33.83,0.2279,29.12
2016-01-18,1590857.0,44722269.32,2.63,6.73,1.04,46.36,1.0,43099219.46,464192.0,1533122.0,13049393.9,,,47903.0,2.14,,,,0.0,74661.0,96.0,,,2.14,47903.0,,17680.0,,13.53,,,,7.05,7.05,6123857.0,172154242.65,,178.35,7.05,26.1,0.2229,33.76,0.2415,28.915
2016-01-19,1846506.0,52959299.48,3.06,7.76,1.2,53.41,1.0,51363384.14,578132.0,1790862.0,16581297.72,,,50831.0,7.17,,,,0.07,257740.0,2091.0,,,7.17,50831.0,,65200.0,,16.71,,,,8.75,8.75,6032004.0,173002798.97,,175.2,8.71,29.06,0.235,34.03,0.2793,29.5
2016-01-20,1873345.0,52964107.75,3.1,7.68,1.22,55.22,1.0,51673949.7,586950.0,1827712.0,16594531.73,,,24509.0,2.05,,,,0.44,44559.0,15691.0,,,2.05,24509.0,,,7709.0,17.33,0.1,,,8.85,8.85,6048612.0,171009257.61,,177.73,8.88,30.02,0.2435,34.73,0.2823,29.08
2016-01-21,1988890.0,56076158.52,3.29,7.85,1.3,57.88,1.0,51095367.26,659660.0,1812233.0,18598916.34,,,6886.0,0.04,,,,1.92,11206.0,65200.0,,,0.04,6886.0,,131024.0,26685.0,19.19,1.06,,,9.84,9.84,6045083.0,170439306.63,,175.77,9.84,28.41,0.2221,32.65,0.2966,29.0
2016-01-22,2157406.0,62914426.37,3.57,8.1,1.4,62.66,1.0,57349807.51,708193.0,1966589.0,20652374.36,,,40630.0,4.4,,,,0.18,154356.0,6257.0,,,4.4,40630.0,,14160.0,,20.64,,,,10.62,10.62,5959764.0,173799059.3,,174.73,10.57,27.4,0.2259,34.37,0.3235,29.995
2016-01-25,2242002.0,66711064.73,3.71,8.18,1.46,66.64,1.0,57031512.11,822540.0,1916695.0,24474786.01,,,50613.0,1.02,,,,0.71,11403.0,23573.0,,,1.02,50613.0,,87307.0,61297.0,24.62,1.52,,,12.41,12.41,5803166.0,172673968.48,,174.99,12.34,25.76,0.2129,33.85,0.3384,30.605
2016-01-26,2230179.0,65459446.35,3.69,8.1,1.45,68.08,1.0,55823092.3,821481.0,1901872.0,24111827.55,,,3000.0,,,,,0.12,,4059.0,,,,3000.0,,,14823.0,25.11,0.0,,,12.37,12.37,5821767.0,170878501.06,,177.33,12.4,26.41,0.2131,33.44,0.3357,30.19
2016-01-27,2510705.0,74364619.93,4.16,8.89,1.63,76.03,1.0,64360766.53,1137560.0,2172954.0,33693411.63,,,42048.0,0.0,,295000.0,,0.03,3975.0,866.0,,,0.0,42048.0,9.31,274897.0,27893.0,34.31,1.11,,,17.08,17.08,5521282.0,163534958.28,,166.89,17.05,22.18,0.1908,29.58,0.377,30.465
2016-01-28,2530165.0,73797150.21,4.19,8.96,1.65,77.25,1.0,60856832.55,1300004.0,2086501.0,37917128.12,,,54149.0,2.46,,,,,79192.0,,,,2.46,54149.0,,108295.0,165645.0,39.5,4.6,,,19.37,19.37,5412384.0,157862635.46,,163.68,19.44,21.2,0.185,29.08,0.3769,30.0
2016-01-29,2504479.0,73145365.69,4.15,9.46,1.63,75.68,1.0,60475734.46,1214033.0,2070674.0,35456830.64,,,,1.04,,,,3.83,37792.0,120775.0,,,1.04,,,34804.0,53619.0,36.54,2.07,,,17.85,17.85,5588300.0,163210890.21,,168.36,17.83,21.45,0.1886,28.87,0.3682,30.04
2016-02-01,2401391.0,70169616.61,3.98,9.03,1.56,72.41,1.0,57493658.99,1162837.0,1967586.0,33978567.62,,,,,,,,1.55,,51196.0,,,,,,,103088.0,34.89,3.06,,,17.06,17.06,5652828.0,165177921.26,,169.42,17.08,22.26,0.1966,30.23,0.3523,30.055
2016-02-02,2384298.0,68511107.94,3.95,8.98,1.55,71.95,1.0,56594394.85,1176030.0,1969577.0,33792385.97,,,28861.0,0.99,,,,0.58,32624.0,19431.0,,,0.99,28861.0,,3763.0,30633.0,35.26,0.89,,,17.22,17.22,5653968.0,162462750.86,,168.97,17.26,22.45,0.1998,30.37,0.3491,29.555
2016-02-03,2393896.0,66971512.01,3.96,9.1,1.56,70.78,1.0,55379845.46,1131517.0,1979552.0,31655261.7,,,,0.38,,,,1.5,17337.0,50377.0,,,0.38,,,5864.0,7362.0,33.21,0.6,,,16.54,16.54,5709428.0,159726665.6,,166.26,16.65,22.27,0.1976,30.03,0.3499,28.775
2016-02-04,2327377.0,63074106.47,3.85,8.75,1.52,67.01,1.0,51844994.23,1130605.0,1913033.0,30640459.26,,,,,,,,0.03,,912.0,,,,,,,66519.0,32.35,3.11,,,16.47,16.47,5734224.0,155402865.6,,162.65,16.59,21.44,0.194,29.47,0.339,27.875
2016-02-05,2311344.0,62223872.41,3.83,8.44,1.51,64.8,1.0,51069285.21,1118519.0,1897000.0,30111737.39,,,,0.0,,,,0.34,513.0,12086.0,,,0.0,,,,16546.0,31.21,1.06,,,16.23,16.23,5774649.0,155459776.9,,160.74,16.26,21.66,0.1935,29.01,0.3353,27.69
2016-02-08,2362181.0,60204995.29,3.91,8.46,1.54,65.58,1.0,49644594.3,1196821.0,1947837.0,30503421.48,,,78302.0,1.5,,,,,61266.0,,,,1.5,78302.0,,,10429.0,33.0,0.43,,,17.39,17.39,5684443.0,144879610.84,,154.76,17.58,21.7,0.1896,28.01,0.3433,26.215
2016-02-09,2350808.0,59149479.14,3.89,8.22,1.53,61.86,1.0,48724028.92,1205448.0,1936464.0,30330686.87,,,12000.0,0.32,,,,0.09,12000.0,3373.0,,,0.32,12000.0,,,23373.0,31.55,1.03,,,17.54,17.54,5666131.0,142567448.04,,147.26,17.64,21.69,0.1886,28.13,0.3421,25.88
2016-02-10,2344027.0,61246401.28,3.88,7.9,1.53,61.27,1.0,49543900.86,1227763.0,1896148.0,32079863.15,,,33535.0,,,6000.0,,0.29,,11220.0,,,,33535.0,0.16,,46316.0,31.83,1.48,,,17.86,17.86,5646344.0,147531683.89,,147.91,17.71,21.78,0.1824,26.57,0.341,26.875
2016-02-11,2429989.0,61425280.49,4.02,7.98,1.58,65.42,1.0,47657487.24,1312390.0,1885334.0,33174604.44,,,104061.0,1.04,,,,0.52,16247.0,23482.0,,,1.04,104061.0,,4048.0,27061.0,35.14,0.53,,,19.04,19.04,5579644.0,141042283.63,,147.56,19.23,21.05,0.1852,26.39,0.3526,26.0
2016-02-12,2383222.0,61424795.56,3.95,7.65,1.55,63.07,1.0,47386941.76,1309297.0,1838567.0,33745618.56,,,,,,,,0.09,,3093.0,,,,,,,46767.0,34.47,1.38,,,18.82,18.82,5646937.0,145543281.65,,147.49,18.94,22.01,0.1894,26.58,0.3426,26.51
