,ALSPT FP Equity_DX_SI_QTY,ALSPT FP Equity_DX_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPT FP Equity_DX_SI_MV,ALSPT FP Equity_DX_DSS,ALSPT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SUPPLY_SI_QTY,ALSPT FP Equity_DX_BROKER_SI_QTY,ALSPT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPT FP Equity_DX_BROKER_SI_MV_INC_x,ALSPT FP Equity_DX_BROKER_SI_QTY_ADD,ALSPT FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPT FP Equity_DX_BROKER_SI_QTY_INC,ALSPT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPT FP Equity_DX_BROKER_SI_MV_INC_y,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPT FP Equity_DX_BROKER_SI_MV_ADD,ALSPT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPT FP Equity_DX_BROKER_SI_QTY_DEC,ALSPT FP Equity_DX_SUPPLY_SI_MV,ALSPT FP Equity_DX_BROKER_SI_MV_DEC,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPT FP Equity_DX_BROKER_SI_CON_RATIO,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,173373.2,0.17,0.0,,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,173373.2,0.17,0.0,,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,170170.0,0.17,0.0,,0.0,,0.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,178578.4,0.17,0.0,,0.0,,0.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,184184.0,0.18,0.0,,0.0,,0.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,182982.8,0.18,0.0,,0.0,,0.0
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,175775.6,0.18,0.0,,0.0,,0.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,169369.2,0.18,0.0,,0.0,,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,177377.2,0.17,0.0,,0.0,,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,171771.6,0.18,0.0,,0.0,,0.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,162962.8,0.17,0.0,,0.0,,0.0
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,167367.2,0.16,0.0,,0.0,,0.0
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,170170.0,0.17,0.0,,0.0,,0.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,169769.6,0.17,0.0,,0.0,,0.0
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,168968.8,0.17,0.0,,0.0,,0.0
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,169369.2,0.17,0.0,,0.0,,0.0
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,172972.8,0.17,0.0,,0.0,,0.0
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,179779.6,0.17,0.0,,0.0,,0.0
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,174574.4,0.18,0.0,,0.0,,0.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,179379.2,0.17,0.0,,0.0,,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,186586.4,0.18,0.0,,0.0,,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,184184.0,0.19,0.0,,0.0,,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,184184.0,0.18,0.0,,0.0,,0.0
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,186586.4,0.18,0.0,,0.0,,0.0
2024-05-03,8000.0,3952.0,0.09,0.28,0.04,0.0,0.0,1976.0,4000.0,4000.0,1976.0,,,4000.0,,,,,,0.0,4000.0,,0.0,,100.0,0.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0198
2024-05-06,8000.0,4432.0,0.09,0.41,0.04,0.0,0.0,2216.0,4000.0,4000.0,2216.0,,,,,,,,,,,,0.0,,100.0,0.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0198
2024-05-07,8000.0,4224.0,0.09,0.38,0.04,0.0,0.0,2112.0,4000.0,4000.0,2112.0,,,,,,,,,,,,0.0,,100.0,0.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0198
2024-05-08,133200.0,69264.0,1.55,5.79,0.73,0.07,0.0,34632.0,66600.0,66600.0,34632.0,62600.0,0.03,,,62600.0,,0.03,62600.0,,,,0.04,,100.0,14.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.2852
2024-05-09,133200.0,65268.0,1.55,5.44,0.73,0.07,0.0,32634.0,66600.0,66600.0,32634.0,,,,,,,,,,,,0.03,,100.0,14.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.2852
2024-05-10,133200.0,65001.6,1.55,5.29,0.73,0.07,0.0,32500.8,66600.0,66600.0,32500.8,,,,,,,,,,,,0.03,,100.0,14.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.2852
2024-05-13,125200.0,59845.6,1.46,4.96,0.69,0.06,0.0,29922.8,62600.0,62600.0,29922.8,,,,0.0,,4000.0,,,,,4000.0,0.03,0.0,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-14,125200.0,59470.0,1.46,4.87,0.69,0.06,0.0,29735.0,62600.0,62600.0,29735.0,,,,,,,,,,,,0.03,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-15,125200.0,71864.8,1.46,4.74,0.69,0.06,0.0,35932.4,62600.0,62600.0,35932.4,,,,,,,,,,,,0.03,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-16,125200.0,69861.6,1.46,4.15,0.69,0.07,0.0,34930.8,62600.0,62600.0,34930.8,,,,,,,,,,,,0.04,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-17,125200.0,67858.4,1.46,3.98,0.69,0.07,0.0,33929.2,62600.0,62600.0,33929.2,,,,,,,,,,,,0.03,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-20,125200.0,68108.8,1.46,3.95,0.69,0.07,0.0,34054.4,62600.0,62600.0,34054.4,,,,,,,,,,,,0.03,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-21,125200.0,73868.0,1.46,3.99,0.69,0.07,0.0,36934.0,62600.0,62600.0,36934.0,,,,,,,,,,,,0.03,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-22,125200.0,74368.8,1.46,3.66,0.69,0.07,0.0,37184.4,62600.0,62600.0,37184.4,,,,,,,,,,,,0.04,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-23,125200.0,69360.8,1.46,3.63,0.69,0.07,0.0,34680.4,62600.0,62600.0,34680.4,,,,,,,,,,,,0.04,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-24,125200.0,71113.6,1.46,3.51,0.69,0.07,0.0,35556.8,62600.0,62600.0,35556.8,,,,,,,,,,,,0.03,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.03,,62600.0,,,,,62600.0,0.0,0.03,0.0,0.0,400400.0,227427.2,0.23,0.0,,0.0,,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,223423.2,0.23,0.0,,0.0,,0.0
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,219419.2,0.22,0.0,,0.0,,0.0
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,401200.0,216648.0,0.22,0.0,,0.0,,0.0
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,401200.0,222264.8,0.22,0.0,,0.0,,0.0
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,401200.0,242324.8,0.22,0.0,,0.0,,0.0
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,401200.0,247941.6,0.24,0.0,,0.0,,0.0
2024-06-05,126600.0,72415.2,1.48,3.73,0.69,0.08,0.0,36207.6,63300.0,63300.0,36207.6,,,63300.0,,,,,,0.04,63300.0,,0.04,,100.0,13.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.273
2024-06-06,126600.0,74694.0,1.48,3.82,0.69,0.07,0.0,37347.0,63300.0,63300.0,37347.0,,,,,,,,,,,,0.04,,100.0,13.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.273
2024-06-07,126600.0,71402.4,1.48,3.89,0.69,0.07,0.0,35701.2,63300.0,63300.0,35701.2,,,,,,,,,,,,0.04,,100.0,13.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.273
2024-06-10,126600.0,68617.2,1.48,3.84,0.69,0.07,0.0,34308.6,63300.0,63300.0,34308.6,,,,,,,,,,,,0.04,,100.0,13.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.273
2024-06-11,126600.0,70896.0,1.48,3.74,0.69,0.07,0.0,35448.0,63300.0,63300.0,35448.0,,,,,,,,,,,,0.03,,100.0,13.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.273
2024-06-12,126600.0,69630.0,1.48,3.8,0.69,0.07,0.0,34815.0,63300.0,63300.0,34815.0,,,,,,,,,,,,0.04,,100.0,13.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.273
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.04,,63300.0,,,,,63300.0,0.0,0.04,0.0,0.0,400400.0,252252.0,0.22,0.0,,0.0,100.0,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,239439.2,0.25,0.0,,0.0,,0.0
2024-06-17,1941.0,1195.66,0.02,0.06,0.01,0.0,0.0,1195.66,0.0,1941.0,0.0,,,1941.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048
2024-06-18,3882.0,2616.47,0.05,0.12,0.02,0.0,0.0,1308.23,1941.0,1941.0,1308.23,,,,,,,,,,1941.0,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0097
2024-06-19,3882.0,2632.0,0.05,0.12,0.02,0.0,0.0,1316.0,1941.0,1941.0,1316.0,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0097
2024-06-20,132082.0,91136.58,1.54,4.0,0.72,0.09,0.0,45568.29,66041.0,66041.0,45568.29,64100.0,0.04,,,64100.0,,0.04,64100.0,,,,0.04,,100.0,14.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.2856
2024-06-21,132082.0,90608.25,1.54,4.12,0.72,0.09,0.0,45304.13,66041.0,66041.0,45304.13,,,,,,,,,,,,0.05,,100.0,16.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.3202
2024-06-24,132082.0,86645.79,1.54,3.89,0.72,0.09,0.0,43322.9,66041.0,66041.0,43322.9,,,,,,,,,,,,0.05,,100.0,16.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.3202
2024-06-25,128200.0,77176.4,1.49,3.74,0.7,0.08,0.0,38588.2,64100.0,64100.0,38588.2,,,,0.0,,1941.0,,,,,1941.0,0.04,0.0,100.0,15.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.3194
2024-06-26,128200.0,75638.0,1.49,3.59,0.7,0.08,0.0,37819.0,64100.0,64100.0,37819.0,,,,,,,,,,,,0.04,,100.0,16.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.3279
2024-06-27,128200.0,73074.0,1.49,3.92,0.7,0.08,0.0,36537.0,64100.0,64100.0,36537.0,,,,,,,,,,,,0.04,,100.0,17.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.3458
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.04,,64100.0,,,,,64100.0,0.0,0.04,0.0,0.0,350564.0,203327.12,0.2,0.0,,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,350564.0,194212.46,0.2,0.0,,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,296464.0,163648.13,0.16,0.0,,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,295150.0,161151.9,0.16,0.0,,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,270400.0,128440.0,0.15,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,270250.0,135125.0,0.13,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,268340.0,134170.0,0.13,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250250.0,123123.0,0.13,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250250.0,129129.0,0.12,0.0,,0.0,,0.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,243402.0,126082.24,0.13,0.0,,0.0,,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,237082.0,121385.98,0.12,0.0,,0.0,,0.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232548.0,118134.38,0.12,0.0,,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,229560.0,114780.0,0.12,0.0,,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,230187.0,112791.63,0.12,0.0,,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225250.0,109021.0,0.11,0.0,,0.0,,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225250.0,106768.5,0.11,0.0,,0.0,,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,219240.0,103700.52,0.1,0.0,,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,219240.0,100850.4,0.1,0.0,,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,224740.0,105627.8,0.1,0.0,,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,216733.0,100780.85,0.1,0.0,,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,205625.0,91708.75,0.1,0.0,,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200550.0,89244.75,0.09,0.0,,0.0,,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200550.0,93055.2,0.09,0.0,,0.0,,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,191524.0,89633.23,0.09,0.0,,0.0,,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,180250.0,86880.5,0.08,0.0,,0.0,,0.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,180250.0,90846.0,0.09,0.0,,0.0,,0.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,178566.0,86425.94,0.09,0.0,,0.0,,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,176768.0,83080.96,0.09,0.0,,0.0,,0.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,174885.0,79922.45,0.08,0.0,,0.0,,0.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,147424.0,66340.8,0.07,0.0,,0.0,,0.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140250.0,65917.5,0.06,0.0,,0.0,,0.0
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140250.0,67320.0,0.07,0.0,,0.0,,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140250.0,68021.25,0.07,0.0,,0.0,,0.0
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140250.0,68722.5,0.07,0.0,,0.0,,0.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135668.0,67834.0,0.07,0.0,,0.0,,0.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,112443.0,54984.63,0.06,0.0,,0.0,,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,112443.0,54309.97,0.06,0.0,,0.0,,0.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,85250.0,44330.0,0.04,0.0,,0.0,,0.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,85250.0,42625.0,0.04,0.0,,0.0,,0.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,85250.0,44500.5,0.04,0.0,,0.0,,0.0
2024-08-23,8400.0,5124.0,0.1,0.55,0.05,0.0,0.0,2562.0,4200.0,4200.0,2562.0,,,4200.0,,,,,,0.0,4200.0,,0.0,,100.0,4.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0939
2024-08-26,8400.0,5006.4,0.1,0.48,0.05,0.01,0.0,2503.2,4200.0,4200.0,2503.2,,,,,,,,,,,,0.0,,100.0,4.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0939
2024-08-27,11200.0,6787.2,0.13,0.62,0.06,0.01,0.0,3393.6,5600.0,5600.0,3393.6,1400.0,0.0,,,1400.0,,0.0,1400.0,,,,0.0,,100.0,6.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.1385
2024-08-28,11200.0,7100.8,0.13,0.61,0.06,0.01,0.0,3550.4,5600.0,5600.0,3550.4,,,,,,,,,,,,0.0,,100.0,8.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.1701
2024-08-29,11200.0,7280.0,0.13,0.59,0.06,0.01,0.0,3640.0,5600.0,5600.0,3640.0,,,,,,,,,,,,0.0,,100.0,8.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.1756
2024-08-30,11200.0,6787.2,0.13,0.53,0.06,0.01,0.0,3393.6,5600.0,5600.0,3393.6,,,,,,,,,,,,0.0,,100.0,10.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.2123
2024-09-02,11200.0,6899.2,0.13,0.48,0.06,0.01,0.0,3449.6,5600.0,5600.0,3449.6,,,,,,,,,,,,0.0,,100.0,15.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.3124
2024-09-03,2800.0,1708.0,0.03,0.11,0.02,0.0,0.0,854.0,1400.0,1400.0,854.0,,,,0.0,,4200.0,,,,,4200.0,0.0,0.0,100.0,4.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0885
2024-09-04,2800.0,1618.4,0.03,0.12,0.02,0.0,0.0,809.2,1400.0,1400.0,809.2,,,,,,,,,,,,0.0,,100.0,6.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.1348
2024-09-05,2800.0,1579.2,0.03,0.12,0.02,0.0,0.0,789.6,1400.0,1400.0,789.6,,,,,,,,,,,,0.0,,100.0,7.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.1483
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1400.0,,,,,1400.0,0.0,0.0,0.0,0.0,250.0,143.0,0.0,0.0,,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,143.5,0.0,0.0,,0.0,,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,143.5,0.0,0.0,,0.0,,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,137.5,0.0,0.0,,0.0,,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,136.0,0.0,0.0,,0.0,,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,137.5,0.0,0.0,,0.0,,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,137.5,0.0,0.0,,0.0,,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,137.5,0.0,0.0,,0.0,,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,137.0,0.0,0.0,,0.0,,0.0
