,HO FP Equity_DX_SI_QTY,HO FP Equity_DX_SHORT_INTEREST_VALUE,HO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HO FP Equity_DX_SI_MV,HO FP Equity_DX_DSS,HO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY,HO FP Equity_DX_BROKER_SI_QTY,HO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HO FP Equity_DX_BROKER_SI_MV_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HO FP Equity_DX_BROKER_SI_MV_INC_x,HO FP Equity_DX_SUPPLY_SI_MV_NEW,HO FP Equity_DX_BROKER_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_NEW,HO FP Equity_DX_SUPPLY_SI_MV_DEC,HO FP Equity_DX_BROKER_SI_QTY_INC,HO FP Equity_DX_SUPPLY_SI_QTY_DEC,HO FP Equity_DX_BROKER_SI_MV_NEW_y,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HO FP Equity_DX_BROKER_SI_MV_INC_y,HO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HO FP Equity_DX_BROKER_SI_MV_ADD,HO FP Equity_DX_SUPPLY_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_DEC,HO FP Equity_DX_SUPPLY_SI_MV,HO FP Equity_DX_BROKER_SI_MV_DEC,HO FP Equity_DX_SUPPLY_SI_MV_RMV,HO FP Equity_DX_BROKER_SI_MV_RMV,HO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HO FP Equity_DX_UTILIZATION_QUANTITY,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HO FP Equity_DX_ACTIVE_UTILIZATION_MV,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HO FP Equity_DX_BROKER_SI_CON_RATIO,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HO FP Equity_DX_DEMAND_SUPPLY_RATIO,HO FP Equity_PX_LAST
2016-06-08,3717321.0,276937830.78,4.02,13.61,1.76,284.45,1.0,104394162.55,2323541.0,1401277.0,173102189.53,,,562.0,9.2,,,,4.57,120468.0,59954.0,,,9.2,562.0,,7497.0,110851.0,176.33,7.99,,,9.13,9.13,23125520.0,1722835166.66,,1757.67,9.12,21.79,0.2076,37.05,0.1461,76.15
2016-06-09,3656192.0,268663748.15,3.96,13.37,1.73,281.44,1.0,96262397.79,2353673.0,1310016.0,172952243.78,,,92223.0,,,,,4.73,,66091.0,,,,92223.0,,4000.0,91261.0,179.96,6.77,,,9.26,9.26,23052004.0,1693903875.14,,1754.85,9.3,22.35,0.2177,38.29,0.1439,75.11
2016-06-10,3450014.0,249361876.54,3.73,12.55,1.63,262.46,1.0,90625544.29,2196176.0,1253838.0,158736332.25,,,,,,,,11.99,,157497.0,,,,,,,56178.0,165.66,4.25,,,8.64,8.64,23224508.0,1678632868.3,,1744.9,8.67,23.76,0.239,40.66,0.1357,73.88
2016-06-13,3227427.0,228411121.2,3.49,11.86,1.52,241.0,1.0,75445599.0,2161388.0,1066039.0,152965522.21,,,,1.83,,,,2.82,23349.0,34788.0,,,1.83,,,,211148.0,158.95,15.99,,,8.43,8.43,23481892.0,1661857969.12,,1729.91,8.42,25.4,0.2628,42.77,0.1259,72.34
2016-06-14,2932799.0,205293051.86,2.83,10.75,1.39,217.03,1.0,73442410.36,2158607.0,1049192.0,151100371.63,,,,0.1,,,,0.33,1400.0,4181.0,,,0.1,,,1400.0,18247.0,156.89,1.73,,,8.43,8.43,23458660.0,1642083178.57,,1702.78,8.44,18.21,0.2726,47.02,0.1145,71.55
2016-06-15,2917367.0,205896762.27,2.82,10.63,1.38,212.84,1.0,72782442.2,2161107.0,1031260.0,152522783.12,,,2500.0,0.18,,,,,2500.0,,,,0.18,2500.0,,,20432.0,154.1,1.43,,,8.43,8.43,23482732.0,1657322677.62,,1685.67,8.38,18.45,0.2693,46.57,0.1138,72.14
2016-06-16,2613274.0,184332759.93,2.52,9.68,1.23,191.21,1.0,49846238.27,1906607.0,706667.0,134486521.66,,,120500.0,0.4,,,,26.79,5500.0,375000.0,,,0.4,120500.0,,,330093.0,137.9,25.25,,,7.43,7.43,23745956.0,1674970786.29,,1715.6,7.44,8.99,0.317,53.54,0.1019,72.1
2016-06-17,2289894.0,161880914.7,2.21,8.39,1.08,166.95,1.0,42980806.84,1681907.0,607987.0,118900107.87,,,5000.0,0.06,,,,16.93,1320.0,231000.0,,,0.06,5000.0,,1300.0,100000.0,120.93,7.36,,,6.56,6.56,23972680.0,1694715723.23,,1725.96,6.55,10.41,0.4066,61.49,0.0893,72.26
2016-06-20,864488.0,62957525.05,0.84,3.11,0.41,64.72,0.0,40381203.94,317720.0,554486.0,23138395.05,,,2100.0,0.15,,,,98.64,2100.0,1372705.0,,,0.15,2100.0,,6418.0,55601.0,23.21,4.27,,,1.23,1.23,25443746.0,1852975722.24,,1850.87,1.24,28.15,0.2066,31.19,0.0336,74.44
2016-06-21,357650.0,26193308.95,0.35,1.27,0.17,26.82,0.0,8687477.98,239029.0,118621.0,17505830.97,,,,,,,,5.58,,78700.0,,,,,,9.0,435865.0,17.83,33.12,,,0.93,0.93,25523360.0,1869261160.1,,1907.43,0.93,28.31,0.2271,29.0,0.0139,74.86
2016-06-22,379836.0,27859027.24,0.37,1.35,0.18,28.53,0.0,8348188.01,266015.0,113821.0,19510839.23,,,,,,,,0.46,,6909.0,,,,,,33895.0,4800.0,19.91,0.35,,,1.03,1.03,25554332.0,1874279508.07,,1912.5,1.03,24.5,0.2124,25.07,0.0147,74.97
2016-06-23,567413.0,42133095.81,0.55,2.04,0.27,42.53,0.0,29083719.09,221909.0,391675.0,16477791.59,,,,1.52,,300404.0,,5.03,19950.0,67542.0,,,1.52,,22.36,23436.0,42500.0,16.69,3.17,,,0.86,0.86,25690008.0,1907604458.07,,1925.84,0.86,11.81,0.5115,69.6,0.0219,75.9
2016-06-24,577559.0,40846692.3,0.56,2.07,0.27,43.12,0.0,28660981.79,212055.0,405257.0,14997161.04,,,,1.11,,,,0.74,13582.0,9854.0,,,1.11,,,,,15.86,,,,0.82,0.82,25783432.0,1823481087.43,,1942.66,0.81,10.98,0.4903,67.92,0.0222,72.29
2016-06-27,433196.0,29806251.97,0.42,1.52,0.2,31.76,0.0,26363295.34,69792.0,383157.0,4802070.97,,,,,,,,10.74,,142263.0,,,,,,,22100.0,4.97,1.86,,,0.27,0.27,25936520.0,1784574304.62,,1874.88,0.26,11.54,0.5622,73.36,0.0167,70.33
2016-06-28,491623.0,35351011.52,0.47,1.67,0.23,36.13,0.0,30212123.82,91219.0,420157.0,6559261.71,,,163.0,2.76,,,,,37000.0,,,,2.76,163.0,,21264.0,,6.42,,,,0.35,0.35,25980556.0,1868177311.54,,1848.28,0.35,11.45,0.5102,69.66,0.0189,73.5
2016-06-29,491623.0,36048412.43,0.47,1.65,0.23,36.61,0.0,30808145.31,91219.0,420157.0,6688662.11,,,,,,,,,,,,,,,,,,6.75,,,,0.35,0.35,25978548.0,1904885272.97,,1913.68,0.35,11.53,0.4998,68.82,0.0189,74.95
2016-06-30,500123.0,36701034.54,0.48,1.63,0.24,37.34,0.0,30832808.26,99719.0,420157.0,7317780.75,,,,,,,,,,,,,,,,8500.0,,7.48,,,,0.38,0.38,25869556.0,1898411927.06,,1939.71,0.38,11.51,0.4975,68.64,0.0193,75.01
2016-07-01,481633.0,35796509.06,0.47,1.55,0.23,36.08,0.0,30437657.2,113119.0,409531.0,8407366.83,,,13400.0,,,2374.0,,,,,,,,13400.0,0.18,,13000.0,8.52,0.94,,,0.44,0.44,25513972.0,1896280217.04,,1917.69,0.44,12.15,0.5386,71.56,0.0188,75.97
2016-07-04,669033.0,49161781.83,0.65,2.15,0.32,50.05,0.0,43687237.12,281629.0,594531.0,20694619.63,,,2400.0,13.87,,,,1.41,185000.0,18890.0,,,13.87,2400.0,,185000.0,,21.32,,,,1.1,1.1,25433520.0,1868902074.04,,1922.94,1.1,31.18,0.3561,49.63,0.026,75.11
2016-07-05,533061.0,38627941.73,0.52,1.72,0.25,39.68,0.0,33236445.97,281529.0,458659.0,20400828.06,,,,,,,,0.01,,100.0,,,,,,,135872.0,21.19,10.31,,,1.09,1.09,25517812.0,1849132754.2,,1913.64,1.1,18.5,0.4186,60.88,0.0207,74.07
2016-07-06,533061.0,38169016.54,0.52,1.73,0.25,39.45,0.0,32841575.28,281529.0,458659.0,20158452.9,,,,,,,,,,,,,,,,,,20.83,,,,1.09,1.09,25552508.0,1829648202.74,,1887.85,1.09,18.27,0.4213,61.17,0.0206,73.19
2016-07-07,512946.0,37682183.94,0.5,1.65,0.24,38.22,0.0,32216443.2,164763.0,438544.0,12103866.04,,,,0.71,,,,8.72,6885.0,116766.0,,,0.71,,,,27000.0,12.14,1.99,,,0.64,0.64,25690300.0,1887268074.92,,1894.3,0.64,20.92,0.4537,63.29,0.0198,75.09
2016-07-08,529217.0,39141538.8,0.51,1.66,0.25,39.59,0.0,26045963.9,196813.0,352157.0,14556531.02,,,32050.0,0.91,,,,,12000.0,,,,0.91,32050.0,,,98387.0,14.81,7.39,,,0.76,0.76,25686996.0,1899841748.29,,1931.19,0.76,31.45,0.4057,54.73,0.0204,75.6
2016-07-11,574135.0,43115289.07,0.55,1.8,0.27,43.11,0.0,27421860.03,228731.0,365157.0,17176801.94,,,31918.0,1.02,,,,,13000.0,,,,1.02,31918.0,,,,17.3,,,,0.88,0.88,25750272.0,1933744538.93,,1951.92,0.88,35.26,0.3968,51.56,0.0221,76.76
2016-07-12,581694.0,44047154.55,0.56,1.79,0.27,44.0,0.0,28029105.66,231290.0,370157.0,17513789.68,,,12000.0,0.41,,,,0.64,5000.0,9441.0,,,0.41,12000.0,,,,17.76,,,,0.89,0.89,25741306.0,1949188548.79,,1978.13,0.89,33.38,0.3986,52.93,0.0224,77.4
2016-07-13,603982.0,45858937.95,0.58,1.87,0.29,45.92,0.0,39298636.55,225106.0,517580.0,17091771.09,,,,,,147423.0,,0.44,,6184.0,,,,,11.45,,,17.41,,,,0.86,0.86,25873066.0,1964481272.9,,2001.67,0.86,28.9,0.4101,56.43,0.0231,77.61
2016-07-14,648982.0,49351872.19,0.63,1.99,0.31,49.43,0.0,41279309.32,304806.0,542827.0,23178989.18,,,29584.0,3.49,,,,,45000.0,,,,3.49,29584.0,,50116.0,19753.0,23.64,1.53,,,1.17,1.17,25787586.0,1961018407.77,,2000.56,1.17,34.05,0.3967,52.33,0.0249,77.73
2016-07-15,629467.0,47529150.77,0.61,1.93,0.3,47.82,0.0,41002327.61,285091.0,543027.0,21526359.8,,,,0.01,,,,1.53,200.0,19715.0,,,0.01,,,,,22.23,,,,1.09,1.09,25771452.0,1945924452.93,,2002.32,1.1,35.23,0.4257,54.36,0.0242,77.18
2016-07-18,736447.0,55693345.22,0.71,2.28,0.35,56.03,0.0,40084322.66,375017.0,530045.0,28360426.81,,,,,,,,2.44,,30074.0,,,,,,120000.0,12982.0,28.94,1.02,,,1.44,1.44,25659624.0,1940493067.01,,1981.25,1.44,33.26,0.4218,55.21,0.0283,77.3
2016-07-19,708012.0,53508332.85,0.68,2.18,0.33,53.85,0.0,37811158.58,350282.0,500310.0,26472723.41,,,,,,1300.0,,2.0,,26035.0,,,,,0.1,1300.0,31035.0,27.12,2.41,,,1.35,1.35,25654006.0,1938813313.91,,1984.94,1.35,29.68,0.4311,57.96,0.0272,77.25
2016-07-20,611659.0,46495690.58,0.59,1.88,0.29,46.47,0.0,31087154.99,244283.0,408957.0,18569344.65,,,1581.0,,,,,8.35,,107580.0,,,,1581.0,,,91353.0,18.89,7.0,,,0.94,0.94,25779820.0,1959671212.06,,1994.12,0.94,16.69,0.5086,68.61,0.0235,77.7
2016-07-21,634159.0,47287833.6,0.61,1.98,0.3,48.06,0.0,32172793.92,244283.0,431457.0,18215642.85,,,,,,22500.0,,,,,,,,,1.75,,,18.91,,,,0.94,0.94,25741264.0,1919469105.73,,1988.34,0.94,15.58,0.4643,65.48,0.0244,76.22
2016-07-22,602060.0,46437486.32,0.58,1.88,0.28,45.66,0.0,30802879.55,240856.0,399358.0,18577462.72,,,,,,,,0.33,,3427.0,,,,,,,32099.0,18.47,2.3,,,0.93,0.93,25761794.0,1987032781.6,,1983.92,0.92,9.88,0.5137,70.09,0.0232,78.84
2016-07-25,613636.0,48026742.48,0.59,1.87,0.29,47.19,0.0,32162098.37,240856.0,410934.0,18850799.31,,,,1.37,,,,,16576.0,,,,1.37,,,,5000.0,19.03,0.37,,,0.92,0.92,25827898.0,2021442363.1,,2040.28,0.92,12.83,0.4774,66.93,0.0235,80.0
2016-07-26,564926.0,44982638.4,0.55,1.69,0.27,43.63,0.0,28840753.58,208722.0,362204.0,16619639.12,,,,,,,,2.49,,32154.0,,,,,,20.0,48730.0,16.75,3.87,,,0.8,0.8,25858866.0,2059030773.39,,2075.91,0.8,10.98,0.5862,75.44,0.0217,81.39
2016-07-27,561056.0,44872088.73,0.54,1.67,0.27,43.59,0.0,28660405.53,208702.0,358354.0,16691550.69,,,,0.26,,,,0.0,3200.0,20.0,,,0.26,,,,7050.0,16.98,0.54,,,0.81,0.81,25657970.0,2052070927.76,,2083.49,0.81,11.13,0.5949,76.09,0.0217,81.75
2016-07-28,673520.0,54024865.74,0.65,2.01,0.32,52.89,0.0,37449630.73,274910.0,466879.0,22051276.64,,,62269.0,7.19,,20984.0,,,87541.0,,,,7.19,62269.0,1.72,3939.0,,22.42,,,,1.06,1.06,25589308.0,2052587790.94,,2085.62,1.06,20.54,0.3881,57.88,0.026,81.99
2016-07-29,761438.0,60704540.75,0.74,2.27,0.36,60.11,0.0,44544337.92,367381.0,558735.0,29288917.66,,,,7.19,,3932.0,,0.0,87924.0,6.0,,,7.19,,0.34,92477.0,,30.0,,,,1.42,1.42,25432056.0,2027533797.49,,2074.91,1.43,29.68,0.3375,48.79,0.0295,81.49
2016-08-01,789651.0,62953781.27,0.76,2.35,0.37,62.39,0.0,46793658.17,402327.0,586949.0,32074936.85,,,28661.0,2.35,,,,0.0,28214.0,1.0,,,2.35,28661.0,,6286.0,,32.81,,,,1.56,1.56,25406356.0,2025484902.24,,2071.39,1.56,31.72,0.3274,46.42,0.0306,81.49
2016-08-02,829141.0,66102064.28,0.81,2.48,0.39,65.59,0.0,49941941.17,430531.0,626439.0,34323459.86,,,30443.0,3.21,,,,0.18,39490.0,2239.0,,,3.21,30443.0,,,,35.02,,,,1.67,1.67,25403316.0,2025242542.65,,2066.25,1.67,33.61,0.3153,43.53,0.0321,81.49
2016-08-03,893987.0,70510908.54,0.87,2.68,0.42,70.79,0.0,50500820.56,548377.0,640285.0,43251815.17,,,64846.0,1.06,,,,,13846.0,,,,1.06,64846.0,,53000.0,,44.7,,,,2.12,2.12,25344612.0,1998990610.23,,2064.14,2.12,34.96,0.3166,42.66,0.0345,80.62
2016-08-04,706834.0,56026305.34,0.69,2.11,0.33,55.52,0.0,49574078.5,390036.0,625432.0,30915711.51,,,11959.0,1.03,,,,14.04,11959.0,172300.0,,,1.03,11959.0,,2000.0,26812.0,31.55,2.22,,,1.51,1.51,25519668.0,2022784291.11,,2063.35,1.51,36.81,0.3278,42.52,0.0273,81.02
2016-08-05,686882.0,54599393.52,0.67,2.07,0.32,53.85,0.0,49175160.51,379087.0,618643.0,30133152.84,,,28606.0,2.51,,,,3.16,30606.0,39555.0,,,2.51,28606.0,,,37395.0,30.81,3.14,,,1.46,1.46,25531648.0,2029478857.0,,2072.49,1.46,41.83,0.368,43.1,0.0265,81.25
2016-08-08,683671.0,54357532.15,0.66,2.14,0.32,53.52,0.0,48931963.95,324880.0,615432.0,25830662.77,,,,,,,,4.39,,54207.0,,,,,,,3211.0,26.37,0.27,,,1.25,1.25,25658036.0,2040027318.48,,2083.17,1.25,41.97,0.3712,43.37,0.0263,81.27
2016-08-09,678185.0,54365883.83,0.66,2.19,0.32,53.22,0.0,48871537.44,325180.0,609646.0,26067663.11,,,,,,,,,,,,,,,,300.0,5786.0,26.44,0.47,,,1.25,1.25,25664682.0,2057378326.31,,2087.02,1.25,42.46,0.3769,43.62,0.0261,81.94
2016-08-10,541391.0,43707157.65,0.52,1.81,0.26,42.22,0.0,38173920.34,215537.0,472852.0,17400565.65,,,,0.12,,,,8.87,1321.0,109643.0,,,0.12,,,,138115.0,17.61,11.17,,,0.83,0.83,25811404.0,2083786216.74,,2113.39,0.83,26.32,0.3887,55.56,0.0208,82.52
2016-08-11,523189.0,42606218.4,0.51,1.8,0.25,40.92,0.0,37024702.73,205044.0,454650.0,16697884.41,,,,,,547.0,,0.85,,10493.0,,,,,0.05,,18749.0,16.98,1.56,,,0.79,0.79,25768322.0,2098459170.56,,2132.51,0.79,27.59,0.4157,57.46,0.0201,83.24
2016-08-12,558361.0,45120867.1,0.54,1.99,0.26,43.8,0.0,39582265.53,210773.0,489822.0,17032458.43,,,,2.87,,,,0.75,35172.0,10063.0,,,2.87,,,15792.0,,17.53,,,,0.81,0.81,25785420.0,2083706614.42,,2141.66,0.81,29.01,0.3802,53.52,0.0215,82.6
2016-08-15,542515.0,43718286.3,0.52,1.95,0.26,42.42,0.0,38195106.98,194203.0,473976.0,15649746.74,,,5137.0,0.49,,,,1.9,5861.0,21707.0,,,0.49,5137.0,,,21707.0,16.02,1.83,,,0.75,0.75,25765916.0,2076332806.19,,2126.26,0.75,25.47,0.382,55.32,0.0209,82.37
2016-08-16,566380.0,45153824.46,0.55,2.04,0.27,44.15,0.0,39689652.04,194203.0,497841.0,15482552.65,,,,1.81,,,,,23865.0,,,,1.81,,,,,15.87,,,,0.75,0.75,25592252.0,2040305191.36,,2096.63,0.75,28.7,0.3735,53.03,0.022,81.49
2016-08-17,651328.0,51562971.35,0.63,2.37,0.31,50.87,0.0,46134802.66,196361.0,582761.0,15545096.51,,,4130.0,0.63,,77504.0,,0.16,8737.0,2000.0,,,0.63,4130.0,6.27,28.0,1321.0,15.95,0.12,,,0.76,0.76,25641060.0,2029897750.69,,2084.64,0.76,29.87,0.3737,52.45,0.0252,80.92
2016-08-18,643846.0,51531253.63,0.62,2.38,0.3,50.44,0.0,46069635.14,194033.0,575607.0,15529744.28,,,,,,,,0.19,,2328.0,,,,,,,7154.0,15.66,0.49,,,0.75,0.75,25627952.0,2051174495.79,,2074.99,0.75,29.61,0.3784,53.05,0.0249,81.81
2016-08-19,605829.0,48233642.18,0.58,2.31,0.29,47.25,0.0,42800730.4,178241.0,537590.0,14190823.84,,,,,,,,1.26,,15792.0,,,,,,,38017.0,14.57,3.18,,,0.69,0.69,25639324.0,2041298748.57,,2093.95,0.69,27.7,0.4146,57.39,0.0235,81.38
2016-08-22,580598.0,46168051.28,0.56,2.26,0.27,45.16,0.0,40732591.39,180357.0,512243.0,14341646.42,,,,0.32,,,,,4000.0,,,,0.32,,,2116.0,29347.0,14.68,2.39,,,0.7,0.7,25648952.0,2039555994.54,,2087.81,0.7,23.1,0.4369,61.15,0.0225,81.28
2016-08-23,577878.0,45996990.16,0.56,2.3,0.27,44.97,0.0,40406539.23,182237.0,507643.0,14505403.38,,,1880.0,,,,,,,,,,,1880.0,,,4600.0,14.84,0.38,,,0.71,0.71,25645676.0,2041302673.83,,2088.03,0.71,23.28,0.4417,61.49,0.0224,81.36
2016-08-24,581882.0,45723654.66,0.56,2.37,0.27,45.04,0.0,40361508.26,180241.0,513643.0,14163141.74,,,,0.4,,,,0.16,6000.0,1996.0,,,0.4,,,,,14.68,,,,0.69,0.69,25787532.0,2026356216.18,,2094.54,0.7,23.01,0.4443,61.78,0.0224,80.32
2016-08-25,567404.0,44258477.55,0.55,2.28,0.27,43.7,0.0,38935719.42,170263.0,499165.0,13280803.74,,,,,,,,1.0,,9978.0,,,,,,,14478.0,13.62,1.23,,,0.66,0.66,25799436.0,2012399910.69,,2066.82,0.65,21.41,0.4649,64.0,0.0218,79.73
2016-08-26,548680.0,42728191.46,0.53,2.2,0.26,42.19,0.0,37414112.11,123067.0,480441.0,9583783.51,,,,,,,,3.76,,47196.0,,,,,,,18724.0,9.85,1.49,,,0.47,0.47,25824888.0,2011100748.98,,2064.7,0.47,19.24,0.4944,66.88,0.0211,79.6
2016-08-29,613769.0,47676873.19,0.59,2.44,0.29,47.36,0.0,42376145.8,194006.0,545530.0,15070163.96,,,,5.67,,,,,70939.0,,,,5.67,,,70939.0,5850.0,15.53,0.47,,,0.75,0.75,25778516.0,2002445608.15,,2056.1,0.75,31.33,0.4403,57.89,0.0236,79.4
2016-08-30,573836.0,44451416.13,0.55,2.31,0.27,44.03,0.0,39164136.48,185528.0,505581.0,14371671.23,,,,,,,,0.73,,8494.0,,,,,,16.0,39949.0,14.74,3.29,,,0.72,0.72,25631084.0,1985476653.19,,2035.57,0.72,24.95,0.4712,63.29,0.0222,79.18
2016-08-31,540800.0,41072258.28,0.52,2.2,0.26,41.06,0.0,35889695.72,160492.0,472561.0,12188921.74,,,,,,,,2.01,,25036.0,,,,,,,33020.0,12.64,2.89,,,0.62,0.62,25623952.0,1946068000.72,,2018.23,0.62,20.16,0.5054,67.5,0.021,77.63
2016-09-01,544690.0,41500913.69,0.53,2.15,0.26,41.36,0.0,36301661.18,160492.0,476451.0,12228175.0,,,,0.34,,,,,3890.0,,,,0.34,,,,,12.42,,,,0.62,0.62,25520448.0,1944448970.36,,1980.54,0.62,20.97,0.4997,66.83,0.0212,77.88
2016-09-02,543390.0,42247125.82,0.52,2.14,0.26,41.63,0.0,36941725.25,160492.0,475151.0,12477825.72,,,,,,,,,,,,,,,,,1300.0,12.59,0.1,,,0.62,0.62,25605470.0,1990757122.62,,2007.48,0.62,21.35,0.4985,66.6,0.0211,79.47
2016-09-05,553390.0,43511854.0,0.53,2.26,0.26,42.65,0.0,38146369.62,160492.0,485151.0,12619137.45,,,,0.87,,,,,10000.0,,,,0.87,,,,,12.8,,,,0.62,0.62,25579514.0,2011261639.48,,2037.3,0.62,21.49,0.4962,66.37,0.0215,80.37
2016-09-06,584390.0,45926447.8,0.56,2.42,0.28,45.14,0.0,39777746.85,170492.0,506151.0,13398743.88,,,10000.0,1.68,,,,,21000.0,,,,1.68,10000.0,,,,13.61,,,,0.66,0.66,25511970.0,2004952443.44,,2042.27,0.66,21.46,0.4959,66.36,0.0228,80.33
2016-09-07,603471.0,47420094.8,0.58,2.56,0.28,46.71,0.0,39521028.22,177463.0,502947.0,13944849.52,,,22285.0,1.28,,,,1.2,16000.0,15314.0,,,1.28,22285.0,,,19204.0,14.26,1.53,,,0.69,0.69,25428416.0,1998137271.5,,2042.8,0.69,17.66,0.5217,69.29,0.0236,80.32
2016-09-08,820732.0,63898051.47,0.79,3.53,0.39,64.39,0.0,56071760.15,253031.0,720208.0,19699716.67,,,,16.46,,16000.0,,5.62,201261.0,69939.0,,,16.46,,1.27,145507.0,,20.26,,,,0.99,0.99,25219084.0,1963430605.2,,2019.8,0.99,42.9,0.3999,45.91,0.0322,79.58
2016-09-09,826732.0,63499753.4,0.8,3.65,0.39,64.4,0.0,55778691.18,354239.0,726208.0,27208441.36,,,200.0,0.32,,,,0.02,6000.0,200.0,,,0.32,200.0,,101208.0,,28.18,,,,1.39,1.39,25207084.0,1936109425.81,,2002.02,1.39,42.69,0.4006,46.19,0.0323,78.51
2016-09-12,843932.0,65745568.29,0.81,3.83,0.4,65.88,0.0,56574413.18,370839.0,726208.0,28889793.02,,,200.0,,,,,0.05,,600.0,,,,200.0,,17000.0,,29.17,,,,1.45,1.45,25154616.0,1959641919.18,,1981.78,1.45,41.44,0.379,44.9,0.0331,79.63
2016-09-13,859732.0,67666147.89,0.83,3.72,0.41,67.74,0.0,58416292.86,371239.0,742208.0,29218771.75,,,4554.0,1.41,,,,0.28,16000.0,4154.0,,,1.41,4554.0,,,,29.63,,,,1.46,1.46,25142264.0,1978849402.11,,2006.81,1.45,41.77,0.3787,44.56,0.0337,80.45
2016-09-14,893732.0,69948693.7,0.86,3.72,0.42,70.38,0.0,60750578.07,371239.0,776208.0,29055335.49,,,,2.64,,,,,34000.0,,,,2.64,,,,,29.77,,,,1.46,1.46,25096656.0,1964211087.19,,2014.87,1.46,40.75,0.3623,43.47,0.0351,80.0
2016-09-15,542216.0,42596134.28,0.52,2.22,0.26,43.55,0.0,31941601.55,279113.0,406592.0,21926934.7,,,18100.0,0.25,,,,8.87,3000.0,110226.0,,,0.25,18100.0,,,372616.0,22.35,28.59,,,1.09,1.09,25242236.0,1983013548.34,,2022.07,1.09,13.89,0.4443,63.71,0.0212,80.3
2016-09-16,542216.0,42866670.12,0.52,2.19,0.26,43.84,0.0,32144468.51,279113.0,406592.0,22066196.68,,,,,,,,,,,,,,,,,,22.54,,,,1.08,1.08,25660708.0,2028691711.41,,2069.73,1.08,13.89,0.4446,63.74,0.0209,80.81
2016-09-19,390212.0,30929661.93,0.38,1.54,0.18,31.64,0.0,20179596.66,279113.0,254588.0,22123539.85,,,93.0,0.13,,,,0.01,1500.0,93.0,,,0.13,93.0,,,153504.0,22.59,12.4,,,1.08,1.08,25661008.0,2033987427.91,,2073.33,1.08,13.82,0.4411,63.39,0.015,81.02
2016-09-20,331045.0,26223670.86,0.32,1.29,0.16,26.86,0.0,17143751.07,251946.0,216421.0,19957857.63,,,7361.0,,,,,2.76,,34528.0,,,,7361.0,,,38167.0,20.44,3.09,,,0.97,0.97,25725934.0,2037875291.6,,2085.82,0.97,15.91,0.5292,70.56,0.0127,80.97
2016-09-21,404830.0,31969522.9,0.39,1.56,0.19,32.67,0.0,22917637.93,325731.0,290206.0,25723055.76,,,73785.0,5.84,,,,,73785.0,,,,5.84,73785.0,,,,26.33,,,,1.24,1.24,25912424.0,2046310383.01,,2095.18,1.24,12.33,0.6143,77.17,0.0154,80.72
2016-09-22,457101.0,36441714.6,0.44,1.79,0.22,37.28,0.0,28658782.72,378002.0,359477.0,30135661.49,,,,5.94,,,,1.37,69271.0,17000.0,,,5.94,,,69271.0,,30.48,,,,1.44,1.44,25932206.0,2067407531.2,,2094.99,1.43,10.59,0.7332,84.93,0.0174,81.49
2016-09-23,520128.0,41349414.56,0.5,2.03,0.25,42.31,0.0,33031959.72,385002.0,415504.0,30607095.38,,,7000.0,4.42,,,,,56027.0,,,,4.42,7000.0,,,,31.34,,,,1.46,1.46,25949156.0,2062919913.8,,2112.72,1.46,9.17,0.737,85.31,0.0198,81.26
2016-09-26,542536.0,42568195.72,0.52,2.14,0.26,43.7,0.0,25458799.61,368938.0,324475.0,28947433.89,,,,0.4,,5000.0,,1.31,5000.0,16064.0,,,0.4,,0.41,,101029.0,29.89,8.51,,,1.4,1.4,25947906.0,2035911978.32,,2102.61,1.4,8.69,0.7122,83.87,0.0206,80.2
2016-09-27,384905.0,30045838.68,0.37,1.49,0.18,30.75,0.0,21889385.43,256720.0,280416.0,20039666.16,,,,0.43,,,,9.1,5354.0,112218.0,,,0.43,,,,49413.0,20.62,4.09,,,0.98,0.98,26035560.0,2032346255.9,,2089.58,0.98,12.87,0.5739,74.42,0.0146,79.79
