,BASS FP Equity_DX_SI_QTY,BASS FP Equity_DX_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BASS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BASS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BASS FP Equity_DX_SI_MV,BASS FP Equity_DX_DSS,BASS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY,BASS FP Equity_DX_BROKER_SI_QTY,BASS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BASS FP Equity_DX_BROKER_SI_MV_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_x,BASS FP Equity_DX_BROKER_SI_MV_INC_x,BASS FP Equity_DX_SUPPLY_SI_MV_NEW,BASS FP Equity_DX_BROKER_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_NEW,BASS FP Equity_DX_SUPPLY_SI_MV_DEC,BASS FP Equity_DX_BROKER_SI_QTY_INC,BASS FP Equity_DX_SUPPLY_SI_QTY_DEC,BASS FP Equity_DX_BROKER_SI_MV_NEW_y,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BASS FP Equity_DX_BROKER_SI_MV_INC_y,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_y,BASS FP Equity_DX_BROKER_SI_MV_ADD,BASS FP Equity_DX_SUPPLY_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_DEC,BASS FP Equity_DX_SUPPLY_SI_MV,BASS FP Equity_DX_BROKER_SI_MV_DEC,BASS FP Equity_DX_SUPPLY_SI_MV_RMV,BASS FP Equity_DX_BROKER_SI_MV_RMV,BASS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BASS FP Equity_DX_UTILIZATION_QUANTITY,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BASS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BASS FP Equity_DX_ACTIVE_UTILIZATION_MV,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BASS FP Equity_DX_BROKER_SI_CON_RATIO,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BASS FP Equity_DX_DEMAND_SUPPLY_RATIO,BASS FP Equity_PX_LAST
2015-07-29,2.0,27.82,0.0,0.0,0.0,0.0,0.0,27.82,2.0,2.0,27.82,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.05
2015-07-30,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.0
2015-07-31,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.0
2015-08-03,2.0,27.71,0.0,0.0,0.0,0.0,0.0,27.71,2.0,2.0,27.71,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,14.99
2015-08-04,2.0,28.03,0.0,0.0,0.0,0.0,0.0,28.03,2.0,2.0,28.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.16
2015-08-05,2.0,28.21,0.0,0.0,0.0,0.0,0.0,28.21,2.0,2.0,28.21,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.26
2015-08-06,2.0,28.1,0.0,0.0,0.0,0.0,0.0,28.1,2.0,2.0,28.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.2
2015-08-07,2.0,28.19,0.0,0.0,0.0,0.0,0.0,28.19,2.0,2.0,28.19,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.25
2015-08-10,2.0,28.19,0.0,0.0,0.0,0.0,0.0,28.19,2.0,2.0,28.19,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.25
2015-08-11,2.0,28.23,0.0,0.0,0.0,0.0,0.0,28.23,2.0,2.0,28.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.27
2015-08-12,2.0,28.23,0.0,0.0,0.0,0.0,0.0,28.23,2.0,2.0,28.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.27
2015-08-13,2.0,28.23,0.0,0.0,0.0,0.0,0.0,28.23,2.0,2.0,28.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.27
2015-08-14,2.0,28.1,0.0,0.0,0.0,0.0,0.0,28.1,2.0,2.0,28.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.2
2015-08-17,2.0,28.19,0.0,0.0,0.0,0.0,0.0,28.19,2.0,2.0,28.19,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.25
2015-08-18,2.0,28.45,0.0,0.0,0.0,0.0,0.0,28.45,2.0,2.0,28.45,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.39
2015-08-19,2.0,28.54,0.0,0.0,0.0,0.0,0.0,28.54,2.0,2.0,28.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.44
2015-08-20,2.0,28.23,0.0,0.0,0.0,0.0,0.0,28.23,2.0,2.0,28.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.27
2015-08-21,2.0,28.03,0.0,0.0,0.0,0.0,0.0,28.03,2.0,2.0,28.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.16
2015-08-24,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.0
2015-08-25,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.0
2015-08-26,2.0,27.77,0.0,0.0,0.0,0.0,0.0,27.77,2.0,2.0,27.77,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.02
2015-08-27,2.0,27.99,0.0,0.0,0.0,0.0,0.0,27.99,2.0,2.0,27.99,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.14
2015-08-28,2.0,28.4,0.0,0.0,0.0,0.0,0.0,28.4,2.0,2.0,28.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.36
2015-08-31,2.0,29.47,0.0,0.0,0.0,0.0,0.0,29.47,2.0,2.0,29.47,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.94
2015-09-01,2.0,28.01,0.0,0.0,0.0,0.0,0.0,28.01,2.0,2.0,28.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.15
2015-09-02,2.0,28.62,0.0,0.0,0.0,0.0,0.0,28.62,2.0,2.0,28.62,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.48
2015-09-03,2.0,29.01,0.0,0.0,0.0,0.0,0.0,29.01,2.0,2.0,29.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.69
2015-09-04,2.0,29.36,0.0,0.0,0.0,0.0,0.0,29.36,2.0,2.0,29.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.88
2015-09-07,2.0,28.91,0.0,0.0,0.0,0.0,0.0,28.91,2.0,2.0,28.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.64
2015-09-08,2.0,29.37,0.0,0.0,0.0,0.0,0.0,29.37,2.0,2.0,29.37,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.89
2015-09-09,2.0,29.39,0.0,0.0,0.0,0.0,0.0,29.39,2.0,2.0,29.39,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.9
2015-09-10,2.0,29.37,0.0,0.0,0.0,0.0,0.0,29.37,2.0,2.0,29.37,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.89
2015-09-11,2.0,29.12,0.0,0.0,0.0,0.0,0.0,29.12,2.0,2.0,29.12,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.75
2015-09-14,2.0,29.19,0.0,0.0,0.0,0.0,0.0,29.19,2.0,2.0,29.19,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.79
2015-09-15,2.0,27.97,0.0,0.0,0.0,0.0,0.0,27.97,2.0,2.0,27.97,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.13
2015-09-16,2.0,29.13,0.0,0.0,0.0,0.0,0.0,29.13,2.0,2.0,29.13,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.76
2015-09-17,2.0,28.23,0.0,0.0,0.0,0.0,0.0,28.23,2.0,2.0,28.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.27
2015-09-18,2.0,28.52,0.0,0.0,0.0,0.0,0.0,28.52,2.0,2.0,28.52,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.43
2015-09-21,2.0,28.65,0.0,0.0,0.0,0.0,0.0,28.65,2.0,2.0,28.65,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.5
2015-09-22,2.0,28.54,0.0,0.0,0.0,0.0,0.0,28.54,2.0,2.0,28.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.44
2015-09-23,2.0,28.21,0.0,0.0,0.0,0.0,0.0,28.21,2.0,2.0,28.21,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.26
2015-09-24,2.0,28.15,0.0,0.0,0.0,0.0,0.0,28.15,2.0,2.0,28.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.23
2015-09-25,2.0,28.65,0.0,0.0,0.0,0.0,0.0,28.65,2.0,2.0,28.65,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.5
2015-09-28,2.0,28.12,0.0,0.0,0.0,0.0,0.0,28.12,2.0,2.0,28.12,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.21
2015-09-29,2.0,28.15,0.0,0.0,0.0,0.0,0.0,28.15,2.0,2.0,28.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.23
2015-09-30,2.0,28.38,0.0,0.0,0.0,0.0,0.0,28.38,2.0,2.0,28.38,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.35
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,2.0,,,,,,,2.0,0.0,0.0,,,0.0,0.0,26268.0,376339.68,,0.4,0.0,,0.0,,0.0,15.5
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,381438.48,,0.41,0.0,,0.0,,0.0,15.71
2015-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,387022.87,,0.42,0.0,,0.0,,0.0,15.94
2015-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,393821.27,,0.42,0.0,,0.0,,0.0,16.22
2015-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,394549.67,,0.43,0.0,,0.0,,0.0,16.25
2015-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,414944.85,,0.44,0.0,,0.0,,0.0,17.09
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,412516.85,,0.45,0.0,,0.0,,0.0,16.99
2015-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,413973.65,,0.45,0.0,,0.0,,0.0,17.05
2015-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,413488.05,,0.45,0.0,,0.0,,0.0,17.03
2015-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,439467.63,,0.46,0.0,,0.0,,0.0,18.1
2015-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,433397.64,,0.47,0.0,,0.0,,0.0,17.85
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,433397.64,,0.47,0.0,,0.0,,0.0,17.85
2015-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,437039.63,,0.47,0.0,,0.0,,0.0,18.0
2015-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,437039.63,,0.47,0.0,,0.0,,0.0,18.0
2015-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,437039.63,,0.47,0.0,,0.0,,0.0,18.0
2015-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,440924.43,,0.48,0.0,,0.0,,0.0,18.16
2015-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,447965.62,,0.49,0.0,,0.0,,0.0,18.45
2015-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,447965.62,,0.48,0.0,,0.0,,0.0,18.45
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,451364.82,,0.49,0.0,,0.0,,0.0,18.59
2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,479529.6,,0.5,0.0,,0.0,,0.0,19.75
2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,478558.4,,0.52,0.0,,0.0,,0.0,19.71
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,475644.8,,0.52,0.0,,0.0,,0.0,19.59
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,473459.6,,0.51,0.0,,0.0,,0.0,19.5
2015-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,469817.6,,0.51,0.0,,0.0,,0.0,19.35
2015-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,469817.6,,0.51,0.0,,0.0,,0.0,19.35
2015-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,468603.61,,0.51,0.0,,0.0,,0.0,19.3
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,467389.61,,0.51,0.0,,0.0,,0.0,19.25
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461319.61,,0.5,0.0,,0.0,,0.0,19.0
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461319.61,,0.5,0.0,,0.0,,0.0,19.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,459620.01,,0.5,0.0,,0.0,,0.0,18.93
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461319.61,,0.5,0.0,,0.0,,0.0,19.0
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,457192.01,,0.5,0.0,,0.0,,0.0,18.83
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,458406.01,,0.5,0.0,,0.0,,0.0,18.88
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,462048.01,,0.5,0.0,,0.0,,0.0,19.03
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,462533.61,,0.5,0.0,,0.0,,0.0,19.05
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461319.61,,0.5,0.0,,0.0,,0.0,19.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,459862.81,,0.5,0.0,,0.0,,0.0,18.94
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461076.81,,0.5,0.0,,0.0,,0.0,18.99
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,460834.01,,0.5,0.0,,0.0,,0.0,18.98
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,453792.82,,0.5,0.0,,0.0,,0.0,18.69
2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,459620.01,,0.49,0.0,,0.0,,0.0,18.93
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,459862.81,,0.5,0.0,,0.0,,0.0,18.94
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,459862.81,,0.5,0.0,,0.0,,0.0,18.94
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,459377.21,,0.5,0.0,,0.0,,0.0,18.92
2015-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,457192.01,,0.5,0.0,,0.0,,0.0,18.83
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,455006.82,,0.49,0.0,,0.0,,0.0,18.74
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,457677.61,,0.49,0.0,,0.0,,0.0,18.85
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,456463.62,,0.49,0.0,,0.0,,0.0,18.8
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,456463.62,,0.49,0.0,,0.0,,0.0,18.8
2015-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,446508.82,,0.49,0.0,,0.0,,0.0,18.39
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,446508.82,,0.48,0.0,,0.0,,0.0,18.39
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,447480.02,,0.48,0.0,,0.0,,0.0,18.43
2015-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,437039.63,,0.48,0.0,,0.0,,0.0,18.0
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,437039.63,,0.47,0.0,,0.0,,0.0,18.0
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,434611.63,,0.47,0.0,,0.0,,0.0,17.9
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,436554.03,,0.47,0.0,,0.0,,0.0,17.98
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,435825.63,,0.47,0.0,,0.0,,0.0,17.95
2015-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,434611.63,,0.47,0.0,,0.0,,0.0,17.9
2015-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,427570.44,,0.47,0.0,,0.0,,0.0,17.61
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,455249.62,,0.48,0.0,,0.0,,0.0,18.75
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461319.61,,0.49,0.0,,0.0,,0.0,19.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461319.61,,0.5,0.0,,0.0,,0.0,
2015-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,461319.61,,0.5,0.0,,0.0,,0.0,19.0
2015-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26268.0,458648.81,,0.5,0.0,,0.0,,0.0,18.89
