,ALDEV FP Equity_DX_SI_QTY,ALDEV FP Equity_DX_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDEV FP Equity_DX_SI_MV,ALDEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SUPPLY_SI_QTY,ALDEV FP Equity_DX_BROKER_SI_QTY,ALDEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDEV FP Equity_DX_SUPPLY_SI_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDEV FP Equity_DX_BROKER_SI_CON_RATIO,ALDEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDEV FP Equity_PX_LAST
2005-03-17,,,,,,,,,,,,,,,,,,,,165.0
2005-03-18,,,,,,,,,,,,,,,,,,,,170.1
2005-03-22,,,,,,,,,,,,,,,,,,,,172.0
2005-03-23,,,,,,,,,,,,,,,,,,,,170.0
2005-03-29,,,,,,,,,,,,,,,,,,,,170.0
2005-03-30,,,,,,,,,,,,,,,,,,,,170.0
2005-03-31,,,,,,,,,,,,,,,,,,,,175.0
2005-04-01,,,,,,,,,,,,,,,,,,,,160.6
2005-04-04,,,,,,,,,,,,,,,,,,,,165.0
2005-04-05,,,,,,,,,,,,,,,,,,,,165.0
2005-04-06,,,,,,,,,,,,,,,,,,,,175.0
2005-04-07,,,,,,,,,,,,,,,,,,,,175.0
2005-04-11,,,,,,,,,,,,,,,,,,,,173.3
2005-04-29,,,,,,,,,,,,,,,,,,,,175.0
2005-05-02,,,,,,,,,,,,,,,,,,,,180.0
2005-05-06,,,,,,,,,,,,,,,,,,,,188.0
2005-05-09,,,,,,,,,,,,,,,,,,,,175.0
2005-05-10,,,,,,,,,,,,,,,,,,,,175.0
2005-05-11,,,,,,,,,,,,,,,,,,,,182.0
2005-05-16,,,,,,,,,,,,,,,,,,,,190.0
2005-05-17,,,,,,,,,,,,,,,,,,,,190.0
2005-05-19,,,,,,,,,,,,,,,,,,,,185.0
2005-05-31,,,,,,,,,,,,,,,,,,,,190.0
2005-06-07,,,,,,,,,,,,,,,,,,,,188.0
2005-06-24,,,,,,,,,,,,,,,,,,,,152.6
2005-06-28,,,,,,,,,,,,,,,,,,,,192.0
2005-06-30,,,,,,,,,,,,,,,,,,,,192.0
2005-07-22,,,,,,,,,,,,,,,,,,,,190.2
2005-07-26,,,,,,,,,,,,,,,,,,,,192.0
2005-07-29,,,,,,,,,,,,,,,,,,,,140.1
2005-08-02,,,,,,,,,,,,,,,,,,,,191.0
2005-08-03,,,,,,,,,,,,,,,,,,,,191.0
2005-08-05,,,,,,,,,,,,,,,,,,,,191.0
2005-08-11,,,,,,,,,,,,,,,,,,,,186.0
2005-08-17,,,,,,,,,,,,,,,,,,,,190.0
2005-08-26,,,,,,,,,,,,,,,,,,,,190.0
2005-08-29,,,,,,,,,,,,,,,,,,,,190.0
2005-09-06,,,,,,,,,,,,,,,,,,,,175.0
2005-09-07,,,,,,,,,,,,,,,,,,,,189.6
2005-09-08,,,,,,,,,,,,,,,,,,,,189.9
2005-09-12,,,,,,,,,,,,,,,,,,,,175.0
2005-09-13,,,,,,,,,,,,,,,,,,,,205.0
2005-09-14,,,,,,,,,,,,,,,,,,,,190.0
2005-09-15,,,,,,,,,,,,,,,,,,,,190.0
2005-09-22,,,,,,,,,,,,,,,,,,,,180.0
2005-09-23,,,,,,,,,,,,,,,,,,,,190.0
2005-09-26,,,,,,,,,,,,,,,,,,,,190.0
2005-09-27,,,,,,,,,,,,,,,,,,,,190.0
2005-09-29,,,,,,,,,,,,,,,,,,,,190.0
2005-11-03,,,,,,,,,,,,,,,,,,,,185.0
2005-11-04,,,,,,,,,,,,,,,,,,,,185.0
2005-11-08,,,,,,,,,,,,,,,,,,,,180.0
2005-11-16,,,,,,,,,,,,,,,,,,,,180.0
2005-11-23,,,,,,,,,,,,,,,,,,,,180.0
2005-11-30,,,,,,,,,,,,,,,,,,,,189.0
2005-12-01,,,,,,,,,,,,,,,,,,,,189.0
2005-12-19,,,,,,,,,,,,,,,,,,,,153.1
2005-12-20,,,,,,,,,,,,,,,,,,,,180.0
2005-12-22,,,,,,,,,,,,,,,,,,,,180.0
2005-12-27,,,,,,,,,,,,,,,,,,,,189.0
2005-12-30,,,,,,,,,,,,,,,,,,,,190.0
2006-01-16,,,,,,,,,,,,,,,,,,,,190.0
2006-01-19,,,,,,,,,,,,,,,,,,,,190.0
2006-01-23,,,,,,,,,,,,,,,,,,,,190.0
2006-01-31,,,,,,,,,,,,,,,,,,,,200.0
2006-02-01,,,,,,,,,,,,,,,,,,,,200.0
2006-02-06,,,,,,,,,,,,,,,,,,,,200.0
2006-02-07,,,,,,,,,,,,,,,,,,,,190.0
2006-02-08,,,,,,,,,,,,,,,,,,,,199.0
2006-02-09,,,,,,,,,,,,,,,,,,,,200.0
2006-03-07,,,,,,,,,,,,,,,,,,,,190.0
2006-03-08,,,,,,,,,,,,,,,,,,,,200.0
2006-03-15,,,,,,,,,,,,,,,,,,,,190.0
2006-03-17,,,,,,,,,,,,,,,,,,,,185.0
2006-03-20,,,,,,,,,,,,,,,,,,,,185.0
2006-03-21,,,,,,,,,,,,,,,,,,,,200.0
2006-03-22,,,,,,,,,,,,,,,,,,,,185.6
2006-03-23,,,,,,,,,,,,,,,,,,,,195.0
2006-03-31,,,,,,,,,,,,,,,,,,,,190.0
2006-04-12,,,,,,,,,,,,,,,,,,,,190.0
2006-04-18,,,,,,,,,,,,,,,,,,,,200.0
2006-04-21,,,,,,,,,,,,,,,,,,,,190.0
2006-04-24,,,,,,,,,,,,,,,,,,,,199.8
2006-04-27,,,,,,,,,,,,,,,,,,,,199.0
2006-04-28,,,,,,,,,,,,,,,,,,,,200.0
2006-05-15,,,,,,,,,,,,,,,,,,,,190.0
2006-05-17,,,,,,,,,,,,,,,,,,,,185.0
2006-05-18,,,,,,,,,,,,,,,,,,,,200.0
2006-05-19,,,,,,,,,,,,,,,,,,,,200.0
2006-07-25,,,,,,,,,,,,,,,,,,,,193.0
2006-07-26,,,,,,,,,,,,,,,,,,,,195.0
2006-07-31,,,,,,,,,,,,,,,,,,,,200.0
2006-09-18,,,,,,,,,,,,,,,,,,,,200.0
2006-10-10,,,,,,,,,,,,,,,,,,,,185.0
2006-10-11,,,,,,,,,,,,,,,,,,,,185.0
2006-10-12,,,,,,,,,,,,,,,,,,,,195.0
2006-10-13,,,,,,,,,,,,,,,,,,,,195.0
2006-10-16,,,,,,,,,,,,,,,,,,,,199.0
2006-11-02,,,,,,,,,,,,,,,,,,,,195.0
2006-11-20,,,,,,,,,,,,,,,,,,,,194.8
2006-11-22,,,,,,,,,,,,,,,,,,,,189.0
2006-11-23,,,,,,,,,,,,,,,,,,,,195.0
2006-11-27,,,,,,,,,,,,,,,,,,,,190.0
2006-12-04,,,,,,,,,,,,,,,,,,,,191.0
2006-12-05,,,,,,,,,,,,,,,,,,,,195.0
2006-12-06,,,,,,,,,,,,,,,,,,,,191.0
2006-12-08,,,,,,,,,,,,,,,,,,,,185.0
2006-12-11,,,,,,,,,,,,,,,,,,,,190.0
2006-12-14,,,,,,,,,,,,,,,,,,,,189.9
2006-12-18,,,,,,,,,,,,,,,,,,,,185.0
2006-12-19,,,,,,,,,,,,,,,,,,,,185.0
2006-12-29,,,,,,,,,,,,,,,,,,,,190.0
2007-01-03,,,,,,,,,,,,,,,,,,,,185.0
2007-01-05,,,,,,,,,,,,,,,,,,,,185.0
2007-01-11,,,,,,,,,,,,,,,,,,,,188.0
2007-01-22,,,,,,,,,,,,,,,,,,,,188.0
2007-01-23,,,,,,,,,,,,,,,,,,,,188.0
2007-01-31,,,,,,,,,,,,,,,,,,,,190.0
2007-02-01,,,,,,,,,,,,,,,,,,,,189.0
2007-02-02,,,,,,,,,,,,,,,,,,,,189.0
2007-02-28,,,,,,,,,,,,,,,,,,,,185.0
2007-03-05,,,,,,,,,,,,,,,,,,,,185.0
2007-03-09,,,,,,,,,,,,,,,,,,,,190.0
2007-03-12,,,,,,,,,,,,,,,,,,,,185.0
2007-03-21,,,,,,,,,,,,,,,,,,,,190.0
2007-03-23,,,,,,,,,,,,,,,,,,,,190.0
2007-03-28,,,,,,,,,,,,,,,,,,,,185.0
2007-03-30,,,,,,,,,,,,,,,,,,,,190.0
2007-04-04,,,,,,,,,,,,,,,,,,,,230.0
2007-04-05,,,,,,,,,,,,,,,,,,,,253.0
2007-04-10,,,,,,,,,,,,,,,,,,,,258.0
2007-04-11,,,,,,,,,,,,,,,,,,,,289.8
2007-04-13,,,,,,,,,,,,,,,,,,,,274.0
2007-04-16,,,,,,,,,,,,,,,,,,,,275.0
2007-04-17,,,,,,,,,,,,,,,,,,,,275.0
2007-04-18,,,,,,,,,,,,,,,,,,,,300.0
2007-04-19,,,,,,,,,,,,,,,,,,,,290.0
2007-04-20,,,,,,,,,,,,,,,,,,,,290.0
2007-04-23,,,,,,,,,,,,,,,,,,,,280.0
2007-04-24,,,,,,,,,,,,,,,,,,,,275.0
2007-04-25,,,,,,,,,,,,,,,,,,,,267.0
2007-04-26,,,,,,,,,,,,,,,,,,,,280.0
2007-04-27,,,,,,,,,,,,,,,,,,,,255.0
2007-04-30,,,,,,,,,,,,,,,,,,,,207.0
2007-05-02,,,,,,,,,,,,,,,,,,,,207.0
2007-05-07,,,,,,,,,,,,,,,,,,,,205.5
2007-05-08,,,,,,,,,,,,,,,,,,,,205.0
2007-05-09,,,,,,,,,,,,,,,,,,,,204.99
2007-05-10,,,,,,,,,,,,,,,,,,,,184.5
2007-05-11,,,,,,,,,,,,,,,,,,,,182.68
2007-05-14,,,,,,,,,,,,,,,,,,,,160.5
2007-05-15,,,,,,,,,,,,,,,,,,,,166.01
2007-05-16,,,,,,,,,,,,,,,,,,,,189.9
2007-05-17,,,,,,,,,,,,,,,,,,,,172.73
2007-05-21,,,,,,,,,,,,,,,,,,,,189.92
2007-05-22,,,,,,,,,,,,,,,,,,,,189.2
2007-05-29,,,,,,,,,,,,,,,,,,,,188.0
2007-05-31,,,,,,,,,,,,,,,,,,,,171.12
2007-06-01,,,,,,,,,,,,,,,,,,,,172.0
2007-06-04,,,,,,,,,,,,,,,,,,,,178.0
2007-06-07,,,,,,,,,,,,,,,,,,,,165.11
2007-06-08,,,,,,,,,,,,,,,,,,,,170.0
2007-06-14,,,,,,,,,,,,,,,,,,,,165.0
2007-06-25,,,,,,,,,,,,,,,,,,,,165.0
2007-06-27,,,,,,,,,,,,,,,,,,,,162.0
2007-06-28,,,,,,,,,,,,,,,,,,,,160.0
2007-06-29,,,,,,,,,,,,,,,,,,,,170.0
2007-07-19,,,,,,,,,,,,,,,,,,,,179.96
2007-08-14,,,,,,,,,,,,,,,,,,,,167.0
2007-08-16,,,,,,,,,,,,,,,,,,,,175.88
2007-09-04,,,,,,,,,,,,,,,,,,,,165.0
2007-09-05,,,,,,,,,,,,,,,,,,,,165.0
2007-09-20,,,,,,,,,,,,,,,,,,,,165.0
2007-10-01,,,,,,,,,,,,,,,,,,,,158.96
2007-10-02,,,,,,,,,,,,,,,,,,,,157.0
2007-10-03,,,,,,,,,,,,,,,,,,,,160.0
2007-10-04,,,,,,,,,,,,,,,,,,,,160.0
2007-10-09,,,,,,,,,,,,,,,,,,,,150.99
2007-10-10,,,,,,,,,,,,,,,,,,,,151.02
2007-10-11,,,,,,,,,,,,,,,,,,,,152.0
2007-10-23,,,,,,,,,,,,,,,,,,,,142.11
2007-10-24,,,,,,,,,,,,,,,,,,,,156.32
2007-10-25,,,,,,,,,,,,,,,,,,,,171.95
2007-10-31,,,,,,,,,,,,,,,,,,,,173.0
2007-11-09,,,,,,,,,,,,,,,,,,,,166.1
2007-11-15,,,,,,,,,,,,,,,,,,,,167.0
2007-11-20,,,,,,,,,,,,,,,,,,,,165.36
2007-11-30,,,,,,,,,,,,,,,,,,,,171.0
2007-12-06,,,,,,,,,,,,,,,,,,,,140.0
2007-12-07,,,,,,,,,,,,,,,,,,,,154.0
2007-12-10,,,,,,,,,,,,,,,,,,,,169.4
2007-12-12,,,,,,,,,,,,,,,,,,,,167.8
2007-12-19,,,,,,,,,,,,,,,,,,,,160.0
2007-12-28,,,,,,,,,,,,,,,,,,,,164.99
2008-02-11,,,,,,,,,,,,,,,,,,,,163.49
2008-02-26,,,,,,,,,,,,,,,,,,,,140.02
2008-02-27,,,,,,,,,,,,,,,,,,,,153.99
2008-02-28,,,,,,,,,,,,,,,,,,,,162.99
2008-03-13,,,,,,,,,,,,,,,,,,,,154.0
2008-03-14,,,,,,,,,,,,,,,,,,,,154.0
2008-03-17,,,,,,,,,,,,,,,,,,,,154.0
2008-03-31,,,,,,,,,,,,,,,,,,,,160.0
2008-04-01,,,,,,,,,,,,,,,,,,,,159.95
2008-04-11,,,,,,,,,,,,,,,,,,,,159.95
2008-04-15,,,,,,,,,,,,,,,,,,,,159.95
2008-04-22,,,,,,,,,,,,,,,,,,,,159.95
2008-04-28,,,,,,,,,,,,,,,,,,,,159.95
2008-05-06,,,,,,,,,,,,,,,,,,,,153.79
2008-05-14,,,,,,,,,,,,,,,,,,,,146.99
2008-05-27,,,,,,,,,,,,,,,,,,,,149.99
2008-05-28,,,,,,,,,,,,,,,,,,,,137.5
2008-05-29,,,,,,,,,,,,,,,,,,,,154.99
2008-06-20,,,,,,,,,,,,,,,,,,,,149.99
2008-06-23,,,,,,,,,,,,,,,,,,,,154.89
2008-06-26,,,,,,,,,,,,,,,,,,,,142.0
2008-06-27,,,,,,,,,,,,,,,,,,,,149.88
2008-07-02,,,,,,,,,,,,,,,,,,,,137.5
2008-07-03,,,,,,,,,,,,,,,,,,,,137.5
2008-07-09,,,,,,,,,,,,,,,,,,,,134.1
2008-07-18,,,,,,,,,,,,,,,,,,,,140.0
2008-07-25,,,,,,,,,,,,,,,,,,,,140.0
2008-08-19,,,,,,,,,,,,,,,,,,,,140.0
2008-09-10,,,,,,,,,,,,,,,,,,,,133.9
2008-09-11,,,,,,,,,,,,,,,,,,,,139.96
2008-09-16,,,,,,,,,,,,,,,,,,,,138.48
2008-09-19,,,,,,,,,,,,,,,,,,,,120.03
2008-10-02,,,,,,,,,,,,,,,,,,,,105.0
2008-10-15,,,,,,,,,,,,,,,,,,,,105.0
2008-10-24,,,,,,,,,,,,,,,,,,,,85.1
2008-10-27,,,,,,,,,,,,,,,,,,,,89.96
2008-10-29,,,,,,,,,,,,,,,,,,,,90.0
2008-12-04,,,,,,,,,,,,,,,,,,,,75.0
2008-12-05,,,,,,,,,,,,,,,,,,,,89.96
2008-12-11,,,,,,,,,,,,,,,,,,,,96.96
2008-12-23,,,,,,,,,,,,,,,,,,,,77.94
2008-12-29,,,,,,,,,,,,,,,,,,,,85.73
2009-03-11,,,,,,,,,,,,,,,,,,,,46.0
2009-03-16,,,,,,,,,,,,,,,,,,,,50.0
2009-03-17,,,,,,,,,,,,,,,,,,,,54.4
2009-03-18,,,,,,,,,,,,,,,,,,,,50.0
2009-03-19,,,,,,,,,,,,,,,,,,,,60.39
2009-03-20,,,,,,,,,,,,,,,,,,,,72.0
2009-03-23,,,,,,,,,,,,,,,,,,,,84.9
2009-03-24,,,,,,,,,,,,,,,,,,,,89.96
2009-03-26,,,,,,,,,,,,,,,,,,,,89.95
2009-04-06,,,,,,,,,,,,,,,,,,,,79.9
2009-04-07,,,,,,,,,,,,,,,,,,,,87.88
2009-04-28,,,,,,,,,,,,,,,,,,,,90.0
2009-04-29,,,,,,,,,,,,,,,,,,,,108.5
2009-04-30,,,,,,,,,,,,,,,,,,,,119.0
2009-05-04,,,,,,,,,,,,,,,,,,,,130.0
2009-05-18,,,,,,,,,,,,,,,,,,,,139.86
2009-06-03,,,,,,,,,,,,,,,,,,,,115.0
2009-06-11,,,,,,,,,,,,,,,,,,,,126.47
2009-06-12,,,,,,,,,,,,,,,,,,,,130.1
2009-06-17,,,,,,,,,,,,,,,,,,,,135.0
2009-07-16,,,,,,,,,,,,,,,,,,,,131.9
2009-08-12,,,,,,,,,,,,,,,,,,,,134.5
2009-08-24,,,,,,,,,,,,,,,,,,,,132.0
2009-10-05,,,,,,,,,,,,,,,,,,,,120.0
2009-10-06,,,,,,,,,,,,,,,,,,,,120.0
2009-12-08,,,,,,,,,,,,,,,,,,,,88.02
2009-12-10,,,,,,,,,,,,,,,,,,,,127.88
2009-12-14,,,,,,,,,,,,,,,,,,,,127.12
2009-12-22,,,,,,,,,,,,,,,,,,,,127.0
2010-01-12,,,,,,,,,,,,,,,,,,,,110.0
2010-01-13,,,,,,,,,,,,,,,,,,,,115.0
2010-01-29,,,,,,,,,,,,,,,,,,,,126.4
2010-02-03,,,,,,,,,,,,,,,,,,,,114.0
2010-03-02,,,,,,,,,,,,,,,,,,,,92.3
2010-03-03,,,,,,,,,,,,,,,,,,,,93.2
2010-03-12,,,,,,,,,,,,,,,,,,,,92.0
2010-03-19,,,,,,,,,,,,,,,,,,,,92.0
2010-03-23,,,,,,,,,,,,,,,,,,,,90.99
2010-03-24,,,,,,,,,,,,,,,,,,,,91.0
2010-03-26,,,,,,,,,,,,,,,,,,,,90.0
2010-03-29,,,,,,,,,,,,,,,,,,,,92.7
2010-03-30,,,,,,,,,,,,,,,,,,,,101.7
2010-04-07,,,,,,,,,,,,,,,,,,,,101.8
2010-04-08,,,,,,,,,,,,,,,,,,,,106.0
2010-04-09,,,,,,,,,,,,,,,,,,,,106.0
2010-04-13,,,,,,,,,,,,,,,,,,,,106.0
2010-04-15,,,,,,,,,,,,,,,,,,,,106.0
2010-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,352160.76,0.22,0.0,0.0,0.0,
2010-05-17,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-18,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-19,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-20,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-21,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-24,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-25,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-26,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-27,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-05-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.22,0.0,0.0,,
2010-06-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3895.0,,0.43,0.0,0.0,,
2010-06-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.43,0.0,0.0,0.0,110.0
2010-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.43,0.0,0.0,0.0,
2010-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.43,0.0,0.0,0.0,
2010-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.43,0.0,0.0,0.0,
2010-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.43,0.0,0.0,0.0,
2010-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.43,0.0,0.0,0.0,
2010-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.43,0.0,0.0,0.0,
2010-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.39,0.0,0.0,0.0,
2010-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.39,0.0,0.0,0.0,
2010-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.39,0.0,0.0,0.0,
2010-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.39,0.0,0.0,0.0,
2010-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,377928.64,0.39,0.0,0.0,0.0,
2010-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.42,0.0,0.0,0.0,107.8
2010-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
2010-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,370370.06,0.39,0.0,0.0,0.0,
