,ALAFY FP Equity_DX_SI_QTY,ALAFY FP Equity_DX_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAFY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAFY FP Equity_DX_SI_MV,ALAFY FP Equity_DX_DSS,ALAFY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SUPPLY_SI_QTY,ALAFY FP Equity_DX_BROKER_SI_QTY,ALAFY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_x,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAFY FP Equity_DX_BROKER_SI_MV_INC_x,ALAFY FP Equity_DX_BROKER_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_NEW,ALAFY FP Equity_DX_SUPPLY_SI_MV_DEC,ALAFY FP Equity_DX_BROKER_SI_QTY_INC,ALAFY FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_y,ALAFY FP Equity_DX_BROKER_SI_MV_INC_y,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAFY FP Equity_DX_BROKER_SI_MV_ADD,ALAFY FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_DEC,ALAFY FP Equity_DX_SUPPLY_SI_MV,ALAFY FP Equity_DX_BROKER_SI_MV_DEC,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAFY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAFY FP Equity_DX_BROKER_SI_CON_RATIO,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAFY FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-07-29,13346.0,38436.48,0.12,0.46,0.05,0.04,0.0,19218.24,6673.0,6673.0,19218.24,,973.0,,973.0,,,,,,,973.0,0.0,,,0.02,,25.72,25.72,19270.0,55497.6,0.06,25.72,14.79,0.7479,85.21,0.5144
2024-07-30,13346.0,38436.48,0.12,0.47,0.05,0.04,0.0,19218.24,6673.0,6673.0,19218.24,,,,,,,,,,,,,,,0.02,,25.72,25.72,19270.0,55497.6,0.06,25.4,14.58,0.7509,85.42,0.5144
2024-07-31,13346.0,38836.86,0.12,0.46,0.05,0.04,0.0,19418.43,6673.0,6673.0,19418.43,,,,,,,,,,,,,,,0.02,,25.72,25.72,19270.0,56075.7,0.06,25.4,14.52,0.7518,85.48,0.5144
2024-08-01,13346.0,38569.94,0.12,0.46,0.05,0.04,0.0,19284.97,6673.0,6673.0,19284.97,,,,,,,,,,,,,,,0.02,,25.72,25.72,19270.0,55690.3,0.06,25.4,14.62,0.7503,85.38,0.5144
2024-08-02,13346.0,36834.96,0.12,0.48,0.05,0.04,0.0,18417.48,6673.0,6673.0,18417.48,,,,,,,,,,,,,,,0.02,,25.72,25.72,19270.0,53185.2,0.06,25.61,14.87,0.7469,85.13,0.5144
2024-08-05,13546.0,36574.2,0.12,0.47,0.05,0.04,0.0,18557.1,6873.0,6873.0,18557.1,,200.0,,200.0,,,,,,,200.0,0.0,,,0.02,,26.29,26.29,19270.0,52029.0,0.05,25.95,14.5,0.727,84.01,0.5182
2024-08-06,11600.0,31320.0,0.1,0.4,0.04,0.03,0.0,15930.0,5900.0,5900.0,15930.0,,,,,,0.0,,973.0,,,,,,973.0,0.02,0.0,23.44,23.44,19270.0,52029.0,0.05,23.17,1.72,0.9661,98.28,0.4609
2024-08-07,11600.0,30392.0,0.1,0.4,0.04,0.03,0.0,15458.0,5900.0,5900.0,15458.0,,,,,,,,,,,,,,,0.02,,23.44,23.44,19270.0,50487.4,0.05,23.17,1.75,0.9656,98.25,0.4609
2024-08-08,11400.0,31920.0,0.1,0.39,0.04,0.03,0.0,15960.0,5700.0,5700.0,15960.0,,,,,,0.0,,200.0,,,,,,200.0,0.01,0.0,22.83,22.83,19270.0,53956.0,0.05,22.83,,1.0,100.0,0.4565
2024-08-09,11400.0,31008.0,0.1,0.43,0.04,0.03,0.0,15504.0,5700.0,5700.0,15504.0,,,,,,,,,,,,,,,0.02,,22.83,22.83,19270.0,52414.4,0.05,23.41,,1.0,100.0,0.4565
2024-08-12,11400.0,31920.0,0.1,0.44,0.04,0.03,0.0,15960.0,5700.0,5700.0,15960.0,,,,,,,,,,,,,,,0.02,,22.83,22.83,19270.0,53956.0,0.05,22.57,,1.0,100.0,0.4565
2024-08-13,11400.0,32376.0,0.1,0.44,0.04,0.03,0.0,16188.0,5700.0,5700.0,16188.0,,,,,,,,,,,,,,,0.02,,22.83,22.83,19270.0,54726.8,0.05,22.72,,1.0,100.0,0.4565
2024-08-14,11402.0,31697.56,0.1,0.44,0.04,0.03,0.0,15848.78,5701.0,5701.0,15848.78,,1.0,,1.0,,,,,,,1.0,0.0,,,0.02,,22.83,22.83,19270.0,53570.6,0.05,22.8,0.02,0.9996,99.98,0.4566
2024-08-15,11402.0,31697.56,0.1,0.46,0.04,0.03,0.0,15848.78,5701.0,5701.0,15848.78,,,,,,,,,,,,,,,0.02,,22.83,22.83,19270.0,53570.6,0.05,22.83,0.02,0.9996,99.98,0.4566
2024-08-16,11402.0,30101.28,0.1,0.46,0.04,0.03,0.0,15050.64,5701.0,5701.0,15050.64,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,0.02,0.9996,99.98,2.0
2024-08-19,11588.0,31403.48,0.1,0.47,0.04,0.03,0.0,15449.71,5887.0,5701.0,15953.77,,186.0,,,,,,,,,186.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,1.58,0.9685,98.4,1.9684
2024-08-20,11588.0,32098.76,0.1,0.48,0.04,0.03,0.0,15791.77,5887.0,5701.0,16306.99,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,1.59,0.9684,98.4,1.9684
2024-08-21,11587.0,30821.42,0.1,0.5,0.04,0.03,0.0,15162.0,5887.0,5700.0,15659.42,,,,,,,,,,,,,,1.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,95.24,1.64,0.9676,98.35,1.9682
2024-08-22,11586.0,31398.06,0.1,0.52,0.04,0.03,0.0,15447.0,5886.0,5700.0,15951.06,,,,,,0.0,,1.0,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,1.59,0.9687,98.41,1.9684
2024-08-23,11586.0,32440.8,0.1,0.57,0.04,0.03,0.0,15960.0,5886.0,5700.0,16480.8,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,1.61,0.9684,98.39,1.9684
2024-08-26,11586.0,32440.8,0.1,0.59,0.04,0.03,0.0,15960.0,5886.0,5700.0,16480.8,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,1.61,0.9684,98.39,1.9684
2024-08-27,11586.0,32440.8,0.1,0.6,0.04,0.03,0.0,15960.0,5886.0,5700.0,16480.8,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,1.61,0.9684,98.39,1.9684
2024-08-28,11400.0,31920.0,0.1,0.61,0.04,0.03,0.0,15960.0,5700.0,5700.0,15960.0,,,,,,0.0,,186.0,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,1.61,1.0,100.0,2.0
2024-08-29,11400.0,35910.0,0.1,0.62,0.04,0.03,0.0,17955.0,5700.0,5700.0,17955.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-08-30,11400.0,34086.0,0.1,0.46,0.04,0.03,0.0,17043.0,5700.0,5700.0,17043.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-09-02,11400.0,34884.0,0.1,0.51,0.04,0.03,0.0,17442.0,5700.0,5700.0,17442.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-09-03,11816.0,34620.88,0.11,0.58,0.05,0.04,0.0,17310.44,5908.0,5908.0,17310.44,,208.0,,208.0,,,,,,,208.0,0.0,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,3.59,0.9307,96.41,2.0
2024-09-04,11816.0,33675.6,0.11,0.6,0.05,0.03,0.0,16837.8,5908.0,5908.0,16837.8,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,3.57,0.9312,96.43,2.0
2024-09-05,11816.0,34266.4,0.11,0.64,0.05,0.03,0.0,17133.2,5908.0,5908.0,17133.2,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,3.49,0.9326,96.51,2.0
2024-09-06,11816.0,33439.28,0.11,0.65,0.05,0.03,0.0,16719.64,5908.0,5908.0,16719.64,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,3.56,0.9313,96.44,2.0
2024-09-09,11816.0,34266.4,0.11,0.66,0.05,0.03,0.0,17133.2,5908.0,5908.0,17133.2,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,3.48,0.9328,96.52,2.0
2024-09-10,11816.0,33439.28,0.1,0.66,0.05,0.03,0.0,16719.64,5908.0,5908.0,16719.64,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,3.56,0.9313,96.44,2.0
2024-09-11,12178.0,32637.04,0.11,0.69,0.05,0.03,0.0,16318.52,6089.0,6089.0,16318.52,,181.0,0.0,,,,181.0,,,0.0,181.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,6.55,0.8776,93.45,2.0
2024-09-12,12178.0,31541.02,0.11,0.68,0.05,0.03,0.0,15770.51,6089.0,6089.0,15770.51,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,90.19,6.49,0.8786,93.51,2.0
2024-09-13,12178.0,29836.1,0.11,0.66,0.05,0.03,0.0,14918.05,6089.0,6089.0,14918.05,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,87.16,6.55,0.8775,93.45,2.0
2024-09-16,11762.0,28581.66,0.1,0.64,0.05,0.03,0.0,14290.83,5881.0,5881.0,14290.83,,,,,,0.0,,208.0,,,,,,208.0,0.01,0.0,96.58,96.58,208.0,505.44,0.0,79.63,3.09,0.9401,96.91,1.9317
2024-09-17,11762.0,29757.86,0.1,0.65,0.05,0.03,0.0,14878.93,5881.0,5881.0,14878.93,,,,,,,,,,,,,,,0.01,,96.58,96.58,208.0,526.24,0.0,78.98,3.02,0.9415,96.98,1.9317
2024-09-18,11762.0,29522.62,0.1,0.65,0.05,0.03,0.0,14761.31,5881.0,5881.0,14761.31,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,3.09,0.9401,96.91,2.0
2024-09-19,11400.0,28728.0,0.1,0.64,0.04,0.03,0.0,14364.0,5700.0,5700.0,14364.0,,,,,,0.0,,181.0,,,,,,181.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-09-20,11400.0,31008.0,0.1,0.64,0.04,0.03,0.0,15504.0,5700.0,5700.0,15504.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.62,,1.0,100.0,2.0
2024-09-23,11400.0,32148.0,0.1,0.63,0.04,0.03,0.0,16074.0,5700.0,5700.0,16074.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-09-24,11400.0,31236.0,0.1,0.63,0.04,0.03,0.0,15618.0,5700.0,5700.0,15618.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-09-25,11400.0,30780.0,0.1,0.63,0.04,0.03,0.0,15390.0,5700.0,5700.0,15390.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-09-26,11400.0,32148.0,0.1,0.63,0.04,0.03,0.0,16074.0,5700.0,5700.0,16074.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-09-27,11400.0,30780.0,0.1,0.62,0.04,0.03,0.0,15390.0,5700.0,5700.0,15390.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.47,,1.0,100.0,2.0
2024-09-30,11400.0,30438.0,0.1,0.61,0.04,0.03,0.0,15219.0,5700.0,5700.0,15219.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-01,11400.0,32034.0,0.1,0.59,0.04,0.03,0.0,16017.0,5700.0,5700.0,16017.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-02,11400.0,31920.0,0.1,0.58,0.04,0.03,0.0,15960.0,5700.0,5700.0,15960.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-03,11400.0,31008.0,0.1,0.58,0.04,0.03,0.0,15504.0,5700.0,5700.0,15504.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-04,11400.0,31578.0,0.1,0.58,0.04,0.03,0.0,15789.0,5700.0,5700.0,15789.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,92.52,,1.0,100.0,2.0
2024-10-07,11400.0,33630.0,0.1,0.59,0.04,0.03,0.0,16815.0,5700.0,5700.0,16815.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-08,11400.0,32832.0,0.1,0.57,0.04,0.03,0.0,16416.0,5700.0,5700.0,16416.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-09,12460.0,35635.6,0.11,0.62,0.05,0.04,0.0,17817.8,6230.0,6230.0,17817.8,,530.0,,530.0,,,,,,,530.0,0.0,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,8.53,0.8439,91.47,2.0
2024-10-10,12460.0,35511.0,0.11,0.61,0.05,0.04,0.0,17755.5,6230.0,6230.0,17755.5,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,94.58,8.52,0.8441,91.48,2.0
2024-10-11,12460.0,34888.0,0.11,1.06,0.05,0.04,0.0,17444.0,6230.0,6230.0,17444.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,94.25,8.58,0.8432,91.42,2.0
2024-10-14,12460.0,33891.2,0.11,1.03,0.05,0.03,0.0,16945.6,6230.0,6230.0,16945.6,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,8.62,0.8425,91.38,2.0
2024-10-15,12460.0,33766.6,0.11,1.04,0.05,0.03,0.0,16883.3,6230.0,6230.0,16883.3,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,8.52,0.8441,91.48,2.0
2024-10-16,11930.0,31495.2,0.11,0.98,0.05,0.03,0.0,15048.0,6230.0,5700.0,16447.2,,,,,,,,,,,,,,530.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,95.24,4.5,0.9141,95.5,1.9149
2024-10-17,11400.0,29868.0,0.1,0.94,0.04,0.03,0.0,14934.0,5700.0,5700.0,14934.0,,,,,,0.0,,530.0,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-10-18,11400.0,29070.0,0.1,0.93,0.04,0.03,0.0,14535.0,5700.0,5700.0,14535.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-10-21,11400.0,26220.0,0.1,0.88,0.04,0.03,0.0,13110.0,5700.0,5700.0,13110.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-22,11400.0,25422.0,0.1,0.83,0.04,0.03,0.0,12711.0,5700.0,5700.0,12711.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-23,11400.0,25878.0,0.1,0.79,0.04,0.03,0.0,12939.0,5700.0,5700.0,12939.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-24,11400.0,27360.0,0.1,0.78,0.04,0.03,0.0,13680.0,5700.0,5700.0,13680.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-10-25,11400.0,28044.0,0.1,0.78,0.04,0.03,0.0,14022.0,5700.0,5700.0,14022.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-10-28,11400.0,27246.0,0.1,0.79,0.04,0.03,0.0,13623.0,5700.0,5700.0,13623.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-10-29,11872.0,28611.52,0.11,0.82,0.05,0.03,0.0,14305.76,5936.0,5936.0,14305.76,,236.0,,236.0,,,,,,,236.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,3.96,0.9239,96.04,2.0
2024-10-30,11872.0,28017.92,0.1,0.81,0.05,0.03,0.0,14008.96,5936.0,5936.0,14008.96,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,4.02,0.9229,95.98,2.0
2024-10-31,12690.0,30202.2,0.11,0.88,0.05,0.03,0.0,15101.1,6345.0,6345.0,15101.1,,409.0,0.0,,,,409.0,,,0.0,409.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,10.13,0.818,89.87,2.0
2024-11-01,12690.0,30075.3,0.11,0.89,0.05,0.03,0.0,15037.65,6345.0,6345.0,15037.65,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,96.05,10.18,0.8171,89.82,2.0
2024-11-04,12690.0,30963.6,0.11,0.9,0.05,0.03,0.0,15481.8,6345.0,6345.0,15481.8,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,10.03,0.8195,89.97,2.0
2024-11-05,12690.0,31217.4,0.11,0.94,0.05,0.03,0.0,15608.7,6345.0,6345.0,15608.7,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,98.05,10.13,0.818,89.87,2.0
2024-11-06,12218.0,30667.18,0.11,0.91,0.05,0.03,0.0,15333.59,6109.0,6109.0,15333.59,,,,,,0.0,,236.0,,,,,,236.0,0.02,0.0,96.28,96.28,236.0,592.36,0.0,95.18,6.63,0.8762,93.37,1.9256
2024-11-07,12218.0,30545.0,0.11,0.91,0.05,0.03,0.0,15272.5,6109.0,6109.0,15272.5,,,,,,,,,,,,,,,0.02,,96.28,96.28,236.0,590.0,0.0,97.11,6.71,0.8748,93.29,1.9256
2024-11-08,12906.0,32006.88,0.11,0.98,0.05,0.03,0.0,16003.44,6453.0,6453.0,16003.44,,344.0,0.0,,,,344.0,,,0.0,344.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,11.71,0.7932,88.29,2.0
2024-11-11,12906.0,31232.52,0.11,1.0,0.05,0.03,0.0,15616.26,6453.0,6453.0,15616.26,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,11.8,0.7919,88.2,2.0
2024-11-12,12906.0,30716.28,0.11,1.04,0.05,0.03,0.0,15358.14,6453.0,6453.0,15358.14,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,11.75,0.7925,88.25,2.0
2024-11-13,12906.0,30329.1,0.11,1.04,0.05,0.03,0.0,15164.55,6453.0,6453.0,15164.55,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,93.66,11.73,0.7929,88.27,2.0
2024-11-14,12088.0,28527.68,0.11,0.96,0.05,0.03,0.0,14263.84,6044.0,6044.0,14263.84,,,,,,0.0,,409.0,,,,,,409.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,95.24,5.68,0.8928,94.32,2.0
2024-11-15,12088.0,28285.92,0.11,0.9,0.05,0.03,0.0,14142.96,6044.0,6044.0,14142.96,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.64,5.71,0.8922,94.29,2.0
2024-11-18,11400.0,27360.0,0.1,0.85,0.04,0.03,0.0,13680.0,5700.0,5700.0,13680.0,,,,,,0.0,,344.0,,,,,,344.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-11-19,11400.0,26790.0,0.1,0.89,0.04,0.03,0.0,13395.0,5700.0,5700.0,13395.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-11-20,11646.0,27018.72,0.1,0.92,0.04,0.03,0.0,13509.36,5823.0,5823.0,13509.36,,123.0,,123.0,,,,,,,123.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.13,0.9584,97.87,2.0
2024-11-21,11646.0,27018.72,0.1,0.94,0.04,0.03,0.0,13509.36,5823.0,5823.0,13509.36,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.11,0.9586,97.89,2.0
2024-11-22,11646.0,26902.26,0.1,0.94,0.04,0.03,0.0,13451.13,5823.0,5823.0,13451.13,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.12,0.9586,97.88,2.0
2024-11-25,11646.0,27018.72,0.1,1.01,0.04,0.03,0.0,13509.36,5823.0,5823.0,13509.36,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.11,0.9587,97.89,2.0
2024-11-26,11646.0,26552.88,0.1,1.02,0.04,0.03,0.0,13276.44,5823.0,5823.0,13276.44,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.13,0.9583,97.87,2.0
2024-11-27,11646.0,27018.72,0.1,1.04,0.04,0.03,0.0,13509.36,5823.0,5823.0,13509.36,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.09,0.959,97.91,2.0
2024-11-28,11646.0,27018.72,0.1,1.07,0.04,0.03,0.0,13509.36,5823.0,5823.0,13509.36,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.11,0.9586,97.89,2.0
2024-11-29,11646.0,27484.56,0.1,1.07,0.04,0.03,0.0,13742.28,5823.0,5823.0,13742.28,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.09,0.959,97.91,2.0
2024-12-02,11646.0,24456.6,0.1,1.11,0.04,0.03,0.0,12228.3,5823.0,5823.0,12228.3,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.23,0.9563,97.77,2.0
2024-12-03,11646.0,23874.3,0.1,1.23,0.04,0.02,0.0,11937.15,5823.0,5823.0,11937.15,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,2.14,0.9582,97.86,2.0
2024-12-04,11400.0,23142.0,0.1,1.27,0.04,0.02,0.0,11571.0,5700.0,5700.0,11571.0,,,,,,0.0,,123.0,,,,,,123.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-12-05,11400.0,24282.0,0.1,1.39,0.04,0.02,0.0,12141.0,5700.0,5700.0,12141.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-12-06,11400.0,23712.0,0.1,1.46,0.04,0.02,0.0,11856.0,5700.0,5700.0,11856.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.93,,1.0,100.0,2.0
2024-12-09,11400.0,23598.0,0.1,1.53,0.04,0.02,0.0,11799.0,5700.0,5700.0,11799.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-12-10,11400.0,23940.0,0.1,1.55,0.04,0.02,0.0,11970.0,5700.0,5700.0,11970.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-12-11,11400.0,23826.0,0.1,1.53,0.04,0.02,0.0,11913.0,5700.0,5700.0,11913.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-12-12,11400.0,24282.0,0.1,1.41,0.04,0.02,0.0,12141.0,5700.0,5700.0,12141.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2024-12-13,11416.0,24316.08,0.1,1.36,0.04,0.02,0.0,12158.04,5708.0,5708.0,12158.04,,8.0,,8.0,,,,,,,8.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,0.14,0.9972,99.86,2.0
2024-12-16,11904.0,25355.52,0.11,1.36,0.05,0.03,0.0,12677.76,5952.0,5952.0,12677.76,,244.0,0.0,,,,244.0,,,0.0,244.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,4.23,0.9189,95.77,2.0
2024-12-17,11904.0,25712.64,0.11,1.24,0.05,0.03,0.0,12856.32,5952.0,5952.0,12856.32,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,4.21,0.9194,95.79,2.0
2024-12-18,11904.0,25355.52,0.11,1.19,0.05,0.03,0.0,12677.76,5952.0,5952.0,12677.76,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,96.58,4.26,0.9184,95.74,2.0
2024-12-19,11904.0,25355.52,0.11,1.17,0.05,0.03,0.0,12677.76,5952.0,5952.0,12677.76,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,4.23,0.9189,95.77,2.0
2024-12-20,11904.0,25236.48,0.11,1.16,0.05,0.03,0.0,12618.24,5952.0,5952.0,12618.24,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,4.24,0.9187,95.76,2.0
2024-12-23,11888.0,25440.32,0.11,1.18,0.05,0.03,0.0,12720.16,5944.0,5944.0,12720.16,,,,,,0.0,,8.0,,,,,,8.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,95.24,4.09,0.9216,95.91,2.0
2024-12-24,11400.0,25308.0,0.1,1.16,0.04,0.02,0.0,12654.0,5700.0,5700.0,12654.0,,,,,,0.0,,244.0,,,,,,244.0,0.01,0.0,95.9,95.9,244.0,541.68,0.0,92.19,,1.0,100.0,1.9179
2024-12-25,11400.0,25308.0,0.1,1.2,0.04,0.02,0.0,12654.0,5700.0,5700.0,12654.0,,,,,,,,,,,,,,,0.01,,95.9,95.9,244.0,541.68,0.0,92.19,,1.0,100.0,1.9179
