,SGQI FP Equity_DX_SI_QTY,SGQI FP Equity_DX_SHORT_INTEREST_VALUE,SGQI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGQI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGQI FP Equity_DX_SI_MV,SGQI FP Equity_DX_DSS,SGQI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGQI FP Equity_DX_SUPPLY_SI_QTY,SGQI FP Equity_DX_BROKER_SI_QTY,SGQI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGQI FP Equity_DX_BROKER_SI_MV_NEW_x,SGQI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGQI FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGQI FP Equity_DX_BROKER_SI_MV_INC_x,SGQI FP Equity_DX_SUPPLY_SI_MV_NEW,SGQI FP Equity_DX_BROKER_SI_QTY_ADD,SGQI FP Equity_DX_BROKER_SI_QTY_NEW,SGQI FP Equity_DX_SUPPLY_SI_MV_DEC,SGQI FP Equity_DX_BROKER_SI_QTY_INC,SGQI FP Equity_DX_SUPPLY_SI_QTY_DEC,SGQI FP Equity_DX_BROKER_SI_MV_NEW_y,SGQI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGQI FP Equity_DX_BROKER_SI_MV_INC_y,SGQI FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGQI FP Equity_DX_BROKER_SI_MV_ADD,SGQI FP Equity_DX_SUPPLY_SI_QTY_ADD,SGQI FP Equity_DX_BROKER_SI_QTY_DEC,SGQI FP Equity_DX_SUPPLY_SI_MV,SGQI FP Equity_DX_BROKER_SI_MV_DEC,SGQI FP Equity_DX_SUPPLY_SI_MV_RMV,SGQI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGQI FP Equity_DX_UTILIZATION_QUANTITY,SGQI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGQI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGQI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGQI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGQI FP Equity_DX_ACTIVE_UTILIZATION_MV,SGQI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGQI FP Equity_DX_BROKER_SI_CON_RATIO,SGQI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGQI FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-07-20,3200.0,377344.0,15.6,0.35,0.38,,377344.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,4.9155
2018-07-23,3200.0,376192.0,15.71,0.35,0.38,,376192.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,4.9155
2018-07-24,3200.0,377600.0,18.23,0.35,0.38,,377600.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,4.9155
2018-07-25,3200.0,379072.0,16.2,0.35,0.38,,379072.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,4.9155
2018-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3200.0,0.0,0.38,,0.0,0.0,651.0,77482.02,,0.07,0.0,,0.0,,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,77872.62,,0.07,0.0,,0.0,,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,77573.16,,0.07,0.0,,0.0,,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,77950.74,,0.07,0.0,,0.0,,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,77599.2,,0.07,0.0,,0.0,,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,77416.92,,0.07,0.0,,0.0,,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,77846.58,,0.07,0.0,,0.0,,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,78120.0,,0.07,0.0,,0.0,,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,78276.24,,0.07,0.0,,0.0,,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,78041.88,,0.07,0.0,,0.0,,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,78198.12,,0.07,0.0,,0.0,,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,78080.94,,0.07,0.0,,0.0,,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,77898.66,,0.07,0.0,,0.0,,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,651.0,78185.1,,0.07,0.0,,0.0,,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6479.0,885549.72,,0.88,0.0,,0.0,,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,80645.0,10887075.0,,11.03,0.0,,0.0,,0.0
2022-04-25,10800.0,1433592.0,20.13,1.24,1.47,,716796.0,5400.0,5400.0,716796.0,,,,,,5400.0,,,,,,,,,0.74,5400.0,,0.73,,,7.2,6.19,69600.0,9238704.0,,9.4,7.2,,1.0,100.0,0.1238
2022-04-26,10800.0,1450008.0,21.03,1.24,1.43,,725004.0,5400.0,5400.0,725004.0,,,,,,,,,,,,,,,,,,0.72,,,7.2,6.19,69600.0,9344496.0,,9.22,7.2,,1.0,100.0,0.1238
2022-04-27,5800.0,783812.0,11.6,0.59,0.78,,729756.0,400.0,5400.0,54056.0,,,,,,,,0.67,,5000.0,,,,,,,,0.05,,,0.53,0.46,74600.0,10081444.0,,10.02,0.53,,1.0,100.0,0.0665
2022-04-28,800.0,108624.0,1.58,0.08,0.11,,54312.0,400.0,400.0,54312.0,,,,,,,,,,,,,,,,,5000.0,0.05,0.67,,0.53,0.46,74600.0,10129188.0,,10.07,0.53,,1.0,100.0,0.0092
2022-04-29,800.0,108480.0,1.92,0.08,0.11,,54240.0,400.0,400.0,54240.0,,,,,,,,,,,,,,,,,,0.05,,,0.53,0.46,74600.0,10115760.0,,10.13,0.53,,1.0,100.0,0.0092
2022-05-02,800.0,106720.0,1.87,0.08,0.11,,53360.0,400.0,400.0,53360.0,,,,,,,,,,,,,,,,,,0.05,,,0.53,0.46,74600.0,9951640.0,,10.11,0.53,,1.0,100.0,0.0092
2022-05-03,800.0,108080.0,1.89,0.08,0.11,,54040.0,400.0,400.0,54040.0,,,,,,,,,,,,,,,,,,0.05,,,0.53,0.46,74600.0,10078460.0,,9.96,0.53,,1.0,100.0,0.0092
2022-05-04,5200.0,698880.0,11.86,0.53,0.71,,349440.0,2600.0,2600.0,349440.0,,,2200.0,0.3,,,,,2200.0,,,,0.3,2200.0,,,,0.35,,,3.47,3.0,72400.0,9730560.0,,9.84,3.47,,1.0,100.0,0.0599
2022-05-05,6800.0,917048.0,14.37,0.69,0.92,,458524.0,3400.0,3400.0,458524.0,,,800.0,0.1,,,,,800.0,,,,0.1,800.0,,,,0.46,,,4.53,3.92,71600.0,9655976.0,,9.65,4.53,,1.0,100.0,0.0784
2022-05-06,8400.0,1121736.0,17.39,0.85,1.13,,560868.0,4200.0,4200.0,560868.0,,,800.0,0.11,,,,,800.0,,,,0.11,800.0,,,,0.57,,,5.6,4.84,70800.0,9454632.0,,9.53,5.6,,1.0,100.0,0.0968
2022-05-09,8400.0,1113504.0,17.44,0.73,1.12,,556752.0,4200.0,4200.0,556752.0,,,,,,,,,,,,,,,,,,0.56,,,5.6,4.84,70800.0,9385248.0,,9.44,5.6,,1.0,100.0,0.0968
2022-05-10,8400.0,1114176.0,18.79,0.73,1.11,,557088.0,4200.0,4200.0,557088.0,,,,,,,,,,,,,,,,,,0.56,,,5.6,4.84,70800.0,9390912.0,,9.39,5.6,,1.0,100.0,0.0968
2022-05-11,10000.0,1338600.0,20.82,0.87,1.32,,669300.0,5000.0,5000.0,669300.0,,,800.0,0.1,,,,,800.0,,,,0.1,800.0,,,,0.66,,,6.67,5.76,70000.0,9370200.0,,9.27,6.67,,1.0,100.0,0.1153
2022-05-12,10000.0,1331400.0,20.1,0.86,1.34,,665700.0,5000.0,5000.0,665700.0,,,,,,,,,,,,,,,,,,0.67,,,6.67,5.76,70000.0,9319800.0,,9.39,6.67,,1.0,100.0,0.1153
2022-05-13,10000.0,1351600.0,20.07,0.75,1.33,,675800.0,5000.0,5000.0,675800.0,,,,,,,,,,,,,,,,,,0.67,,,6.67,5.76,70000.0,9461200.0,,9.32,6.67,,1.0,100.0,0.1153
2022-05-16,10000.0,1358600.0,16.13,0.72,1.35,,679300.0,5000.0,5000.0,679300.0,,,,,,,,,,,,,,,,,,0.68,,,6.67,5.76,70000.0,9510200.0,,9.47,6.67,,1.0,100.0,0.1153
2022-05-17,11800.0,1609520.0,13.56,0.83,1.6,,804760.0,5900.0,5900.0,804760.0,,,900.0,0.13,,,,,900.0,,,,0.13,900.0,,,,0.8,,,7.87,6.8,69100.0,9425240.0,,9.39,7.87,,1.0,100.0,0.136
2022-05-18,18600.0,2528484.0,16.64,1.11,2.53,,2134258.0,9300.0,15700.0,1264242.0,,,3400.0,0.46,,6400.0,,,3400.0,,,,0.46,3400.0,0.87,,,1.27,,,12.4,10.72,65700.0,8931258.0,,8.94,12.4,34.41,0.5486,65.59,0.2144
2022-05-19,16500.0,2200770.0,14.12,0.76,2.24,,2094066.0,7200.0,15700.0,960336.0,,,,,,,,0.28,,2100.0,,,,,,,,0.98,,,9.6,8.3,67800.0,9043164.0,,9.2,9.6,38.87,0.5248,61.13,0.1902
2022-05-20,14400.0,1932480.0,11.97,0.67,1.94,,1825120.0,7200.0,13600.0,966240.0,,,,,,,,,,,,,,,,,2100.0,0.96,0.31,,9.6,8.3,67800.0,9098760.0,,9.06,9.6,45.0,0.505,55.0,0.166
2022-05-23,14400.0,1946016.0,11.77,0.66,1.94,,1837904.0,7200.0,13600.0,973008.0,,,,,,,,,,,,,,,,,,0.97,,,9.6,8.3,67800.0,9162492.0,,9.11,9.6,44.6,0.5058,55.4,0.166
2022-05-24,18800.0,2507920.0,15.2,0.87,2.53,,2107720.0,9400.0,15800.0,1253960.0,,,,0.17,,1000.0,,,1200.0,,,,0.17,,0.14,2200.0,,1.28,,,12.18,6.35,67800.0,9044520.0,,9.16,12.23,33.62,0.4324,55.45,0.1271
2022-05-25,25900.0,3506860.0,20.9,1.16,3.48,,3208980.0,2200.0,23700.0,297880.0,,,,1.03,,,,,7900.0,,,,1.03,,,,,0.3,,0.98,100.0,18.39,0.0,0.0,7200.0,0.0,100.0,24.93,0.5193,67.15,2.165
2022-05-26,34600.0,4694528.0,28.07,1.5,4.7,,3215616.0,17300.0,23700.0,2347264.0,,15100.0,,,2.05,,,,,,,15100.0,,,,,,2.35,,,12.61,11.77,119900.0,16268032.0,,16.26,12.64,18.49,0.6092,75.6,0.2354
2022-05-27,22100.0,3011346.0,18.04,0.96,3.01,,531414.0,18200.0,3900.0,2479932.0,,,900.0,,,,,,,,,,,900.0,,,19800.0,2.48,2.69,,13.27,12.38,119000.0,16214940.0,,16.16,13.29,28.9,0.4747,61.86,0.1504
2022-05-30,7800.0,1061268.0,6.27,0.33,1.07,,530634.0,3900.0,3900.0,530634.0,,,,,,,,1.93,,14300.0,,,,,,,,0.54,,,2.84,2.65,133300.0,18136798.0,,18.16,2.87,26.04,0.6148,73.96,0.0531
2022-05-31,7800.0,1056432.0,6.38,0.33,1.07,,528216.0,3900.0,3900.0,528216.0,,,,,,,,,,,,,,,,,,0.54,,,2.84,2.6,133300.0,18054152.0,,18.15,2.87,26.05,0.6147,73.95,0.052
2022-06-01,7800.0,1055496.0,6.31,0.33,1.06,,527748.0,3900.0,3900.0,527748.0,,,,,,,,,,,,,,,,,,0.54,,,2.75,2.58,137950.0,18667394.0,,18.7,2.79,26.11,0.6141,73.89,0.0515
2022-06-02,59800.0,8078980.0,49.03,2.49,8.1,,526890.0,55900.0,3900.0,7552090.0,,,52000.0,,,,,,,,,,,52000.0,,,,7.57,,,39.41,36.94,85950.0,11611845.0,,11.62,39.45,9.7,0.7654,86.88,0.3952
2022-06-03,61400.0,8312332.0,50.19,2.56,8.29,,636286.0,56700.0,4700.0,7676046.0,,,800.0,0.11,,,,,800.0,,,,0.11,800.0,,,,7.66,,,39.97,37.47,85150.0,11527607.0,,11.48,40.0,12.04,0.7316,84.61,0.4057
2022-06-06,61400.0,8367592.0,50.32,2.56,8.32,,640516.0,56700.0,4700.0,7727076.0,,,,,,,,,,,,,,,,,,7.68,,,39.97,37.47,85150.0,11604242.0,,11.52,40.0,12.05,0.7315,84.61,0.4057
2022-06-07,11800.0,1609520.0,9.62,0.49,1.62,,804760.0,5900.0,5900.0,804760.0,,,,0.17,,,,6.87,1200.0,50800.0,,,0.17,,,,,0.81,,,4.16,3.9,135950.0,18543580.0,,18.53,4.2,17.3,0.7139,82.7,0.078
2022-06-08,16400.0,2217608.0,12.55,0.67,2.24,,1108804.0,8200.0,8200.0,1108804.0,,,2300.0,0.31,,,,,2300.0,,,,0.31,2300.0,,,,1.12,,,5.78,5.42,133650.0,18072153.0,,18.21,5.81,12.41,0.7826,87.59,0.1084
2022-06-09,12000.0,1610880.0,9.51,0.47,1.62,,1208160.0,3000.0,9000.0,402720.0,,,,0.09,,,,0.72,800.0,5200.0,,,0.09,,,,,0.41,,,2.11,1.97,138850.0,18639224.0,,18.71,2.15,17.01,0.7177,82.99,0.0789
2022-06-10,3800.0,505628.0,3.0,0.15,0.52,,106448.0,3000.0,800.0,399180.0,,,,,,,,,,,,,,,,,8200.0,0.41,1.12,,2.11,1.97,138850.0,18475381.0,,18.65,2.15,27.29,0.6032,72.71,0.025
2022-06-13,2600.0,340496.0,1.9,0.09,0.35,,104768.0,1800.0,800.0,235728.0,,,,,,,,0.16,,1200.0,,,,,,,,0.25,,,1.28,1.19,138850.0,18183796.0,,18.43,1.32,39.78,0.5209,60.22,0.0172
2022-06-14,6400.0,827648.0,4.05,0.23,0.85,,349164.0,3700.0,2700.0,478484.0,,,1500.0,0.25,,,,,1900.0,,,,0.25,1500.0,,400.0,,0.49,,,2.62,2.45,137350.0,17762102.0,,17.99,2.66,16.42,0.7255,83.58,0.0423
2022-06-15,119600.0,15459496.0,75.61,4.27,15.57,,7665118.0,60300.0,59300.0,7794378.0,,,56600.0,0.59,,52000.0,,,4600.0,,,,0.59,56600.0,6.77,,,7.86,,,42.75,39.88,80750.0,10437745.0,,10.53,42.74,12.2,0.77,86.89,0.791
2022-06-16,121200.0,15259080.0,78.91,4.32,15.67,,7566590.0,61100.0,60100.0,7692490.0,,,800.0,0.11,,,,,800.0,,,,0.11,800.0,,,,7.9,,,43.32,40.41,79950.0,10065705.0,,10.35,43.3,13.36,0.7531,85.74,0.8016
2022-06-17,107000.0,13375000.0,67.28,4.13,13.67,,6600000.0,54200.0,52800.0,6775000.0,,,,,,,,1.11,,6900.0,,,,,,,7300.0,6.86,0.95,,38.43,35.85,86850.0,10856250.0,,11.0,38.4,1.86,0.9435,97.11,0.7077
2022-06-20,105800.0,13265204.0,60.01,4.15,13.47,,6519760.0,53800.0,52000.0,6745444.0,,,,,,,,0.05,,400.0,,,,,,,800.0,6.79,0.1,,38.25,35.68,86850.0,10889253.0,,10.97,38.22,1.04,0.9647,98.21,0.7016
2022-06-21,53800.0,6802472.0,30.5,2.11,6.79,,0.0,53800.0,0.0,6802472.0,,,,,,,,,,,,,,,,,52000.0,6.79,6.68,,38.25,35.68,86850.0,10981314.0,,10.98,38.22,2.07,0.9308,96.45,0.3568
2022-06-22,52800.0,6636960.0,30.48,2.07,6.62,,0.0,52800.0,0.0,6636960.0,,,,,,,,0.14,,1000.0,,,,,,,,6.62,,,39.11,35.01,82200.0,10332540.0,,10.31,39.11,1.52,0.9702,98.48,0.3501
2022-06-23,52800.0,6606336.0,30.62,2.1,6.66,,0.0,52800.0,0.0,6606336.0,,,,,,,,,,,,,,,,,,6.66,,,39.11,35.01,82200.0,10284864.0,,10.37,39.11,1.52,0.9702,98.48,0.3501
2022-06-24,52800.0,6745728.0,30.65,2.1,6.64,,0.0,52800.0,0.0,6745728.0,,,,,,,,,,,,,,,,,,6.64,,,39.11,35.01,82200.0,10501872.0,,10.33,39.11,1.52,0.9702,98.48,0.3501
2022-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,6.61,,52800.0,,,,,,,,0.0,,,0.0,0.0,150800.0,19278272.0,,19.29,0.0,1.52,0.0,98.48,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150800.0,19477328.0,,19.32,0.0,,0.0,,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150800.0,19401928.0,,19.52,0.0,,0.0,,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150800.0,19251128.0,,19.45,0.0,,0.0,,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150800.0,19498440.0,,19.34,0.0,,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150800.0,18989114.98,,19.33,0.0,,0.0,,0.0
2022-07-05,2000.0,248360.09,1.71,0.08,0.26,,248360.09,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.26,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0133
2022-07-06,2800.0,351344.0,2.39,0.1,0.36,,351344.0,0.0,2800.0,0.0,,,,0.1,,,,,800.0,,,,0.1,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0184
2022-07-07,3600.0,457560.0,3.05,0.13,0.45,,457560.0,0.0,3600.0,0.0,,,,0.09,,,,,800.0,,,,0.09,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0236
2022-07-08,5600.0,712096.0,4.6,0.21,0.71,,356048.0,2800.0,2800.0,356048.0,,,,,,,,,,,,,,,,2800.0,800.0,0.36,0.1,,2.07,1.83,132200.0,16810552.0,,16.82,2.07,,1.0,100.0,0.0367
2022-07-11,6600.0,839124.0,5.51,0.25,0.84,,419562.0,3300.0,3300.0,419562.0,,,,0.06,,,,,500.0,,,,0.06,,,500.0,,0.42,,,2.44,2.15,132200.0,16807908.0,,16.77,2.44,,1.0,100.0,0.0431
2022-07-12,13000.0,1665040.0,11.14,0.48,1.65,,832520.0,6500.0,6500.0,832520.0,,,3200.0,0.41,,,,,3200.0,,,,0.41,3200.0,,,,0.82,,,4.8,4.24,129000.0,16522320.0,,16.36,4.8,,1.0,100.0,0.0849
2022-07-13,15400.0,1955492.0,13.65,0.57,1.97,,977746.0,7700.0,7700.0,977746.0,,,1200.0,0.16,,,,,1200.0,,,,0.16,1200.0,,,,0.98,,,5.68,5.03,127800.0,16228044.0,,16.33,5.68,,1.0,100.0,0.1005
2022-07-14,17000.0,2127380.0,14.92,0.63,2.16,,1063690.0,8500.0,8500.0,1063690.0,,,800.0,0.09,,,,,800.0,,,,0.09,800.0,,,,1.08,,,6.27,5.55,127000.0,15892780.0,,16.17,6.27,,1.0,100.0,0.111
2022-07-15,21600.0,2729808.0,19.26,0.8,2.7,,1364904.0,10800.0,10800.0,1364904.0,,,2300.0,0.28,,,,,2300.0,,,,0.28,2300.0,,,,1.35,,,7.97,7.05,124700.0,15759586.0,,15.6,7.97,,1.0,100.0,0.141
2022-07-18,23200.0,2957072.0,19.1,0.85,2.93,,1478536.0,11600.0,11600.0,1478536.0,,,800.0,0.12,,,,,800.0,,,,0.12,800.0,,,,1.46,,,8.56,7.57,123900.0,15792294.0,,15.62,8.56,,1.0,100.0,0.1514
2022-07-19,23200.0,2943152.0,19.12,0.85,2.95,,1471576.0,11600.0,11600.0,1471576.0,,,,,,,,,,,,,,,,,,1.48,,,8.56,7.57,123900.0,15717954.0,,15.78,8.56,,1.0,100.0,0.1514
2022-07-20,17700.0,2250732.0,15.64,0.64,2.24,,1475056.0,6100.0,11600.0,775676.0,,,,,,,,0.71,,5500.0,,,,,,,,0.77,,,4.5,3.98,129400.0,16454504.0,,16.39,4.5,,1.0,100.0,0.1155
2022-07-21,12200.0,1537932.0,10.69,0.44,1.56,,768966.0,6100.0,6100.0,768966.0,,,,,,,,,,,,,,,,,5500.0,0.78,0.69,,4.5,3.98,129400.0,16312164.0,,16.54,4.5,,1.0,100.0,0.0796
2022-07-22,12200.0,1541592.0,10.85,0.44,1.54,,770796.0,6100.0,6100.0,770796.0,,,,,,,,,,,,,,,,,,0.77,,,4.5,3.98,129400.0,16350984.0,,16.3,4.5,,1.0,100.0,0.0796
2022-07-25,12200.0,1564284.0,10.92,0.45,1.54,,782142.0,6100.0,6100.0,782142.0,,,,,,,,,,,,,,,,,,0.77,,,4.5,3.98,129400.0,16591668.0,,16.35,4.5,,1.0,100.0,0.0796
2022-07-26,22200.0,2861580.0,24.63,0.82,2.84,,1688590.0,9100.0,13100.0,1172990.0,,,3000.0,0.9,,,,,7000.0,,,,0.9,3000.0,,,,1.17,,,6.72,5.94,126400.0,16292960.0,,16.2,6.72,,1.0,100.0,0.1449
2022-07-27,11200.0,1443008.0,12.7,0.41,1.46,,1172444.0,2100.0,9100.0,270564.0,,,,,,,,0.9,,7000.0,,,,,,,4000.0,0.27,0.5,,1.55,1.37,133400.0,17187256.0,,17.34,1.55,,1.0,100.0,0.0731
2022-07-28,3200.0,413504.0,3.62,0.13,0.41,,206752.0,1600.0,1600.0,206752.0,,,890.0,,,,,0.18,,1390.0,,,,890.0,,,7500.0,0.21,0.97,,2.67,1.73,58400.0,7546448.0,,7.55,2.67,,1.0,100.0,0.0345
2022-07-29,4800.0,623808.0,5.86,0.19,0.62,,311904.0,2400.0,2400.0,311904.0,,,800.0,0.1,,,,,800.0,,,,0.1,800.0,,,,0.31,,,4.0,2.59,57600.0,7485696.0,,7.46,4.0,,1.0,100.0,0.0518
2022-08-01,5600.0,724640.0,8.43,0.22,0.73,,362320.0,2800.0,2800.0,362320.0,,,,0.06,,,,,400.0,,,,0.06,,,400.0,,0.36,,,6.17,4.44,42600.0,5512440.0,,5.53,6.17,,1.0,100.0,0.0888
2022-08-02,5600.0,728448.0,8.47,0.22,0.72,,364224.0,2800.0,2800.0,364224.0,,,,,,,,,,,,,,,,,,0.36,,,6.17,4.44,42600.0,5541408.0,,5.5,6.17,,1.0,100.0,0.0888
2022-08-03,4800.0,621792.0,7.26,0.19,0.63,,362712.0,2000.0,2800.0,259080.0,,,,,,,,0.1,,800.0,,,,,,,,0.26,,,4.41,3.17,43400.0,5622036.0,,5.65,4.41,,1.0,100.0,0.0761
2022-08-04,4000.0,518480.0,6.08,0.16,0.52,,259240.0,2000.0,2000.0,259240.0,,,,,,,,,,,,,,,,,800.0,0.26,0.1,,4.41,3.17,43400.0,5625508.0,,5.62,4.41,,1.0,100.0,0.0634
2022-08-05,3200.0,413312.0,4.79,0.13,0.41,,154992.0,2000.0,1200.0,258320.0,,,,,,,,,,,,,,,,,800.0,0.26,0.11,,4.41,3.17,43400.0,5605544.0,,5.63,4.41,,1.0,100.0,0.0507
2022-08-08,2400.0,312336.0,3.62,0.1,0.31,,156168.0,1200.0,1200.0,156168.0,,,,,,,,0.1,,800.0,,,,,,,,0.15,,,2.64,1.9,44200.0,5752188.0,,5.71,2.64,,1.0,100.0,0.038
2022-08-09,800.0,103376.0,1.29,0.03,0.1,,103376.0,0.0,800.0,0.0,,,,,,,,0.15,,1200.0,,,,,,,400.0,0.0,0.05,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0128
2022-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,800.0,0.0,0.1,,0.0,0.0,62698.0,8167041.48,,8.08,0.0,,0.0,,0.0
2022-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,62698.0,8194628.6,,8.15,0.0,,0.0,,0.0
2022-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,62698.0,8239771.16,,8.17,0.0,,0.0,,0.0
2022-08-15,7500.0,986850.0,14.07,0.31,0.98,,0.0,7500.0,0.0,986850.0,,,,,,,,,,,,,,,,7500.0,,0.98,,,16.67,11.96,37500.0,4934250.0,,4.92,16.67,,1.0,100.0,0.1196
2022-08-16,8700.0,1158318.0,16.58,0.36,1.15,,0.0,8700.0,0.0,1158318.0,,,800.0,,,,,,,,,,,800.0,,400.0,,1.15,,,19.16,13.79,36700.0,4886238.0,,4.83,19.16,,1.0,100.0,0.1379
2022-08-17,8700.0,1149618.0,17.09,0.36,1.16,,0.0,8700.0,0.0,1149618.0,,,,,,,,,,,,,,,,,,1.16,,,19.16,13.79,36700.0,4849538.0,,4.89,19.16,,1.0,100.0,0.1379
2022-08-18,8600.0,1145348.0,17.64,0.35,1.14,,572674.0,4300.0,4300.0,572674.0,,,,,,4300.0,,0.6,,4400.0,,,,,0.57,,,0.57,,,9.56,6.86,40700.0,5420426.0,,5.38,9.56,,1.0,100.0,0.1372
2022-08-19,4300.0,569664.0,9.52,0.18,0.57,,0.0,4300.0,0.0,569664.0,,,,,,,,,,,,,,,,,4300.0,0.57,0.57,,9.56,6.86,40700.0,5391936.0,,5.43,9.56,,1.0,100.0,0.0686
2022-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.58,,4300.0,,,,,,,,0.0,,,0.0,0.0,62698.0,8318770.64,,8.3,0.0,,0.0,,0.0
