,ALVG FP Equity_DX_SI_QTY,ALVG FP Equity_DX_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVG FP Equity_DX_SI_MV,ALVG FP Equity_DX_DSS,ALVG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY,ALVG FP Equity_DX_BROKER_SI_QTY,ALVG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVG FP Equity_DX_BROKER_SI_MV_INC_x,ALVG FP Equity_DX_BROKER_SI_QTY_ADD,ALVG FP Equity_DX_SUPPLY_SI_MV_DEC,ALVG FP Equity_DX_BROKER_SI_QTY_INC,ALVG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVG FP Equity_DX_BROKER_SI_MV_INC_y,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVG FP Equity_DX_BROKER_SI_MV_ADD,ALVG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVG FP Equity_DX_BROKER_SI_QTY_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV,ALVG FP Equity_DX_BROKER_SI_MV_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV_RMV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVG FP Equity_DX_UTILIZATION_QUANTITY,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVG FP Equity_DX_BROKER_SI_CON_RATIO,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVG FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-03,3000.0,4260.0,0.14,1.65,0.12,0.01,0.0,2840.0,1000.0,2000.0,1420.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,42.62,0.5109,57.38,1.1556
2023-03-06,3000.0,4080.0,0.14,1.61,0.12,0.01,0.0,2720.0,1000.0,2000.0,1360.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,42.37,0.5117,57.63,1.1556
2023-03-07,3000.0,4110.0,0.14,1.55,0.12,0.01,0.0,2740.0,1000.0,2000.0,1370.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,41.32,0.5151,58.68,1.1556
2023-03-08,3000.0,4125.0,0.14,1.5,0.12,0.01,0.0,2750.0,1000.0,2000.0,1375.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,41.49,0.5145,58.51,1.1556
2023-03-09,3000.0,4185.0,0.14,1.48,0.12,0.01,0.0,2790.0,1000.0,2000.0,1395.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,41.58,0.5142,58.42,1.1556
2023-03-10,3000.0,4200.0,0.14,1.5,0.12,0.01,0.0,2800.0,1000.0,2000.0,1400.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,41.93,0.513,58.07,1.1556
2023-03-13,3000.0,4065.0,0.14,1.52,0.12,0.01,0.0,2710.0,1000.0,2000.0,1355.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,42.02,0.5127,57.98,1.1556
2023-03-14,3000.0,7470.0,0.14,1.48,0.12,0.01,0.0,4980.0,1000.0,2000.0,2490.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,41.23,0.5154,58.77,1.1556
2023-03-15,3000.0,6240.0,0.14,0.32,0.12,0.01,0.0,4160.0,1000.0,2000.0,2080.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,43.69,0.508,56.31,1.1556
2023-03-16,3000.0,6870.0,0.14,0.26,0.12,0.01,0.0,4580.0,1000.0,2000.0,2290.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,48.15,0.5007,51.85,1.1556
2023-03-17,3000.0,6330.0,0.14,0.23,0.12,0.01,0.0,4220.0,1000.0,2000.0,2110.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,45.76,0.5036,54.24,1.1556
2023-03-20,3000.0,6060.0,0.14,0.22,0.12,0.01,0.0,4040.0,1000.0,2000.0,2020.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,47.79,0.501,52.21,1.1556
2023-03-21,3000.0,5760.0,0.14,0.22,0.12,0.01,0.0,3840.0,1000.0,2000.0,1920.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,48.88,0.5002,51.12,1.1556
2023-03-22,3000.0,5460.0,0.14,0.22,0.12,0.01,0.0,3640.0,1000.0,2000.0,1820.0,,,,,,,,,,,,0.0,,,100.0,54.05,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,1.6216
2023-03-23,3000.0,5460.0,0.14,0.21,0.12,0.01,0.0,3640.0,1000.0,2000.0,1820.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,48.51,0.5004,51.49,1.1556
2023-03-24,3000.0,4950.0,0.14,0.19,0.12,0.01,0.0,3300.0,1000.0,2000.0,1650.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,48.51,0.5004,51.49,1.1556
2023-03-27,3000.0,4650.0,0.14,0.19,0.12,0.01,0.0,3100.0,1000.0,2000.0,1550.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,47.36,0.5014,52.64,1.1556
2023-03-28,3000.0,5460.0,0.14,0.18,0.12,0.01,0.0,3640.0,1000.0,2000.0,1820.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,44.52,0.506,55.48,1.1556
2023-03-29,3000.0,6780.0,0.14,0.18,0.12,0.01,0.0,4520.0,1000.0,2000.0,2260.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,48.51,0.5004,51.49,1.1556
2023-03-30,3000.0,5730.0,0.14,0.16,0.12,0.01,0.0,3820.0,1000.0,2000.0,1910.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,46.08,0.5031,53.92,1.1556
2023-03-31,3000.0,5760.0,0.14,0.14,0.12,0.01,0.0,3840.0,1000.0,2000.0,1920.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,49.72,0.5,50.28,1.1556
2023-04-03,3336.0,6972.24,0.15,0.15,0.13,0.01,0.0,4882.24,1336.0,2336.0,2792.24,36.0,,336.0,,,,,36.0,0.0,300.0,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,46.08,0.433,46.36,1.1378
2023-04-04,3336.0,6905.52,0.15,0.14,0.13,0.01,0.0,4835.52,1336.0,2336.0,2765.52,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,44.26,0.4314,47.89,1.1378
2023-04-05,3336.0,7139.04,0.15,0.14,0.13,0.01,0.0,4999.04,1336.0,2336.0,2859.04,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,44.39,0.4317,47.82,1.1378
2023-04-06,3636.0,8508.24,0.17,0.15,0.14,0.01,0.0,5382.0,1336.0,2300.0,3126.24,,,,,,,,,,,36.0,0.0,0.0,,100.0,45.57,0.0,0.0,,0.0,100.0,41.03,0.3897,44.89,1.2401
2023-04-07,3636.0,8508.24,0.17,0.13,0.14,0.01,0.0,5382.0,1336.0,2300.0,3126.24,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,39.92,0.3894,45.77,1.2401
2023-04-10,3636.0,8508.24,0.17,0.13,0.14,0.01,0.0,5382.0,1336.0,2300.0,3126.24,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,39.9,0.3894,45.8,1.2401
2023-04-11,3636.0,9090.0,0.17,0.13,0.14,0.01,0.0,5750.0,1336.0,2300.0,3340.0,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,39.68,0.3864,45.5,1.2401
2023-04-12,3636.0,10617.12,0.17,0.12,0.14,0.01,0.0,6716.0,1336.0,2300.0,3901.12,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,38.67,0.3843,45.95,1.2401
2023-04-13,3036.0,8318.64,0.14,0.09,0.12,0.01,0.0,5480.0,1036.0,2000.0,2838.64,,,,0.0,,300.0,,,,,300.0,0.0,0.0,,100.0,39.36,0.0,0.0,,0.0,100.0,43.11,0.5004,56.08,1.1535
2023-04-14,3302.0,9179.56,0.15,0.09,0.13,0.01,0.0,6399.56,1336.0,2302.0,3714.08,,,302.0,,,,,,0.0,300.0,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,40.69,0.4309,50.81,1.1262
2023-04-17,3302.0,9179.56,0.15,0.09,0.13,0.01,0.0,6399.56,1336.0,2302.0,3714.08,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,40.44,0.4309,50.99,1.1262
2023-04-18,3302.0,8750.3,0.15,0.09,0.13,0.01,0.0,6100.3,1336.0,2302.0,3540.4,,,,,,,,,,,,0.0,,,100.0,45.57,0.0,0.0,,0.0,100.0,40.44,0.4308,50.98,1.1262
2023-04-19,3636.0,9017.28,0.17,0.1,0.14,0.01,0.0,5704.0,1336.0,2300.0,3313.28,,,,,,,,,,,2.0,0.0,0.0,0.0,100.0,45.57,0.0,0.0,1036.0,0.0,100.0,37.72,0.3829,46.41,1.2401
2023-04-20,3600.0,7308.0,0.17,0.09,0.14,0.01,0.0,4669.0,1300.0,2300.0,2639.0,,,,0.0,,36.0,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,37.6,0.3944,48.27,1.2431
2023-04-21,3600.0,6912.0,0.17,0.09,0.14,0.01,0.0,4416.0,1300.0,2300.0,2496.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.4,0.3953,44.56,1.2431
2023-04-24,3600.0,7236.0,0.17,0.09,0.14,0.01,0.0,4623.0,1300.0,2300.0,2613.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.5,0.397,43.77,1.2431
2023-04-25,3600.0,9000.0,0.17,0.09,0.14,0.01,0.0,5750.0,1300.0,2300.0,3250.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.64,0.3956,44.37,1.2431
2023-04-26,3600.0,8964.0,0.17,0.09,0.14,0.01,0.0,5727.0,1300.0,2300.0,3237.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,37.41,0.3945,48.42,1.2431
2023-04-27,3600.0,8712.0,0.17,0.08,0.14,0.01,0.0,5566.0,1300.0,2300.0,3146.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,37.51,0.3944,48.34,1.2431
2023-04-28,3600.0,8244.0,0.17,0.1,0.14,0.01,0.0,5267.0,1300.0,2300.0,2977.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,38.18,0.3941,47.83,1.2431
2023-05-01,3600.0,8244.0,0.17,0.11,0.14,0.01,0.0,5267.0,1300.0,2300.0,2977.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,39.33,0.3919,46.63,1.2431
2023-05-02,3600.0,8316.0,0.17,0.11,0.14,0.01,0.0,5313.0,1300.0,2300.0,3003.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,39.49,0.3938,46.81,1.2431
2023-05-03,3600.0,8280.0,0.17,0.11,0.14,0.01,0.0,5290.0,1300.0,2300.0,2990.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,39.28,0.3938,46.97,1.2431
2023-05-04,3600.0,7992.0,0.17,0.11,0.14,0.01,0.0,5106.0,1300.0,2300.0,2886.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,39.38,0.3938,46.89,1.2431
2023-05-05,3600.0,8460.0,0.17,0.11,0.14,0.01,0.0,5405.0,1300.0,2300.0,3055.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,40.23,0.3939,46.24,1.2431
2023-05-08,3600.0,7920.0,0.17,0.11,0.14,0.01,0.0,5060.0,1300.0,2300.0,2860.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,38.87,0.3939,47.29,1.2431
2023-05-09,3600.0,7848.0,0.17,0.11,0.14,0.01,0.0,5014.0,1300.0,2300.0,2834.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,40.45,0.394,46.07,1.2431
2023-05-10,3600.0,7560.0,0.17,0.12,0.14,0.01,0.0,4830.0,1300.0,2300.0,2730.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,40.67,0.3941,45.9,1.2431
2023-05-11,3600.0,7560.0,0.17,0.12,0.14,0.01,0.0,4830.0,1300.0,2300.0,2730.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,41.57,0.3946,45.2,1.2431
2023-05-12,3600.0,7488.0,0.17,0.12,0.14,0.01,0.0,4784.0,1300.0,2300.0,2704.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,41.57,0.3946,45.2,1.2431
2023-05-15,3600.0,7524.0,0.17,0.12,0.14,0.01,0.0,4807.0,1300.0,2300.0,2717.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,41.81,0.3948,45.02,1.2431
2023-05-16,3600.0,7416.0,0.17,0.13,0.14,0.01,0.0,4738.0,1300.0,2300.0,2678.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,41.69,0.3947,45.11,1.2431
2023-05-17,3600.0,7272.0,0.17,0.14,0.14,0.01,0.0,4646.0,1300.0,2300.0,2626.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.04,0.395,44.83,1.2431
2023-05-18,3600.0,7488.0,0.17,0.14,0.14,0.01,0.0,4784.0,1300.0,2300.0,2704.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.52,0.3955,44.46,1.2431
2023-05-19,3600.0,7416.0,0.17,0.15,0.14,0.01,0.0,4738.0,1300.0,2300.0,2678.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,41.81,0.3948,45.02,1.2431
2023-05-22,3600.0,7452.0,0.17,0.15,0.14,0.01,0.0,4761.0,1300.0,2300.0,2691.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.04,0.395,44.83,1.2431
2023-05-23,3600.0,7452.0,0.17,0.16,0.14,0.01,0.0,4761.0,1300.0,2300.0,2691.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,41.92,0.3949,44.93,1.2431
2023-05-24,3600.0,7344.0,0.17,0.2,0.14,0.01,0.0,4692.0,1300.0,2300.0,2652.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,41.92,0.3949,44.93,1.2431
2023-05-25,3600.0,6948.0,0.17,0.22,0.14,0.01,0.0,4439.0,1300.0,2300.0,2509.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.28,0.3952,44.65,1.2431
2023-05-26,3600.0,7056.0,0.17,0.28,0.14,0.01,0.0,4508.0,1300.0,2300.0,2548.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.6,0.3968,43.64,1.2431
2023-05-29,3600.0,6984.0,0.17,0.32,0.14,0.01,0.0,4462.0,1300.0,2300.0,2522.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.26,0.3963,43.89,1.2431
2023-05-30,3600.0,6840.0,0.17,0.34,0.14,0.01,0.0,4370.0,1300.0,2300.0,2470.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.51,0.3966,43.7,1.2431
2023-05-31,3600.0,6840.0,0.17,0.37,0.14,0.01,0.0,4370.0,1300.0,2300.0,2470.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.3,0.3974,44.02,1.2431
2023-06-01,3600.0,6516.0,0.17,0.39,0.14,0.01,0.0,4163.0,1300.0,2300.0,2353.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.3,0.3974,44.02,1.2431
2023-06-02,3600.0,7146.0,0.17,0.41,0.14,0.01,0.0,4565.5,1300.0,2300.0,2580.5,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.37,0.3995,45.22,1.2431
2023-06-05,3600.0,6912.0,0.17,0.48,0.14,0.01,0.0,4416.0,1300.0,2300.0,2496.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,42.95,0.3959,44.13,1.2431
2023-06-06,3600.0,7020.0,0.17,0.49,0.14,0.01,0.0,4485.0,1300.0,2300.0,2535.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.5,0.397,43.77,1.2431
2023-06-07,3600.0,7092.0,0.17,0.52,0.14,0.01,0.0,4531.0,1300.0,2300.0,2561.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.39,0.3965,43.8,1.2431
2023-06-08,3600.0,6912.0,0.17,0.59,0.14,0.01,0.0,4416.0,1300.0,2300.0,2496.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.13,0.3962,43.99,1.2431
2023-06-09,3600.0,7560.0,0.17,0.71,0.14,0.01,0.0,4830.0,1300.0,2300.0,2730.0,,,,,,,,,,,,0.0,,,100.0,44.89,0.0,0.0,,0.0,100.0,43.5,0.397,43.77,1.2431
2023-06-12,3150.0,6520.5,0.15,0.66,0.12,0.01,0.0,4761.0,850.0,2300.0,1759.5,,,,0.0,,450.0,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,39.15,0.3879,46.16,1.2878
2023-06-13,3150.0,6300.0,0.15,0.63,0.12,0.01,0.0,4600.0,850.0,2300.0,1700.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.88,0.3889,46.53,1.2878
2023-06-14,3150.0,6363.0,0.15,0.66,0.12,0.01,0.0,4646.0,850.0,2300.0,1717.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.25,0.3915,47.39,1.2878
2023-06-15,3150.0,6284.25,0.15,0.67,0.12,0.01,0.0,4588.5,850.0,2300.0,1695.75,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.38,0.3907,47.18,1.2878
2023-06-16,3150.0,6363.0,0.15,0.68,0.12,0.01,0.0,4646.0,850.0,2300.0,1717.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.24,0.3917,47.43,1.2878
2023-06-19,3150.0,6300.0,0.15,0.75,0.12,0.01,0.0,4600.0,850.0,2300.0,1700.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.47,0.3907,47.11,1.2878
2023-06-20,3150.0,6300.0,0.15,0.81,0.12,0.01,0.0,4600.0,850.0,2300.0,1700.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.28,0.3915,47.37,1.2878
2023-06-21,3150.0,6300.0,0.15,0.89,0.12,0.01,0.0,4600.0,850.0,2300.0,1700.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.23,0.3915,47.41,1.2878
2023-06-22,3150.0,6284.25,0.15,0.95,0.12,0.01,0.0,4588.5,850.0,2300.0,1695.75,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.3,0.3915,47.35,1.2878
2023-06-23,3150.0,6095.25,0.15,0.97,0.12,0.01,0.0,4450.5,850.0,2300.0,1644.75,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.27,0.3917,47.4,1.2878
2023-06-26,3150.0,6300.0,0.15,0.92,0.12,0.01,0.0,4600.0,850.0,2300.0,1700.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.67,0.3942,48.2,1.2878
2023-06-27,3150.0,6142.5,0.15,0.91,0.12,0.01,0.0,4485.0,850.0,2300.0,1657.5,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.24,0.3915,47.4,1.2878
2023-06-28,3150.0,6237.0,0.15,0.94,0.12,0.01,0.0,4554.0,850.0,2300.0,1683.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.85,0.3935,47.98,1.2878
2023-06-29,3150.0,5937.75,0.15,0.9,0.12,0.01,0.0,4335.5,850.0,2300.0,1602.25,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.12,0.3923,47.6,1.2878
2023-06-30,3150.0,6300.0,0.15,0.88,0.12,0.01,0.0,4600.0,850.0,2300.0,1700.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.16,0.3965,48.88,1.2878
2023-07-03,3150.0,6174.0,0.15,0.83,0.12,0.01,0.0,4508.0,850.0,2300.0,1666.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,38.27,0.3915,47.37,1.2878
2023-07-04,3150.0,5937.75,0.15,0.81,0.12,0.01,0.0,4335.5,850.0,2300.0,1602.25,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.93,0.3931,47.86,1.2878
2023-07-05,3150.0,6016.5,0.15,0.78,0.12,0.01,0.0,4393.0,850.0,2300.0,1623.5,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.21,0.3965,48.84,1.2878
2023-07-06,3150.0,5953.5,0.15,0.76,0.12,0.01,0.0,4347.0,850.0,2300.0,1606.5,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.41,0.3953,48.54,1.2878
2023-07-07,3150.0,5953.5,0.15,0.78,0.12,0.01,0.0,4347.0,850.0,2300.0,1606.5,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.2,0.3963,48.82,1.2878
2023-07-10,3150.0,5764.5,0.15,0.78,0.12,0.01,0.0,4209.0,850.0,2300.0,1555.5,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,37.23,0.3962,48.8,1.2878
2023-07-11,3150.0,5733.0,0.15,0.79,0.12,0.01,0.0,4186.0,850.0,2300.0,1547.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.65,0.3992,49.6,1.2878
2023-07-12,3150.0,5796.0,0.15,0.79,0.12,0.01,0.0,4232.0,850.0,2300.0,1564.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.49,0.3998,49.78,1.2878
2023-07-13,3150.0,5796.0,0.15,0.76,0.12,0.01,0.0,4232.0,850.0,2300.0,1564.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.71,0.3988,49.49,1.2878
2023-07-14,3150.0,5811.75,0.15,0.8,0.12,0.01,0.0,4243.5,850.0,2300.0,1568.25,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.76,0.3987,49.45,1.2878
2023-07-17,3150.0,5780.25,0.15,0.85,0.12,0.01,0.0,4220.5,850.0,2300.0,1559.75,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.8,0.3984,49.39,1.2878
2023-07-18,3150.0,5796.0,0.15,0.92,0.12,0.01,0.0,4232.0,850.0,2300.0,1564.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.72,0.3989,49.51,1.2878
2023-07-19,3150.0,5780.25,0.15,0.94,0.12,0.01,0.0,4220.5,850.0,2300.0,1559.75,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.78,0.3987,49.44,1.2878
2023-07-20,3150.0,5733.0,0.15,1.02,0.12,0.01,0.0,4186.0,850.0,2300.0,1547.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.76,0.3989,49.48,1.2878
2023-07-21,3150.0,5811.75,0.15,1.01,0.12,0.01,0.0,4243.5,850.0,2300.0,1568.25,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.57,0.3997,49.72,1.2878
2023-07-24,3150.0,5796.0,0.15,1.12,0.12,0.01,0.0,4232.0,850.0,2300.0,1564.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.84,0.3984,49.36,1.2878
2023-07-25,3150.0,5512.5,0.15,1.32,0.12,0.01,0.0,4025.0,850.0,2300.0,1487.5,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,36.77,0.3987,49.45,1.2878
2023-07-26,3150.0,5512.5,0.15,1.31,0.12,0.01,0.0,4025.0,850.0,2300.0,1487.5,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,35.83,0.4037,50.73,1.2878
2023-07-27,3150.0,4977.0,0.15,1.28,0.12,0.01,0.0,3634.0,850.0,2300.0,1343.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,35.92,0.4036,50.65,1.2878
2023-07-28,3150.0,4977.0,0.15,0.99,0.12,0.01,0.0,3634.0,850.0,2300.0,1343.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,33.96,0.4155,53.28,1.2878
2023-07-31,3150.0,5166.0,0.15,1.02,0.12,0.01,0.0,3772.0,850.0,2300.0,1394.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,34.01,0.4154,53.24,1.2878
2023-08-01,3150.0,5103.0,0.15,0.98,0.12,0.01,0.0,3726.0,850.0,2300.0,1377.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,34.68,0.4109,52.32,1.2878
2023-08-02,3150.0,5024.25,0.15,0.96,0.12,0.01,0.0,3668.5,850.0,2300.0,1355.75,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,34.47,0.4123,52.61,1.2878
2023-08-03,3150.0,4788.0,0.15,0.95,0.12,0.01,0.0,3496.0,850.0,2300.0,1292.0,,,,,,,,,,,,0.0,,,100.0,34.75,0.0,0.0,,0.0,100.0,34.15,0.4143,53.03,1.2878
