,TKO FP Equity_DX_SI_QTY,TKO FP Equity_DX_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TKO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TKO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TKO FP Equity_DX_SI_MV,TKO FP Equity_DX_DSS,TKO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY,TKO FP Equity_DX_BROKER_SI_QTY,TKO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TKO FP Equity_DX_BROKER_SI_MV_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_x,TKO FP Equity_DX_BROKER_SI_MV_INC_x,TKO FP Equity_DX_SUPPLY_SI_MV_NEW,TKO FP Equity_DX_BROKER_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_NEW,TKO FP Equity_DX_SUPPLY_SI_MV_DEC,TKO FP Equity_DX_BROKER_SI_QTY_INC,TKO FP Equity_DX_SUPPLY_SI_QTY_DEC,TKO FP Equity_DX_BROKER_SI_MV_NEW_y,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TKO FP Equity_DX_BROKER_SI_MV_INC_y,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_y,TKO FP Equity_DX_BROKER_SI_MV_ADD,TKO FP Equity_DX_SUPPLY_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_DEC,TKO FP Equity_DX_SUPPLY_SI_MV,TKO FP Equity_DX_BROKER_SI_MV_DEC,TKO FP Equity_DX_SUPPLY_SI_MV_RMV,TKO FP Equity_DX_BROKER_SI_MV_RMV,TKO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TKO FP Equity_DX_UTILIZATION_QUANTITY,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TKO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TKO FP Equity_DX_ACTIVE_UTILIZATION_MV,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TKO FP Equity_DX_BROKER_SI_CON_RATIO,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TKO FP Equity_DX_DEMAND_SUPPLY_RATIO,TKO FP Equity_PX_LAST
2022-10-27,380705.0,9498589.75,0.72,18.75,0.22,10.3,0.0,9016031.8,360810.0,361364.0,9002209.5,,,4000.0,0.08,,,,0.0,1430.0,478.0,,,0.08,4000.0,,,1908.0,9.47,0.05,,,21.21,20.24,1340224.0,33438588.8,,35.01,21.29,22.76,0.2748,41.02,0.2136,24.95
2022-10-28,381434.0,9345133.0,0.72,19.39,0.22,9.86,0.0,8871082.5,362818.0,362085.0,8889041.0,,,2008.0,0.02,,,,,908.0,,,,0.02,2008.0,,,187.0,9.06,0.1,,,21.33,20.36,1338216.0,32786292.0,,33.38,21.35,22.92,0.2739,40.71,0.214,24.5
2022-10-31,383136.0,9425145.6,0.73,19.92,0.22,9.77,0.0,8943748.2,366177.0,363567.0,9007954.2,,,4646.0,0.01,,,,0.03,1482.0,1287.0,,,0.01,4646.0,,,,9.01,,,,21.48,20.3,1338216.0,32920113.6,,32.95,21.47,23.2,0.273,40.42,0.2124,24.6
2022-11-01,380243.0,9468050.7,0.72,19.22,0.22,9.71,0.0,9035811.6,363967.0,362884.0,9062778.3,,,673.0,,,,,0.1,,3847.0,,,,673.0,,964.0,683.0,8.96,0.02,,,51.27,45.35,345886.0,8612561.4,,8.57,51.1,22.13,0.2717,40.69,0.4738,24.9
2022-11-02,376257.0,9349986.45,0.71,18.36,0.21,9.75,0.0,8977137.05,360699.0,361253.0,8963370.15,,,,,,52.0,,0.01,,3268.0,,,,,0.0,,1683.0,9.01,0.01,,,51.05,44.98,345886.0,8595267.1,,8.6,51.16,21.76,0.2749,41.19,0.4692,24.85
2022-11-03,373516.0,9281872.6,0.71,18.2,0.21,9.7,0.0,8909023.2,360699.0,358512.0,8963370.15,,,,,,,,,,,,,,,,,2741.0,8.91,0.07,,,51.05,44.98,345886.0,8595267.1,,8.6,50.89,21.14,0.2763,41.61,0.4658,24.85
2022-11-04,371054.0,9276350.0,0.7,17.94,0.21,9.4,0.0,8912525.0,358834.0,356501.0,8970850.0,,,410.0,,,,,0.16,,3865.0,,,,410.0,,1590.0,2011.0,8.79,0.22,,,50.92,44.88,345886.0,8647150.0,,8.63,50.46,20.89,0.2733,41.14,0.4641,25.0
2022-11-07,369968.0,9249200.0,0.7,17.9,0.21,9.49,0.0,8862800.0,355497.0,354512.0,8887425.0,,,993.0,,,,,0.04,,4330.0,,,,993.0,,,1989.0,8.82,0.03,,,50.69,44.44,345886.0,8647150.0,,8.65,50.5,20.4,0.2731,41.35,0.4625,25.0
2022-11-08,368035.0,9053661.0,0.7,17.53,0.21,9.45,0.0,8678855.4,352737.0,352799.0,8677330.2,,,,0.01,,,,0.07,1047.0,2760.0,,,0.01,,,,2760.0,8.77,0.07,,,50.49,44.13,345886.0,8508795.6,,8.56,50.6,19.88,0.2745,41.72,0.4605,24.6
2022-11-09,359663.0,8955608.7,0.68,16.82,0.21,9.23,0.0,8613507.6,349439.0,345924.0,8701031.1,,,4259.0,,,,,0.21,,7557.0,,,,4259.0,,,6875.0,8.63,0.17,,,50.02,43.85,349098.0,8692540.2,,8.65,49.95,19.45,0.2795,42.64,0.4513,24.9
2022-11-10,354926.0,8979627.8,0.67,15.66,0.2,9.06,0.0,8714332.0,341375.0,344440.0,8636787.5,,,,,,,,0.19,,8064.0,,,,,,,1484.0,8.4,0.04,,,49.37,42.96,350060.0,8856518.0,,8.8,48.83,19.95,0.2836,42.91,0.4467,25.3
2022-11-11,354005.0,8991727.0,0.67,15.03,0.2,8.98,0.0,8734399.6,340454.0,343874.0,8647531.6,,,,,,,,0.02,,921.0,,,,,,,566.0,8.52,0.02,,,49.37,42.91,349196.0,8869578.4,,8.86,49.03,20.12,0.2828,42.71,0.4461,25.4
2022-11-14,327299.0,8264299.75,0.62,14.86,0.19,8.61,0.0,8188726.5,326023.0,324306.0,8232080.75,,,,,,,,0.28,,14431.0,,,,,,,19568.0,8.28,0.44,,,48.28,41.5,349196.0,8817199.0,,8.84,48.38,19.69,0.3053,46.87,0.4166,25.25
2022-11-15,506555.0,12866497.0,0.96,22.43,0.29,13.08,0.0,7914563.8,316558.0,311597.0,8040573.2,,,808.0,,,,,0.26,,10273.0,,,,808.0,,,12709.0,7.99,0.33,,,47.55,40.37,349196.0,8869578.4,,8.85,47.45,15.32,0.4053,59.77,0.646,25.4
2022-11-16,314233.0,7730131.8,0.6,12.57,0.18,8.23,0.0,7656504.0,307820.0,311240.0,7572372.0,,,392.0,,,1671.0,,0.26,,10170.0,,,,392.0,0.04,1040.0,2028.0,7.8,0.05,,,46.72,39.23,350985.0,8634231.0,,8.74,47.17,17.7,0.3162,48.89,0.4004,24.6
2022-11-17,287297.0,6995681.95,0.54,11.0,0.16,7.37,0.0,6943889.5,283424.0,285170.0,6901374.4,,,,,,,,0.73,,24396.0,,,,,,,26070.0,6.99,0.74,,,44.68,36.35,350985.0,8546484.75,,8.58,44.9,16.99,0.353,53.25,0.3685,24.35
2022-11-18,287468.0,6942352.2,0.55,10.74,0.16,7.29,0.0,6845752.2,282721.0,283468.0,6827712.15,,,1432.0,,,,,0.06,,2135.0,,,,1432.0,,,1702.0,6.89,0.05,,,42.86,36.26,376976.0,9103970.4,,9.13,43.0,17.08,0.3508,53.14,0.3687,24.15
2022-11-21,279132.0,6768951.0,0.53,10.03,0.16,7.09,0.0,6705901.0,277853.0,276532.0,6737935.25,,,,,,,,0.12,,4868.0,,,,,,,6936.0,6.76,0.17,,,42.27,35.8,379444.0,9201517.0,,9.19,42.4,17.52,0.3647,54.73,0.3596,24.25
2022-11-22,451609.0,11222483.65,0.86,15.75,0.26,11.19,0.0,6788398.75,280981.0,273175.0,6982377.85,,,7000.0,,,7000.0,,0.14,,3872.0,,,,7000.0,0.17,,10357.0,6.79,0.3,,,42.83,36.56,375088.0,9320936.8,,9.24,42.34,13.43,0.4736,66.28,0.5876,24.85
2022-11-23,443282.0,10971229.5,0.84,15.24,0.25,11.17,0.0,6550706.25,268595.0,264675.0,6647726.25,,,,,,,,0.28,,12386.0,,,,,,,8500.0,6.62,0.2,,,41.73,34.96,375088.0,9283428.0,,9.28,41.63,13.29,0.4905,67.71,0.577,24.75
2022-11-24,437344.0,10911732.8,0.83,14.74,0.25,11.03,0.0,6495308.35,266999.0,260333.0,6661625.05,,,,,,,,0.04,,1596.0,,,,,,,4342.0,6.59,0.1,,,52.22,34.75,244257.0,6094212.15,,6.09,51.97,12.48,0.5008,68.61,0.5692,24.95
2022-11-25,269728.0,6716227.2,0.51,9.11,0.15,7.0,0.0,6651487.2,269496.0,267128.0,6710450.4,,,6900.0,0.05,,4900.0,,0.1,2000.0,4403.0,,,0.05,6900.0,0.12,,105.0,6.73,0.0,,,52.46,35.03,244257.0,6081999.3,,6.08,52.51,14.68,0.367,56.18,0.3506,24.9
2022-11-28,442732.0,11001890.2,0.84,15.04,0.25,11.34,0.0,6321641.2,265723.0,254392.0,6603216.55,,,,,,,,0.1,,3773.0,,,,,,,12736.0,6.65,0.33,,,91.01,34.54,26257.0,652486.45,,0.65,91.06,12.49,0.4925,67.96,0.5754,24.85
2022-11-29,418547.0,10338110.9,0.79,13.86,0.24,10.71,0.0,6014746.4,247727.0,243512.0,6118856.9,,,,,,,,0.45,,17996.0,,,,,,,10880.0,6.18,0.28,,,90.27,32.18,26710.0,659737.0,,0.66,90.36,11.81,0.54,71.85,0.5437,24.7
2022-11-30,421471.0,10431407.25,0.8,13.82,0.24,10.61,0.0,5919878.25,246662.0,239187.0,6104884.5,,,2000.0,0.05,,,,0.08,2000.0,3065.0,,,0.05,2000.0,,,6325.0,6.07,0.17,,,100.0,32.06,0.0,0.0,,0.0,100.0,11.73,0.5316,71.27,0.5479,24.75
2022-12-01,418901.0,10598195.3,0.79,13.33,0.24,10.43,0.0,5880909.1,241307.0,232447.0,6105067.1,,,1428.0,,,,,0.17,,6783.0,,,,1428.0,,,6740.0,5.88,0.16,,,100.0,31.32,0.0,0.0,,0.0,100.0,11.81,0.5347,71.49,0.5436,25.3
2022-12-02,410204.0,10316630.6,0.78,12.31,0.23,10.58,0.0,5750446.9,233842.0,228646.0,5881126.3,,,,,,,,0.17,,7465.0,,,,,,,3801.0,5.89,0.09,,,100.0,30.35,0.0,0.0,,0.0,100.0,12.06,0.5585,73.21,0.5324,25.15
2022-12-05,403155.0,9957928.5,0.76,11.88,0.23,10.37,0.0,5425503.2,226793.0,219656.0,5601787.1,,,,,,,,0.18,,7049.0,,,,,,,8990.0,5.7,0.23,,,100.0,29.44,0.0,0.0,,0.0,100.0,12.27,0.5775,74.48,0.5233,24.7
2022-12-06,231888.0,5681256.0,0.44,6.85,0.13,6.01,0.0,5597270.0,231656.0,228460.0,5675572.0,,,8285.0,0.15,,2620.0,,0.09,6184.0,3422.0,,,0.15,8285.0,0.07,,,5.75,,,,100.0,30.06,0.0,0.0,,0.0,100.0,17.04,0.4649,65.21,0.3009,24.5
2022-12-07,229363.0,5676734.25,0.43,6.85,0.13,5.87,0.0,5591891.25,229131.0,225935.0,5670992.25,,,,,,,,0.06,,2525.0,,,,,,,2525.0,5.61,0.06,,,100.0,29.73,0.0,0.0,,0.0,100.0,17.21,0.4737,65.82,0.2976,24.75
2022-12-08,232531.0,5720262.6,0.44,6.98,0.13,5.97,0.0,5635933.8,232299.0,229103.0,5714555.4,,,2433.0,0.08,,,,,3168.0,,,,0.08,2433.0,,735.0,,5.73,,,,100.0,30.12,0.0,0.0,,0.0,100.0,16.99,0.462,65.0,0.3015,24.6
2022-12-09,232519.0,5801349.05,0.44,7.05,0.13,5.97,0.0,5697482.2,231552.0,228356.0,5777222.4,,,,,,,,0.02,,747.0,,,,,,,747.0,5.7,0.02,,,100.0,30.02,0.0,0.0,,0.0,100.0,16.98,0.4615,64.96,0.3014,24.95
2022-12-12,242404.0,6035859.6,0.46,7.29,0.14,6.3,0.0,5867983.8,239622.0,235662.0,5966587.8,,,7079.0,0.26,,,,0.13,10167.0,5377.0,,,0.26,7079.0,,6368.0,2861.0,5.98,0.07,,,100.0,31.09,0.0,0.0,,0.0,100.0,16.32,0.4284,62.45,0.3145,24.9
2022-12-13,234333.0,5940341.55,0.44,7.0,0.13,6.04,0.0,5798964.6,231551.0,228756.0,5869817.85,,,2702.0,0.08,,,,0.27,3167.0,10773.0,,,0.08,2702.0,,,10073.0,5.72,0.25,,,100.0,30.04,0.0,0.0,,0.0,100.0,16.83,0.4526,64.39,0.304,25.35
2022-12-14,233183.0,5852893.3,0.44,6.93,0.13,6.14,0.0,5712910.6,230401.0,227606.0,5783065.1,,,,,,,,0.02,,1150.0,,,,,,,1150.0,5.82,0.02,,,100.0,29.9,0.0,0.0,,0.0,100.0,16.95,0.4584,64.86,0.3026,25.1
2022-12-15,222226.0,5433425.7,0.42,6.34,0.13,5.83,0.0,5306236.8,219819.0,217024.0,5374574.55,,,,,,,,0.27,,10582.0,,,,,,,10582.0,5.52,0.27,,,100.0,28.53,0.0,0.0,,0.0,100.0,17.77,0.4991,67.99,0.2884,24.45
2022-12-16,81159.0,1968105.75,0.15,2.3,0.05,2.04,0.0,1389161.25,64980.0,57285.0,1575765.0,,,,,,,,3.9,,154839.0,,,,,,,159739.0,1.59,4.22,,,100.0,10.54,0.0,0.0,,0.0,100.0,15.54,0.4125,60.89,0.1316,24.25
2022-12-19,64817.0,1571812.25,0.12,1.84,0.04,1.62,0.0,1442099.0,64383.0,59468.0,1561287.75,,,832.0,0.12,,,,0.07,4900.0,2717.0,,,0.12,832.0,,1288.0,2717.0,1.56,0.07,,,100.0,10.47,0.0,0.0,,0.0,100.0,19.4,0.4263,61.67,0.1054,24.25
2022-12-20,62791.0,1506984.0,0.14,1.8,0.04,1.56,0.0,1390416.0,62357.0,57934.0,1496568.0,,,,,,94.0,,0.05,,2026.0,,,,,0.0,,1628.0,1.51,0.04,,,100.0,10.05,0.0,0.0,,0.0,100.0,19.98,0.4521,63.59,0.1012,24.0
2022-12-21,66347.0,1632136.2,0.13,1.94,0.04,1.66,0.0,1552702.8,65913.0,63118.0,1621459.8,,,,0.13,,,,0.06,5184.0,2284.0,,,0.13,,,5840.0,,1.59,,,,100.0,10.62,0.0,0.0,,0.0,100.0,19.26,0.4094,59.9,0.1069,24.6
2022-12-22,66347.0,1618866.8,0.15,1.99,0.04,1.68,0.0,1540079.2,65913.0,63118.0,1608277.2,,,,,,,,,,,,,,,,,,1.62,,,,100.0,10.62,0.0,0.0,,0.0,100.0,18.99,0.4144,60.44,0.1069,24.4
2022-12-23,66816.0,1630310.4,0.15,2.07,0.04,1.68,0.0,1551522.8,66382.0,63587.0,1619720.8,,,2316.0,0.06,,,,0.05,2316.0,1847.0,,,0.06,2316.0,,,1847.0,1.62,0.05,,,100.0,10.7,0.0,0.0,,0.0,100.0,18.81,0.4154,60.24,0.1077,24.4
2022-12-26,66816.0,1630310.4,0.15,2.05,0.04,1.68,0.0,1551522.8,66382.0,63587.0,1619720.8,,,,,,,,,,,,,,,,,,1.62,,,,100.0,10.7,0.0,0.0,,0.0,100.0,18.81,0.4154,60.24,0.1077,
2022-12-27,68816.0,1661906.4,0.16,2.11,0.04,1.72,0.0,1559776.05,67382.0,64587.0,1627275.3,,,,0.02,,,,,1000.0,,,,0.02,,,1000.0,,1.64,,,,100.0,10.86,0.0,0.0,,0.0,100.0,18.42,0.392,58.36,0.1109,24.15
2022-12-28,67532.0,1610638.2,0.16,2.09,0.04,1.68,0.0,1509776.55,67288.0,63303.0,1604818.8,,,,,,,,0.0,,94.0,,,,,,,1284.0,1.63,0.03,,,100.0,10.84,0.0,0.0,,0.0,100.0,18.67,0.4039,59.57,0.1088,23.85
2022-12-29,67532.0,1647780.8,0.16,2.22,0.04,1.65,0.0,1527806.0,66098.0,62615.0,1612791.2,,,,,,,,0.03,,1190.0,,,,,,,688.0,1.58,0.01,,,100.0,10.65,0.0,0.0,,0.0,100.0,18.69,0.3994,59.12,0.1088,24.4
2022-12-30,64040.0,1552970.0,0.15,2.11,0.04,1.58,0.0,1450416.75,62606.0,59811.0,1518195.5,,,,,,,,0.08,,3492.0,,,,,,,2804.0,1.53,0.07,,,100.0,10.09,0.0,0.0,,0.0,100.0,20.05,0.4323,61.98,0.1032,24.25
2023-01-02,80788.0,1987384.8,0.19,2.64,0.05,1.98,0.0,1471350.6,67530.0,59811.0,1661238.0,,,3603.0,,,,,,,,,,,3603.0,,1321.0,,1.64,,,,100.0,10.88,0.0,0.0,,0.0,100.0,15.86,0.4072,60.86,0.1302,24.6
2023-01-03,77534.0,1903459.7,0.18,2.51,0.04,1.97,0.0,1468409.15,63726.0,59813.0,1564473.3,,,,,,1002.0,,0.09,,3804.0,,,,,0.03,,1000.0,1.57,0.02,,,100.0,10.27,0.0,0.0,,0.0,100.0,16.23,0.4437,63.97,0.1249,24.55
2023-01-04,61737.0,1515643.35,0.14,2.03,0.04,1.56,0.0,1436371.4,61303.0,58508.0,1504988.65,,,,,,,,0.06,,2423.0,,,,,,,1305.0,1.5,0.03,,,100.0,9.88,0.0,0.0,,0.0,100.0,20.45,0.4658,64.71,0.0995,24.55
2023-01-05,61905.0,1513577.25,0.14,2.03,0.04,1.57,0.0,1406021.7,61471.0,57506.0,1502965.95,,,1811.0,,,,,0.04,,1643.0,,,,1811.0,,,1002.0,1.51,0.03,,,100.0,9.9,0.0,0.0,,0.0,100.0,20.26,0.4656,64.79,0.0997,24.45
2023-01-06,65481.0,1617380.7,0.15,2.13,0.04,1.63,0.0,1473009.2,65047.0,59636.0,1606660.9,,,,,,2130.0,,0.01,,269.0,,,,,0.05,3845.0,,1.58,,,,100.0,10.48,0.0,0.0,,0.0,100.0,19.39,0.4197,60.93,0.1055,24.7
2023-01-09,62092.0,1536777.0,0.14,2.0,0.04,1.56,0.0,1441613.25,61658.0,58247.0,1526035.5,,,,,,,,0.08,,3389.0,,,,,,,1389.0,1.52,0.04,,,100.0,9.91,0.0,0.0,,0.0,100.0,20.49,0.461,64.26,0.0998,24.75
2023-01-10,62377.0,1528236.5,0.14,2.03,0.04,1.59,0.0,1427051.5,59943.0,58247.0,1468603.5,,,,,,,,0.04,,1715.0,,,,,,,,1.48,,,,100.0,9.63,0.0,0.0,,0.0,100.0,20.2,0.4598,64.24,0.1002,24.5
2023-01-11,58377.0,1427317.65,0.13,1.9,0.03,1.47,0.0,1375239.15,57943.0,56247.0,1416706.35,,,,,,,,0.05,,2000.0,,,,,,,2000.0,1.42,0.05,,,100.0,9.31,0.0,0.0,,0.0,100.0,21.59,0.5167,68.34,0.0938,24.45
2023-01-12,60408.0,1483016.4,0.14,1.98,0.03,1.51,0.0,1380863.85,59974.0,56247.0,1472361.7,,,4161.0,,,,,0.05,,2130.0,,,,4161.0,,,,1.46,,,,100.0,9.63,0.0,0.0,,0.0,100.0,20.94,0.4863,66.05,0.097,24.55
2023-01-13,60811.0,1532437.2,0.14,2.04,0.03,1.53,0.0,1440104.4,59477.0,57147.0,1498820.4,,,,,,900.0,,0.03,,1397.0,,,,,0.02,900.0,,1.46,,,,100.0,9.54,0.0,0.0,,0.0,100.0,20.8,0.4763,65.5,0.0975,25.2
2023-01-16,73263.0,1864543.35,0.17,2.56,0.04,1.85,0.0,1454391.15,61557.0,57147.0,1566625.65,,,2080.0,,,,,,,,,,,2080.0,,,,1.55,,,,100.0,9.89,0.0,0.0,,0.0,100.0,17.62,0.482,66.8,0.1177,25.45
2023-01-17,63639.0,1632340.35,0.15,2.29,0.04,1.67,0.0,1505449.8,61022.0,58692.0,1565214.3,,,,0.01,,1283.0,,0.01,262.0,535.0,,,0.01,,0.03,,,1.55,,,,100.0,9.8,0.0,0.0,,0.0,100.0,19.77,0.4411,62.98,0.1022,25.65
2023-01-18,63639.0,1632340.35,0.15,2.28,0.04,1.68,0.0,1505449.8,61022.0,58692.0,1565214.3,,,,,,,,,,,,,,,,,,1.57,,,,100.0,3.42,0.0,0.0,,0.0,100.0,19.81,0.4404,62.92,0.0357,25.65
2023-01-19,61073.0,1560415.15,0.14,2.18,0.03,1.61,0.0,1466799.95,59739.0,57409.0,1526331.45,,,,,,,,0.03,,1283.0,,,,,,,1283.0,1.53,0.03,,,100.0,3.35,0.0,0.0,,0.0,100.0,20.63,0.4758,65.51,0.0342,25.55
2023-01-20,62050.0,1597787.5,0.14,2.19,0.04,1.62,0.0,1452454.5,60716.0,56406.0,1563437.0,,,1547.0,,,,,0.01,,570.0,,,,1547.0,,,1003.0,1.55,0.03,,,100.0,3.4,0.0,0.0,,0.0,100.0,20.41,0.4613,64.42,0.0348,25.75
2023-01-23,62287.0,1616347.65,0.14,2.17,0.04,1.65,0.0,1521266.85,60953.0,58623.0,1581730.35,,,,,,2217.0,,,,,,,,,0.06,237.0,,1.57,,,,100.0,3.42,0.0,0.0,,0.0,100.0,20.39,0.4564,64.03,0.0349,25.95
2023-01-24,62287.0,1631919.4,0.14,2.17,0.04,1.66,0.0,1535922.6,60953.0,58623.0,1596968.6,,,,,,,,,,,,,,,,,,1.58,,,,100.0,3.42,0.0,0.0,,0.0,100.0,20.23,0.4577,64.18,0.0349,26.2
2023-01-25,62287.0,1641262.45,0.14,2.19,0.04,1.68,0.0,1544716.05,60953.0,58623.0,1606111.55,,,,,,,,,,,,,,,,,,1.59,,,,100.0,3.42,0.0,0.0,,0.0,100.0,20.27,0.4576,64.16,0.0349,26.35
2023-01-26,61567.0,1619212.1,0.14,2.2,0.04,1.67,0.0,1541784.9,60233.0,58623.0,1584127.9,,,,,,,,0.02,,720.0,,,,,,,,1.59,,,,100.0,3.37,0.0,0.0,,0.0,100.0,20.44,0.4682,64.99,0.0345,26.3
2023-01-27,61567.0,1622290.45,0.14,2.28,0.04,1.67,0.0,1544716.05,60233.0,58623.0,1587139.55,,,,,,,,,,,,,,,,,,1.58,,,,100.0,3.38,0.0,0.0,,0.0,100.0,20.48,0.4675,64.93,0.0346,26.35
2023-01-30,60520.0,1588650.0,0.14,2.27,0.03,1.64,0.0,1511370.0,59186.0,57576.0,1553632.5,,,,,,,,0.03,,1047.0,,,,,,,1047.0,1.56,0.03,,,100.0,3.33,0.0,0.0,,0.0,100.0,20.84,0.4834,66.08,0.034,26.25
2023-01-31,59399.0,1553283.85,0.14,2.25,0.03,1.61,0.0,1505612.4,58065.0,57576.0,1518399.75,,,,,,,,0.03,,1121.0,,,,,,,,1.52,,,,100.0,3.26,0.0,0.0,,0.0,100.0,21.18,0.501,67.35,0.0334,26.15
2023-02-01,60396.0,1582375.2,0.14,2.24,0.03,1.61,0.0,1484046.6,59062.0,56643.0,1547424.4,,,997.0,,,,,,,,,,,997.0,,,933.0,1.54,0.03,,,100.0,3.33,0.0,0.0,,0.0,100.0,21.05,0.4843,66.09,0.034,26.2
2023-02-02,57073.0,1501019.9,0.13,2.14,0.03,1.54,0.0,1424749.9,55239.0,54173.0,1452785.7,,,1077.0,,,2430.0,,0.12,,4900.0,,,,1077.0,0.07,,4900.0,1.45,0.13,,,100.0,3.11,0.0,0.0,,0.0,100.0,13.68,0.5115,69.89,0.0322,26.3
2023-02-03,58137.0,1534816.8,0.13,2.18,0.03,1.6,0.0,1471456.8,56803.0,55737.0,1499599.2,,,2064.0,0.04,,,,0.01,1564.0,500.0,,,0.04,2064.0,,,,1.5,,,,100.0,3.2,0.0,0.0,,0.0,100.0,13.3,0.4967,68.84,0.0328,26.4
2023-02-06,60408.0,1567587.6,0.14,2.16,0.03,1.66,0.0,1505307.6,59074.0,58008.0,1532970.3,,,500.0,0.06,,,,0.05,2271.0,2064.0,,,0.06,500.0,,3835.0,,1.56,,,,22.7,3.33,201165.0,5220231.75,,5.22,23.04,12.86,0.466,66.42,0.034,25.95
2023-02-07,74851.0,1919928.15,0.17,2.71,0.04,1.99,0.0,1506373.2,60654.0,58728.0,1555775.1,,,2924.0,0.02,,,,0.04,720.0,1344.0,,,0.02,2924.0,,,,1.57,,,,23.05,3.42,202509.0,5194355.85,,5.19,23.25,10.47,0.4613,66.04,0.0422,25.65
2023-02-08,64908.0,1677871.8,0.15,2.38,0.04,1.71,0.0,1607689.05,64253.0,62193.0,1660940.05,,,,0.09,,,,,3465.0,,,,0.09,,,3599.0,,1.65,,,,24.09,3.62,202509.0,5234857.65,,5.23,23.94,12.08,0.4089,61.5,0.0366,25.85
2023-02-09,68862.0,1797298.2,0.16,2.56,0.04,1.83,0.0,1669878.0,68202.0,63980.0,1780072.2,,,4791.0,0.07,,,,0.05,2553.0,2178.0,,,0.07,4791.0,,1336.0,766.0,1.76,0.02,,,25.33,3.84,200999.0,5246073.9,,5.25,25.17,14.91,0.3782,58.14,0.0388,26.1
2023-02-10,77123.0,2012910.3,0.18,2.96,0.04,2.08,0.0,1872857.7,74453.0,71757.0,1943223.3,,,4810.0,0.22,,,,0.06,7777.0,2167.0,,,0.22,4810.0,,3608.0,,1.95,,,,26.95,4.2,201791.0,5266745.1,,5.27,27.0,15.89,0.3257,52.05,0.0435,26.1
2023-02-13,42411.0,1115409.3,0.1,1.65,0.02,1.13,0.0,987117.9,40461.0,37533.0,1064124.3,,,,,,,,0.89,,33992.0,,,,,,,34224.0,1.05,0.94,,,16.7,2.28,201791.0,5307103.3,,5.31,16.56,25.24,0.1939,29.39,0.0239,26.3
2023-02-14,43110.0,1140259.5,0.1,1.75,0.02,1.15,0.0,999836.45,40729.0,37801.0,1077282.05,,,3210.0,0.01,,1279.0,,0.09,153.0,3470.0,,,0.01,3210.0,0.03,528.0,1164.0,1.07,0.03,,,17.04,2.3,198249.0,5243686.05,,5.24,16.95,23.28,0.178,28.94,0.0244,26.45
2023-02-15,43104.0,1148721.6,0.1,1.81,0.02,1.16,0.0,1007236.75,40723.0,37795.0,1085267.95,,,,,,,,0.0,,6.0,,,,,,,6.0,1.08,0.0,,,17.04,2.3,198255.0,5283495.75,,5.28,16.98,23.19,0.1781,29.02,0.0243,26.65
2023-02-16,43398.0,1143537.3,0.1,1.87,0.02,1.17,0.0,947019.0,40818.0,35940.0,1075554.3,,,474.0,0.02,,,,0.13,688.0,4990.0,,,0.02,474.0,,4611.0,2543.0,1.09,0.07,,,22.91,2.31,137345.0,3619040.75,,3.66,22.91,25.86,0.19,28.68,0.0245,26.35
2023-02-17,42292.0,1101706.6,0.1,1.84,0.02,1.13,0.0,1024650.7,41190.0,39334.0,1072999.5,,,3865.0,0.09,,,,0.1,3435.0,3493.0,,,0.09,3865.0,,,41.0,1.08,0.0,,,23.58,2.33,133480.0,3477154.0,,3.52,23.57,29.46,0.2133,30.14,0.0239,26.05
2023-02-20,43973.0,1152092.6,0.1,1.82,0.03,1.17,0.0,1074593.0,42871.0,41015.0,1123220.2,,,,0.05,,,,0.0,1792.0,111.0,,,0.05,,,1792.0,111.0,1.12,0.01,,,24.31,2.41,133480.0,3497176.0,,3.48,24.31,28.23,0.1989,28.6,0.0247,26.2
2023-02-21,52646.0,1381957.5,0.12,2.13,0.03,1.4,0.0,1246481.25,51544.0,47485.0,1353030.0,,,8238.0,0.17,,,,0.02,6470.0,865.0,,,0.17,8238.0,,1300.0,,1.35,,,,28.47,2.9,129532.0,3400215.0,,3.39,28.5,23.72,0.2177,36.17,0.0296,26.25
