,WAVE FP Equity_DX_SI_QTY,WAVE FP Equity_DX_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WAVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAVE FP Equity_DX_SI_MV,WAVE FP Equity_DX_DSS,WAVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY,WAVE FP Equity_DX_BROKER_SI_QTY,WAVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAVE FP Equity_DX_BROKER_SI_MV_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAVE FP Equity_DX_BROKER_SI_MV_INC_x,WAVE FP Equity_DX_SUPPLY_SI_MV_NEW,WAVE FP Equity_DX_BROKER_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_NEW,WAVE FP Equity_DX_SUPPLY_SI_MV_DEC,WAVE FP Equity_DX_BROKER_SI_QTY_INC,WAVE FP Equity_DX_SUPPLY_SI_QTY_DEC,WAVE FP Equity_DX_BROKER_SI_MV_NEW_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAVE FP Equity_DX_BROKER_SI_MV_INC_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAVE FP Equity_DX_BROKER_SI_MV_ADD,WAVE FP Equity_DX_SUPPLY_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV,WAVE FP Equity_DX_BROKER_SI_MV_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV_RMV,WAVE FP Equity_DX_BROKER_SI_MV_RMV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAVE FP Equity_DX_UTILIZATION_QUANTITY,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_MV,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAVE FP Equity_DX_BROKER_SI_CON_RATIO,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAVE FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-09-19,228.0,9587.4,0.0,0.06,0.0,0.01,0.0,9587.4,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0031
2018-09-20,228.0,9279.6,0.0,0.06,0.0,0.01,0.0,9279.6,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0031
2018-09-21,228.0,9177.0,0.0,0.06,0.0,0.01,0.0,9177.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-09-24,228.0,8732.4,0.0,0.06,0.0,0.01,0.0,8732.4,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-09-25,228.0,8595.6,0.0,0.05,0.0,0.01,0.0,8595.6,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-09-26,228.0,8618.4,0.0,0.05,0.0,0.01,0.0,8618.4,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-09-27,228.0,8572.8,0.0,0.05,0.0,0.01,0.0,8572.8,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-09-28,228.0,8139.6,0.0,0.05,0.0,0.01,0.0,8139.6,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-01,228.0,8265.0,0.0,0.04,0.0,0.01,0.0,8265.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-02,228.0,8458.8,0.0,0.04,0.0,0.01,0.0,8458.8,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-03,228.0,8721.0,0.0,0.04,0.0,0.01,0.0,8721.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-04,228.0,8424.6,0.0,0.04,0.0,0.01,0.0,8424.6,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-05,228.0,8071.2,0.0,0.04,0.0,0.01,0.0,8071.2,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-08,228.0,7752.0,0.0,0.03,0.0,0.01,0.0,7752.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-09,228.0,7592.4,0.0,0.03,0.0,0.01,0.0,7592.4,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-10,228.0,6931.2,0.0,0.03,0.0,0.01,0.0,6931.2,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-11,228.0,6726.0,0.0,0.03,0.0,0.01,0.0,6726.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0006
2018-10-12,228.0,7068.0,0.0,0.03,0.0,0.01,0.0,7068.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0007
2018-10-15,228.0,7068.0,0.0,0.03,0.0,0.01,0.0,7068.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.86,0.5075,56.14,0.0007
2018-10-16,426.0,13206.0,0.0,0.05,0.0,0.01,0.0,13206.0,0.0,426.0,0.0,,,,,,198.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.05,0.3614,46.48,0.0013
2018-10-17,3228.0,100068.0,0.04,0.37,0.02,0.1,0.0,100068.0,0.0,3228.0,0.0,,,,0.09,,,,,2802.0,,,,0.09,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.97,0.8663,92.94,0.0096
2018-10-18,728.0,24133.2,0.01,0.08,0.0,0.02,0.0,24133.2,0.0,728.0,0.0,,,,,,,,,,,,,,,,,2500.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.58,0.5215,68.68,0.0022
2018-10-19,468.0,15912.0,0.01,0.05,0.0,0.02,0.0,15912.0,0.0,468.0,0.0,,,,,,,,,,,,,,,,,260.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.35,0.3834,51.28,0.0014
2018-10-22,468.0,15490.8,0.01,0.05,0.0,0.02,0.0,15490.8,0.0,468.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.35,0.3834,51.28,0.0015
2018-10-23,468.0,14086.8,0.01,0.05,0.0,0.02,0.0,14086.8,0.0,468.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.35,0.3834,51.28,0.0015
2018-10-24,1228.0,36164.6,0.01,0.13,0.01,0.04,0.0,36164.6,0.0,1228.0,0.0,,,,0.02,,,,,760.0,,,,0.02,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.42,0.6806,81.43,0.0038
2018-10-25,1228.0,34936.6,0.01,0.13,0.01,0.04,0.0,34936.6,0.0,1228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.42,0.6806,81.43,0.0038
2018-10-26,1228.0,34138.4,0.01,0.13,0.01,0.03,0.0,34138.4,0.0,1228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.42,0.6806,81.43,0.0038
2018-10-29,1228.0,33770.0,0.01,0.12,0.01,0.03,0.0,33770.0,0.0,1228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.42,0.6806,81.43,0.0038
2018-10-30,1228.0,33770.0,0.01,0.12,0.01,0.03,0.0,33770.0,0.0,1228.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.42,0.6806,81.43,0.0038
2018-10-31,8128.0,243840.0,0.09,0.79,0.04,0.22,0.0,93840.0,5000.0,3128.0,150000.0,,,,0.05,,,,,1900.0,,,,0.05,,,5000.0,,0.14,,,,9.9,1.55,45529.0,1365870.0,,1.25,9.9,24.61,0.4544,61.52,0.0252
2018-11-01,9571.0,294308.25,0.11,0.89,0.05,0.29,0.0,140558.25,5000.0,4571.0,153750.0,,,,0.05,,,,,1443.0,,,,0.05,,,,,0.15,,,,9.9,1.55,45529.0,1400016.75,,1.37,9.9,25.53,0.3819,52.24,0.0297
2018-11-02,9571.0,287608.55,0.11,0.9,0.05,0.29,0.0,137358.55,5000.0,4571.0,150250.0,,,,,,,,,,,,,,,,,,0.15,,,,9.9,1.55,45529.0,1368146.45,,1.36,9.9,25.87,0.3782,51.6,0.0297
2018-11-05,9398.0,283819.6,0.1,0.88,0.05,0.28,0.0,132819.6,5000.0,4398.0,151000.0,,,,,,,,,,,,,,,,,173.0,0.15,0.01,,,9.9,1.55,45529.0,1374975.8,,1.37,9.9,24.15,0.3869,53.2,0.0292
2018-11-06,9317.0,284168.5,0.1,0.88,0.05,0.28,0.0,131668.5,5000.0,4317.0,152500.0,,,,,,,,,,,,,,,,,81.0,0.15,0.0,,,9.9,1.55,45529.0,1388634.5,,1.38,9.9,23.49,0.3895,53.67,0.0289
2018-11-07,9317.0,273919.8,0.1,0.88,0.05,0.28,0.0,126919.8,5000.0,4317.0,147000.0,,,,,,,,,,,,,,,,,,0.15,,,,9.9,1.55,45529.0,1338552.6,,1.39,9.9,23.49,0.3895,53.67,0.0289
2018-11-08,9155.0,265495.0,0.1,0.81,0.05,0.27,0.0,120495.0,5000.0,4155.0,145000.0,,,,,,,,,,,,,,,,,162.0,0.15,0.01,,,9.9,1.55,45529.0,1320341.0,,1.34,9.9,22.14,0.3952,54.61,0.0284
2018-11-09,9128.0,257866.0,0.1,0.81,0.05,0.26,0.0,116616.0,5000.0,4128.0,141250.0,,,,,,,,,,,,,,,,,27.0,0.14,0.0,,,9.9,1.55,45529.0,1286194.25,,1.32,9.9,21.91,0.3963,54.78,0.0283
2018-11-12,9128.0,250107.2,0.1,0.81,0.05,0.26,0.0,113107.2,5000.0,4128.0,137000.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1247494.6,,1.29,9.9,21.91,0.3963,54.78,0.0283
2018-11-13,9439.0,250133.5,0.1,0.86,0.05,0.26,0.0,117633.5,5000.0,4439.0,132500.0,,,,,,311.0,,,,,,,,,0.01,,,0.14,,,,9.9,1.55,45529.0,1206518.5,,1.25,9.9,21.19,0.4066,56.27,0.0293
2018-11-14,9439.0,255324.95,0.1,0.85,0.05,0.25,0.0,120074.95,5000.0,4439.0,135250.0,,,,,,,,,,,,,,,,,,0.13,,,,9.9,1.55,45529.0,1231559.45,,1.21,9.9,21.19,0.4066,56.27,0.0293
2018-11-15,9439.0,257684.7,0.1,0.88,0.05,0.26,0.0,121184.7,5000.0,4439.0,136500.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1242941.7,,1.23,9.9,21.19,0.4066,56.27,0.0293
2018-11-16,9439.0,257212.75,0.1,0.88,0.05,0.26,0.0,120962.75,5000.0,4439.0,136250.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1240665.25,,1.24,9.9,21.19,0.4066,56.27,0.0293
2018-11-19,9439.0,264292.0,0.1,0.9,0.05,0.26,0.0,124292.0,5000.0,4439.0,140000.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1274812.0,,1.24,9.9,21.19,0.4066,56.27,0.0293
2018-11-20,9439.0,264763.95,0.1,0.89,0.05,0.26,0.0,124513.95,5000.0,4439.0,140250.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1277088.45,,1.24,9.9,21.47,0.4025,55.69,0.0293
2018-11-21,9439.0,263820.05,0.1,0.88,0.05,0.26,0.0,124070.05,5000.0,4439.0,139750.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1272535.55,,1.28,9.9,21.19,0.4066,56.27,0.0293
2018-11-22,9439.0,264292.0,0.1,0.9,0.05,0.26,0.0,124292.0,5000.0,4439.0,140000.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1274812.0,,1.27,9.9,21.33,0.4059,56.17,0.0293
2018-11-23,9439.0,264292.0,0.1,0.95,0.05,0.26,0.0,124292.0,5000.0,4439.0,140000.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1274812.0,,1.27,9.9,21.19,0.4066,56.26,0.0293
2018-11-26,9439.0,264292.0,0.1,0.97,0.05,0.26,0.0,124292.0,5000.0,4439.0,140000.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1274812.0,,1.27,9.9,21.19,0.4066,56.27,0.0293
2018-11-27,9439.0,265707.85,0.1,0.98,0.05,0.26,0.0,124957.85,5000.0,4439.0,140750.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1281641.35,,1.27,9.9,21.19,0.4066,56.27,0.0293
2018-11-28,9439.0,272787.1,0.1,1.0,0.05,0.27,0.0,128287.1,5000.0,4439.0,144500.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1315788.1,,1.27,9.9,21.25,0.4057,56.14,0.0293
2018-11-29,9439.0,274674.9,0.1,1.07,0.05,0.27,0.0,129174.9,5000.0,4439.0,145500.0,,,,,,,,,,,,,,,,,,0.14,,,,9.9,1.55,45529.0,1324893.9,,1.32,9.9,21.19,0.4066,56.27,0.0293
2018-11-30,9439.0,276090.75,0.1,1.1,0.05,0.27,0.0,129840.75,5000.0,4439.0,146250.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,1.55,0.0,0.0,,0.0,100.0,21.19,0.4066,56.27,0.0293
2018-12-03,9439.0,281282.2,0.1,1.27,0.05,0.28,0.0,132282.2,5000.0,4439.0,149000.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,1.55,0.0,0.0,,0.0,100.0,21.19,0.4066,56.27,0.0292
2018-12-04,9439.0,285529.75,0.1,1.26,0.05,0.28,0.0,134279.75,5000.0,4439.0,151250.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,1.55,0.0,0.0,,0.0,100.0,21.19,0.4066,56.27,0.0292
2018-12-05,7439.0,213871.25,0.08,0.98,0.04,0.23,0.0,70121.25,5000.0,2439.0,143750.0,,,,,,,,,,,,,,,,,2000.0,0.15,0.06,,,100.0,1.55,0.0,0.0,,0.0,100.0,26.89,0.5823,71.39,0.023
2018-12-06,5439.0,156643.2,0.06,0.72,0.03,0.16,0.0,12643.2,5000.0,439.0,144000.0,,,,,,,,,,,,,,,,,2000.0,0.14,0.06,,,100.0,1.55,0.0,0.0,,0.0,100.0,2.35,0.954,97.65,0.0168
2018-12-07,5964.0,170570.4,0.07,0.79,0.03,0.17,0.0,27570.4,5000.0,964.0,143000.0,,,,,,525.0,,,,,,,,,0.02,,,0.14,,,,100.0,1.55,0.0,0.0,,0.0,100.0,8.8,0.8012,89.05,0.0185
2018-12-10,5964.0,171465.0,0.07,0.8,0.03,0.17,0.0,27715.0,5000.0,964.0,143750.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,1.55,0.0,0.0,,0.0,100.0,8.8,0.8012,89.05,0.0185
2018-12-11,5964.0,169974.0,0.07,0.8,0.03,0.17,0.0,27474.0,5000.0,964.0,142500.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,1.56,0.0,0.0,,0.0,100.0,8.8,0.8012,89.05,0.0186
2018-12-12,653.0,19394.1,0.01,0.08,0.0,0.02,0.0,19394.1,0.0,653.0,0.0,,,,,,,,0.14,,5000.0,,,,,,,311.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.6,0.6848,80.4,0.002
2018-12-13,128.0,3859.2,0.0,0.02,0.0,0.0,0.0,3859.2,0.0,128.0,0.0,,,,,,,,,,,,,,,,,525.0,0.0,0.02,,,0.0,0.0,321304.0,9687315.6,,9.54,0.0,,1.0,100.0,0.0004
2018-12-14,3628.0,104486.4,0.04,0.48,0.02,0.1,0.0,3686.4,3500.0,128.0,100800.0,,,,,,,,,,,,,,,,3500.0,,0.1,,,,1.09,1.09,317804.0,9152755.2,,9.58,1.04,3.69,0.929,96.31,0.0113
2018-12-17,3628.0,99225.8,0.04,0.48,0.02,0.1,0.0,3500.8,3500.0,128.0,95725.0,,,,,,,,,,,,,,,,,,0.1,,,,1.09,1.09,317638.0,8687399.3,,9.15,1.04,3.71,0.9286,96.29,0.0113
2018-12-18,592.0,15984.0,0.01,0.08,0.0,0.02,0.0,15984.0,464.0,592.0,12528.0,,,,,,464.0,,0.08,,3036.0,,,,,0.01,,,0.01,,,,0.15,0.15,319144.0,8616888.0,,8.73,0.14,20.81,0.6705,79.19,0.0019
2018-12-19,592.0,15717.6,0.01,0.08,0.0,0.02,0.0,15717.6,464.0,592.0,12319.2,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,318289.0,8450572.95,,8.59,0.14,20.81,0.6705,79.19,0.0019
2018-12-20,592.0,14948.0,0.01,0.09,0.0,0.02,0.0,14948.0,464.0,592.0,11716.0,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,318289.0,8036797.25,,8.45,0.14,20.81,0.6705,79.19,0.0019
2018-12-21,592.0,14563.2,0.01,0.09,0.0,0.02,0.0,14563.2,0.0,592.0,0.0,,,,,,,,0.01,,464.0,,,,,,,,0.0,,,,0.0,0.0,318753.0,7841323.8,,8.05,0.0,20.81,0.6705,79.19,0.0019
2018-12-24,1128.0,26395.2,0.01,0.17,0.01,0.03,0.0,26395.2,0.0,1128.0,0.0,,,,0.01,,,,,536.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.35,0.7988,88.65,0.0035
2018-12-25,1128.0,26395.2,0.01,0.17,0.01,0.03,0.0,26395.2,0.0,1128.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.84,0.8067,89.16,0.0035
2018-12-26,1128.0,26395.2,0.01,0.17,0.01,0.03,0.0,26395.2,0.0,1128.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.35,0.7988,88.65,0.0035
2018-12-27,627.0,14421.0,0.01,0.1,0.0,0.01,0.0,14421.0,0.0,627.0,0.0,,,,,,,,,,,,,,,,,501.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.41,0.6751,79.59,0.002
2018-12-28,627.0,14483.7,0.01,0.09,0.0,0.01,0.0,14483.7,0.0,627.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.41,0.6751,79.59,0.002
2018-12-31,627.0,14515.05,0.01,0.09,0.0,0.01,0.0,14515.05,0.0,627.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.41,0.6751,79.59,0.002
2019-01-01,627.0,14515.05,0.01,0.09,0.0,0.01,0.0,14515.05,0.0,627.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.44,0.6747,79.56,0.002
2019-01-02,627.0,15298.8,0.01,0.09,0.0,0.01,0.0,15298.8,0.0,627.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.41,0.6751,79.59,0.002
2019-01-03,627.0,15142.05,0.01,0.09,0.0,0.02,0.0,15142.05,0.0,627.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.41,0.6751,79.59,0.002
2019-01-04,627.0,15016.65,0.01,0.09,0.0,0.02,0.0,15016.65,0.0,627.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.41,0.6751,79.59,0.002
2019-01-07,499.0,11776.4,0.01,0.08,0.0,0.01,0.0,11776.4,0.0,499.0,0.0,,,,,,,,,,,,,,,,,128.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.5,1.0,100.0,0.0016
2019-01-08,499.0,13248.45,0.01,0.08,0.0,0.01,0.0,13248.45,0.0,499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0016
2019-01-09,499.0,14021.9,0.01,0.07,0.0,0.01,0.0,14021.9,0.0,499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0016
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,499.0,0.0,0.01,,,0.0,0.0,311509.0,8441893.9,,8.75,0.0,,0.0,,0.0
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,311509.0,8130384.9,,8.44,0.0,,0.0,,0.0
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,311509.0,8254988.5,,8.13,0.0,,0.0,,0.0
2019-01-15,1000.0,25900.0,0.01,0.12,0.0,0.03,0.0,25900.0,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0032
2019-01-16,1000.0,25150.0,0.01,0.12,0.0,0.03,0.0,25150.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0032
2019-01-17,1000.0,25600.0,0.01,0.11,0.0,0.03,0.0,25600.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0032
2019-01-18,1000.0,26500.0,0.01,0.11,0.0,0.03,0.0,26500.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0032
2019-01-21,1000.0,25650.0,0.01,0.11,0.0,0.03,0.0,25650.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0032
2019-01-22,1000.0,25600.0,0.01,0.11,0.0,0.03,0.0,25600.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0033
2019-01-23,1000.0,25450.0,0.01,0.11,0.0,0.03,0.0,25450.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0033
2019-01-24,1000.0,25200.0,0.01,0.11,0.0,0.03,0.0,25200.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0033
2019-01-25,1000.0,25500.0,0.01,0.1,0.0,0.03,0.0,25500.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0033
2019-01-28,6000.0,154800.0,0.07,0.65,0.03,0.15,0.0,154800.0,0.0,6000.0,0.0,,,,,,5000.0,,,,,,,,,0.13,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.67,0.7222,83.33,0.0197
2019-01-29,1942.0,50977.5,0.02,0.21,0.01,0.05,0.0,50977.5,0.0,1942.0,0.0,,,,,,,,,,,,,,,,,4058.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.51,0.5004,51.49,0.0064
2019-01-30,1942.0,48550.0,0.02,0.21,0.01,0.05,0.0,48550.0,0.0,1942.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.51,0.5004,51.49,0.0064
2019-01-31,2842.0,74744.6,0.03,0.26,0.01,0.07,0.0,51074.6,900.0,1942.0,23670.0,,,,,,,,,,,,,,,,900.0,,0.02,,,,0.47,0.3,189592.0,4986269.6,,4.74,0.47,33.15,0.334,35.19,0.0095
2019-02-01,3742.0,99911.4,0.04,0.31,0.02,0.1,0.0,75881.4,900.0,2842.0,24030.0,,,,0.02,,,,,900.0,,,,0.02,,,,,0.02,,,,0.56,0.36,159592.0,4261106.4,,4.2,0.56,26.74,0.3715,49.2,0.0148
2019-02-04,3711.0,95743.8,0.04,0.31,0.02,0.1,0.0,72523.8,900.0,2811.0,23220.0,,,,,,,,,,,,,,,,,31.0,0.02,0.0,,,0.75,0.43,119592.0,3085473.6,,3.19,0.75,27.06,0.3686,48.59,0.0176
2019-02-05,3711.0,96857.1,0.04,0.31,0.02,0.1,0.0,73367.1,900.0,2811.0,23490.0,,,,,,,,,,,,,,,,,,0.02,,,,0.64,0.39,139592.0,3643351.2,,3.6,0.64,26.83,0.3706,49.02,0.016
2019-02-06,6800.0,179180.0,0.08,0.58,0.03,0.18,0.0,155465.0,900.0,5900.0,23715.0,,,,0.08,,,,,3089.0,,,,0.08,,,,,0.02,,,,0.64,0.39,139592.0,3678249.2,,3.64,0.64,14.69,0.5586,72.08,0.0294
2019-02-07,5000.0,133500.0,0.06,0.42,0.02,0.13,0.0,133500.0,0.0,5000.0,0.0,,,,,,,,0.02,,900.0,,,,,,,900.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.0,0.68,80.0,0.0216
