,VK FP Equity_DX_SI_QTY,VK FP Equity_DX_SHORT_INTEREST_VALUE,VK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VK FP Equity_DX_SI_MV,VK FP Equity_DX_DSS,VK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY,VK FP Equity_DX_BROKER_SI_QTY,VK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VK FP Equity_DX_BROKER_SI_MV_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_INC_x,VK FP Equity_DX_BROKER_SI_MV_INC_x,VK FP Equity_DX_SUPPLY_SI_MV_NEW,VK FP Equity_DX_BROKER_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_NEW,VK FP Equity_DX_SUPPLY_SI_MV_DEC,VK FP Equity_DX_BROKER_SI_QTY_INC,VK FP Equity_DX_SUPPLY_SI_QTY_DEC,VK FP Equity_DX_BROKER_SI_MV_NEW_y,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VK FP Equity_DX_BROKER_SI_MV_INC_y,VK FP Equity_DX_SUPPLY_SI_QTY_INC_y,VK FP Equity_DX_BROKER_SI_MV_ADD,VK FP Equity_DX_SUPPLY_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_DEC,VK FP Equity_DX_SUPPLY_SI_MV,VK FP Equity_DX_BROKER_SI_MV_DEC,VK FP Equity_DX_SUPPLY_SI_MV_RMV,VK FP Equity_DX_BROKER_SI_MV_RMV,VK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VK FP Equity_DX_UTILIZATION_QUANTITY,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VK FP Equity_DX_ACTIVE_UTILIZATION_MV,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VK FP Equity_DX_BROKER_SI_CON_RATIO,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VK FP Equity_DX_DEMAND_SUPPLY_RATIO,VK FP Equity_PX_LAST
2008-04-24,5864764.0,798192025.88,11.38,9.31,11.06,1011.18,3.0,657348403.64,2223706.0,4829907.0,302645493.85,,,10000.0,19.01,,,,8.84,80240.0,50488.0,,,19.01,10000.0,,3138.0,,397.86,,,,21.37,21.37,8179761.0,1113262188.18,,1468.53,21.32,12.14,0.112,24.03,0.5637,175.38
2008-04-25,6051270.0,816343657.18,11.74,9.7,11.41,1029.71,3.0,670328808.77,2289150.0,4968913.0,308816675.32,,,2324.0,29.4,,,,10.89,179006.0,59880.0,,,29.4,2324.0,,123000.0,40000.0,402.3,7.86,,,20.96,20.96,8632670.0,1164586177.62,,1510.94,21.03,12.08,0.1215,26.54,0.5541,173.84
2008-04-28,5645294.0,775769777.04,10.95,9.19,10.64,951.19,3.0,626864503.83,2291210.0,4561707.0,314855430.18,,,2113.0,11.81,,,,0.02,69450.0,89.0,,,11.81,2113.0,,36.0,476656.0,399.58,83.33,,,21.69,21.69,8270057.0,1136461674.98,,1452.83,21.57,10.69,0.1274,28.77,0.5345,177.08
2008-04-29,5665328.0,762871475.02,10.99,9.26,10.68,963.71,3.0,625639178.99,2316254.0,4646197.0,311897935.21,,,17840.0,20.08,,,,2.07,112840.0,12296.0,,,20.08,17840.0,,19500.0,28350.0,407.33,4.17,,,21.41,21.41,8501410.0,1144767467.38,,1497.64,21.38,10.67,0.1295,29.21,0.5237,173.52
2008-04-30,5758173.0,783104128.94,11.17,9.99,10.86,969.9,3.0,632896676.16,2255750.0,4653696.0,306779101.44,,,96587.0,15.09,,,,9.21,83017.0,51617.0,,,15.09,96587.0,,384.0,75518.0,392.52,14.45,18.28,,21.3,21.3,8334247.0,1133446882.77,105858.0,1452.82,21.27,10.95,0.129,29.2,0.5437,175.25
2008-05-01,5758698.0,783175528.27,11.17,10.25,10.86,977.06,3.0,632896676.16,2275775.0,4653696.0,309502475.71,,,525.0,,,,,,,,,,,525.0,,19500.0,,400.35,,,,21.99,21.99,8071717.0,1097743140.12,,1415.8,22.04,10.95,0.1283,29.05,0.5565,
2008-05-02,5757965.0,804970686.41,11.17,10.25,10.86,976.77,3.0,660210829.12,2276242.0,4722496.0,318221469.77,,,467.0,12.27,,,,1.24,70000.0,8000.0,,,12.27,467.0,,8000.0,1200.0,402.92,0.29,,,22.29,22.29,7935436.0,1109383847.23,,1414.69,22.17,10.92,0.1285,29.1,0.5639,180.15
2008-05-05,5769516.0,814241713.0,11.19,10.17,10.88,989.05,3.0,658447270.96,2148410.0,4665595.0,303201349.76,,95652.0,276.0,,17.14,,,44.51,,254810.0,,95652.0,,276.0,,31050.0,56901.0,386.04,6.46,,,20.86,20.86,8152884.0,1150602274.8,,1473.28,20.76,10.89,0.1265,28.82,0.5601,181.86
2008-05-06,5798387.0,800317409.53,11.25,10.43,10.93,1001.85,3.0,648094582.43,2151360.0,4695516.0,296939625.14,,,28718.0,5.68,,,,4.82,30521.0,26130.0,,,5.68,28718.0,,362.0,600.0,387.96,0.09,,,19.63,19.63,8809174.0,1215878711.75,,1578.86,19.73,10.79,0.1276,29.05,0.529,177.86
2008-05-07,5805485.0,803054137.81,11.26,10.48,10.95,995.85,3.0,650497526.26,2121360.0,4702614.0,293440931.43,,,1000.0,1.43,,,,5.75,9898.0,31678.0,,,1.43,1000.0,,678.0,2800.0,379.2,0.54,,,19.49,19.49,8762650.0,1212109296.76,,1562.52,19.53,10.81,0.129,29.33,0.5334,178.25
2008-05-08,5680811.0,804015331.66,11.02,10.21,10.71,972.94,3.0,634478508.6,2256246.0,4482940.0,319330527.98,,,4233.0,,,,,0.81,,4501.0,,,,4233.0,,135154.0,219674.0,404.75,39.58,,,20.57,20.57,8712474.0,1233092013.22,,1575.12,20.44,11.06,0.131,30.02,0.5179,182.38
2008-05-09,5614503.0,777638320.94,10.89,9.19,10.59,969.64,3.0,611726860.37,2228776.0,4416632.0,308697248.25,,,4204.0,2.54,,,,6.27,13000.0,32529.0,,,2.54,4204.0,,855.0,79308.0,402.79,13.0,,,20.36,20.36,8715923.0,1207201372.44,,1568.53,20.43,11.19,0.13,29.78,0.513,178.48
2008-05-12,5557560.0,770829618.7,10.78,9.03,10.48,953.08,3.0,604685763.09,2227020.0,4359689.0,308886089.84,,,724.0,3.37,,,,0.52,9628.0,2855.0,,,3.37,724.0,,375.0,66571.0,397.15,9.71,,,20.3,20.3,8741025.0,1212373949.67,,1559.75,20.29,10.59,0.1299,29.87,0.5067,178.73
2008-05-13,5633366.0,808404330.73,10.93,9.23,10.62,968.14,3.0,636538088.29,2230337.0,4435716.0,320059816.77,,,22008.0,20.87,,,,7.77,115066.0,43714.0,,,20.87,22008.0,,25023.0,39039.0,401.1,8.32,,,20.14,20.14,8842723.0,1268956351.96,,1612.63,19.92,10.46,0.1382,31.54,0.5087,184.92
2008-05-14,5590859.0,821307770.84,10.85,9.03,10.54,981.79,3.0,659326398.48,2230337.0,4488209.0,327640727.43,,,6283.0,14.68,,,,0.86,73334.0,6379.0,,,14.68,6283.0,,96.0,20841.0,413.31,2.98,,,19.87,19.87,8993375.0,1321143812.35,,1678.54,19.76,10.46,0.1362,31.12,0.4981,189.3
2008-05-15,5811302.0,852338346.84,11.27,9.28,10.96,1039.6,3.0,674177942.63,2266558.0,4596592.0,332433987.9,,,18020.0,31.12,,,,0.29,149222.0,1799.0,,,31.12,18020.0,,20000.0,40839.0,427.92,5.75,,,19.99,19.99,9069229.0,1330175518.83,,1716.3,19.96,10.57,0.1336,30.63,0.5127,189.0
2008-05-16,5688638.0,852667655.17,11.04,9.1,10.73,1014.16,3.0,673593055.19,2231558.0,4493928.0,334487328.47,,15000.0,763.0,3.66,2.83,,,10.09,20680.0,53363.0,,15000.0,3.66,763.0,,2600.0,123344.0,421.71,23.13,,,19.72,19.72,9087060.0,1362055757.92,,1738.46,19.52,10.8,0.1412,31.77,0.5026,193.15
2008-05-19,5717845.0,867916624.43,11.09,9.12,10.78,1035.27,3.0,690517125.47,2205558.0,4549135.0,334783551.21,,,49671.0,11.41,,,,15.86,55207.0,84238.0,,,11.41,49671.0,,8567.0,,425.93,,,,19.61,19.61,9042529.0,1372573276.48,,1759.95,19.49,10.82,0.1458,32.46,0.5083,195.6
2008-05-20,5612882.0,844143854.73,10.89,8.94,10.58,1021.88,3.0,682907936.14,2116938.0,4540792.0,318374803.45,,6967.0,41611.0,5.97,1.35,,,9.75,30000.0,50933.0,,6967.0,5.97,41611.0,,,38343.0,409.22,5.28,15.38,,18.73,18.73,9184379.0,1381275624.96,79298.0,1782.93,18.67,11.52,0.1467,32.39,0.4967,193.8
2008-05-21,5692514.0,874673715.74,11.04,8.92,10.73,1033.49,3.0,694578187.56,2310454.0,4520424.0,355008944.24,,,8909.0,13.32,,,,2.81,70000.0,14452.0,,,13.32,8909.0,,192092.0,90368.0,446.74,17.98,,,66.84,20.71,1146232.0,176122360.44,,227.66,66.24,11.34,0.1443,31.93,0.5102,198.0
2008-05-22,6085493.0,936331323.28,11.81,9.41,11.47,1126.83,3.0,684262578.7,2680133.0,4447224.0,412372913.49,,,211215.0,8.52,,,,15.15,35600.0,77900.0,,,8.52,211215.0,,236364.0,108800.0,527.55,17.58,,,23.92,23.92,8524042.0,1311533432.96,,1691.29,23.78,10.15,0.1335,30.29,0.5431,198.27
2008-05-23,6469737.0,974013855.69,12.55,10.11,12.2,1203.97,3.0,703586959.74,2838133.0,4673468.0,427278707.97,,,1016.0,40.26,,27806.0,,1.57,198438.0,8016.0,,,40.26,1016.0,5.79,165000.0,,557.97,,,,25.28,25.28,8388858.0,1262936024.36,,1657.43,25.19,10.12,0.143,32.22,0.5763,194.0
2008-05-26,6404859.0,963699785.71,12.42,10.0,12.08,1179.88,3.0,681937857.75,2928031.0,4532237.0,440562836.32,,,31116.0,6.4,,,,4.1,35000.0,19739.0,,,6.4,31116.0,,82461.0,176231.0,564.95,35.02,0.74,,26.02,26.02,8324537.0,1252541940.89,3940.0,1619.74,25.86,10.89,0.1325,30.06,0.5692,193.89
2008-05-27,6679622.0,976946756.52,12.96,10.55,12.59,1231.07,3.0,673964675.07,3120760.0,4608060.0,456435462.94,,3940.0,33116.0,18.1,0.74,,,4.11,87772.0,21797.0,,3940.0,18.1,33116.0,,177470.0,11949.0,599.12,2.0,,,27.71,27.71,8142869.0,1190958030.0,,1559.85,27.75,10.36,0.1232,28.83,0.593,188.47
2008-05-28,6950348.0,1032885324.01,13.48,10.69,13.1,1273.28,3.0,729393038.35,3094336.0,4908130.0,459846649.69,,,104122.0,68.43,,,,35.08,354800.0,179637.0,,,68.43,104122.0,,49091.0,54730.0,584.5,6.39,,,27.5,27.5,8159690.0,1212604613.39,,1553.64,27.34,11.98,0.119,27.26,0.6176,191.5
2008-05-29,7191583.0,1104117717.26,13.95,11.1,13.56,1332.89,3.0,761503265.77,3341110.0,4959991.0,512957821.15,,147303.0,47136.0,12.63,28.21,,,21.29,60218.0,113145.0,,147303.0,12.63,47136.0,,165480.0,8357.0,643.33,2.47,,,69.93,29.46,1436698.0,220575041.15,,285.17,69.29,11.65,0.1152,26.61,0.6341,197.84
2008-05-30,7353785.0,1136439210.04,14.27,11.49,13.86,1389.94,3.0,760093905.8,3558676.0,4918492.0,549950663.81,,,140960.0,4.43,,,,15.46,11303.0,87580.0,,,4.43,140960.0,,164186.0,52802.0,700.3,7.39,,,71.42,31.45,1424147.0,220084825.93,,285.42,71.04,11.4,0.1078,24.61,0.65,199.14
2008-06-02,7308019.0,1134243872.69,14.18,11.54,13.78,1387.07,3.0,771185893.58,3588019.0,4968809.0,556879855.65,,,26111.0,25.62,,,,1.03,113117.0,6024.0,,,25.62,26111.0,,9256.0,62800.0,707.3,11.94,,,71.21,31.8,1450331.0,225099175.32,,289.58,70.95,11.46,0.1101,25.17,0.6477,200.0
2008-06-03,8490195.0,1344144314.26,16.47,13.6,16.01,1644.08,4.0,898574349.4,4101071.0,5675783.0,649270277.9,,,627159.0,156.32,,,,58.39,724974.0,292785.0,,,156.32,627159.0,,178678.0,18000.0,819.78,3.09,,,79.15,34.51,1080184.0,171011759.09,,224.01,78.54,21.53,0.1228,22.85,0.7144,204.01
2008-06-04,8710220.0,1363363933.63,16.9,13.92,16.42,1702.18,4.0,893159259.41,4290231.0,5706190.0,671526805.56,,,54514.0,8.91,,,,4.37,49314.0,22558.0,,,8.91,54514.0,,157204.0,18907.0,866.47,1.37,,,76.0,35.51,1354891.0,212073807.94,,276.46,75.81,20.86,0.1185,22.38,0.721,201.7
2008-06-05,8853288.0,1432338840.97,17.17,14.26,16.69,1718.76,4.0,935380996.52,4420306.0,5781591.0,715144020.25,,,92661.0,19.37,,14000.0,,10.17,89809.0,48244.0,,,19.37,92661.0,2.92,85658.0,28408.0,887.97,6.18,,,74.49,36.23,1513782.0,244908869.49,,322.84,73.34,20.42,0.1157,22.09,0.7256,208.48
2008-06-06,9414446.0,1519619584.71,18.26,15.0,17.75,1866.64,4.0,968983573.24,4812838.0,6003110.0,776857489.31,,,270394.0,33.73,,70000.0,,6.66,160600.0,33731.0,,,33.73,270394.0,14.37,155869.0,9081.0,986.75,0.0,,,75.18,39.81,1589136.0,256508156.55,,336.74,74.56,19.32,0.106,20.93,0.7787,208.0
2008-06-09,10115519.0,1621242923.91,20.03,16.05,19.07,2033.95,4.0,1079983604.12,4755129.0,6738407.0,762118013.28,,,70166.0,161.43,,4300.0,,43.5,730997.0,208767.0,,,161.43,70166.0,0.9,100724.0,,981.09,,4.08,,75.08,39.81,1578495.0,252989871.22,19832.0,330.59,74.8,19.75,0.1074,20.75,0.8469,206.53
2008-06-10,12702243.0,1963274919.07,25.15,20.2,23.95,2575.09,5.0,1196302441.57,6571901.0,7739988.0,1015761421.34,,,1159167.0,225.63,,14876.0,,21.39,1030081.0,101623.0,,,225.63,1159167.0,3.0,792340.0,43376.0,1350.01,8.23,6.94,,84.84,54.38,1173965.0,181449531.42,33112.0,250.08,84.37,17.11,0.0972,19.28,1.051,199.17
2008-06-11,13224559.0,2058680285.28,26.18,20.64,24.93,2599.84,5.0,1240178372.5,7259544.0,7966663.0,1130100452.72,,,426276.0,53.17,,,,35.64,384654.0,163666.0,,,53.17,426276.0,,425033.0,157979.0,1436.64,34.41,,,88.43,59.16,949713.0,147842769.64,,200.03,87.78,15.75,0.0938,18.2,1.0777,200.6
2008-06-12,13253149.0,2139238440.53,26.24,20.7,24.99,2648.9,5.0,1287874049.37,7677196.0,7978721.0,1239203814.78,,,430928.0,86.94,,65180.0,,61.05,397324.0,319290.0,,,86.94,430928.0,13.54,306014.0,450446.0,1546.88,82.09,,,87.86,60.78,1061215.0,171294529.45,,227.23,87.19,12.63,0.0893,18.25,1.0493,208.0
2008-06-13,13617112.0,2174804389.77,26.96,21.03,25.67,2770.66,5.0,1300301447.78,7921156.0,8141583.0,1265096801.8,,,239758.0,89.59,,,,39.42,366518.0,224910.0,,,89.59,239758.0,,229112.0,203656.0,1618.83,38.95,,,88.37,62.17,1042778.0,166543256.16,,223.45,87.87,12.06,0.0905,17.99,1.0688,198.88
2008-06-16,13749567.0,2149032009.98,27.22,21.21,25.92,2713.68,5.0,1299983367.3,7859358.0,8317330.0,1228403186.8,,,22750.0,32.23,,,,25.76,175747.0,115807.0,,,32.23,22750.0,,31259.0,,1541.1,,,,88.76,62.92,995124.0,155536049.24,,201.42,88.44,12.42,0.0885,17.43,1.1007,194.63
2008-06-17,13989904.0,2271305358.72,27.7,21.48,26.38,2726.51,5.0,1354608018.42,8284019.0,8343588.0,1344936802.03,,137793.0,17161.0,77.99,26.77,,,7.98,411625.0,36026.0,,137793.0,77.99,17161.0,,305733.0,385367.0,1618.41,86.69,,,88.09,65.32,1120093.0,181850656.96,,227.11,87.69,12.92,0.0886,17.24,1.103,202.17
2008-06-18,15429620.0,2481753123.1,30.55,23.7,29.09,3080.13,5.0,1613210622.81,8678824.0,10029695.0,1395931887.29,,,264982.0,94.42,,1259483.0,,38.26,442538.0,218476.0,,,94.42,264982.0,255.37,348299.0,15914.0,1740.89,0.0,,,89.02,66.62,1070991.0,172261874.18,,221.71,88.7,11.8,0.0801,16.37,1.1844,200.29
2008-06-19,14547692.0,2483713157.58,28.8,22.55,27.43,2909.96,5.0,1604573961.13,8455742.0,9398367.0,1443640521.3,,,17369.0,17.31,,,,44.41,87224.0,243851.0,,,17.31,17369.0,,3400.0,718552.0,1704.66,142.44,,,88.01,65.15,1152021.0,196683413.12,,255.55,86.96,12.5,0.082,17.25,1.121,212.6
2008-06-20,12641241.0,2127670385.69,25.03,20.38,23.83,2601.42,5.0,1481026776.39,7673383.0,8799303.0,1291521122.58,,,21967.0,8.28,,400.0,,177.4,45424.0,923108.0,,,8.28,21967.0,0.09,118782.0,644888.0,1604.14,100.83,,,82.72,61.78,1602605.0,269737377.72,,348.19,82.17,11.17,0.0719,13.9,1.0177,209.59
2008-06-23,12124068.0,2036826908.62,24.0,18.61,22.86,2495.43,5.0,1432414513.43,7418101.0,8526346.0,1246230863.08,,,13942.0,67.68,,,,56.49,290796.0,287610.0,,,67.68,13942.0,,18386.0,563753.0,1551.9,123.57,,,84.39,61.57,1372138.0,230517314.88,,291.62,84.18,10.29,0.0738,15.14,1.0063,209.2
2008-06-24,10161723.0,1692385298.23,20.12,15.35,19.16,2077.62,4.0,1292056481.61,6121920.0,7757997.0,1019575853.91,,258.0,84952.0,139.18,0.05,,,337.58,673798.0,1580271.0,,258.0,139.18,84952.0,,198880.0,1442147.0,1270.05,298.81,,,75.14,50.32,2025286.0,337301484.32,,425.07,74.92,12.1,0.0876,19.79,0.8352,207.39
2008-06-25,9871010.0,1648645364.68,19.54,14.93,18.61,2001.75,4.0,1300293348.86,5730041.0,7785306.0,957025221.74,,,188881.0,61.75,,,,149.62,306431.0,706377.0,,,61.75,188881.0,,125617.0,279122.0,1178.1,61.97,,,71.34,48.04,2302222.0,384514616.92,,483.69,70.89,12.43,0.092,20.9,0.8275,207.98
2008-06-26,9999289.0,1674085362.2,19.8,15.16,18.85,2028.85,4.0,1286382148.39,5903039.0,7683543.0,988289385.62,,,177135.0,28.71,,,,64.35,138337.0,313438.0,,,28.71,177135.0,,309301.0,150100.0,1216.32,31.57,,18.67,74.52,49.51,2017931.0,337842895.53,,425.06,74.1,12.05,0.0933,21.35,0.8387,208.48
2008-06-27,8669233.0,1531050382.92,17.16,13.01,16.35,1755.83,4.0,1151118140.95,4773089.0,6517951.0,842962663.61,19.06,,45.0,19.16,,,91437.0,233.88,91589.0,1136995.0,19.06,,19.16,45.0,,7000.0,1348618.0,996.22,285.36,,,64.3,39.85,2649886.0,467989379.8,,581.5,63.14,9.53,0.0933,21.91,0.7238,219.92
2008-06-30,8212961.0,1470189756.64,16.26,11.98,15.48,1707.62,4.0,1094118156.89,4394620.0,6112102.0,786674295.46,,,106532.0,18.15,,,,100.67,55123.0,485001.0,,,18.15,106532.0,,,460972.0,946.68,82.8,11.34,,67.15,36.98,2150346.0,384930192.95,54571.0,485.74,66.09,10.59,0.0918,21.22,0.6912,222.91
2008-07-01,7165709.0,1260855875.11,14.19,10.11,13.51,1511.92,3.0,980872390.88,3544639.0,5574504.0,623703657.0,,,6938.0,27.28,,,,189.57,76783.0,892563.0,,,27.28,6938.0,,49894.0,614381.0,772.99,120.86,2.97,,61.23,29.55,2244058.0,394857468.17,14250.0,499.31,60.76,11.45,0.1032,24.21,0.5974,219.11
2008-07-02,7279639.0,1198416512.03,14.41,10.33,13.73,1520.12,3.0,918383059.9,3739384.0,5578609.0,615599143.09,,,2048.0,15.16,,,,11.14,90013.0,49204.0,,,15.16,2048.0,,241901.0,85908.0,798.69,19.74,,,62.94,30.89,2201530.0,362428673.14,,480.25,62.45,12.09,0.1024,23.96,0.6014,205.0
2008-07-03,6887242.0,1065622840.93,13.63,9.57,12.99,1395.39,3.0,822474572.52,3492208.0,5315747.0,540329003.99,,,9752.0,6.85,,1200.0,,53.86,95305.0,265616.0,,,6.85,9752.0,0.25,8688.0,359367.0,720.75,77.96,,,60.79,29.24,2252622.0,348535081.99,,474.97,60.28,9.5,0.1098,26.38,0.5766,192.67
2008-07-04,6956790.0,1069847194.67,13.77,9.19,13.12,1372.39,3.0,842712717.15,3480454.0,5479825.0,535240239.84,,,196074.0,24.85,,,,43.97,179248.0,211169.0,,,24.85,196074.0,,3341.0,15170.0,685.82,4.15,,,61.37,28.17,2190555.0,336873633.03,,450.43,60.36,9.68,0.1188,27.9,0.5631,191.5
2008-07-07,6895835.0,1114687526.51,13.65,9.14,13.0,1336.2,3.0,872307827.92,3490800.0,5396392.0,564275568.88,,,46952.0,51.05,,,,43.2,269567.0,218704.0,,,51.05,46952.0,,182098.0,353000.0,678.69,70.63,,,28.33,28.33,8830607.0,1427436630.14,,1744.55,28.01,13.24,0.1342,29.85,0.5597,201.29
2008-07-08,7019878.0,1105537260.2,13.9,9.19,13.24,1393.96,3.0,842894838.88,3595425.0,5352166.0,566231536.18,,,378000.0,49.85,,,,48.14,258376.0,258867.0,,,49.85,378000.0,,,302602.0,718.64,50.13,2.77,,28.92,28.92,8837648.0,1391811817.32,14508.0,1750.35,29.11,16.39,0.1417,29.91,0.5646,196.11
2008-07-09,6726507.0,1082670753.15,13.32,8.82,12.68,1314.52,3.0,831473694.67,3410142.0,5165849.0,548882355.65,,,21857.0,,,,,50.74,,247506.0,,,,21857.0,,40366.0,186317.0,669.5,40.27,,,27.47,27.47,9003422.0,1449153576.69,,1792.62,27.19,16.98,0.1496,31.05,0.5419,200.43
2008-07-10,7149290.0,1134300161.41,14.15,9.48,13.48,1415.25,3.0,873333492.37,3466290.0,5504464.0,549958570.22,,,27842.0,73.43,,,,1.41,342480.0,8168.0,,,73.43,27842.0,,36474.0,3865.0,688.61,0.83,,,26.77,26.77,9480079.0,1504101126.1,,1881.97,26.79,15.9,0.1481,30.92,0.5522,197.57
2008-07-11,6772339.0,1063997049.23,13.41,9.08,12.77,1327.05,3.0,816594140.22,3333183.0,5197620.0,523673855.74,,,9515.0,,,,,40.36,,196301.0,,,,9515.0,,53679.0,306844.0,653.68,64.85,,,25.93,25.93,9522403.0,1496057520.68,,1866.81,25.93,16.5,0.1509,31.33,0.5268,195.64
2008-07-14,6702133.0,1066745383.79,13.27,9.06,12.64,1311.18,3.0,845753614.8,3223439.0,5313689.0,513058853.53,,,3790.0,36.1,,13668.0,,26.37,180334.0,132423.0,,,36.1,3790.0,2.67,18889.0,77933.0,631.45,16.53,,,25.18,25.18,9577263.0,1524365615.33,,1888.67,25.06,16.68,0.151,30.67,0.5236,198.2
2008-07-15,6467513.0,997252739.65,12.8,8.87,12.19,1272.76,3.0,794241478.48,3205268.0,5150918.0,494233609.48,,,57535.0,6.16,,,,23.28,30000.0,115396.0,,,6.16,57535.0,,39690.0,192771.0,630.21,36.08,,,25.23,25.23,9499688.0,1464796419.25,,1842.64,25.49,15.75,0.1511,31.24,0.5091,192.01
2008-07-16,6323646.0,977456052.37,12.52,8.72,11.92,1229.21,3.0,764727821.32,3216503.0,4947402.0,497180001.03,,77775.0,4261.0,1.18,15.07,,,18.37,6882.0,92606.0,,77775.0,1.18,4261.0,,99580.0,210398.0,620.0,42.11,,,25.23,25.23,9533286.0,1473575228.54,,1837.71,25.23,16.17,0.1554,31.46,0.496,192.48
2008-07-17,6126799.0,931284640.34,12.13,8.53,11.55,1183.61,3.0,712926264.07,3250636.0,4690248.0,494102610.21,,,89965.0,8.4,,,,12.86,52047.0,65832.0,,,8.4,89965.0,,10000.0,309201.0,622.53,62.88,,,25.43,25.43,9533736.0,1449145288.07,,1814.18,25.55,16.93,0.1462,28.99,0.4792,189.28
2008-07-18,6065043.0,881666876.38,12.01,8.59,11.44,1161.19,3.0,677520648.1,3073299.0,4660708.0,446761206.73,,,10722.0,3.83,,,,49.11,26546.0,247186.0,,,3.83,10722.0,,76233.0,56086.0,576.02,13.12,3.28,,23.87,23.87,9803907.0,1425180342.67,17106.0,1803.4,24.21,17.11,0.146,29.31,0.471,181.02
2008-07-21,6192339.0,944827238.02,12.26,8.7,11.68,1154.64,3.0,719640177.5,3184942.0,4716477.0,485958529.26,,,13196.0,11.85,,,,2.72,70754.0,12692.0,,,11.85,13196.0,,111139.0,14985.0,582.35,6.64,,,24.4,24.4,9869537.0,1505894199.95,,1841.39,24.03,16.9,0.146,29.04,0.4743,190.0
2008-07-22,6250567.0,953711667.7,12.37,8.69,11.78,1193.94,3.0,727663903.26,3177359.0,4769064.0,484801514.93,,,20916.0,19.05,,,,7.14,100199.0,39271.0,,,19.05,20916.0,,12961.0,47612.0,605.36,5.0,0.39,,24.33,24.33,9882420.0,1507859888.41,2189.0,1874.4,24.41,18.38,0.1471,28.52,0.4786,190.0
2008-07-23,6141996.0,921115774.56,12.16,8.65,11.58,1181.58,3.0,704044697.92,3148633.0,4694567.0,472200816.25,,,25886.0,37.34,,600.0,,23.05,174903.0,118221.0,,,37.34,25886.0,0.11,63609.0,250000.0,598.1,47.78,,,23.67,23.67,10152787.0,1522614515.13,,1906.73,23.88,16.96,0.145,28.64,0.4618,186.75
2008-07-24,5550780.0,778826492.38,10.99,7.85,10.47,1058.93,3.0,611972824.33,2986546.0,4361596.0,419040413.33,,,137893.0,0.94,,,,63.7,7000.0,332327.0,,,0.94,137893.0,,32347.0,339971.0,552.69,63.7,,,23.1,23.1,9942036.0,1394960892.88,,1789.47,23.6,19.1,0.1255,22.19,0.4293,174.72
2008-07-25,5503280.0,792667925.2,10.89,7.75,10.38,1016.38,3.0,618718792.09,3035896.0,4295598.0,437276930.02,,,22932.0,4.81,,,,11.22,37055.0,65207.0,,,4.81,22932.0,,91625.0,103053.0,537.26,28.16,,,23.48,23.48,9893687.0,1425042583.13,,1768.66,23.3,19.65,0.1279,21.54,0.4256,179.36
2008-07-28,5434631.0,772480291.96,10.76,7.67,10.25,1010.67,3.0,604344759.36,2805850.0,4251747.0,398824469.81,,,4854.0,1.54,,,,44.38,35768.0,257138.0,,,1.54,4854.0,,22238.0,79619.0,505.06,12.28,,,21.63,21.63,10164094.0,1444727765.44,,1816.55,21.75,19.79,0.1255,20.68,0.419,177.0
2008-07-29,5157041.0,777791830.05,10.21,7.3,9.72,960.69,2.0,623220770.69,2568517.0,4132179.0,387387173.76,,,31000.0,3.42,,,,94.15,19432.0,514980.0,,,3.42,31000.0,,246647.0,139000.0,463.63,25.56,,,19.83,19.83,10387316.0,1566628910.06,,1901.58,19.6,20.24,0.1309,21.45,0.398,187.81
2008-07-30,5148689.0,796378581.05,10.19,7.22,9.71,980.4,2.0,604914605.2,2510809.0,3910850.0,388361874.01,,,2200.0,3.63,,,,11.8,2710.0,72396.0,,,3.63,2200.0,,12488.0,224039.0,473.31,39.14,,,19.3,19.3,10500960.0,1624246410.01,,1993.97,19.18,20.02,0.1288,20.03,0.3957,192.61
2008-07-31,5140269.0,793218650.95,10.18,7.13,9.69,993.09,2.0,596803454.98,2661461.0,3867446.0,410702339.5,,,242318.0,4.95,,,,17.06,5180.0,92184.0,,,4.95,242318.0,,518.0,48584.0,510.61,8.39,,,20.43,20.43,10364051.0,1599324578.65,,1986.61,20.45,19.23,0.1288,19.8,0.3946,192.16
