,ALVER FP Equity_DX_SI_QTY,ALVER FP Equity_DX_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVER FP Equity_DX_SI_MV,ALVER FP Equity_DX_DSS,ALVER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SUPPLY_SI_QTY,ALVER FP Equity_DX_BROKER_SI_QTY,ALVER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVER FP Equity_DX_BROKER_SI_MV_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVER FP Equity_DX_BROKER_SI_MV_INC_x,ALVER FP Equity_DX_SUPPLY_SI_MV_NEW,ALVER FP Equity_DX_BROKER_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_NEW,ALVER FP Equity_DX_SUPPLY_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_QTY_INC,ALVER FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVER FP Equity_DX_BROKER_SI_MV_NEW_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVER FP Equity_DX_BROKER_SI_MV_INC_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVER FP Equity_DX_BROKER_SI_MV_ADD,ALVER FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_DEC,ALVER FP Equity_DX_SUPPLY_SI_MV,ALVER FP Equity_DX_BROKER_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_MV_RMV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVER FP Equity_DX_UTILIZATION_QUANTITY,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVER FP Equity_DX_BROKER_SI_CON_RATIO,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVER FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2900.0,1798.0,0.0,0.0,,0.0,,0.0
2016-03-01,2000.0,3120.0,0.01,0.03,0.01,0.0,0.0,3120.0,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-02,3000.0,4770.0,0.01,0.04,0.01,0.0,0.0,4770.0,0.0,3000.0,0.0,,,,,,1000.0,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.03,0.551,65.97,0.0
2016-03-03,3000.0,4920.0,0.01,0.04,0.01,0.0,0.0,4920.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,33.85,0.5522,66.15,0.0
2016-03-04,3000.0,4980.0,0.01,0.04,0.01,0.01,0.0,4980.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.23,0.5497,65.77,0.0
2016-03-07,3000.0,4830.0,0.01,0.04,0.01,0.0,0.0,4830.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0.5435,64.75,0.0
2016-03-08,3000.0,4740.0,0.01,0.04,0.01,0.0,0.0,4740.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.45,0.5424,64.55,0.0
2016-03-09,3000.0,4770.0,0.01,0.04,0.01,0.0,0.0,4770.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.34,0.549,65.66,0.0
2016-03-10,3000.0,4890.0,0.01,0.05,0.01,0.0,0.0,4890.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.52,0.5479,65.48,0.0
2016-03-11,3000.0,4830.0,0.01,0.05,0.01,0.0,0.0,4830.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.5459,65.15,0.0
2016-03-14,3000.0,4740.0,0.01,0.06,0.01,0.0,0.0,4740.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.82,0.5461,65.18,0.0
2016-03-15,3000.0,4710.0,0.01,0.06,0.01,0.0,0.0,4710.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.58,0.5476,65.42,0.0
2016-03-16,3000.0,4650.0,0.01,0.06,0.01,0.0,0.0,4650.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.05,0.5447,64.95,0.0
2016-03-17,3000.0,4740.0,0.01,0.06,0.01,0.0,0.0,4740.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.01,0.5511,65.99,0.0
2016-03-18,3000.0,4650.0,0.01,0.06,0.01,0.0,0.0,4650.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.86,0.5459,65.14,0.0
2016-03-21,3000.0,4650.0,0.01,0.06,0.01,0.0,0.0,4650.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.37,0.5489,65.63,0.0
2016-03-22,3000.0,4620.0,0.01,0.07,0.01,0.0,0.0,4620.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.59,0.5475,65.41,0.0
2016-03-23,3000.0,4530.0,0.01,0.07,0.01,0.0,0.0,4530.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0.5456,65.1,0.0
2016-03-24,3000.0,4590.0,0.01,0.08,0.01,0.0,0.0,4590.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.69,0.5469,65.31,0.0
2016-03-25,3000.0,4590.0,0.01,0.08,0.01,0.0,0.0,4590.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.68,0.547,65.32,0.0
2016-03-28,3000.0,4590.0,0.01,0.08,0.01,0.0,0.0,4590.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.51,0.548,65.49,0.0
2016-03-29,2000.0,4500.0,0.01,0.06,0.01,0.0,0.0,4500.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-30,2000.0,4360.0,0.01,0.03,0.01,0.0,0.0,4360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-31,2000.0,4200.0,0.01,0.02,0.01,0.0,0.0,4200.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-01,2000.0,3940.0,0.02,0.02,0.01,0.0,0.0,3940.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-04,2000.0,4000.0,0.02,0.01,0.01,0.0,0.0,4000.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-05,2000.0,3880.0,0.02,0.01,0.01,0.0,0.0,3880.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-06,2000.0,3820.0,0.02,0.01,0.01,0.0,0.0,3820.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-07,12000.0,22080.0,0.11,0.08,0.06,0.02,0.0,22080.0,0.0,12000.0,0.0,,,,,,10000.0,,,,,,,,,0.02,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.93,0.7321,84.07,0.0
2016-04-08,12000.0,21960.0,0.11,0.08,0.06,0.02,0.0,21960.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.55,0.7238,83.45,0.0
2016-04-11,12000.0,21480.0,0.11,0.08,0.06,0.02,0.0,21480.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.34,0.7266,83.66,0.0
2016-04-12,12000.0,22200.0,0.11,0.08,0.06,0.02,0.0,22200.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.716,82.86,0.0
2016-04-13,12000.0,21840.0,0.11,0.08,0.06,0.02,0.0,21840.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.47,0.7249,83.53,0.0
2016-04-14,12000.0,21960.0,0.11,0.08,0.06,0.02,0.0,21960.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.72,0.7215,83.28,0.0
2016-04-15,12000.0,21840.0,0.11,0.08,0.06,0.02,0.0,21840.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.7232,83.4,0.0
2016-04-18,12000.0,21840.0,0.11,0.07,0.06,0.02,0.0,21840.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.7224,83.34,0.0
2016-04-19,12000.0,21840.0,0.11,0.07,0.06,0.02,0.0,21840.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.7224,83.35,0.0
2016-04-20,12000.0,21480.0,0.11,0.07,0.06,0.02,0.0,21480.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.53,0.724,83.47,0.0
2016-04-21,12000.0,21600.0,0.11,0.07,0.06,0.02,0.0,21600.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.83,0.7201,83.17,0.0
2016-04-22,11775.0,21783.75,0.11,0.07,0.06,0.02,0.0,21783.75,0.0,11775.0,0.0,,,,,,,,,,,,,,,,,225.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.41,0.7124,82.59,0.0
2016-04-25,10341.0,19751.31,0.09,0.06,0.05,0.02,0.0,19751.31,0.0,10341.0,0.0,,,,,,,,,,,,,,,,,1434.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.84,0.682,80.16,0.0
2016-04-26,10341.0,20578.59,0.09,0.06,0.05,0.02,0.0,20578.59,0.0,10341.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.97,0.6804,80.03,0.0
2016-04-27,10341.0,20992.23,0.09,0.06,0.05,0.02,0.0,20992.23,0.0,10341.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.63,0.6845,80.37,0.0
2016-04-28,10341.0,20682.0,0.09,0.06,0.05,0.02,0.0,20682.0,0.0,10341.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.11,0.6908,80.89,0.0
2016-04-29,20341.0,40071.77,0.19,0.12,0.1,0.04,0.0,40071.77,0.0,20341.0,0.0,,,,0.02,,,,,10000.0,,,,0.02,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.8266,90.41,0.0
2016-05-02,20341.0,38647.9,0.19,0.12,0.1,0.04,0.0,38647.9,0.0,20341.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.29,0.8315,90.71,0.0
2016-05-03,20341.0,37630.85,0.19,0.12,0.1,0.04,0.0,37630.85,0.0,20341.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.65,0.8256,90.35,0.0
2016-05-04,20341.0,36410.39,0.19,0.11,0.1,0.04,0.0,36410.39,0.0,20341.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.56,0.8271,90.44,0.0
2016-05-05,20341.0,36206.98,0.19,0.11,0.1,0.04,0.0,36206.98,0.0,20341.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.81,0.8231,90.19,0.0
2016-05-06,46041.0,83334.21,0.42,0.26,0.22,0.08,0.0,83334.21,0.0,46041.0,0.0,,,,0.05,,,,,25700.0,,,,0.05,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.9157,95.59,0.0
2016-05-09,46041.0,83794.62,0.42,0.26,0.22,0.08,0.0,83794.62,0.0,46041.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.9164,95.63,0.0
2016-05-10,46041.0,81952.98,0.42,0.26,0.22,0.08,0.0,81952.98,0.0,46041.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.9185,95.75,0.0
2016-05-11,46041.0,83334.21,0.42,0.34,0.22,0.08,0.0,83334.21,0.0,46041.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.9157,95.59,0.0
2016-05-12,46041.0,84715.44,0.42,0.52,0.22,0.08,0.0,84715.44,0.0,46041.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.9155,95.58,0.0
2016-05-13,46364.0,82991.56,0.43,0.56,0.22,0.09,0.0,82991.56,0.0,46364.0,0.0,,,,0.0,,,,,323.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.9193,95.78,0.0
2016-05-16,46364.0,83455.2,0.43,0.72,0.22,0.08,0.0,83455.2,0.0,46364.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.917,95.66,0.0
2016-05-17,45997.0,82334.63,0.42,0.86,0.22,0.08,0.0,82334.63,0.0,45997.0,0.0,,,,,,,,,,,,,,,,,367.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.9172,95.67,0.0
2016-05-18,45997.0,82794.6,0.42,0.93,0.22,0.08,0.0,82794.6,0.0,45997.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.916,95.6,0.0
2016-05-19,45997.0,81874.66,0.42,0.94,0.22,0.08,0.0,81874.66,0.0,45997.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.9177,95.7,0.0
2016-05-20,44672.0,79069.44,0.41,0.95,0.21,0.08,0.0,79069.44,0.0,44672.0,0.0,,,,,,,,,,,,,,,,,1325.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.9149,95.55,0.0
2016-05-23,43246.0,77410.34,0.4,0.92,0.21,0.08,0.0,77410.34,0.0,43246.0,0.0,,,,,,,,,,,,,,,,,1426.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.9109,95.33,0.0
2016-05-24,40887.0,71552.25,0.38,0.89,0.2,0.07,0.0,71552.25,0.0,40887.0,0.0,,,,,,,,,,,,,,,,,2359.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.9086,95.2,0.0
2016-05-25,38394.0,66421.62,0.35,0.93,0.18,0.07,0.0,66421.62,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,2493.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.9023,94.85,0.0
2016-05-26,38394.0,66805.56,0.35,0.87,0.18,0.07,0.0,66805.56,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.9009,94.77,0.0
2016-05-27,38394.0,67573.44,0.35,0.87,0.18,0.07,0.0,67573.44,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.8998,94.71,0.0
2016-05-30,38394.0,66805.56,0.35,0.9,0.18,0.07,0.0,66805.56,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.9013,94.8,0.0
2016-05-31,38394.0,66037.68,0.35,0.92,0.18,0.07,0.0,66037.68,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.9021,94.84,0.0
2016-06-01,38394.0,66421.62,0.35,0.91,0.18,0.07,0.0,66421.62,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.9009,94.77,0.0
2016-06-02,38394.0,67957.38,0.35,0.92,0.18,0.07,0.0,67957.38,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.8989,94.66,0.0
2016-06-03,38394.0,66421.62,0.35,0.88,0.18,0.07,0.0,66421.62,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.9049,94.99,0.0
2016-06-06,38394.0,67573.44,0.35,0.93,0.18,0.07,0.0,67573.44,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.8998,94.71,0.0
2016-06-07,38394.0,67189.5,0.35,0.95,0.18,0.07,0.0,67189.5,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.18,0.9018,94.82,0.0
2016-06-08,38394.0,67573.44,0.35,1.08,0.18,0.07,0.0,67573.44,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.9009,94.77,0.0
2016-06-09,38394.0,67189.5,0.35,1.13,0.18,0.07,0.0,67189.5,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.9015,94.81,0.0
2016-06-10,38394.0,66805.56,0.35,1.22,0.18,0.07,0.0,66805.56,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.9013,94.8,0.0
2016-06-13,38394.0,62582.22,0.35,1.34,0.18,0.07,0.0,62582.22,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.9072,95.12,0.0
2016-06-14,38394.0,59510.7,0.35,1.29,0.18,0.06,0.0,59510.7,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.9055,95.03,0.0
2016-06-15,38394.0,59894.64,0.35,1.3,0.18,0.06,0.0,59894.64,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.9009,94.77,0.0
2016-06-16,38394.0,57207.06,0.35,1.34,0.18,0.06,0.0,57207.06,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.9056,95.04,0.0
2016-06-17,38394.0,59126.76,0.35,1.34,0.18,0.06,0.0,59126.76,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.8985,94.64,0.0
2016-06-20,38394.0,62198.28,0.35,1.33,0.18,0.06,0.0,62198.28,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.8965,94.53,0.0
2016-06-21,38394.0,62582.22,0.35,1.32,0.18,0.06,0.0,62582.22,0.0,38394.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.9002,94.73,0.0
2016-06-22,37700.0,62582.0,0.35,1.23,0.18,0.06,0.0,62582.0,0.0,37700.0,0.0,,,,,,,,,,,,,,,,,694.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.39,0.898,94.61,0.0
2016-06-23,27700.0,45151.0,0.25,0.87,0.13,0.05,0.0,45151.0,0.0,27700.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.8681,92.9,0.0
2016-06-24,4700.0,7285.0,0.04,0.15,0.02,0.01,0.0,7285.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,23000.0,0.0,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,41.17,0.5156,58.83,0.0
2016-06-27,4700.0,6956.0,0.04,0.15,0.02,0.01,0.0,6956.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.37,0.5149,58.63,0.0
2016-06-28,4700.0,7332.0,0.04,0.14,0.02,0.01,0.0,7332.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.86,0.5075,56.14,0.0
2016-06-29,4700.0,7379.0,0.04,0.14,0.02,0.01,0.0,7379.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.33,0.5118,57.67,0.0
2016-06-30,4700.0,7473.0,0.04,0.14,0.02,0.01,0.0,7473.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.5102,57.14,0.0
2016-07-01,4700.0,7520.0,0.04,0.14,0.02,0.01,0.0,7520.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.7,0.5107,57.3,0.0
2016-07-04,4700.0,7567.0,0.04,0.15,0.02,0.01,0.0,7567.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.65,0.5108,57.35,0.0
2016-07-05,4700.0,7238.0,0.04,0.15,0.02,0.01,0.0,7238.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.62,0.514,58.38,0.0
2016-07-06,4700.0,7097.0,0.04,0.15,0.02,0.01,0.0,7097.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.5128,58.0,0.0
2016-07-07,4700.0,7050.0,0.04,0.18,0.02,0.01,0.0,7050.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.42,0.5115,57.58,0.0
2016-07-08,4700.0,7191.0,0.04,0.17,0.02,0.01,0.0,7191.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.07,0.5096,56.93,0.0
2016-07-11,4700.0,7191.0,0.04,0.19,0.02,0.01,0.0,7191.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.52,0.5112,57.48,0.0
2016-07-12,4700.0,7661.0,0.04,0.19,0.02,0.01,0.0,7661.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.18,0.5068,55.82,0.0
2016-07-13,4700.0,7661.0,0.04,0.18,0.02,0.01,0.0,7661.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.51,0.5112,57.49,0.0
