,EL FP Equity_DX_SI_QTY,EL FP Equity_DX_SHORT_INTEREST_VALUE,EL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EL FP Equity_DX_SI_MV,EL FP Equity_DX_DSS,EL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY,EL FP Equity_DX_BROKER_SI_QTY,EL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EL FP Equity_DX_BROKER_SI_MV_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_INC_x,EL FP Equity_DX_BROKER_SI_MV_INC_x,EL FP Equity_DX_SUPPLY_SI_MV_NEW,EL FP Equity_DX_BROKER_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_NEW,EL FP Equity_DX_SUPPLY_SI_MV_DEC,EL FP Equity_DX_BROKER_SI_QTY_INC,EL FP Equity_DX_SUPPLY_SI_QTY_DEC,EL FP Equity_DX_BROKER_SI_MV_NEW_y,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EL FP Equity_DX_BROKER_SI_MV_INC_y,EL FP Equity_DX_SUPPLY_SI_QTY_INC_y,EL FP Equity_DX_BROKER_SI_MV_ADD,EL FP Equity_DX_SUPPLY_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_DEC,EL FP Equity_DX_SUPPLY_SI_MV,EL FP Equity_DX_BROKER_SI_MV_DEC,EL FP Equity_DX_SUPPLY_SI_MV_RMV,EL FP Equity_DX_BROKER_SI_MV_RMV,EL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EL FP Equity_DX_UTILIZATION_QUANTITY,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EL FP Equity_DX_ACTIVE_UTILIZATION_MV,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EL FP Equity_DX_BROKER_SI_CON_RATIO,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EL FP Equity_DX_DEMAND_SUPPLY_RATIO,EL FP Equity_PX_LAST
2010-04-30,19287400.0,804237032.1,9.76,28.96,8.93,869.35,2.0,634994535.91,10118839.0,15228587.0,421930641.02,,,109315.0,6.63,,,,4.45,219538.0,98801.0,,,6.63,109315.0,,975746.0,2589.0,461.34,0.11,,,22.11,22.11,35652540.0,1486623026.24,,1628.09,22.08,12.71,0.1108,23.89,0.4214,45.935
2010-05-03,20923252.0,890206575.82,10.59,31.14,9.68,951.25,2.0,712461782.71,10237706.0,16745571.0,435576324.49,,,40056.0,88.71,,,,0.24,1913336.0,5344.0,,,88.71,40056.0,,84155.0,396352.0,473.74,17.95,,,23.03,23.03,34217056.0,1455808507.03,,1582.93,23.03,20.59,0.1214,21.85,0.4707,46.87
2010-05-04,21261364.0,893880472.6,10.76,31.45,9.84,982.19,2.0,705972953.21,10888110.0,16791896.0,457763147.86,,,470565.0,27.96,,,,1.44,569107.0,42201.0,,,27.96,470565.0,,222040.0,522782.0,514.69,20.58,,,24.4,24.4,33732712.0,1418206872.55,,1579.94,24.57,17.81,0.1113,21.24,0.4765,46.315
2010-05-05,22224010.0,919928185.33,11.25,33.23,10.29,1023.0,3.0,742577916.41,11386959.0,17939508.0,471345384.08,,,190828.0,54.51,,,,1.12,1193345.0,23518.0,,,54.51,190828.0,,331539.0,45733.0,532.05,2.22,,,24.98,24.98,34206244.0,1415914048.36,,1585.49,25.13,19.53,0.1132,20.35,0.4874,45.6
2010-05-06,22512244.0,944120486.63,11.39,32.77,10.42,1024.12,3.0,760090617.4,11566839.0,18124112.0,485091120.43,,141334.0,163516.0,4.88,6.53,,,6.84,195869.0,145446.0,,141334.0,4.88,163516.0,,40442.0,11265.0,533.48,0.53,0.91,,25.38,25.38,34007124.0,1426193784.13,19966.0,1559.45,25.49,19.79,0.1136,20.31,0.494,46.2
2010-05-07,22720288.0,926033785.73,11.5,32.31,10.51,1032.89,3.0,746823086.56,11575651.0,18323344.0,471800529.9,,,56642.0,22.07,,,,2.44,418319.0,57843.0,,,22.07,56642.0,,10013.0,219087.0,529.7,9.73,,,25.31,25.31,34163612.0,1392440930.09,,1563.57,25.3,20.11,0.1191,21.64,0.4967,44.9
2010-05-10,22897956.0,959880797.94,11.59,30.71,10.6,1026.17,3.0,771495130.98,12322035.0,18404016.0,516538890.55,,,410198.0,4.51,,,,2.17,101630.0,34772.0,,,4.51,410198.0,,370958.0,20959.0,553.81,0.92,,,26.29,26.29,34544068.0,1448085041.12,,1560.32,26.2,20.2,0.1181,21.17,0.4886,46.18
2010-05-11,22049288.0,922403241.95,11.16,28.49,10.2,1008.48,3.0,741171130.77,12535193.0,17717084.0,524393470.74,,,233363.0,18.93,,,,10.99,402963.0,336894.0,,,18.93,233363.0,,316689.0,1089894.0,583.74,44.18,,,26.71,26.71,34401376.0,1439136753.54,,1594.55,26.8,17.2,0.1079,20.65,0.4698,46.085
2010-05-12,23982404.0,1019491317.0,12.14,30.69,11.1,1098.05,3.0,808682836.63,13757797.0,19023368.0,584843562.08,,,544027.0,52.11,,290000.0,,3.39,1114383.0,70957.0,,,52.11,544027.0,14.11,793016.0,98098.0,637.25,4.72,,,58.49,28.82,9762059.0,414984852.5,,451.85,58.51,18.91,0.1069,19.4,0.5024,46.83
2010-05-13,25316208.0,1095724975.07,12.81,32.27,11.72,1168.29,3.0,869916247.2,13977869.0,20099004.0,604983975.54,,,107083.0,58.39,,,,7.63,1231372.0,174124.0,,,58.39,107083.0,,287113.0,155737.0,659.44,6.96,,,59.9,29.21,9357215.0,404994862.29,,441.41,59.9,17.75,0.0985,18.09,0.5291,47.68
2010-05-14,26043124.0,1110874972.84,13.18,33.56,12.05,1217.97,3.0,860767161.57,15140174.0,20179648.0,645807330.22,,,945658.0,30.19,,,,18.49,601172.0,433925.0,,,30.19,945658.0,,650572.0,520528.0,728.05,21.5,,,62.35,31.72,9141986.0,389953350.05,,437.79,62.45,16.74,0.0948,17.49,0.5456,46.99
2010-05-17,30434150.0,1306463104.9,15.4,39.66,14.08,1411.03,3.0,1058107641.65,17133912.0,24648692.0,735516643.99,,,1105161.0,153.33,,1180000.0,,6.34,3299595.0,122067.0,,,153.33,1105161.0,55.8,1010643.0,10552.0,806.27,0.55,,,68.02,36.43,8054610.0,345764570.04,,379.18,68.01,14.38,0.0897,14.97,0.647,47.29
2010-05-18,35188740.0,1528932943.52,17.81,45.98,16.29,1665.11,4.0,1137344727.46,19118564.0,26176248.0,830691929.65,,,1337083.0,164.82,,,,17.12,3187829.0,365463.0,,,164.82,1337083.0,,1014100.0,1660273.0,913.89,70.44,0.05,,71.36,40.41,7671820.0,333336696.19,1067.0,364.82,71.47,13.77,0.0827,14.6,0.7438,47.865
2010-05-19,40739612.0,1762349424.99,20.62,53.43,18.85,1921.6,4.0,1262919239.24,21885362.0,29194460.0,946735946.74,,,1701857.0,177.24,,,,79.19,3746721.0,1662074.0,,,177.24,1701857.0,,2727015.0,728507.0,1041.25,38.66,,,69.17,44.49,9755106.0,421994825.33,,466.38,69.07,12.59,0.0923,20.22,0.8282,47.655
2010-05-20,44086404.0,1846498355.0,22.31,57.1,20.4,2063.46,5.0,1256318726.6,24664274.0,29995464.0,1033029170.82,,,1765007.0,44.32,,,,14.48,1092520.0,305158.0,,,44.32,1765007.0,,1319063.0,291518.0,1163.96,14.9,,,78.08,51.77,6925700.0,290073412.59,,327.0,78.07,11.75,0.0853,18.87,0.9253,46.14
2010-05-21,44690104.0,1856773531.26,22.62,56.7,20.68,2051.45,5.0,1273330194.99,25430996.0,30647388.0,1056600813.6,,,1257756.0,63.08,,,,34.63,1432006.0,678628.0,,,63.08,1257756.0,,187593.0,780081.0,1164.62,40.82,,,79.81,52.07,6432272.0,267246466.81,,294.66,79.81,11.7,0.0822,19.22,0.915,45.77
2010-05-24,46348016.0,1923762794.04,23.46,57.54,21.45,2137.82,5.0,1277812216.52,25913432.0,30785532.0,1075586414.47,,,853039.0,56.4,,,,20.63,1171253.0,480269.0,,,56.4,853039.0,,109667.0,1033109.0,1197.45,48.15,,,81.05,54.56,6059802.0,251523638.61,,279.13,81.1,11.29,0.0828,18.87,0.9758,45.725
2010-05-25,47934868.0,1979464524.57,24.26,61.26,22.18,2190.26,5.0,1330582084.61,25870280.0,32221480.0,1068310055.65,,35600.0,74476.0,83.17,1.63,7900.0,,14.13,1849563.0,290196.0,,35600.0,83.17,74476.0,0.36,192689.0,421516.0,1181.32,22.69,2.55,,87.61,54.4,3659566.0,151121331.39,55722.0,166.13,87.67,10.98,0.0787,17.62,1.008,44.795
2010-05-26,49602968.0,2072126638.1,25.11,63.85,22.96,2261.87,5.0,1415508329.25,25988316.0,33884712.0,1085642332.19,,55722.0,50830.0,91.5,2.5,,,7.42,1991863.0,150720.0,,55722.0,91.5,50830.0,,162213.0,328629.0,1175.33,15.57,0.0,,87.2,54.53,3813920.0,159323636.19,9.0,173.86,87.11,10.71,0.0788,17.29,1.0408,45.315
2010-05-27,50106652.0,2124577875.47,25.36,64.85,23.19,2276.78,5.0,1420838780.68,25384828.0,33509468.0,1076344991.91,,,103951.0,14.6,,,,32.42,335399.0,713437.0,,,14.6,103951.0,,6000.0,710643.0,1148.66,38.25,,,89.16,53.26,3087078.0,130895546.94,,142.15,88.99,10.62,0.0838,19.29,1.0514,45.995
2010-05-28,46083032.0,1972876513.34,23.32,60.2,21.33,2128.68,5.0,1387173238.32,24715132.0,32402002.0,1058088006.17,,,44601.0,16.89,,9651.0,,45.75,274584.0,1155790.0,,,16.89,44601.0,0.44,441491.0,1391702.0,1142.04,57.53,,,77.95,49.95,6991688.0,299323556.74,,321.33,78.04,11.45,0.0761,16.25,0.9314,46.44
2010-05-31,45455440.0,1946427493.78,23.01,59.98,21.02,2105.94,5.0,1363162536.15,24629124.0,31834298.0,1054632935.05,,,103919.0,1.14,,,,9.38,24587.0,211193.0,,,1.14,103919.0,,21268.0,592291.0,1145.02,25.06,,,79.25,48.78,6446804.0,276055771.38,,299.47,79.27,11.57,0.0765,16.39,0.9003,46.45
2010-06-01,43900216.0,1890354130.22,22.22,59.08,20.31,2039.5,5.0,1327490565.58,23903772.0,30828680.0,1029302318.88,,,234302.0,13.43,,,,44.01,247562.0,959654.0,,,13.43,234302.0,,,1253179.0,1112.97,57.08,,,77.85,47.29,6799334.0,292780999.29,,315.98,77.89,11.71,0.0788,16.78,0.8685,46.71
2010-06-02,40403512.0,1743509845.94,20.45,54.25,18.69,1880.65,4.0,1277923228.88,21884678.0,29614164.0,944377101.88,,,678627.0,20.19,,172449.0,,123.82,400588.0,2702130.0,,,20.19,678627.0,8.49,4408.0,1787555.0,1023.6,84.61,,,68.65,44.11,9993798.0,431256698.95,,467.28,68.66,10.93,0.0833,18.8,0.8143,46.81
2010-06-03,36437208.0,1600233989.5,18.44,48.9,16.85,1703.87,4.0,1227706281.04,21025300.0,27954780.0,923380290.26,,,642693.0,32.86,,,,69.09,624989.0,1496772.0,,,32.86,642693.0,,30302.0,2284371.0,988.96,107.77,1.67,,69.29,42.83,9317544.0,409203982.03,35600.0,437.56,69.33,11.87,0.0845,18.04,0.7422,47.64
2010-06-04,26943334.0,1169997649.07,13.64,36.04,12.46,1272.03,3.0,843967643.68,15170517.0,19435340.0,658770337.23,,,11532.0,67.92,,,,279.33,1340409.0,6101987.0,,,67.92,11532.0,,235671.0,9859851.0,728.88,464.57,,,61.91,32.68,9334765.0,405356408.55,,446.33,62.02,14.57,0.0841,15.79,0.5805,47.105
2010-06-07,25835372.0,1119860664.61,13.08,34.01,11.95,1203.88,3.0,772742927.22,15145750.0,17827308.0,656508048.77,,,416983.0,12.49,,1868.0,,23.79,268390.0,485034.0,,,12.49,416983.0,0.09,43284.0,1878288.0,716.82,96.61,,,62.02,31.0,9274796.0,402025533.55,,438.07,62.07,14.57,0.0926,16.71,0.5288,47.02
2010-06-08,25501712.0,1113743560.22,12.91,33.56,11.8,1183.97,3.0,817008912.74,13547020.0,18707292.0,591642878.14,,,27151.0,51.54,,,,78.56,1072311.0,1641882.0,,,51.54,27151.0,,16001.0,192327.0,636.29,9.26,,,27.62,27.62,35492344.0,1550067288.31,,1669.02,27.6,14.77,0.0934,16.94,0.52,47.375
2010-06-09,24643676.0,1094785565.67,12.47,32.33,11.4,1147.69,3.0,810263120.2,13164868.0,18239062.0,584844057.37,,,71164.0,7.93,,,,24.9,162601.0,553971.0,,,7.93,71164.0,,101862.0,630832.0,625.06,31.91,0.06,,26.83,26.83,35895916.0,1594661880.12,1207.0,1707.7,26.79,15.41,0.0952,17.56,0.5023,48.19
2010-06-10,24368332.0,1101311188.74,12.33,32.05,11.27,1144.28,3.0,820876022.04,13117219.0,18163240.0,592824328.31,,,437561.0,13.07,,,,45.26,292062.0,995834.0,,,13.07,437561.0,,510624.0,367884.0,632.6,15.68,,,26.69,26.69,36023172.0,1628044232.89,,1741.97,26.64,15.48,0.096,17.65,0.4959,49.025
2010-06-11,24901008.0,1114137027.52,12.6,33.0,11.52,1188.54,3.0,858792705.95,12642005.0,19194052.0,565636775.53,,,154837.0,53.21,,,,30.23,1051201.0,630051.0,,,53.21,154837.0,,,20390.0,617.99,0.0,,,26.07,26.07,35855972.0,1604291121.98,,1750.76,26.09,15.35,0.0965,17.03,0.5134,48.535
2010-06-14,24017432.0,1075821241.6,12.16,31.63,11.11,1138.73,3.0,811871050.56,13172372.0,18124812.0,590034671.48,,,685388.0,14.92,,,,8.95,308446.0,169641.0,,,14.92,685388.0,,53267.0,1377685.0,638.05,68.26,1.89,,27.15,27.15,35340672.0,1583027095.9,38647.0,1715.46,27.11,12.32,0.0919,17.75,0.4951,48.59
2010-06-15,24175252.0,1091693610.21,12.24,31.89,11.18,1146.61,3.0,822333810.69,13036079.0,18210354.0,588676558.43,,6.0,317339.0,15.77,0.0,25000.0,,35.0,323701.0,723291.0,,6.0,15.77,317339.0,1.22,269659.0,263159.0,633.41,13.79,0.0,,26.88,26.88,35464284.0,1601477917.72,6.0,1725.41,26.85,12.19,0.091,17.64,0.4985,48.985
2010-06-16,24997758.0,1126070570.96,12.65,33.28,11.56,1193.0,3.0,868261159.6,12959367.0,19274620.0,583778825.16,,,178239.0,44.91,,202100.0,,11.06,885130.0,254951.0,,,44.91,178239.0,9.82,,22963.0,633.05,0.73,,,26.7,26.7,35584196.0,1602956389.4,,1740.06,26.68,11.81,0.0905,16.98,0.515,48.865
2010-06-17,24932484.0,1126577834.3,12.62,34.02,11.53,1187.12,3.0,839901513.11,12027389.0,18588002.0,543459281.95,,,248128.0,4.32,,,,58.62,87935.0,1181906.0,,,4.32,248128.0,,1800.0,774554.0,585.97,38.54,,,24.97,24.97,36139484.0,1632967722.65,,1765.07,24.92,13.22,0.0927,17.05,0.5176,49.015
2010-06-18,23174140.0,1045097288.13,11.72,32.56,10.72,1104.01,3.0,787314915.67,11414552.0,17458036.0,514768502.33,,,194327.0,,,,,38.68,,818220.0,,,,194327.0,,21456.0,1129966.0,558.95,55.02,0.5,,23.56,23.56,37032836.0,1670090733.7,10400.0,1812.28,23.57,12.75,0.0935,17.09,0.4783,48.92
2010-06-21,23172672.0,1058489171.24,11.72,34.28,10.72,1109.49,3.0,822873446.02,10727242.0,18014522.0,490002598.51,,,178507.0,44.28,,,,51.65,893000.0,1069220.0,,,44.28,178507.0,,203467.0,336514.0,528.04,13.47,0.0,,22.58,22.58,36787936.0,1680411818.21,64.0,1808.18,22.6,12.74,0.0895,17.05,0.4877,49.55
2010-06-22,22063676.0,1012205111.05,11.16,33.62,10.21,1062.23,3.0,795631875.8,10458997.0,17342892.0,479822592.57,,,127008.0,8.92,,8610.0,,19.65,164041.0,434678.0,,,8.92,127008.0,0.45,39425.0,844280.0,521.07,41.76,,,21.97,21.97,37141468.0,1703922036.46,,1845.69,22.02,13.41,0.0894,16.91,0.4635,49.765
2010-06-23,25250664.0,1156667267.99,12.77,38.33,11.68,1221.2,3.0,909209554.6,10543821.0,19848530.0,482985026.86,,,147732.0,163.0,,22400.0,,25.7,3236135.0,507128.0,,,163.0,147732.0,1.11,444220.0,491743.0,524.62,25.66,,13.07,22.12,22.12,37118068.0,1700282190.86,,1845.57,22.13,14.68,0.1092,23.26,0.5298,49.69
2010-06-24,25030372.0,1137807920.88,12.66,38.03,11.58,1210.79,3.0,919286952.24,10263521.0,20223180.0,466549817.55,12.92,,127941.0,3.8,,446643.0,258155.0,21.02,89617.0,421978.0,12.92,,3.8,127941.0,23.22,13737.0,419765.0,508.18,18.8,,,21.48,21.48,37507608.0,1704986784.68,,1855.61,21.5,14.81,0.1094,23.43,0.524,49.31
2010-06-25,24378788.0,1100322936.43,12.33,36.98,11.28,1174.45,3.0,876339127.15,10203561.0,19416196.0,460532008.46,,,203962.0,4.5,,,,13.2,98699.0,263922.0,,,4.5,203962.0,,,905683.0,503.09,45.96,,,21.35,21.35,37596132.0,1696880351.91,,1853.35,21.35,15.27,0.1055,21.83,0.51,48.96
2010-06-28,24248736.0,1104847734.36,12.27,37.1,11.22,1167.05,3.0,888471641.16,10117325.0,19499804.0,460976753.76,,,83928.0,4.3,,,,15.27,115482.0,310772.0,,,4.3,83928.0,,140608.0,31875.0,499.28,1.49,,,21.16,21.16,37703928.0,1717908076.83,,1856.9,21.19,15.37,0.1058,21.85,0.5071,49.425
2010-06-29,23838616.0,1069130030.97,12.31,36.77,11.23,1150.02,3.0,843444567.52,9983430.0,18806460.0,447743477.44,,,65504.0,0.89,,,,12.58,13120.0,257379.0,,,0.89,65504.0,,57980.0,706462.0,495.8,33.55,,,20.98,20.98,37602488.0,1686421273.79,,1862.88,21.02,15.6,0.107,22.06,0.501,48.65
2010-06-30,23943356.0,1081111407.24,12.36,36.87,11.28,1141.21,3.0,851893188.62,9992908.0,18866864.0,451208545.3,,,47747.0,22.54,,,,1.81,485943.0,38269.0,,,22.54,47747.0,,,425541.0,487.16,25.33,,,21.23,21.23,37083636.0,1674432853.16,,1808.9,21.22,15.72,0.102,20.2,0.5086,48.98
2010-07-01,23046072.0,1020307159.34,11.9,35.94,10.86,1092.96,3.0,791229393.52,10119706.0,17871804.0,448024656.1,,42736.0,120653.0,1.48,2.05,,,2.34,28092.0,46265.0,,42736.0,1.48,120653.0,,9674.0,1023151.0,491.32,51.58,,,21.76,21.76,36390088.0,1611080071.07,,1768.08,21.75,16.42,0.0999,18.66,0.4955,48.025
2010-07-02,22760696.0,1003056754.82,11.75,36.39,10.73,1069.72,3.0,778288657.66,10106065.0,17660408.0,445371124.1,,,70000.0,,,,,4.64,,83641.0,,,,70000.0,,,211397.0,486.01,13.05,,,21.76,21.76,36334620.0,1601255340.55,,1749.42,21.74,16.78,0.1003,18.36,0.4901,47.805
2010-07-05,23009092.0,1015594332.11,11.86,37.39,10.83,1080.89,3.0,781081566.06,9991941.0,17696020.0,441032555.58,,,123504.0,9.72,,,,11.68,195613.0,239606.0,,,9.72,123504.0,,1978.0,160000.0,479.14,7.76,,,21.46,21.46,36562308.0,1613817388.95,,1752.04,21.47,16.6,0.0991,18.13,0.4942,47.88
2010-07-06,22186522.0,988081823.96,11.43,36.58,10.44,1039.56,3.0,752775313.21,10207403.0,16902918.0,454589023.65,,,375499.0,0.48,,,,8.22,10761.0,162332.0,,,0.48,375499.0,,2295.0,803863.0,488.33,39.13,,,21.91,21.91,36386504.0,1620481265.14,,1743.91,21.88,17.26,0.1016,18.8,0.4762,48.31
2010-07-07,22851832.0,1015710260.99,11.78,38.77,10.75,1078.44,3.0,756084595.73,10764451.0,17010676.0,478454564.81,,,454811.0,5.97,,,,12.45,118261.0,261959.0,,,5.97,454811.0,,364196.0,10504.0,520.35,0.33,,,22.98,22.98,36076192.0,1603502003.33,,1743.91,22.98,16.83,0.0996,18.53,0.4879,48.215
2010-07-08,21984394.0,989314646.18,11.33,36.94,10.34,1036.45,3.0,742393174.1,10074999.0,16497344.0,453382707.34,,,46566.0,8.7,,,,36.7,168124.0,743717.0,,,8.7,46566.0,,7699.0,681455.0,485.89,31.7,,,21.41,21.41,36987500.0,1664465960.52,,1786.8,21.38,17.53,0.1054,19.19,0.4671,48.815
2010-07-09,22071898.0,997627058.36,11.38,37.01,10.38,1048.15,3.0,749438745.01,10184702.0,16580881.0,460338041.46,,,168858.0,4.91,,9311.0,,4.43,93400.0,98155.0,,,4.91,168858.0,0.45,39000.0,19174.0,498.03,0.92,,,21.67,21.67,36806504.0,1663616074.8,,1799.26,21.68,17.34,0.1041,18.93,0.4697,49.03
2010-07-12,19344220.0,882541878.38,9.97,32.38,9.1,922.82,2.0,631928931.82,10313935.0,13851096.0,470552938.73,,,434216.0,22.65,,,,29.25,444526.0,609415.0,,,22.65,434216.0,,304432.0,3174311.0,507.44,151.08,,,21.48,21.48,37707720.0,1720340341.37,,1854.01,21.49,13.19,0.0927,19.8,0.4028,49.49
2010-07-13,19319552.0,880347850.09,9.96,32.02,9.09,922.68,2.0,629010092.56,10440174.0,13803854.0,475734879.12,,,251088.0,12.71,,,,9.29,250000.0,192720.0,,,12.71,251088.0,,67871.0,297242.0,513.92,14.3,,,21.78,21.78,37496208.0,1708616540.34,,1849.38,21.75,13.19,0.0925,19.85,0.403,49.43
2010-07-14,19156624.0,880870500.41,9.87,31.73,9.01,916.52,2.0,621269645.36,10517256.0,13510986.0,483610293.53,,,104401.0,,,,,6.2,,127319.0,,,,104401.0,,100000.0,292868.0,520.14,13.77,,,21.9,21.9,37504692.0,1724561530.77,,1855.76,21.89,13.2,0.0926,19.9,0.3989,49.88
2010-07-15,19074712.0,879214091.25,9.83,31.72,8.97,914.12,2.0,623226594.21,10553941.0,13521016.0,486464678.76,,,83149.0,31.04,,,,2.96,626327.0,65978.0,,,31.04,83149.0,,19514.0,616297.0,523.01,30.71,,,22.01,22.01,37394012.0,1723608842.9,,1858.07,21.97,13.37,0.0961,20.02,0.3978,50.0
2010-07-16,19055312.0,871293324.54,9.82,32.1,8.97,915.0,2.0,620359834.55,10510609.0,13567360.0,480591630.22,,,137245.0,6.21,,,,8.94,122000.0,180577.0,,,6.21,137245.0,,,75656.0,523.02,3.73,,,21.92,21.92,37433656.0,1711632671.55,,1863.25,21.92,13.44,0.0966,20.0,0.3974,49.6
2010-07-19,18676676.0,844683041.02,9.63,32.26,8.79,895.59,2.0,610681518.13,10270110.0,13502699.0,464482424.3,,,98235.0,1.7,,,,17.13,36811.0,338734.0,,,1.7,98235.0,,,101472.0,507.95,2.81,,,21.33,21.33,37870000.0,1712732327.92,,1872.19,21.34,13.71,0.0963,20.28,0.388,49.06
2010-07-20,19096860.0,858141065.38,9.84,33.28,8.98,911.55,2.0,625664511.31,10233609.0,13923384.0,459859900.0,,,4605.0,20.57,,,,2.82,435657.0,50753.0,,,20.57,4605.0,,9647.0,14972.0,503.26,0.79,,,21.14,21.14,38166640.0,1715065257.42,,1874.3,21.17,13.34,0.0954,19.93,0.3946,48.745
2010-07-21,19021560.0,852653132.63,9.79,33.53,8.94,905.16,2.0,617755387.82,10142253.0,13781303.0,454632732.14,,,54885.0,4.3,,30698.0,,7.92,89696.0,161086.0,,,4.3,54885.0,1.59,14845.0,262475.0,496.52,13.89,,,20.9,20.9,38374804.0,1720174204.68,,1875.12,20.94,12.95,0.0956,20.1,0.3921,48.625
2010-07-22,18890868.0,853847778.42,9.72,34.25,8.88,892.05,2.0,621459985.45,10030060.0,13749428.0,453348382.32,,,16941.0,4.09,,12444.0,,9.62,91897.0,189912.0,,,4.09,16941.0,0.64,60778.0,136216.0,486.76,7.91,,,20.69,20.69,38455068.0,1738129469.79,,1871.94,20.64,12.92,0.0966,20.35,0.3896,49.03
2010-07-23,18722038.0,844404624.02,9.63,34.17,8.8,889.92,2.0,619458385.87,9770170.0,13734557.0,440655911.79,,,37693.0,3.16,,,,15.63,55311.0,321800.0,,,3.16,37693.0,,24217.0,70182.0,478.98,2.39,,,20.2,20.2,38591168.0,1740545591.53,,1892.5,20.2,12.99,0.0971,20.48,0.3871,48.925
2010-07-26,18389816.0,825860580.17,9.46,34.53,8.64,868.05,2.0,602605148.8,9623560.0,13418485.0,432180444.05,,,7829.0,0.84,,,,8.28,18700.0,169416.0,,,0.84,7829.0,,14977.0,334772.0,467.75,18.98,,,19.98,19.98,38550248.0,1731237016.13,,1878.75,19.93,13.32,0.0992,21.03,0.3817,48.715
2010-07-27,18121714.0,815240487.78,9.32,34.76,8.51,854.48,2.0,595099093.86,9554439.0,13228263.0,429824988.45,,,64063.0,12.65,,,,9.21,259922.0,188337.0,,,12.65,64063.0,,55153.0,450144.0,465.14,22.11,,,19.81,19.81,38672936.0,1739777109.85,,1883.89,19.8,13.47,0.1009,21.36,0.3758,48.8
2010-07-28,18160806.0,808460806.85,9.34,34.55,8.53,856.85,2.0,591084692.69,9562725.0,13277792.0,425701831.14,,,37243.0,2.78,,,,1.5,54555.0,31184.0,,,2.78,37243.0,,2227.0,5026.0,465.41,0.23,,,20.28,20.28,37592224.0,1673485182.67,,1829.08,20.28,13.5,0.1003,21.27,0.3851,48.29
2010-07-29,18929988.0,829614171.72,9.74,36.27,8.89,887.06,2.0,619553801.97,9472971.0,14136868.0,415156681.03,,,1235.0,43.16,,,,4.54,906520.0,91130.0,,,43.16,1235.0,,141.0,47444.0,455.54,2.41,,,20.07,20.07,37718500.0,1653028102.09,,1814.82,20.06,12.83,0.0999,20.52,0.4011,47.54
2010-07-30,19802038.0,876229303.56,10.19,37.44,9.3,921.65,2.0,668234539.46,9366167.0,15101533.0,414447744.59,,,13886.0,46.57,,6615.0,,6.01,1020828.0,120690.0,,,46.57,13886.0,0.33,,62778.0,447.58,3.5,,,19.91,19.91,37678204.0,1667239829.06,,1803.53,19.88,14.91,0.1035,19.66,0.4209,48.0
2010-08-02,18781520.0,841546911.94,9.66,35.54,8.82,875.05,2.0,632119505.64,9301176.0,14107550.0,416759449.73,,,2339.0,0.76,,,,3.69,16000.0,79521.0,,,0.76,2339.0,,12191.0,1009983.0,445.78,47.96,,,19.7,19.7,37920632.0,1699116512.32,,1822.85,19.65,12.84,0.1012,20.75,0.3977,48.605
2010-08-03,18731834.0,827491908.85,9.64,35.92,8.8,880.69,2.0,621827821.8,9326092.0,14076241.0,411986657.11,,,112091.0,4.45,,,,5.77,68721.0,124464.0,,,4.45,112091.0,,37289.0,100030.0,451.31,2.18,,,19.86,19.86,37630692.0,1662362220.08,,1825.91,19.82,12.91,0.1008,20.61,0.3989,47.92
2010-08-04,18819422.0,836739341.38,9.68,36.29,8.84,881.22,2.0,630620591.87,9387357.0,14183527.0,417375778.78,,,104005.0,4.88,,,,2.26,113086.0,44903.0,,,4.88,104005.0,,2163.0,5800.0,451.87,0.28,,,19.93,19.93,37706836.0,1676501707.65,,1814.46,19.94,12.87,0.1007,20.6,0.3996,48.23
2010-08-05,17926256.0,796366837.29,9.22,34.73,8.42,838.73,2.0,584501055.0,9566632.0,13157147.0,424993845.3,,,156650.0,0.76,,,,1.4,38655.0,27375.0,,,0.76,156650.0,,50000.0,1065035.0,460.4,50.78,,,20.32,20.32,37508288.0,1666290868.91,,1805.18,20.32,13.6,0.1022,21.69,0.3808,48.19
