,AASI FP Equity_DX_SI_QTY,AASI FP Equity_DX_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AASI FP Equity_DX_SI_MV,AASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY,AASI FP Equity_DX_BROKER_SI_QTY,AASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AASI FP Equity_DX_BROKER_SI_MV_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AASI FP Equity_DX_BROKER_SI_MV_INC_x,AASI FP Equity_DX_SUPPLY_SI_MV_NEW,AASI FP Equity_DX_BROKER_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_NEW,AASI FP Equity_DX_SUPPLY_SI_MV_DEC,AASI FP Equity_DX_BROKER_SI_QTY_INC,AASI FP Equity_DX_SUPPLY_SI_QTY_DEC,AASI FP Equity_DX_BROKER_SI_MV_NEW_y,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AASI FP Equity_DX_BROKER_SI_MV_INC_y,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AASI FP Equity_DX_BROKER_SI_MV_ADD,AASI FP Equity_DX_SUPPLY_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_DEC,AASI FP Equity_DX_SUPPLY_SI_MV,AASI FP Equity_DX_BROKER_SI_MV_DEC,AASI FP Equity_DX_SUPPLY_SI_MV_RMV,AASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AASI FP Equity_DX_UTILIZATION_QUANTITY,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AASI FP Equity_DX_ACTIVE_UTILIZATION_MV,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AASI FP Equity_DX_BROKER_SI_CON_RATIO,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-03-17,410000.0,16087990.0,2.33,0.88,16.28,16087990.0,210000.0,410000.0,8240190.0,,,,4.7,,,,,115800.0,,,,4.7,,,200000.0,,8.3,,,76.89,4.35,63116.0,2476608.72,,2.49,76.9,48.49,0.5005,51.51,0.0849
2021-03-18,410000.0,16116280.0,2.34,0.88,16.07,16116280.0,210000.0,410000.0,8254680.0,,,,,,,,,,,,,,,,,,8.24,,,76.89,4.35,63116.0,2480963.73,,2.48,76.89,48.79,0.5003,51.21,0.0849
2021-03-19,415200.0,16325248.8,2.43,0.89,16.31,16325248.8,210000.0,415200.0,8256990.0,,,,0.21,,,,,5200.0,,,,0.21,,,,,8.26,,,76.89,4.35,63116.0,2481658.0,,2.48,76.89,48.16,0.5007,51.84,0.086
2021-03-22,419200.0,16476069.12,2.46,0.9,16.45,16476069.12,214000.0,419200.0,8410970.4,,,4000.0,0.16,,,,,4000.0,,,,0.16,4000.0,,,,8.41,,,73.51,4.42,77116.0,3030936.42,,3.08,73.16,47.74,0.501,52.26,0.0866
2021-03-23,459800.0,17924245.46,2.97,0.98,18.01,17924245.46,214000.0,459800.0,8342297.8,,,,1.55,,,,,40600.0,,,,1.55,,,,,8.34,,,73.51,4.42,77116.0,3006189.89,,3.06,73.14,43.32,0.5089,56.68,0.095
2021-03-24,449800.0,17205299.8,2.82,0.96,17.37,17205299.8,204000.0,449800.0,7803204.0,,,,,,,,0.4,,10000.0,,,,,,,10000.0,7.8,0.5,,76.37,4.24,63116.0,2414250.12,,2.41,76.38,43.98,0.5072,56.02,0.0934
2021-03-25,449800.0,17166167.2,3.02,0.96,17.17,9533367.2,204000.0,249800.0,7785456.0,,,,,,,,,,,,,,,,,200000.0,7.78,7.67,,76.37,4.23,63116.0,2408759.02,,2.41,76.37,44.42,0.5062,55.58,0.0933
2021-03-26,159800.0,6130407.4,1.05,0.34,6.11,6130407.4,59000.0,159800.0,2263417.0,,,,,,55000.0,,5.51,,145000.0,,,,,2.11,,145000.0,2.26,5.53,,22.09,1.23,208116.0,7983954.11,,7.99,22.08,34.54,0.5478,65.46,0.0333
2021-03-29,159800.0,6181687.22,1.03,0.34,6.13,6181687.22,59000.0,159800.0,2282350.1,,,,,,,,,,,,,,,,,,2.26,,,22.09,1.23,208116.0,8050738.53,,7.98,22.09,34.43,0.5485,65.57,0.0333
2021-03-30,159800.0,6242587.0,1.02,0.34,6.18,4094012.0,55000.0,104800.0,2148575.0,,,,,,,,0.15,,4000.0,,,,,,,55000.0,2.15,2.14,,20.9,1.15,208116.0,8130051.54,,8.13,20.9,34.77,0.5464,65.23,0.0334
2021-03-31,17100.0,668250.9,0.11,0.04,0.67,668250.9,0.0,17100.0,0.0,,,,,,,,2.14,,55000.0,,,,,,,87700.0,0.0,3.35,,0.0,0.0,0.0,0.0,,0.0,0.0,23.67,1.0,100.0,0.0036
2021-04-01,17100.0,677652.48,0.1,0.04,0.67,677652.48,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0036
2021-04-02,17100.0,677652.48,0.09,0.04,0.68,677652.48,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0036
2021-04-05,17100.0,677652.48,0.09,0.04,0.68,677652.48,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0036
2021-04-06,17100.0,677690.1,0.09,0.04,0.68,677690.1,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0036
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,17100.0,0.0,0.68,,0.0,0.0,4791064.0,185923946.01,,187.54,0.0,,0.0,,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,190437603.19,,190.74,0.0,,0.0,,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868224.0,188236209.65,,190.71,0.0,,0.0,,0.0
2021-04-12,84174.0,3232113.25,0.67,0.18,3.23,0.0,84174.0,0.0,3232113.25,,,,,,,,,,,,,,,,84174.0,,3.23,,,24.74,1.73,256002.0,9829964.8,,9.83,24.74,,1.0,100.0,0.0173
2021-04-13,84174.0,3246001.96,0.68,0.18,3.25,0.0,84174.0,0.0,3246001.96,,,,,,,,,,,,,,,,,,3.25,,,24.74,1.73,256002.0,9872205.13,,9.88,24.74,,1.0,100.0,0.0173
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.24,,84174.0,,,,,,,,0.0,,,0.0,0.0,4868124.0,188423173.48,,190.61,0.0,,0.0,100.0,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,188766376.22,,190.69,0.0,,0.0,,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,189045319.73,,190.66,0.0,,0.0,,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,187273809.41,,190.59,0.0,,0.0,,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,185895643.5,,190.59,0.0,,0.0,,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,186604442.36,,190.76,0.0,,0.0,,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,188002080.76,,190.73,0.0,,0.0,,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4868124.0,189091080.09,,190.97,0.0,,0.0,,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4784648.0,185751518.52,,187.41,0.0,,0.0,,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4784648.0,186325197.81,,187.84,0.0,,0.0,,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749443.0,185100042.04,,186.64,0.0,,0.0,,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749443.0,183941177.95,,186.13,0.0,,0.0,,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749443.0,183546499.23,,186.05,0.0,,0.0,,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749143.0,182604548.35,,186.22,0.0,,0.0,,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749143.0,180068031.07,,185.86,0.0,,0.0,,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749018.0,182033659.15,,186.14,0.0,,0.0,,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749018.0,181755841.6,,186.24,0.0,,0.0,,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749026.0,182921083.86,,186.01,0.0,,0.0,,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749026.0,179135160.33,,185.48,0.0,,0.0,,0.0
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749126.0,176466124.26,,185.53,0.0,,0.0,,0.0
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749026.0,174147733.23,,185.74,0.0,,0.0,,0.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749026.0,173646710.98,,185.62,0.0,,0.0,,0.0
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749026.0,175088040.37,,185.74,0.0,,0.0,,0.0
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4749026.0,174512458.42,,185.54,0.0,,0.0,,0.0
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4710614.0,176120436.23,,184.43,0.0,,0.0,,0.0
2021-05-19,22500.0,833872.5,0.2,0.05,0.84,833872.5,22500.0,22500.0,833872.5,,,,,,22500.0,,,,,,,,,0.84,22500.0,,0.84,,,50.0,0.47,22500.0,833872.5,,0.92,47.62,,1.0,100.0,0.0047
2021-05-20,22500.0,842915.25,0.2,0.05,0.83,842915.25,22500.0,22500.0,842915.25,,,,,,,,,,,,,,,,,,0.83,,,50.0,0.49,22500.0,842915.25,,0.92,47.62,,1.0,100.0,0.0049
2021-05-21,22500.0,837344.25,0.2,0.05,0.84,837344.25,22500.0,22500.0,837344.25,,,,,,,,,,,,,,,,,,0.84,,,50.0,0.49,22500.0,837344.25,,0.93,47.62,,1.0,100.0,0.0049
2021-05-24,22500.0,839650.5,0.2,0.05,0.84,839650.5,22500.0,22500.0,839650.5,,,,,,,,,,,,,,,,,,0.84,,,50.0,0.49,22500.0,839650.5,,0.92,47.62,,1.0,100.0,0.0049
2021-05-25,22500.0,846922.5,0.2,0.05,0.84,846922.5,22500.0,22500.0,846922.5,,,,,,,,,,,,,,,,,,0.84,,,50.0,0.49,22500.0,846922.5,,0.92,47.62,,1.0,100.0,0.0049
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.84,,22500.0,,,,,,,22500.0,0.0,0.84,,0.0,0.0,4514851.0,171334080.6,,176.65,0.0,,0.0,,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514351.0,172041916.61,,176.94,0.0,,0.0,,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514451.0,172939588.91,,176.66,0.0,,0.0,,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514396.0,174020937.01,,176.77,0.0,,0.0,,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514396.0,175423559.85,,176.59,0.0,,0.0,,0.0
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514396.0,176395509.3,,176.98,0.0,,0.0,,0.0
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514396.0,175893959.91,,177.06,0.0,,0.0,,0.0
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514396.0,176278135.01,,177.01,0.0,,0.0,,0.0
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514396.0,174396083.32,,176.83,0.0,,0.0,,0.0
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514396.0,174035834.51,,176.81,0.0,,0.0,,0.0
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514381.0,174008169.96,,176.96,0.0,,0.0,,0.0
2021-06-10,11900.0,462311.43,0.15,0.03,0.46,462311.43,11900.0,11900.0,462311.43,,,,,,11900.0,,,,,,,,,0.46,11900.0,,0.46,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2021-06-11,11900.0,463759.66,0.16,0.03,0.46,463759.66,11900.0,11900.0,463759.66,,,,,,,,,,,,,,,,,,0.46,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2021-06-14,11900.0,464445.1,0.16,0.03,0.46,464445.1,11900.0,11900.0,464445.1,,,,,,,,,,,,,,,,,,0.46,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2021-06-15,11900.0,461054.79,0.16,0.03,0.46,461054.79,11900.0,11900.0,461054.79,,,,,,,,,,,,,,,,,,0.46,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2021-06-16,11900.0,460676.37,0.16,0.03,0.46,460676.37,11900.0,11900.0,460676.37,,,,,,,,,,,,,,,,,,0.46,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.47,,11900.0,,,,,,,11900.0,0.0,0.47,,0.0,0.0,4514881.0,177400510.2,,177.23,0.0,,0.0,,0.0
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514881.0,176580156.33,,176.82,0.0,,0.0,,0.0
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514881.0,175639706.61,,176.95,0.0,,0.0,,0.0
2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,174837128.25,,176.98,0.0,,0.0,,0.0
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,176251841.24,,176.87,0.0,,0.0,,0.0
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,177751870.35,,177.14,0.0,,0.0,,0.0
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,179064113.7,,177.12,0.0,,0.0,,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,179827444.8,,177.24,0.0,,0.0,,0.0
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,179113317.18,,177.14,0.0,,0.0,,0.0
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,179818416.64,,177.22,0.0,,0.0,,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514081.0,178049348.29,,177.05,0.0,,0.0,,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514173.0,177365468.51,,177.39,0.0,,0.0,,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4514073.0,176461433.27,,176.91,0.0,,0.0,,0.0
2021-07-06,15000.0,583557.0,0.24,0.04,0.59,0.0,15000.0,0.0,583557.0,,,,,,,,,,,,,,,,15000.0,,0.59,,,50.0,0.33,15000.0,583557.0,,0.65,47.62,,1.0,100.0,0.0033
2021-07-07,15000.0,582778.5,0.26,0.04,0.58,0.0,15000.0,0.0,582778.5,,,,,,,,,,,,,,,,,,0.58,,,50.0,0.33,15000.0,582778.5,,0.64,47.62,,1.0,100.0,0.0033
2021-07-08,15000.0,567171.0,0.26,0.04,0.58,0.0,15000.0,0.0,567171.0,,,,,,,,,,,,,,,,,,0.58,,,50.0,0.33,15000.0,567171.0,,0.64,47.62,,1.0,100.0,0.0033
2021-07-09,15000.0,575556.0,0.26,0.04,0.57,0.0,15000.0,0.0,575556.0,,,,,,,,,,,,,,,,,,0.57,,,50.0,0.33,15000.0,575556.0,,0.62,47.62,,1.0,100.0,0.0033
2021-07-12,15000.0,575841.0,0.26,0.04,0.58,0.0,15000.0,0.0,575841.0,,,,,,,,,,,,,,,,,,0.58,,,50.0,0.33,15000.0,575841.0,,0.63,47.62,,1.0,100.0,0.0033
2021-07-13,3500.0,136561.95,0.06,0.01,0.13,0.0,3500.0,0.0,136561.95,,,,,,,,0.44,,11500.0,,,,,,,,0.13,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2021-07-14,3500.0,135980.6,0.06,0.01,0.14,0.0,3500.0,0.0,135980.6,,,,,,,,,,,,,,,,,,0.14,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2021-07-15,3500.0,137043.9,0.06,0.01,0.14,0.0,3500.0,0.0,137043.9,,,,,,,,,,,,,,,,,,0.14,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2021-07-16,3500.0,135741.55,0.06,0.01,0.14,0.0,3500.0,0.0,135741.55,,,,,,,,,,,,,,,,,,0.14,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2021-07-19,3500.0,133321.65,0.06,0.01,0.14,0.0,3500.0,0.0,133321.65,,,,,,,,,,,,,,,,,,0.14,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2021-07-20,3500.0,133782.95,0.06,0.01,0.13,0.0,3500.0,0.0,133782.95,,,,,,,,,,,,,,,,,,0.13,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2021-07-21,114500.0,4380128.8,3.08,0.27,4.69,4246238.4,114500.0,111000.0,4380128.8,,,,,,111000.0,,,,,,,,,4.56,111000.0,,4.48,,,2.65,2.53,4201499.0,160725823.35,,164.84,2.64,2.85,0.9446,97.15,0.0253
2021-07-22,114500.0,4418154.25,3.3,0.27,4.71,4283101.5,114500.0,111000.0,4418154.25,,,,,,,,,,,,,,,,,,4.39,,,2.65,2.53,4201499.0,162121141.16,,160.79,2.66,2.85,0.9447,97.15,0.0253
2021-07-23,134500.0,5091349.55,4.88,0.32,5.48,4958860.9,114500.0,131000.0,4334271.55,,,,,,20000.0,,,,,,,,,0.77,,,4.43,,,2.65,2.53,4201499.0,159043123.0,,162.07,2.66,14.09,0.7168,83.45,0.0298
2021-07-26,201700.0,7450455.11,7.39,0.48,7.99,7321171.06,114500.0,198200.0,4229435.35,,,,,,67200.0,,,,,,,,,2.54,,,4.32,,,2.65,2.53,4201499.0,155196230.51,,158.93,2.64,31.85,0.4358,57.02,0.0446
2021-07-27,268900.0,9557163.13,9.81,0.64,10.36,9432767.18,181700.0,265400.0,6457926.89,,,,2.46,,,,,67200.0,,,,2.46,,,67200.0,,6.6,,,4.04,4.02,4319104.0,153508298.64,,159.09,3.99,31.02,0.3457,43.84,0.0595
2021-07-28,268900.0,9897940.1,9.59,0.64,9.77,9769108.6,181700.0,265400.0,6688195.3,,,,,,,,,,,,,,,,,,6.55,,,4.04,4.02,4319104.0,158981899.14,,154.02,4.08,31.79,0.3413,42.44,0.0595
2021-07-29,157900.0,5838194.6,10.05,0.39,5.81,5708785.6,70700.0,154400.0,2614061.8,,,,,,,,3.93,,111000.0,,,,,,,111000.0,2.61,4.12,,37.55,1.56,117605.0,4348327.27,,4.35,37.54,42.56,0.4866,55.23,0.0349
2021-07-30,137900.0,5066349.47,7.95,0.34,5.11,4937761.92,70700.0,134400.0,2597468.51,,,,,,,,,,,,,,,,,20000.0,2.6,0.73,,37.55,1.56,117605.0,4320725.38,,4.32,37.55,48.73,0.4756,48.73,0.0305
2021-08-02,137900.0,5109305.32,3.29,0.34,5.07,4979627.52,70700.0,134400.0,2619491.56,,,,,,,,,,,,,,,,,,2.62,,,37.55,1.56,117605.0,4357359.33,,4.36,37.54,48.73,0.4756,48.73,0.0305
2021-08-03,137900.0,5104065.12,3.28,0.34,5.11,2487260.16,70700.0,67200.0,2616804.96,,,,,,,,,,,,,,,,,67200.0,2.62,2.47,,39.84,1.57,106749.0,3951079.39,,3.95,39.84,2.54,0.9505,97.46,0.0306
2021-08-04,70700.0,2657542.3,1.68,0.18,2.66,0.0,70700.0,0.0,2657542.3,,,,,,,,,,,,,,,,,67200.0,2.66,2.5,,39.84,1.57,106749.0,4012588.16,,4.01,39.82,4.88,0.9072,95.12,0.0157
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.65,,70700.0,,,,,,,,0.0,,,0.0,0.0,4505867.0,169254783.29,,165.93,0.0,,0.0,100.0,0.0
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503367.0,167789600.04,,165.99,0.0,,0.0,,0.0
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503267.0,169564214.31,,165.78,0.0,,0.0,,0.0
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503267.0,169474599.3,,166.0,0.0,,0.0,,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503367.0,169023072.26,,165.86,0.0,,0.0,,0.0
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503267.0,167930429.04,,165.65,0.0,,0.0,,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503367.0,166060757.45,,165.59,0.0,,0.0,,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503367.0,164373345.84,,165.76,0.0,,0.0,,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503267.0,162943060.84,,165.66,0.0,,0.0,,0.0
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503267.0,163992322.05,,165.82,0.0,,0.0,,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503367.0,160522516.72,,165.31,0.0,,0.0,,0.0
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503267.0,160370344.4,,165.42,0.0,,0.0,,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4503267.0,161506068.34,,165.62,0.0,,0.0,,0.0
