,ALTHX FP Equity_DX_SI_QTY,ALTHX FP Equity_DX_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHX FP Equity_DX_SI_MV,ALTHX FP Equity_DX_DSS,ALTHX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SUPPLY_SI_QTY,ALTHX FP Equity_DX_BROKER_SI_QTY,ALTHX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_x,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHX FP Equity_DX_BROKER_SI_MV_INC_x,ALTHX FP Equity_DX_BROKER_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_NEW,ALTHX FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHX FP Equity_DX_BROKER_SI_QTY_INC,ALTHX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_y,ALTHX FP Equity_DX_BROKER_SI_MV_INC_y,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHX FP Equity_DX_BROKER_SI_MV_ADD,ALTHX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_DEC,ALTHX FP Equity_DX_SUPPLY_SI_MV,ALTHX FP Equity_DX_BROKER_SI_MV_DEC,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHX FP Equity_DX_BROKER_SI_CON_RATIO,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHX FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-11-22,10919.0,21401.24,0.31,0.82,0.21,0.02,0.0,19907.72,4062.0,10157.0,7961.52,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.81,0.5657,69.05,1.627
2022-11-23,10919.0,21619.62,0.31,0.81,0.21,0.02,0.0,20110.86,4062.0,10157.0,8042.76,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,30.3,0.5619,68.56,1.627
2022-11-24,10919.0,21619.62,0.31,0.8,0.21,0.02,0.0,20110.86,4062.0,10157.0,8042.76,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,30.42,0.561,68.43,1.627
2022-11-25,10919.0,19676.04,0.31,0.8,0.21,0.02,0.0,18302.91,4062.0,10157.0,7319.72,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.67,0.5672,69.22,1.627
2022-11-28,10919.0,20090.96,0.31,0.8,0.21,0.02,0.0,18688.88,4062.0,10157.0,7474.08,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.73,0.566,69.1,1.627
2022-11-29,10919.0,20025.45,0.31,0.8,0.21,0.02,0.0,18627.94,4062.0,10157.0,7449.71,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.56,0.5675,69.28,1.627
2022-11-30,10919.0,19239.28,0.31,0.8,0.21,0.02,0.0,17896.63,4062.0,10157.0,7157.24,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.88,0.565,68.96,1.627
2022-12-01,10919.0,19435.82,0.31,0.85,0.21,0.02,0.0,18079.46,4062.0,10157.0,7230.36,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,30.13,0.5627,68.68,1.627
2022-12-02,10919.0,19108.25,0.31,0.85,0.21,0.02,0.0,17774.75,4062.0,10157.0,7108.5,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.78,0.5655,69.04,1.627
2022-12-05,10919.0,20309.34,0.31,0.95,0.21,0.02,0.0,18892.02,4062.0,10157.0,7555.32,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.64,0.5665,69.18,1.627
2022-12-06,10919.0,20636.91,0.31,1.03,0.21,0.02,0.0,19196.73,4062.0,10157.0,7677.18,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.62,0.5671,69.22,1.627
2022-12-07,12919.0,23615.93,0.36,1.29,0.25,0.03,0.0,22223.0,4062.0,12157.0,7425.34,,,,2000.0,,,,,,,,0.0,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,24.48,0.4158,57.0,1.925
2022-12-08,12919.0,23254.2,0.36,1.28,0.25,0.02,0.0,21882.6,4062.0,12157.0,7311.6,,,,,,,,,,,,,,,0.01,,100.0,72.39,0.0,0.0,0.0,100.0,25.27,0.429,58.45,2.3024
2022-12-09,12919.0,24391.07,0.36,1.26,0.25,0.02,0.0,22952.42,4062.0,12157.0,7669.06,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,25.22,0.4298,58.55,2.3442
2022-12-12,12919.0,22659.93,0.36,1.28,0.25,0.02,0.0,21323.38,4062.0,12157.0,7124.75,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,25.22,0.4302,58.58,2.3442
2022-12-13,12919.0,23383.39,0.36,1.3,0.25,0.02,0.0,22004.17,4062.0,12157.0,7352.22,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,25.36,0.4285,58.37,2.3442
2022-12-14,10919.0,19654.2,0.31,1.17,0.21,0.02,0.0,18282.6,4062.0,10157.0,7311.6,,,,,,,,,,,,,,2000.0,0.01,0.0,100.0,73.71,0.0,0.0,0.0,100.0,29.82,0.566,69.06,1.9813
2022-12-15,10919.0,18562.3,0.31,1.18,0.21,0.02,0.0,17266.9,4062.0,10157.0,6905.4,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.69,0.5671,69.2,1.9813
2022-12-16,10919.0,18016.35,0.31,1.54,0.21,0.02,0.0,16759.05,4062.0,10157.0,6702.3,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.63,0.5671,69.22,1.9813
2022-12-19,10919.0,17994.51,0.31,1.58,0.21,0.02,0.0,16738.74,4062.0,10157.0,6694.18,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.64,0.5668,69.2,1.9813
2022-12-20,10919.0,18453.11,0.31,1.61,0.21,0.02,0.0,17165.33,4062.0,10157.0,6864.78,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.77,0.5658,69.07,1.9813
2022-12-21,10919.0,18431.27,0.31,1.72,0.21,0.02,0.0,17145.02,4062.0,10157.0,6856.66,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.66,0.5668,69.18,1.9813
2022-12-22,10919.0,17579.59,0.31,1.74,0.21,0.02,0.0,16352.77,4062.0,10157.0,6539.82,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.66,0.5668,69.19,1.9813
2022-12-23,10919.0,17688.78,0.31,1.7,0.21,0.02,0.0,16454.34,4062.0,10157.0,6580.44,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,28.8,0.5747,70.12,1.9813
2022-12-26,10919.0,17688.78,0.31,2.19,0.21,0.02,0.0,16454.34,4062.0,10157.0,6580.44,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,28.93,0.5736,69.99,1.9813
2022-12-27,10919.0,17841.65,0.31,2.19,0.21,0.02,0.0,16596.54,4062.0,10157.0,6637.31,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.7,0.5671,69.19,1.9813
2022-12-28,10919.0,18453.11,0.31,2.18,0.21,0.02,0.0,17165.33,4062.0,10157.0,6864.78,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.75,0.5667,69.14,1.9813
2022-12-29,10919.0,19108.25,0.31,1.92,0.21,0.02,0.0,17774.75,4062.0,10157.0,7108.5,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.77,0.5668,69.14,1.9813
2022-12-30,10919.0,19108.25,0.31,1.9,0.21,0.02,0.0,17774.75,4062.0,10157.0,7108.5,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,30.43,0.5616,68.47,1.9813
2023-01-02,10919.0,20047.28,0.31,1.94,0.21,0.02,0.0,18648.25,4062.0,10157.0,7457.83,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,30.45,0.5614,68.45,1.9813
2023-01-03,10919.0,19872.58,0.31,1.97,0.21,0.02,0.0,18485.74,4062.0,10157.0,7392.84,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.6,0.5687,69.35,1.9813
2023-01-04,10919.0,19894.42,0.31,2.0,0.21,0.02,0.0,18506.05,4062.0,10157.0,7400.96,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.84,0.5667,69.11,1.9813
2023-01-05,10919.0,19959.93,0.31,2.03,0.21,0.02,0.0,18567.0,4062.0,10157.0,7425.34,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.7,0.567,69.18,1.9813
2023-01-06,10919.0,21510.43,0.31,2.1,0.21,0.02,0.0,20009.29,4062.0,10157.0,8002.14,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.91,0.5654,68.98,1.9813
2023-01-09,10919.0,20636.91,0.31,1.57,0.21,0.02,0.0,19196.73,4062.0,10157.0,7677.18,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,30.05,0.5647,68.87,1.9813
2023-01-10,10919.0,19959.93,0.31,1.53,0.21,0.02,0.0,18567.0,4062.0,10157.0,7425.34,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.66,0.5676,69.24,1.9813
2023-01-11,10919.0,20069.12,0.31,1.51,0.21,0.02,0.0,18668.57,4062.0,10157.0,7465.96,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.75,0.5667,69.14,1.9813
2023-01-12,10919.0,20615.07,0.31,1.52,0.21,0.02,0.0,19176.42,4062.0,10157.0,7669.06,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.88,0.5657,69.01,1.9813
2023-01-13,10919.0,20200.15,0.31,1.54,0.21,0.02,0.0,18790.45,4062.0,10157.0,7514.7,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,30.34,0.562,68.54,1.9813
2023-01-16,10919.0,20178.31,0.31,1.53,0.21,0.02,0.0,18770.14,4062.0,10157.0,7506.58,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.96,0.565,68.93,1.9813
2023-01-17,10919.0,20636.91,0.31,1.49,0.21,0.02,0.0,19196.73,4062.0,10157.0,7677.18,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.74,0.5667,69.15,1.9813
2023-01-18,10919.0,22711.52,0.31,1.52,0.21,0.02,0.0,21126.56,4062.0,10157.0,8448.96,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.68,0.5674,69.23,1.9813
2023-01-19,10919.0,22274.76,0.31,1.2,0.21,0.02,0.0,20720.28,4062.0,10157.0,8286.48,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.84,0.5668,69.11,1.9813
2023-01-20,10919.0,22656.93,0.31,1.21,0.21,0.02,0.0,21075.78,4062.0,10157.0,8428.65,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.88,0.5656,69.0,1.9813
2023-01-23,10919.0,21073.67,0.31,1.19,0.21,0.02,0.0,19603.01,4062.0,10157.0,7839.66,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.84,0.566,69.05,1.9813
2023-01-24,11082.0,21942.36,0.31,1.2,0.21,0.02,0.0,20433.6,4225.0,10320.0,8365.5,,163.0,0.0,,,,163.0,,,0.0,163.0,,,,0.01,,100.0,74.46,0.0,0.0,0.0,100.0,30.77,0.5586,68.1,1.9531
2023-01-25,11082.0,22496.46,0.31,1.19,0.21,0.02,0.0,20949.6,4225.0,10320.0,8576.75,,,,,,,,,,,,,,,0.01,,100.0,74.46,0.0,0.0,0.0,100.0,30.68,0.5595,68.21,1.9531
2023-01-26,11082.0,21521.24,0.31,1.19,0.21,0.02,0.0,20041.44,4225.0,10320.0,8204.95,,,,,,,,,,,,,,,0.01,,100.0,74.46,0.0,0.0,0.0,100.0,30.95,0.5575,67.94,1.9531
2023-01-27,11082.0,21654.23,0.31,1.18,0.21,0.02,0.0,20165.28,4225.0,10320.0,8255.65,,,,,,,,,,,,,,,0.01,,100.0,74.46,0.0,0.0,0.0,100.0,30.79,0.5585,68.09,1.9531
2023-01-30,11082.0,21920.2,0.31,1.18,0.21,0.02,0.0,20412.96,4225.0,10320.0,8357.05,,,,,,,,,,,,,,,0.01,,100.0,74.46,0.0,0.0,0.0,100.0,30.76,0.5588,68.12,1.9531
2023-01-31,11082.0,22053.18,0.31,1.19,0.21,0.02,0.0,20536.8,4225.0,10320.0,8407.75,,,,,,,,,,,,,,,0.01,,100.0,74.46,0.0,0.0,0.0,100.0,30.6,0.5601,68.29,1.9531
2023-02-01,10919.0,21292.05,0.31,1.17,0.21,0.02,0.0,19806.15,4062.0,10157.0,7920.9,,,,,,0.0,,163.0,,,,,,163.0,0.01,0.0,100.0,73.71,0.0,0.0,0.0,100.0,29.84,0.5657,69.04,1.9813
2023-02-02,10919.0,21292.05,0.31,1.18,0.21,0.02,0.0,19806.15,4062.0,10157.0,7920.9,,,,,,,,,,,,,,,0.01,,100.0,73.71,0.0,0.0,0.0,100.0,29.72,0.5664,69.14,1.9813
2023-02-03,10919.0,21117.35,0.31,1.17,0.21,0.02,0.0,19643.64,4062.0,10157.0,7855.91,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.42,0.5692,69.46,2.179
2023-02-06,10923.0,20294.93,0.31,1.18,0.21,0.02,0.0,18879.14,4066.0,10161.0,7554.63,,4.0,0.0,,,,4.0,,,0.0,4.0,,,,0.01,,100.0,81.08,0.0,0.0,0.0,100.0,29.57,0.5675,69.28,2.1781
2023-02-07,10923.0,20447.86,0.31,1.17,0.21,0.02,0.0,19021.39,4066.0,10161.0,7611.55,,,,,,,,,,,,,,,0.01,,100.0,81.08,0.0,0.0,0.0,100.0,29.69,0.5662,69.14,2.1781
2023-02-08,10923.0,21736.77,0.31,1.17,0.21,0.02,0.0,20220.39,4066.0,10161.0,8091.34,,,,,,,,,,,,,,,0.01,,100.0,81.08,0.0,0.0,0.0,100.0,29.69,0.5663,69.14,2.1781
2023-02-09,10919.0,21619.62,0.31,1.25,0.21,0.02,0.0,20110.86,4062.0,10157.0,8042.76,,,,,,0.0,,4.0,,,,,,4.0,0.01,0.0,100.0,81.06,0.0,0.0,0.0,100.0,29.69,0.5672,69.2,2.179
2023-02-10,10919.0,21641.46,0.31,1.24,0.21,0.02,0.0,20131.17,4062.0,10157.0,8050.88,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.61,0.5678,69.28,2.179
2023-02-13,10919.0,22056.38,0.31,1.1,0.21,0.02,0.0,20517.14,4062.0,10157.0,8205.24,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.87,0.5657,69.02,2.179
2023-02-14,10919.0,21073.67,0.31,1.09,0.21,0.02,0.0,19603.01,4062.0,10157.0,7839.66,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.85,0.5661,69.06,2.179
2023-02-15,10919.0,21554.11,0.31,1.08,0.21,0.02,0.0,20049.92,4062.0,10157.0,8018.39,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.69,0.5671,69.19,2.179
2023-02-16,10919.0,21838.0,0.31,1.08,0.21,0.02,0.0,20314.0,4062.0,10157.0,8124.0,,,,,,,,,,,,,,,0.01,,100.0,75.07,0.0,0.0,0.0,100.0,29.7,0.567,69.19,2.0179
2023-02-17,10919.0,22165.57,0.31,1.05,0.21,0.02,0.0,20618.71,4062.0,10157.0,8245.86,,,,,,,,,,,,,,,0.01,,100.0,75.07,0.0,0.0,0.0,100.0,29.85,0.5657,69.03,2.0179
2023-02-20,10919.0,21838.0,0.31,1.27,0.21,0.02,0.0,20314.0,4062.0,10157.0,8124.0,,,,,,,,,,,,,,,0.01,,100.0,75.07,0.0,0.0,0.0,100.0,30.2,0.5629,68.67,2.0179
2023-02-21,10919.0,21619.62,0.31,1.34,0.21,0.02,0.0,20110.86,4062.0,10157.0,8042.76,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,30.33,0.5622,68.56,2.179
2023-02-22,10919.0,20855.29,0.31,1.24,0.21,0.02,0.0,19399.87,4062.0,10157.0,7758.42,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.51,0.5685,69.37,2.179
2023-02-23,10919.0,20200.15,0.31,1.22,0.21,0.02,0.0,18790.45,4062.0,10157.0,7514.7,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.69,0.567,69.19,2.179
2023-02-24,10919.0,20746.1,0.31,1.19,0.21,0.02,0.0,19298.3,4062.0,10157.0,7717.8,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.66,0.5673,69.23,2.179
2023-02-27,10919.0,20549.56,0.31,1.19,0.21,0.02,0.0,19115.47,4062.0,10157.0,7644.68,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.8,0.5662,69.09,2.179
2023-02-28,10919.0,21161.02,0.31,1.21,0.21,0.02,0.0,19684.27,4062.0,10157.0,7872.16,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.7,0.567,69.18,2.179
2023-03-01,10919.0,20746.1,0.31,1.23,0.21,0.02,0.0,19298.3,4062.0,10157.0,7717.8,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.83,0.5659,69.05,2.179
2023-03-02,10919.0,20418.53,0.31,1.59,0.21,0.02,0.0,18993.59,4062.0,10157.0,7595.94,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.65,0.5673,69.23,2.179
2023-03-03,10919.0,20746.1,0.31,1.61,0.21,0.02,0.0,19298.3,4062.0,10157.0,7717.8,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.64,0.5675,69.25,2.179
2023-03-06,10919.0,20200.15,0.31,1.62,0.21,0.02,0.0,18790.45,4062.0,10157.0,7514.7,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.81,0.5661,69.07,2.179
2023-03-07,10919.0,20855.29,0.31,1.63,0.21,0.02,0.0,19399.87,4062.0,10157.0,7758.42,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.5,0.5685,69.38,2.179
2023-03-08,10919.0,20156.47,0.31,1.63,0.21,0.02,0.0,18749.82,4062.0,10157.0,7498.45,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.61,0.5677,69.27,2.179
2023-03-09,10919.0,20156.47,0.31,1.62,0.21,0.02,0.0,18749.82,4062.0,10157.0,7498.45,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.82,0.566,69.06,2.179
2023-03-10,10919.0,19959.93,0.31,1.66,0.21,0.02,0.0,18567.0,4062.0,10157.0,7425.34,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.84,0.5659,69.05,2.179
2023-03-13,10919.0,18453.11,0.31,1.6,0.21,0.02,0.0,17165.33,4062.0,10157.0,6864.78,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.78,0.5663,69.1,2.179
2023-03-14,10919.0,19086.41,0.31,1.5,0.21,0.02,0.0,17754.44,4062.0,10157.0,7100.38,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.69,0.567,69.19,2.179
2023-03-15,10919.0,18649.65,0.31,1.5,0.21,0.02,0.0,17348.16,4062.0,10157.0,6937.9,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.49,0.5687,69.4,2.179
2023-03-16,10919.0,18562.3,0.31,1.47,0.21,0.02,0.0,17266.9,4062.0,10157.0,6905.4,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.89,0.5655,69.0,2.179
2023-03-17,10919.0,18824.36,0.31,1.41,0.21,0.02,0.0,17510.67,4062.0,10157.0,7002.89,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.72,0.5668,69.17,2.179
2023-03-20,10919.0,18191.05,0.31,1.45,0.21,0.02,0.0,16921.56,4062.0,10157.0,6767.29,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.9,0.5654,68.98,2.179
2023-03-21,10919.0,18125.54,0.31,1.47,0.21,0.02,0.0,16860.62,4062.0,10157.0,6742.92,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.83,0.5659,69.05,2.179
2023-03-22,10919.0,18081.86,0.31,1.55,0.21,0.02,0.0,16819.99,4062.0,10157.0,6726.67,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,29.86,0.5657,69.02,2.6881
2023-03-23,10919.0,17885.32,0.31,1.51,0.21,0.02,0.0,16637.17,4062.0,10157.0,6653.56,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.82,0.566,69.06,2.179
2023-03-24,10919.0,17863.48,0.31,1.55,0.21,0.02,0.0,16616.85,4062.0,10157.0,6645.43,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.51,0.5685,69.37,2.179
2023-03-27,10919.0,17470.4,0.31,1.81,0.21,0.02,0.0,16251.2,4062.0,10157.0,6499.2,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.76,0.5665,69.12,2.179
2023-03-28,10919.0,17142.83,0.31,1.8,0.21,0.02,0.0,15946.49,4062.0,10157.0,6377.34,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.8,0.5662,69.09,2.179
2023-03-29,10919.0,17535.91,0.31,1.88,0.21,0.02,0.0,16312.14,4062.0,10157.0,6523.57,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.67,0.5672,69.21,2.179
2023-03-30,10919.0,17099.15,0.31,1.89,0.21,0.02,0.0,15905.86,4062.0,10157.0,6361.09,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.91,0.5653,68.97,2.179
2023-03-31,10919.0,17404.89,0.31,1.96,0.21,0.02,0.0,16190.26,4062.0,10157.0,6474.83,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.68,0.5671,69.2,2.179
2023-04-03,10919.0,17492.24,0.31,1.95,0.21,0.02,0.0,16271.51,4062.0,10157.0,6507.32,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.8,0.5662,69.08,2.179
2023-04-04,10919.0,17448.56,0.31,1.96,0.21,0.02,0.0,16230.89,4062.0,10157.0,6491.08,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.96,0.5649,68.92,2.179
2023-04-05,10919.0,17230.18,0.3,2.18,0.2,0.02,0.0,16027.75,4062.0,10157.0,6409.84,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.6,0.5678,69.28,2.179
2023-04-06,10919.0,17230.18,0.3,2.23,0.2,0.02,0.0,16027.75,4062.0,10157.0,6409.84,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.43,0.5693,69.47,2.179
2023-04-07,10919.0,17230.18,0.3,2.39,0.2,0.02,0.0,16027.75,4062.0,10157.0,6409.84,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.45,0.5691,69.44,2.179
2023-04-10,10919.0,17230.18,0.3,2.39,0.2,0.02,0.0,16027.75,4062.0,10157.0,6409.84,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.61,0.5677,69.27,2.179
2023-04-11,10919.0,17142.83,0.3,2.39,0.2,0.02,0.0,15946.49,4062.0,10157.0,6377.34,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.71,0.5669,69.18,2.179
2023-04-12,10919.0,16924.45,0.3,2.32,0.2,0.02,0.0,15743.35,4062.0,10157.0,6296.1,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.8,0.5662,69.08,2.179
2023-04-13,10919.0,17252.02,0.3,2.29,0.2,0.02,0.0,16048.06,4062.0,10157.0,6417.96,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.77,0.5664,69.12,2.179
2023-04-14,10919.0,16815.26,0.3,2.25,0.2,0.02,0.0,15641.78,4062.0,10157.0,6255.48,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.56,0.5681,69.32,2.179
2023-04-17,10919.0,16815.26,0.3,2.19,0.2,0.02,0.0,15641.78,4062.0,10157.0,6255.48,,,,,,,,,,,,,,,0.01,,100.0,81.06,0.0,0.0,0.0,100.0,29.57,0.568,69.31,2.179
2023-04-18,10919.0,16706.07,0.3,2.22,0.2,0.02,0.0,15540.21,4062.0,10157.0,6214.86,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,29.75,0.5666,69.14,2.4205
2023-04-19,10919.0,15832.55,0.3,2.04,0.2,0.02,0.0,14727.65,4062.0,10157.0,5889.9,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,29.65,0.5674,69.23,2.4205
2023-04-20,10919.0,15810.71,0.3,1.81,0.2,0.02,0.0,14707.34,4062.0,10157.0,5881.78,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,29.76,0.5665,69.13,2.4205
