,SWP FP Equity_DX_SI_QTY,SWP FP Equity_DX_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SWP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SWP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SWP FP Equity_DX_SI_MV,SWP FP Equity_DX_DSS,SWP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY,SWP FP Equity_DX_BROKER_SI_QTY,SWP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SWP FP Equity_DX_BROKER_SI_MV_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SWP FP Equity_DX_BROKER_SI_MV_INC_x,SWP FP Equity_DX_SUPPLY_SI_MV_NEW,SWP FP Equity_DX_BROKER_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_NEW,SWP FP Equity_DX_SUPPLY_SI_MV_DEC,SWP FP Equity_DX_BROKER_SI_QTY_INC,SWP FP Equity_DX_SUPPLY_SI_QTY_DEC,SWP FP Equity_DX_BROKER_SI_MV_NEW_y,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SWP FP Equity_DX_BROKER_SI_MV_INC_y,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SWP FP Equity_DX_BROKER_SI_MV_ADD,SWP FP Equity_DX_SUPPLY_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_DEC,SWP FP Equity_DX_SUPPLY_SI_MV,SWP FP Equity_DX_BROKER_SI_MV_DEC,SWP FP Equity_DX_SUPPLY_SI_MV_RMV,SWP FP Equity_DX_BROKER_SI_MV_RMV,SWP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SWP FP Equity_DX_UTILIZATION_QUANTITY,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SWP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SWP FP Equity_DX_ACTIVE_UTILIZATION_MV,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SWP FP Equity_DX_BROKER_SI_CON_RATIO,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SWP FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-08-26,119548.0,1311128.15,2.0,6.45,1.29,1.5,1.0,1311128.15,2105.0,119548.0,23086.33,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.85,0.0,0.0,,0.0,100.0,5.35,0.8545,92.27,0.48
2013-08-27,119548.0,1297419.56,2.0,6.38,1.29,1.5,1.0,1297419.56,2105.0,119548.0,22844.95,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.85,0.0,0.0,,0.0,100.0,5.3,0.8557,92.34,0.4828
2013-08-28,120032.0,1278093.55,2.01,6.38,1.29,1.51,1.0,1278093.55,2589.0,120032.0,27567.52,,,484.0,0.01,,,,,484.0,,,,0.01,484.0,,,,0.03,,,,100.0,1.04,0.0,0.0,,0.0,100.0,5.18,0.85,92.03,0.4844
2013-08-29,120032.0,1268262.06,2.01,6.25,1.29,1.51,1.0,1268262.06,2589.0,120032.0,27355.46,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.04,0.0,0.0,,0.0,100.0,5.14,0.8513,92.1,0.483
2013-08-30,9032.0,95432.41,0.15,0.47,0.1,0.12,0.0,95432.41,2589.0,9032.0,27355.46,,,,,,,,,,,,,,,,,111000.0,0.03,1.39,,,100.0,1.04,0.0,0.0,,0.0,100.0,18.74,0.4872,65.47,0.0362
2013-09-02,120644.0,1266823.18,2.02,6.25,1.3,1.6,1.0,1266823.18,2589.0,120644.0,27185.81,,,,,,111612.0,,,,,,,,,1.48,,,0.03,,,,100.0,1.03,0.0,0.0,,0.0,100.0,4.87,0.8595,92.56,0.4814
2013-09-03,119774.0,1259649.81,2.01,6.18,1.29,1.59,1.0,1259649.81,2119.0,119774.0,22285.29,,,,,,,,0.01,,470.0,,,,,,,870.0,0.03,0.01,,,100.0,0.84,0.0,0.0,,0.0,100.0,4.92,0.8719,93.24,0.4773
2013-09-04,119774.0,1242972.21,2.01,6.15,1.29,1.59,1.0,1242972.21,2119.0,119774.0,21990.23,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.84,0.0,0.0,,0.0,100.0,4.93,0.8719,93.23,0.477
2013-09-05,119774.0,1210598.03,2.01,6.14,1.29,1.59,1.0,1210598.03,2119.0,119774.0,21417.48,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.84,0.0,0.0,,0.0,100.0,4.95,0.8717,93.22,0.4768
2013-09-06,119774.0,1226294.6,2.01,6.17,1.29,1.59,1.0,1226294.6,2119.0,119774.0,21695.18,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.84,0.0,0.0,,0.0,100.0,4.95,0.873,93.3,0.4768
2013-09-09,119774.0,1241010.14,2.01,6.21,1.29,1.59,1.0,1241010.14,2119.0,119774.0,21955.52,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.85,0.0,0.0,,0.0,100.0,4.94,0.8728,93.28,0.4776
2013-09-10,122104.0,1334160.17,2.05,6.31,1.31,1.61,1.0,1334160.17,484.0,122104.0,5288.39,,,,0.12,,,,0.02,9922.0,1635.0,,,0.12,,,,7592.0,0.01,0.1,,,0.19,0.19,250428.0,2736282.7,,3.22,0.19,0.4,0.9906,99.53,0.4866
2013-09-11,122104.0,1347161.73,2.05,6.05,1.31,1.61,1.0,1347161.73,484.0,122104.0,5339.93,,,,,,,,,,,,,,,,,,0.01,,,,0.19,0.19,251904.0,2779232.69,,3.36,0.19,0.42,0.9902,99.51,0.4838
2013-09-12,122247.0,1421833.7,2.05,5.95,1.32,1.61,1.0,1421833.7,627.0,122247.0,7292.53,,,143.0,0.0,,,,,143.0,,,,0.0,143.0,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,0.55,0.9875,99.37,0.4829
2013-09-13,122247.0,1396801.42,2.05,5.55,1.32,1.61,1.0,1396801.42,627.0,122247.0,7164.14,,,,,,,,,,,,,,,,,,0.01,,,,0.25,0.25,253218.0,2893283.77,,3.55,0.25,0.58,0.9869,99.34,0.4816
2013-09-16,122665.0,1426695.39,2.05,11.48,1.32,1.62,1.0,1426695.39,1045.0,122665.0,12154.21,,,418.0,0.01,,,,,418.0,,,,0.01,418.0,,,,0.01,,,,0.44,0.44,234846.0,2731453.18,,3.26,0.44,0.94,0.9798,98.98,0.52
2013-09-17,122665.0,1406601.09,2.05,10.1,1.32,1.62,1.0,1406601.09,1045.0,122665.0,11983.03,,,,,,,,,,,,,,,,,,0.01,,,,0.44,0.44,237825.0,2727142.24,,3.34,0.44,0.96,0.9794,98.96,0.5135
2013-09-18,137665.0,1574095.97,2.31,11.12,1.48,1.83,1.0,1574095.97,1045.0,137665.0,11948.79,,,,0.21,,,,,15000.0,,,,0.21,,,,,0.01,,,,0.44,0.44,238335.0,2725181.87,,3.3,0.44,0.83,0.9822,99.1,0.5751
2013-09-19,137665.0,1572968.39,2.31,11.08,1.48,1.83,1.0,1572968.39,1045.0,137665.0,11940.23,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.44,0.0,0.0,,0.0,100.0,0.83,0.9823,99.11,0.5739
2013-09-20,137665.0,1552672.03,2.31,11.07,1.48,1.83,1.0,1552672.03,1045.0,137665.0,11786.16,,,,,,,,,,,,,,,,,,0.01,,,,0.44,0.44,239071.0,2696392.36,,3.31,0.44,0.84,0.9821,99.1,0.5733
2013-09-23,137665.0,1583116.58,2.31,11.01,1.48,1.83,1.0,1583116.58,1045.0,137665.0,12017.27,,,,,,,,,,,,,,,,,,0.01,,,,0.43,0.43,239953.0,2759405.6,,3.3,0.43,0.83,0.9823,99.11,0.5712
2013-09-24,137522.0,1576966.49,2.3,10.94,1.48,1.83,1.0,1576966.49,902.0,137522.0,10343.25,,,,,,,,0.0,,143.0,,,,,,,143.0,0.01,0.0,,,100.0,0.37,0.0,0.0,,0.0,100.0,0.73,0.9842,99.2,0.57
2013-09-25,137522.0,1579219.3,2.3,10.64,1.48,1.83,1.0,1579219.3,902.0,137522.0,10358.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.37,0.0,0.0,,0.0,100.0,0.72,0.9843,99.21,0.568
2013-09-26,137522.0,1576966.49,2.3,10.57,1.48,1.83,1.0,1576966.49,902.0,137522.0,10343.25,,,,,,,,,,,,,,,,,,0.01,,,,0.37,0.37,241197.0,2765809.01,,3.36,0.38,0.73,0.9842,99.21,0.568
2013-09-27,137522.0,1588230.54,2.3,10.81,1.48,1.83,1.0,1588230.54,902.0,137522.0,10417.13,,,,,,,,,,,,,,,,,,0.01,,,,0.37,0.37,241197.0,2785564.79,,3.36,0.37,0.72,0.9843,99.21,0.568
2013-09-30,988.0,11410.33,0.02,0.08,0.01,0.01,0.0,11410.33,902.0,988.0,10417.13,,,,,,,,,,,,,,,,,136534.0,0.01,1.82,,,100.0,0.37,0.0,0.0,,0.0,100.0,4.36,0.8407,91.49,0.0041
2013-10-01,130600.0,1505079.79,2.19,10.28,1.41,1.83,1.0,1505079.79,902.0,130600.0,10394.96,,,,,,129612.0,,,,,,,,,1.82,,,0.01,,,,100.0,0.37,0.0,0.0,,0.0,100.0,0.73,0.9842,99.2,0.5402
2013-10-02,130600.0,1510428.33,2.19,10.58,1.41,1.83,1.0,1510428.33,902.0,130600.0,10431.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.37,0.0,0.0,,0.0,100.0,0.73,0.9843,99.21,0.5402
2013-10-03,130600.0,1516846.58,2.19,10.55,1.41,1.83,1.0,1516846.58,902.0,130600.0,10476.23,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.37,0.0,0.0,,0.0,100.0,0.73,0.9842,99.2,0.5416
2013-10-04,130600.0,1614190.05,2.19,10.47,1.41,1.83,1.0,1614190.05,902.0,130600.0,11148.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.37,0.0,0.0,,0.0,100.0,0.74,0.984,99.19,0.5388
2013-10-07,135489.0,1753409.57,2.27,10.27,1.46,1.91,1.0,1690139.35,5791.0,130600.0,74943.32,,,,,,,,,,,,,,,,4889.0,,0.09,,,,100.0,1.36,0.0,0.0,,0.0,100.0,3.87,0.9099,95.31,0.3177
2013-10-08,135489.0,1741202.29,2.27,10.04,1.46,1.91,1.0,1678372.56,5791.0,130600.0,74421.56,,,,,,,,,,,,,,,,,,0.09,,,,100.0,2.36,0.0,0.0,,0.0,100.0,4.04,0.9061,95.1,0.5529
2013-10-09,135561.0,1706596.62,2.27,9.5,1.46,1.91,1.0,1645048.3,5863.0,130672.0,73810.14,,,72.0,0.0,,,,,72.0,,,,0.0,72.0,,,,0.09,,,,100.0,2.38,0.0,0.0,,0.0,100.0,4.03,0.9051,95.05,0.55
2013-10-10,135561.0,1715479.36,2.27,9.69,1.46,1.91,1.0,1653610.69,5863.0,130672.0,74194.31,,,,,,,,,,,,,,,,,,0.09,,,,100.0,2.38,0.0,0.0,,0.0,100.0,3.93,0.9073,95.17,0.5512
2013-10-11,135561.0,1712148.33,2.27,7.39,1.46,1.91,1.0,1650399.8,5863.0,130672.0,74050.25,,,,,,,,,,,,,,,,,,0.09,,,,100.0,2.38,0.0,0.0,,0.0,100.0,3.95,0.907,95.15,0.5512
2013-10-14,130672.0,1645048.3,2.19,7.14,1.41,1.83,1.0,1645048.3,974.0,130672.0,12261.82,,,,,,,,0.08,,4889.0,,,,,,,,0.02,,,,100.0,0.38,0.0,0.0,,0.0,100.0,0.86,0.9815,99.07,0.515
2013-10-15,140724.0,1755457.52,2.36,7.6,1.51,1.99,1.0,1755457.52,1026.0,140724.0,12798.81,,,52.0,0.16,,,,,10052.0,,,,0.16,52.0,,,,0.02,,,,100.0,0.4,0.0,0.0,,0.0,100.0,0.84,0.9821,99.1,0.5538
2013-10-16,140724.0,1734710.15,2.36,7.76,1.51,1.99,1.0,1734710.15,1026.0,140724.0,12647.54,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.4,0.0,0.0,,0.0,100.0,0.82,0.9823,99.11,0.5538
2013-10-17,140168.0,1745077.48,2.35,7.68,1.51,1.98,1.0,1745077.48,470.0,140168.0,5851.45,,,,,,,,0.01,,556.0,,,,,,,556.0,0.01,0.01,,,100.0,0.19,0.0,0.0,,0.0,100.0,0.37,0.9913,99.56,0.5537
2013-10-18,142168.0,1783950.78,2.38,7.9,1.53,2.01,1.0,1783950.78,2470.0,142168.0,30994.02,,,,,,2000.0,,,,,,,,,0.03,2000.0,,0.04,,,,2.67,0.98,89952.0,1128734.6,,1.37,2.67,1.51,0.9616,98.05,0.5626
2013-10-21,142168.0,1783950.78,2.38,7.92,1.53,2.01,1.0,1783950.78,2470.0,142168.0,30994.02,,,,,,,,,,,,,,,,,,0.04,,,,2.67,0.97,89952.0,1128734.6,,1.38,2.67,1.52,0.9613,98.03,0.5592
2013-10-22,142168.0,1774635.11,2.38,7.8,1.53,2.01,1.0,1774635.11,2470.0,142168.0,30832.18,,,,,,,,,,,,,,,,,,0.04,,,,2.67,0.97,89952.0,1122840.43,,1.38,2.67,1.52,0.9614,98.04,0.5583
2013-10-23,142168.0,1769977.28,2.38,8.14,1.53,2.01,1.0,1769977.28,2470.0,142168.0,30751.25,,,,,,,,,,,,,,,,,,0.04,,,,2.67,0.98,89952.0,1119893.34,,1.37,2.67,1.52,0.9615,98.04,0.5613
2013-10-24,143146.0,1786843.16,2.4,8.36,1.54,2.03,1.0,1786843.16,3448.0,143146.0,43040.22,,,978.0,0.02,,,,,978.0,,,,0.02,978.0,,,,0.05,,,,3.69,1.37,89952.0,1122840.43,,1.37,3.69,1.5,0.947,97.29,0.5668
2013-10-25,143146.0,1770428.59,2.4,9.22,1.54,2.03,1.0,1770428.59,3448.0,143146.0,42644.84,,,,,,,,,,,,,,,,,,0.05,,,,3.69,1.38,89952.0,1112525.62,,1.37,3.69,1.5,0.9468,97.29,0.5734
2013-10-28,141698.0,1796622.88,2.37,9.49,1.53,2.0,1.0,1796622.88,2000.0,141698.0,25358.48,,,,,,,,0.02,,1448.0,,,,,,,1448.0,0.03,0.02,,,2.18,0.8,89952.0,1140522.95,,1.36,2.18,1.51,0.969,98.43,0.57
2013-10-29,141698.0,1791980.44,2.37,11.89,1.53,2.0,1.0,1791980.44,2000.0,141698.0,25292.95,,,,,,,,,,,,,,,,,,0.03,,,,2.18,0.82,89952.0,1137575.86,,1.39,2.18,1.54,0.9682,98.39,0.5816
2013-10-30,141698.0,1808228.97,2.37,12.08,1.53,2.01,1.0,1808228.97,2000.0,141698.0,25522.29,,,,,,,,,,,,,,,,,,0.03,,,,2.18,0.82,89952.0,1147890.67,,1.39,2.18,1.54,0.9682,98.39,0.5825
2013-10-31,2486.0,31602.04,0.04,0.21,0.03,0.04,0.0,31602.04,2000.0,2486.0,25424.0,,,,,,400.0,,,,,,,,,0.01,,139612.0,0.03,1.97,,,2.18,0.82,89952.0,1143470.04,,1.4,2.18,16.08,0.6727,80.39,0.0102
2013-11-01,137577.0,1751132.86,2.3,11.48,1.48,2.13,1.0,1751132.86,2000.0,137577.0,25456.77,,,,,,135091.0,,,,,,,,,2.09,,,0.03,,,,2.18,0.82,89952.0,1144943.58,,1.4,2.18,1.46,0.9643,98.19,0.5644
2013-11-04,138089.0,1740684.07,2.31,11.54,1.49,2.14,1.0,1740684.07,2512.0,138089.0,31665.07,,,,,,512.0,,,,,,,,,0.01,512.0,,0.04,,,,2.72,1.03,89952.0,1133892.0,,1.4,2.72,1.45,0.9567,97.8,0.5666
2013-11-05,150089.0,1878427.63,2.51,12.46,1.62,2.33,1.0,1878427.63,7512.0,150089.0,94015.87,,,5000.0,0.11,,5000.0,,,7000.0,,,,0.11,5000.0,0.08,,,0.12,,,,7.71,3.08,89952.0,1125787.51,,1.38,7.72,3.47,0.895,94.53,0.6155
2013-11-06,150089.0,1903014.38,2.51,12.53,1.62,2.33,1.0,1903014.38,7512.0,150089.0,95246.45,,,,,,,,,,,,,,,,,,0.11,,,,7.71,3.08,89952.0,1140522.95,,1.37,7.69,3.45,0.8956,94.56,0.6158
2013-11-07,149887.0,1878354.88,2.51,12.7,1.61,2.32,1.0,1878354.88,7512.0,149887.0,94138.93,,,,,,,,,,,,,,,,,202.0,0.12,0.0,,,7.57,3.06,91719.0,1149404.76,,1.42,7.61,3.45,0.8975,94.66,0.6114
2013-11-08,149887.0,1848890.49,2.51,12.71,1.61,2.32,1.0,1848890.49,7512.0,149887.0,92662.24,,,,,,,,,,,,,,,,,,0.12,,,,7.65,3.12,90692.0,1118706.6,,1.39,7.66,3.45,0.898,94.69,0.6232
2013-11-11,149987.0,1837838.99,2.51,12.67,1.61,2.32,1.0,1837838.99,7512.0,149987.0,92046.95,,,,0.0,,,,,100.0,,,,0.0,,,,,0.11,,,,7.65,3.12,90692.0,1111278.27,,1.37,7.63,3.4,0.8982,94.7,0.6234
2013-11-12,149896.0,1858823.56,2.51,12.38,1.61,2.32,1.0,1858823.56,7421.0,149896.0,92026.0,,,,,,,,0.0,,91.0,,,,,,,91.0,0.11,0.0,,,7.44,3.06,92279.0,1144329.26,,1.38,7.43,3.38,0.8999,94.79,0.6189
2013-11-13,149676.0,1857321.35,2.51,12.19,1.61,2.32,1.0,1857321.35,7399.0,149676.0,91813.79,,,,,,,,0.0,,22.0,,,,,,,220.0,0.11,0.0,,,7.54,3.08,90692.0,1125392.1,,1.37,7.52,3.43,0.9014,94.87,0.6221
2013-11-14,149441.0,1836044.8,2.5,11.74,1.61,2.32,1.0,1836044.8,7164.0,149441.0,88017.51,,,,,,,,0.0,,235.0,,,,,,,235.0,0.11,0.0,,,7.28,2.96,91214.0,1120662.94,,1.38,7.26,3.43,0.9043,95.02,0.6165
2013-11-15,149441.0,1843388.98,2.5,11.73,1.61,2.31,1.0,1843388.98,7164.0,149441.0,88369.58,,,,,,,,,,,,,,,,,,0.11,,,,7.28,2.96,91214.0,1125145.59,,1.37,7.27,3.4,0.9051,95.07,0.6164
2013-11-18,149341.0,1854387.56,2.5,12.3,1.61,2.31,1.0,1854387.56,7164.0,149341.0,88956.36,,,,,,,,,,,,,,,,,100.0,0.11,0.0,,,100.0,2.95,0.0,0.0,,0.0,100.0,3.42,0.906,95.11,0.616
2013-11-19,149296.0,1828149.1,2.5,12.32,1.61,2.31,1.0,1828149.1,7119.0,149296.0,87173.09,,,,,,,,0.0,,45.0,,,,,,,45.0,0.11,0.0,,,100.0,2.94,0.0,0.0,,0.0,100.0,3.44,0.906,95.11,0.6159
2013-11-20,149296.0,1829371.95,2.5,13.23,1.61,2.31,1.0,1829371.95,7119.0,149296.0,87231.4,,,,,,,,,,,,,,,,,,0.11,,,,100.0,2.93,0.0,0.0,,0.0,100.0,3.4,0.9071,95.17,0.6136
2013-11-21,149719.0,1830876.18,2.51,13.32,1.61,2.32,1.0,1830876.18,7542.0,149719.0,92229.23,,,423.0,0.01,,,,,423.0,,,,0.01,423.0,,,,0.11,,,,100.0,3.11,0.0,0.0,,0.0,100.0,3.39,0.9019,94.9,0.617
2013-11-22,149970.0,1842544.14,2.51,21.99,1.61,2.32,1.0,1842544.14,7542.0,149970.0,92661.65,,,,,,251.0,,,,,,,,,0.0,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,3.38,0.8991,94.75,0.6497
2013-11-25,150365.0,1830154.77,2.52,22.25,1.62,2.33,1.0,1830154.77,7937.0,150365.0,96604.52,,,395.0,0.01,,,,,395.0,,,,0.01,395.0,,,,0.12,,,,100.0,3.44,0.0,0.0,,0.0,100.0,3.38,0.894,94.48,0.6519
2013-11-26,150365.0,1826459.97,2.52,22.86,1.62,2.33,1.0,1826459.97,7937.0,150365.0,96409.49,,,,,,,,,,,,,,,,,,0.12,,,,100.0,3.45,0.0,0.0,,0.0,100.0,3.35,0.8949,94.53,0.6531
2013-11-27,200573.0,2464256.89,3.36,29.78,2.16,3.07,1.0,1849952.65,58145.0,150573.0,714374.4,,,50208.0,0.0,,,,,208.0,,,,0.0,50208.0,,,,0.86,,,,25.21,25.21,172469.0,2118968.76,,2.55,25.26,24.16,0.5721,71.62,0.8697
2013-11-28,200573.0,2546398.78,3.36,29.75,2.16,3.08,1.0,1911617.73,58145.0,150573.0,738186.88,,,,,,,,,,,,,,,,,,0.87,,,,23.03,23.03,194283.0,2466543.33,,2.93,22.93,24.36,0.5698,71.39,0.7946
2013-11-29,58439.0,760108.38,0.98,8.37,0.63,0.95,0.0,760108.38,58145.0,58439.0,756284.37,,,,,,50000.0,,,,,,,,,0.81,,142134.0,0.9,2.2,,,57.56,13.64,42866.0,557552.42,,0.66,57.56,8.58,0.7436,85.72,0.1371
2013-12-02,202286.0,2627793.65,3.39,21.17,2.18,3.11,1.0,2627793.65,57807.0,202286.0,750941.08,,,,,,144185.0,,0.0,,338.0,,,,,2.14,,338.0,0.92,0.01,,,57.42,13.52,42866.0,556850.22,,0.68,57.43,26.97,0.5461,68.74,0.4731
2013-12-03,202126.0,2622404.06,3.39,20.84,2.18,3.1,1.0,2622404.06,57807.0,202126.0,749994.12,,,,,,,,,,,,,,,,,160.0,0.92,0.0,,,24.36,24.36,179457.0,2328294.06,,2.84,24.38,26.81,0.5474,68.9,0.8519
2013-12-04,153256.0,1973296.19,2.57,15.47,1.65,2.28,1.0,1973296.19,58894.0,153256.0,758308.36,,,1087.0,0.02,,,,,1087.0,,,,0.02,1087.0,,,49957.0,0.93,0.83,,,57.56,24.68,43415.0,559003.59,,0.69,57.56,3.65,0.8732,93.35,0.6423
2013-12-05,202913.0,2629290.67,3.4,20.62,2.18,3.1,1.0,2629290.67,58894.0,202913.0,763132.2,,,,0.82,,,,,49957.0,,,,0.82,,,,300.0,0.92,0.0,,,24.73,24.73,179259.0,2322788.66,,2.81,24.73,26.47,0.5431,68.71,0.852
2013-12-06,155107.0,2003481.52,2.6,15.54,1.67,2.32,1.0,2003481.52,11088.0,155107.0,143221.15,,,2151.0,0.03,,,,0.79,2151.0,49957.0,,,0.03,2151.0,,,49957.0,0.17,0.82,,,10.61,4.65,93372.0,1206064.69,,1.48,10.59,3.58,0.8482,91.99,0.6504
2013-12-09,155107.0,1939959.59,2.6,15.96,1.67,2.32,1.0,1939959.59,11088.0,155107.0,138680.21,,,,,,,,,,,,,,,,,,0.17,,,,10.61,4.66,93372.0,1167825.48,,1.47,10.58,3.57,0.8486,92.02,0.6521
2013-12-10,154774.0,1951007.22,2.59,15.94,1.67,2.31,1.0,1951007.22,10755.0,154774.0,135572.4,,,,,,,,0.01,,333.0,,,,,,,333.0,0.16,0.01,,,10.33,4.52,93372.0,1177002.89,,1.43,10.3,3.48,0.8566,92.46,0.6507
2013-12-11,154571.0,1921861.28,2.59,15.72,1.66,2.3,1.0,1921861.28,10595.0,154571.0,131733.12,,,,,,,,0.0,,160.0,,,,,,,203.0,0.16,0.0,,,10.19,4.45,93372.0,1160942.43,,1.44,10.18,3.51,0.858,92.54,0.6491
2013-12-12,154571.0,1940852.01,2.59,15.96,1.66,2.3,1.0,1940852.01,10595.0,154571.0,133034.83,,,,,,,,,,,,,,,,,,0.16,,,,10.19,4.45,93372.0,1172414.19,,1.42,10.21,3.51,0.8589,92.58,0.6491
2013-12-13,154571.0,1939585.96,2.59,16.02,1.66,2.3,1.0,1939585.96,10595.0,154571.0,132948.05,,,,,,,,,,,,,,,,,,0.16,,,,10.19,4.46,93372.0,1171649.4,,1.43,10.2,3.5,0.8585,92.56,0.6503
2013-12-16,154526.0,1923833.13,2.59,15.24,1.66,2.3,1.0,1923833.13,10550.0,154526.0,131346.44,,,,,,,,0.0,,45.0,,,,,,,45.0,0.16,0.0,,,10.15,4.44,93372.0,1162471.99,,1.43,10.13,3.5,0.8591,92.59,0.6501
2013-12-17,154526.0,1883331.38,2.59,15.4,1.66,2.3,1.0,1883331.38,10550.0,154526.0,128581.25,,,,,,,,,,,,,,,,,,0.16,,,,10.15,4.42,93372.0,1137998.9,,1.42,10.14,3.47,0.8601,92.65,0.6476
2013-12-18,154633.0,1879569.25,2.59,14.74,1.66,2.3,1.0,1879569.25,10657.0,154633.0,129536.19,,,107.0,0.0,,,,,107.0,,,,0.0,107.0,,,,0.16,,,,10.24,2.49,93372.0,1134939.76,,1.39,10.27,3.39,0.8614,92.72,0.3615
2013-12-19,154633.0,1880835.81,2.59,14.61,1.66,2.3,1.0,1880835.81,10657.0,154633.0,129623.48,,,,,,,,,,,,,,,,,,0.16,,,,10.24,4.44,93372.0,1135704.55,,1.39,10.3,3.39,0.8616,92.73,0.6445
2013-12-20,154617.0,1886973.32,2.59,14.74,1.66,2.3,1.0,1886973.32,10641.0,154617.0,129864.65,,,,,,,,0.0,,16.0,,,,,,,16.0,0.16,0.0,,,10.23,4.44,93372.0,1139528.47,,1.39,10.2,3.39,0.8618,92.75,0.645
2013-12-23,154337.0,1910102.92,2.59,14.72,1.66,2.29,1.0,1910102.92,10361.0,154337.0,128229.63,,,,,,,,0.0,,280.0,,,,,,,280.0,0.15,0.0,,,9.99,4.32,93372.0,1155588.94,,1.39,9.97,3.41,0.8647,92.9,0.6437
2013-12-24,154337.0,1924008.37,2.59,15.09,1.66,2.3,1.0,1924008.37,10361.0,154337.0,129163.13,,,,,,,,,,,,,,,,,,0.16,,,,9.99,4.32,93372.0,1164001.56,,1.41,10.0,3.45,0.8631,92.81,0.6437
2013-12-25,154337.0,1924008.37,2.59,14.8,1.66,2.3,1.0,1924008.37,10361.0,154337.0,129163.13,,,,,,,,,,,,,,,,,,0.16,,,,9.99,4.32,93372.0,1164001.56,,1.42,9.91,3.44,0.8634,92.83,0.6437
2013-12-26,154337.0,1924008.37,2.59,14.8,1.66,2.3,1.0,1924008.37,10361.0,154337.0,129163.13,,,,,,,,,,,,,,,,,,0.16,,,,100.0,4.32,0.0,0.0,,0.0,100.0,3.46,0.8627,92.79,0.6437
2013-12-27,155144.0,1915007.53,2.6,14.88,1.67,2.31,1.0,1915007.53,11168.0,155144.0,137851.31,,,807.0,0.01,,,,,807.0,,,,0.01,807.0,,,,0.17,,,,100.0,4.66,0.0,0.0,,0.0,100.0,3.46,0.8527,92.24,0.6471
2013-12-30,11357.0,143439.99,0.19,1.13,0.12,0.18,0.0,143439.99,11106.0,11357.0,140269.84,,,,,,,,0.0,,62.0,,,,,,,143787.0,0.17,2.13,,,100.0,4.65,0.0,0.0,,0.0,100.0,19.23,0.3,44.8,0.0476
2013-12-31,111307.0,1413111.48,1.86,11.26,1.2,1.7,1.0,1413111.48,10477.0,111307.0,133012.02,,,,0.0,,100579.0,,0.01,130.0,629.0,,,0.0,,1.53,,759.0,0.16,0.01,,,4.4,4.4,227825.0,2892379.84,,3.52,4.4,4.76,0.8121,89.94,0.4671
2014-01-01,111307.0,1413111.48,1.86,11.24,1.2,1.7,1.0,1413111.48,10477.0,111307.0,133012.02,,,,,,,,,,,,,,,,,,0.16,,,,100.0,4.4,0.0,0.0,,0.0,100.0,4.76,0.8121,89.94,0.4671
2014-01-02,111307.0,1448667.19,1.86,11.24,1.2,1.7,1.0,1448667.19,10477.0,111307.0,136358.77,,,,,,,,,,,,,,,,,,0.16,,,,100.0,4.4,0.0,0.0,,0.0,100.0,4.79,0.8111,89.88,0.467
2014-01-03,158883.0,2080885.31,2.66,16.78,1.71,2.45,1.0,2080885.31,11053.0,158883.0,144760.77,,,576.0,0.74,,,,,47576.0,,,,0.74,576.0,,,,0.18,,,,100.0,4.66,0.0,0.0,,0.0,100.0,3.41,0.8553,92.39,0.6695
