,ORA FP Equity_DX_SI_QTY,ORA FP Equity_DX_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ORA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ORA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ORA FP Equity_DX_SI_MV,ORA FP Equity_DX_DSS,ORA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY,ORA FP Equity_DX_BROKER_SI_QTY,ORA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ORA FP Equity_DX_BROKER_SI_MV_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ORA FP Equity_DX_BROKER_SI_MV_INC_x,ORA FP Equity_DX_SUPPLY_SI_MV_NEW,ORA FP Equity_DX_BROKER_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_NEW,ORA FP Equity_DX_SUPPLY_SI_MV_DEC,ORA FP Equity_DX_BROKER_SI_QTY_INC,ORA FP Equity_DX_SUPPLY_SI_QTY_DEC,ORA FP Equity_DX_BROKER_SI_MV_NEW_y,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ORA FP Equity_DX_BROKER_SI_MV_INC_y,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ORA FP Equity_DX_BROKER_SI_MV_ADD,ORA FP Equity_DX_SUPPLY_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_DEC,ORA FP Equity_DX_SUPPLY_SI_MV,ORA FP Equity_DX_BROKER_SI_MV_DEC,ORA FP Equity_DX_SUPPLY_SI_MV_RMV,ORA FP Equity_DX_BROKER_SI_MV_RMV,ORA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ORA FP Equity_DX_UTILIZATION_QUANTITY,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ORA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ORA FP Equity_DX_ACTIVE_UTILIZATION_MV,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ORA FP Equity_DX_BROKER_SI_CON_RATIO,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ORA FP Equity_DX_DEMAND_SUPPLY_RATIO,ORA FP Equity_PX_LAST
2016-01-04,17120162.0,238637381.09,0.84,2.39,0.65,262.86,0.0,121258855.43,9740062.0,8699271.0,135766407.31,,,,,,,,1.11,,45613.0,,,,,,,2547709.0,150.12,40.37,5.21,,2.16,2.16,440349216.0,6138013394.56,333020.0,6802.09,2.16,12.18,0.3478,56.26,0.038,15.2
2016-01-05,7592002.0,106590505.28,0.37,1.03,0.29,116.29,0.0,64184834.56,4313694.0,4571621.0,60563580.34,,,9142.0,0.0,,,,83.84,9142.0,5435510.0,,,0.0,9142.0,,,4136792.0,65.72,62.9,,,0.96,0.96,444494912.0,6240638143.38,,6783.66,0.96,18.29,0.172,30.04,0.0169,15.31
2016-01-06,6995600.0,99692617.76,0.34,0.96,0.26,107.62,0.0,54869758.84,4203859.0,3850304.0,59908186.34,,,177049.0,,,,,5.78,,383842.0,,,,177049.0,,96958.0,721317.0,64.61,11.41,,,0.93,0.93,447076800.0,6371184248.62,,6854.02,0.93,20.8,0.1518,21.68,0.0155,15.54
2016-01-07,8925728.0,126830073.79,0.44,1.22,0.34,138.29,0.0,90446125.79,3578851.0,6365190.0,50853659.94,,,50049.0,27.75,,775465.0,,10.28,1793600.0,675057.0,,,27.75,50049.0,12.03,,54179.0,55.55,0.72,,,0.79,0.79,448095712.0,6367213096.8,,6918.18,0.8,16.67,0.2244,39.42,0.0198,15.495
2016-01-08,8937804.0,125403389.15,0.44,1.2,0.34,137.24,0.0,89292454.26,3592027.0,6364090.0,50398549.77,,,30149.0,0.57,,,,0.9,40000.0,56973.0,,,0.57,30149.0,,40000.0,41100.0,55.2,0.64,,,0.79,0.79,452852000.0,6353817512.99,,6979.38,0.78,17.28,0.2247,39.17,0.0196,15.3
2016-01-11,9002431.0,125402037.15,0.44,1.19,0.34,137.46,0.0,89363381.52,3968452.0,6415268.0,55279731.12,,,25040.0,,,276183.0,,0.2,,10829.0,,,,25040.0,4.24,362214.0,225005.0,60.6,3.68,,,0.86,0.86,456618592.0,6360604334.33,,6991.08,0.86,16.47,0.2124,38.81,0.0195,15.19
2016-01-12,9518148.0,138084823.46,0.47,1.24,0.36,147.88,0.0,102521672.24,4531669.0,7066790.0,65743326.73,,,724022.0,10.78,,,,2.44,699022.0,160805.0,,,10.78,724022.0,,,47500.0,69.54,0.0,,,0.98,0.98,456987808.0,6629764613.15,,7004.12,0.98,21.68,0.215,36.37,0.0206,15.82
2016-01-13,9046914.0,130709118.52,0.44,1.14,0.34,142.79,0.0,95714240.31,4161984.0,6624775.0,60132025.12,,,,,,,,5.63,,369704.0,,,,,,19.0,442015.0,65.68,6.76,,,0.9,0.9,457348416.0,6607734782.59,,7199.02,0.9,23.41,0.2394,38.07,0.0196,15.755
2016-01-14,7651153.0,108648844.72,0.38,0.97,0.29,119.59,0.0,75362122.93,3463927.0,5307071.0,49188882.61,,,,,,,,11.05,,698057.0,,,,,,,1317704.0,54.25,21.36,,,0.75,0.75,456800064.0,6486708502.64,,7156.02,0.75,29.13,0.219,30.7,0.0166,15.485
2016-01-15,8009199.0,112851845.46,0.39,1.01,0.3,124.12,0.0,77158098.03,4438801.0,5475981.0,62543942.85,,,785014.0,8.07,,276153.0,,,512757.0,,,,8.07,785014.0,4.24,189860.0,620000.0,68.26,9.83,,,0.97,0.97,455504000.0,6418178274.27,,7027.48,0.96,28.9,0.2332,35.89,0.0174,15.365
2016-01-18,9618125.0,133361117.06,0.47,1.19,0.36,147.39,0.0,97813048.79,4286247.0,7054366.0,59431405.59,,,30585.0,,,1828190.0,,2.8,,183139.0,,,,30585.0,28.09,,249805.0,65.73,4.43,,,0.93,0.93,455222496.0,6311935078.67,,6982.57,0.93,25.3,0.1976,26.15,0.0209,15.12
2016-01-19,8756149.0,123697767.7,0.43,1.11,0.33,133.68,0.0,86698058.36,3582017.0,6137064.0,50603011.3,,,32326.0,,,,,12.45,,784117.0,,,,32326.0,,47561.0,917302.0,54.44,14.72,,,0.78,0.78,455668384.0,6437209087.42,,6920.38,0.78,26.32,0.1974,29.1,0.0191,15.405
2016-01-20,10754910.0,146065905.51,0.53,1.4,0.41,163.33,0.0,110512093.67,3862021.0,8137064.0,52451354.26,,,350488.0,30.81,,,,1.04,2000000.0,70484.0,,,30.81,350488.0,,2000000.0,,58.8,,,,0.84,0.84,454542432.0,6173287542.53,,6946.45,0.84,23.08,0.1747,23.62,0.0235,14.81
2016-01-21,10251234.0,142515586.62,0.5,1.31,0.39,153.53,0.0,108719198.94,5358345.0,7820239.0,74493244.52,,,,,,,,8.81,,503676.0,,,,,,2000000.0,316825.0,79.8,4.9,,,1.17,1.17,452993696.0,6297647904.65,,6761.37,1.17,23.49,0.1777,23.87,0.0224,15.16
2016-01-22,9589304.0,139249027.56,0.47,1.21,0.36,148.0,0.0,104797581.07,4966479.0,7216825.0,72119662.82,,,249903.0,,,153085.0,,8.49,,641769.0,,,,249903.0,2.44,,756499.0,76.7,11.65,,,1.1,1.1,448033888.0,6506028301.69,,6866.16,1.1,23.48,0.1894,25.74,0.0212,15.835
2016-01-25,10029312.0,145316605.77,0.49,1.26,0.38,158.15,0.0,110099586.59,4871487.0,7598740.0,70583900.06,,,48901.0,8.74,,,,2.18,535000.0,143893.0,,,8.74,48901.0,,,153085.0,77.08,2.44,,,1.07,1.07,448369920.0,6496516900.08,,7080.45,1.08,24.45,0.1994,26.86,0.0221,15.8
2016-01-26,9896227.0,143932824.51,0.49,1.23,0.37,156.11,0.0,110808570.52,4718402.0,7618740.0,68625439.48,,,,0.39,,,,2.44,20000.0,153085.0,,,0.39,,,,,74.61,,,,1.04,1.04,447865440.0,6513849953.3,,7072.28,1.04,24.88,0.2068,27.33,0.0219,15.86
2016-01-27,11335598.0,169441214.92,0.56,1.42,0.43,181.57,0.0,111491071.52,6317773.0,7458740.0,94436229.36,,,1600000.0,,,,,0.0,,629.0,,,,1600000.0,,,160000.0,101.3,2.1,,,1.4,1.4,445710528.0,6662351061.45,,7093.23,1.41,20.81,0.1828,22.38,0.0251,16.3
2016-01-28,11144776.0,162551893.9,0.55,1.38,0.42,179.01,0.0,108789294.02,6126951.0,7458740.0,89364513.82,,,120.0,,,,,3.11,,190956.0,,,,120.0,,14.0,,98.82,,,,1.36,1.36,445085696.0,6491787975.95,,7194.99,1.35,21.28,0.1883,23.41,0.0247,15.905
2016-01-29,11044926.0,165400192.87,0.54,1.36,0.42,177.85,0.0,108988166.07,6113916.0,7277901.0,91557235.02,,,153.0,,,,,3.35,,204144.0,,,,153.0,,190956.0,180839.0,98.8,3.18,,,1.35,1.35,446420000.0,6685237556.3,,7160.28,1.36,21.45,0.1852,22.38,0.0244,16.33
2016-02-01,13471366.0,201921971.02,0.66,1.65,0.51,219.15,0.0,110959696.19,8123157.0,7402754.0,121757798.9,,,1995188.0,,,401006.0,,0.0,,167.0,,,,1995188.0,6.52,14220.0,276153.0,132.66,4.44,,,1.8,1.8,443704480.0,6650675451.43,,7223.95,1.8,16.76,0.1451,17.92,0.0298,16.345
2016-02-02,12703070.0,189590558.06,0.62,1.57,0.48,206.9,0.0,102296161.35,8349494.0,6854114.0,124614382.75,,,10000.0,7.82,,,,3.73,455993.0,229986.0,,,7.82,10000.0,,446323.0,1004633.0,136.26,16.42,,,1.84,1.84,444339040.0,6631663571.36,,7241.24,1.85,16.3,0.1384,17.53,0.0281,16.275
2016-02-03,14028114.0,206021832.59,0.69,1.79,0.53,227.06,0.0,123036933.37,8855538.0,8377637.0,130055556.1,,,704705.0,25.08,,,,4.07,1523523.0,208661.0,,,25.08,704705.0,,10000.0,,143.02,,,,1.96,1.96,443460160.0,6512812402.59,,7153.6,1.96,15.68,0.1375,18.51,0.031,16.015
2016-02-04,14776965.0,212412372.92,0.72,1.86,0.56,235.23,0.0,134612897.64,9288394.0,9364662.0,133516578.69,,,433368.0,5.32,,622561.0,,0.01,364464.0,512.0,,,5.32,433368.0,9.83,,,147.46,,,,2.05,2.05,443768448.0,6378976269.36,,7046.67,2.05,14.84,0.1346,20.22,0.0326,15.675
2016-02-05,15150514.0,211251989.64,0.74,1.83,0.57,236.23,0.0,134339813.36,9401943.0,9634547.0,131096487.24,,,113307.0,0.0,,260000.0,,0.17,9885.0,10000.0,,,0.0,113307.0,3.95,10242.0,,145.77,,,,2.08,2.08,442850784.0,6174913223.03,,6898.33,2.07,14.67,0.1361,20.37,0.0335,15.205
2016-02-08,14280469.0,193947660.71,0.7,1.66,0.54,218.01,0.0,137286639.6,8531898.0,10108488.0,115874461.72,,,,6.78,,,,21.36,473941.0,1343986.0,,,6.78,,,473941.0,,128.56,,,,1.89,1.89,443750208.0,6026714863.54,,6708.56,1.88,15.52,0.1532,25.61,0.0316,14.81
2016-02-09,13772842.0,186295601.89,0.68,1.53,0.52,204.8,0.0,120076907.15,8658227.0,8877291.0,117113781.62,,,821627.0,,,21291.0,,20.26,,1297369.0,,,,821627.0,0.32,602071.0,1252488.0,127.68,21.51,,,1.91,1.91,444176640.0,6008066780.54,,6559.96,1.91,16.02,0.1319,18.22,0.0304,14.75
2016-02-10,11907789.0,163416109.98,0.58,1.28,0.45,177.53,0.0,116946252.44,6836643.0,8521628.0,93822421.98,,,267.0,8.75,,,,31.6,580780.0,2169680.0,,,8.75,267.0,,347829.0,936443.0,101.39,14.91,,,1.52,1.52,443602432.0,6087761868.6,,6567.17,1.52,16.97,0.1394,18.8,0.0264,14.965
2016-02-11,12364369.0,165996927.94,0.61,1.3,0.47,183.3,0.0,119729216.03,7190249.0,8918094.0,96532159.88,,,305172.0,6.42,,,,,396466.0,,,,6.42,305172.0,,48434.0,,106.47,,,,1.59,1.59,443613952.0,5955706532.37,,6583.61,1.59,16.46,0.1381,18.29,0.0274,14.64
2016-02-12,13199744.0,180298881.45,0.65,1.35,0.5,195.85,0.0,133218747.88,7306630.0,9752991.0,99803239.83,,,116381.0,15.06,,,,0.25,1094897.0,16847.0,,,15.06,116381.0,,16847.0,260000.0,107.9,3.81,,,1.62,1.62,443405760.0,6056599473.06,,6535.15,1.62,15.08,0.149,24.39,0.0293,14.895
2016-02-15,12454200.0,175426043.21,0.61,1.24,0.47,187.8,0.0,132026570.9,6427135.0,9373097.0,90530653.29,,,5000.0,,,,,12.44,,894495.0,,,,5000.0,,10000.0,379894.0,96.94,5.59,,,1.43,1.43,443558592.0,6247830348.34,,6665.65,1.43,16.04,0.1501,25.65,0.0277,15.36
2016-02-16,10720169.0,151197630.03,0.53,1.07,0.4,163.06,0.0,114886808.13,5286600.0,8145670.0,74562387.12,,,21740.0,,,74200.0,,17.7,,1180151.0,,,,21740.0,1.14,17876.0,1301627.0,81.24,19.23,,,1.17,1.17,445076544.0,6277374791.0,,6826.51,1.18,17.76,0.1671,28.74,0.0238,15.38
2016-02-17,10551565.0,152012772.53,0.52,1.05,0.4,163.72,0.0,89411484.81,5148041.0,6206262.0,74166058.35,,,188154.0,0.51,,,,5.03,31000.0,327481.0,,,0.51,188154.0,,768.0,1970408.0,79.81,28.92,,,1.14,1.14,445066048.0,6411913675.03,,6884.16,1.15,18.23,0.2391,39.97,0.0234,15.71
2016-02-18,9386316.0,137635559.06,0.46,0.94,0.35,148.14,0.0,66436277.7,5658307.0,4530747.0,82970171.4,,,91329.0,,,,,,,,,,,91329.0,,418937.0,1675515.0,89.58,25.56,,,1.26,1.26,445014912.0,6525443656.91,,7015.05,1.26,17.62,0.2758,45.85,0.0208,15.99
2016-02-19,11755420.0,171835734.57,0.58,1.2,0.44,187.14,0.0,101904232.11,5586808.0,6971350.0,81665585.46,,,,39.59,,,,1.09,2440603.0,71499.0,,,39.59,,,,,89.14,,,,1.24,1.24,443857792.0,6488124604.02,,7069.51,1.25,13.95,0.3473,55.14,0.0262,15.94
2016-02-22,9879459.0,147947068.55,0.48,1.02,0.37,158.46,0.0,75195819.19,5660847.0,5021350.0,84772427.23,,,59039.0,0.91,,,,,50000.0,,,,0.91,59039.0,,15000.0,2000000.0,91.15,32.08,,,1.25,1.25,446296288.0,6683384941.93,,7161.94,1.26,17.1,0.2618,44.31,0.0219,16.33
2016-02-23,10052744.0,147361583.65,0.49,1.03,0.38,162.43,0.0,76052152.66,5728227.0,5188142.0,83969173.22,,,67705.0,3.38,,,,0.01,166792.0,325.0,,,3.38,67705.0,,,,92.82,,,,1.26,1.26,447305760.0,6556984358.82,,7260.33,1.26,16.8,0.2705,45.65,0.0222,15.985
2016-02-24,9241070.0,131819388.26,0.45,0.97,0.35,145.74,0.0,62737365.69,5706553.0,4398142.0,81401214.96,,,,0.05,,,,0.49,10000.0,26206.0,,,0.05,,,4532.0,800000.0,90.32,13.46,,,1.26,1.26,446235264.0,6365329936.87,,7108.25,1.25,16.02,0.2994,50.14,0.0204,15.555
2016-02-25,14107571.0,205830363.36,0.69,1.48,0.53,222.34,0.0,129617282.09,6087254.0,8883942.0,88813425.26,,,400000.0,71.93,,,,0.77,4500000.0,44299.0,,,71.93,400000.0,,25000.0,14200.0,95.59,0.23,,,1.35,1.35,446467872.0,6513994813.21,,6985.62,1.35,30.86,0.2542,36.78,0.0312,15.91
2016-02-26,16281975.0,236061938.92,0.8,1.72,0.61,258.55,0.0,131542796.02,8072658.0,9072943.0,117040303.75,,,,2.95,,1.0,,0.18,189000.0,14597.0,,,2.95,,0.0,2000001.0,,128.27,,,,1.8,1.8,441572960.0,6402083845.04,,7021.22,1.79,31.36,0.2761,39.91,0.0362,15.81
2016-02-29,15521731.0,227957618.94,0.76,1.68,0.59,246.97,0.0,174682345.12,8568856.0,11894195.0,125845243.08,,,411304.0,44.75,,,,0.22,2821252.0,13629.0,,,44.75,411304.0,,98523.0,,136.11,,,,1.9,1.9,442070272.0,6492400016.94,,7012.63,1.9,28.99,0.2248,33.98,0.0344,16.015
2016-03-01,17058780.0,252799575.99,0.84,1.84,0.64,273.03,0.0,200152255.37,9655904.0,13506167.0,143093963.17,,,1161972.0,18.37,,450000.0,,1.57,1161972.0,112529.0,,,18.37,1161972.0,7.27,37605.0,,155.01,,,,2.14,2.14,441585728.0,6544001669.53,,7081.88,2.14,26.26,0.1946,30.39,0.0378,16.16
2016-03-02,16938742.0,249079011.71,0.83,1.81,0.64,271.83,0.0,196998295.4,9607372.0,13396967.0,141273461.92,,,,,,,,0.77,,48532.0,,,,,,,109200.0,154.93,1.43,,,2.13,2.13,442208128.0,6502535046.05,,7125.47,2.13,26.61,0.197,30.53,0.0375,16.035
2016-03-03,16398961.0,239863428.42,0.8,1.79,0.62,261.67,0.0,188055437.48,9607601.0,12856957.0,140527934.34,,,202.0,,,,,,,,,,,202.0,,27.0,540010.0,153.62,8.92,,,2.12,2.12,442997344.0,6479609391.8,,7067.03,2.13,27.5,0.2043,31.79,0.0362,15.95
2016-03-04,20110212.0,293224861.39,0.99,2.23,0.76,319.99,0.0,243558473.86,9471862.0,16703947.0,138108211.99,,,201.0,63.06,,,,4.34,3966990.0,262807.0,,,63.06,201.0,,126867.0,120000.0,150.81,1.93,,,2.1,2.1,441970144.0,6444319642.75,,7028.42,2.1,21.93,0.1753,25.14,0.0445,15.9
2016-03-07,21632470.0,312742642.66,1.06,2.44,0.82,342.59,0.0,257610487.47,8975474.0,17818968.0,129759267.34,,,,25.87,,60230.0,,7.88,1676802.0,496388.0,,,25.87,,1.01,,622011.0,142.36,9.85,,,1.99,1.99,443178240.0,6407069278.15,,7031.4,1.98,22.92,0.1838,27.71,0.0478,15.765
2016-03-08,20834608.0,300348101.98,1.02,2.37,0.79,328.56,0.0,256298524.74,8222785.0,17778968.0,118538245.01,,,224.0,,,,,11.99,,758086.0,,,,224.0,,5173.0,40000.0,129.52,1.19,,,1.82,1.82,443137920.0,6388199537.4,,6973.41,1.82,23.92,0.1945,28.84,0.0462,15.72
2016-03-09,20575874.0,301052415.91,1.01,2.34,0.78,326.45,0.0,255604225.5,8180726.0,17469650.0,119694907.07,,,50945.0,,,6700.0,,2.44,,151503.0,,,,50945.0,0.11,58499.0,316018.0,129.08,5.12,,,1.81,1.81,443669248.0,6491471466.9,,7008.91,1.81,24.08,0.1979,29.47,0.0455,15.955
2016-03-10,19008816.0,274376436.47,0.93,2.21,0.72,300.85,0.0,229144605.02,4208167.0,15875152.0,60741387.87,,,,,,,,63.01,,4008551.0,,,,,,86937.0,1594498.0,66.05,25.19,,,0.93,0.93,446945504.0,6451286323.43,,7070.46,0.93,25.98,0.225,31.36,0.0421,15.74
2016-03-11,15711289.0,236936905.2,0.77,1.81,0.59,254.37,0.0,184399695.49,3674723.0,12227546.0,55417317.77,,,,13.7,,,,19.02,844163.0,1236129.0,,,13.7,,,702685.0,4491769.0,59.49,71.38,,,0.81,0.81,449501184.0,6778783040.69,,7136.96,0.83,30.57,0.2579,38.56,0.0347,16.445
2016-03-14,15810557.0,238433934.04,0.78,1.82,0.6,257.49,0.0,185153654.04,3723996.0,12277541.0,56160388.06,,,65902.0,1.27,,,,0.07,49995.0,16629.0,,,1.27,65902.0,,,,61.32,,,,0.83,0.83,447608000.0,6750232540.61,,7358.02,0.83,30.19,0.2528,38.09,0.035,16.445
2016-03-15,16313020.0,243842268.21,0.8,1.87,0.62,268.52,0.0,197413116.0,3827942.0,13206915.0,57218961.29,,,540857.0,15.61,,,,3.57,929374.0,436911.0,,,15.61,540857.0,,,,66.33,,,,0.85,0.85,448589408.0,6705383720.58,,7357.71,0.89,28.94,0.2391,36.18,0.0361,16.3
2016-03-16,16420432.0,245372540.73,0.81,1.89,0.62,266.09,0.0,195072702.45,3992049.0,13054346.0,59653680.6,,,308750.0,,,,,2.53,,144643.0,,,,308750.0,,,152569.0,64.83,2.58,,,0.89,0.89,446270816.0,6668679848.17,,7256.79,0.89,29.2,0.2415,36.5,0.0365,16.295
2016-03-17,17045852.0,247371378.08,0.84,1.98,0.64,271.55,0.0,189207862.84,5595188.0,13037924.0,81198016.16,,,100747.0,,,1250000.0,,2.58,,156223.0,,,,100747.0,20.38,1658615.0,1266422.0,89.71,21.24,,,1.24,1.24,444584800.0,6451866099.23,,7170.66,1.24,28.61,0.2227,34.72,0.0379,15.825
2016-03-18,16741417.0,238424393.31,0.82,1.95,0.63,262.73,0.0,181347505.2,5257761.0,12733656.0,74878875.34,,,183768.0,,,,,9.44,,571195.0,,,,183768.0,,50000.0,304268.0,82.6,5.2,,,1.17,1.17,444282784.0,6327293157.74,,7025.82,1.16,29.65,0.2337,35.32,0.0372,15.53
2016-03-21,16572743.0,235718250.92,0.81,1.89,0.63,259.31,0.0,179087417.7,5231568.0,12591175.0,74409894.52,,,11700.0,,,,,0.78,,50112.0,,,,11700.0,,12219.0,142481.0,81.24,2.27,,,1.16,1.16,444777600.0,6326182570.94,,6920.06,1.16,29.96,0.2379,35.64,0.0368,15.51
2016-03-22,16289058.0,233251784.32,0.8,1.9,0.61,255.1,0.0,176787354.55,3943174.0,12345884.0,56464429.76,,,53172.0,,,177700.0,,24.75,,1594338.0,,,,53172.0,2.76,252772.0,422991.0,61.35,7.12,,,0.88,0.88,444045312.0,6358523699.87,,6911.92,0.88,30.93,0.2516,37.05,0.0364,15.615
2016-03-23,15985518.0,230224570.28,0.78,1.9,0.6,251.73,0.0,178287331.02,3606234.0,12379284.0,51937239.25,,,232.0,5.28,,,,5.15,331400.0,337172.0,,,5.28,232.0,,,298000.0,56.52,4.38,,,0.81,0.81,443985600.0,6394312274.97,,6949.3,0.81,31.22,0.257,37.61,0.0357,15.705
2016-03-24,15595063.0,220453845.58,0.77,1.88,0.59,243.48,0.0,168739936.26,3658279.0,11936784.0,51713909.31,,,52045.0,,,,,,,,,,,52045.0,,,442500.0,56.97,6.82,,,0.82,0.82,441951968.0,6247490690.18,,6917.15,0.82,29.45,0.2519,38.21,0.035,15.415
2016-03-25,15595063.0,220453845.58,0.77,1.93,0.59,242.92,0.0,168739936.26,3658279.0,11936784.0,51713909.31,,,,,,,,,,,,,,,,,,56.42,,,,0.82,0.82,444489696.0,6283364344.34,,6861.44,0.82,29.51,0.2526,38.3,0.0348,
2016-03-28,15600063.0,220524526.23,0.77,1.93,0.59,243.0,0.0,168881297.57,3658279.0,11946784.0,51713909.31,,,,0.13,,,,,10000.0,,,,0.13,,,,,56.39,,,,0.82,0.82,444522656.0,6283830271.2,,6862.34,0.82,29.5,0.2524,38.27,0.0348,
2016-03-29,15450390.0,220959074.37,0.76,1.91,0.58,241.86,0.0,174285601.35,3268606.0,12186784.0,46744979.01,,,,4.32,,,,6.58,275000.0,424673.0,,,4.32,,,35000.0,35000.0,50.64,0.59,,,0.74,0.74,438220608.0,6267079336.7,,6764.54,0.74,31.48,0.2665,38.92,0.035,15.595
2016-03-30,18801048.0,268791288.9,0.92,2.35,0.71,293.43,0.0,223071238.32,3197964.0,15603084.0,45720050.57,,,330.0,13.39,,2586000.0,,1.1,854200.0,70972.0,,,13.39,330.0,39.41,,23900.0,49.64,0.35,,,0.72,0.72,443095456.0,6334763823.94,,6892.66,0.72,25.74,0.2031,31.82,0.0421,15.59
2016-03-31,18874816.0,266470683.74,0.93,2.39,0.71,292.77,0.0,220872594.66,3229833.0,15644984.0,45598103.2,,,,,,61000.0,,0.32,,20519.0,,,,,0.94,52388.0,19100.0,49.97,0.3,,,0.72,0.72,445099136.0,6283816017.21,,6921.91,0.72,25.85,0.2023,31.56,0.0421,15.395
2016-04-01,19905104.0,281016073.1,0.98,2.52,0.75,308.25,0.0,237191347.82,3104221.0,16800884.0,43824739.4,,,31488.0,18.47,,,,3.09,1200000.0,197100.0,,,18.47,31488.0,,40000.0,44100.0,47.79,0.7,,,0.7,0.7,442969024.0,6253743543.86,,6826.85,0.7,24.55,0.2221,36.06,0.0446,15.395
2016-04-04,15571794.0,206273393.01,0.76,1.96,0.59,235.82,0.0,167025029.19,2962900.0,12608894.0,39248363.81,,,,,,,,2.18,,141321.0,,,,,,,4191990.0,43.87,67.29,,,0.66,0.66,443636736.0,5876680284.68,,6741.48,0.65,18.16,0.1885,32.24,0.0349,14.445
2016-04-05,14915743.0,192932325.34,0.73,1.78,0.56,222.13,0.0,157596373.25,2731849.0,12183894.0,35335952.09,,,99.0,,,,,3.95,,261150.0,,,,99.0,,30000.0,425000.0,38.91,6.97,,,0.61,0.61,442483808.0,5723444685.48,,6385.85,0.61,18.62,0.1986,33.85,0.0335,14.105
2016-04-06,15039356.0,195703526.53,0.74,1.76,0.57,223.66,0.0,158293637.99,2874862.0,12164494.0,37409888.54,,,142461.0,,,,,0.29,,19448.0,,,,142461.0,,20000.0,19400.0,40.66,0.3,,,0.65,0.65,437498208.0,5693059074.99,,6197.27,0.65,18.58,0.1962,33.57,0.0342,14.19
2016-04-07,13689571.0,178139098.6,0.67,1.59,0.52,204.83,0.0,135078848.56,3309079.0,10380492.0,43060250.05,,33503.0,,,0.48,,,1.07,,76596.0,,33503.0,,,,477310.0,1784002.0,46.94,25.31,,,0.75,0.75,435691968.0,5669554907.81,,6200.55,0.75,19.26,0.2035,36.42,0.0312,14.19
2016-04-08,13540485.0,176695763.51,0.66,1.57,0.51,202.78,0.0,132353853.49,3397993.0,10142492.0,44341910.02,,,183417.0,,,,,1.44,,101567.0,,,,183417.0,,7064.0,238000.0,48.28,3.35,,,0.77,0.77,437677824.0,5711451051.03,,6234.57,0.77,19.33,0.2073,36.63,0.0307,14.23
2016-04-11,12875485.0,169966089.65,0.63,1.5,0.49,194.11,0.0,128212202.18,3162993.0,9712492.0,41753887.47,,,,,,,,3.3,,235000.0,,,,,,,430000.0,45.32,5.92,,,0.72,0.72,436513568.0,5762307535.07,,6250.08,0.72,20.17,0.2182,38.27,0.0293,14.395
2016-04-12,10592653.0,143765102.22,0.53,1.23,0.4,161.4,0.0,104124970.61,2920696.0,7671957.0,39640131.61,,,309.0,8.57,,,,3.43,545465.0,242619.0,,,8.57,309.0,,13.0,2586000.0,42.8,39.16,,,0.66,0.66,437984064.0,5944386522.58,,6367.34,0.67,16.19,0.2676,46.02,0.024,14.8
2016-04-13,12865108.0,177556654.18,0.65,1.48,0.49,197.03,0.0,138855411.3,2804151.0,10060957.0,38701242.88,,,898.0,31.83,,263000.0,,2.49,2126000.0,181887.0,,,31.83,898.0,3.96,64444.0,,42.05,,,,0.63,0.63,439819264.0,6070126808.14,,6561.94,0.64,16.11,0.2136,38.47,0.0291,15.05
2016-04-14,15781504.0,218385925.67,0.79,1.8,0.6,242.27,0.0,175280334.05,3850583.0,12666509.0,53284727.03,,,536015.0,25.51,,913940.0,,0.0,1691612.0,262.0,,,25.51,536015.0,14.34,510679.0,,57.93,,,,0.87,0.87,439809632.0,6086126747.02,,6625.88,0.87,13.66,0.1668,32.08,0.0356,15.09
2016-04-15,17561126.0,243817711.45,0.88,2.0,0.66,270.52,0.0,195455862.24,4676177.0,14077833.0,64923785.33,,,250666.0,19.42,,224142.0,,4.76,1227182.0,319212.0,,,19.42,250666.0,3.45,894140.0,40000.0,70.66,0.5,,,1.05,1.05,441234304.0,6126072907.63,,6680.38,1.05,17.17,0.1564,29.68,0.0394,15.14
