,GNFT FP Equity_DX_SI_QTY,GNFT FP Equity_DX_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GNFT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GNFT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GNFT FP Equity_DX_SI_MV,GNFT FP Equity_DX_DSS,GNFT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY,GNFT FP Equity_DX_BROKER_SI_QTY,GNFT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GNFT FP Equity_DX_BROKER_SI_MV_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GNFT FP Equity_DX_BROKER_SI_MV_INC_x,GNFT FP Equity_DX_SUPPLY_SI_MV_NEW,GNFT FP Equity_DX_BROKER_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_NEW,GNFT FP Equity_DX_SUPPLY_SI_MV_DEC,GNFT FP Equity_DX_BROKER_SI_QTY_INC,GNFT FP Equity_DX_SUPPLY_SI_QTY_DEC,GNFT FP Equity_DX_BROKER_SI_MV_NEW_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GNFT FP Equity_DX_BROKER_SI_MV_INC_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GNFT FP Equity_DX_BROKER_SI_MV_ADD,GNFT FP Equity_DX_SUPPLY_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV,GNFT FP Equity_DX_BROKER_SI_MV_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV_RMV,GNFT FP Equity_DX_BROKER_SI_MV_RMV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GNFT FP Equity_DX_UTILIZATION_QUANTITY,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GNFT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_MV,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GNFT FP Equity_DX_BROKER_SI_CON_RATIO,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GNFT FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-04-14,1602575.0,46715061.25,7.83,9.18,6.08,45.72,2.0,40435597.4,958907.0,1387156.0,27952139.05,,,2697.0,0.07,,,,0.17,7000.0,5578.0,,,0.07,2697.0,,1881.0,30800.0,26.9,0.92,,,95.1,85.06,49441.0,1441205.15,,1.38,95.11,21.21,0.2085,33.67,1.4216
2016-04-15,1631475.0,46178899.88,7.97,10.01,6.19,47.93,2.0,40081465.08,957773.0,1416056.0,27109764.77,,,,0.91,,,,0.06,31000.0,3834.0,,,0.91,,,2700.0,2100.0,27.63,0.0,,,95.09,84.81,49441.0,1399427.51,,1.4,95.18,21.0,0.2024,33.14,1.4447
2016-04-18,1578357.0,44130861.72,7.71,10.09,5.99,45.31,2.0,37952065.2,938671.0,1357370.0,26245241.16,,,,,,,,0.71,,19102.0,,,,,,,58686.0,26.54,2.12,,,95.0,83.12,49441.0,1382370.36,,1.32,95.25,21.73,0.2129,33.9,1.3977
2016-04-19,1600296.0,45008325.0,7.82,10.44,6.07,45.42,2.0,38793065.63,938671.0,1379309.0,26400121.88,,,,0.81,,,,,29210.0,,,,0.81,,,,7271.0,26.2,0.35,,,95.0,82.97,49441.0,1390528.13,,1.38,94.99,21.37,0.2045,33.04,1.4146
2016-04-20,1596782.0,44741831.64,7.8,10.53,6.06,45.77,2.0,38549775.9,948671.0,1375795.0,26581761.42,,,10000.0,0.37,,,,,10000.0,,,,0.37,10000.0,,,13514.0,26.8,0.09,,,95.05,83.86,49441.0,1385336.82,,1.39,95.07,20.75,0.204,33.15,1.4116
2016-04-21,1585748.0,44733951.08,7.75,10.77,6.02,45.24,2.0,38499907.81,942991.0,1364761.0,26601776.11,,,,,,,,0.17,,5680.0,,,,,,,11034.0,26.49,0.35,,,95.02,83.37,49441.0,1394730.61,,1.43,94.89,20.12,0.2037,33.35,1.402
2016-04-22,1568662.0,44706867.0,7.66,10.84,5.95,45.17,2.0,38595697.5,925905.0,1354235.0,26388292.5,,,,,,,,0.44,,17086.0,,,,,,,10526.0,26.27,0.14,,,94.93,81.85,49441.0,1409068.5,,1.4,94.93,19.8,0.2051,33.55,1.3867
2016-04-25,1561645.0,44202361.73,7.63,11.03,5.93,45.11,2.0,38133005.49,918899.0,1347218.0,26009436.2,,,,,,,,0.2,,7006.0,,,,,,,7017.0,26.14,0.11,,,94.89,81.02,49441.0,1399427.51,,1.41,94.89,19.55,0.2049,33.6,1.3769
2016-04-26,1575445.0,44403917.33,7.7,11.48,5.98,45.22,2.0,38360292.33,932699.0,1361018.0,26288121.32,,,15450.0,0.34,,,,0.05,15000.0,1650.0,,,0.34,15450.0,,,1200.0,26.35,0.05,,,94.97,82.32,49441.0,1393494.59,,1.4,94.96,19.34,0.208,34.36,1.3905
2016-04-27,1529327.0,44197550.3,7.47,11.35,5.8,43.86,2.0,38176090.8,920691.0,1320972.0,26607969.9,,,,,,,,0.35,,12008.0,,,,,,,40046.0,25.93,1.18,,,90.67,79.66,94788.0,2739373.2,,2.67,90.67,19.91,0.2029,33.0,1.3233
2016-04-28,1498354.0,44605998.58,7.32,10.85,5.69,44.07,2.0,38471741.23,903570.0,1292299.0,26899278.9,,,,,,,,0.41,,17121.0,,,,,,,28673.0,26.05,0.33,,,90.51,77.36,94788.0,2821838.76,,2.73,90.5,20.2,0.1979,31.66,1.2828
2016-04-29,1407196.0,41969620.7,6.87,9.99,5.34,42.37,2.0,37046855.33,831017.0,1242141.0,24785082.03,,,255.0,,,,,1.96,,74553.0,,,,255.0,,1745.0,50158.0,24.56,0.89,,,88.06,71.22,112683.0,3360770.48,,3.34,88.02,20.78,0.1908,29.52,1.206
2016-05-02,1272638.0,37784622.22,6.22,8.79,4.83,38.52,2.0,33559586.77,726355.0,1130333.0,21565479.95,,,2000.0,0.04,,,,3.15,1113.0,106662.0,,,0.04,2000.0,,,112921.0,21.45,3.2,,,81.91,62.5,160422.0,4762929.18,,4.76,81.83,20.99,0.1859,28.56,1.095
2016-05-03,1232446.0,35556067.1,6.02,8.6,4.68,37.2,2.0,31511152.85,736863.0,1092241.0,21258497.55,,,48600.0,,,,,1.13,,38092.0,,,,48600.0,,,38092.0,21.78,1.08,,,86.49,63.21,115075.0,3319913.75,,3.34,86.69,21.62,0.1804,26.28,1.0573
2016-05-04,1216446.0,34474079.64,5.94,8.72,4.62,35.86,2.0,30500669.94,734163.0,1076241.0,20806179.42,,,,,,,,0.08,,2700.0,,,,,,,16000.0,21.22,0.62,,,86.45,62.73,115075.0,3261225.5,,3.32,86.47,21.9,0.1818,26.64,1.0394
2016-05-05,1154492.0,32556674.4,5.64,8.33,4.38,33.46,2.0,26584422.0,734163.0,942710.0,20703396.6,,,,,,,,,,,,,,,,,133531.0,20.92,3.97,,,86.45,63.0,115075.0,3245115.0,,3.26,86.51,23.23,0.1928,28.4,0.9906
2016-05-06,1174492.0,32592153.0,5.74,8.55,4.46,33.6,2.0,26437702.5,744163.0,952710.0,20650523.25,,,10000.0,0.24,,,,,10000.0,,,,0.24,10000.0,,,,20.9,,,,87.63,63.62,105075.0,2915831.25,,2.93,87.71,24.08,0.1935,28.04,1.0041
2016-05-09,1169230.0,32440286.35,5.71,8.53,4.44,33.09,2.0,26321958.95,741601.0,948710.0,20575719.75,,,,,,,,0.18,,5262.0,,,,,,2700.0,4000.0,20.62,0.13,,,87.59,63.09,105075.0,2915305.88,,2.92,87.61,24.13,0.1951,28.2,0.9947
2016-05-10,1193830.0,33295918.7,5.83,8.68,4.53,33.78,2.0,26755155.9,755201.0,959310.0,21062555.89,,,14000.0,0.03,,10000.0,,0.01,1000.0,400.0,,,0.03,14000.0,0.28,,400.0,20.98,0.01,,,89.24,64.32,91075.0,2540081.75,,2.53,89.25,23.88,0.1916,27.88,1.0168
2016-05-11,1193339.0,33228524.46,5.83,8.97,4.53,33.82,2.0,26698315.06,755201.0,958819.0,21028571.85,,,,,,,,,,,,,,,,,491.0,21.02,0.0,,,89.19,64.29,91550.0,2549209.75,,2.55,89.17,23.92,0.1916,27.87,1.0159
2016-05-12,1193339.0,32888422.84,5.83,9.18,4.53,33.87,2.0,26425051.64,755201.0,958819.0,20813339.56,,,,,,,,,,,,,,,,,,21.1,,,,89.19,64.31,91550.0,2523118.0,,2.55,89.22,23.86,0.1919,27.98,1.0163
2016-05-13,1190734.0,33036914.83,5.82,9.93,4.52,33.61,2.0,26530157.43,755201.0,956214.0,20953051.75,,,,,,,,,,,,,,,,,2605.0,20.96,0.14,,,89.17,64.45,91740.0,2545326.3,,2.54,89.19,23.57,0.1914,28.02,1.0162
2016-05-16,1190734.0,32745185.0,5.82,10.39,4.52,33.58,2.0,26295885.0,755201.0,956214.0,20768027.5,,,,,,,,,,,,,,,,,,20.93,,,,89.17,64.43,91740.0,2522850.0,,2.55,89.16,23.74,0.1915,27.95,1.0159
2016-05-17,1190656.0,32981171.2,5.82,10.72,4.52,33.39,2.0,26484967.2,750361.0,956136.0,20784999.7,,,,,,,,0.13,,4840.0,,,,,,,78.0,20.65,0.06,,,89.11,64.01,91740.0,2541198.0,,2.52,89.11,23.65,0.1913,27.94,1.0157
2016-05-18,1190954.0,33197842.75,5.82,11.21,4.52,33.8,2.0,26660597.75,750361.0,956434.0,20916312.88,,,,0.04,,,,,1521.0,,,,0.04,,,,1223.0,20.93,0.03,,,89.11,63.99,91740.0,2557252.5,,2.54,89.17,23.56,0.1914,28.05,1.0157
2016-05-19,1180954.0,32653378.1,5.77,11.32,4.48,33.61,2.0,26168900.1,760361.0,946434.0,21023981.65,,,9277.0,,,,,,,,,,,9277.0,,723.0,10000.0,21.28,0.26,,,89.23,64.83,91740.0,2536611.0,,2.56,89.27,23.85,0.1948,28.32,1.0069
2016-05-20,1188567.0,33571074.92,5.81,12.04,4.51,33.64,2.0,26947057.52,760361.0,954047.0,21476396.45,,,,0.4,,,,,14000.0,,,,0.4,,,,6387.0,21.1,0.24,,,89.23,64.84,91740.0,2591196.3,,2.57,89.13,23.04,0.1886,27.88,1.0136
2016-05-23,1199470.0,35132476.3,5.86,12.47,4.55,34.63,2.0,28029065.5,768361.0,956950.0,22505293.69,,,,0.23,,,,,2903.0,,,,0.23,,,8000.0,,21.7,,,,89.33,65.08,91740.0,2687064.6,,2.59,89.33,23.78,0.1893,27.57,1.016
2016-05-24,1194705.0,34813703.7,5.84,11.96,4.53,35.69,2.0,27885523.0,768096.0,956950.0,22382317.44,,,4500.0,,,,,0.0,,4765.0,,,,4500.0,,,,22.57,,,,88.94,65.11,95505.0,2783015.7,,2.8,88.97,23.89,0.1902,27.81,1.0127
2016-05-25,1154528.0,33048364.0,5.64,11.33,4.38,34.25,2.0,26345677.13,764496.0,920373.0,21883698.0,,,,,,,,0.13,,3600.0,,,,,,,36577.0,22.28,1.15,,,88.52,64.8,99105.0,2836880.63,,2.89,88.52,22.1,0.1896,28.75,0.9787
2016-05-26,1214503.0,34704423.23,5.93,11.85,4.61,35.45,2.0,30186744.3,766117.0,1056404.0,21891793.28,,,6100.0,,,139631.0,,0.2,,4479.0,,,,6100.0,4.1,,3600.0,21.87,0.11,,,91.07,64.73,75146.0,2147296.95,,2.15,91.05,20.71,0.179,26.84,1.0262
2016-05-27,1210024.0,34546185.2,5.91,12.19,4.59,35.43,2.0,30032458.75,793117.0,1051925.0,22643490.35,,,15000.0,,,,,0.01,,280.0,,,,15000.0,,12280.0,4479.0,22.75,0.13,,,91.35,67.02,75146.0,2145418.3,,2.15,91.38,20.31,0.1791,27.08,1.0225
2016-05-30,1223524.0,34552317.76,5.98,12.69,4.64,35.74,2.0,30087602.0,793117.0,1065425.0,22397624.08,,,,0.4,,,,,13500.0,,,,0.4,,,,,22.62,,,,91.35,66.98,75146.0,2122123.04,,2.14,91.34,20.08,0.1755,26.74,1.0332
2016-05-31,1204875.0,34176279.38,5.89,12.88,4.57,34.82,2.0,29937130.13,774468.0,1055425.0,21967784.82,,,,,,,,0.57,,18649.0,,,,,,,10000.0,21.89,0.31,,,90.24,65.18,83795.0,2376845.17,,2.37,90.24,20.25,0.1781,26.89,1.0141
2016-06-01,1218726.0,34294949.64,5.95,13.17,4.62,35.18,2.0,30089426.64,794468.0,1069276.0,22356329.52,,,20000.0,0.59,,,,,20000.0,,,,0.59,20000.0,,,6149.0,22.46,0.15,,,90.46,66.73,83795.0,2357991.3,,2.38,90.43,19.54,0.1765,26.55,1.0237
2016-06-02,1188726.0,33492355.05,5.81,12.99,4.51,34.25,2.0,29281601.3,794468.0,1039276.0,22384135.9,,,,,,,,,,,,,,,,,30000.0,22.39,0.88,,,88.04,65.42,107950.0,3041491.25,,3.04,88.05,19.99,0.1795,27.35,0.9789
2016-06-03,987020.0,27863574.6,4.82,10.87,3.75,28.13,2.0,23743406.1,627762.0,841070.0,17721721.26,,,2269.0,0.64,,,,4.91,24300.0,168975.0,,,0.64,2269.0,,,222506.0,17.5,6.57,,,77.63,51.17,180881.0,5106270.63,,5.07,77.55,23.08,0.1799,25.4,0.8045
2016-06-06,978520.0,27403452.6,4.78,10.85,3.71,27.99,2.0,23316122.85,639762.0,832570.0,17916534.81,,,12000.0,,,,,,,,,,,12000.0,,,8500.0,18.02,0.24,,,80.67,52.63,153302.0,4293222.51,,4.31,80.68,23.1,0.182,25.66,0.805
2016-06-07,925938.0,25801262.37,4.52,10.35,3.51,26.36,2.0,18530531.52,656349.0,665011.0,18289164.89,,,10000.0,,,,,0.03,,713.0,,,,10000.0,,7300.0,167559.0,18.39,4.92,,,64.49,53.92,361365.0,10069435.73,,10.13,64.49,25.11,0.1819,27.21,0.7607
2016-06-08,991988.0,27899662.5,4.85,11.14,3.76,28.21,2.0,23794818.75,663645.0,846038.0,18665015.63,,,3200.0,,,182152.0,,0.07,,2204.0,,,,3200.0,5.21,6300.0,1125.0,18.46,0.07,,,64.75,54.54,361365.0,10163390.63,,10.04,64.76,23.05,0.1779,24.85,0.8152
2016-06-09,920499.0,25645102.14,4.5,11.06,3.49,26.47,2.0,23058663.32,610277.0,827662.0,17002317.22,,,,0.11,,,,1.44,1200.0,53368.0,,,0.11,,,,19576.0,17.24,0.49,,,69.01,50.15,274070.0,7635590.2,,7.76,68.97,23.4,0.1829,25.38,0.7564
2016-06-10,905051.0,24137710.17,4.42,11.5,3.43,25.64,2.0,21930207.6,600211.0,822280.0,16007627.37,,,,,,,,0.38,,10066.0,,,,,,,5382.0,16.71,0.21,,,68.65,49.29,274070.0,7309446.9,,7.68,68.51,23.65,0.1826,24.98,0.7432
2016-06-13,923258.0,23146078.06,4.51,12.16,3.5,25.8,2.0,20995799.09,613211.0,837487.0,15373199.77,,,13000.0,0.67,,,,,15207.0,,,,0.67,13000.0,,,,16.34,,,,59.84,50.35,411544.0,10317408.08,,10.97,59.82,23.48,0.1851,26.57,0.7581
2016-06-14,956858.0,23055493.51,4.67,12.09,3.63,24.93,2.0,20993660.27,609122.0,871287.0,14676794.59,,,30000.0,0.77,,,,0.12,33800.0,200.0,,,0.77,30000.0,,,,15.35,,0.9,,63.07,51.59,356694.0,8594541.93,33889.0,8.98,63.08,23.31,0.1766,24.16,0.8104
2016-06-15,959109.0,22783634.3,4.69,11.36,3.64,24.22,2.0,20923213.96,607643.0,880792.0,14434559.47,,,15000.0,0.34,,,,0.48,15712.0,16479.0,,,0.34,15000.0,,,6207.0,14.59,0.37,,,63.06,51.13,355966.0,8455972.33,,8.48,63.25,22.58,0.1774,24.71,0.807
2016-06-16,959872.0,21496333.44,4.69,10.9,3.64,23.88,2.0,19762400.57,608081.0,882447.0,13617974.0,,,30.0,0.16,,,,0.04,10000.0,892.0,,,0.16,30.0,,1300.0,8345.0,14.44,0.21,,,63.27,51.39,353008.0,7905614.16,,8.39,63.26,22.58,0.1805,25.11,0.8111
2016-06-17,945226.0,22123014.53,4.62,9.83,3.59,22.87,2.0,20451312.41,635002.0,873801.0,14862221.81,,,29777.0,,,,,0.15,,5500.0,,,,29777.0,,2644.0,8646.0,14.19,0.48,,,61.45,53.69,398309.0,9322422.15,,9.03,61.11,21.25,0.1828,26.35,0.7992
2016-06-20,927600.0,22828236.0,4.53,9.16,3.52,23.29,2.0,21423029.61,727265.0,870501.0,17897991.65,,33889.0,73700.0,,0.79,,,0.36,,15326.0,,33889.0,,73700.0,,,3300.0,16.96,0.03,,,68.22,59.7,338833.0,8338680.13,,7.91,68.19,21.47,0.1825,25.74,0.7614
2016-06-21,933116.0,22418111.9,4.56,9.07,3.54,24.18,2.0,20913786.52,732781.0,870501.0,17605063.52,,,5516.0,0.51,,,,,14000.0,,,,0.51,5516.0,,,14000.0,18.13,0.34,,,68.73,60.03,333317.0,8007940.93,,8.23,68.79,21.93,0.1842,25.03,0.7645
2016-06-22,927007.0,21599263.1,4.53,8.63,3.52,23.48,2.0,20426900.3,735482.0,876691.0,17136730.6,,,15000.0,0.27,,,,0.33,15000.0,12299.0,,,0.27,15000.0,,,8810.0,17.63,0.33,,,66.1,57.62,377206.0,8788899.8,,9.05,66.07,20.79,0.1829,25.43,0.7263
2016-06-23,938977.0,21967366.92,4.59,8.18,3.56,23.35,2.0,20761612.01,744252.0,887438.0,17411775.54,,,11970.0,0.13,,,,0.08,10747.0,3200.0,,,0.13,11970.0,,,,17.23,,,,66.25,58.17,379125.0,8869629.38,,8.8,66.19,21.44,0.1842,25.64,0.7338
2016-06-24,1134752.0,24243976.48,5.54,9.59,4.31,27.29,2.0,21032475.14,843029.0,984436.0,18011314.59,,,100000.0,2.42,,,,0.03,100000.0,1223.0,,,2.42,100000.0,,,3002.0,19.66,0.07,,,74.98,65.72,281327.0,6010551.36,,6.49,75.18,22.23,0.1986,29.77,0.8846
2016-06-27,1130290.0,22707526.1,5.52,8.59,4.29,25.41,2.0,19764019.66,838567.0,983774.0,16846811.03,,,,,,,,0.2,,4462.0,,,,,,,662.0,18.01,0.66,,,74.63,65.37,285127.0,5728201.43,,6.12,74.63,23.44,0.1989,29.15,0.8812
2016-06-28,1126490.0,24281491.95,5.5,8.07,4.27,24.44,2.0,21123339.57,842967.0,979974.0,18170153.68,,,4400.0,,,,,,,,,,,4400.0,,,3800.0,16.87,0.08,,,74.75,65.54,284727.0,6137290.49,,6.01,73.72,24.43,0.1996,28.28,0.8758
2016-06-29,1147256.0,27459572.36,5.6,7.9,4.35,26.41,2.0,23952711.9,862838.0,1000740.0,20652027.53,,,20346.0,0.89,,420.0,,0.01,20346.0,475.0,,,0.89,20346.0,0.01,,,18.53,,,,78.06,66.86,242466.0,5803423.71,,5.2,78.08,22.6,0.2014,30.0,0.8889
2016-06-30,1173803.0,29057493.27,5.73,7.57,4.45,28.99,2.0,20952359.7,942539.0,846389.0,23332552.95,,,79701.0,0.85,,8000.0,,,3701.0,,,,0.85,79701.0,0.19,,166052.0,22.57,3.68,,,83.59,73.11,185097.0,4582076.24,,4.43,83.59,22.09,0.2091,33.18,0.9105
2016-07-01,1291341.0,31612027.68,6.31,7.92,4.9,32.3,2.0,24767762.4,895186.0,1011755.0,21914153.28,,,27.0,4.57,,4100.0,,0.96,191332.0,47380.0,,,4.57,27.0,0.1,,,22.06,,,0.79,78.89,69.46,239582.0,5864967.36,,5.92,78.84,30.22,0.2372,33.46,1.002
2016-07-04,1315526.0,32638200.06,6.43,7.93,4.99,32.95,2.0,27754103.46,910168.0,1118666.0,22581268.08,,,101916.0,2.72,,,,2.13,108678.0,86934.0,,,2.72,101916.0,,,1767.0,22.24,0.03,,,79.01,70.57,241744.0,5997668.64,,5.91,79.0,30.34,0.2466,34.94,1.02
2016-07-05,1262145.0,30108468.98,6.17,7.71,4.79,31.84,2.0,25432292.6,927041.0,1066120.0,22114563.06,,,22708.0,,,,,0.12,,5835.0,,,,22708.0,,,52546.0,23.08,1.15,,,81.15,71.82,215394.0,5138223.87,,5.36,81.17,31.76,0.2403,32.44,0.9778
2016-07-06,1319299.0,31056298.46,6.45,8.1,5.01,32.11,2.0,27951325.38,893241.0,1187397.0,21026893.14,,,8463.0,,,148277.0,,1.42,,49000.0,,,,8463.0,3.62,6737.0,27000.0,21.31,1.14,,,78.93,69.15,238394.0,5611794.76,,5.69,78.93,29.73,0.2188,29.94,1.0213
2016-07-07,1324801.0,32609976.62,6.47,8.04,5.03,32.2,2.0,28909160.6,908487.0,1174453.0,22362407.51,,,18446.0,,,,,0.08,,3200.0,,,,18446.0,,,12944.0,21.41,0.46,,,80.35,70.35,222228.0,5470142.22,,5.23,80.36,29.51,0.2212,30.32,1.0258
2016-07-08,1182057.0,29285462.18,5.77,7.05,4.49,29.9,2.0,25583383.48,890062.0,1032629.0,22051286.05,,,,,,,,0.4,,18425.0,,,,,,,141824.0,21.94,2.67,,,77.68,68.99,255803.0,6337519.33,,6.31,77.66,23.94,0.2084,31.63,0.9162
2016-07-11,1122983.0,28815743.78,5.49,6.62,4.26,28.64,2.0,26106047.78,830988.0,1017383.0,21323152.08,,,1119.0,,,,,1.48,,60193.0,,,,1119.0,,,15246.0,20.55,0.35,,,72.46,64.41,315797.0,8103351.02,,7.82,72.44,24.16,0.2049,30.5,0.8704
2016-07-12,1158856.0,29666713.6,5.66,6.66,4.4,30.4,2.0,26707353.6,925068.0,1043256.0,23681740.8,,,97491.0,1.46,,,,0.12,39398.0,5656.0,,,1.46,97491.0,,2245.0,13525.0,23.72,0.34,,,79.92,71.71,232491.0,5951769.6,,5.96,79.91,23.15,0.2046,30.6,0.8983
2016-07-13,1322344.0,33461914.92,6.46,7.59,5.02,34.4,2.0,28063649.88,918877.0,1109016.0,23252182.49,,,,6.03,,,,0.16,235824.0,6191.0,,,6.03,,,,170064.0,23.49,4.44,,,79.81,71.1,232491.0,5883184.76,,5.95,79.8,25.8,0.2518,39.14,1.0232
2016-07-14,1326545.0,33236584.98,6.48,7.56,5.03,34.04,2.0,27736536.43,835987.0,1107026.0,20945654.29,,,8000.0,,,,,2.44,,90890.0,,,,8000.0,,,1990.0,21.13,0.3,,,73.92,64.77,294992.0,7391024.56,,7.46,73.91,25.27,0.2517,39.4,1.0278
2016-07-15,1341802.0,33947590.6,6.56,7.65,5.09,34.43,2.0,28393759.9,835987.0,1122283.0,21150471.1,,,,0.17,,8000.0,,,7257.0,,,,0.17,,0.21,,,21.05,,,,73.92,64.8,294992.0,7463297.6,,7.44,73.88,24.98,0.2499,39.42,1.0401
2016-07-18,1391970.0,35147242.5,6.8,7.92,5.28,35.84,2.0,29685187.75,889355.0,1175651.0,22456213.75,,,57000.0,1.51,,,,0.08,57000.0,3632.0,,,1.51,57000.0,,,3632.0,22.49,0.03,,,79.85,68.98,224491.0,5668397.75,,5.68,79.84,24.03,0.2651,42.22,1.0796
2016-07-19,1241366.0,31214148.07,6.06,7.05,4.71,31.98,2.0,27786406.82,760360.0,1105047.0,19119252.2,,,15851.0,0.19,,,,3.65,8826.0,144846.0,,,0.19,15851.0,,,79430.0,19.25,2.03,,,75.01,58.75,253369.0,6370963.51,,6.4,75.05,26.04,0.2623,41.03,0.9592
2016-07-20,1425314.0,35825267.39,6.96,8.14,5.41,36.4,2.0,28377289.33,856176.0,1128995.0,21519983.76,,,160000.0,0.63,,,,1.65,30355.0,64184.0,,,0.63,160000.0,,,6407.0,21.52,0.18,,,87.75,66.26,119485.0,3003255.48,,3.0,87.75,25.15,0.2673,42.28,1.1031
2016-07-21,1407601.0,35211139.02,6.88,8.05,5.34,35.86,2.0,27798719.23,843463.0,1111282.0,21099226.95,,,,,,,,0.32,,12713.0,,,,,,,17713.0,21.17,0.52,,,87.59,65.32,119485.0,2988917.28,,3.0,87.58,25.43,0.2631,41.53,1.0901
2016-07-22,1388356.0,34590889.74,6.78,7.92,5.27,35.27,2.0,27317727.86,834294.0,1096437.0,20786435.01,,,,0.14,,,,0.41,6600.0,15769.0,,,0.14,,,6600.0,21445.0,20.88,0.57,,,86.56,64.61,129485.0,3226118.78,,3.24,86.58,25.58,0.2704,42.58,1.0752
2016-07-25,1386222.0,34094130.09,6.77,7.98,5.26,34.95,2.0,26914382.29,832160.0,1094303.0,20466975.2,,,,,,,,0.05,,2134.0,,,,,,,2134.0,20.7,0.19,,,86.54,64.45,129485.0,3184683.58,,3.22,86.52,25.72,0.2698,42.42,1.0735
2016-07-26,1380856.0,33223395.36,6.75,8.24,5.24,34.28,2.0,26142080.22,825270.0,1086537.0,19855996.2,,,,0.01,,2400.0,,0.41,4224.0,16390.0,,,0.01,,0.06,9500.0,14390.0,20.28,0.6,,,86.44,63.92,129485.0,3115409.1,,3.18,86.43,26.31,0.2644,41.38,1.0695
2016-07-27,1380501.0,33842982.02,6.74,8.49,5.24,33.79,2.0,26627751.73,824915.0,1086182.0,20222791.23,,,,,,,,0.04,,355.0,,,,,,,355.0,19.77,0.22,,,86.43,63.89,129485.0,3174324.78,,3.11,86.41,25.91,0.2663,41.85,1.0692
2016-07-28,1353112.0,32948277.2,6.61,8.44,5.13,33.52,2.0,26257700.75,795026.0,1078345.0,19358883.1,,,9600.0,0.24,,,,0.85,9600.0,39489.0,,,0.24,9600.0,,,17437.0,19.39,0.23,,,85.26,61.61,137485.0,3347759.75,,3.36,85.22,26.23,0.2691,42.29,1.0485
2016-07-29,1404638.0,33774520.71,6.86,9.22,5.33,34.41,2.0,26205948.2,799744.0,1089871.0,19229844.48,,,40000.0,0.15,,,,0.86,11526.0,35282.0,,,0.15,40000.0,,,,19.31,,,,90.06,62.01,88240.0,2121730.8,,2.14,90.02,26.05,0.2672,42.21,1.0891
2016-08-01,1400118.0,33693839.67,6.84,9.49,5.31,34.14,2.0,25878321.82,805829.0,1075351.0,19392274.89,,,10000.0,,,,,0.1,,3915.0,,,,10000.0,,,14520.0,19.4,0.48,,,90.13,62.47,88240.0,2123495.6,,2.12,90.13,25.56,0.2681,42.57,1.0854
2016-08-02,1416398.0,33490730.71,6.92,9.9,5.37,34.31,2.0,25401468.83,822009.0,1074285.0,19436402.81,,,12351.0,,,8603.0,,0.25,,10413.0,,,,12351.0,0.22,14242.0,9669.0,19.72,0.26,,,90.67,63.74,84630.0,2001076.35,,2.03,90.66,25.17,0.2585,41.8,1.0984
2016-08-03,1418320.0,33472352.0,6.93,10.22,5.38,34.11,2.0,25398485.2,857576.0,1076207.0,20238793.6,,,40310.0,0.94,,,,2.18,41758.0,88685.0,,,0.94,40310.0,,83942.0,39836.0,20.36,0.95,,,80.45,66.47,208437.0,4919113.2,,4.95,80.43,26.05,0.2626,41.8,1.0994
2016-08-04,1398847.0,33796143.52,6.83,10.59,5.31,33.74,2.0,25649077.44,835690.0,1061634.0,20190270.4,,,,,,,,0.52,,21886.0,,,,,,,14573.0,19.77,0.41,,,78.85,64.78,224202.0,5416720.32,,5.31,78.84,25.05,0.2653,42.67,1.0843
2016-08-05,1409582.0,34619333.92,6.89,11.04,5.35,34.83,2.0,26337382.64,835637.0,1072369.0,20523244.72,,,86.0,0.43,,,,0.0,10788.0,139.0,,,0.43,86.0,,,53.0,20.33,0.0,,,78.85,64.78,224202.0,5506401.12,,5.43,78.91,25.74,0.2646,42.21,1.0927
